location_name,year,mean_life_expectancy
Matanuska-Susitna Borough (Alaska),2018,78.8829024347706
Nome Census Area (Alaska),2018,70.7530594988732
North Slope Borough (Alaska),2018,75.8434189819725
Sitka City and Borough (Alaska),2018,80.454277274944
Southeast Fairbanks Census Area (Alaska),2018,77.6892419463187
Chugach Census Area (Alaska),2018,79.0550286546822
Copper River Census Area (Alaska),2018,79.0550286546822
Valdez-Cordova Census Area (Alaska),2018,79.0550286546822
Kusilvak Census Area (Alaska),2018,68.2919702704407
Wade Hampton Census Area (Alaska),2018,68.2919702704407
Kobuk Census Area (Alaska),2018,72.6945119305142
Northwest Arctic Borough (Alaska),2018,72.6945119305142
Aleutian Islands Census Area (Alaska),2018,84.54019994971
Aleutians East Borough (Alaska),2018,84.54019994971
Aleutians West Census Area (Alaska),2018,84.54019994971
Dillingham Census Area (Alaska),2018,74.2728982123458
Lake and Peninsula Borough (Alaska),2018,74.2728982123458
Denali Borough (Alaska),2018,74.5030411727533
Yukon-Koyukuk Census Area (Alaska),2018,74.5030411727533
Hoonah-Angoon Census Area (Alaska),2018,81.2101394560811
Skagway Municipality (Alaska),2018,81.2101394560811
Skagway-Yakutat-Angoon Census Area (Alaska),2018,81.2101394560811
Skagway-Hoonah-Angoon Census Area (Alaska),2018,81.2101394560811
Yakutat City and Borough (Alaska),2018,81.2101394560811
Ketchikan Gateway Borough (Alaska),2018,79.3321255610105
Petersburg Borough (Alaska),2018,79.3321255610105
Prince of Wales-Hyder Census Area (Alaska),2018,79.3321255610105
Prince of Wales-Outer Ketchikan Census Area (Alaska),2018,79.3321255610105
Wrangell City and Borough (Alaska),2018,79.3321255610105
Wrangell-Petersburg Census Area (Alaska),2018,79.3321255610105
Apache County (Arizona),2018,72.3010290005178
Cochise County (Arizona),2018,77.8408033972637
Coconino County (Arizona),2018,78.8052809079821
Gila County (Arizona),2018,74.3746289869468
Graham County (Arizona),2018,77.1556460234304
Greenlee County (Arizona),2018,78.3645024836664
Maricopa County (Arizona),2018,79.7386604099472
Mohave County (Arizona),2018,75.0984065448903
Navajo County (Arizona),2018,73.7972740690661
Pima County (Arizona),2018,78.7518294309296
Pinal County (Arizona),2018,81.2155424915528
Santa Cruz County (Arizona),2018,81.7071020187176
Yavapai County (Arizona),2018,78.051524295411
La Paz County (Arizona),2018,81.2378999209795
Yuma County (Arizona),2018,81.2378999209795
Arkansas County (Arkansas),2018,73.699664085667
Ashley County (Arkansas),2018,74.0622583712188
Baxter County (Arkansas),2018,76.0355516425297
Benton County (Arkansas),2018,79.5515977691344
Boone County (Arkansas),2018,76.2920818267331
Bradley County (Arkansas),2018,73.9154085027933
Calhoun County (Arkansas),2018,74.7753643476493
Carroll County (Arkansas),2018,77.2088767175722
Chicot County (Arkansas),2018,73.4191359082146
Clark County (Arkansas),2018,75.9107071055062
Clay County (Arkansas),2018,73.0282818142332
Cleburne County (Arkansas),2018,75.8897883042267
Cleveland County (Arkansas),2018,74.9601675422995
Columbia County (Arkansas),2018,74.3920918341417
Conway County (Arkansas),2018,74.8124099395122
Craighead County (Arkansas),2018,76.2618331131667
Crawford County (Arkansas),2018,76.0303039795828
Crittenden County (Arkansas),2018,72.9678543864573
Cross County (Arkansas),2018,73.2798919731548
Dallas County (Arkansas),2018,73.7130043686649
Desha County (Arkansas),2018,72.7276609628183
Drew County (Arkansas),2018,75.2211103202167
Faulkner County (Arkansas),2018,76.5427391151303
Franklin County (Arkansas),2018,74.6633798673886
Fulton County (Arkansas),2018,75.0726412158052
Garland County (Arkansas),2018,74.6917741981376
Grant County (Arkansas),2018,75.3837861639195
Greene County (Arkansas),2018,74.2408679220059
Hempstead County (Arkansas),2018,75.3276249243193
Hot Spring County (Arkansas),2018,74.4739215374817
Howard County (Arkansas),2018,74.2175286904666
Independence County (Arkansas),2018,75.9418583152842
Izard County (Arkansas),2018,75.4317695846984
Jackson County (Arkansas),2018,73.3266666408661
Jefferson County (Arkansas),2018,73.3590923821139
Johnson County (Arkansas),2018,75.8064818743859
Lafayette County (Arkansas),2018,74.6587982386832
Lawrence County (Arkansas),2018,74.0656088368156
Lee County (Arkansas),2018,73.3490156735839
Lincoln County (Arkansas),2018,75.1131078790431
Little River County (Arkansas),2018,74.1807882572467
Logan County (Arkansas),2018,74.4320848649481
Lonoke County (Arkansas),2018,74.9345664780834
Madison County (Arkansas),2018,75.5976399371591
Marion County (Arkansas),2018,75.4429778062734
Miller County (Arkansas),2018,74.6268522519816
Mississippi County (Arkansas),2018,71.4920842695116
Monroe County (Arkansas),2018,72.4674227246369
Montgomery County (Arkansas),2018,75.793052336322
Nevada County (Arkansas),2018,74.2958611849283
Newton County (Arkansas),2018,77.1907959033018
Ouachita County (Arkansas),2018,73.0491101838795
Perry County (Arkansas),2018,75.0236567504255
Phillips County (Arkansas),2018,71.1931915908736
Pike County (Arkansas),2018,75.0824421118564
Poinsett County (Arkansas),2018,71.3031716770786
Polk County (Arkansas),2018,75.2198849618385
Pope County (Arkansas),2018,76.6203759107694
Prairie County (Arkansas),2018,75.966819358482
Pulaski County (Arkansas),2018,76.0611102581848
Randolph County (Arkansas),2018,74.3973999793014
Saint Francis County (Arkansas),2018,74.1021367670649
Saline County (Arkansas),2018,77.1843392125055
Scott County (Arkansas),2018,74.7730329022547
Searcy County (Arkansas),2018,75.2517345364764
Sebastian County (Arkansas),2018,75.9956131141566
Sevier County (Arkansas),2018,75.4897788457826
Sharp County (Arkansas),2018,73.8772637972242
Stone County (Arkansas),2018,76.1304929728617
Union County (Arkansas),2018,73.4174077792713
Van Buren County (Arkansas),2018,76.1831675574109
Washington County (Arkansas),2018,77.990955582861
White County (Arkansas),2018,75.3891115505783
Woodruff County (Arkansas),2018,72.862006974415
Yell County (Arkansas),2018,74.6715621808677
Alameda County (California),2018,82.5117230510974
Alpine County (California),2018,78.6184132405496
Amador County (California),2018,79.6700527007408
Butte County (California),2018,77.5510398533407
Calaveras County (California),2018,79.4937097704614
Colusa County (California),2018,79.8121558402712
Contra Costa County (California),2018,82.1166155136634
Del Norte County (California),2018,75.5876660864016
El Dorado County (California),2018,81.7175928361167
Fresno County (California),2018,78.5774233152407
Glenn County (California),2018,77.3237108142528
Humboldt County (California),2018,76.9699850790142
Imperial County (California),2018,80.8834382757586
Inyo County (California),2018,79.4082290287002
Kern County (California),2018,77.1798988763483
Kings County (California),2018,79.5158893403858
Lake County (California),2018,74.9388266144901
Lassen County (California),2018,78.2889851142427
Los Angeles County (California),2018,81.7722051489058
Madera County (California),2018,79.1324957900949
Marin County (California),2018,85.0172356317939
Mariposa County (California),2018,80.0918795754373
Mendocino County (California),2018,78.8622505182297
Merced County (California),2018,78.6740314276637
Modoc County (California),2018,77.2922317763807
Mono County (California),2018,85.3082290449747
Monterey County (California),2018,82.0510756660361
Napa County (California),2018,81.4546639927278
Nevada County (California),2018,81.1772572867672
Orange County (California),2018,82.7692260205684
Placer County (California),2018,81.8330268106076
Plumas County (California),2018,78.4717776495267
Riverside County (California),2018,80.5162407320043
Sacramento County (California),2018,79.3400394926971
San Benito County (California),2018,81.8119632950539
San Bernardino County (California),2018,78.4608787343935
San Diego County (California),2018,81.8152724349575
San Francisco County (California),2018,83.2321058302004
San Joaquin County (California),2018,78.22543142894
San Luis Obispo County (California),2018,81.3157003484936
San Mateo County (California),2018,84.3845629127664
Santa Barbara County (California),2018,81.7643311735787
Santa Clara County (California),2018,84.2543556639128
Santa Cruz County (California),2018,82.4374330425814
Shasta County (California),2018,76.0083184102708
Sierra County (California),2018,78.7559184759067
Siskiyou County (California),2018,76.3397555392635
Solano County (California),2018,79.9136116310706
Sonoma County (California),2018,81.7938284667815
Stanislaus County (California),2018,77.7850070672191
Sutter County (California),2018,78.5169447108835
Tehama County (California),2018,77.2351720137537
Trinity County (California),2018,76.4541995192134
Tulare County (California),2018,78.1677031872242
Tuolumne County (California),2018,78.6328973173773
Ventura County (California),2018,82.0434292248645
Yolo County (California),2018,81.0912989720667
Yuba County (California),2018,75.7914021288201
Alamosa County (Colorado),2018,75.9550396158801
Archuleta County (Colorado),2018,81.8918030047636
Baca County (Colorado),2018,77.3383444138467
Bent County (Colorado),2018,75.9748616124026
Chaffee County (Colorado),2018,81.4641560038579
Cheyenne County (Colorado),2018,78.6879955565073
Clear Creek County (Colorado),2018,82.6610229885307
Conejos County (Colorado),2018,76.4373705834421
Costilla County (Colorado),2018,77.0920679641841
Crowley County (Colorado),2018,76.8847458813323
Custer County (Colorado),2018,81.3761757630446
Delta County (Colorado),2018,78.0299071880757
Dolores County (Colorado),2018,79.4560888187491
Douglas County (Colorado),2018,83.6399311898685
Eagle County (Colorado),2018,88.7167159091399
Elbert County (Colorado),2018,81.8237081925238
El Paso County (Colorado),2018,78.8347552744772
Fremont County (Colorado),2018,77.2051035308431
Garfield County (Colorado),2018,80.6819634064959
Gilpin County (Colorado),2018,81.7945176234942
Grand County (Colorado),2018,84.0098966721527
Gunnison County (Colorado),2018,82.913042229065
Huerfano County (Colorado),2018,75.4585720983573
Jackson County (Colorado),2018,79.59835257654
Kiowa County (Colorado),2018,77.3704120148078
Kit Carson County (Colorado),2018,79.5622504984928
Lake County (Colorado),2018,82.0248236188546
La Plata County (Colorado),2018,81.9648873514121
Larimer County (Colorado),2018,81.6003124510936
Las Animas County (Colorado),2018,76.5856454888699
Lincoln County (Colorado),2018,78.552506862319
Logan County (Colorado),2018,79.4270063355196
Mesa County (Colorado),2018,78.3834696871957
Moffat County (Colorado),2018,78.3900592917377
Montezuma County (Colorado),2018,77.4763661365105
Montrose County (Colorado),2018,79.5886762336159
Morgan County (Colorado),2018,78.2634199069944
Otero County (Colorado),2018,75.1862520954706
Ouray County (Colorado),2018,84.2141800769531
Park County (Colorado),2018,82.8974961064367
Phillips County (Colorado),2018,80.5145148117585
Pitkin County (Colorado),2018,91.3769660058971
Prowers County (Colorado),2018,76.8437289856315
Pueblo County (Colorado),2018,76.4093117151939
Rio Blanco County (Colorado),2018,78.8548637165788
Rio Grande County (Colorado),2018,76.8193945628893
Routt County (Colorado),2018,83.4376463460472
Saguache County (Colorado),2018,79.6752296378427
San Miguel County (Colorado),2018,86.3598650866599
Sedgwick County (Colorado),2018,77.7498097799942
Summit County (Colorado),2018,91.6203651627367
Teller County (Colorado),2018,80.6009263302177
Washington County (Colorado),2018,79.4354096367131
Yuma County (Colorado),2018,79.0815160968291
Adams County (Colorado),2018,80.5457104115307
Arapahoe County (Colorado),2018,80.5457104115307
Boulder County (Colorado),2018,80.5457104115307
Broomfield County (Colorado),2018,80.5457104115307
Denver County (Colorado),2018,80.5457104115307
Jefferson County (Colorado),2018,80.5457104115307
Weld County (Colorado),2018,80.5457104115307
Fairfield County (Connecticut),2018,82.7977032113756
Hartford County (Connecticut),2018,80.2331635773284
Litchfield County (Connecticut),2018,80.3658992109622
Middlesex County (Connecticut),2018,81.247531185785
New Haven County (Connecticut),2018,80.122180105688
New London County (Connecticut),2018,79.826808998402
Tolland County (Connecticut),2018,81.7788690174239
Windham County (Connecticut),2018,78.8197586759148
Kent County (Delaware),2018,77.2112341918458
New Castle County (Delaware),2018,78.2865084160653
Sussex County (Delaware),2018,78.5673807823887
District of Columbia,2018,78.2517805776241
Alachua County (Florida),2018,78.4535602220354
Baker County (Florida),2018,74.9514582037514
Bay County (Florida),2018,75.7253025508484
Bradford County (Florida),2018,75.0073944133113
Brevard County (Florida),2018,77.2716340365655
Broward County (Florida),2018,80.4755284438197
Calhoun County (Florida),2018,74.6914495357496
Charlotte County (Florida),2018,80.1348066988875
Citrus County (Florida),2018,75.1336556402493
Clay County (Florida),2018,77.1640126531372
Collier County (Florida),2018,84.9489435983752
Columbia County (Florida),2018,74.9542147993122
Dade County (Florida),2018,81.0909251968586
Miami-Dade County (Florida),2018,81.0909251968586
DeSoto County (Florida),2018,79.1692556409631
Dixie County (Florida),2018,74.5193170945958
Duval County (Florida),2018,75.6970284676225
Escambia County (Florida),2018,74.9537469330096
Flagler County (Florida),2018,78.8020239192313
Franklin County (Florida),2018,75.9928495625828
Gadsden County (Florida),2018,75.3416140743242
Gilchrist County (Florida),2018,76.6196658152052
Glades County (Florida),2018,80.213599524511
Gulf County (Florida),2018,76.31210239981
Hamilton County (Florida),2018,75.1836206795715
Hardee County (Florida),2018,78.2553790330659
Hendry County (Florida),2018,77.0832219158998
Hernando County (Florida),2018,76.4160896851137
Highlands County (Florida),2018,78.2770855206328
Hillsborough County (Florida),2018,78.7539862110352
Holmes County (Florida),2018,72.9734087683611
Indian River County (Florida),2018,80.0688913457515
Jackson County (Florida),2018,74.4322343859382
Jefferson County (Florida),2018,76.9589195702897
Lafayette County (Florida),2018,76.8777569268263
Lake County (Florida),2018,78.2469781435388
Lee County (Florida),2018,81.5729772276075
Leon County (Florida),2018,79.0301737876123
Levy County (Florida),2018,74.7957604460706
Liberty County (Florida),2018,75.7134300877082
Madison County (Florida),2018,75.0211610783484
Manatee County (Florida),2018,80.4145051875017
Marion County (Florida),2018,75.9104693910342
Martin County (Florida),2018,81.3154961822022
Monroe County (Florida),2018,79.8589989128447
Nassau County (Florida),2018,77.2494441968309
Okaloosa County (Florida),2018,77.4373108710462
Okeechobee County (Florida),2018,75.9744426993115
Orange County (Florida),2018,79.6595177084295
Osceola County (Florida),2018,78.9109833340189
Palm Beach County (Florida),2018,81.4781513545173
Pasco County (Florida),2018,77.209084296734
Pinellas County (Florida),2018,78.4281181387948
Polk County (Florida),2018,77.8067617494822
Putnam County (Florida),2018,73.901215098391
Saint Johns County (Florida),2018,80.7073688844269
Saint Lucie County (Florida),2018,79.4596418043113
Santa Rosa County (Florida),2018,77.3915324879814
Sarasota County (Florida),2018,81.0591538508499
Seminole County (Florida),2018,79.9049694273451
Sumter County (Florida),2018,80.4754543414289
Suwannee County (Florida),2018,75.1589535656509
Taylor County (Florida),2018,74.7285796616171
Union County (Florida),2018,67.7658357745847
Volusia County (Florida),2018,76.3372145765431
Wakulla County (Florida),2018,76.4018685621857
Walton County (Florida),2018,77.6910869065515
Washington County (Florida),2018,72.8104666515528
Appling County (Georgia),2018,74.1097615751301
Atkinson County (Georgia),2018,73.5443620196483
Bacon County (Georgia),2018,72.6255878368236
Baker County (Georgia),2018,77.2147827275408
Baldwin County (Georgia),2018,75.9591221129701
Banks County (Georgia),2018,76.8075277666983
Barrow County (Georgia),2018,76.6625325239611
Bartow County (Georgia),2018,76.4675113465904
Ben Hill County (Georgia),2018,73.0822171824974
Berrien County (Georgia),2018,74.4055440206896
Bibb County (Georgia),2018,73.8807694893633
Bleckley County (Georgia),2018,75.8889059006946
Brantley County (Georgia),2018,74.4239219349596
Brooks County (Georgia),2018,74.7858557927481
Bryan County (Georgia),2018,76.1882691853995
Bulloch County (Georgia),2018,77.005128319724
Burke County (Georgia),2018,73.9364629181846
Butts County (Georgia),2018,74.038792732603
Calhoun County (Georgia),2018,74.4490104932185
Camden County (Georgia),2018,78.0381542177322
Candler County (Georgia),2018,73.5454730234984
Carroll County (Georgia),2018,75.3050871542808
Catoosa County (Georgia),2018,77.7463764116626
Charlton County (Georgia),2018,76.401462816314
Chatham County (Georgia),2018,77.6961215377425
Chattahoochee County (Georgia),2018,77.3047046244563
Chattooga County (Georgia),2018,73.540698248083
Cherokee County (Georgia),2018,80.0614584461507
Clarke County (Georgia),2018,78.885669773019
Clay County (Georgia),2018,74.0815653772769
Clayton County (Georgia),2018,76.698286556638
Clinch County (Georgia),2018,72.462441517972
Cobb County (Georgia),2018,80.4588649148347
Coffee County (Georgia),2018,74.4493273658183
Colquitt County (Georgia),2018,74.1088665777009
Columbia County (Georgia),2018,80.1413477711469
Cook County (Georgia),2018,74.4180129870213
Coweta County (Georgia),2018,78.5194372038008
Crawford County (Georgia),2018,75.6413346632261
Crisp County (Georgia),2018,74.6751370900589
Dade County (Georgia),2018,75.3267305299081
Dawson County (Georgia),2018,78.1651309282708
Decatur County (Georgia),2018,73.6932293189229
DeKalb County (Georgia),2018,80.1708909176351
Dodge County (Georgia),2018,75.2115210970033
Dooly County (Georgia),2018,78.3861163186296
Dougherty County (Georgia),2018,74.4307031989871
Douglas County (Georgia),2018,77.6118621931012
Early County (Georgia),2018,73.4100397646834
Echols County (Georgia),2018,77.3138543207156
Effingham County (Georgia),2018,76.5227017348973
Elbert County (Georgia),2018,74.4652122951677
Emanuel County (Georgia),2018,72.8374850896249
Evans County (Georgia),2018,74.9623415964071
Fannin County (Georgia),2018,77.3602030871136
Fayette County (Georgia),2018,81.0336445526931
Floyd County (Georgia),2018,75.0961301003414
Forsyth County (Georgia),2018,81.9106821070703
Franklin County (Georgia),2018,73.9741040026346
Fulton County (Georgia),2018,79.2621914216746
Gilmer County (Georgia),2018,78.0716109761037
Glascock County (Georgia),2018,73.4032244860579
Glynn County (Georgia),2018,77.4064219080965
Gordon County (Georgia),2018,75.5910815019174
Grady County (Georgia),2018,75.6390967986397
Greene County (Georgia),2018,78.0771638862825
Gwinnett County (Georgia),2018,80.8576416981151
Habersham County (Georgia),2018,77.4621360966414
Hall County (Georgia),2018,79.0513221599094
Hancock County (Georgia),2018,75.4561378964738
Haralson County (Georgia),2018,73.4638395369125
Harris County (Georgia),2018,79.4514638028953
Hart County (Georgia),2018,77.0465029717568
Heard County (Georgia),2018,74.935041415743
Henry County (Georgia),2018,77.4629291963644
Houston County (Georgia),2018,77.4534964434465
Irwin County (Georgia),2018,74.9026897719718
Jackson County (Georgia),2018,76.5773842944624
Jasper County (Georgia),2018,75.8994510443067
Jeff Davis County (Georgia),2018,73.3471646371562
Jefferson County (Georgia),2018,72.7895471617176
Jenkins County (Georgia),2018,73.4074632261848
Johnson County (Georgia),2018,76.0443954513394
Jones County (Georgia),2018,77.942514638968
Lamar County (Georgia),2018,74.6480848746682
Lanier County (Georgia),2018,75.5741908250113
Laurens County (Georgia),2018,74.6415276577823
Lee County (Georgia),2018,76.6576573244205
Liberty County (Georgia),2018,76.4063478776102
Lincoln County (Georgia),2018,76.4608108585207
Long County (Georgia),2018,78.6678466420593
Lowndes County (Georgia),2018,75.9053554729163
Lumpkin County (Georgia),2018,77.8193013989251
McDuffie County (Georgia),2018,73.9498156118123
McIntosh County (Georgia),2018,79.9990111330534
Macon County (Georgia),2018,73.723715857393
Madison County (Georgia),2018,76.1066582067992
Marion County (Georgia),2018,76.443197414621
Meriwether County (Georgia),2018,74.5741063488475
Miller County (Georgia),2018,73.2470191384742
Mitchell County (Georgia),2018,74.0620100864053
Monroe County (Georgia),2018,77.7871454148834
Montgomery County (Georgia),2018,75.0883350470393
Morgan County (Georgia),2018,77.5186789574759
Murray County (Georgia),2018,74.9700556257629
Muscogee County (Georgia),2018,74.2394264544026
Newton County (Georgia),2018,76.2607976221268
Oconee County (Georgia),2018,81.2570674760447
Oglethorpe County (Georgia),2018,77.8557806138768
Paulding County (Georgia),2018,78.7395615987406
Peach County (Georgia),2018,73.6937146784614
Pickens County (Georgia),2018,77.29387497581
Pierce County (Georgia),2018,74.3784226065327
Pike County (Georgia),2018,75.618283423444
Polk County (Georgia),2018,73.3637862551743
Pulaski County (Georgia),2018,77.923376389831
Putnam County (Georgia),2018,77.7080975315866
Quitman County (Georgia),2018,75.7151571732725
Rabun County (Georgia),2018,77.1270289914812
Randolph County (Georgia),2018,74.8773742416869
Richmond County (Georgia),2018,73.8895818653717
Rockdale County (Georgia),2018,77.6928428558949
Schley County (Georgia),2018,77.058150222235
Screven County (Georgia),2018,74.6085022351091
Seminole County (Georgia),2018,73.5921597026236
Spalding County (Georgia),2018,74.3781789988297
Stephens County (Georgia),2018,73.7027569889285
Stewart County (Georgia),2018,74.37185142151
Sumter County (Georgia),2018,74.3526146490998
Talbot County (Georgia),2018,74.5787742587229
Taliaferro County (Georgia),2018,74.5090321508796
Tattnall County (Georgia),2018,75.0787450048277
Taylor County (Georgia),2018,74.826413782212
Telfair County (Georgia),2018,77.4118023700194
Terrell County (Georgia),2018,74.047856156973
Thomas County (Georgia),2018,75.1637298975083
Tift County (Georgia),2018,74.6252663476572
Toombs County (Georgia),2018,74.1398277610655
Towns County (Georgia),2018,77.9839741536435
Treutlen County (Georgia),2018,75.0736767341149
Troup County (Georgia),2018,75.2128793509429
Turner County (Georgia),2018,72.8231013731621
Twiggs County (Georgia),2018,74.0962727293491
Union County (Georgia),2018,78.5498245366418
Upson County (Georgia),2018,73.1031799879218
Walker County (Georgia),2018,75.0218016901729
Walton County (Georgia),2018,76.6433835473526
Ware County (Georgia),2018,73.6383080835926
Warren County (Georgia),2018,74.5589380253612
Washington County (Georgia),2018,75.3804160644681
Wayne County (Georgia),2018,73.9559274718921
Webster County (Georgia),2018,78.50575430382
Wheeler County (Georgia),2018,77.5803002823704
White County (Georgia),2018,78.8922112158044
Whitfield County (Georgia),2018,77.3776211235376
Wilcox County (Georgia),2018,75.3781742309209
Wilkes County (Georgia),2018,74.6975332268248
Wilkinson County (Georgia),2018,74.0332879546364
Worth County (Georgia),2018,75.5140896562059
Hawaii County (Hawaii),2018,80.0262975905518
Honolulu County (Hawaii),2018,81.6669639071556
Kauai County (Hawaii),2018,81.579885664621
Kalawao County (Hawaii),2018,81.8844793956315
Maui County (Hawaii),2018,81.8844793956315
Ada County (Idaho),2018,80.7694769978456
Adams County (Idaho),2018,80.5140845182445
Bannock County (Idaho),2018,77.1614821139865
Bear Lake County (Idaho),2018,78.9404788606559
Benewah County (Idaho),2018,76.1593876081303
Bingham County (Idaho),2018,77.7202562915435
Blaine County (Idaho),2018,83.6103577262114
Boise County (Idaho),2018,81.7291404884041
Bonner County (Idaho),2018,79.4441967824983
Bonneville County (Idaho),2018,78.2502720007639
Boundary County (Idaho),2018,79.229849021604
Butte County (Idaho),2018,78.8272499122227
Camas County (Idaho),2018,80.5430590963083
Canyon County (Idaho),2018,79.0079948992091
Caribou County (Idaho),2018,78.036370392902
Cassia County (Idaho),2018,77.9808446471502
Clearwater County (Idaho),2018,78.6461240911162
Custer County (Idaho),2018,80.1625621970769
Elmore County (Idaho),2018,78.1026082997708
Franklin County (Idaho),2018,79.2699814741995
Fremont County (Idaho),2018,79.6161181213554
Gem County (Idaho),2018,77.8100875126734
Gooding County (Idaho),2018,78.616613440821
Idaho County (Idaho),2018,79.7105919313918
Jefferson County (Idaho),2018,79.5549325361917
Jerome County (Idaho),2018,78.372243553832
Kootenai County (Idaho),2018,79.2328439147693
Latah County (Idaho),2018,81.7350004374416
Lemhi County (Idaho),2018,78.6706979935259
Lewis County (Idaho),2018,78.5015164349575
Lincoln County (Idaho),2018,77.9642795231461
Madison County (Idaho),2018,80.6257884901165
Minidoka County (Idaho),2018,78.4276114220126
Nez Perce County (Idaho),2018,77.3697884443554
Oneida County (Idaho),2018,79.3365167879412
Owyhee County (Idaho),2018,78.9976569149105
Payette County (Idaho),2018,77.8679092587371
Power County (Idaho),2018,78.0334499144763
Shoshone County (Idaho),2018,75.2040558962485
Teton County (Idaho),2018,82.8445853721701
Twin Falls County (Idaho),2018,78.1094938120641
Valley County (Idaho),2018,82.0226748663957
Washington County (Idaho),2018,78.3239726157779
Adams County (Illinois),2018,78.3241804008291
Alexander County (Illinois),2018,73.9462721371861
Bond County (Illinois),2018,78.4717991782688
Boone County (Illinois),2018,79.8353957702262
Brown County (Illinois),2018,78.0675227444201
Bureau County (Illinois),2018,78.4729903522156
Calhoun County (Illinois),2018,78.6939937898545
Carroll County (Illinois),2018,78.6786514000322
Cass County (Illinois),2018,76.8126707654135
Champaign County (Illinois),2018,80.5258760958324
Christian County (Illinois),2018,76.9402584003335
Clark County (Illinois),2018,76.7133538518677
Clay County (Illinois),2018,76.8126312858613
Clinton County (Illinois),2018,79.3869666770734
Coles County (Illinois),2018,78.1763838538685
Cook County (Illinois),2018,79.388624870544
Crawford County (Illinois),2018,77.3234446027132
Cumberland County (Illinois),2018,78.7967924567709
DeKalb County (Illinois),2018,79.6759119459418
De Witt County (Illinois),2018,76.8180688005805
Douglas County (Illinois),2018,78.6926727445963
DuPage County (Illinois),2018,82.2955496478991
Edgar County (Illinois),2018,76.5394303741436
Edwards County (Illinois),2018,77.0303092038165
Effingham County (Illinois),2018,78.1763063585551
Fayette County (Illinois),2018,78.0790932011151
Ford County (Illinois),2018,76.4303581544281
Franklin County (Illinois),2018,75.0052157093261
Fulton County (Illinois),2018,76.5893588775311
Gallatin County (Illinois),2018,73.8857874155799
Greene County (Illinois),2018,76.6470892549106
