location_name,year,mean_life_expectancy
Indian River County (Florida),2017,79.907697163534
Jackson County (Florida),2017,74.6358394836189
Jefferson County (Florida),2017,76.8845831245796
Lafayette County (Florida),2017,76.6581957641507
Lake County (Florida),2017,78.2864216245771
Lee County (Florida),2017,81.3739581271401
Leon County (Florida),2017,79.030358739809
Levy County (Florida),2017,74.6229846286448
Liberty County (Florida),2017,75.7518222351327
Madison County (Florida),2017,74.8388882546744
Manatee County (Florida),2017,80.1910648097431
Marion County (Florida),2017,75.9623016853633
Martin County (Florida),2017,81.1568203073339
Monroe County (Florida),2017,79.6005221210364
Nassau County (Florida),2017,77.2759370761858
Okaloosa County (Florida),2017,77.3889246282456
Okeechobee County (Florida),2017,75.9457097645825
Orange County (Florida),2017,79.5269054955863
Osceola County (Florida),2017,78.8810610995138
Palm Beach County (Florida),2017,81.3829024333588
Pasco County (Florida),2017,77.098851734423
Pinellas County (Florida),2017,78.2987745279353
Polk County (Florida),2017,77.7020921564756
Putnam County (Florida),2017,73.635254100304
Saint Johns County (Florida),2017,80.5809996179964
Saint Lucie County (Florida),2017,79.2977622741057
Santa Rosa County (Florida),2017,77.3193290919895
Sarasota County (Florida),2017,80.9350383168968
Seminole County (Florida),2017,79.8402255658359
Sumter County (Florida),2017,80.4806227609364
Suwannee County (Florida),2017,75.2150765992341
Taylor County (Florida),2017,74.7442078191434
Union County (Florida),2017,67.8919995760419
Volusia County (Florida),2017,76.2981063923098
Wakulla County (Florida),2017,76.2724538807062
Walton County (Florida),2017,77.3545360296973
Washington County (Florida),2017,72.8960237830396
Appling County (Georgia),2017,74.0084605365612
Atkinson County (Georgia),2017,73.4390527880296
Bacon County (Georgia),2017,72.5321912655798
Baker County (Georgia),2017,77.1226977730015
Baldwin County (Georgia),2017,75.885623089803
Banks County (Georgia),2017,76.5761341138381
Barrow County (Georgia),2017,76.4531171029684
Bartow County (Georgia),2017,76.2159238347912
Ben Hill County (Georgia),2017,72.9889666208592
Berrien County (Georgia),2017,74.439001968007
Bibb County (Georgia),2017,73.6270349335338
Bleckley County (Georgia),2017,75.6767775470061
Brantley County (Georgia),2017,74.2535435032282
Brooks County (Georgia),2017,74.7365498889901
Bryan County (Georgia),2017,75.9644967649488
Bulloch County (Georgia),2017,76.8294282235662
Burke County (Georgia),2017,73.7095855538626
Butts County (Georgia),2017,73.7983435794374
Calhoun County (Georgia),2017,74.4920251011037
Camden County (Georgia),2017,77.8072993071322
Candler County (Georgia),2017,73.3882320641854
Carroll County (Georgia),2017,75.1232865117092
Catoosa County (Georgia),2017,77.5910778852834
Charlton County (Georgia),2017,76.3359105899648
Chatham County (Georgia),2017,77.490102718577
Chattahoochee County (Georgia),2017,77.0231781510592
Chattooga County (Georgia),2017,73.4170928402242
Cherokee County (Georgia),2017,79.8435454979864
Clarke County (Georgia),2017,78.6318913183763
Clay County (Georgia),2017,73.9493638446073
Clayton County (Georgia),2017,76.5508691906889
Clinch County (Georgia),2017,72.4247234455474
Cobb County (Georgia),2017,80.2177640812596
Coffee County (Georgia),2017,74.4295289710942
Colquitt County (Georgia),2017,74.0379120198679
Columbia County (Georgia),2017,79.8999326107972
Cook County (Georgia),2017,74.3093937088097
Coweta County (Georgia),2017,78.3648849335877
Crawford County (Georgia),2017,75.6561888490683
Crisp County (Georgia),2017,74.6124945203586
Dade County (Georgia),2017,75.0924029502412
Dawson County (Georgia),2017,77.8849206643038
Decatur County (Georgia),2017,73.7088647064192
DeKalb County (Georgia),2017,79.8238732978234
Dodge County (Georgia),2017,75.1775460945016
Dooly County (Georgia),2017,78.2138090959277
Dougherty County (Georgia),2017,74.3569712282889
Douglas County (Georgia),2017,77.3960194322986
Early County (Georgia),2017,73.2371558935003
Echols County (Georgia),2017,77.0599023389516
Effingham County (Georgia),2017,76.3909397434421
Elbert County (Georgia),2017,74.195571787566
Emanuel County (Georgia),2017,72.6318304928933
Evans County (Georgia),2017,74.7149148196397
Fannin County (Georgia),2017,77.0727670886557
Fayette County (Georgia),2017,80.7682924448471
Floyd County (Georgia),2017,75.0581302260989
Forsyth County (Georgia),2017,81.674209211008
Franklin County (Georgia),2017,73.8725746030686
Fulton County (Georgia),2017,78.867596065924
Gilmer County (Georgia),2017,77.9602337939812
Glascock County (Georgia),2017,73.394960919002
Glynn County (Georgia),2017,77.1335060809149
Gordon County (Georgia),2017,75.4706012819472
Grady County (Georgia),2017,75.5518347037765
Greene County (Georgia),2017,77.7512340805882
Gwinnett County (Georgia),2017,80.607617253456
Habersham County (Georgia),2017,77.3582989596064
Hall County (Georgia),2017,78.8960139014754
Hancock County (Georgia),2017,75.3903158501469
Haralson County (Georgia),2017,73.2656065600872
Harris County (Georgia),2017,79.295601776848
Hart County (Georgia),2017,76.8248765683369
Heard County (Georgia),2017,74.7199641903674
Henry County (Georgia),2017,77.181720507416
Houston County (Georgia),2017,77.3383420736599
Irwin County (Georgia),2017,74.8751692688427
Jackson County (Georgia),2017,76.2832039775414
Jasper County (Georgia),2017,75.7749845245545
Jeff Davis County (Georgia),2017,73.2268902139052
Jefferson County (Georgia),2017,72.5992407627131
Jenkins County (Georgia),2017,73.3841998147857
Johnson County (Georgia),2017,76.0287103065729
Jones County (Georgia),2017,77.8374428106185
Lamar County (Georgia),2017,74.3508731721163
Lanier County (Georgia),2017,75.3835180951939
Laurens County (Georgia),2017,74.4577525082559
Lee County (Georgia),2017,76.6914056662725
Liberty County (Georgia),2017,76.3021109268363
Lincoln County (Georgia),2017,76.1794942621868
Long County (Georgia),2017,78.4618707054974
Lowndes County (Georgia),2017,75.8358035603923
Lumpkin County (Georgia),2017,77.7101053772346
McDuffie County (Georgia),2017,73.7738203200434
McIntosh County (Georgia),2017,79.7108099163917
Macon County (Georgia),2017,73.7317039474685
Madison County (Georgia),2017,75.840925411624
Marion County (Georgia),2017,76.2946453096112
Meriwether County (Georgia),2017,74.4847266846964
Miller County (Georgia),2017,73.0734881813492
Mitchell County (Georgia),2017,74.0885588705262
Monroe County (Georgia),2017,77.4835874483883
Montgomery County (Georgia),2017,75.0403904752512
Morgan County (Georgia),2017,77.3359048444416
Murray County (Georgia),2017,74.7984649731187
Muscogee County (Georgia),2017,74.0661905409308
Newton County (Georgia),2017,76.0968360464372
Oconee County (Georgia),2017,80.9648939245257
Oglethorpe County (Georgia),2017,77.6363584185965
Paulding County (Georgia),2017,78.486927311261
Peach County (Georgia),2017,73.7058392267195
Pickens County (Georgia),2017,77.0978924166854
Pierce County (Georgia),2017,74.2596164151985
Pike County (Georgia),2017,75.4989917474708
Polk County (Georgia),2017,73.2748803672115
Pulaski County (Georgia),2017,77.6666373683592
Putnam County (Georgia),2017,77.4061176357782
Quitman County (Georgia),2017,75.3250351764225
Rabun County (Georgia),2017,76.9944546576478
Randolph County (Georgia),2017,75.026721238403
Richmond County (Georgia),2017,73.6808084874035
Rockdale County (Georgia),2017,77.6033875048851
Schley County (Georgia),2017,76.9446934911318
Screven County (Georgia),2017,74.5319377680867
Seminole County (Georgia),2017,73.47471546866
Spalding County (Georgia),2017,74.2476675171375
Stephens County (Georgia),2017,73.3838160708526
Stewart County (Georgia),2017,74.2587420264588
Sumter County (Georgia),2017,74.3351110608217
Talbot County (Georgia),2017,74.577238903621
Taliaferro County (Georgia),2017,74.243707404434
Tattnall County (Georgia),2017,74.8428091996403
Taylor County (Georgia),2017,74.7072893839871
Telfair County (Georgia),2017,77.1154103933062
Terrell County (Georgia),2017,73.8546304959187
Thomas County (Georgia),2017,75.1690114260441
Tift County (Georgia),2017,74.5509325356242
Toombs County (Georgia),2017,74.0099217198226
Towns County (Georgia),2017,77.7915154476499
Treutlen County (Georgia),2017,74.9031831148421
Troup County (Georgia),2017,75.0199708516939
Turner County (Georgia),2017,72.8469366146032
Twiggs County (Georgia),2017,73.9903104118999
Union County (Georgia),2017,78.3191047382087
Upson County (Georgia),2017,73.0634454812341
Walker County (Georgia),2017,74.8726755445435
Walton County (Georgia),2017,76.3500790906022
Ware County (Georgia),2017,73.6841856458992
Warren County (Georgia),2017,74.1341486349798
Washington County (Georgia),2017,75.2417260624277
Wayne County (Georgia),2017,73.9333969783465
Webster County (Georgia),2017,78.3816983844406
Wheeler County (Georgia),2017,77.2642870472334
White County (Georgia),2017,78.6709389268035
Whitfield County (Georgia),2017,77.0741142029924
Wilcox County (Georgia),2017,75.185232662392
Wilkes County (Georgia),2017,74.4532028572855
Wilkinson County (Georgia),2017,73.899468948531
Worth County (Georgia),2017,75.3756021723824
Hawaii County (Hawaii),2017,79.9425284447821
Honolulu County (Hawaii),2017,81.4815425146768
Kauai County (Hawaii),2017,81.4003396135632
Kalawao County (Hawaii),2017,81.6543838489769
Maui County (Hawaii),2017,81.6543838489769
Ada County (Idaho),2017,80.5623842009789
Adams County (Idaho),2017,80.3383008383321
Bannock County (Idaho),2017,77.0815703316482
Bear Lake County (Idaho),2017,78.6908575063961
Benewah County (Idaho),2017,75.8859597671621
Bingham County (Idaho),2017,77.6665768597815
Blaine County (Idaho),2017,83.4393094989314
Boise County (Idaho),2017,81.5021931629867
Bonner County (Idaho),2017,79.1268722534252
Bonneville County (Idaho),2017,78.0782835953423
Boundary County (Idaho),2017,78.778005160812
Butte County (Idaho),2017,78.5234579408874
Camas County (Idaho),2017,80.4593265207532
Canyon County (Idaho),2017,78.7489164303773
Caribou County (Idaho),2017,77.8388667927639
Cassia County (Idaho),2017,77.8325520962545
Clearwater County (Idaho),2017,78.379963737021
Custer County (Idaho),2017,79.951099479515
Elmore County (Idaho),2017,77.918383848112
Franklin County (Idaho),2017,79.1447410708704
Fremont County (Idaho),2017,79.4389751618535
Gem County (Idaho),2017,77.6719700457143
Gooding County (Idaho),2017,78.253717162963
Idaho County (Idaho),2017,79.4547826542974
Jefferson County (Idaho),2017,79.4779359870935
Jerome County (Idaho),2017,78.1575616125321
Kootenai County (Idaho),2017,79.1120709346287
Latah County (Idaho),2017,81.4221459137631
Lemhi County (Idaho),2017,78.4546129208234
Lewis County (Idaho),2017,78.3617255307179
Lincoln County (Idaho),2017,77.8110567313034
Madison County (Idaho),2017,80.621725401297
Minidoka County (Idaho),2017,78.141432021773
Nez Perce County (Idaho),2017,77.2504514902428
Oneida County (Idaho),2017,79.3973376463542
Owyhee County (Idaho),2017,78.6823500532035
Payette County (Idaho),2017,77.8043755447408
Power County (Idaho),2017,77.8037327635134
Shoshone County (Idaho),2017,75.3537133511927
Teton County (Idaho),2017,82.5671260543516
Twin Falls County (Idaho),2017,77.9385535745854
Valley County (Idaho),2017,81.8419253340933
Washington County (Idaho),2017,78.2033448393429
Adams County (Illinois),2017,78.0555591364872
Alexander County (Illinois),2017,73.7122376024094
Bond County (Illinois),2017,78.328040242306
Boone County (Illinois),2017,79.5933283432418
Brown County (Illinois),2017,77.9649694032623
Bureau County (Illinois),2017,78.3903488313218
Calhoun County (Illinois),2017,78.6746694724148
Carroll County (Illinois),2017,78.4788340806577
Cass County (Illinois),2017,76.6722980559395
Champaign County (Illinois),2017,80.3599077395168
Christian County (Illinois),2017,76.8474772233345
Clark County (Illinois),2017,76.5964413369319
Clay County (Illinois),2017,76.6791255779274
Clinton County (Illinois),2017,79.2137711947773
Coles County (Illinois),2017,78.0090220455468
Cook County (Illinois),2017,79.157632730843
Crawford County (Illinois),2017,77.1073405440888
Cumberland County (Illinois),2017,78.5009331229403
DeKalb County (Illinois),2017,79.5236808933938
De Witt County (Illinois),2017,76.730836168955
Douglas County (Illinois),2017,78.4747837060648
DuPage County (Illinois),2017,82.0870228400336
Edgar County (Illinois),2017,76.3416636689184
Edwards County (Illinois),2017,76.7425461064023
Effingham County (Illinois),2017,78.0519293404532
Fayette County (Illinois),2017,77.8973824818473
Ford County (Illinois),2017,76.3079639701953
Franklin County (Illinois),2017,74.7216371828841
Fulton County (Illinois),2017,76.4723359464906
Gallatin County (Illinois),2017,73.8309404493299
Greene County (Illinois),2017,76.6305162217468
