County,State,State_FIPS,County_FIPS,median_gross_rent
Baca County,Colorado,08,009,439
Bent County,Colorado,08,011,574
Chaffee County,Colorado,08,015,702
Cheyenne County,Colorado,08,017,453
Clear Creek County,Colorado,08,019,793
Conejos County,Colorado,08,021,544
Costilla County,Colorado,08,023,461
Crowley County,Colorado,08,025,539
Custer County,Colorado,08,027,688
Delta County,Colorado,08,029,715
Dolores County,Colorado,08,033,551
Douglas County,Colorado,08,035,1174
Eagle County,Colorado,08,037,1225
Elbert County,Colorado,08,039,909
El Paso County,Colorado,08,041,817
Fremont County,Colorado,08,043,650
Garfield County,Colorado,08,045,1052
Gilpin County,Colorado,08,047,1017
Grand County,Colorado,08,049,889
Gunnison County,Colorado,08,051,799
Huerfano County,Colorado,08,055,624
Jackson County,Colorado,08,057,656
Kiowa County,Colorado,08,061,596
Kit Carson County,Colorado,08,063,552
Lake County,Colorado,08,065,873
La Plata County,Colorado,08,067,944
Larimer County,Colorado,08,069,849
Las Animas County,Colorado,08,071,697
Lincoln County,Colorado,08,073,600
Logan County,Colorado,08,075,603
Mesa County,Colorado,08,077,810
Moffat County,Colorado,08,081,735
Montezuma County,Colorado,08,083,593
Montrose County,Colorado,08,085,788
Morgan County,Colorado,08,087,676
Otero County,Colorado,08,089,560
Ouray County,Colorado,08,091,1153
Park County,Colorado,08,093,1206
Phillips County,Colorado,08,095,598
Pitkin County,Colorado,08,097,1259
Prowers County,Colorado,08,099,525
Pueblo County,Colorado,08,101,652
Rio Blanco County,Colorado,08,103,674
Rio Grande County,Colorado,08,105,555
Routt County,Colorado,08,107,1127
Saguache County,Colorado,08,109,549
San Miguel County,Colorado,08,113,973
Sedgwick County,Colorado,08,115,508
Summit County,Colorado,08,117,1165
Teller County,Colorado,08,119,873
Washington County,Colorado,08,121,518
Yuma County,Colorado,08,125,547
Adams County,Colorado,08,001,878
Arapahoe County,Colorado,08,005,880
Boulder County,Colorado,08,013,986
Broomfield County,Colorado,08,014,982
Denver County,Colorado,08,031,798
Jefferson County,Colorado,08,059,900
Weld County,Colorado,08,123,770
Fairfield County,Connecticut,09,001,1206
Hartford County,Connecticut,09,003,909
Litchfield County,Connecticut,09,005,883
Middlesex County,Connecticut,09,007,955
New Haven County,Connecticut,09,009,996
New London County,Connecticut,09,011,974
Tolland County,Connecticut,09,013,948
Windham County,Connecticut,09,015,824
Kent County,Delaware,10,001,916
New Castle County,Delaware,10,003,953
Sussex County,Delaware,10,005,896
Alachua County,Florida,12,001,855
Baker County,Florida,12,003,703
Bay County,Florida,12,005,889
Bradford County,Florida,12,007,673
Brevard County,Florida,12,009,897
Broward County,Florida,12,011,1133
Calhoun County,Florida,12,013,530
Charlotte County,Florida,12,015,927
Citrus County,Florida,12,017,749
Clay County,Florida,12,019,971
Collier County,Florida,12,021,1054
Columbia County,Florida,12,023,669
Miami-Dade County,Florida,12,086,1004
DeSoto County,Florida,12,027,715
Dixie County,Florida,12,029,526
Duval County,Florida,12,031,880
Escambia County,Florida,12,033,816
Flagler County,Florida,12,035,1032
Franklin County,Florida,12,037,665
Gadsden County,Florida,12,039,684
Gilchrist County,Florida,12,041,738
Glades County,Florida,12,043,744
Gulf County,Florida,12,045,739
Hamilton County,Florida,12,047,528
Hardee County,Florida,12,049,775
Hendry County,Florida,12,051,764
Hernando County,Florida,12,053,864
Highlands County,Florida,12,055,715
Hillsborough County,Florida,12,057,906
Holmes County,Florida,12,059,611
Indian River County,Florida,12,061,899
Jackson County,Florida,12,063,554
Jefferson County,Florida,12,065,693
Lafayette County,Florida,12,067,617
Lake County,Florida,12,069,904
Lee County,Florida,12,071,962
Leon County,Florida,12,073,879
Levy County,Florida,12,075,618
Liberty County,Florida,12,077,685
Madison County,Florida,12,079,648
Manatee County,Florida,12,081,930
Marion County,Florida,12,083,829
Martin County,Florida,12,085,1001
Monroe County,Florida,12,087,1257
Nassau County,Florida,12,089,859
Okaloosa County,Florida,12,091,962
Okeechobee County,Florida,12,093,788
Orange County,Florida,12,095,995
Osceola County,Florida,12,097,1036
Palm Beach County,Florida,12,099,1129
Pasco County,Florida,12,101,865
Pinellas County,Florida,12,103,904
Polk County,Florida,12,105,835
Putnam County,Florida,12,107,587
Saint Johns County,Florida,12,109,1025
Saint Lucie County,Florida,12,111,1014
Santa Rosa County,Florida,12,113,900
Sarasota County,Florida,12,115,1004
Seminole County,Florida,12,117,1024
Sumter County,Florida,12,119,688
Suwannee County,Florida,12,121,650
Taylor County,Florida,12,123,534
Union County,Florida,12,125,560
Volusia County,Florida,12,127,879
Wakulla County,Florida,12,129,845
Walton County,Florida,12,131,889
Washington County,Florida,12,133,616
Appling County,Georgia,13,001,474
Atkinson County,Georgia,13,003,399
Bacon County,Georgia,13,005,515
Baker County,Georgia,13,007,472
Baldwin County,Georgia,13,009,661
Banks County,Georgia,13,011,597
Barrow County,Georgia,13,013,780
Bartow County,Georgia,13,015,746
Ben Hill County,Georgia,13,017,584
Berrien County,Georgia,13,019,502
Bibb County,Georgia,13,021,689
Bleckley County,Georgia,13,023,648
Brantley County,Georgia,13,025,473
Brooks County,Georgia,13,027,546
Bryan County,Georgia,13,029,964
Bulloch County,Georgia,13,031,621
Burke County,Georgia,13,033,499
Butts County,Georgia,13,035,750
Calhoun County,Georgia,13,037,456
Camden County,Georgia,13,039,789
Candler County,Georgia,13,043,519
Carroll County,Georgia,13,045,749
Catoosa County,Georgia,13,047,652
Charlton County,Georgia,13,049,656
Chatham County,Georgia,13,051,863
Chattahoochee County,Georgia,13,053,1181
Chattooga County,Georgia,13,055,529
Cherokee County,Georgia,13,057,936
Clarke County,Georgia,13,059,730
Clay County,Georgia,13,061,511
Clayton County,Georgia,13,063,865
Clinch County,Georgia,13,065,410
Cobb County,Georgia,13,067,933
Coffee County,Georgia,13,069,546
Colquitt County,Georgia,13,071,539
Columbia County,Georgia,13,073,828
Cook County,Georgia,13,075,642
Coweta County,Georgia,13,077,887
Crawford County,Georgia,13,079,612
Crisp County,Georgia,13,081,562
Dade County,Georgia,13,083,576
Dawson County,Georgia,13,085,828
Decatur County,Georgia,13,087,526
DeKalb County,Georgia,13,089,922
Dodge County,Georgia,13,091,468
Dooly County,Georgia,13,093,493
Dougherty County,Georgia,13,095,625
Douglas County,Georgia,13,097,912
Early County,Georgia,13,099,542
Echols County,Georgia,13,101,644
Effingham County,Georgia,13,103,841
Elbert County,Georgia,13,105,509
Emanuel County,Georgia,13,107,473
Evans County,Georgia,13,109,497
Fannin County,Georgia,13,111,556
Fayette County,Georgia,13,113,1057
Floyd County,Georgia,13,115,670
Forsyth County,Georgia,13,117,1078
Franklin County,Georgia,13,119,530
Fulton County,Georgia,13,121,929
Gilmer County,Georgia,13,123,673
Glascock County,Georgia,13,125,549
Glynn County,Georgia,13,127,762
Gordon County,Georgia,13,129,629
Grady County,Georgia,13,131,611
Greene County,Georgia,13,133,651
Gwinnett County,Georgia,13,135,954
Habersham County,Georgia,13,137,616
Hall County,Georgia,13,139,817
Hancock County,Georgia,13,141,635
Haralson County,Georgia,13,143,672
Harris County,Georgia,13,145,798
Hart County,Georgia,13,147,580
Heard County,Georgia,13,149,708
Henry County,Georgia,13,151,1003
Houston County,Georgia,13,153,757
Irwin County,Georgia,13,155,542
Jackson County,Georgia,13,157,714
Jasper County,Georgia,13,159,676
Jeff Davis County,Georgia,13,161,393
Jefferson County,Georgia,13,163,450
Jenkins County,Georgia,13,165,551
Johnson County,Georgia,13,167,434
Jones County,Georgia,13,169,752
Lamar County,Georgia,13,171,659
Lanier County,Georgia,13,173,567
Laurens County,Georgia,13,175,558
Lee County,Georgia,13,177,759
Liberty County,Georgia,13,179,799
Lincoln County,Georgia,13,181,568
Long County,Georgia,13,183,604
Lowndes County,Georgia,13,185,706
Lumpkin County,Georgia,13,187,792
McDuffie County,Georgia,13,189,565
McIntosh County,Georgia,13,191,592
Macon County,Georgia,13,193,411
Madison County,Georgia,13,195,679
Marion County,Georgia,13,197,429
Meriwether County,Georgia,13,199,647
Miller County,Georgia,13,201,488
Mitchell County,Georgia,13,205,569
Monroe County,Georgia,13,207,660
Montgomery County,Georgia,13,209,487
Morgan County,Georgia,13,211,718
Murray County,Georgia,13,213,611
Muscogee County,Georgia,13,215,732
Newton County,Georgia,13,217,907
Oconee County,Georgia,13,219,789
Oglethorpe County,Georgia,13,221,595
Paulding County,Georgia,13,223,907
Peach County,Georgia,13,225,628
Pickens County,Georgia,13,227,725
Pierce County,Georgia,13,229,507
Pike County,Georgia,13,231,853
Polk County,Georgia,13,233,641
Pulaski County,Georgia,13,235,476
Putnam County,Georgia,13,237,732
Quitman County,Georgia,13,239,562
Rabun County,Georgia,13,241,681
Randolph County,Georgia,13,243,438
Richmond County,Georgia,13,245,686
Rockdale County,Georgia,13,247,933
Schley County,Georgia,13,249,529
Screven County,Georgia,13,251,482
Seminole County,Georgia,13,253,528
Spalding County,Georgia,13,255,762
Stephens County,Georgia,13,257,613
Stewart County,Georgia,13,259,432
Sumter County,Georgia,13,261,570
Talbot County,Georgia,13,263,484
Taliaferro County,Georgia,13,265,474
Tattnall County,Georgia,13,267,443
Taylor County,Georgia,13,269,462
Telfair County,Georgia,13,271,462
Terrell County,Georgia,13,273,487
Thomas County,Georgia,13,275,643
Tift County,Georgia,13,277,585
Toombs County,Georgia,13,279,527
Towns County,Georgia,13,281,677
Treutlen County,Georgia,13,283,468
Troup County,Georgia,13,285,662
Turner County,Georgia,13,287,469
Twiggs County,Georgia,13,289,543
Union County,Georgia,13,291,623
Upson County,Georgia,13,293,564
Walker County,Georgia,13,295,604
Walton County,Georgia,13,297,784
Ware County,Georgia,13,299,556
Warren County,Georgia,13,301,468
Washington County,Georgia,13,303,537
Wayne County,Georgia,13,305,523
Webster County,Georgia,13,307,310
Wheeler County,Georgia,13,309,456
White County,Georgia,13,311,724
Whitfield County,Georgia,13,313,645
Wilcox County,Georgia,13,315,475
Wilkes County,Georgia,13,317,482
Wilkinson County,Georgia,13,319,474
Worth County,Georgia,13,321,510
Hawaii County,Hawaii,15,001,1009
Honolulu County,Hawaii,15,003,1312
Kauai County,Hawaii,15,007,1187
Kalawao County,Hawaii,15,005,278
Maui County,Hawaii,15,009,1313
Ada County,Idaho,16,001,780
Adams County,Idaho,16,003,504
Bannock County,Idaho,16,005,576
Bear Lake County,Idaho,16,007,557
Benewah County,Idaho,16,009,558
Bingham County,Idaho,16,011,541
Blaine County,Idaho,16,013,902
Boise County,Idaho,16,015,663
Bonner County,Idaho,16,017,716
Bonneville County,Idaho,16,019,674
Boundary County,Idaho,16,021,575
Butte County,Idaho,16,023,452
Camas County,Idaho,16,025,788
Canyon County,Idaho,16,027,710
Caribou County,Idaho,16,029,509
Cassia County,Idaho,16,031,515
Clearwater County,Idaho,16,035,536
Custer County,Idaho,16,037,445
Elmore County,Idaho,16,039,658
Franklin County,Idaho,16,041,549
Fremont County,Idaho,16,043,616
Gem County,Idaho,16,045,666
Gooding County,Idaho,16,047,553
Idaho County,Idaho,16,049,510
Jefferson County,Idaho,16,051,639
Jerome County,Idaho,16,053,660
Kootenai County,Idaho,16,055,768
Latah County,Idaho,16,057,634
Lemhi County,Idaho,16,059,496
Lewis County,Idaho,16,061,541
Lincoln County,Idaho,16,063,572
Madison County,Idaho,16,065,595
Minidoka County,Idaho,16,067,506
Nez Perce County,Idaho,16,069,585
Oneida County,Idaho,16,071,525
Owyhee County,Idaho,16,073,540
Payette County,Idaho,16,075,605
Power County,Idaho,16,077,558
Shoshone County,Idaho,16,079,524
Teton County,Idaho,16,081,820
Twin Falls County,Idaho,16,083,650
Valley County,Idaho,16,085,727
Washington County,Idaho,16,087,520
Adams County,Illinois,17,001,552
Alexander County,Illinois,17,003,374
Bond County,Illinois,17,005,643
Boone County,Illinois,17,007,719
Brown County,Illinois,17,009,469
Bureau County,Illinois,17,011,582
Calhoun County,Illinois,17,013,540
Carroll County,Illinois,17,015,511
Cass County,Illinois,17,017,603
Champaign County,Illinois,17,019,730
Christian County,Illinois,17,021,576
Clark County,Illinois,17,023,577
Clay County,Illinois,17,025,498
Clinton County,Illinois,17,027,608
Coles County,Illinois,17,029,598
Cook County,Illinois,17,031,900
Crawford County,Illinois,17,033,525
Cumberland County,Illinois,17,035,518
DeKalb County,Illinois,17,037,797
De Witt County,Illinois,17,039,566
Douglas County,Illinois,17,041,609
DuPage County,Illinois,17,043,1008
Edgar County,Illinois,17,045,544
Edwards County,Illinois,17,047,461
Effingham County,Illinois,17,049,541
Fayette County,Illinois,17,051,540
Ford County,Illinois,17,053,573
Franklin County,Illinois,17,055,507
Fulton County,Illinois,17,057,565
Gallatin County,Illinois,17,059,374
Greene County,Illinois,17,061,472
Grundy County,Illinois,17,063,894
Hamilton County,Illinois,17,065,353
Hancock County,Illinois,17,067,483
Hardin County,Illinois,17,069,320
Henderson County,Illinois,17,071,503
Henry County,Illinois,17,073,615
Iroquois County,Illinois,17,075,646
Jackson County,Illinois,17,077,577
Jasper County,Illinois,17,079,443
Jefferson County,Illinois,17,081,546
Jersey County,Illinois,17,083,580
Jo Daviess County,Illinois,17,085,617
Johnson County,Illinois,17,087,427
Kane County,Illinois,17,089,929
Kankakee County,Illinois,17,091,721
Kendall County,Illinois,17,093,1099
Knox County,Illinois,17,095,553
Lake County,Illinois,17,097,963
LaSalle County,Illinois,17,099,646
Lawrence County,Illinois,17,101,471
Lee County,Illinois,17,103,571
Livingston County,Illinois,17,105,593
Logan County,Illinois,17,107,568
McDonough County,Illinois,17,109,652
McHenry County,Illinois,17,111,998
McLean County,Illinois,17,113,692
Macon County,Illinois,17,115,595
Macoupin County,Illinois,17,117,551
Madison County,Illinois,17,119,712
Marion County,Illinois,17,121,565
Marshall County,Illinois,17,123,574
Mason County,Illinois,17,125,559
Massac County,Illinois,17,127,525
Menard County,Illinois,17,129,599
Mercer County,Illinois,17,131,582
Monroe County,Illinois,17,133,730
Montgomery County,Illinois,17,135,562
Morgan County,Illinois,17,137,545
Moultrie County,Illinois,17,139,548
Ogle County,Illinois,17,141,642
Peoria County,Illinois,17,143,669
Perry County,Illinois,17,145,499
Piatt County,Illinois,17,147,651
Pike County,Illinois,17,149,472
Pope County,Illinois,17,151,399
Pulaski County,Illinois,17,153,460
Putnam County,Illinois,17,155,559
Randolph County,Illinois,17,157,565
Richland County,Illinois,17,159,571
Rock Island County,Illinois,17,161,598
Saint Clair County,Illinois,17,163,734
Saline County,Illinois,17,165,523
Sangamon County,Illinois,17,167,674
Schuyler County,Illinois,17,169,472
Scott County,Illinois,17,171,459
Shelby County,Illinois,17,173,573
Stark County,Illinois,17,175,488
Stephenson County,Illinois,17,177,573
Tazewell County,Illinois,17,179,631
Union County,Illinois,17,181,488
Vermilion County,Illinois,17,183,584
Wabash County,Illinois,17,185,540
Warren County,Illinois,17,187,576
Washington County,Illinois,17,189,600
Wayne County,Illinois,17,191,494
White County,Illinois,17,193,460
Whiteside County,Illinois,17,195,600
Will County,Illinois,17,197,890
Williamson County,Illinois,17,199,586
Winnebago County,Illinois,17,201,675
Woodford County,Illinois,17,203,675
Adams County,Indiana,18,001,564
Allen County,Indiana,18,003,629
Bartholomew County,Indiana,18,005,731
Benton County,Indiana,18,007,573
Blackford County,Indiana,18,009,531
Boone County,Indiana,18,011,758
Brown County,Indiana,18,013,793
Carroll County,Indiana,18,015,559
Cass County,Indiana,18,017,571
Clark County,Indiana,18,019,692
Clay County,Indiana,18,021,615
Clinton County,Indiana,18,023,651
Crawford County,Indiana,18,025,471
Daviess County,Indiana,18,027,577
Dearborn County,Indiana,18,029,631
Decatur County,Indiana,18,031,610
DeKalb County,Indiana,18,033,591
Delaware County,Indiana,18,035,632
Dubois County,Indiana,18,037,613
Elkhart County,Indiana,18,039,695
Fayette County,Indiana,18,041,592
Floyd County,Indiana,18,043,683
Fountain County,Indiana,18,045,567
Franklin County,Indiana,18,047,615
Fulton County,Indiana,18,049,621
Gibson County,Indiana,18,051,561
Grant County,Indiana,18,053,571
Greene County,Indiana,18,055,534
Hamilton County,Indiana,18,057,903
Hancock County,Indiana,18,059,763
Harrison County,Indiana,18,061,638
Hendricks County,Indiana,18,063,860
Henry County,Indiana,18,065,616
Howard County,Indiana,18,067,643
Huntington County,Indiana,18,069,596
Jackson County,Indiana,18,071,668
Jasper County,Indiana,18,073,657
Jay County,Indiana,18,075,495
Jefferson County,Indiana,18,077,589
Jennings County,Indiana,18,079,657
Johnson County,Indiana,18,081,781
Knox County,Indiana,18,083,549
Kosciusko County,Indiana,18,085,667
LaGrange County,Indiana,18,087,668
Lake County,Indiana,18,089,748
LaPorte County,Indiana,18,091,664
Lawrence County,Indiana,18,093,547
Madison County,Indiana,18,095,647
Marion County,Indiana,18,097,715
Marshall County,Indiana,18,099,620
Martin County,Indiana,18,101,526
Miami County,Indiana,18,103,573
Monroe County,Indiana,18,105,727
Montgomery County,Indiana,18,107,608
Morgan County,Indiana,18,109,716
Newton County,Indiana,18,111,655
Noble County,Indiana,18,113,592
Ohio County,Indiana,18,115,657
Orange County,Indiana,18,117,535
Owen County,Indiana,18,119,631
Parke County,Indiana,18,121,541
Perry County,Indiana,18,123,466
Pike County,Indiana,18,125,528
Porter County,Indiana,18,127,791
Posey County,Indiana,18,129,535
Pulaski County,Indiana,18,131,584
Putnam County,Indiana,18,133,682
Randolph County,Indiana,18,135,564
Ripley County,Indiana,18,137,659
Rush County,Indiana,18,139,566
Saint Joseph County,Indiana,18,141,683
Scott County,Indiana,18,143,648
Shelby County,Indiana,18,145,671
Spencer County,Indiana,18,147,521
Starke County,Indiana,18,149,598
Steuben County,Indiana,18,151,636
Sullivan County,Indiana,18,153,525
Switzerland County,Indiana,18,155,611
Tippecanoe County,Indiana,18,157,729
Tipton County,Indiana,18,159,616
Union County,Indiana,18,161,594
Vanderburgh County,Indiana,18,163,659
Vermillion County,Indiana,18,165,564
Vigo County,Indiana,18,167,605
Wabash County,Indiana,18,169,556
Warren County,Indiana,18,171,585
Warrick County,Indiana,18,173,714
Washington County,Indiana,18,175,512
Wayne County,Indiana,18,177,590
Wells County,Indiana,18,179,563
White County,Indiana,18,181,664
Whitley County,Indiana,18,183,562
Adair County,Iowa,19,001,513
Adams County,Iowa,19,003,401
Allamakee County,Iowa,19,005,484
Appanoose County,Iowa,19,007,516
Audubon County,Iowa,19,009,445
Benton County,Iowa,19,011,527
Black Hawk County,Iowa,19,013,617
Boone County,Iowa,19,015,572
Bremer County,Iowa,19,017,584
Buchanan County,Iowa,19,019,550
Buena Vista County,Iowa,19,021,555
Butler County,Iowa,19,023,537
Calhoun County,Iowa,19,025,470
Carroll County,Iowa,19,027,465
Cass County,Iowa,19,029,520
Cedar County,Iowa,19,031,605
Cerro Gordo County,Iowa,19,033,565
Cherokee County,Iowa,19,035,471
Chickasaw County,Iowa,19,037,468
Clarke County,Iowa,19,039,468
Clay County,Iowa,19,041,482
Clayton County,Iowa,19,043,465
Clinton County,Iowa,19,045,535
Crawford County,Iowa,19,047,472
Dallas County,Iowa,19,049,688
Davis County,Iowa,19,051,483
Decatur County,Iowa,19,053,507
Delaware County,Iowa,19,055,481
Des Moines County,Iowa,19,057,578
Dickinson County,Iowa,19,059,535
