County,State,State_FIPS,County_FIPS,median_gross_rent
Faulkner County,Arkansas,05,045,704
Franklin County,Arkansas,05,047,578
Fulton County,Arkansas,05,049,491
Garland County,Arkansas,05,051,711
Grant County,Arkansas,05,053,658
Greene County,Arkansas,05,055,613
Hempstead County,Arkansas,05,057,562
Hot Spring County,Arkansas,05,059,603
Howard County,Arkansas,05,061,524
Independence County,Arkansas,05,063,584
Izard County,Arkansas,05,065,520
Jackson County,Arkansas,05,067,529
Jefferson County,Arkansas,05,069,651
Johnson County,Arkansas,05,071,581
Lafayette County,Arkansas,05,073,484
Lawrence County,Arkansas,05,075,532
Lee County,Arkansas,05,077,536
Lincoln County,Arkansas,05,079,578
Little River County,Arkansas,05,081,485
Logan County,Arkansas,05,083,504
Lonoke County,Arkansas,05,085,681
Madison County,Arkansas,05,087,569
Marion County,Arkansas,05,089,557
Miller County,Arkansas,05,091,678
Mississippi County,Arkansas,05,093,596
Monroe County,Arkansas,05,095,506
Montgomery County,Arkansas,05,097,486
Nevada County,Arkansas,05,099,585
Newton County,Arkansas,05,101,365
Ouachita County,Arkansas,05,103,524
Perry County,Arkansas,05,105,599
Phillips County,Arkansas,05,107,585
Pike County,Arkansas,05,109,480
Poinsett County,Arkansas,05,111,497
Polk County,Arkansas,05,113,527
Pope County,Arkansas,05,115,620
Prairie County,Arkansas,05,117,502
Pulaski County,Arkansas,05,119,757
Randolph County,Arkansas,05,121,503
Saint Francis County,Arkansas,05,123,568
Saline County,Arkansas,05,125,769
Scott County,Arkansas,05,127,550
Searcy County,Arkansas,05,129,394
Sebastian County,Arkansas,05,131,609
Sevier County,Arkansas,05,133,509
Sharp County,Arkansas,05,135,587
Stone County,Arkansas,05,137,489
Union County,Arkansas,05,139,606
Van Buren County,Arkansas,05,141,562
Washington County,Arkansas,05,143,676
White County,Arkansas,05,145,597
Woodruff County,Arkansas,05,147,401
Yell County,Arkansas,05,149,543
Alameda County,California,06,001,1265
Alpine County,California,06,003,755
Amador County,California,06,005,1039
Butte County,California,06,007,885
Calaveras County,California,06,009,1043
Colusa County,California,06,011,904
Contra Costa County,California,06,013,1340
Del Norte County,California,06,015,865
El Dorado County,California,06,017,1109
Fresno County,California,06,019,864
Glenn County,California,06,021,740
Humboldt County,California,06,023,869
Imperial County,California,06,025,725
Inyo County,California,06,027,889
Kern County,California,06,029,869
Kings County,California,06,031,874
Lake County,California,06,033,864
Lassen County,California,06,035,873
Los Angeles County,California,06,037,1187
Madera County,California,06,039,888
Marin County,California,06,041,1598
Mariposa County,California,06,043,797
Mendocino County,California,06,045,954
Merced County,California,06,047,832
Modoc County,California,06,049,614
Mono County,California,06,051,1146
Monterey County,California,06,053,1183
Napa County,California,06,055,1297
Nevada County,California,06,057,1135
Orange County,California,06,059,1482
Placer County,California,06,061,1220
Plumas County,California,06,063,844
Riverside County,California,06,065,1163
Sacramento County,California,06,067,1019
San Benito County,California,06,069,1266
San Bernardino County,California,06,071,1099
San Diego County,California,06,073,1282
San Francisco County,California,06,075,1447
San Joaquin County,California,06,077,1021
San Luis Obispo County,California,06,079,1197
San Mateo County,California,06,081,1541
Santa Barbara County,California,06,083,1326
Santa Clara County,California,06,085,1508
Santa Cruz County,California,06,087,1380
Shasta County,California,06,089,916
Sierra County,California,06,091,1026
Siskiyou County,California,06,093,792
Solano County,California,06,095,1249
Sonoma County,California,06,097,1243
Stanislaus County,California,06,099,978
Sutter County,California,06,101,869
Tehama County,California,06,103,824
Trinity County,California,06,105,741
Tulare County,California,06,107,805
Tuolumne County,California,06,109,922
Ventura County,California,06,111,1447
Yolo County,California,06,113,1085
Yuba County,California,06,115,870
Alamosa County,Colorado,08,003,585
Archuleta County,Colorado,08,007,897
Baca County,Colorado,08,009,454
Bent County,Colorado,08,011,627
Chaffee County,Colorado,08,015,859
Cheyenne County,Colorado,08,017,463
Clear Creek County,Colorado,08,019,849
Conejos County,Colorado,08,021,541
Costilla County,Colorado,08,023,531
Crowley County,Colorado,08,025,557
Custer County,Colorado,08,027,652
Delta County,Colorado,08,029,779
Dolores County,Colorado,08,033,574
Douglas County,Colorado,08,035,1237
Eagle County,Colorado,08,037,1204
Elbert County,Colorado,08,039,1088
El Paso County,Colorado,08,041,884
Fremont County,Colorado,08,043,711
Garfield County,Colorado,08,045,1133
Gilpin County,Colorado,08,047,1059
Grand County,Colorado,08,049,888
Gunnison County,Colorado,08,051,860
Huerfano County,Colorado,08,055,676
Jackson County,Colorado,08,057,692
Kiowa County,Colorado,08,061,646
Kit Carson County,Colorado,08,063,587
Lake County,Colorado,08,065,804
La Plata County,Colorado,08,067,971
Larimer County,Colorado,08,069,934
Las Animas County,Colorado,08,071,699
Lincoln County,Colorado,08,073,640
Logan County,Colorado,08,075,615
Mesa County,Colorado,08,077,848
Moffat County,Colorado,08,081,738
Montezuma County,Colorado,08,083,703
Montrose County,Colorado,08,085,816
Morgan County,Colorado,08,087,675
Otero County,Colorado,08,089,591
Ouray County,Colorado,08,091,1192
Park County,Colorado,08,093,1276
Phillips County,Colorado,08,095,573
Pitkin County,Colorado,08,097,1354
Prowers County,Colorado,08,099,528
Pueblo County,Colorado,08,101,707
Rio Blanco County,Colorado,08,103,709
Rio Grande County,Colorado,08,105,584
Routt County,Colorado,08,107,1201
Saguache County,Colorado,08,109,593
San Miguel County,Colorado,08,113,1130
Sedgwick County,Colorado,08,115,557
Summit County,Colorado,08,117,1172
Teller County,Colorado,08,119,854
Washington County,Colorado,08,121,528
Yuma County,Colorado,08,125,639
Adams County,Colorado,08,001,947
Arapahoe County,Colorado,08,005,950
Boulder County,Colorado,08,013,1077
Broomfield County,Colorado,08,014,1101
Denver County,Colorado,08,031,863
Jefferson County,Colorado,08,059,958
Weld County,Colorado,08,123,831
Fairfield County,Connecticut,09,001,1279
Hartford County,Connecticut,09,003,960
Litchfield County,Connecticut,09,005,931
Middlesex County,Connecticut,09,007,1005
New Haven County,Connecticut,09,009,1053
New London County,Connecticut,09,011,999
Tolland County,Connecticut,09,013,1025
Windham County,Connecticut,09,015,867
Kent County,Delaware,10,001,935
New Castle County,Delaware,10,003,1003
Sussex County,Delaware,10,005,947
Alachua County,Florida,12,001,895
Baker County,Florida,12,003,711
Bay County,Florida,12,005,933
Bradford County,Florida,12,007,603
Brevard County,Florida,12,009,909
Broward County,Florida,12,011,1165
Calhoun County,Florida,12,013,554
Charlotte County,Florida,12,015,917
Citrus County,Florida,12,017,790
Clay County,Florida,12,019,1004
Collier County,Florida,12,021,1028
Columbia County,Florida,12,023,736
Miami-Dade County,Florida,12,086,1071
DeSoto County,Florida,12,027,705
Dixie County,Florida,12,029,585
Duval County,Florida,12,031,930
Escambia County,Florida,12,033,853
Flagler County,Florida,12,035,1040
Franklin County,Florida,12,037,700
Gadsden County,Florida,12,039,693
Gilchrist County,Florida,12,041,754
Glades County,Florida,12,043,742
Gulf County,Florida,12,045,746
Hamilton County,Florida,12,047,656
Hardee County,Florida,12,049,716
Hendry County,Florida,12,051,746
Hernando County,Florida,12,053,880
Highlands County,Florida,12,055,727
Hillsborough County,Florida,12,057,944
Holmes County,Florida,12,059,624
Indian River County,Florida,12,061,855
Jackson County,Florida,12,063,611
Jefferson County,Florida,12,065,673
Lafayette County,Florida,12,067,651
Lake County,Florida,12,069,971
Lee County,Florida,12,071,939
Leon County,Florida,12,073,922
Levy County,Florida,12,075,678
Liberty County,Florida,12,077,592
Madison County,Florida,12,079,669
Manatee County,Florida,12,081,926
Marion County,Florida,12,083,835
Martin County,Florida,12,085,955
Monroe County,Florida,12,087,1335
Nassau County,Florida,12,089,929
Okaloosa County,Florida,12,091,998
Okeechobee County,Florida,12,093,718
Orange County,Florida,12,095,1018
Osceola County,Florida,12,097,1034
Palm Beach County,Florida,12,099,1152
Pasco County,Florida,12,101,909
Pinellas County,Florida,12,103,947
Polk County,Florida,12,105,868
Putnam County,Florida,12,107,628
Saint Johns County,Florida,12,109,1068
Saint Lucie County,Florida,12,111,1016
Santa Rosa County,Florida,12,113,984
Sarasota County,Florida,12,115,1007
Seminole County,Florida,12,117,1044
Sumter County,Florida,12,119,766
Suwannee County,Florida,12,121,665
Taylor County,Florida,12,123,613
Union County,Florida,12,125,615
Volusia County,Florida,12,127,899
Wakulla County,Florida,12,129,867
Walton County,Florida,12,131,973
Washington County,Florida,12,133,592
Appling County,Georgia,13,001,497
Atkinson County,Georgia,13,003,421
Bacon County,Georgia,13,005,522
Baker County,Georgia,13,007,451
Baldwin County,Georgia,13,009,688
Banks County,Georgia,13,011,642
Barrow County,Georgia,13,013,850
Bartow County,Georgia,13,015,774
Ben Hill County,Georgia,13,017,608
Berrien County,Georgia,13,019,531
Bibb County,Georgia,13,021,727
Bleckley County,Georgia,13,023,640
Brantley County,Georgia,13,025,461
Brooks County,Georgia,13,027,584
Bryan County,Georgia,13,029,989
Bulloch County,Georgia,13,031,690
Burke County,Georgia,13,033,530
Butts County,Georgia,13,035,749
Calhoun County,Georgia,13,037,456
Camden County,Georgia,13,039,869
Candler County,Georgia,13,043,526
Carroll County,Georgia,13,045,767
Catoosa County,Georgia,13,047,672
Charlton County,Georgia,13,049,722
Chatham County,Georgia,13,051,920
Chattahoochee County,Georgia,13,053,1210
Chattooga County,Georgia,13,055,593
Cherokee County,Georgia,13,057,977
Clarke County,Georgia,13,059,763
Clay County,Georgia,13,061,556
Clayton County,Georgia,13,063,879
Clinch County,Georgia,13,065,421
Cobb County,Georgia,13,067,968
Coffee County,Georgia,13,069,577
Colquitt County,Georgia,13,071,584
Columbia County,Georgia,13,073,1000
Cook County,Georgia,13,075,653
Coweta County,Georgia,13,077,918
Crawford County,Georgia,13,079,679
Crisp County,Georgia,13,081,576
Dade County,Georgia,13,083,680
Dawson County,Georgia,13,085,999
Decatur County,Georgia,13,087,571
DeKalb County,Georgia,13,089,966
Dodge County,Georgia,13,091,552
Dooly County,Georgia,13,093,505
Dougherty County,Georgia,13,095,674
Douglas County,Georgia,13,097,926
Early County,Georgia,13,099,524
Echols County,Georgia,13,101,596
Effingham County,Georgia,13,103,905
Elbert County,Georgia,13,105,566
Emanuel County,Georgia,13,107,538
Evans County,Georgia,13,109,537
Fannin County,Georgia,13,111,612
Fayette County,Georgia,13,113,1074
Floyd County,Georgia,13,115,698
Forsyth County,Georgia,13,117,1113
Franklin County,Georgia,13,119,550
Fulton County,Georgia,13,121,959
Gilmer County,Georgia,13,123,707
Glascock County,Georgia,13,125,468
Glynn County,Georgia,13,127,803
Gordon County,Georgia,13,129,658
Grady County,Georgia,13,131,700
Greene County,Georgia,13,133,655
Gwinnett County,Georgia,13,135,988
Habersham County,Georgia,13,137,634
Hall County,Georgia,13,139,843
Hancock County,Georgia,13,141,621
Haralson County,Georgia,13,143,679
Harris County,Georgia,13,145,935
Hart County,Georgia,13,147,551
Heard County,Georgia,13,149,586
Henry County,Georgia,13,151,1075
Houston County,Georgia,13,153,803
Irwin County,Georgia,13,155,573
Jackson County,Georgia,13,157,745
Jasper County,Georgia,13,159,775
Jeff Davis County,Georgia,13,161,437
Jefferson County,Georgia,13,163,519
Jenkins County,Georgia,13,165,499
Johnson County,Georgia,13,167,480
Jones County,Georgia,13,169,789
Lamar County,Georgia,13,171,643
Lanier County,Georgia,13,173,660
Laurens County,Georgia,13,175,600
Lee County,Georgia,13,177,865
Liberty County,Georgia,13,179,871
Lincoln County,Georgia,13,181,471
Long County,Georgia,13,183,646
Lowndes County,Georgia,13,185,775
Lumpkin County,Georgia,13,187,826
McDuffie County,Georgia,13,189,633
McIntosh County,Georgia,13,191,578
Macon County,Georgia,13,193,530
Madison County,Georgia,13,195,650
Marion County,Georgia,13,197,435
Meriwether County,Georgia,13,199,662
Miller County,Georgia,13,201,571
Mitchell County,Georgia,13,205,615
Monroe County,Georgia,13,207,700
Montgomery County,Georgia,13,209,560
Morgan County,Georgia,13,211,768
Murray County,Georgia,13,213,641
Muscogee County,Georgia,13,215,778
Newton County,Georgia,13,217,959
Oconee County,Georgia,13,219,856
Oglethorpe County,Georgia,13,221,695
Paulding County,Georgia,13,223,951
Peach County,Georgia,13,225,633
Pickens County,Georgia,13,227,776
Pierce County,Georgia,13,229,489
Pike County,Georgia,13,231,835
Polk County,Georgia,13,233,652
Pulaski County,Georgia,13,235,510
Putnam County,Georgia,13,237,734
Quitman County,Georgia,13,239,630
Rabun County,Georgia,13,241,702
Randolph County,Georgia,13,243,564
Richmond County,Georgia,13,245,743
Rockdale County,Georgia,13,247,951
Schley County,Georgia,13,249,573
Screven County,Georgia,13,251,513
Seminole County,Georgia,13,253,608
Spalding County,Georgia,13,255,769
Stephens County,Georgia,13,257,591
Stewart County,Georgia,13,259,444
Sumter County,Georgia,13,261,591
Talbot County,Georgia,13,263,593
Taliaferro County,Georgia,13,265,524
Tattnall County,Georgia,13,267,487
Taylor County,Georgia,13,269,574
Telfair County,Georgia,13,271,512
Terrell County,Georgia,13,273,507
Thomas County,Georgia,13,275,674
Tift County,Georgia,13,277,598
Toombs County,Georgia,13,279,551
Towns County,Georgia,13,281,698
Treutlen County,Georgia,13,283,482
Troup County,Georgia,13,285,695
Turner County,Georgia,13,287,542
Twiggs County,Georgia,13,289,607
Union County,Georgia,13,291,622
Upson County,Georgia,13,293,621
Walker County,Georgia,13,295,632
Walton County,Georgia,13,297,821
Ware County,Georgia,13,299,618
Warren County,Georgia,13,301,588
Washington County,Georgia,13,303,530
Wayne County,Georgia,13,305,592
Webster County,Georgia,13,307,463
Wheeler County,Georgia,13,309,482
White County,Georgia,13,311,743
Whitfield County,Georgia,13,313,677
Wilcox County,Georgia,13,315,451
Wilkes County,Georgia,13,317,567
Wilkinson County,Georgia,13,319,535
Worth County,Georgia,13,321,554
Hawaii County,Hawaii,15,001,1044
Honolulu County,Hawaii,15,003,1433
Kauai County,Hawaii,15,007,1237
Kalawao County,Hawaii,15,005,438
Maui County,Hawaii,15,009,1293
Ada County,Idaho,16,001,821
Adams County,Idaho,16,003,564
Bannock County,Idaho,16,005,609
Bear Lake County,Idaho,16,007,573
Benewah County,Idaho,16,009,594
Bingham County,Idaho,16,011,573
Blaine County,Idaho,16,013,931
Boise County,Idaho,16,015,637
Bonner County,Idaho,16,017,751
Bonneville County,Idaho,16,019,698
Boundary County,Idaho,16,021,647
Butte County,Idaho,16,023,533
Camas County,Idaho,16,025,735
Canyon County,Idaho,16,027,731
Caribou County,Idaho,16,029,513
Cassia County,Idaho,16,031,535
Clearwater County,Idaho,16,035,583
Custer County,Idaho,16,037,446
Elmore County,Idaho,16,039,676
Franklin County,Idaho,16,041,623
Fremont County,Idaho,16,043,629
Gem County,Idaho,16,045,758
Gooding County,Idaho,16,047,586
Idaho County,Idaho,16,049,571
Jefferson County,Idaho,16,051,680
Jerome County,Idaho,16,053,676
Kootenai County,Idaho,16,055,809
Latah County,Idaho,16,057,659
Lemhi County,Idaho,16,059,535
Lewis County,Idaho,16,061,574
Lincoln County,Idaho,16,063,696
Madison County,Idaho,16,065,633
Minidoka County,Idaho,16,067,557
Nez Perce County,Idaho,16,069,640
Oneida County,Idaho,16,071,529
Owyhee County,Idaho,16,073,535
Payette County,Idaho,16,075,666
Power County,Idaho,16,077,539
Shoshone County,Idaho,16,079,585
Teton County,Idaho,16,081,865
Twin Falls County,Idaho,16,083,683
Valley County,Idaho,16,085,659
Washington County,Idaho,16,087,585
Adams County,Illinois,17,001,598
Alexander County,Illinois,17,003,341
Bond County,Illinois,17,005,673
Boone County,Illinois,17,007,702
Brown County,Illinois,17,009,571
Bureau County,Illinois,17,011,627
Calhoun County,Illinois,17,013,556
Carroll County,Illinois,17,015,565
Cass County,Illinois,17,017,643
Champaign County,Illinois,17,019,788
Christian County,Illinois,17,021,612
Clark County,Illinois,17,023,594
Clay County,Illinois,17,025,522
Clinton County,Illinois,17,027,677
Coles County,Illinois,17,029,606
Cook County,Illinois,17,031,950
Crawford County,Illinois,17,033,539
Cumberland County,Illinois,17,035,515
DeKalb County,Illinois,17,037,815
De Witt County,Illinois,17,039,619
Douglas County,Illinois,17,041,666
DuPage County,Illinois,17,043,1079
Edgar County,Illinois,17,045,580
Edwards County,Illinois,17,047,467
Effingham County,Illinois,17,049,552
Fayette County,Illinois,17,051,522
Ford County,Illinois,17,053,576
Franklin County,Illinois,17,055,557
Fulton County,Illinois,17,057,594
Gallatin County,Illinois,17,059,399
Greene County,Illinois,17,061,595
Grundy County,Illinois,17,063,889
Hamilton County,Illinois,17,065,456
Hancock County,Illinois,17,067,513
Hardin County,Illinois,17,069,338
Henderson County,Illinois,17,071,521
Henry County,Illinois,17,073,643
Iroquois County,Illinois,17,075,655
Jackson County,Illinois,17,077,650
Jasper County,Illinois,17,079,502
Jefferson County,Illinois,17,081,579
Jersey County,Illinois,17,083,653
Jo Daviess County,Illinois,17,085,615
Johnson County,Illinois,17,087,552
Kane County,Illinois,17,089,981
Kankakee County,Illinois,17,091,781
Kendall County,Illinois,17,093,1156
Knox County,Illinois,17,095,600
Lake County,Illinois,17,097,1007
LaSalle County,Illinois,17,099,675
Lawrence County,Illinois,17,101,503
Lee County,Illinois,17,103,622
Livingston County,Illinois,17,105,633
Logan County,Illinois,17,107,555
McDonough County,Illinois,17,109,675
McHenry County,Illinois,17,111,1029
McLean County,Illinois,17,113,728
Macon County,Illinois,17,115,656
Macoupin County,Illinois,17,117,607
Madison County,Illinois,17,119,761
Marion County,Illinois,17,121,615
Marshall County,Illinois,17,123,606
Mason County,Illinois,17,125,595
Massac County,Illinois,17,127,584
Menard County,Illinois,17,129,632
Mercer County,Illinois,17,131,583
Monroe County,Illinois,17,133,781
Montgomery County,Illinois,17,135,629
Morgan County,Illinois,17,137,608
Moultrie County,Illinois,17,139,632
Ogle County,Illinois,17,141,669
Peoria County,Illinois,17,143,690
Perry County,Illinois,17,145,507
Piatt County,Illinois,17,147,710
Pike County,Illinois,17,149,500
Pope County,Illinois,17,151,488
Pulaski County,Illinois,17,153,451
Putnam County,Illinois,17,155,602
Randolph County,Illinois,17,157,636
Richland County,Illinois,17,159,582
Rock Island County,Illinois,17,161,642
Saint Clair County,Illinois,17,163,777
Saline County,Illinois,17,165,593
Sangamon County,Illinois,17,167,716
Schuyler County,Illinois,17,169,518
Scott County,Illinois,17,171,528
Shelby County,Illinois,17,173,633
Stark County,Illinois,17,175,550
Stephenson County,Illinois,17,177,594
Tazewell County,Illinois,17,179,662
Union County,Illinois,17,181,517
Vermilion County,Illinois,17,183,613
Wabash County,Illinois,17,185,546
Warren County,Illinois,17,187,596
Washington County,Illinois,17,189,597
Wayne County,Illinois,17,191,514
White County,Illinois,17,193,470
Whiteside County,Illinois,17,195,629
Will County,Illinois,17,197,960
Williamson County,Illinois,17,199,629
Winnebago County,Illinois,17,201,721
Woodford County,Illinois,17,203,653
Adams County,Indiana,18,001,560
Allen County,Indiana,18,003,654
Bartholomew County,Indiana,18,005,783
Benton County,Indiana,18,007,659
Blackford County,Indiana,18,009,585
Boone County,Indiana,18,011,797
Brown County,Indiana,18,013,873
Carroll County,Indiana,18,015,651
Cass County,Indiana,18,017,583
Clark County,Indiana,18,019,719
Clay County,Indiana,18,021,650
Clinton County,Indiana,18,023,690
Crawford County,Indiana,18,025,569
Daviess County,Indiana,18,027,587
Dearborn County,Indiana,18,029,673
Decatur County,Indiana,18,031,703
DeKalb County,Indiana,18,033,600
Delaware County,Indiana,18,035,658
Dubois County,Indiana,18,037,621
Elkhart County,Indiana,18,039,712
Fayette County,Indiana,18,041,640
Floyd County,Indiana,18,043,713
Fountain County,Indiana,18,045,620
Franklin County,Indiana,18,047,640
Fulton County,Indiana,18,049,619
Gibson County,Indiana,18,051,605
Grant County,Indiana,18,053,607
Greene County,Indiana,18,055,584
Hamilton County,Indiana,18,057,940
Hancock County,Indiana,18,059,799
Harrison County,Indiana,18,061,686
Hendricks County,Indiana,18,063,911
Henry County,Indiana,18,065,629
Howard County,Indiana,18,067,642
Huntington County,Indiana,18,069,643
Jackson County,Indiana,18,071,669
Jasper County,Indiana,18,073,679
Jay County,Indiana,18,075,546
Jefferson County,Indiana,18,077,630
Jennings County,Indiana,18,079,708
Johnson County,Indiana,18,081,828
Knox County,Indiana,18,083,583
Kosciusko County,Indiana,18,085,702
LaGrange County,Indiana,18,087,653
Lake County,Indiana,18,089,787
LaPorte County,Indiana,18,091,697
Lawrence County,Indiana,18,093,602
Madison County,Indiana,18,095,682
Marion County,Indiana,18,097,751
Marshall County,Indiana,18,099,650
Martin County,Indiana,18,101,584
Miami County,Indiana,18,103,618
Monroe County,Indiana,18,105,777
Montgomery County,Indiana,18,107,656
Morgan County,Indiana,18,109,741
Newton County,Indiana,18,111,711
Noble County,Indiana,18,113,620
Ohio County,Indiana,18,115,668
Orange County,Indiana,18,117,587
Owen County,Indiana,18,119,682
Parke County,Indiana,18,121,575
Perry County,Indiana,18,123,528
Pike County,Indiana,18,125,604
Porter County,Indiana,18,127,836
Posey County,Indiana,18,129,603
Pulaski County,Indiana,18,131,610
Putnam County,Indiana,18,133,703
Randolph County,Indiana,18,135,606
Ripley County,Indiana,18,137,658
Rush County,Indiana,18,139,601
Saint Joseph County,Indiana,18,141,707
Scott County,Indiana,18,143,688
Shelby County,Indiana,18,145,686
Spencer County,Indiana,18,147,566
Starke County,Indiana,18,149,665
Steuben County,Indiana,18,151,657
Sullivan County,Indiana,18,153,585
Switzerland County,Indiana,18,155,766
Tippecanoe County,Indiana,18,157,768
Tipton County,Indiana,18,159,656
Union County,Indiana,18,161,602
Vanderburgh County,Indiana,18,163,700
Vermillion County,Indiana,18,165,611
Vigo County,Indiana,18,167,645
Wabash County,Indiana,18,169,581
Warren County,Indiana,18,171,676
Warrick County,Indiana,18,173,748
Washington County,Indiana,18,175,610
Wayne County,Indiana,18,177,616
Wells County,Indiana,18,179,586
White County,Indiana,18,181,683
Whitley County,Indiana,18,183,616
Adair County,Iowa,19,001,511
Adams County,Iowa,19,003,443
Allamakee County,Iowa,19,005,534
Appanoose County,Iowa,19,007,534
Audubon County,Iowa,19,009,553
Benton County,Iowa,19,011,566
Black Hawk County,Iowa,19,013,656
Boone County,Iowa,19,015,633
Bremer County,Iowa,19,017,577
Buchanan County,Iowa,19,019,614
Buena Vista County,Iowa,19,021,565
Butler County,Iowa,19,023,561
Calhoun County,Iowa,19,025,492
Carroll County,Iowa,19,027,499
Cass County,Iowa,19,029,516
Cedar County,Iowa,19,031,653
Cerro Gordo County,Iowa,19,033,571
Cherokee County,Iowa,19,035,498
Chickasaw County,Iowa,19,037,522
Clarke County,Iowa,19,039,615
Clay County,Iowa,19,041,530
Clayton County,Iowa,19,043,564
Clinton County,Iowa,19,045,580
Crawford County,Iowa,19,047,483
Dallas County,Iowa,19,049,808
Davis County,Iowa,19,051,558
Decatur County,Iowa,19,053,531
Delaware County,Iowa,19,055,525
Des Moines County,Iowa,19,057,614
