County,State,State_FIPS,County_FIPS,total_population
Otter Tail County,Minnesota,27,111,58195.0
Pennington County,Minnesota,27,113,14183.0
Pine County,Minnesota,27,115,29223.0
Pipestone County,Minnesota,27,117,9191.0
Polk County,Minnesota,27,119,31521.0
Pope County,Minnesota,27,121,11048.0
Ramsey County,Minnesota,27,123,544442.0
Red Lake County,Minnesota,27,125,4015.0
Redwood County,Minnesota,27,127,15261.0
Renville County,Minnesota,27,129,14652.0
Rice County,Minnesota,27,131,66185.0
Rock County,Minnesota,27,133,9402.0
Roseau County,Minnesota,27,135,15361.0
Saint Louis County,Minnesota,27,137,199759.0
Scott County,Minnesota,27,139,145275.0
Sherburne County,Minnesota,27,141,94463.0
Sibley County,Minnesota,27,143,14892.0
Stearns County,Minnesota,27,145,158452.0
Steele County,Minnesota,27,147,36683.0
Stevens County,Minnesota,27,149,9789.0
Swift County,Minnesota,27,151,9359.0
Todd County,Minnesota,27,153,24494.0
Traverse County,Minnesota,27,155,3311.0
Wabasha County,Minnesota,27,157,21537.0
Wadena County,Minnesota,27,159,13654.0
Waseca County,Minnesota,27,161,18740.0
Washington County,Minnesota,27,163,255938.0
Watonwan County,Minnesota,27,165,10972.0
Wilkin County,Minnesota,27,167,6291.0
Winona County,Minnesota,27,169,50725.0
Wright County,Minnesota,27,171,134438.0
Yellow Medicine County,Minnesota,27,173,9814.0
Adams County,Mississippi,28,001,31266.0
Alcorn County,Mississippi,28,003,37090.0
Amite County,Mississippi,28,005,12412.0
Attala County,Mississippi,28,007,18437.0
Benton County,Mississippi,28,009,8232.0
Bolivar County,Mississippi,28,011,31848.0
Calhoun County,Mississippi,28,013,14499.0
Carroll County,Mississippi,28,015,10070.0
Chickasaw County,Mississippi,28,017,17193.0
Choctaw County,Mississippi,28,019,8277.0
Claiborne County,Mississippi,28,021,9089.0
Clarke County,Mississippi,28,023,15770.0
Clay County,Mississippi,28,025,19640.0
Coahoma County,Mississippi,28,027,23255.0
Copiah County,Mississippi,28,029,28501.0
Covington County,Mississippi,28,031,18978.0
DeSoto County,Mississippi,28,033,178975.0
Forrest County,Mississippi,28,035,75224.0
Franklin County,Mississippi,28,037,7733.0
George County,Mississippi,28,039,23917.0
Greene County,Mississippi,28,041,13645.0
Grenada County,Mississippi,28,043,21088.0
Hancock County,Mississippi,28,045,46961.0
Harrison County,Mississippi,28,047,204502.0
Hinds County,Mississippi,28,049,238797.0
Holmes County,Mississippi,28,051,17737.0
Humphreys County,Mississippi,28,053,8389.0
Issaquena County,Mississippi,28,055,1361.0
Itawamba County,Mississippi,28,057,23462.0
Jackson County,Mississippi,28,059,142376.0
Jasper County,Mississippi,28,061,16505.0
Jefferson County,Mississippi,28,063,7225.0
Jefferson Davis County,Mississippi,28,065,11339.0
Jones County,Mississippi,28,067,68352.0
Kemper County,Mississippi,28,069,9943.0
Lafayette County,Mississippi,28,071,53590.0
Lamar County,Mississippi,28,073,61969.0
Lauderdale County,Mississippi,28,075,76279.0
Lawrence County,Mississippi,28,077,12633.0
Leake County,Mississippi,28,079,22792.0
Lee County,Mississippi,28,081,85072.0
Leflore County,Mississippi,28,083,29222.0
Lincoln County,Mississippi,28,085,34320.0
Lowndes County,Mississippi,28,087,59150.0
Madison County,Mississippi,28,089,104562.0
Marion County,Mississippi,28,091,24990.0
Marshall County,Mississippi,28,093,35599.0
Monroe County,Mississippi,28,095,35673.0
Montgomery County,Mississippi,28,097,10068.0
Neshoba County,Mississippi,28,099,29332.0
Newton County,Mississippi,28,101,21360.0
Noxubee County,Mississippi,28,103,10700.0
Oktibbeha County,Mississippi,28,105,49512.0
Panola County,Mississippi,28,107,34190.0
Pearl River County,Mississippi,28,109,55219.0
Perry County,Mississippi,28,111,12006.0
Pike County,Mississippi,28,113,39532.0
Pontotoc County,Mississippi,28,115,31618.0
Prentiss County,Mississippi,28,117,25255.0
Quitman County,Mississippi,28,119,7187.0
Rankin County,Mississippi,28,121,152677.0
Scott County,Mississippi,28,123,28332.0
Sharkey County,Mississippi,28,125,4404.0
Simpson County,Mississippi,28,127,26888.0
Smith County,Mississippi,28,129,16009.0
Stone County,Mississippi,28,131,18276.0
Sunflower County,Mississippi,28,133,26168.0
Tallahatchie County,Mississippi,28,135,14158.0
Tate County,Mississippi,28,137,28404.0
Tippah County,Mississippi,28,139,22018.0
Tishomingo County,Mississippi,28,141,19441.0
Tunica County,Mississippi,28,143,9988.0
Union County,Mississippi,28,145,28507.0
Walthall County,Mississippi,28,147,14477.0
Warren County,Mississippi,28,149,46519.0
Washington County,Mississippi,28,151,46057.0
Wayne County,Mississippi,28,153,20373.0
Webster County,Mississippi,28,155,9768.0
Wilkinson County,Mississippi,28,157,8875.0
Winston County,Mississippi,28,159,18229.0
Yalobusha County,Mississippi,28,161,12367.0
Yazoo County,Mississippi,28,163,28565.0
Adair County,Missouri,29,001,25369.0
Andrew County,Missouri,29,003,17503.0
Atchison County,Missouri,29,005,5229.0
Audrain County,Missouri,29,007,25644.0
Barry County,Missouri,29,009,35530.0
Barton County,Missouri,29,011,11797.0
Bates County,Missouri,29,013,16296.0
Benton County,Missouri,29,015,19107.0
Bollinger County,Missouri,29,017,12225.0
Boone County,Missouri,29,019,177651.0
Buchanan County,Missouri,29,021,88460.0
Butler County,Missouri,29,023,42656.0
Caldwell County,Missouri,29,025,9039.0
Callaway County,Missouri,29,027,44889.0
Camden County,Missouri,29,029,45466.0
Cape Girardeau County,Missouri,29,031,78491.0
Carroll County,Missouri,29,033,8781.0
Carter County,Missouri,29,035,6147.0
Cass County,Missouri,29,037,103597.0
Cedar County,Missouri,29,039,14043.0
Chariton County,Missouri,29,041,7483.0
Christian County,Missouri,29,043,85658.0
Clark County,Missouri,29,045,6779.0
Clay County,Missouri,29,047,242516.0
Clinton County,Missouri,29,049,20500.0
Cole County,Missouri,29,051,76723.0
Cooper County,Missouri,29,053,17660.0
Crawford County,Missouri,29,055,24154.0
Dade County,Missouri,29,057,7578.0
Dallas County,Missouri,29,059,16617.0
Daviess County,Missouri,29,061,8295.0
DeKalb County,Missouri,29,063,12526.0
Dent County,Missouri,29,065,15545.0
Douglas County,Missouri,29,067,13306.0
Dunklin County,Missouri,29,069,30027.0
Franklin County,Missouri,29,071,103191.0
Gasconade County,Missouri,29,073,14711.0
Gentry County,Missouri,29,075,6616.0
Greene County,Missouri,29,077,289756.0
Grundy County,Missouri,29,079,9992.0
Harrison County,Missouri,29,081,8491.0
Henry County,Missouri,29,083,21735.0
Hickory County,Missouri,29,085,9404.0
Holt County,Missouri,29,087,4432.0
Howard County,Missouri,29,089,10058.0
Howell County,Missouri,29,091,40104.0
Iron County,Missouri,29,093,10164.0
Jackson County,Missouri,29,095,696216.0
Jasper County,Missouri,29,097,119920.0
Jefferson County,Missouri,29,099,223951.0
Johnson County,Missouri,29,101,53682.0
Knox County,Missouri,29,103,3947.0
Laclede County,Missouri,29,105,35531.0
Lafayette County,Missouri,29,107,32597.0
Lawrence County,Missouri,29,109,38204.0
Lewis County,Missouri,29,111,9955.0
Lincoln County,Missouri,29,113,56477.0
Linn County,Missouri,29,115,12113.0
Livingston County,Missouri,29,117,15126.0
McDonald County,Missouri,29,119,22782.0
Macon County,Missouri,29,121,15199.0
Madison County,Missouri,29,123,12179.0
Maries County,Missouri,29,125,8803.0
Marion County,Missouri,29,127,28608.0
Mercer County,Missouri,29,129,3644.0
Miller County,Missouri,29,131,25201.0
Mississippi County,Missouri,29,133,13574.0
Moniteau County,Missouri,29,135,16046.0
Monroe County,Missouri,29,137,8629.0
Montgomery County,Missouri,29,139,11487.0
Morgan County,Missouri,29,141,20271.0
New Madrid County,Missouri,29,143,17560.0
Newton County,Missouri,29,145,58180.0
Nodaway County,Missouri,29,147,22359.0
Oregon County,Missouri,29,149,10647.0
Osage County,Missouri,29,151,13615.0
Ozark County,Missouri,29,153,9207.0
Pemiscot County,Missouri,29,155,16663.0
Perry County,Missouri,29,157,19191.0
Pettis County,Missouri,29,159,42355.0
Phelps County,Missouri,29,161,44630.0
Pike County,Missouri,29,163,18455.0
Platte County,Missouri,29,165,100682.0
Polk County,Missouri,29,167,31748.0
Pulaski County,Missouri,29,169,52425.0
Putnam County,Missouri,29,171,4781.0
Ralls County,Missouri,29,173,10234.0
Randolph County,Missouri,29,175,24878.0
Ray County,Missouri,29,177,22875.0
Reynolds County,Missouri,29,179,6290.0
Ripley County,Missouri,29,181,13567.0
Saint Charles County,Missouri,29,183,394290.0
Saint Clair County,Missouri,29,185,9370.0
Sainte Genevieve County,Missouri,29,186,17848.0
Saint Francois County,Missouri,29,187,66643.0
Saint Louis County,Missouri,29,189,996919.0
Saline County,Missouri,29,195,22976.0
Schuyler County,Missouri,29,197,4555.0
Scotland County,Missouri,29,199,4902.0
Scott County,Missouri,29,201,38633.0
Shannon County,Missouri,29,203,8217.0
Shelby County,Missouri,29,205,6013.0
Stoddard County,Missouri,29,207,29377.0
Stone County,Missouri,29,209,31615.0
Sullivan County,Missouri,29,211,6247.0
Taney County,Missouri,29,213,55114.0
Texas County,Missouri,29,215,25604.0
Vernon County,Missouri,29,217,20595.0
Warren County,Missouri,29,219,34453.0
Washington County,Missouri,29,221,24860.0
Wayne County,Missouri,29,223,13195.0
Webster County,Missouri,29,225,38655.0
Worth County,Missouri,29,227,2027.0
Wright County,Missouri,29,229,18203.0
Saint Louis City,Missouri,29,510,308174.0
Beaverhead County,Montana,30,001,9415.0
Big Horn County,Montana,30,003,13387.0
Blaine County,Montana,30,005,6719.0
Broadwater County,Montana,30,007,5945.0
Carbon County,Montana,30,009,10597.0
Carter County,Montana,30,011,1331.0
Cascade County,Montana,30,013,81625.0
Chouteau County,Montana,30,015,5732.0
Custer County,Montana,30,017,11729.0
Daniels County,Montana,30,019,1730.0
Dawson County,Montana,30,021,9017.0
Deer Lodge County,Montana,30,023,9106.0
Fallon County,Montana,30,025,2921.0
Fergus County,Montana,30,027,11221.0
Flathead County,Montana,30,029,99899.0
Gallatin County,Montana,30,031,108063.0
Garfield County,Montana,30,033,1036.0
Glacier County,Montana,30,035,13732.0
Granite County,Montana,30,039,3311.0
Hill County,Montana,30,041,16436.0
Jefferson County,Montana,30,043,11917.0
Judith Basin County,Montana,30,045,1954.0
Lake County,Montana,30,047,30013.0
Lewis and Clark County,Montana,30,049,67805.0
Liberty County,Montana,30,051,2351.0
Lincoln County,Montana,30,053,19537.0
McCone County,Montana,30,055,1790.0
Madison County,Montana,30,057,8302.0
Meagher County,Montana,30,059,1888.0
Mineral County,Montana,30,061,4251.0
Missoula County,Montana,30,063,117309.0
Musselshell County,Montana,30,065,4766.0
Phillips County,Montana,30,071,4077.0
Pondera County,Montana,30,073,5994.0
Powder River County,Montana,30,075,1607.0
Powell County,Montana,30,077,6854.0
Prairie County,Montana,30,079,1252.0
Ravalli County,Montana,30,081,42512.0
Richland County,Montana,30,083,11199.0
Roosevelt County,Montana,30,085,11175.0
Rosebud County,Montana,30,087,9152.0
Sanders County,Montana,30,089,11681.0
Sheridan County,Montana,30,091,3483.0
Silver Bow County,Montana,30,093,34770.0
Stillwater County,Montana,30,095,9466.0
Sweet Grass County,Montana,30,097,3670.0
Teton County,Montana,30,099,6086.0
Toole County,Montana,30,101,4892.0
Valley County,Montana,30,105,7471.0
Wheatland County,Montana,30,107,2142.0
Wibaux County,Montana,30,109,1122.0
Yellowstone County,Montana,30,111,159008.0
Park County,Montana,30,067,16352.0
Adams County,Nebraska,31,001,31587.0
Antelope County,Nebraska,31,003,6341.0
Boone County,Nebraska,31,011,5279.0
Box Butte County,Nebraska,31,013,10970.0
Boyd County,Nebraska,31,015,1937.0
Brown County,Nebraska,31,017,3015.0
Buffalo County,Nebraska,31,019,49209.0
Burt County,Nebraska,31,021,6510.0
Butler County,Nebraska,31,023,8029.0
Cass County,Nebraska,31,025,25888.0
Cedar County,Nebraska,31,027,8498.0
Chase County,Nebraska,31,029,3783.0
Cherry County,Nebraska,31,031,5779.0
Cheyenne County,Nebraska,31,033,9604.0
Clay County,Nebraska,31,035,6203.0
Colfax County,Nebraska,31,037,10714.0
Cuming County,Nebraska,31,039,8952.0
Custer County,Nebraska,31,041,10826.0
Dakota County,Nebraska,31,043,20173.0
Dawes County,Nebraska,31,045,8810.0
Dawson County,Nebraska,31,047,23733.0
Deuel County,Nebraska,31,049,1831.0
Dixon County,Nebraska,31,051,5719.0
Dodge County,Nebraska,31,053,36665.0
Douglas County,Nebraska,31,055,560617.0
Dundy County,Nebraska,31,057,1913.0
Fillmore County,Nebraska,31,059,5547.0
Franklin County,Nebraska,31,061,2987.0
Frontier County,Nebraska,31,063,2640.0
Furnas County,Nebraska,31,065,4747.0
Gage County,Nebraska,31,067,21594.0
Garden County,Nebraska,31,069,1864.0
Garfield County,Nebraska,31,071,2001.0
Gosper County,Nebraska,31,073,2013.0
Greeley County,Nebraska,31,077,2382.0
Hall County,Nebraska,31,079,61265.0
Hamilton County,Nebraska,31,081,9215.0
Harlan County,Nebraska,31,083,3415.0
Hitchcock County,Nebraska,31,087,2815.0
Holt County,Nebraska,31,089,10177.0
Howard County,Nebraska,31,093,6417.0
Jefferson County,Nebraska,31,095,7144.0
Johnson County,Nebraska,31,097,5161.0
Kearney County,Nebraska,31,099,6529.0
Keith County,Nebraska,31,101,8068.0
Kimball County,Nebraska,31,105,3633.0
Knox County,Nebraska,31,107,8426.0
Lancaster County,Nebraska,31,109,313158.0
Lincoln County,Nebraska,31,111,35263.0
Madison County,Nebraska,31,119,35080.0
Merrick County,Nebraska,31,121,7798.0
Morrill County,Nebraska,31,123,4781.0
Nance County,Nebraska,31,125,3544.0
Nemaha County,Nebraska,31,127,6973.0
Nuckolls County,Nebraska,31,129,4244.0
Otoe County,Nebraska,31,131,15949.0
Pawnee County,Nebraska,31,133,2649.0
Perkins County,Nebraska,31,135,2901.0
Phelps County,Nebraska,31,137,9100.0
Pierce County,Nebraska,31,139,7144.0
Platte County,Nebraska,31,141,33174.0
Polk County,Nebraska,31,143,5225.0
Red Willow County,Nebraska,31,145,10768.0
Richardson County,Nebraska,31,147,7961.0
Rock County,Nebraska,31,149,1414.0
Saline County,Nebraska,31,151,14270.0
Sarpy County,Nebraska,31,153,181232.0
Saunders County,Nebraska,31,155,21165.0
Scotts Bluff County,Nebraska,31,157,36074.0
Seward County,Nebraska,31,159,17171.0
Sheridan County,Nebraska,31,161,5231.0
Sherman County,Nebraska,31,163,3033.0
Sioux County,Nebraska,31,165,1219.0
Stanton County,Nebraska,31,167,5957.0
Thayer County,Nebraska,31,169,5057.0
Thurston County,Nebraska,31,173,7181.0
Valley County,Nebraska,31,175,4206.0
Washington County,Nebraska,31,177,20361.0
Wayne County,Nebraska,31,179,9332.0
Webster County,Nebraska,31,181,3537.0
York County,Nebraska,31,185,13745.0
Churchill County,Nevada,32,001,24259.0
Clark County,Nevada,32,003,2182004.0
Douglas County,Nevada,32,005,48132.0
Elko County,Nevada,32,007,52297.0
Eureka County,Nevada,32,011,1859.0
Humboldt County,Nevada,32,013,16828.0
Lander County,Nevada,32,015,5643.0
Lincoln County,Nevada,32,017,5180.0
Lyon County,Nevada,32,019,54380.0
Mineral County,Nevada,32,021,4460.0
Nye County,Nevada,32,023,44380.0
Pershing County,Nevada,32,027,6615.0
Storey County,Nevada,32,029,3988.0
Washoe County,Nevada,32,031,456936.0
White Pine County,Nevada,32,033,9679.0
Carson City,Nevada,32,510,54773.0
Belknap County,New Hampshire,33,001,60887.0
Carroll County,New Hampshire,33,003,48138.0
Cheshire County,New Hampshire,33,005,76042.0
Coos County,New Hampshire,33,007,31741.0
Grafton County,New Hampshire,33,009,89777.0
Hillsborough County,New Hampshire,33,011,413035.0
Merrimack County,New Hampshire,33,013,149917.0
Rockingham County,New Hampshire,33,015,306359.0
Strafford County,New Hampshire,33,017,129124.0
Sullivan County,New Hampshire,33,019,43104.0
Atlantic County,New Jersey,34,001,266105.0
Bergen County,New Jersey,34,003,930390.0
Burlington County,New Jersey,34,005,445702.0
Camden County,New Jersey,34,007,506738.0
Cape May County,New Jersey,34,009,93086.0
Cumberland County,New Jersey,34,011,151906.0
Essex County,New Jersey,34,013,795404.0
Gloucester County,New Jersey,34,015,291165.0
Hudson County,New Jersey,34,017,670046.0
Hunterdon County,New Jersey,34,019,124823.0
Mercer County,New Jersey,34,021,367922.0
Middlesex County,New Jersey,34,023,825920.0
Monmouth County,New Jersey,34,025,621659.0
Morris County,New Jersey,34,027,493379.0
Ocean County,New Jersey,34,029,596415.0
Passaic County,New Jersey,34,031,503637.0
Salem County,New Jersey,34,033,62990.0
Somerset County,New Jersey,34,035,329838.0
Sussex County,New Jersey,34,037,141483.0
Union County,New Jersey,34,039,554033.0
Warren County,New Jersey,34,041,105862.0
Bernalillo County,New Mexico,35,001,677858.0
Catron County,New Mexico,35,003,3526.0
Chaves County,New Mexico,35,005,65144.0
Colfax County,New Mexico,35,007,12168.0
Curry County,New Mexico,35,009,49732.0
De Baca County,New Mexico,35,011,2040.0
Dona Ana County,New Mexico,35,013,216069.0
Eddy County,New Mexico,35,015,57732.0
Grant County,New Mexico,35,017,27669.0
Guadalupe County,New Mexico,35,019,4353.0
Hidalgo County,New Mexico,35,023,4297.0
Lea County,New Mexico,35,025,70277.0
Lincoln County,New Mexico,35,027,19461.0
Los Alamos County,New Mexico,35,028,18625.0
Luna County,New Mexico,35,029,24083.0
McKinley County,New Mexico,35,031,72438.0
Mora County,New Mexico,35,033,4536.0
Otero County,New Mexico,35,035,66137.0
Quay County,New Mexico,35,037,8326.0
Rio Arriba County,New Mexico,35,039,39159.0
Roosevelt County,New Mexico,35,041,18888.0
Sandoval County,New Mexico,35,043,142704.0
San Juan County,New Mexico,35,045,126515.0
San Miguel County,New Mexico,35,047,27738.0
Santa Fe County,New Mexico,35,049,149293.0
Sierra County,New Mexico,35,051,11031.0
Socorro County,New Mexico,35,053,16858.0
Taos County,New Mexico,35,055,32786.0
Torrance County,New Mexico,35,057,15519.0
Union County,New Mexico,35,059,4133.0
Cibola County,New Mexico,35,006,26891.0
Valencia County,New Mexico,35,061,76027.0
Albany County,New York,36,001,306968.0
Allegany County,New York,36,003,46688.0
Bronx County,New York,36,005,1435068.0
Broome County,New York,36,007,193188.0
Cattaraugus County,New York,36,009,77121.0
Cayuga County,New York,36,011,77425.0
Chautauqua County,New York,36,013,128496.0
Chemung County,New York,36,015,84895.0
Chenango County,New York,36,017,47909.0
Clinton County,New York,36,019,80583.0
Columbia County,New York,36,021,60371.0
Cortland County,New York,36,023,47865.0
Delaware County,New York,36,025,44995.0
Dutchess County,New York,36,027,293754.0
Erie County,New York,36,029,919355.0
Essex County,New York,36,031,37459.0
Franklin County,New York,36,033,50477.0
Fulton County,New York,36,035,53646.0
Genesee County,New York,36,037,57808.0
Greene County,New York,36,039,47424.0
Hamilton County,New York,36,041,4515.0
Herkimer County,New York,36,043,62057.0
Jefferson County,New York,36,045,112842.0
Kings County,New York,36,047,2589974.0
Lewis County,New York,36,049,26572.0
Livingston County,New York,36,051,63591.0
Madison County,New York,36,053,71205.0
Monroe County,New York,36,055,743341.0
Montgomery County,New York,36,057,49302.0
Nassau County,New York,36,059,1356509.0
New York County,New York,36,061,1631993.0
Niagara County,New York,36,063,210820.0
Oneida County,New York,36,065,229959.0
Onondaga County,New York,36,067,462872.0
Ontario County,New York,36,069,109511.0
Orange County,New York,36,071,380085.0
Orleans County,New York,36,073,40904.0
Oswego County,New York,36,075,118339.0
Otsego County,New York,36,077,59972.0
Putnam County,New York,36,079,98787.0
Queens County,New York,36,081,2287388.0
Rensselaer County,New York,36,083,159185.0
Richmond County,New York,36,085,474893.0
Rockland County,New York,36,087,324422.0
Saint Lawrence County,New York,36,089,108913.0
Saratoga County,New York,36,091,228502.0
Schenectady County,New York,36,093,154859.0
Schoharie County,New York,36,095,31222.0
Schuyler County,New York,36,097,17920.0
Seneca County,New York,36,099,34390.0
Steuben County,New York,36,101,96422.0
Suffolk County,New York,36,103,1483832.0
Sullivan County,New York,36,105,75116.0
Tioga County,New York,36,107,48686.0
Tompkins County,New York,36,109,102642.0
Ulster County,New York,36,111,178665.0
Warren County,New York,36,113,64276.0
Washington County,New York,36,115,61616.0
Wayne County,New York,36,117,90519.0
Westchester County,New York,36,119,968890.0
Wyoming County,New York,36,121,40305.0
Yates County,New York,36,123,25011.0
Alamance County,North Carolina,37,001,163324.0
Alexander County,North Carolina,37,003,37213.0
Alleghany County,North Carolina,37,005,11008.0
Anson County,North Carolina,37,007,24902.0
Ashe County,North Carolina,37,009,26863.0
Avery County,North Carolina,37,011,17506.0
Beaufort County,North Carolina,37,013,47168.0
Bertie County,North Carolina,37,015,19380.0
Bladen County,North Carolina,37,017,33407.0
Brunswick County,North Carolina,37,019,131815.0
Buncombe County,North Carolina,37,021,256886.0
Burke County,North Carolina,37,023,89968.0
Cabarrus County,North Carolina,37,025,206615.0
Caldwell County,North Carolina,37,027,81884.0
Camden County,North Carolina,37,029,10551.0
Carteret County,North Carolina,37,031,69070.0
Caswell County,North Carolina,37,033,22684.0
Catawba County,North Carolina,37,035,157613.0
Chatham County,North Carolina,37,037,71338.0
Cherokee County,North Carolina,37,039,27969.0
Chowan County,North Carolina,37,041,14097.0
Clay County,North Carolina,37,043,10946.0
Cleveland County,North Carolina,37,045,97282.0
Columbus County,North Carolina,37,047,56068.0
Craven County,North Carolina,37,049,102491.0
Cumberland County,North Carolina,37,051,332861.0
Currituck County,North Carolina,37,053,26363.0
Dare County,North Carolina,37,055,36222.0
Davidson County,North Carolina,37,057,165381.0
Davie County,North Carolina,37,059,42257.0
Duplin County,North Carolina,37,061,58967.0
Durham County,North Carolina,37,063,311848.0
Edgecombe County,North Carolina,37,065,52648.0
Forsyth County,North Carolina,37,067,375195.0
Franklin County,North Carolina,37,069,66362.0
Gaston County,North Carolina,37,071,219271.0
Gates County,North Carolina,37,073,11548.0
Graham County,North Carolina,37,075,8509.0
Granville County,North Carolina,37,077,59328.0
Greene County,North Carolina,37,079,21033.0
Guilford County,North Carolina,37,081,527868.0
Halifax County,North Carolina,37,083,51190.0
Harnett County,North Carolina,37,085,132283.0
Haywood County,North Carolina,37,087,61053.0
Henderson County,North Carolina,37,089,114913.0
Hertford County,North Carolina,37,091,24012.0
Hoke County,North Carolina,37,093,53957.0
Hyde County,North Carolina,37,095,5213.0
Iredell County,North Carolina,37,097,175538.0
Jackson County,North Carolina,37,099,42938.0
Johnston County,North Carolina,37,101,196870.0
Jones County,North Carolina,37,103,9594.0
Lee County,North Carolina,37,105,60481.0
Lenoir County,North Carolina,37,107,56756.0
Lincoln County,North Carolina,37,109,82919.0
McDowell County,North Carolina,37,111,45227.0
Macon County,North Carolina,37,113,34813.0
Madison County,North Carolina,37,115,21499.0
Martin County,North Carolina,37,117,22849.0
Mecklenburg County,North Carolina,37,119,1074475.0
Mitchell County,North Carolina,37,121,15004.0
Montgomery County,North Carolina,37,123,27252.0
Moore County,North Carolina,37,125,97294.0
Nash County,North Carolina,37,127,94030.0
New Hanover County,North Carolina,37,129,227938.0
Northampton County,North Carolina,37,131,19946.0
Onslow County,North Carolina,37,133,195069.0
Orange County,North Carolina,37,135,144836.0
Pamlico County,North Carolina,37,137,12701.0
Pasquotank County,North Carolina,37,139,39514.0
Pender County,North Carolina,37,141,60399.0
Perquimans County,North Carolina,37,143,13430.0
Person County,North Carolina,37,145,39345.0
Pitt County,North Carolina,37,147,178433.0
Polk County,North Carolina,37,149,20557.0
Randolph County,North Carolina,37,151,143118.0
Richmond County,North Carolina,37,153,44997.0
Robeson County,North Carolina,37,155,132596.0
Rockingham County,North Carolina,37,157,91077.0
Rowan County,North Carolina,37,159,140296.0
Rutherford County,North Carolina,37,161,66599.0
Sampson County,North Carolina,37,163,63385.0
Scotland County,North Carolina,37,165,35076.0
Stanly County,North Carolina,37,167,61588.0
Stokes County,North Carolina,37,169,45781.0
Surry County,North Carolina,37,171,71971.0
Swain County,North Carolina,37,173,14260.0
Transylvania County,North Carolina,37,175,33775.0
Tyrrell County,North Carolina,37,177,4095.0
Union County,North Carolina,37,179,231053.0
Vance County,North Carolina,37,181,44479.0
Wake County,North Carolina,37,183,1069079.0
Warren County,North Carolina,37,185,19898.0
Washington County,North Carolina,37,187,11922.0
Watauga County,North Carolina,37,189,54925.0
Wayne County,North Carolina,37,191,123603.0
Wilkes County,North Carolina,37,193,68469.0
Wilson County,North Carolina,37,195,81435.0
Yadkin County,North Carolina,37,197,37602.0
Yancey County,North Carolina,37,199,17760.0
Adams County,North Dakota,38,001,2311.0
Barnes County,North Dakota,38,003,10706.0
Benson County,North Dakota,38,005,6873.0
Bottineau County,North Dakota,38,009,6502.0
Bowman County,North Dakota,38,011,3148.0
Burke County,North Dakota,38,013,2182.0
Burleigh County,North Dakota,38,015,94793.0
Cass County,North Dakota,38,017,176975.0
Cavalier County,North Dakota,38,019,3803.0
Dickey County,North Dakota,38,021,4938.0
Divide County,North Dakota,38,023,2335.0
Dunn County,North Dakota,38,025,4395.0
Eddy County,North Dakota,38,027,2301.0
Emmons County,North Dakota,38,029,3310.0
Foster County,North Dakota,38,031,3260.0
Golden Valley County,North Dakota,38,033,1845.0
Grand Forks County,North Dakota,38,035,70224.0
Grant County,North Dakota,38,037,2353.0
Griggs County,North Dakota,38,039,2409.0
Hettinger County,North Dakota,38,041,2547.0
Kidder County,North Dakota,38,043,2466.0
LaMoure County,North Dakota,38,045,4125.0
Logan County,North Dakota,38,047,1872.0
McHenry County,North Dakota,38,049,5878.0
McIntosh County,North Dakota,38,051,2597.0
McKenzie County,North Dakota,38,053,13334.0
McLean County,North Dakota,38,055,9584.0
Mercer County,North Dakota,38,057,8462.0
Morton County,North Dakota,38,059,30868.0
Mountrail County,North Dakota,38,061,10321.0
Nelson County,North Dakota,38,063,2894.0
Oliver County,North Dakota,38,065,1842.0
Pembina County,North Dakota,38,067,6947.0
Pierce County,North Dakota,38,069,4126.0
Ramsey County,North Dakota,38,071,11583.0
Ransom County,North Dakota,38,073,5314.0
Renville County,North Dakota,38,075,2442.0
Richland County,North Dakota,38,077,16254.0
Rolette County,North Dakota,38,079,14511.0
Sargent County,North Dakota,38,081,3872.0
Sheridan County,North Dakota,38,083,1409.0
Sioux County,North Dakota,38,085,4373.0
Stark County,North Dakota,38,089,31081.0
Steele County,North Dakota,38,091,1744.0
Stutsman County,North Dakota,38,093,20965.0
Towner County,North Dakota,38,095,2224.0
Traill County,North Dakota,38,097,8008.0
Walsh County,North Dakota,38,099,10751.0
Ward County,North Dakota,38,101,68812.0
Wells County,North Dakota,38,103,3976.0
Williams County,North Dakota,38,105,35208.0
Adams County,Ohio,39,001,27776.0
Allen County,Ohio,39,003,103175.0
Ashland County,Ohio,39,005,53536.0
Ashtabula County,Ohio,39,007,97830.0
Athens County,Ohio,39,009,65917.0
Auglaize County,Ohio,39,011,45729.0
Belmont County,Ohio,39,013,68024.0
Brown County,Ohio,39,015,43572.0
Butler County,Ohio,39,017,380019.0
Carroll County,Ohio,39,019,27332.0
Champaign County,Ohio,39,021,38845.0
Clark County,Ohio,39,023,134726.0
Clermont County,Ohio,39,025,204275.0
Clinton County,Ohio,39,027,41957.0
Columbiana County,Ohio,39,029,103190.0
Coshocton County,Ohio,39,031,36585.0
Crawford County,Ohio,39,033,41821.0
Cuyahoga County,Ohio,39,035,1247451.0
Darke County,Ohio,39,037,51513.0
Defiance County,Ohio,39,039,38160.0
Delaware County,Ohio,39,041,201135.0
Erie County,Ohio,39,043,74780.0
Fairfield County,Ohio,39,045,154457.0
Fayette County,Ohio,39,047,28620.0
Franklin County,Ohio,39,049,1290360.0
Fulton County,Ohio,39,051,42253.0
Gallia County,Ohio,39,053,30088.0
Geauga County,Ohio,39,055,93843.0
Greene County,Ohio,39,057,166502.0
