County,State,mean_life_expectancy,State_FIPS,County_FIPS,per_capita_income
Prince of Wales-Hyder Census Area,Alaska,78.483859022547,02,198,24737.0
Wrangell City and Borough,Alaska,78.483859022547,02,275,30671.0
Apache County,Arizona,73.5730101249103,04,001,12828.0
Cochise County,Arizona,78.4493453995009,04,003,23552.0
Coconino County,Arizona,79.1262342389113,04,005,23459.0
Gila County,Arizona,75.2769023094933,04,007,20857.0
Graham County,Arizona,77.4673057827607,04,009,17687.0
Greenlee County,Arizona,78.8069444314949,04,011,22334.0
Maricopa County,Arizona,80.1983661565339,04,013,27477.0
Mohave County,Arizona,75.4575819953017,04,015,20709.0
Navajo County,Arizona,74.9438441304313,04,017,16355.0
Pima County,Arizona,79.1994643325826,04,019,25524.0
Pinal County,Arizona,81.00600317497,04,021,20983.0
Santa Cruz County,Arizona,82.1001879296229,04,023,17900.0
Yavapai County,Arizona,78.6665178423471,04,025,25068.0
La Paz County,Arizona,81.3387718155153,04,012,21772.0
Yuma County,Arizona,81.3387718155153,04,027,18887.0
Arkansas County,Arkansas,73.8595673933612,05,001,23237.0
Ashley County,Arkansas,74.4883652123264,05,003,19739.0
Baxter County,Arkansas,76.2516267748183,05,005,21693.0
Benton County,Arkansas,79.4059652057882,05,007,27522.0
Boone County,Arkansas,76.5795522414594,05,009,21348.0
Bradley County,Arkansas,74.0452396036787,05,011,20243.0
Calhoun County,Arkansas,75.0978238246715,05,013,19755.0
Carroll County,Arkansas,77.1207588475348,05,015,20604.0
Chicot County,Arkansas,73.7092556075907,05,017,19311.0
Clark County,Arkansas,75.5507566291671,05,019,18709.0
Clay County,Arkansas,73.4648065193879,05,021,18434.0
Cleburne County,Arkansas,76.2661790660477,05,023,24297.0
Cleveland County,Arkansas,75.3480894669705,05,025,21666.0
Columbia County,Arkansas,74.6838399967277,05,027,19893.0
Conway County,Arkansas,75.4448351198573,05,029,21742.0
Craighead County,Arkansas,76.2131160171002,05,031,23244.0
Crawford County,Arkansas,75.743439597931,05,033,20104.0
Crittenden County,Arkansas,73.0028156081488,05,035,19732.0
Cross County,Arkansas,73.6777390034632,05,037,18919.0
Dallas County,Arkansas,73.9263258901165,05,039,18261.0
Desha County,Arkansas,73.4276736608831,05,041,19300.0
Drew County,Arkansas,75.5138970499214,05,043,17433.0
Faulkner County,Arkansas,76.9073679000959,05,045,24703.0
Franklin County,Arkansas,75.0304629963768,05,047,20021.0
Fulton County,Arkansas,75.4479638785258,05,049,19216.0
Garland County,Arkansas,75.0910563247615,05,051,23514.0
Grant County,Arkansas,75.8549997601848,05,053,22065.0
Greene County,Arkansas,74.5883419533341,05,055,20188.0
Hempstead County,Arkansas,75.0816457515582,05,057,17866.0
Hot Spring County,Arkansas,74.674457659159,05,059,19819.0
Howard County,Arkansas,74.5248817797813,05,061,20341.0
Independence County,Arkansas,75.818962809451,05,063,20222.0
Izard County,Arkansas,75.5224554466382,05,065,18650.0
Jackson County,Arkansas,73.4906835570058,05,067,15860.0
Jefferson County,Arkansas,73.7452633122832,05,069,19847.0
Johnson County,Arkansas,76.0184647706335,05,071,18993.0
Lafayette County,Arkansas,74.2310473910241,05,073,17707.0
Lawrence County,Arkansas,74.1199788657354,05,075,17064.0
Lee County,Arkansas,73.7502943427827,05,077,13297.0
Lincoln County,Arkansas,75.4553403866795,05,079,14501.0
Little River County,Arkansas,74.1885922604194,05,081,20073.0
Logan County,Arkansas,74.7690105799881,05,083,20114.0
Lonoke County,Arkansas,75.2359220612144,05,085,23339.0
Madison County,Arkansas,75.6663513769671,05,087,19930.0
Marion County,Arkansas,75.5962916062646,05,089,17429.0
Miller County,Arkansas,74.8835906326357,05,091,20853.0
Mississippi County,Arkansas,72.1102865682895,05,093,18732.0
Monroe County,Arkansas,72.8831990296179,05,095,17571.0
Montgomery County,Arkansas,76.3127945367472,05,097,18698.0
Nevada County,Arkansas,74.2558254291586,05,099,18254.0
Newton County,Arkansas,77.256810854711,05,101,18127.0
Ouachita County,Arkansas,73.4859440403868,05,103,19358.0
Perry County,Arkansas,75.2161291747456,05,105,22534.0
Phillips County,Arkansas,71.3295020847569,05,107,17848.0
Pike County,Arkansas,75.3612335128047,05,109,18695.0
Poinsett County,Arkansas,71.8549037872847,05,111,17110.0
Polk County,Arkansas,75.2614485975633,05,113,19412.0
Pope County,Arkansas,76.6058991104863,05,115,20465.0
Prairie County,Arkansas,75.782559047161,05,117,18977.0
Pulaski County,Arkansas,76.1795129989355,05,119,27506.0
Randolph County,Arkansas,74.9895162117781,05,121,19528.0
Saint Francis County,Arkansas,74.2474039903728,05,123,16076.0
Saline County,Arkansas,77.3960857547918,05,125,26179.0
Scott County,Arkansas,75.2749649430301,05,127,18525.0
Searcy County,Arkansas,76.0184922982395,05,129,17590.0
Sebastian County,Arkansas,75.8356293882159,05,131,23768.0
Sevier County,Arkansas,75.1099628253174,05,133,16266.0
Sharp County,Arkansas,74.3655114172071,05,135,16906.0
Stone County,Arkansas,76.4680154726822,05,137,19985.0
Union County,Arkansas,73.531738985156,05,139,21911.0
Van Buren County,Arkansas,76.3230678398837,05,141,18727.0
Washington County,Arkansas,78.0525791787306,05,143,24018.0
White County,Arkansas,75.3684739400756,05,145,22132.0
Woodruff County,Arkansas,72.9691657863222,05,147,17296.0
Yell County,Arkansas,74.9489492833161,05,149,18170.0
Alameda County,California,81.9574601824784,06,001,36439.0
Alpine County,California,79.1446091671374,06,003,24375.0
Amador County,California,79.8676286856863,06,005,27373.0
Butte County,California,77.9166897330305,06,007,24430.0
Calaveras County,California,79.7392007377838,06,009,29296.0
Colusa County,California,80.0718304385206,06,011,22211.0
Contra Costa County,California,81.7294599306854,06,013,38770.0
Del Norte County,California,75.9903836947179,06,015,19424.0
El Dorado County,California,81.4213825961216,06,017,35128.0
Fresno County,California,78.6231883737308,06,019,20231.0
Glenn County,California,77.838340878587,06,021,21698.0
Humboldt County,California,77.0034274971952,06,023,23516.0
Imperial County,California,80.9437764733412,06,025,16409.0
Inyo County,California,79.4013711406659,06,027,27028.0
Kern County,California,77.4155560118422,06,029,20467.0
Kings County,California,79.3394443531957,06,031,18518.0
Lake County,California,75.2601471981006,06,033,21310.0
Lassen County,California,78.5878680298779,06,035,19847.0
Los Angeles County,California,81.6088919970855,06,037,27987.0
Madera County,California,79.0356091221892,06,039,17797.0
Marin County,California,84.3889101013875,06,041,58004.0
Mariposa County,California,80.4146626674398,06,043,28327.0
Mendocino County,California,78.7539965198557,06,045,23712.0
Merced County,California,78.7699495167401,06,047,18464.0
Modoc County,California,77.9703785616707,06,049,21830.0
Mono County,California,85.1387867187453,06,051,29578.0
Monterey County,California,82.0187429129939,06,053,25048.0
Napa County,California,81.1951616905384,06,055,35092.0
Nevada County,California,81.3087317219083,06,057,32117.0
Orange County,California,82.5275699941024,06,059,34416.0
Placer County,California,81.5788607115974,06,061,35711.0
Plumas County,California,78.5240261319388,06,063,29167.0
Riverside County,California,80.5356107538776,06,065,23660.0
Sacramento County,California,79.2359862466345,06,067,27071.0
San Benito County,California,81.8447025218421,06,069,26317.0
San Bernardino County,California,78.6008851539483,06,071,21384.0
San Diego County,California,81.6354754382568,06,073,31043.0
San Francisco County,California,82.7273768509478,06,075,49986.0
San Joaquin County,California,78.2052741778494,06,077,22642.0
San Luis Obispo County,California,81.4165855283812,06,079,30392.0
San Mateo County,California,83.8167556579334,06,081,47198.0
Santa Barbara County,California,81.762921966888,06,083,30526.0
Santa Clara County,California,83.7459727060519,06,085,42666.0
Santa Cruz County,California,81.7431879819541,06,087,33050.0
Shasta County,California,76.1366803244793,06,089,23763.0
Sierra County,California,79.1154203499916,06,091,28030.0
Siskiyou County,California,76.7123533175491,06,093,22482.0
Solano County,California,79.7765697132744,06,095,29132.0
Sonoma County,California,81.3537531397856,06,097,33361.0
Stanislaus County,California,78.0404081273513,06,099,21729.0
Sutter County,California,78.8647497761071,06,101,23828.0
Tehama County,California,77.6815646677451,06,103,21002.0
Trinity County,California,76.9779522244668,06,105,23145.0
Tulare County,California,78.2919831279741,06,107,17888.0
Tuolumne County,California,78.9180681770885,06,109,26063.0
Ventura County,California,81.8702489506106,06,111,33308.0
Yolo County,California,80.8212815975969,06,113,28080.0
Yuba County,California,75.9620177615393,06,115,19586.0
Alamosa County,Colorado,76.4520030136314,08,003,19481.0
Archuleta County,Colorado,81.4521899731809,08,007,28506.0
Baca County,Colorado,77.5486412990339,08,009,22558.0
Bent County,Colorado,76.1374880821443,08,011,15402.0
Chaffee County,Colorado,81.4775538864323,08,015,27467.0
Cheyenne County,Colorado,79.6909457212359,08,017,23415.0
Clear Creek County,Colorado,82.2544295673685,08,019,42446.0
Conejos County,Colorado,76.7644631976601,08,021,18247.0
Costilla County,Colorado,77.5800045007178,08,023,20592.0
Crowley County,Colorado,77.741052629939,08,025,11726.0
Custer County,Colorado,80.6307957604002,08,027,25842.0
Delta County,Colorado,78.5163413913364,08,029,24590.0
Dolores County,Colorado,79.5945138917714,08,033,21543.0
Douglas County,Colorado,83.5549156528537,08,035,44105.0
Eagle County,Colorado,87.8550573815851,08,037,39355.0
Elbert County,Colorado,81.5265627610726,08,039,36421.0
El Paso County,Colorado,79.4766379407405,08,041,29314.0
Fremont County,Colorado,77.3282759106017,08,043,19161.0
Garfield County,Colorado,80.7129313494244,08,045,27022.0
Gilpin County,Colorado,80.8402892278279,08,047,37375.0
Grand County,Colorado,83.6104349800547,08,049,31713.0
Gunnison County,Colorado,82.4615975701476,08,051,27070.0
Huerfano County,Colorado,76.7370310001646,08,055,23440.0
Jackson County,Colorado,80.019428596651,08,057,25818.0
Kiowa County,Colorado,77.8060630934981,08,061,22173.0
Kit Carson County,Colorado,79.0396680266366,08,063,21330.0
Lake County,Colorado,81.2812841315244,08,065,25998.0
La Plata County,Colorado,81.9139056024152,08,067,31016.0
Larimer County,Colorado,81.5911095993052,08,069,31082.0
Las Animas County,Colorado,76.936758041852,08,071,23365.0
Lincoln County,Colorado,79.2238693329103,08,073,17594.0
Logan County,Colorado,79.1604272540649,08,075,23533.0
Mesa County,Colorado,78.7432925415044,08,077,26518.0
Moffat County,Colorado,78.7540045777934,08,081,24623.0
Montezuma County,Colorado,77.577101117793,08,083,23611.0
Montrose County,Colorado,79.6478445531103,08,085,23408.0
Morgan County,Colorado,78.4127327674347,08,087,21297.0
Otero County,Colorado,75.5779720298771,08,089,18868.0
Ouray County,Colorado,84.5850561128476,08,091,32562.0
Park County,Colorado,82.7525162279221,08,093,31838.0
Phillips County,Colorado,79.9467802658477,08,095,22996.0
Pitkin County,Colorado,90.0864739901917,08,097,54441.0
Prowers County,Colorado,76.9893465934096,08,099,19039.0
Pueblo County,Colorado,76.9509448414404,08,101,22229.0
Rio Blanco County,Colorado,79.3997581000084,08,103,27776.0
Rio Grande County,Colorado,77.1572524407443,08,105,21104.0
Routt County,Colorado,83.0836598314748,08,107,35019.0
Saguache County,Colorado,80.0823053595073,08,109,20569.0
San Miguel County,Colorado,85.7011161631391,08,113,40993.0
Sedgwick County,Colorado,78.2075550504511,08,115,22124.0
Summit County,Colorado,90.4822708175061,08,117,34842.0
Teller County,Colorado,80.5790656291349,08,119,31732.0
Washington County,Colorado,79.9836857094953,08,121,24326.0
Yuma County,Colorado,79.1855876209467,08,125,22902.0
Adams County,Colorado,80.2789722027987,08,001,24667.0
Arapahoe County,Colorado,80.2789722027987,08,005,33574.0
Boulder County,Colorado,80.2789722027987,08,013,38524.0
Broomfield County,Colorado,80.2789722027987,08,014,38706.0
Denver County,Colorado,80.2789722027987,08,031,34423.0
Jefferson County,Colorado,80.2789722027987,08,059,36427.0
Weld County,Colorado,80.2789722027987,08,123,25959.0
Fairfield County,Connecticut,82.5631925306583,09,001,49688.0
Hartford County,Connecticut,80.5005165160435,09,003,35307.0
Litchfield County,Connecticut,80.6656905163656,09,005,37696.0
Middlesex County,Connecticut,81.2879575376129,09,007,40589.0
New Haven County,Connecticut,80.2317578296903,09,009,32794.0
New London County,Connecticut,80.1746538713983,09,011,34241.0
Tolland County,Connecticut,81.8740724057526,09,013,35022.0
Windham County,Connecticut,79.2213286863835,09,015,28044.0
Kent County,Delaware,77.6582126117263,10,001,25259.0
New Castle County,Delaware,78.7574531834631,10,003,32616.0
Sussex County,Delaware,78.7388341774585,10,005,27748.0
Alachua County,Florida,78.8446436145488,12,001,25020.0
Baker County,Florida,75.5067173660575,12,003,20346.0
Bay County,Florida,76.361815494481,12,005,24937.0
Bradford County,Florida,76.0629032158072,12,007,18540.0
Brevard County,Florida,78.154786052417,12,009,27360.0
Broward County,Florida,80.6074711604382,12,011,28329.0
Calhoun County,Florida,75.5785348350231,12,013,15463.0
Charlotte County,Florida,80.4388130091559,12,015,26374.0
Citrus County,Florida,76.2201643609441,12,017,23495.0
Clay County,Florida,77.8317980418307,12,019,26489.0
Collier County,Florida,84.4836600504725,12,021,37236.0
Columbia County,Florida,75.4379875293089,12,023,19884.0
Miami-Dade County,Florida,81.1399928541069,12,086,23433.0
DeSoto County,Florida,79.8065989131509,12,027,15596.0
Dixie County,Florida,74.9283501697955,12,029,16954.0
Duval County,Florida,76.3662413048127,12,031,26267.0
Escambia County,Florida,75.8265429872147,12,033,24014.0
Flagler County,Florida,79.5181062926383,12,035,24393.0
Franklin County,Florida,76.406957616415,12,037,20287.0
Gadsden County,Florida,75.8057940796264,12,039,18101.0
Gilchrist County,Florida,76.9721949862259,12,041,20536.0
Glades County,Florida,80.9082704676563,12,043,16799.0
Gulf County,Florida,76.6223858301363,12,045,19411.0
Hamilton County,Florida,76.0213829513191,12,047,15012.0
Hardee County,Florida,78.7962643023069,12,049,15783.0
Hendry County,Florida,77.7970458894187,12,051,16381.0
Hernando County,Florida,77.2131242626512,12,053,21245.0
Highlands County,Florida,79.179271786199,12,055,20455.0
Hillsborough County,Florida,78.8066512790219,12,057,27532.0
Holmes County,Florida,74.345279901364,12,059,16946.0
Indian River County,Florida,80.5310223845662,12,061,31089.0
Jackson County,Florida,75.5087459649011,12,063,17611.0
Jefferson County,Florida,77.0795832677861,12,065,20972.0
Lafayette County,Florida,77.0212732340539,12,067,18125.0
Lake County,Florida,79.2621560630153,12,069,24103.0
Lee County,Florida,81.7426837998132,12,071,27578.0
Leon County,Florida,79.3960410363991,12,073,26486.0
Levy County,Florida,75.3349797824728,12,075,19655.0
Liberty County,Florida,76.400954234728,12,077,16928.0
Madison County,Florida,75.4161304834043,12,079,15664.0
Manatee County,Florida,80.6948049167801,12,081,27948.0
Marion County,Florida,77.0658729461655,12,083,21752.0
Martin County,Florida,81.7022342824242,12,085,35183.0
Monroe County,Florida,79.7820552632832,12,087,34424.0
Nassau County,Florida,77.5913421377193,12,089,29321.0
Okaloosa County,Florida,77.9811575177656,12,091,29082.0
Okeechobee County,Florida,76.5984963130413,12,093,18087.0
Orange County,Florida,79.8803026532843,12,095,25052.0
Osceola County,Florida,79.3776245905727,12,097,18996.0
Palm Beach County,Florida,81.8994870289193,12,099,33072.0
Pasco County,Florida,77.7506120972686,12,101,24076.0
Pinellas County,Florida,78.6728919990013,12,103,29617.0
Polk County,Florida,78.3392589820842,12,105,21157.0
Putnam County,Florida,74.6807451280498,12,107,18587.0
Saint Johns County,Florida,81.0040923398974,12,109,37147.0
Saint Lucie County,Florida,79.7137483124112,12,111,23422.0
Santa Rosa County,Florida,77.924490088113,12,113,27478.0
Sarasota County,Florida,81.5159280206738,12,115,33300.0
Seminole County,Florida,80.3542107587214,12,117,28870.0
Sumter County,Florida,81.2792040618854,12,119,28875.0
Suwannee County,Florida,75.5908740871612,12,121,18966.0
Taylor County,Florida,75.7787599842218,12,123,16748.0
Union County,Florida,68.804653768535,12,125,13467.0
Volusia County,Florida,77.2470119324166,12,127,23844.0
Wakulla County,Florida,76.637763031087,12,129,21738.0
Walton County,Florida,77.7392867649656,12,131,25854.0
Washington County,Florida,74.1699775225144,12,133,17950.0
Appling County,Georgia,74.7913877143402,13,001,19440.0
Atkinson County,Georgia,73.7714960390043,13,003,16228.0
Bacon County,Georgia,73.5222086041657,13,005,18109.0
Baker County,Georgia,77.9683934012373,13,007,22136.0
Baldwin County,Georgia,76.3383996487831,13,009,18582.0
Banks County,Georgia,76.9101211936386,13,011,20433.0
Barrow County,Georgia,76.517230702492,13,013,21185.0
Bartow County,Georgia,76.4533100393887,13,015,21715.0
Ben Hill County,Georgia,73.6096800245677,13,017,15497.0
Berrien County,Georgia,75.190867400244,13,019,16660.0
Bibb County,Georgia,73.9294345070761,13,021,21276.0
Bleckley County,Georgia,76.187085449615,13,023,19191.0
Brantley County,Georgia,74.9365531299157,13,025,16774.0
Brooks County,Georgia,75.2397600148768,13,027,19473.0
Bryan County,Georgia,76.3639290976648,13,029,27941.0
Bulloch County,Georgia,77.0368004262305,13,031,18546.0
Burke County,Georgia,73.7898930278459,13,033,16663.0
Butts County,Georgia,74.0565385862956,13,035,20165.0
Calhoun County,Georgia,75.2943589362578,13,037,15410.0
Camden County,Georgia,78.0008189410582,13,039,23833.0
Candler County,Georgia,73.882180330007,13,043,16943.0
Carroll County,Georgia,75.0924295103043,13,045,21384.0
Catoosa County,Georgia,78.0009537512239,13,047,22415.0
Charlton County,Georgia,76.5710378110187,13,049,17586.0
Chatham County,Georgia,77.720211150539,13,051,25636.0
Chattahoochee County,Georgia,77.2468365236423,13,053,19538.0
Chattooga County,Georgia,73.8516363427106,13,055,15932.0
Cherokee County,Georgia,79.9067687559501,13,057,30299.0
Clarke County,Georgia,78.2921794435612,13,059,19333.0
Clay County,Georgia,74.6488916925777,13,061,12446.0
Clayton County,Georgia,76.880309592685,13,063,18074.0
Clinch County,Georgia,73.4584259976083,13,065,18256.0
Cobb County,Georgia,80.1366382597769,13,067,33418.0
Coffee County,Georgia,75.0163716195189,13,069,16796.0
Colquitt County,Georgia,74.9122018657446,13,071,16972.0
Columbia County,Georgia,80.0676296378463,13,073,30411.0
Cook County,Georgia,74.7320855084491,13,075,18858.0
Coweta County,Georgia,78.285359699771,13,077,27462.0
Crawford County,Georgia,76.5621078535087,13,079,21128.0
Crisp County,Georgia,75.609384748844,13,081,19455.0
Dade County,Georgia,75.3960009690029,13,083,21760.0
Dawson County,Georgia,78.1336508154396,13,085,28138.0
Decatur County,Georgia,74.7007199893853,13,087,18387.0
DeKalb County,Georgia,79.4962305308697,13,089,28971.0
Dodge County,Georgia,75.4421725381297,13,091,17771.0
Dooly County,Georgia,78.5144079303595,13,093,14411.0
Dougherty County,Georgia,75.038542335195,13,095,18770.0
Douglas County,Georgia,77.4032014471524,13,097,23356.0
Early County,Georgia,73.978063106976,13,099,19302.0
Echols County,Georgia,77.5417724006261,13,101,17350.0
Effingham County,Georgia,76.5731690017895,13,103,25481.0
Elbert County,Georgia,75.0164188271286,13,105,19709.0
Emanuel County,Georgia,73.1718202483777,13,107,16960.0
Evans County,Georgia,75.1580822990035,13,109,19177.0
Fannin County,Georgia,76.9013426301904,13,111,19520.0
Fayette County,Georgia,80.9425991889622,13,113,35987.0
Floyd County,Georgia,75.5586411421325,13,115,20863.0
Forsyth County,Georgia,81.4700212970869,13,117,35118.0
Franklin County,Georgia,74.3539985940726,13,119,18242.0
Fulton County,Georgia,78.5987701241935,13,121,36827.0
Gilmer County,Georgia,78.2712613586073,13,123,21260.0
Glascock County,Georgia,74.0095727000035,13,125,19134.0
Glynn County,Georgia,77.3454296677488,13,127,26667.0
Gordon County,Georgia,75.7664983217768,13,129,19595.0
Grady County,Georgia,75.9708134350991,13,131,16286.0
Greene County,Georgia,77.7291789565482,13,133,28179.0
Gwinnett County,Georgia,80.5413606378106,13,135,26060.0
Habersham County,Georgia,77.6403397782881,13,137,18816.0
Hall County,Georgia,78.8999066045999,13,139,23551.0
Hancock County,Georgia,76.1807363127476,13,141,12661.0
Haralson County,Georgia,73.5619730006166,13,143,20468.0
Harris County,Georgia,79.372928241056,13,145,32002.0
Hart County,Georgia,77.0624660385596,13,147,20881.0
Heard County,Georgia,75.267737833288,13,149,19360.0
Henry County,Georgia,77.3049999830077,13,151,25123.0
Houston County,Georgia,77.5027345951035,13,153,24613.0
Irwin County,Georgia,75.4290585130566,13,155,18614.0
Jackson County,Georgia,76.1830898877838,13,157,23076.0
Jasper County,Georgia,76.0796020621275,13,159,21526.0
Jeff Davis County,Georgia,73.8214311853932,13,161,17898.0
Jefferson County,Georgia,73.1652202685591,13,163,14795.0
Jenkins County,Georgia,74.3679832068187,13,165,18351.0
Johnson County,Georgia,76.381728931759,13,167,17078.0
Jones County,Georgia,78.252880160435,13,169,25526.0
Lamar County,Georgia,74.8970962853556,13,171,19137.0
Lanier County,Georgia,75.8132703022645,13,173,16860.0
Laurens County,Georgia,74.9950661049002,13,175,19002.0
Lee County,Georgia,77.4356523334636,13,177,26886.0
Liberty County,Georgia,76.903539545897,13,179,20308.0
Lincoln County,Georgia,76.4916448181181,13,181,21579.0
Long County,Georgia,78.5196020317748,13,183,18206.0
Lowndes County,Georgia,76.2643690452204,13,185,19353.0
Lumpkin County,Georgia,78.0146664866746,13,187,20333.0
McDuffie County,Georgia,74.3231824430064,13,189,18743.0
McIntosh County,Georgia,79.6443775538217,13,191,23286.0
Macon County,Georgia,74.3214975662633,13,193,13546.0
Madison County,Georgia,75.9164119646493,13,195,20661.0
Marion County,Georgia,76.5565655971449,13,197,19420.0
Meriwether County,Georgia,74.9750751980501,13,199,18441.0
Miller County,Georgia,73.9357844275489,13,201,20641.0
Mitchell County,Georgia,75.0734144121862,13,205,15547.0
Monroe County,Georgia,77.4296681097743,13,207,23196.0
Montgomery County,Georgia,75.6422874814565,13,209,17378.0
Morgan County,Georgia,77.5413475560736,13,211,25012.0
Murray County,Georgia,75.2496113616646,13,213,16481.0
Muscogee County,Georgia,74.8788732502681,13,215,23209.0
Newton County,Georgia,76.2508476547503,13,217,21811.0
Oconee County,Georgia,80.7201006294958,13,219,34086.0
Oglethorpe County,Georgia,78.2015427852691,13,221,21764.0
Paulding County,Georgia,78.7263186693695,13,223,24868.0
Peach County,Georgia,74.3109147998361,13,225,20256.0
Pickens County,Georgia,77.4804361140647,13,227,26444.0
Pierce County,Georgia,75.0941998698357,13,229,21601.0
Pike County,Georgia,75.8421997692356,13,231,23670.0
