County,State,State_FIPS,County_FIPS,median_gross_rent
Decatur County,Iowa,19,053,467
Delaware County,Iowa,19,055,559
Des Moines County,Iowa,19,057,614
Dickinson County,Iowa,19,059,612
Dubuque County,Iowa,19,061,670
Emmet County,Iowa,19,063,589
Fayette County,Iowa,19,065,523
Floyd County,Iowa,19,067,530
Franklin County,Iowa,19,069,525
Fremont County,Iowa,19,071,575
Greene County,Iowa,19,073,610
Grundy County,Iowa,19,075,549
Guthrie County,Iowa,19,077,545
Hamilton County,Iowa,19,079,607
Hancock County,Iowa,19,081,530
Hardin County,Iowa,19,083,564
Harrison County,Iowa,19,085,607
Henry County,Iowa,19,087,587
Howard County,Iowa,19,089,553
Humboldt County,Iowa,19,091,574
Ida County,Iowa,19,093,410
Iowa County,Iowa,19,095,527
Jackson County,Iowa,19,097,564
Jasper County,Iowa,19,099,629
Jefferson County,Iowa,19,101,602
Johnson County,Iowa,19,103,819
Jones County,Iowa,19,105,598
Keokuk County,Iowa,19,107,517
Kossuth County,Iowa,19,109,552
Lee County,Iowa,19,111,572
Linn County,Iowa,19,113,672
Louisa County,Iowa,19,115,618
Lucas County,Iowa,19,117,449
Lyon County,Iowa,19,119,542
Madison County,Iowa,19,121,755
Mahaska County,Iowa,19,123,560
Marion County,Iowa,19,125,652
Marshall County,Iowa,19,127,622
Mills County,Iowa,19,129,766
Mitchell County,Iowa,19,131,501
Monona County,Iowa,19,133,517
Monroe County,Iowa,19,135,541
Montgomery County,Iowa,19,137,565
Muscatine County,Iowa,19,139,716
O'Brien County,Iowa,19,141,538
Osceola County,Iowa,19,143,547
Page County,Iowa,19,145,553
Palo Alto County,Iowa,19,147,469
Plymouth County,Iowa,19,149,589
Pocahontas County,Iowa,19,151,504
Polk County,Iowa,19,153,779
Pottawattamie County,Iowa,19,155,738
Poweshiek County,Iowa,19,157,606
Ringgold County,Iowa,19,159,458
Sac County,Iowa,19,161,537
Scott County,Iowa,19,163,685
Shelby County,Iowa,19,165,612
Sioux County,Iowa,19,167,587
Story County,Iowa,19,169,738
Tama County,Iowa,19,171,651
Taylor County,Iowa,19,173,582
Union County,Iowa,19,175,600
Van Buren County,Iowa,19,177,506
Wapello County,Iowa,19,179,604
Warren County,Iowa,19,181,730
Washington County,Iowa,19,183,676
Wayne County,Iowa,19,185,487
Webster County,Iowa,19,187,546
Winnebago County,Iowa,19,189,497
Winneshiek County,Iowa,19,191,577
Woodbury County,Iowa,19,193,643
Worth County,Iowa,19,195,553
Wright County,Iowa,19,197,506
Allen County,Kansas,20,001,551
Anderson County,Kansas,20,003,646
Atchison County,Kansas,20,005,576
Barber County,Kansas,20,007,560
Barton County,Kansas,20,009,564
Bourbon County,Kansas,20,011,596
Brown County,Kansas,20,013,526
Butler County,Kansas,20,015,699
Chase County,Kansas,20,017,433
Chautauqua County,Kansas,20,019,614
Cherokee County,Kansas,20,021,580
Cheyenne County,Kansas,20,023,526
Clark County,Kansas,20,025,563
Clay County,Kansas,20,027,676
Cloud County,Kansas,20,029,554
Coffey County,Kansas,20,031,540
Comanche County,Kansas,20,033,444
Cowley County,Kansas,20,035,615
Crawford County,Kansas,20,037,670
Decatur County,Kansas,20,039,513
Dickinson County,Kansas,20,041,600
Doniphan County,Kansas,20,043,548
Douglas County,Kansas,20,045,860
Edwards County,Kansas,20,047,514
Elk County,Kansas,20,049,442
Ellis County,Kansas,20,051,603
Ellsworth County,Kansas,20,053,526
Finney County,Kansas,20,055,670
Ford County,Kansas,20,057,589
Franklin County,Kansas,20,059,721
Geary County,Kansas,20,061,975
Gove County,Kansas,20,063,496
Graham County,Kansas,20,065,508
Grant County,Kansas,20,067,534
Gray County,Kansas,20,069,577
Greeley County,Kansas,20,071,440
Greenwood County,Kansas,20,073,503
Hamilton County,Kansas,20,075,497
Harper County,Kansas,20,077,597
Harvey County,Kansas,20,079,657
Haskell County,Kansas,20,081,700
Hodgeman County,Kansas,20,083,526
Jackson County,Kansas,20,085,711
Jefferson County,Kansas,20,087,737
Jewell County,Kansas,20,089,512
Johnson County,Kansas,20,091,918
Kearny County,Kansas,20,093,558
Kingman County,Kansas,20,095,619
Kiowa County,Kansas,20,097,486
Labette County,Kansas,20,099,551
Lane County,Kansas,20,101,618
Leavenworth County,Kansas,20,103,884
Lincoln County,Kansas,20,105,449
Linn County,Kansas,20,107,661
Logan County,Kansas,20,109,561
Lyon County,Kansas,20,111,590
McPherson County,Kansas,20,113,628
Marion County,Kansas,20,115,557
Marshall County,Kansas,20,117,498
Meade County,Kansas,20,119,599
Miami County,Kansas,20,121,758
Mitchell County,Kansas,20,123,501
Montgomery County,Kansas,20,125,577
Morris County,Kansas,20,127,549
Morton County,Kansas,20,129,549
Nemaha County,Kansas,20,131,499
Neosho County,Kansas,20,133,546
Ness County,Kansas,20,135,574
Norton County,Kansas,20,137,515
Osage County,Kansas,20,139,671
Osborne County,Kansas,20,141,481
Ottawa County,Kansas,20,143,681
Pawnee County,Kansas,20,145,463
Phillips County,Kansas,20,147,473
Pottawatomie County,Kansas,20,149,700
Pratt County,Kansas,20,151,626
Rawlins County,Kansas,20,153,570
Reno County,Kansas,20,155,652
Republic County,Kansas,20,157,461
Rice County,Kansas,20,159,554
Riley County,Kansas,20,161,861
Rooks County,Kansas,20,163,500
Rush County,Kansas,20,165,519
Russell County,Kansas,20,167,640
Saline County,Kansas,20,169,675
Scott County,Kansas,20,171,771
Sedgwick County,Kansas,20,173,703
Seward County,Kansas,20,175,677
Shawnee County,Kansas,20,177,710
Sheridan County,Kansas,20,179,495
Sherman County,Kansas,20,181,611
Smith County,Kansas,20,183,373
Stafford County,Kansas,20,185,530
Stanton County,Kansas,20,187,531
Stevens County,Kansas,20,189,681
Sumner County,Kansas,20,191,576
Thomas County,Kansas,20,193,432
Trego County,Kansas,20,195,593
Wabaunsee County,Kansas,20,197,717
Wallace County,Kansas,20,199,395
Washington County,Kansas,20,201,430
Wichita County,Kansas,20,203,635
Wilson County,Kansas,20,205,540
Woodson County,Kansas,20,207,491
Wyandotte County,Kansas,20,209,740
Adair County,Kentucky,21,001,454
Allen County,Kentucky,21,003,583
Anderson County,Kentucky,21,005,724
Ballard County,Kentucky,21,007,526
Barren County,Kentucky,21,009,579
Bath County,Kentucky,21,011,557
Bell County,Kentucky,21,013,481
Boone County,Kentucky,21,015,881
Bourbon County,Kentucky,21,017,642
Boyd County,Kentucky,21,019,608
Boyle County,Kentucky,21,021,622
Bracken County,Kentucky,21,023,527
Breathitt County,Kentucky,21,025,488
Breckinridge County,Kentucky,21,027,513
Bullitt County,Kentucky,21,029,778
Butler County,Kentucky,21,031,558
Caldwell County,Kentucky,21,033,520
Calloway County,Kentucky,21,035,541
Campbell County,Kentucky,21,037,722
Carlisle County,Kentucky,21,039,518
Carroll County,Kentucky,21,041,646
Carter County,Kentucky,21,043,547
Casey County,Kentucky,21,045,459
Christian County,Kentucky,21,047,738
Clark County,Kentucky,21,049,671
Clay County,Kentucky,21,051,465
Clinton County,Kentucky,21,053,525
Crittenden County,Kentucky,21,055,473
Cumberland County,Kentucky,21,057,450
Daviess County,Kentucky,21,059,636
Edmonson County,Kentucky,21,061,499
Elliott County,Kentucky,21,063,433
Estill County,Kentucky,21,065,497
Fayette County,Kentucky,21,067,756
Fleming County,Kentucky,21,069,499
Floyd County,Kentucky,21,071,562
Franklin County,Kentucky,21,073,682
Fulton County,Kentucky,21,075,491
Gallatin County,Kentucky,21,077,657
Garrard County,Kentucky,21,079,629
Grant County,Kentucky,21,081,719
Graves County,Kentucky,21,083,561
Grayson County,Kentucky,21,085,515
Green County,Kentucky,21,087,510
Greenup County,Kentucky,21,089,616
Hancock County,Kentucky,21,091,557
Hardin County,Kentucky,21,093,732
Harlan County,Kentucky,21,095,469
Harrison County,Kentucky,21,097,588
Hart County,Kentucky,21,099,503
Henderson County,Kentucky,21,101,589
Henry County,Kentucky,21,103,692
Hickman County,Kentucky,21,105,548
Hopkins County,Kentucky,21,107,590
Jackson County,Kentucky,21,109,570
Jefferson County,Kentucky,21,111,721
Jessamine County,Kentucky,21,113,735
Johnson County,Kentucky,21,115,498
Kenton County,Kentucky,21,117,733
Knott County,Kentucky,21,119,481
Knox County,Kentucky,21,121,496
Larue County,Kentucky,21,123,561
Laurel County,Kentucky,21,125,562
Lawrence County,Kentucky,21,127,496
Lee County,Kentucky,21,129,424
Leslie County,Kentucky,21,131,490
Letcher County,Kentucky,21,133,535
Lewis County,Kentucky,21,135,393
Lincoln County,Kentucky,21,137,540
Livingston County,Kentucky,21,139,569
Logan County,Kentucky,21,141,562
Lyon County,Kentucky,21,143,431
McCracken County,Kentucky,21,145,588
McCreary County,Kentucky,21,147,470
McLean County,Kentucky,21,149,485
Madison County,Kentucky,21,151,634
Magoffin County,Kentucky,21,153,474
Marion County,Kentucky,21,155,535
Marshall County,Kentucky,21,157,591
Martin County,Kentucky,21,159,582
Mason County,Kentucky,21,161,563
Meade County,Kentucky,21,163,777
Menifee County,Kentucky,21,165,479
Mercer County,Kentucky,21,167,534
Metcalfe County,Kentucky,21,169,518
Monroe County,Kentucky,21,171,502
Montgomery County,Kentucky,21,173,613
Morgan County,Kentucky,21,175,436
Muhlenberg County,Kentucky,21,177,519
Nelson County,Kentucky,21,179,665
Nicholas County,Kentucky,21,181,429
Ohio County,Kentucky,21,183,535
Oldham County,Kentucky,21,185,822
Owen County,Kentucky,21,187,518
Owsley County,Kentucky,21,189,289
Pendleton County,Kentucky,21,191,584
Perry County,Kentucky,21,193,503
Pike County,Kentucky,21,195,590
Powell County,Kentucky,21,197,521
Pulaski County,Kentucky,21,199,582
Robertson County,Kentucky,21,201,568
Rockcastle County,Kentucky,21,203,508
Rowan County,Kentucky,21,205,610
Russell County,Kentucky,21,207,494
Scott County,Kentucky,21,209,726
Shelby County,Kentucky,21,211,771
Simpson County,Kentucky,21,213,642
Spencer County,Kentucky,21,215,626
Taylor County,Kentucky,21,217,553
Todd County,Kentucky,21,219,560
Trigg County,Kentucky,21,221,548
Trimble County,Kentucky,21,223,677
Union County,Kentucky,21,225,538
Warren County,Kentucky,21,227,663
Washington County,Kentucky,21,229,538
Wayne County,Kentucky,21,231,472
Webster County,Kentucky,21,233,579
Whitley County,Kentucky,21,235,573
Wolfe County,Kentucky,21,237,461
Woodford County,Kentucky,21,239,732
Acadia Parish,Louisiana,22,001,524
Allen Parish,Louisiana,22,003,553
Ascension Parish,Louisiana,22,005,851
Assumption Parish,Louisiana,22,007,592
Avoyelles Parish,Louisiana,22,009,577
Beauregard Parish,Louisiana,22,011,611
Bienville Parish,Louisiana,22,013,501
Bossier Parish,Louisiana,22,015,843
Caddo Parish,Louisiana,22,017,725
Calcasieu Parish,Louisiana,22,019,739
Caldwell Parish,Louisiana,22,021,539
Cameron Parish,Louisiana,22,023,723
Catahoula Parish,Louisiana,22,025,468
Claiborne Parish,Louisiana,22,027,616
Concordia Parish,Louisiana,22,029,479
De Soto Parish,Louisiana,22,031,559
East Baton Rouge Parish,Louisiana,22,033,817
East Carroll Parish,Louisiana,22,035,460
East Feliciana Parish,Louisiana,22,037,629
Evangeline Parish,Louisiana,22,039,518
Franklin Parish,Louisiana,22,041,522
Grant Parish,Louisiana,22,043,711
Iberia Parish,Louisiana,22,045,654
Iberville Parish,Louisiana,22,047,607
Jackson Parish,Louisiana,22,049,528
Jefferson Parish,Louisiana,22,051,905
Jefferson Davis Parish,Louisiana,22,053,576
Lafayette Parish,Louisiana,22,055,754
Lafourche Parish,Louisiana,22,057,681
LaSalle Parish,Louisiana,22,059,457
Lincoln Parish,Louisiana,22,061,645
Livingston Parish,Louisiana,22,063,773
Madison Parish,Louisiana,22,065,526
Morehouse Parish,Louisiana,22,067,545
Natchitoches Parish,Louisiana,22,069,624
Orleans Parish,Louisiana,22,071,926
Ouachita Parish,Louisiana,22,073,668
Plaquemines Parish,Louisiana,22,075,1050
Pointe Coupee Parish,Louisiana,22,077,586
Rapides Parish,Louisiana,22,079,701
Red River Parish,Louisiana,22,081,564
Richland Parish,Louisiana,22,083,518
Sabine Parish,Louisiana,22,085,470
Saint Bernard Parish,Louisiana,22,087,817
Saint Charles Parish,Louisiana,22,089,926
Saint Helena Parish,Louisiana,22,091,604
Saint James Parish,Louisiana,22,093,671
Saint John the Baptist Parish,Louisiana,22,095,893
Saint Landry Parish,Louisiana,22,097,569
Saint Martin Parish,Louisiana,22,099,612
Saint Mary Parish,Louisiana,22,101,648
Saint Tammany Parish,Louisiana,22,103,1005
Tangipahoa Parish,Louisiana,22,105,738
Tensas Parish,Louisiana,22,107,502
Terrebonne Parish,Louisiana,22,109,819
Union Parish,Louisiana,22,111,505
Vermilion Parish,Louisiana,22,113,607
Vernon Parish,Louisiana,22,115,869
Washington Parish,Louisiana,22,117,552
Webster Parish,Louisiana,22,119,566
West Baton Rouge Parish,Louisiana,22,121,804
West Carroll Parish,Louisiana,22,123,511
West Feliciana Parish,Louisiana,22,125,748
Winn Parish,Louisiana,22,127,519
Androscoggin County,Maine,23,001,694
Aroostook County,Maine,23,003,555
Cumberland County,Maine,23,005,938
Franklin County,Maine,23,007,630
Hancock County,Maine,23,009,790
Kennebec County,Maine,23,011,683
Knox County,Maine,23,013,789
Lincoln County,Maine,23,015,821
Oxford County,Maine,23,017,610
Penobscot County,Maine,23,019,724
Piscataquis County,Maine,23,021,580
Sagadahoc County,Maine,23,023,796
Somerset County,Maine,23,025,660
Waldo County,Maine,23,027,706
Washington County,Maine,23,029,571
York County,Maine,23,031,890
Allegany County,Maryland,24,001,610
Anne Arundel County,Maryland,24,003,1454
Baltimore County,Maryland,24,005,1139
Calvert County,Maryland,24,009,1452
Caroline County,Maryland,24,011,895
Carroll County,Maryland,24,013,1024
Cecil County,Maryland,24,015,986
Charles County,Maryland,24,017,1463
Dorchester County,Maryland,24,019,811
Frederick County,Maryland,24,021,1243
Garrett County,Maryland,24,023,663
Harford County,Maryland,24,025,1119
Howard County,Maryland,24,027,1489
Kent County,Maryland,24,029,905
Queen Anne's County,Maryland,24,035,1215
Saint Mary's County,Maryland,24,037,1233
Somerset County,Maryland,24,039,755
Talbot County,Maryland,24,041,1002
Washington County,Maryland,24,043,849
Wicomico County,Maryland,24,045,977
Worcester County,Maryland,24,047,901
Baltimore City,Maryland,24,510,924
Montgomery County,Maryland,24,031,1568
Prince George's County,Maryland,24,033,1241
Barnstable County,Massachusetts,25,001,1114
Berkshire County,Massachusetts,25,003,762
Bristol County,Massachusetts,25,005,810
Dukes County,Massachusetts,25,007,1277
Essex County,Massachusetts,25,009,1043
Franklin County,Massachusetts,25,011,847
Hampden County,Massachusetts,25,013,791
Hampshire County,Massachusetts,25,015,934
Middlesex County,Massachusetts,25,017,1286
Nantucket County,Massachusetts,25,019,1564
Norfolk County,Massachusetts,25,021,1268
Plymouth County,Massachusetts,25,023,1113
Suffolk County,Massachusetts,25,025,1265
Worcester County,Massachusetts,25,027,911
Alcona County,Michigan,26,001,585
Alger County,Michigan,26,003,603
Allegan County,Michigan,26,005,728
Alpena County,Michigan,26,007,545
Antrim County,Michigan,26,009,703
Arenac County,Michigan,26,011,572
Baraga County,Michigan,26,013,509
Barry County,Michigan,26,015,717
Bay County,Michigan,26,017,630
Benzie County,Michigan,26,019,763
Berrien County,Michigan,26,021,649
Branch County,Michigan,26,023,670
Calhoun County,Michigan,26,025,671
Cass County,Michigan,26,027,685
Charlevoix County,Michigan,26,029,635
Cheboygan County,Michigan,26,031,601
Chippewa County,Michigan,26,033,601
Clare County,Michigan,26,035,581
Clinton County,Michigan,26,037,764
Crawford County,Michigan,26,039,649
Delta County,Michigan,26,041,554
Dickinson County,Michigan,26,043,586
Eaton County,Michigan,26,045,759
Emmet County,Michigan,26,047,744
Genesee County,Michigan,26,049,711
Gladwin County,Michigan,26,051,572
Gogebic County,Michigan,26,053,594
Grand Traverse County,Michigan,26,055,847
Gratiot County,Michigan,26,057,593
Hillsdale County,Michigan,26,059,639
Houghton County,Michigan,26,061,595
Huron County,Michigan,26,063,589
Ingham County,Michigan,26,065,775
Ionia County,Michigan,26,067,664
Iosco County,Michigan,26,069,588
Iron County,Michigan,26,071,490
Isabella County,Michigan,26,073,698
Jackson County,Michigan,26,075,722
Kalamazoo County,Michigan,26,077,717
Kalkaska County,Michigan,26,079,692
Kent County,Michigan,26,081,745
Keweenaw County,Michigan,26,083,577
Lake County,Michigan,26,085,544
Lapeer County,Michigan,26,087,757
Leelanau County,Michigan,26,089,822
Lenawee County,Michigan,26,091,710
Livingston County,Michigan,26,093,917
Luce County,Michigan,26,095,599
Mackinac County,Michigan,26,097,593
Macomb County,Michigan,26,099,824
Manistee County,Michigan,26,101,669
Marquette County,Michigan,26,103,607
Mason County,Michigan,26,105,654
Mecosta County,Michigan,26,107,643
Menominee County,Michigan,26,109,513
Midland County,Michigan,26,111,713
Missaukee County,Michigan,26,113,696
Monroe County,Michigan,26,115,777
Montcalm County,Michigan,26,117,673
Montmorency County,Michigan,26,119,635
Muskegon County,Michigan,26,121,663
Newaygo County,Michigan,26,123,656
Oakland County,Michigan,26,125,919
Oceana County,Michigan,26,127,676
Ogemaw County,Michigan,26,129,642
Ontonagon County,Michigan,26,131,419
Osceola County,Michigan,26,133,565
Oscoda County,Michigan,26,135,589
Otsego County,Michigan,26,137,665
Ottawa County,Michigan,26,139,767
Presque Isle County,Michigan,26,141,530
Roscommon County,Michigan,26,143,655
Saginaw County,Michigan,26,145,699
Saint Clair County,Michigan,26,147,728
Saint Joseph County,Michigan,26,149,634
Sanilac County,Michigan,26,151,619
Schoolcraft County,Michigan,26,153,512
Shiawassee County,Michigan,26,155,672
Tuscola County,Michigan,26,157,642
Van Buren County,Michigan,26,159,630
Washtenaw County,Michigan,26,161,910
Wayne County,Michigan,26,163,792
Wexford County,Michigan,26,165,698
Aitkin County,Minnesota,27,001,625
Anoka County,Minnesota,27,003,938
Becker County,Minnesota,27,005,647
Beltrami County,Minnesota,27,007,660
Benton County,Minnesota,27,009,652
Big Stone County,Minnesota,27,011,526
Blue Earth County,Minnesota,27,013,683
Brown County,Minnesota,27,015,583
Carlton County,Minnesota,27,017,696
Carver County,Minnesota,27,019,938
Cass County,Minnesota,27,021,654
Chippewa County,Minnesota,27,023,711
Chisago County,Minnesota,27,025,781
Clay County,Minnesota,27,027,700
Clearwater County,Minnesota,27,029,531
Cook County,Minnesota,27,031,681
Cottonwood County,Minnesota,27,033,520
Crow Wing County,Minnesota,27,035,717
Dakota County,Minnesota,27,037,944
Dodge County,Minnesota,27,039,685
Douglas County,Minnesota,27,041,646
Faribault County,Minnesota,27,043,509
Fillmore County,Minnesota,27,045,589
Freeborn County,Minnesota,27,047,546
Goodhue County,Minnesota,27,049,681
Grant County,Minnesota,27,051,542
Hennepin County,Minnesota,27,053,917
Houston County,Minnesota,27,055,585
Hubbard County,Minnesota,27,057,597
Isanti County,Minnesota,27,059,842
Itasca County,Minnesota,27,061,635
Jackson County,Minnesota,27,063,561
Kanabec County,Minnesota,27,065,754
Kandiyohi County,Minnesota,27,067,627
Kittson County,Minnesota,27,069,465
Koochiching County,Minnesota,27,071,538
Lac qui Parle County,Minnesota,27,073,556
Lake County,Minnesota,27,075,680
Lake of the Woods County,Minnesota,27,077,547
Le Sueur County,Minnesota,27,079,708
Lincoln County,Minnesota,27,081,490
Lyon County,Minnesota,27,083,608
McLeod County,Minnesota,27,085,684
Mahnomen County,Minnesota,27,087,486
Marshall County,Minnesota,27,089,514
Martin County,Minnesota,27,091,580
Meeker County,Minnesota,27,093,686
Mille Lacs County,Minnesota,27,095,702
Morrison County,Minnesota,27,097,625
Mower County,Minnesota,27,099,695
Murray County,Minnesota,27,101,545
Nicollet County,Minnesota,27,103,754
Nobles County,Minnesota,27,105,633
Norman County,Minnesota,27,107,521
Olmsted County,Minnesota,27,109,796
Otter Tail County,Minnesota,27,111,594
Pennington County,Minnesota,27,113,535
Pine County,Minnesota,27,115,686
Pipestone County,Minnesota,27,117,564
Polk County,Minnesota,27,119,634
Pope County,Minnesota,27,121,657
Ramsey County,Minnesota,27,123,840
Red Lake County,Minnesota,27,125,497
Redwood County,Minnesota,27,127,565
Renville County,Minnesota,27,129,560
Rice County,Minnesota,27,131,750
Rock County,Minnesota,27,133,603
Roseau County,Minnesota,27,135,555
Saint Louis County,Minnesota,27,137,654
Scott County,Minnesota,27,139,1004
Sherburne County,Minnesota,27,141,878
Sibley County,Minnesota,27,143,602
Stearns County,Minnesota,27,145,726
Steele County,Minnesota,27,147,720
Stevens County,Minnesota,27,149,527
Swift County,Minnesota,27,151,552
Todd County,Minnesota,27,153,575
Traverse County,Minnesota,27,155,509
Wabasha County,Minnesota,27,157,648
Wadena County,Minnesota,27,159,555
Waseca County,Minnesota,27,161,566
Washington County,Minnesota,27,163,1097
Watonwan County,Minnesota,27,165,558
Wilkin County,Minnesota,27,167,442
Winona County,Minnesota,27,169,620
Wright County,Minnesota,27,171,889
Yellow Medicine County,Minnesota,27,173,579
Adams County,Mississippi,28,001,585
Alcorn County,Mississippi,28,003,597
Amite County,Mississippi,28,005,629
Attala County,Mississippi,28,007,563
Benton County,Mississippi,28,009,606
Bolivar County,Mississippi,28,011,575
Calhoun County,Mississippi,28,013,501
Carroll County,Mississippi,28,015,604
Chickasaw County,Mississippi,28,017,501
Choctaw County,Mississippi,28,019,523
Claiborne County,Mississippi,28,021,490
Clarke County,Mississippi,28,023,613
Clay County,Mississippi,28,025,631
Coahoma County,Mississippi,28,027,574
Copiah County,Mississippi,28,029,613
Covington County,Mississippi,28,031,605
DeSoto County,Mississippi,28,033,936
Forrest County,Mississippi,28,035,694
Franklin County,Mississippi,28,037,539
George County,Mississippi,28,039,675
Greene County,Mississippi,28,041,493
Grenada County,Mississippi,28,043,518
Hancock County,Mississippi,28,045,761
Harrison County,Mississippi,28,047,852
Hinds County,Mississippi,28,049,767
Holmes County,Mississippi,28,051,472
Humphreys County,Mississippi,28,053,544
Issaquena County,Mississippi,28,055,370
Itawamba County,Mississippi,28,057,617
Jackson County,Mississippi,28,059,853
Jasper County,Mississippi,28,061,627
Jefferson County,Mississippi,28,063,432
Jefferson Davis County,Mississippi,28,065,656
Jones County,Mississippi,28,067,641
Kemper County,Mississippi,28,069,442
Lafayette County,Mississippi,28,071,796
Lamar County,Mississippi,28,073,809
Lauderdale County,Mississippi,28,075,659
Lawrence County,Mississippi,28,077,591
Leake County,Mississippi,28,079,548
Lee County,Mississippi,28,081,638
Leflore County,Mississippi,28,083,564
Lincoln County,Mississippi,28,085,611
Lowndes County,Mississippi,28,087,693
Madison County,Mississippi,28,089,863
Marion County,Mississippi,28,091,578
Marshall County,Mississippi,28,093,691
Monroe County,Mississippi,28,095,567
Montgomery County,Mississippi,28,097,610
Neshoba County,Mississippi,28,099,592
Newton County,Mississippi,28,101,618
Noxubee County,Mississippi,28,103,501
Oktibbeha County,Mississippi,28,105,691
Panola County,Mississippi,28,107,667
Pearl River County,Mississippi,28,109,753
Perry County,Mississippi,28,111,668
Pike County,Mississippi,28,113,649
Pontotoc County,Mississippi,28,115,622
Prentiss County,Mississippi,28,117,491
Quitman County,Mississippi,28,119,538
Rankin County,Mississippi,28,121,875
Scott County,Mississippi,28,123,592
Sharkey County,Mississippi,28,125,488
Simpson County,Mississippi,28,127,593
Smith County,Mississippi,28,129,576
Stone County,Mississippi,28,131,690
Sunflower County,Mississippi,28,133,500
Tallahatchie County,Mississippi,28,135,469
Tate County,Mississippi,28,137,677
Tippah County,Mississippi,28,139,566
Tishomingo County,Mississippi,28,141,514
Tunica County,Mississippi,28,143,662
Union County,Mississippi,28,145,638
Walthall County,Mississippi,28,147,446
Warren County,Mississippi,28,149,654
Washington County,Mississippi,28,151,610
Wayne County,Mississippi,28,153,542
Webster County,Mississippi,28,155,509
Wilkinson County,Mississippi,28,157,520
Winston County,Mississippi,28,159,567
Yalobusha County,Mississippi,28,161,402
Yazoo County,Mississippi,28,163,592
Adair County,Missouri,29,001,544
Andrew County,Missouri,29,003,692
Atchison County,Missouri,29,005,541
Audrain County,Missouri,29,007,619
Barry County,Missouri,29,009,563
Barton County,Missouri,29,011,506
Bates County,Missouri,29,013,576
Benton County,Missouri,29,015,580
Bollinger County,Missouri,29,017,550
Boone County,Missouri,29,019,784
Buchanan County,Missouri,29,021,684
Butler County,Missouri,29,023,578
Caldwell County,Missouri,29,025,661
Callaway County,Missouri,29,027,632
Camden County,Missouri,29,029,623
Cape Girardeau County,Missouri,29,031,658
Carroll County,Missouri,29,033,521
Carter County,Missouri,29,035,447
Cass County,Missouri,29,037,917
Cedar County,Missouri,29,039,638
Chariton County,Missouri,29,041,467
Christian County,Missouri,29,043,746
Clark County,Missouri,29,045,457
Clay County,Missouri,29,047,807
Clinton County,Missouri,29,049,730
Cole County,Missouri,29,051,602
Cooper County,Missouri,29,053,602
Crawford County,Missouri,29,055,612
Dade County,Missouri,29,057,548
Dallas County,Missouri,29,059,567
Daviess County,Missouri,29,061,572
DeKalb County,Missouri,29,063,552
Dent County,Missouri,29,065,538
Douglas County,Missouri,29,067,566
Dunklin County,Missouri,29,069,508
Franklin County,Missouri,29,071,664
Gasconade County,Missouri,29,073,563
Gentry County,Missouri,29,075,501
Greene County,Missouri,29,077,679
Grundy County,Missouri,29,079,525
Harrison County,Missouri,29,081,552
Henry County,Missouri,29,083,615
Hickory County,Missouri,29,085,491
Holt County,Missouri,29,087,476
Howard County,Missouri,29,089,595
Howell County,Missouri,29,091,546
Iron County,Missouri,29,093,531
Jackson County,Missouri,29,095,791
Jasper County,Missouri,29,097,666
Jefferson County,Missouri,29,099,744
Johnson County,Missouri,29,101,711
Knox County,Missouri,29,103,447
Laclede County,Missouri,29,105,601
Lafayette County,Missouri,29,107,625
Lawrence County,Missouri,29,109,606
Lewis County,Missouri,29,111,490
Lincoln County,Missouri,29,113,733
Linn County,Missouri,29,115,540
Livingston County,Missouri,29,117,599
McDonald County,Missouri,29,119,597
Macon County,Missouri,29,121,520
Madison County,Missouri,29,123,602
Maries County,Missouri,29,125,591
Marion County,Missouri,29,127,589
Mercer County,Missouri,29,129,532
Miller County,Missouri,29,131,588
Mississippi County,Missouri,29,133,557
Moniteau County,Missouri,29,135,549
Monroe County,Missouri,29,137,516
Montgomery County,Missouri,29,139,600
Morgan County,Missouri,29,141,593
New Madrid County,Missouri,29,143,497
Newton County,Missouri,29,145,614
Nodaway County,Missouri,29,147,583
Oregon County,Missouri,29,149,496
Osage County,Missouri,29,151,497
Ozark County,Missouri,29,153,514
Pemiscot County,Missouri,29,155,513
Perry County,Missouri,29,157,680
Pettis County,Missouri,29,159,675
Phelps County,Missouri,29,161,638
Pike County,Missouri,29,163,552
Platte County,Missouri,29,165,862
Polk County,Missouri,29,167,626
Pulaski County,Missouri,29,169,934
Putnam County,Missouri,29,171,523
Ralls County,Missouri,29,173,615
Randolph County,Missouri,29,175,632
Ray County,Missouri,29,177,733
Reynolds County,Missouri,29,179,500
Ripley County,Missouri,29,181,528
Saint Charles County,Missouri,29,183,877
Saint Clair County,Missouri,29,185,440
Sainte Genevieve County,Missouri,29,186,602
Saint Francois County,Missouri,29,187,589
Saint Louis County,Missouri,29,189,861
Saline County,Missouri,29,195,567
Schuyler County,Missouri,29,197,483
Scotland County,Missouri,29,199,411
Scott County,Missouri,29,201,586
Shannon County,Missouri,29,203,456
Shelby County,Missouri,29,205,450
Stoddard County,Missouri,29,207,521
Stone County,Missouri,29,209,709
Sullivan County,Missouri,29,211,533
Taney County,Missouri,29,213,678
Texas County,Missouri,29,215,533
Vernon County,Missouri,29,217,608
Warren County,Missouri,29,219,726
Washington County,Missouri,29,221,517
Wayne County,Missouri,29,223,519
Webster County,Missouri,29,225,608
Worth County,Missouri,29,227,311
Wright County,Missouri,29,229,522
