County,State,State_FIPS,County_FIPS,housing_cost_burden
Clarke County,Iowa,19,039,41
Clay County,Iowa,19,041,161
Clayton County,Iowa,19,043,87
Clinton County,Iowa,19,045,381
Crawford County,Iowa,19,047,42
Dallas County,Iowa,19,049,372
Davis County,Iowa,19,051,43
Decatur County,Iowa,19,053,45
Delaware County,Iowa,19,055,136
Des Moines County,Iowa,19,057,230
Dickinson County,Iowa,19,059,88
Dubuque County,Iowa,19,061,787
Emmet County,Iowa,19,063,70
Fayette County,Iowa,19,065,133
Floyd County,Iowa,19,067,111
Franklin County,Iowa,19,069,44
Fremont County,Iowa,19,071,20
Greene County,Iowa,19,073,86
Grundy County,Iowa,19,075,22
Guthrie County,Iowa,19,077,54
Hamilton County,Iowa,19,079,225
Hancock County,Iowa,19,081,46
Hardin County,Iowa,19,083,140
Harrison County,Iowa,19,085,133
Henry County,Iowa,19,087,226
Howard County,Iowa,19,089,6
Humboldt County,Iowa,19,091,100
Ida County,Iowa,19,093,17
Iowa County,Iowa,19,095,132
Jackson County,Iowa,19,097,93
Jasper County,Iowa,19,099,235
Jefferson County,Iowa,19,101,139
Johnson County,Iowa,19,103,1160
Jones County,Iowa,19,105,149
Keokuk County,Iowa,19,107,35
Kossuth County,Iowa,19,109,93
Lee County,Iowa,19,111,382
Linn County,Iowa,19,113,1943
Louisa County,Iowa,19,115,27
Lucas County,Iowa,19,117,76
Lyon County,Iowa,19,119,43
Madison County,Iowa,19,121,87
Mahaska County,Iowa,19,123,171
Marion County,Iowa,19,125,223
Marshall County,Iowa,19,127,250
Mills County,Iowa,19,129,49
Mitchell County,Iowa,19,131,32
Monona County,Iowa,19,133,89
Monroe County,Iowa,19,135,84
Montgomery County,Iowa,19,137,50
Muscatine County,Iowa,19,139,332
O'Brien County,Iowa,19,141,52
Osceola County,Iowa,19,143,33
Page County,Iowa,19,145,95
Palo Alto County,Iowa,19,147,51
Plymouth County,Iowa,19,149,88
Pocahontas County,Iowa,19,151,39
Polk County,Iowa,19,153,4280
Pottawattamie County,Iowa,19,155,832
Poweshiek County,Iowa,19,157,116
Ringgold County,Iowa,19,159,33
Sac County,Iowa,19,161,11
Scott County,Iowa,19,163,1220
Shelby County,Iowa,19,165,98
Sioux County,Iowa,19,167,103
Story County,Iowa,19,169,900
Tama County,Iowa,19,171,131
Taylor County,Iowa,19,173,9
Union County,Iowa,19,175,54
Van Buren County,Iowa,19,177,58
Wapello County,Iowa,19,179,256
Warren County,Iowa,19,181,241
Washington County,Iowa,19,183,114
Wayne County,Iowa,19,185,32
Webster County,Iowa,19,187,393
Winnebago County,Iowa,19,189,50
Winneshiek County,Iowa,19,191,118
Woodbury County,Iowa,19,193,1155
Worth County,Iowa,19,195,23
Wright County,Iowa,19,197,67
Allen County,Kansas,20,001,79
Anderson County,Kansas,20,003,0
Atchison County,Kansas,20,005,139
Barber County,Kansas,20,007,40
Barton County,Kansas,20,009,162
Bourbon County,Kansas,20,011,27
Brown County,Kansas,20,013,88
Butler County,Kansas,20,015,441
Chase County,Kansas,20,017,10
Chautauqua County,Kansas,20,019,16
Cherokee County,Kansas,20,021,153
Cheyenne County,Kansas,20,023,33
Clark County,Kansas,20,025,4
Clay County,Kansas,20,027,107
Cloud County,Kansas,20,029,77
Coffey County,Kansas,20,031,81
Comanche County,Kansas,20,033,31
Cowley County,Kansas,20,035,200
Crawford County,Kansas,20,037,612
Decatur County,Kansas,20,039,11
Dickinson County,Kansas,20,041,162
Doniphan County,Kansas,20,043,58
Douglas County,Kansas,20,045,1387
Edwards County,Kansas,20,047,71
Elk County,Kansas,20,049,23
Ellis County,Kansas,20,051,260
Ellsworth County,Kansas,20,053,63
Finney County,Kansas,20,055,222
Ford County,Kansas,20,057,115
Franklin County,Kansas,20,059,340
Geary County,Kansas,20,061,436
Gove County,Kansas,20,063,8
Graham County,Kansas,20,065,3
Grant County,Kansas,20,067,158
Gray County,Kansas,20,069,8
Greeley County,Kansas,20,071,0
Greenwood County,Kansas,20,073,37
Hamilton County,Kansas,20,075,36
Harper County,Kansas,20,077,47
Harvey County,Kansas,20,079,315
Haskell County,Kansas,20,081,10
Hodgeman County,Kansas,20,083,14
Jackson County,Kansas,20,085,79
Jefferson County,Kansas,20,087,64
Jewell County,Kansas,20,089,3
Johnson County,Kansas,20,091,4910
Kearny County,Kansas,20,093,4
Kingman County,Kansas,20,095,22
Kiowa County,Kansas,20,097,14
Labette County,Kansas,20,099,137
Lane County,Kansas,20,101,4
Leavenworth County,Kansas,20,103,736
Lincoln County,Kansas,20,105,1
Linn County,Kansas,20,107,57
Logan County,Kansas,20,109,0
Lyon County,Kansas,20,111,413
McPherson County,Kansas,20,113,153
Marion County,Kansas,20,115,65
Marshall County,Kansas,20,117,55
Meade County,Kansas,20,119,29
Miami County,Kansas,20,121,197
Mitchell County,Kansas,20,123,54
Montgomery County,Kansas,20,125,346
Morris County,Kansas,20,127,63
Morton County,Kansas,20,129,39
Nemaha County,Kansas,20,131,58
Neosho County,Kansas,20,133,261
Ness County,Kansas,20,135,14
Norton County,Kansas,20,137,27
Osage County,Kansas,20,139,127
Osborne County,Kansas,20,141,26
Ottawa County,Kansas,20,143,37
Pawnee County,Kansas,20,145,38
Phillips County,Kansas,20,147,19
Pottawatomie County,Kansas,20,149,50
Pratt County,Kansas,20,151,94
Rawlins County,Kansas,20,153,14
Reno County,Kansas,20,155,476
Republic County,Kansas,20,157,15
Rice County,Kansas,20,159,37
Riley County,Kansas,20,161,802
Rooks County,Kansas,20,163,53
Rush County,Kansas,20,165,15
Russell County,Kansas,20,167,25
Saline County,Kansas,20,169,494
Scott County,Kansas,20,171,0
Sedgwick County,Kansas,20,173,5904
Seward County,Kansas,20,175,188
Shawnee County,Kansas,20,177,1971
Sheridan County,Kansas,20,179,20
Sherman County,Kansas,20,181,4
Smith County,Kansas,20,183,7
Stafford County,Kansas,20,185,13
Stanton County,Kansas,20,187,6
Stevens County,Kansas,20,189,12
Sumner County,Kansas,20,191,166
Thomas County,Kansas,20,193,63
Trego County,Kansas,20,195,7
Wabaunsee County,Kansas,20,197,21
Wallace County,Kansas,20,199,3
Washington County,Kansas,20,201,19
Wichita County,Kansas,20,203,12
Wilson County,Kansas,20,205,51
Woodson County,Kansas,20,207,8
Wyandotte County,Kansas,20,209,1929
Adair County,Kentucky,21,001,181
Allen County,Kentucky,21,003,62
Anderson County,Kentucky,21,005,206
Ballard County,Kentucky,21,007,43
Barren County,Kentucky,21,009,310
Bath County,Kentucky,21,011,68
Bell County,Kentucky,21,013,272
Boone County,Kentucky,21,015,791
Bourbon County,Kentucky,21,017,183
Boyd County,Kentucky,21,019,503
Boyle County,Kentucky,21,021,444
Bracken County,Kentucky,21,023,52
Breathitt County,Kentucky,21,025,91
Breckinridge County,Kentucky,21,027,215
Bullitt County,Kentucky,21,029,345
Butler County,Kentucky,21,031,71
Caldwell County,Kentucky,21,033,12
Calloway County,Kentucky,21,035,349
Campbell County,Kentucky,21,037,705
Carlisle County,Kentucky,21,039,14
Carroll County,Kentucky,21,041,157
Carter County,Kentucky,21,043,125
Casey County,Kentucky,21,045,54
Christian County,Kentucky,21,047,1122
Clark County,Kentucky,21,049,350
Clay County,Kentucky,21,051,152
Clinton County,Kentucky,21,053,88
Crittenden County,Kentucky,21,055,0
Cumberland County,Kentucky,21,057,68
Daviess County,Kentucky,21,059,823
Edmonson County,Kentucky,21,061,77
Elliott County,Kentucky,21,063,35
Estill County,Kentucky,21,065,7
Fayette County,Kentucky,21,067,4126
Fleming County,Kentucky,21,069,148
Floyd County,Kentucky,21,071,186
Franklin County,Kentucky,21,073,427
Fulton County,Kentucky,21,075,46
Gallatin County,Kentucky,21,077,36
Garrard County,Kentucky,21,079,120
Grant County,Kentucky,21,081,151
Graves County,Kentucky,21,083,192
Grayson County,Kentucky,21,085,242
Green County,Kentucky,21,087,114
Greenup County,Kentucky,21,089,188
Hancock County,Kentucky,21,091,22
Hardin County,Kentucky,21,093,1112
Harlan County,Kentucky,21,095,115
Harrison County,Kentucky,21,097,154
Hart County,Kentucky,21,099,111
Henderson County,Kentucky,21,101,420
Henry County,Kentucky,21,103,170
Hickman County,Kentucky,21,105,19
Hopkins County,Kentucky,21,107,425
Jackson County,Kentucky,21,109,153
Jefferson County,Kentucky,21,111,8077
Jessamine County,Kentucky,21,113,449
Johnson County,Kentucky,21,115,189
Kenton County,Kentucky,21,117,1184
Knott County,Kentucky,21,119,76
Knox County,Kentucky,21,121,272
Larue County,Kentucky,21,123,134
Laurel County,Kentucky,21,125,456
Lawrence County,Kentucky,21,127,81
Lee County,Kentucky,21,129,31
Leslie County,Kentucky,21,131,41
Letcher County,Kentucky,21,133,91
Lewis County,Kentucky,21,135,44
Lincoln County,Kentucky,21,137,268
Livingston County,Kentucky,21,139,29
Logan County,Kentucky,21,141,178
Lyon County,Kentucky,21,143,24
McCracken County,Kentucky,21,145,787
McCreary County,Kentucky,21,147,116
McLean County,Kentucky,21,149,74
Madison County,Kentucky,21,151,1150
Magoffin County,Kentucky,21,153,16
Marion County,Kentucky,21,155,103
Marshall County,Kentucky,21,157,127
Martin County,Kentucky,21,159,27
Mason County,Kentucky,21,161,253
Meade County,Kentucky,21,163,214
Menifee County,Kentucky,21,165,31
Mercer County,Kentucky,21,167,204
Metcalfe County,Kentucky,21,169,66
Monroe County,Kentucky,21,171,155
Montgomery County,Kentucky,21,173,193
Morgan County,Kentucky,21,175,54
Muhlenberg County,Kentucky,21,177,199
Nelson County,Kentucky,21,179,227
Nicholas County,Kentucky,21,181,79
Ohio County,Kentucky,21,183,153
Oldham County,Kentucky,21,185,325
Owen County,Kentucky,21,187,35
Owsley County,Kentucky,21,189,0
Pendleton County,Kentucky,21,191,168
Perry County,Kentucky,21,193,94
Pike County,Kentucky,21,195,496
Powell County,Kentucky,21,197,127
Pulaski County,Kentucky,21,199,373
Robertson County,Kentucky,21,201,21
Rockcastle County,Kentucky,21,203,91
Rowan County,Kentucky,21,205,227
Russell County,Kentucky,21,207,74
Scott County,Kentucky,21,209,363
Shelby County,Kentucky,21,211,193
Simpson County,Kentucky,21,213,227
Spencer County,Kentucky,21,215,60
Taylor County,Kentucky,21,217,207
Todd County,Kentucky,21,219,81
Trigg County,Kentucky,21,221,82
Trimble County,Kentucky,21,223,83
Union County,Kentucky,21,225,106
Warren County,Kentucky,21,227,1213
Washington County,Kentucky,21,229,59
Wayne County,Kentucky,21,231,116
Webster County,Kentucky,21,233,116
Whitley County,Kentucky,21,235,250
Wolfe County,Kentucky,21,237,96
Woodford County,Kentucky,21,239,114
Acadia Parish,Louisiana,22,001,346
Allen Parish,Louisiana,22,003,111
Ascension Parish,Louisiana,22,005,598
Assumption Parish,Louisiana,22,007,41
Avoyelles Parish,Louisiana,22,009,383
Beauregard Parish,Louisiana,22,011,168
Bienville Parish,Louisiana,22,013,63
Bossier Parish,Louisiana,22,015,992
Caddo Parish,Louisiana,22,017,3056
Calcasieu Parish,Louisiana,22,019,1289
Caldwell Parish,Louisiana,22,021,79
Cameron Parish,Louisiana,22,023,15
Catahoula Parish,Louisiana,22,025,69
Claiborne Parish,Louisiana,22,027,40
Concordia Parish,Louisiana,22,029,137
De Soto Parish,Louisiana,22,031,186
East Baton Rouge Parish,Louisiana,22,033,4347
East Carroll Parish,Louisiana,22,035,88
East Feliciana Parish,Louisiana,22,037,127
Evangeline Parish,Louisiana,22,039,241
Franklin Parish,Louisiana,22,041,128
Grant Parish,Louisiana,22,043,87
Iberia Parish,Louisiana,22,045,407
Iberville Parish,Louisiana,22,047,59
Jackson Parish,Louisiana,22,049,171
Jefferson Parish,Louisiana,22,051,5377
Jefferson Davis Parish,Louisiana,22,053,96
Lafayette Parish,Louisiana,22,055,2266
Lafourche Parish,Louisiana,22,057,607
LaSalle Parish,Louisiana,22,059,40
Lincoln Parish,Louisiana,22,061,340
Livingston Parish,Louisiana,22,063,480
Madison Parish,Louisiana,22,065,67
Morehouse Parish,Louisiana,22,067,82
Natchitoches Parish,Louisiana,22,069,368
Orleans Parish,Louisiana,22,071,3890
Ouachita Parish,Louisiana,22,073,1784
Plaquemines Parish,Louisiana,22,075,250
Pointe Coupee Parish,Louisiana,22,077,76
Rapides Parish,Louisiana,22,079,1062
Red River Parish,Louisiana,22,081,6
Richland Parish,Louisiana,22,083,67
Sabine Parish,Louisiana,22,085,89
Saint Bernard Parish,Louisiana,22,087,153
Saint Charles Parish,Louisiana,22,089,241
Saint Helena Parish,Louisiana,22,091,2
Saint James Parish,Louisiana,22,093,55
Saint John the Baptist Parish,Louisiana,22,095,153
Saint Landry Parish,Louisiana,22,097,492
Saint Martin Parish,Louisiana,22,099,219
Saint Mary Parish,Louisiana,22,101,233
Saint Tammany Parish,Louisiana,22,103,1390
Tangipahoa Parish,Louisiana,22,105,902
Tensas Parish,Louisiana,22,107,52
Terrebonne Parish,Louisiana,22,109,785
Union Parish,Louisiana,22,111,119
Vermilion Parish,Louisiana,22,113,394
Vernon Parish,Louisiana,22,115,486
Washington Parish,Louisiana,22,117,315
Webster Parish,Louisiana,22,119,383
West Baton Rouge Parish,Louisiana,22,121,257
West Carroll Parish,Louisiana,22,123,24
West Feliciana Parish,Louisiana,22,125,69
Winn Parish,Louisiana,22,127,50
Androscoggin County,Maine,23,001,1351
Aroostook County,Maine,23,003,832
Cumberland County,Maine,23,005,3674
Franklin County,Maine,23,007,214
Hancock County,Maine,23,009,716
Kennebec County,Maine,23,011,1109
Knox County,Maine,23,013,239
Lincoln County,Maine,23,015,247
Oxford County,Maine,23,017,475
Penobscot County,Maine,23,019,1541
Piscataquis County,Maine,23,021,125
Sagadahoc County,Maine,23,023,298
Somerset County,Maine,23,025,336
Waldo County,Maine,23,027,288
Washington County,Maine,23,029,309
York County,Maine,23,031,1608
Allegany County,Maryland,24,001,537
Anne Arundel County,Maryland,24,003,4599
Baltimore County,Maryland,24,005,9504
Calvert County,Maryland,24,009,336
Caroline County,Maryland,24,011,170
Carroll County,Maryland,24,013,880
Cecil County,Maryland,24,015,832
Charles County,Maryland,24,017,946
Dorchester County,Maryland,24,019,478
Frederick County,Maryland,24,021,1741
Garrett County,Maryland,24,023,184
Harford County,Maryland,24,025,1545
Howard County,Maryland,24,027,2824
Kent County,Maryland,24,029,174
Queen Anne's County,Maryland,24,035,293
Saint Mary's County,Maryland,24,037,857
Somerset County,Maryland,24,039,118
Talbot County,Maryland,24,041,328
Washington County,Maryland,24,043,1771
Wicomico County,Maryland,24,045,1051
Worcester County,Maryland,24,047,323
Baltimore City,Maryland,24,510,10325
Montgomery County,Maryland,24,031,10851
Prince George's County,Maryland,24,033,11138
Barnstable County,Massachusetts,25,001,2185
Berkshire County,Massachusetts,25,003,1557
Bristol County,Massachusetts,25,005,7478
Dukes County,Massachusetts,25,007,117
Essex County,Massachusetts,25,009,9294
Franklin County,Massachusetts,25,011,671
Hampden County,Massachusetts,25,013,6845
Hampshire County,Massachusetts,25,015,1846
Middlesex County,Massachusetts,25,017,18988
Nantucket County,Massachusetts,25,019,52
Norfolk County,Massachusetts,25,021,7117
Plymouth County,Massachusetts,25,023,3465
Suffolk County,Massachusetts,25,025,17685
Worcester County,Massachusetts,25,027,9172
Alcona County,Michigan,26,001,15
Alger County,Michigan,26,003,65
Allegan County,Michigan,26,005,546
Alpena County,Michigan,26,007,329
Antrim County,Michigan,26,009,120
Arenac County,Michigan,26,011,132
Baraga County,Michigan,26,013,75
Barry County,Michigan,26,015,234
Bay County,Michigan,26,017,703
Benzie County,Michigan,26,019,67
Berrien County,Michigan,26,021,1404
Branch County,Michigan,26,023,165
Calhoun County,Michigan,26,025,1207
Cass County,Michigan,26,027,261
Charlevoix County,Michigan,26,029,246
Cheboygan County,Michigan,26,031,145
Chippewa County,Michigan,26,033,358
Clare County,Michigan,26,035,201
Clinton County,Michigan,26,037,375
Crawford County,Michigan,26,039,70
Delta County,Michigan,26,041,365
Dickinson County,Michigan,26,043,252
Eaton County,Michigan,26,045,1002
Emmet County,Michigan,26,047,407
Genesee County,Michigan,26,049,3425
Gladwin County,Michigan,26,051,137
Gogebic County,Michigan,26,053,197
Grand Traverse County,Michigan,26,055,751
Gratiot County,Michigan,26,057,223
Hillsdale County,Michigan,26,059,216
Houghton County,Michigan,26,061,345
Huron County,Michigan,26,063,169
Ingham County,Michigan,26,065,3007
Ionia County,Michigan,26,067,423
Iosco County,Michigan,26,069,90
Iron County,Michigan,26,071,82
Isabella County,Michigan,26,073,833
Jackson County,Michigan,26,075,1045
Kalamazoo County,Michigan,26,077,2869
Kalkaska County,Michigan,26,079,98
Kent County,Michigan,26,081,5658
Keweenaw County,Michigan,26,083,3
Lake County,Michigan,26,085,54
Lapeer County,Michigan,26,087,469
Leelanau County,Michigan,26,089,65
Lenawee County,Michigan,26,091,519
Livingston County,Michigan,26,093,1211
Luce County,Michigan,26,095,32
Mackinac County,Michigan,26,097,121
Macomb County,Michigan,26,099,6249
Manistee County,Michigan,26,101,170
Marquette County,Michigan,26,103,573
Mason County,Michigan,26,105,230
Mecosta County,Michigan,26,107,348
Menominee County,Michigan,26,109,67
Midland County,Michigan,26,111,925
Missaukee County,Michigan,26,113,42
Monroe County,Michigan,26,115,953
Montcalm County,Michigan,26,117,401
Montmorency County,Michigan,26,119,68
Muskegon County,Michigan,26,121,1697
Newaygo County,Michigan,26,123,278
Oakland County,Michigan,26,125,10755
Oceana County,Michigan,26,127,133
Ogemaw County,Michigan,26,129,98
Ontonagon County,Michigan,26,131,44
Osceola County,Michigan,26,133,204
Oscoda County,Michigan,26,135,45
Otsego County,Michigan,26,137,234
Ottawa County,Michigan,26,139,1351
Presque Isle County,Michigan,26,141,27
Roscommon County,Michigan,26,143,246
Saginaw County,Michigan,26,145,1490
Saint Clair County,Michigan,26,147,1376
Saint Joseph County,Michigan,26,149,513
Sanilac County,Michigan,26,151,335
Schoolcraft County,Michigan,26,153,39
Shiawassee County,Michigan,26,155,490
Tuscola County,Michigan,26,157,306
Van Buren County,Michigan,26,159,568
Washtenaw County,Michigan,26,161,4035
Wayne County,Michigan,26,163,17107
Wexford County,Michigan,26,165,169
Aitkin County,Minnesota,27,001,219
Anoka County,Minnesota,27,003,1726
Becker County,Minnesota,27,005,241
Beltrami County,Minnesota,27,007,325
Benton County,Minnesota,27,009,374
Big Stone County,Minnesota,27,011,15
Blue Earth County,Minnesota,27,013,627
Brown County,Minnesota,27,015,117
Carlton County,Minnesota,27,017,327
Carver County,Minnesota,27,019,543
Cass County,Minnesota,27,021,159
Chippewa County,Minnesota,27,023,94
Chisago County,Minnesota,27,025,292
Clay County,Minnesota,27,027,542
Clearwater County,Minnesota,27,029,88
Cook County,Minnesota,27,031,39
Cottonwood County,Minnesota,27,033,73
Crow Wing County,Minnesota,27,035,633
Dakota County,Minnesota,27,037,2723
Dodge County,Minnesota,27,039,56
Douglas County,Minnesota,27,041,241
Faribault County,Minnesota,27,043,85
Fillmore County,Minnesota,27,045,162
Freeborn County,Minnesota,27,047,216
Goodhue County,Minnesota,27,049,458
Grant County,Minnesota,27,051,58
Hennepin County,Minnesota,27,053,15080
Houston County,Minnesota,27,055,87
Hubbard County,Minnesota,27,057,85
Isanti County,Minnesota,27,059,154
Itasca County,Minnesota,27,061,346
Jackson County,Minnesota,27,063,34
Kanabec County,Minnesota,27,065,122
Kandiyohi County,Minnesota,27,067,409
Kittson County,Minnesota,27,069,19
Koochiching County,Minnesota,27,071,221
Lac qui Parle County,Minnesota,27,073,47
Lake County,Minnesota,27,075,106
Lake of the Woods County,Minnesota,27,077,5
Le Sueur County,Minnesota,27,079,142
Lincoln County,Minnesota,27,081,20
Lyon County,Minnesota,27,083,190
McLeod County,Minnesota,27,085,256
Mahnomen County,Minnesota,27,087,15
Marshall County,Minnesota,27,089,45
Martin County,Minnesota,27,091,166
Meeker County,Minnesota,27,093,195
Mille Lacs County,Minnesota,27,095,237
Morrison County,Minnesota,27,097,142
Mower County,Minnesota,27,099,206
Murray County,Minnesota,27,101,42
Nicollet County,Minnesota,27,103,170
Nobles County,Minnesota,27,105,272
Norman County,Minnesota,27,107,39
Olmsted County,Minnesota,27,109,1085
Otter Tail County,Minnesota,27,111,543
Pennington County,Minnesota,27,113,173
Pine County,Minnesota,27,115,152
Pipestone County,Minnesota,27,117,40
Polk County,Minnesota,27,119,408
Pope County,Minnesota,27,121,83
Ramsey County,Minnesota,27,123,7573
Red Lake County,Minnesota,27,125,33
Redwood County,Minnesota,27,127,87
Renville County,Minnesota,27,129,136
Rice County,Minnesota,27,131,464
Rock County,Minnesota,27,133,54
Roseau County,Minnesota,27,135,114
Saint Louis County,Minnesota,27,137,1934
Scott County,Minnesota,27,139,399
Sherburne County,Minnesota,27,141,392
Sibley County,Minnesota,27,143,77
Stearns County,Minnesota,27,145,993
Steele County,Minnesota,27,147,471
Stevens County,Minnesota,27,149,107
Swift County,Minnesota,27,151,89
Todd County,Minnesota,27,153,114
Traverse County,Minnesota,27,155,28
Wabasha County,Minnesota,27,157,217
Wadena County,Minnesota,27,159,145
Waseca County,Minnesota,27,161,165
Washington County,Minnesota,27,163,1073
Watonwan County,Minnesota,27,165,35
Wilkin County,Minnesota,27,167,53
Winona County,Minnesota,27,169,466
Wright County,Minnesota,27,171,816
Yellow Medicine County,Minnesota,27,173,48
Adams County,Mississippi,28,001,344
Alcorn County,Mississippi,28,003,288
Amite County,Mississippi,28,005,75
Attala County,Mississippi,28,007,87
Benton County,Mississippi,28,009,15
Bolivar County,Mississippi,28,011,429
Calhoun County,Mississippi,28,013,146
Carroll County,Mississippi,28,015,8
Chickasaw County,Mississippi,28,017,209
Choctaw County,Mississippi,28,019,51
Claiborne County,Mississippi,28,021,37
Clarke County,Mississippi,28,023,65
Clay County,Mississippi,28,025,242
Coahoma County,Mississippi,28,027,435
Copiah County,Mississippi,28,029,85
Covington County,Mississippi,28,031,121
DeSoto County,Mississippi,28,033,913
Forrest County,Mississippi,28,035,1142
Franklin County,Mississippi,28,037,37
George County,Mississippi,28,039,48
Greene County,Mississippi,28,041,0
Grenada County,Mississippi,28,043,160
Hancock County,Mississippi,28,045,277
Harrison County,Mississippi,28,047,1833
Hinds County,Mississippi,28,049,2711
Holmes County,Mississippi,28,051,134
Humphreys County,Mississippi,28,053,55
Issaquena County,Mississippi,28,055,31
Itawamba County,Mississippi,28,057,116
Jackson County,Mississippi,28,059,1308
Jasper County,Mississippi,28,061,44
Jefferson County,Mississippi,28,063,43
Jefferson Davis County,Mississippi,28,065,29
Jones County,Mississippi,28,067,459
Kemper County,Mississippi,28,069,94
Lafayette County,Mississippi,28,071,441
Lamar County,Mississippi,28,073,255
Lauderdale County,Mississippi,28,075,716
Lawrence County,Mississippi,28,077,98
Leake County,Mississippi,28,079,54
Lee County,Mississippi,28,081,1064
Leflore County,Mississippi,28,083,419
Lincoln County,Mississippi,28,085,178
Lowndes County,Mississippi,28,087,652
Madison County,Mississippi,28,089,732
Marion County,Mississippi,28,091,85
Marshall County,Mississippi,28,093,182
Monroe County,Mississippi,28,095,179
Montgomery County,Mississippi,28,097,108
Neshoba County,Mississippi,28,099,146
Newton County,Mississippi,28,101,89
Noxubee County,Mississippi,28,103,38
Oktibbeha County,Mississippi,28,105,480
Panola County,Mississippi,28,107,201
Pearl River County,Mississippi,28,109,337
Perry County,Mississippi,28,111,25
Pike County,Mississippi,28,113,281
Pontotoc County,Mississippi,28,115,164
Prentiss County,Mississippi,28,117,166
Quitman County,Mississippi,28,119,102
Rankin County,Mississippi,28,121,1011
Scott County,Mississippi,28,123,103
Sharkey County,Mississippi,28,125,27
Simpson County,Mississippi,28,127,129
Smith County,Mississippi,28,129,0
Stone County,Mississippi,28,131,42
Sunflower County,Mississippi,28,133,266
Tallahatchie County,Mississippi,28,135,93
Tate County,Mississippi,28,137,210
Tippah County,Mississippi,28,139,82
Tishomingo County,Mississippi,28,141,146
Tunica County,Mississippi,28,143,203
Union County,Mississippi,28,145,144
Walthall County,Mississippi,28,147,42
Warren County,Mississippi,28,149,452
Washington County,Mississippi,28,151,532
Wayne County,Mississippi,28,153,103
Webster County,Mississippi,28,155,60
Wilkinson County,Mississippi,28,157,26
Winston County,Mississippi,28,159,118
Yalobusha County,Mississippi,28,161,34
Yazoo County,Mississippi,28,163,182
Adair County,Missouri,29,001,255
Andrew County,Missouri,29,003,66
Atchison County,Missouri,29,005,7
Audrain County,Missouri,29,007,93
Barry County,Missouri,29,009,171
Barton County,Missouri,29,011,78
Bates County,Missouri,29,013,206
Benton County,Missouri,29,015,102
Bollinger County,Missouri,29,017,59
Boone County,Missouri,29,019,2066
Buchanan County,Missouri,29,021,706
Butler County,Missouri,29,023,441
Caldwell County,Missouri,29,025,65
Callaway County,Missouri,29,027,316
Camden County,Missouri,29,029,214
Cape Girardeau County,Missouri,29,031,513
Carroll County,Missouri,29,033,49
Carter County,Missouri,29,035,70
Cass County,Missouri,29,037,727
Cedar County,Missouri,29,039,144
Chariton County,Missouri,29,041,40
Christian County,Missouri,29,043,737
Clark County,Missouri,29,045,49
Clay County,Missouri,29,047,1925
Clinton County,Missouri,29,049,80
Cole County,Missouri,29,051,609
Cooper County,Missouri,29,053,150
Crawford County,Missouri,29,055,146
Dade County,Missouri,29,057,59
Dallas County,Missouri,29,059,65
Daviess County,Missouri,29,061,52
DeKalb County,Missouri,29,063,94
Dent County,Missouri,29,065,100
Douglas County,Missouri,29,067,42
Dunklin County,Missouri,29,069,491
Franklin County,Missouri,29,071,679
Gasconade County,Missouri,29,073,78
Gentry County,Missouri,29,075,35
Greene County,Missouri,29,077,3620
Grundy County,Missouri,29,079,86
Harrison County,Missouri,29,081,103
Henry County,Missouri,29,083,214
Hickory County,Missouri,29,085,70
Holt County,Missouri,29,087,34
Howard County,Missouri,29,089,28
Howell County,Missouri,29,091,220
Iron County,Missouri,29,093,63
Jackson County,Missouri,29,095,8779
Jasper County,Missouri,29,097,1455
Jefferson County,Missouri,29,099,1113
Johnson County,Missouri,29,101,528
Knox County,Missouri,29,103,62
Laclede County,Missouri,29,105,308
Lafayette County,Missouri,29,107,156
Lawrence County,Missouri,29,109,531
Lewis County,Missouri,29,111,52
Lincoln County,Missouri,29,113,235
Linn County,Missouri,29,115,80
Livingston County,Missouri,29,117,142
McDonald County,Missouri,29,119,124
Macon County,Missouri,29,121,99
Madison County,Missouri,29,123,50
Maries County,Missouri,29,125,77
Marion County,Missouri,29,127,313
Mercer County,Missouri,29,129,22
Miller County,Missouri,29,131,160
Mississippi County,Missouri,29,133,100
Moniteau County,Missouri,29,135,9
Monroe County,Missouri,29,137,38
Montgomery County,Missouri,29,139,79
Morgan County,Missouri,29,141,58
New Madrid County,Missouri,29,143,255
Newton County,Missouri,29,145,403
Nodaway County,Missouri,29,147,279
Oregon County,Missouri,29,149,73
Osage County,Missouri,29,151,51
Ozark County,Missouri,29,153,52
Pemiscot County,Missouri,29,155,309
Perry County,Missouri,29,157,150
Pettis County,Missouri,29,159,433
Phelps County,Missouri,29,161,513
Pike County,Missouri,29,163,84
Platte County,Missouri,29,165,858
Polk County,Missouri,29,167,287
Pulaski County,Missouri,29,169,496
Putnam County,Missouri,29,171,33
Ralls County,Missouri,29,173,42
Randolph County,Missouri,29,175,232
Ray County,Missouri,29,177,100
Reynolds County,Missouri,29,179,92
Ripley County,Missouri,29,181,98
Saint Charles County,Missouri,29,183,1984
Saint Clair County,Missouri,29,185,55
Sainte Genevieve County,Missouri,29,186,91
Saint Francois County,Missouri,29,187,284
Saint Louis County,Missouri,29,189,9483
Saline County,Missouri,29,195,244
Schuyler County,Missouri,29,197,33
Scotland County,Missouri,29,199,23
Scott County,Missouri,29,201,372
Shannon County,Missouri,29,203,37
Shelby County,Missouri,29,205,102
Stoddard County,Missouri,29,207,382
