County,State,mean_life_expectancy,State_FIPS,County_FIPS,median_household_income
Quay County,New Mexico,75.4040017660444,35,037,27075.0
Rio Arriba County,New Mexico,73.9861189523383,35,039,
Roosevelt County,New Mexico,77.6483283926092,35,041,40775.0
Sandoval County,New Mexico,78.9755245367137,35,043,59420.0
San Juan County,New Mexico,76.3732563446492,35,045,50582.0
San Miguel County,New Mexico,76.8342785424056,35,047,31660.0
Santa Fe County,New Mexico,81.081579346914,35,049,59192.0
Sierra County,New Mexico,73.7818892326575,35,051,30451.0
Socorro County,New Mexico,76.0003433561776,35,053,36146.0
Taos County,New Mexico,79.16426515373,35,055,36758.0
Torrance County,New Mexico,76.6741336444047,35,057,37218.0
Union County,New Mexico,77.0126053124796,35,059,37936.0
Cibola County,New Mexico,76.7229362141103,35,006,37368.0
Valencia County,New Mexico,76.7229362141103,35,061,45084.0
Albany County,New York,80.0746725287212,36,001,64535.0
Allegany County,New York,78.4394658874037,36,003,47033.0
Bronx County,New York,80.4433191881885,36,005,38085.0
Broome County,New York,78.8505062807572,36,007,50859.0
Cattaraugus County,New York,77.7429165500779,36,009,47240.0
Cayuga County,New York,79.6182904674633,36,011,56579.0
Chautauqua County,New York,78.0274608514563,36,013,45332.0
Chemung County,New York,77.3341995646756,36,015,53299.0
Chenango County,New York,77.7453056347738,36,017,50595.0
Clinton County,New York,79.4014378428834,36,019,55178.0
Columbia County,New York,79.8226625875271,36,021,63032.0
Cortland County,New York,78.6078114913621,36,023,54489.0
Delaware County,New York,79.1748873054693,36,025,48827.0
Dutchess County,New York,80.9318662502287,36,027,78028.0
Erie County,New York,78.5492599918306,36,029,55673.0
Essex County,New York,80.0040153386776,36,031,56196.0
Franklin County,New York,78.9876021252457,36,033,51696.0
Fulton County,New York,78.3758856594775,36,035,50248.0
Genesee County,New York,78.777157766567,36,037,59338.0
Greene County,New York,78.8848559034529,36,039,53617.0
Hamilton County,New York,78.7258245958027,36,041,57552.0
Herkimer County,New York,79.0848034920589,36,043,51862.0
Jefferson County,New York,78.415009175769,36,045,52268.0
Kings County,New York,82.7149005136971,36,047,56015.0
Lewis County,New York,79.5985331351699,36,049,52380.0
Livingston County,New York,80.1468856518494,36,051,56071.0
Madison County,New York,80.6018906462573,36,053,60228.0
Monroe County,New York,79.9985551933626,36,055,57479.0
Montgomery County,New York,77.8869426702891,36,057,45837.0
Nassau County,New York,82.9605480434385,36,059,111240.0
New York County,New York,84.7782146045103,36,061,82459.0
Niagara County,New York,77.9436649018485,36,063,54085.0
Oneida County,New York,78.4306017049498,36,065,53844.0
Onondaga County,New York,79.5620541395277,36,067,59225.0
Ontario County,New York,79.9851199634495,36,069,63359.0
Orange County,New York,80.307250478186,36,071,76716.0
Orleans County,New York,78.2174334363597,36,073,51843.0
Oswego County,New York,78.1723285332375,36,075,53597.0
Otsego County,New York,80.2635256503931,36,077,53121.0
Putnam County,New York,82.4652465954224,36,079,102186.0
Queens County,New York,83.7489190558198,36,081,64987.0
Rensselaer County,New York,79.2298296738436,36,083,65851.0
Richmond County,New York,80.9964729675988,36,085,79267.0
Rockland County,New York,82.9979311088741,36,087,91108.0
Saint Lawrence County,New York,79.2015212721662,36,089,49305.0
Saratoga County,New York,81.2841373742208,36,091,80839.0
Schenectady County,New York,79.071092381202,36,093,63785.0
Schoharie County,New York,80.6687475186434,36,095,53989.0
Schuyler County,New York,78.732246574324,36,097,51479.0
Seneca County,New York,78.7505718258443,36,099,54695.0
Steuben County,New York,78.7538499236012,36,101,51789.0
Suffolk County,New York,80.9131387320428,36,103,96675.0
Sullivan County,New York,78.0674057176207,36,105,56256.0
Tioga County,New York,80.0627686240448,36,107,60736.0
Tompkins County,New York,81.058010900293,36,109,58743.0
Ulster County,New York,80.0340195369153,36,111,63348.0
Warren County,New York,79.4451633999944,36,113,59813.0
Washington County,New York,78.8926415367521,36,115,54114.0
Wayne County,New York,79.0995767806004,36,117,55765.0
Westchester County,New York,83.5466002694936,36,119,92758.0
Wyoming County,New York,78.8553748075023,36,121,57914.0
Yates County,New York,78.8474138990411,36,123,54343.0
Alamance County,North Carolina,77.0424953567661,37,001,45735.0
Alexander County,North Carolina,77.1464278792671,37,003,44961.0
Alleghany County,North Carolina,77.4645541529816,37,005,37558.0
Anson County,North Carolina,73.9948848229106,37,007,39126.0
Ashe County,North Carolina,77.5434452314134,37,009,40978.0
Avery County,North Carolina,77.0302293915905,37,011,38134.0
Beaufort County,North Carolina,75.8429805195013,37,013,43688.0
Bertie County,North Carolina,75.7781270924036,37,015,33143.0
Bladen County,North Carolina,74.7108457117798,37,017,32378.0
Brunswick County,North Carolina,78.6119628903284,37,019,54406.0
Buncombe County,North Carolina,78.5787464590464,37,021,50668.0
Burke County,North Carolina,76.4401251029094,37,023,42516.0
Cabarrus County,North Carolina,78.5323586464331,37,025,64174.0
Caldwell County,North Carolina,75.7184583485656,37,027,42072.0
Camden County,North Carolina,78.4465385829993,37,029,63349.0
Carteret County,North Carolina,77.5167482065169,37,031,54428.0
Caswell County,North Carolina,76.3745476794143,37,033,43961.0
Catawba County,North Carolina,76.6769943597572,37,035,51157.0
Chatham County,North Carolina,81.2037555501509,37,037,63531.0
Cherokee County,North Carolina,76.5092111584297,37,039,40294.0
Chowan County,North Carolina,76.4372420426026,37,041,42621.0
Clay County,North Carolina,77.3582893400051,37,043,38801.0
Cleveland County,North Carolina,74.3815353988703,37,045,40393.0
Columbus County,North Carolina,73.5649127205506,37,047,36398.0
Craven County,North Carolina,76.6920584103542,37,049,50870.0
Cumberland County,North Carolina,75.9692132869676,37,051,45716.0
Currituck County,North Carolina,77.6808379451727,37,053,66284.0
Dare County,North Carolina,78.6869528554015,37,055,58012.0
Davidson County,North Carolina,76.037370362903,37,057,47271.0
Davie County,North Carolina,78.1066164372315,37,059,57611.0
Duplin County,North Carolina,78.0522759407488,37,061,38850.0
Durham County,North Carolina,79.8619500121697,37,063,58190.0
Edgecombe County,North Carolina,73.910160221433,37,065,35516.0
Forsyth County,North Carolina,77.7622415891718,37,067,50128.0
Franklin County,North Carolina,77.549603687434,37,069,53175.0
Gaston County,North Carolina,75.4040887759209,37,071,49384.0
Gates County,North Carolina,76.8693971845974,37,073,52205.0
Graham County,North Carolina,75.9661585910562,37,075,36525.0
Granville County,North Carolina,77.9679829106574,37,077,55628.0
Greene County,North Carolina,76.5770536712493,37,079,38306.0
Guilford County,North Carolina,78.0784548182238,37,081,51072.0
Halifax County,North Carolina,74.257405189594,37,083,34251.0
Harnett County,North Carolina,76.6592936908453,37,085,51630.0
Haywood County,North Carolina,77.0827043630588,37,087,49800.0
Henderson County,North Carolina,79.0326593749362,37,089,52815.0
Hertford County,North Carolina,75.9569507217212,37,091,37005.0
Hoke County,North Carolina,76.1274779440894,37,093,47535.0
Hyde County,North Carolina,75.9924755089499,37,095,45466.0
Iredell County,North Carolina,77.6615604383132,37,097,58198.0
Jackson County,North Carolina,78.2879230773529,37,099,44028.0
Johnston County,North Carolina,77.554560970306,37,101,56842.0
Jones County,North Carolina,75.8130568540181,37,103,36892.0
Lee County,North Carolina,76.3427066434483,37,105,48873.0
Lenoir County,North Carolina,74.4762663022782,37,107,38387.0
Lincoln County,North Carolina,77.3371859669708,37,109,53318.0
McDowell County,North Carolina,76.6633026776907,37,111,40913.0
Macon County,North Carolina,77.7787051758304,37,113,43597.0
Madison County,North Carolina,77.5986767742746,37,115,42410.0
Martin County,North Carolina,74.9400660774784,37,117,39205.0
Mecklenburg County,North Carolina,80.1522435416104,37,119,64312.0
Mitchell County,North Carolina,75.5589631859792,37,121,44186.0
Montgomery County,North Carolina,76.3925600444308,37,123,42346.0
Moore County,North Carolina,79.3633681005397,37,125,57899.0
Nash County,North Carolina,75.3658505372435,37,127,48362.0
New Hanover County,North Carolina,79.1146860483251,37,129,52716.0
Northampton County,North Carolina,76.3321962292302,37,131,35499.0
Onslow County,North Carolina,76.4765327239461,37,133,49491.0
Orange County,North Carolina,81.7683838904584,37,135,68211.0
Pamlico County,North Carolina,77.3014098146131,37,137,44947.0
Pasquotank County,North Carolina,76.1250192254144,37,139,48279.0
Pender County,North Carolina,77.5467605687548,37,141,52989.0
Perquimans County,North Carolina,78.2293575907002,37,143,45915.0
Person County,North Carolina,76.3285896106074,37,145,48811.0
Pitt County,North Carolina,77.9398346041241,37,147,44315.0
Polk County,North Carolina,79.3177324301475,37,149,48834.0
Randolph County,North Carolina,76.0482561464948,37,151,45006.0
Richmond County,North Carolina,73.7317606569577,37,153,36091.0
Robeson County,North Carolina,72.8800149189559,37,155,33679.0
Rockingham County,North Carolina,74.9959914579048,37,157,42490.0
Rowan County,North Carolina,75.1409935658716,37,159,48667.0
Rutherford County,North Carolina,75.4422491445169,37,161,40347.0
Sampson County,North Carolina,75.3342035204836,37,163,39068.0
Scotland County,North Carolina,74.186669395974,37,165,35617.0
Stanly County,North Carolina,75.908123234748,37,167,49590.0
Stokes County,North Carolina,76.2699737280374,37,169,46169.0
Surry County,North Carolina,75.5773702688998,37,171,41068.0
Swain County,North Carolina,72.7425463719639,37,173,36773.0
Transylvania County,North Carolina,80.167955180563,37,175,46629.0
Tyrrell County,North Carolina,77.0931832982546,37,177,35472.0
Union County,North Carolina,79.6361038266596,37,179,75397.0
Vance County,North Carolina,73.9886328764379,37,181,37282.0
Wake County,North Carolina,81.4480752181838,37,183,76956.0
Warren County,North Carolina,76.8809317699068,37,185,35962.0
Washington County,North Carolina,76.1751456680066,37,187,35512.0
Watauga County,North Carolina,81.4474079178964,37,189,45268.0
Wayne County,North Carolina,75.7711701332814,37,191,42192.0
Wilkes County,North Carolina,76.3850636978269,37,193,40829.0
Wilson County,North Carolina,75.9801832639949,37,195,42850.0
Yadkin County,North Carolina,76.3997781261703,37,197,42876.0
Yancey County,North Carolina,77.3719036437365,37,199,39888.0
Adams County,North Dakota,79.6132666817636,38,001,54875.0
Barnes County,North Dakota,79.0373096523908,38,003,57064.0
Benson County,North Dakota,73.3897173517137,38,005,44313.0
Bottineau County,North Dakota,78.5117369478776,38,009,59882.0
Bowman County,North Dakota,79.2249527335264,38,011,65063.0
Burke County,North Dakota,79.6733510053729,38,013,74931.0
Burleigh County,North Dakota,81.4578108638753,38,015,69719.0
Cass County,North Dakota,80.9028425643131,38,017,62031.0
Cavalier County,North Dakota,80.4006708988079,38,019,67591.0
Dickey County,North Dakota,79.4192968908002,38,021,60918.0
Divide County,North Dakota,79.7383757072246,38,023,60074.0
Dunn County,North Dakota,79.8492981595634,38,025,70500.0
Eddy County,North Dakota,76.230427239989,38,027,51563.0
Emmons County,North Dakota,79.038215221504,38,029,51029.0
Foster County,North Dakota,79.2919478798662,38,031,60613.0
Golden Valley County,North Dakota,83.6601275669132,38,033,56087.0
Grand Forks County,North Dakota,79.553219666559,38,035,51951.0
Grant County,North Dakota,78.9935522492705,38,037,50962.0
Griggs County,North Dakota,79.384741456535,38,039,52794.0
Hettinger County,North Dakota,79.3741135189698,38,041,56761.0
Kidder County,North Dakota,81.0655027071112,38,043,57734.0
LaMoure County,North Dakota,81.7485211039916,38,045,59426.0
Logan County,North Dakota,80.045651660437,38,047,58144.0
McHenry County,North Dakota,79.7312038063874,38,049,62637.0
McIntosh County,North Dakota,79.4700046347546,38,051,50739.0
McKenzie County,North Dakota,78.9928851256268,38,053,80732.0
McLean County,North Dakota,79.0760828613649,38,055,65648.0
Mercer County,North Dakota,80.2128331714311,38,057,79890.0
Morton County,North Dakota,78.9409023374877,38,059,67584.0
Mountrail County,North Dakota,75.4820725452834,38,061,70678.0
Nelson County,North Dakota,76.7671783597526,38,063,48798.0
Oliver County,North Dakota,82.8737552169219,38,065,68333.0
Pembina County,North Dakota,79.978074335188,38,067,64962.0
Pierce County,North Dakota,79.1159224364283,38,069,48802.0
Ramsey County,North Dakota,78.2000365429767,38,071,57313.0
Ransom County,North Dakota,77.9306784240809,38,073,61810.0
Renville County,North Dakota,78.7838997662241,38,075,68182.0
Richland County,North Dakota,80.7305154812652,38,077,61990.0
Rolette County,North Dakota,72.6794460827196,38,079,39884.0
Sargent County,North Dakota,80.643124965622,38,081,67200.0
Sheridan County,North Dakota,82.5021330150977,38,083,49261.0
Sioux County,North Dakota,68.3525262683119,38,085,40862.0
Stark County,North Dakota,80.5517489712017,38,089,75708.0
Steele County,North Dakota,81.829619726229,38,091,65848.0
Stutsman County,North Dakota,78.4786254185206,38,093,57642.0
Towner County,North Dakota,78.2285615624407,38,095,53696.0
Traill County,North Dakota,79.7006807826929,38,097,62870.0
Walsh County,North Dakota,77.8692839623738,38,099,54414.0
Ward County,North Dakota,80.357837123704,38,101,67753.0
Wells County,North Dakota,78.9212243567136,38,103,57989.0
Williams County,North Dakota,78.5462356789679,38,105,86575.0
Adams County,Ohio,73.3002420570587,39,001,36894.0
Allen County,Ohio,76.8747445794476,39,003,50552.0
Ashland County,Ohio,77.9185048550273,39,005,52730.0
Ashtabula County,Ohio,75.4130448359176,39,007,44823.0
Athens County,Ohio,77.3060808986043,39,009,37778.0
Auglaize County,Ohio,78.5252491729004,39,011,61758.0
Belmont County,Ohio,76.5908421310338,39,013,49361.0
Brown County,Ohio,74.8563580593383,39,015,52356.0
Butler County,Ohio,76.8520231646443,39,017,63358.0
Carroll County,Ohio,77.4021969776505,39,019,52394.0
Champaign County,Ohio,76.5028213834799,39,021,57103.0
Clark County,Ohio,74.437523818566,39,023,48502.0
Clermont County,Ohio,77.7225817127799,39,025,64822.0
Clinton County,Ohio,75.7454742693316,39,027,51354.0
Columbiana County,Ohio,76.0637384945333,39,029,46306.0
Coshocton County,Ohio,76.7090350339248,39,031,44491.0
Crawford County,Ohio,75.548826551973,39,033,42892.0
Cuyahoga County,Ohio,76.9895127143235,39,035,48435.0
Darke County,Ohio,76.8734029163755,39,037,52691.0
Defiance County,Ohio,77.548813090665,39,039,57665.0
Delaware County,Ohio,81.9803862090767,39,041,104322.0
Erie County,Ohio,76.791038298979,39,043,52270.0
Fairfield County,Ohio,78.3498881912276,39,045,66175.0
Fayette County,Ohio,73.883069854198,39,047,46478.0
Franklin County,Ohio,77.1909076274842,39,049,58762.0
Fulton County,Ohio,77.8626413527423,39,051,60231.0
Gallia County,Ohio,73.6547708114527,39,053,42113.0
Geauga County,Ohio,81.1470511286337,39,055,79956.0
Greene County,Ohio,78.9543547157294,39,057,67109.0
Guernsey County,Ohio,75.6482056111265,39,059,43975.0
Hamilton County,Ohio,76.6839546712235,39,061,54976.0
Hancock County,Ohio,78.0424044800577,39,063,55644.0
Hardin County,Ohio,76.1528460225946,39,065,48773.0
Harrison County,Ohio,75.5598135520929,39,067,48462.0
Henry County,Ohio,78.2835050992508,39,069,59083.0
Highland County,Ohio,75.226258588633,39,071,43297.0
Hocking County,Ohio,76.0338172440199,39,073,50000.0
Holmes County,Ohio,78.9766867643209,39,075,62111.0
Huron County,Ohio,76.4341563647923,39,077,51559.0
Jackson County,Ohio,72.6398647318885,39,079,45340.0
Jefferson County,Ohio,74.5396459519666,39,081,44819.0
Knox County,Ohio,77.8724207306318,39,083,55131.0
Lake County,Ohio,78.4667013378182,39,085,63475.0
Lawrence County,Ohio,72.9632798954828,39,087,44372.0
Licking County,Ohio,77.6640958637261,39,089,62715.0
Logan County,Ohio,76.4807387127518,39,091,55150.0
Lorain County,Ohio,77.7752037269978,39,093,56965.0
Lucas County,Ohio,75.8837217490777,39,095,46924.0
Madison County,Ohio,76.5139351960219,39,097,65264.0
Mahoning County,Ohio,76.3366426286305,39,099,44682.0
Marion County,Ohio,75.5816157011298,39,101,45464.0
Medina County,Ohio,80.0343664348256,39,103,74243.0
Meigs County,Ohio,74.4996728212205,39,105,43591.0
Mercer County,Ohio,78.6845489077189,39,107,59417.0
Miami County,Ohio,77.5463837148916,39,109,57544.0
Monroe County,Ohio,77.2160324912221,39,111,43956.0
Montgomery County,Ohio,75.1557994255559,39,113,49314.0
Morgan County,Ohio,76.8108925285781,39,115,41731.0
Morrow County,Ohio,77.6926276698764,39,117,56010.0
Muskingum County,Ohio,75.9323536149199,39,119,45276.0
Noble County,Ohio,80.7782525344021,39,121,47456.0
Ottawa County,Ohio,78.3500127263728,39,123,57918.0
Paulding County,Ohio,77.1315102816153,39,125,51933.0
Perry County,Ohio,76.2399710503943,39,127,48811.0
Pickaway County,Ohio,76.0863048176884,39,129,62214.0
Pike County,Ohio,73.1234052762324,39,131,43729.0
Portage County,Ohio,78.2445900790858,39,133,56618.0
Preble County,Ohio,75.6941903456299,39,135,55374.0
Putnam County,Ohio,79.4582821411815,39,137,62001.0
Richland County,Ohio,76.3116427629602,39,139,47346.0
Ross County,Ohio,74.9277778416206,39,141,48403.0
Sandusky County,Ohio,76.7379350341667,39,143,51701.0
Scioto County,Ohio,72.7537741775381,39,145,39731.0
Seneca County,Ohio,77.1616841629004,39,147,49936.0
Shelby County,Ohio,77.8823339449626,39,149,61042.0
Stark County,Ohio,77.0957264395452,39,151,52190.0
Summit County,Ohio,77.1613803996612,39,153,55448.0
Trumbull County,Ohio,75.8612157760122,39,155,45975.0
Tuscarawas County,Ohio,77.5422970283274,39,157,51170.0
Union County,Ohio,79.1708771257796,39,159,82775.0
Van Wert County,Ohio,77.5794946159357,39,161,52754.0
Vinton County,Ohio,74.6179750961484,39,163,42114.0
Warren County,Ohio,79.3748964584591,39,165,83330.0
Washington County,Ohio,76.978837305855,39,167,48572.0
Wayne County,Ohio,78.1442975986336,39,169,56348.0
Williams County,Ohio,77.6924363922,39,171,49491.0
Wood County,Ohio,78.6022671623752,39,173,59789.0
Wyandot County,Ohio,77.6346371709364,39,175,52940.0
Adair County,Oklahoma,73.3059900539054,40,001,32986.0
Alfalfa County,Oklahoma,77.5014456351668,40,003,59569.0
Atoka County,Oklahoma,75.258964228137,40,005,38821.0
Beaver County,Oklahoma,77.7401751407074,40,007,51996.0
Beckham County,Oklahoma,73.7520300902676,40,009,48725.0
Blaine County,Oklahoma,74.2472436258132,40,011,50391.0
Bryan County,Oklahoma,75.4263434483773,40,013,43245.0
Caddo County,Oklahoma,72.8635640043981,40,015,44588.0
Canadian County,Oklahoma,78.1571521614334,40,017,71157.0
Carter County,Oklahoma,73.9376387890745,40,019,49216.0
Cherokee County,Oklahoma,75.4369388378044,40,021,40936.0
Choctaw County,Oklahoma,72.6294569343888,40,023,32129.0
Cimarron County,Oklahoma,77.1029835971741,40,025,46071.0
Cleveland County,Oklahoma,78.7618284541739,40,027,62863.0
Coal County,Oklahoma,72.8329674896176,40,029,40000.0
Comanche County,Oklahoma,76.10359822488,40,031,52227.0
Cotton County,Oklahoma,74.3936116056203,40,033,51623.0
Craig County,Oklahoma,73.9507545665398,40,035,41701.0
Creek County,Oklahoma,74.6254595131908,40,037,49578.0
Custer County,Oklahoma,74.6518019124459,40,039,48884.0
Delaware County,Oklahoma,76.0510156921097,40,041,39742.0
Dewey County,Oklahoma,74.5062236776931,40,043,50037.0
Ellis County,Oklahoma,75.8906775107358,40,045,52705.0
Garfield County,Oklahoma,75.4622839067561,40,047,51332.0
Garvin County,Oklahoma,73.327423011549,40,049,45066.0
Grady County,Oklahoma,76.0499058846779,40,051,58177.0
Grant County,Oklahoma,75.4187501591118,40,053,56287.0
Greer County,Oklahoma,75.1786717634491,40,055,38322.0
Harmon County,Oklahoma,75.7183802192007,40,057,41607.0
Harper County,Oklahoma,76.7629552859084,40,059,50114.0
Haskell County,Oklahoma,74.0681528709832,40,061,39375.0
Hughes County,Oklahoma,72.6298658051758,40,063,39265.0
Jackson County,Oklahoma,75.4228509332161,40,065,45757.0
Jefferson County,Oklahoma,73.5606134725899,40,067,37319.0
Johnston County,Oklahoma,73.3868400621116,40,069,40077.0
Kay County,Oklahoma,74.2333248981069,40,071,45426.0
Kingfisher County,Oklahoma,77.1194660010922,40,073,60656.0
Kiowa County,Oklahoma,72.3777760992163,40,075,38209.0
Latimer County,Oklahoma,74.9191499053521,40,077,42363.0
Le Flore County,Oklahoma,73.5597833912538,40,079,39769.0
Lincoln County,Oklahoma,75.3713765404197,40,081,49362.0
Logan County,Oklahoma,78.7602542802715,40,083,62035.0
Love County,Oklahoma,75.1700719217835,40,085,52007.0
McClain County,Oklahoma,76.5493942410875,40,087,64492.0
McCurtain County,Oklahoma,72.9366415661058,40,089,35829.0
McIntosh County,Oklahoma,73.6568694458719,40,091,37086.0
Major County,Oklahoma,76.3309856434893,40,093,54118.0
Marshall County,Oklahoma,76.3605405164903,40,095,45828.0
Mayes County,Oklahoma,74.7921027350784,40,097,48853.0
Murray County,Oklahoma,73.7743779525126,40,099,51490.0
Muskogee County,Oklahoma,72.8845421328545,40,101,42689.0
Noble County,Oklahoma,75.9996912760844,40,103,53253.0
Nowata County,Oklahoma,74.8221641996166,40,105,41895.0
Okfuskee County,Oklahoma,71.4782417033689,40,107,38527.0
Oklahoma County,Oklahoma,75.9080858058934,40,109,52855.0
Okmulgee County,Oklahoma,73.2256873607217,40,111,42175.0
Osage County,Oklahoma,77.7084070260059,40,113,47789.0
Ottawa County,Oklahoma,72.9424786022724,40,115,39070.0
Pawnee County,Oklahoma,74.2378106439026,40,117,47413.0
Payne County,Oklahoma,78.2103736181237,40,119,40944.0
Pittsburg County,Oklahoma,73.2449522874428,40,121,45346.0
Pontotoc County,Oklahoma,74.5198636445868,40,123,49235.0
Pottawatomie County,Oklahoma,73.970277205682,40,125,47683.0
Pushmataha County,Oklahoma,73.9375996920287,40,127,37457.0
Roger Mills County,Oklahoma,77.0207720500901,40,129,47667.0
Rogers County,Oklahoma,77.1741383664393,40,131,62949.0
Seminole County,Oklahoma,71.7224755073175,40,133,38706.0
Sequoyah County,Oklahoma,73.7158084796191,40,135,38328.0
Stephens County,Oklahoma,74.9657824396416,40,137,46166.0
Texas County,Oklahoma,76.3488285281731,40,139,50450.0
Tillman County,Oklahoma,75.0824011977697,40,141,40462.0
Tulsa County,Oklahoma,76.6791551977399,40,143,53902.0
Wagoner County,Oklahoma,78.4703575325617,40,145,61566.0
Washington County,Oklahoma,76.659973671215,40,147,52103.0
Washita County,Oklahoma,75.2539846039594,40,149,52510.0
Woods County,Oklahoma,76.7616960068245,40,151,56899.0
Woodward County,Oklahoma,76.1828859404652,40,153,58706.0
Baker County,Oregon,78.2252343522994,41,001,43921.0
Benton County,Oregon,82.8901622248078,41,003,58655.0
Clackamas County,Oregon,81.085113523127,41,005,76597.0
Clatsop County,Oregon,78.9057140213827,41,007,52583.0
Columbia County,Oregon,79.2544477036157,41,009,59714.0
Coos County,Oregon,76.6735136562824,41,011,43308.0
Crook County,Oregon,79.1745806591342,41,013,44524.0
Curry County,Oregon,77.0822314258689,41,015,46396.0
Deschutes County,Oregon,81.3373835752085,41,017,63680.0
Douglas County,Oregon,77.169561838196,41,019,45812.0
Gilliam County,Oregon,81.3920677385091,41,021,42976.0
Grant County,Oregon,80.1238616840132,41,023,45357.0
Harney County,Oregon,78.5502823304018,41,025,41797.0
Hood River County,Oregon,80.6043075634595,41,027,62935.0
Jackson County,Oregon,79.0525181876539,41,029,50851.0
Jefferson County,Oregon,78.0843298639613,41,031,50339.0
Josephine County,Oregon,76.6923413177631,41,033,43046.0
Klamath County,Oregon,76.2444855924173,41,035,43522.0
Lake County,Oregon,77.9576718173772,41,037,36627.0
Lane County,Oregon,79.142692697011,41,039,49958.0
Lincoln County,Oregon,78.1708484782715,41,041,46061.0
Linn County,Oregon,78.1113079503237,41,043,52097.0
Malheur County,Oregon,78.1194248124684,41,045,42478.0
Marion County,Oregon,79.4441404358391,41,047,56097.0
Morrow County,Oregon,79.910724188859,41,049,55440.0
Multnomah County,Oregon,79.7572163858484,41,051,64337.0
Polk County,Oregon,80.5050223458568,41,053,58344.0
Sherman County,Oregon,81.0817638031626,41,055,48056.0
Tillamook County,Oregon,79.2478849389894,41,057,47500.0
Umatilla County,Oregon,78.6368722674542,41,059,51887.0
Union County,Oregon,79.4046244552703,41,061,48617.0
Wallowa County,Oregon,80.260650388773,41,063,44953.0
Wasco County,Oregon,77.64405332222,41,065,50973.0
Washington County,Oregon,82.62396098172,41,067,78010.0
Wheeler County,Oregon,79.454812139459,41,069,33456.0
Yamhill County,Oregon,79.9085387882525,41,071,59484.0
Adams County,Pennsylvania,79.4439760611238,42,001,64507.0
Allegheny County,Pennsylvania,78.0358577919369,42,003,58383.0
Armstrong County,Pennsylvania,76.9148074960196,42,005,49032.0
Beaver County,Pennsylvania,76.7950757071365,42,007,55828.0
Bedford County,Pennsylvania,78.2482765042964,42,009,49146.0
Berks County,Pennsylvania,79.2070206646642,42,011,61522.0
Blair County,Pennsylvania,77.0184772435925,42,013,47969.0
Bradford County,Pennsylvania,77.9899389884674,42,015,51457.0
Bucks County,Pennsylvania,79.9425864841937,42,017,86055.0
Butler County,Pennsylvania,78.6943731462674,42,019,68472.0
Cambria County,Pennsylvania,76.2889830225998,42,021,45901.0
Cameron County,Pennsylvania,78.6343569543377,42,023,41485.0
Carbon County,Pennsylvania,76.8421431144548,42,025,53624.0
Centre County,Pennsylvania,82.68452739552,42,027,58055.0
Chester County,Pennsylvania,81.2867804438768,42,029,96726.0
Clarion County,Pennsylvania,78.1866232248368,42,031,45625.0
Clearfield County,Pennsylvania,77.6508050961115,42,033,47270.0
Clinton County,Pennsylvania,78.355425794131,42,035,49234.0
Columbia County,Pennsylvania,78.4321606459831,42,037,49889.0
Crawford County,Pennsylvania,77.2409912320674,42,039,49144.0
Cumberland County,Pennsylvania,80.0667629163086,42,041,68895.0
Dauphin County,Pennsylvania,78.5281323372798,42,043,58916.0
Delaware County,Pennsylvania,78.4996099190344,42,045,71539.0
Elk County,Pennsylvania,78.2924450217492,42,047,51112.0
Erie County,Pennsylvania,77.5722063184556,42,049,49716.0
Fayette County,Pennsylvania,75.5727594435085,42,051,44476.0
Forest County,Pennsylvania,76.5390855170609,42,053,38383.0
Franklin County,Pennsylvania,79.2769786514203,42,055,59713.0
Fulton County,Pennsylvania,77.7860351341499,42,057,51259.0
Greene County,Pennsylvania,75.7852380646645,42,059,54121.0
Huntingdon County,Pennsylvania,78.8955887089294,42,061,48597.0
Indiana County,Pennsylvania,78.1265772816422,42,063,46877.0
Jefferson County,Pennsylvania,77.3227421124982,42,065,46818.0
Juniata County,Pennsylvania,79.0940033419083,42,067,52765.0
Lackawanna County,Pennsylvania,77.0201029876856,42,069,50875.0
Lancaster County,Pennsylvania,80.2229504773329,42,071,63823.0
Lawrence County,Pennsylvania,76.5005332335768,42,073,48860.0
Lebanon County,Pennsylvania,78.9361106608905,42,075,59114.0
Lehigh County,Pennsylvania,79.3944573296496,42,077,62178.0
Luzerne County,Pennsylvania,76.5262172708434,42,079,51646.0
Lycoming County,Pennsylvania,78.2353333235539,42,081,52407.0
McKean County,Pennsylvania,76.9040830685019,42,083,46953.0
Mercer County,Pennsylvania,76.89794962346,42,085,48768.0
Mifflin County,Pennsylvania,78.0245223302741,42,087,47526.0
Monroe County,Pennsylvania,78.6731799049532,42,089,63931.0
Montgomery County,Pennsylvania,80.739386282667,42,091,88166.0
Montour County,Pennsylvania,78.5217856553302,42,093,57183.0
Northampton County,Pennsylvania,79.9723821787145,42,095,67565.0
Northumberland County,Pennsylvania,77.3877297895766,42,097,47063.0
Perry County,Pennsylvania,77.4876277848913,42,099,62266.0
Philadelphia County,Pennsylvania,76.3538302077601,42,101,43744.0
Pike County,Pennsylvania,80.6126589305998,42,103,64247.0
Potter County,Pennsylvania,78.0986392361099,42,105,42821.0
Schuylkill County,Pennsylvania,75.8160918352359,42,107,49190.0
Snyder County,Pennsylvania,80.3471670477148,42,109,57638.0
Somerset County,Pennsylvania,77.4486104629793,42,111,48224.0
Sullivan County,Pennsylvania,76.2606027436135,42,113,47346.0
Susquehanna County,Pennsylvania,77.8942437258103,42,115,53059.0
