County,State,State_FIPS,County_FIPS,people_below_poverty
Stanislaus County,California,06,099,81415.0
Sutter County,California,06,101,14687.0
Tehama County,California,06,103,13930.0
Trinity County,California,06,105,2372.0
Tulare County,California,06,107,108512.0
Tuolumne County,California,06,109,6443.0
Ventura County,California,06,111,74645.0
Yolo County,California,06,113,39919.0
Yuba County,California,06,115,11572.0
Alamosa County,Colorado,08,003,3528.0
Archuleta County,Colorado,08,007,1153.0
Baca County,Colorado,08,009,654.0
Bent County,Colorado,08,011,1177.0
Chaffee County,Colorado,08,015,1776.0
Cheyenne County,Colorado,08,017,203.0
Clear Creek County,Colorado,08,019,725.0
Conejos County,Colorado,08,021,1756.0
Costilla County,Colorado,08,023,1023.0
Crowley County,Colorado,08,025,1339.0
Custer County,Colorado,08,027,601.0
Delta County,Colorado,08,029,5379.0
Dolores County,Colorado,08,033,246.0
Douglas County,Colorado,08,035,10275.0
Eagle County,Colorado,08,037,4354.0
Elbert County,Colorado,08,039,1230.0
El Paso County,Colorado,08,041,68548.0
Fremont County,Colorado,08,043,5226.0
Garfield County,Colorado,08,045,5009.0
Gilpin County,Colorado,08,047,286.0
Grand County,Colorado,08,049,1440.0
Gunnison County,Colorado,08,051,2154.0
Huerfano County,Colorado,08,055,1030.0
Jackson County,Colorado,08,057,121.0
Kiowa County,Colorado,08,061,177.0
Kit Carson County,Colorado,08,063,421.0
Lake County,Colorado,08,065,1110.0
La Plata County,Colorado,08,067,4919.0
Larimer County,Colorado,08,069,38822.0
Las Animas County,Colorado,08,071,2474.0
Lincoln County,Colorado,08,073,515.0
Logan County,Colorado,08,075,2701.0
Mesa County,Colorado,08,077,21032.0
Moffat County,Colorado,08,081,2206.0
Montezuma County,Colorado,08,083,3902.0
Montrose County,Colorado,08,085,6226.0
Morgan County,Colorado,08,087,3078.0
Otero County,Colorado,08,089,4226.0
Ouray County,Colorado,08,091,344.0
Park County,Colorado,08,093,1293.0
Phillips County,Colorado,08,095,256.0
Pitkin County,Colorado,08,097,1200.0
Prowers County,Colorado,08,099,1866.0
Pueblo County,Colorado,08,101,30591.0
Rio Blanco County,Colorado,08,103,637.0
Rio Grande County,Colorado,08,105,1894.0
Routt County,Colorado,08,107,2705.0
Saguache County,Colorado,08,109,1152.0
San Miguel County,Colorado,08,113,909.0
Sedgwick County,Colorado,08,115,434.0
Summit County,Colorado,08,117,2437.0
Teller County,Colorado,08,119,1984.0
Washington County,Colorado,08,121,535.0
Yuma County,Colorado,08,125,1357.0
Adams County,Colorado,08,001,54159.0
Arapahoe County,Colorado,08,005,51542.0
Boulder County,Colorado,08,013,36358.0
Broomfield County,Colorado,08,014,3763.0
Denver County,Colorado,08,031,89203.0
Jefferson County,Colorado,08,059,40118.0
Weld County,Colorado,08,123,29866.0
Fairfield County,Connecticut,09,001,82327.0
Hartford County,Connecticut,09,003,94192.0
Litchfield County,Connecticut,09,005,12416.0
Middlesex County,Connecticut,09,007,10944.0
New Haven County,Connecticut,09,009,97553.0
New London County,Connecticut,09,011,24040.0
Tolland County,Connecticut,09,013,9996.0
Windham County,Connecticut,09,015,12678.0
Kent County,Delaware,10,001,23134.0
New Castle County,Delaware,10,003,61333.0
Sussex County,Delaware,10,005,24933.0
Alachua County,Florida,12,001,53601.0
Baker County,Florida,12,003,3017.0
Bay County,Florida,12,005,26221.0
Bradford County,Florida,12,007,5202.0
Brevard County,Florida,12,009,68456.0
Broward County,Florida,12,011,249553.0
Calhoun County,Florida,12,013,1809.0
Charlotte County,Florida,12,015,19623.0
Citrus County,Florida,12,017,22350.0
Clay County,Florida,12,019,21432.0
Collier County,Florida,12,021,41243.0
Columbia County,Florida,12,023,10261.0
Miami-Dade County,Florida,12,086,455005.0
DeSoto County,Florida,12,027,9399.0
Dixie County,Florida,12,029,3158.0
Duval County,Florida,12,031,132346.0
Escambia County,Florida,12,033,41439.0
Flagler County,Florida,12,035,13488.0
Franklin County,Florida,12,037,1917.0
Gadsden County,Florida,12,039,9681.0
Gilchrist County,Florida,12,041,2827.0
Glades County,Florida,12,043,2143.0
Gulf County,Florida,12,045,1690.0
Hamilton County,Florida,12,047,3296.0
Hardee County,Florida,12,049,6105.0
Hendry County,Florida,12,051,10159.0
Hernando County,Florida,12,053,25902.0
Highlands County,Florida,12,055,18949.0
Hillsborough County,Florida,12,057,204145.0
Holmes County,Florida,12,059,4004.0
Indian River County,Florida,12,061,17418.0
Jackson County,Florida,12,063,7787.0
Jefferson County,Florida,12,065,1984.0
Lafayette County,Florida,12,067,910.0
Lake County,Florida,12,069,40961.0
Lee County,Florida,12,071,95303.0
Leon County,Florida,12,073,56797.0
Levy County,Florida,12,075,8270.0
Liberty County,Florida,12,077,1163.0
Madison County,Florida,12,079,4523.0
Manatee County,Florida,12,081,44627.0
Marion County,Florida,12,083,55192.0
Martin County,Florida,12,085,15367.0
Monroe County,Florida,12,087,8160.0
Nassau County,Florida,12,089,8680.0
Okaloosa County,Florida,12,091,21567.0
Okeechobee County,Florida,12,093,7982.0
Orange County,Florida,12,095,195467.0
Osceola County,Florida,12,097,51791.0
Palm Beach County,Florida,12,099,175742.0
Pasco County,Florida,12,101,65753.0
Pinellas County,Florida,12,103,116107.0
Polk County,Florida,12,105,106475.0
Putnam County,Florida,12,107,16932.0
Saint Johns County,Florida,12,109,19779.0
Saint Lucie County,Florida,12,111,41284.0
Santa Rosa County,Florida,12,113,16210.0
Sarasota County,Florida,12,115,37035.0
Seminole County,Florida,12,117,48688.0
Sumter County,Florida,12,119,9445.0
Suwannee County,Florida,12,121,6287.0
Taylor County,Florida,12,123,3782.0
Union County,Florida,12,125,1988.0
Volusia County,Florida,12,127,75014.0
Wakulla County,Florida,12,129,3533.0
Walton County,Florida,12,131,8772.0
Washington County,Florida,12,133,5291.0
Appling County,Georgia,13,001,4042.0
Atkinson County,Georgia,13,003,2482.0
Bacon County,Georgia,13,005,2486.0
Baker County,Georgia,13,007,717.0
Baldwin County,Georgia,13,009,9725.0
Banks County,Georgia,13,011,2488.0
Barrow County,Georgia,13,013,9907.0
Bartow County,Georgia,13,015,14536.0
Ben Hill County,Georgia,13,017,4925.0
Berrien County,Georgia,13,019,4564.0
Bibb County,Georgia,13,021,36511.0
Bleckley County,Georgia,13,023,2022.0
Brantley County,Georgia,13,025,3654.0
Brooks County,Georgia,13,027,3500.0
Bryan County,Georgia,13,029,4565.0
Bulloch County,Georgia,13,031,17874.0
Burke County,Georgia,13,033,4928.0
Butts County,Georgia,13,035,4565.0
Calhoun County,Georgia,13,037,1204.0
Camden County,Georgia,13,039,7961.0
Candler County,Georgia,13,043,3241.0
Carroll County,Georgia,13,045,19618.0
Catoosa County,Georgia,13,047,6516.0
Charlton County,Georgia,13,049,2977.0
Chatham County,Georgia,13,051,41529.0
Chattahoochee County,Georgia,13,053,1418.0
Chattooga County,Georgia,13,055,4415.0
Cherokee County,Georgia,13,057,18356.0
Clarke County,Georgia,13,059,34146.0
Clay County,Georgia,13,061,1144.0
Clayton County,Georgia,13,063,51525.0
Clinch County,Georgia,13,065,2649.0
Cobb County,Georgia,13,067,67319.0
Coffee County,Georgia,13,069,7786.0
Colquitt County,Georgia,13,071,11124.0
Columbia County,Georgia,13,073,11173.0
Cook County,Georgia,13,075,4051.0
Coweta County,Georgia,13,077,15191.0
Crawford County,Georgia,13,079,2430.0
Crisp County,Georgia,13,081,7085.0
Dade County,Georgia,13,083,2023.0
Dawson County,Georgia,13,085,2084.0
Decatur County,Georgia,13,087,6203.0
DeKalb County,Georgia,13,089,111182.0
Dodge County,Georgia,13,091,4075.0
Dooly County,Georgia,13,093,2984.0
Dougherty County,Georgia,13,095,24396.0
Douglas County,Georgia,13,097,18157.0
Early County,Georgia,13,099,3086.0
Echols County,Georgia,13,101,960.0
Effingham County,Georgia,13,103,5073.0
Elbert County,Georgia,13,105,4029.0
Emanuel County,Georgia,13,107,4785.0
Evans County,Georgia,13,109,2730.0
Fannin County,Georgia,13,111,3109.0
Fayette County,Georgia,13,113,6167.0
Floyd County,Georgia,13,115,17122.0
Forsyth County,Georgia,13,117,12937.0
Franklin County,Georgia,13,119,5084.0
Fulton County,Georgia,13,121,144224.0
Gilmer County,Georgia,13,123,5059.0
Glascock County,Georgia,13,125,550.0
Glynn County,Georgia,13,127,15092.0
Gordon County,Georgia,13,129,10186.0
Grady County,Georgia,13,131,5490.0
Greene County,Georgia,13,133,3353.0
Gwinnett County,Georgia,13,135,97006.0
Habersham County,Georgia,13,137,6381.0
Hall County,Georgia,13,139,27432.0
Hancock County,Georgia,13,141,1340.0
Haralson County,Georgia,13,143,4274.0
Harris County,Georgia,13,145,2079.0
Hart County,Georgia,13,147,3750.0
Heard County,Georgia,13,149,1647.0
Henry County,Georgia,13,151,19070.0
Houston County,Georgia,13,153,21065.0
Irwin County,Georgia,13,155,2186.0
Jackson County,Georgia,13,157,7564.0
Jasper County,Georgia,13,159,2115.0
Jeff Davis County,Georgia,13,161,3298.0
Jefferson County,Georgia,13,163,3711.0
Jenkins County,Georgia,13,165,2655.0
Johnson County,Georgia,13,167,2043.0
Jones County,Georgia,13,169,3967.0
Lamar County,Georgia,13,171,3215.0
Lanier County,Georgia,13,173,2309.0
Laurens County,Georgia,13,175,12539.0
Lee County,Georgia,13,177,3632.0
Liberty County,Georgia,13,179,9410.0
Lincoln County,Georgia,13,181,1600.0
Long County,Georgia,13,183,3481.0
Lowndes County,Georgia,13,185,27120.0
Lumpkin County,Georgia,13,187,4664.0
McDuffie County,Georgia,13,189,5075.0
McIntosh County,Georgia,13,191,2465.0
Macon County,Georgia,13,193,2865.0
Madison County,Georgia,13,195,4953.0
Marion County,Georgia,13,197,1387.0
Meriwether County,Georgia,13,199,4806.0
Miller County,Georgia,13,201,1215.0
Mitchell County,Georgia,13,205,4592.0
Monroe County,Georgia,13,207,3625.0
Montgomery County,Georgia,13,209,1529.0
Morgan County,Georgia,13,211,1681.0
Murray County,Georgia,13,213,6118.0
Muscogee County,Georgia,13,215,39001.0
Newton County,Georgia,13,217,16559.0
Oconee County,Georgia,13,219,2336.0
Oglethorpe County,Georgia,13,221,1894.0
Paulding County,Georgia,13,223,12969.0
Peach County,Georgia,13,225,5627.0
Pickens County,Georgia,13,227,3175.0
Pierce County,Georgia,13,229,4219.0
Pike County,Georgia,13,231,1714.0
Polk County,Georgia,13,233,7634.0
Pulaski County,Georgia,13,235,2134.0
Putnam County,Georgia,13,237,3449.0
Quitman County,Georgia,13,239,465.0
Rabun County,Georgia,13,241,2939.0
Randolph County,Georgia,13,243,2225.0
Richmond County,Georgia,13,245,44200.0
Rockdale County,Georgia,13,247,11665.0
Schley County,Georgia,13,249,897.0
Screven County,Georgia,13,251,3042.0
Seminole County,Georgia,13,253,1949.0
Spalding County,Georgia,13,255,11476.0
Stephens County,Georgia,13,257,3291.0
Stewart County,Georgia,13,259,1416.0
Sumter County,Georgia,13,261,7567.0
Talbot County,Georgia,13,263,1187.0
Taliaferro County,Georgia,13,265,340.0
Tattnall County,Georgia,13,267,4421.0
Taylor County,Georgia,13,269,2067.0
Telfair County,Georgia,13,271,3704.0
Terrell County,Georgia,13,273,2719.0
Thomas County,Georgia,13,275,8408.0
Tift County,Georgia,13,277,8987.0
Toombs County,Georgia,13,279,6198.0
Towns County,Georgia,13,281,1657.0
Treutlen County,Georgia,13,283,1768.0
Troup County,Georgia,13,285,14500.0
Turner County,Georgia,13,287,2558.0
Twiggs County,Georgia,13,289,1576.0
Union County,Georgia,13,291,3272.0
Upson County,Georgia,13,293,5359.0
Walker County,Georgia,13,295,10892.0
Walton County,Georgia,13,297,10901.0
Ware County,Georgia,13,299,8213.0
Warren County,Georgia,13,301,1402.0
Washington County,Georgia,13,303,4116.0
Wayne County,Georgia,13,305,4209.0
Webster County,Georgia,13,307,584.0
Wheeler County,Georgia,13,309,1977.0
White County,Georgia,13,311,3146.0
Whitfield County,Georgia,13,313,16355.0
Wilcox County,Georgia,13,315,1628.0
Wilkes County,Georgia,13,317,2294.0
Wilkinson County,Georgia,13,319,2077.0
Worth County,Georgia,13,321,3847.0
Hawaii County,Hawaii,15,001,30632.0
Honolulu County,Hawaii,15,003,79070.0
Kauai County,Hawaii,15,007,5752.0
Kalawao County,Hawaii,15,005,6.0
Maui County,Hawaii,15,009,15189.0
Ada County,Idaho,16,001,48513.0
Adams County,Idaho,16,003,494.0
Bannock County,Idaho,16,005,13704.0
Bear Lake County,Idaho,16,007,998.0
Benewah County,Idaho,16,009,1558.0
Bingham County,Idaho,16,011,5039.0
Blaine County,Idaho,16,013,2797.0
Boise County,Idaho,16,015,787.0
Bonner County,Idaho,16,017,6262.0
Bonneville County,Idaho,16,019,11856.0
Boundary County,Idaho,16,021,2250.0
Butte County,Idaho,16,023,458.0
Camas County,Idaho,16,025,163.0
Canyon County,Idaho,16,027,28722.0
Caribou County,Idaho,16,029,602.0
Cassia County,Idaho,16,031,3334.0
Clearwater County,Idaho,16,035,989.0
Custer County,Idaho,16,037,760.0
Elmore County,Idaho,16,039,3959.0
Franklin County,Idaho,16,041,1394.0
Fremont County,Idaho,16,043,1613.0
Gem County,Idaho,16,045,2916.0
Gooding County,Idaho,16,047,2443.0
Idaho County,Idaho,16,049,2268.0
Jefferson County,Idaho,16,051,1953.0
Jerome County,Idaho,16,053,4478.0
Kootenai County,Idaho,16,055,18244.0
Latah County,Idaho,16,057,6571.0
Lemhi County,Idaho,16,059,938.0
Lewis County,Idaho,16,061,614.0
Lincoln County,Idaho,16,063,641.0
Madison County,Idaho,16,065,11937.0
Minidoka County,Idaho,16,067,3428.0
Nez Perce County,Idaho,16,069,5215.0
Oneida County,Idaho,16,071,495.0
Owyhee County,Idaho,16,073,1832.0
Payette County,Idaho,16,075,3062.0
Power County,Idaho,16,077,871.0
Shoshone County,Idaho,16,079,2398.0
Teton County,Idaho,16,081,512.0
Twin Falls County,Idaho,16,083,11975.0
Valley County,Idaho,16,085,764.0
Washington County,Idaho,16,087,1328.0
Adams County,Illinois,17,001,8031.0
Alexander County,Illinois,17,003,1553.0
Bond County,Illinois,17,005,2098.0
Boone County,Illinois,17,007,5341.0
Brown County,Illinois,17,009,549.0
Bureau County,Illinois,17,011,4040.0
Calhoun County,Illinois,17,013,548.0
Carroll County,Illinois,17,015,1511.0
Cass County,Illinois,17,017,1822.0
Champaign County,Illinois,17,019,38859.0
Christian County,Illinois,17,021,3831.0
Clark County,Illinois,17,023,1718.0
Clay County,Illinois,17,025,2153.0
Clinton County,Illinois,17,027,2733.0
Coles County,Illinois,17,029,9932.0
Cook County,Illinois,17,031,734470.0
Crawford County,Illinois,17,033,1934.0
Cumberland County,Illinois,17,035,1483.0
DeKalb County,Illinois,17,037,16531.0
De Witt County,Illinois,17,039,1768.0
Douglas County,Illinois,17,041,2089.0
DuPage County,Illinois,17,043,58397.0
Edgar County,Illinois,17,045,2054.0
Edwards County,Illinois,17,047,649.0
Effingham County,Illinois,17,049,3571.0
Fayette County,Illinois,17,051,3421.0
Ford County,Illinois,17,053,1785.0
Franklin County,Illinois,17,055,7425.0
Fulton County,Illinois,17,057,4769.0
Gallatin County,Illinois,17,059,1050.0
Greene County,Illinois,17,061,1666.0
Grundy County,Illinois,17,063,3814.0
Hamilton County,Illinois,17,065,747.0
Hancock County,Illinois,17,067,2423.0
Hardin County,Illinois,17,069,501.0
Henderson County,Illinois,17,071,527.0
Henry County,Illinois,17,073,5235.0
Iroquois County,Illinois,17,075,3378.0
Jackson County,Illinois,17,077,14307.0
Jasper County,Illinois,17,079,1288.0
Jefferson County,Illinois,17,081,6046.0
Jersey County,Illinois,17,083,2068.0
Jo Daviess County,Illinois,17,085,1824.0
Johnson County,Illinois,17,087,1097.0
Kane County,Illinois,17,089,49371.0
Kankakee County,Illinois,17,091,15039.0
Kendall County,Illinois,17,093,5647.0
Knox County,Illinois,17,095,8413.0
Lake County,Illinois,17,097,54273.0
LaSalle County,Illinois,17,099,14186.0
Lawrence County,Illinois,17,101,2212.0
Lee County,Illinois,17,103,3874.0
Livingston County,Illinois,17,105,5057.0
Logan County,Illinois,17,107,2323.0
McDonough County,Illinois,17,109,5928.0
McHenry County,Illinois,17,111,21281.0
McLean County,Illinois,17,113,24575.0
Macon County,Illinois,17,115,17295.0
Macoupin County,Illinois,17,117,6175.0
Madison County,Illinois,17,119,34266.0
Marion County,Illinois,17,121,6493.0
Marshall County,Illinois,17,123,1193.0
Mason County,Illinois,17,125,1911.0
Massac County,Illinois,17,127,2331.0
Menard County,Illinois,17,129,1127.0
Mercer County,Illinois,17,131,1482.0
Monroe County,Illinois,17,133,1400.0
Montgomery County,Illinois,17,135,4284.0
Morgan County,Illinois,17,137,4382.0
Moultrie County,Illinois,17,139,1040.0
Ogle County,Illinois,17,141,4787.0
Peoria County,Illinois,17,143,27783.0
Perry County,Illinois,17,145,2974.0
Piatt County,Illinois,17,147,846.0
Pike County,Illinois,17,149,2100.0
Pope County,Illinois,17,151,620.0
Pulaski County,Illinois,17,153,1116.0
Putnam County,Illinois,17,155,480.0
Randolph County,Illinois,17,157,3612.0
Richland County,Illinois,17,159,2278.0
Rock Island County,Illinois,17,161,19391.0
Saint Clair County,Illinois,17,163,38099.0
Saline County,Illinois,17,165,4936.0
Sangamon County,Illinois,17,167,27995.0
Schuyler County,Illinois,17,169,1291.0
Scott County,Illinois,17,171,643.0
Shelby County,Illinois,17,173,2327.0
Stark County,Illinois,17,175,826.0
Stephenson County,Illinois,17,177,6000.0
Tazewell County,Illinois,17,179,10744.0
Union County,Illinois,17,181,3005.0
Vermilion County,Illinois,17,183,14081.0
Wabash County,Illinois,17,185,1373.0
Warren County,Illinois,17,187,2066.0
Washington County,Illinois,17,189,980.0
Wayne County,Illinois,17,191,2164.0
White County,Illinois,17,193,1887.0
Whiteside County,Illinois,17,195,5852.0
Will County,Illinois,17,197,45834.0
Williamson County,Illinois,17,199,8964.0
Winnebago County,Illinois,17,201,43574.0
Woodford County,Illinois,17,203,2651.0
Adams County,Indiana,18,001,5825.0
Allen County,Indiana,18,003,48580.0
Bartholomew County,Indiana,18,005,10859.0
Benton County,Indiana,18,007,1157.0
Blackford County,Indiana,18,009,1509.0
Boone County,Indiana,18,011,3848.0
Brown County,Indiana,18,013,1343.0
