County,State,State_FIPS,County_FIPS,age_15_to_44_percentage
Siskiyou County,California,06,093,30.4
Solano County,California,06,095,39.8
Sonoma County,California,06,097,37.1
Stanislaus County,California,06,099,41.2
Sutter County,California,06,101,39.4
Tehama County,California,06,103,34.8
Trinity County,California,06,105,27.8
Tulare County,California,06,107,42.0
Tuolumne County,California,06,109,32.7
Ventura County,California,06,111,39.3
Yolo County,California,06,113,49.2
Yuba County,California,06,115,41.9
Alamosa County,Colorado,08,003,44.8
Archuleta County,Colorado,08,007,28.4
Baca County,Colorado,08,009,31.3
Bent County,Colorado,08,011,46.4
Chaffee County,Colorado,08,015,32.0
Cheyenne County,Colorado,08,017,30.6
Clear Creek County,Colorado,08,019,32.7
Conejos County,Colorado,08,021,34.3
Costilla County,Colorado,08,023,29.4
Crowley County,Colorado,08,025,51.0
Custer County,Colorado,08,027,20.3
Delta County,Colorado,08,029,31.2
Dolores County,Colorado,08,033,25.5
Douglas County,Colorado,08,035,38.5
Eagle County,Colorado,08,037,43.1
Elbert County,Colorado,08,039,31.7
El Paso County,Colorado,08,041,43.5
Fremont County,Colorado,08,043,37.1
Garfield County,Colorado,08,045,40.0
Gilpin County,Colorado,08,047,31.1
Grand County,Colorado,08,049,37.8
Gunnison County,Colorado,08,051,48.9
Huerfano County,Colorado,08,055,24.6
Jackson County,Colorado,08,057,31.2
Kiowa County,Colorado,08,061,27.7
Kit Carson County,Colorado,08,063,36.1
Lake County,Colorado,08,065,48.2
La Plata County,Colorado,08,067,39.5
Larimer County,Colorado,08,069,44.6
Las Animas County,Colorado,08,071,34.5
Lincoln County,Colorado,08,073,42.0
Logan County,Colorado,08,075,40.4
Mesa County,Colorado,08,077,38.0
Moffat County,Colorado,08,081,37.9
Montezuma County,Colorado,08,083,31.5
Montrose County,Colorado,08,085,31.9
Morgan County,Colorado,08,087,38.6
Otero County,Colorado,08,089,36.3
Ouray County,Colorado,08,091,26.7
Park County,Colorado,08,093,29.5
Phillips County,Colorado,08,095,36.5
Pitkin County,Colorado,08,097,38.5
Prowers County,Colorado,08,099,36.3
Pueblo County,Colorado,08,101,37.8
Rio Blanco County,Colorado,08,103,37.0
Rio Grande County,Colorado,08,105,36.6
Routt County,Colorado,08,107,41.1
Saguache County,Colorado,08,109,28.2
San Miguel County,Colorado,08,113,40.8
Sedgwick County,Colorado,08,115,29.0
Summit County,Colorado,08,117,44.9
Teller County,Colorado,08,119,29.1
Washington County,Colorado,08,121,35.1
Yuma County,Colorado,08,125,34.4
Adams County,Colorado,08,001,44.1
Arapahoe County,Colorado,08,005,42.1
Boulder County,Colorado,08,013,44.7
Broomfield County,Colorado,08,014,41.8
Denver County,Colorado,08,031,49.9
Jefferson County,Colorado,08,059,39.4
Weld County,Colorado,08,123,42.2
Fairfield County,Connecticut,09,001,37.3
Hartford County,Connecticut,09,003,38.4
Litchfield County,Connecticut,09,005,32.1
Middlesex County,Connecticut,09,007,34.8
New Haven County,Connecticut,09,009,38.9
New London County,Connecticut,09,011,37.9
Tolland County,Connecticut,09,013,43.4
Windham County,Connecticut,09,015,38.3
Kent County,Delaware,10,001,39.1
New Castle County,Delaware,10,003,40.0
Sussex County,Delaware,10,005,29.3
Alachua County,Florida,12,001,50.2
Baker County,Florida,12,003,39.6
Bay County,Florida,12,005,37.8
Bradford County,Florida,12,007,39.3
Brevard County,Florida,12,009,32.2
Broward County,Florida,12,011,38.5
Calhoun County,Florida,12,013,38.2
Charlotte County,Florida,12,015,22.6
Citrus County,Florida,12,017,24.3
Clay County,Florida,12,019,38.1
Collier County,Florida,12,021,29.1
Columbia County,Florida,12,023,37.0
Miami-Dade County,Florida,12,086,40.1
DeSoto County,Florida,12,027,38.8
Dixie County,Florida,12,029,32.9
Duval County,Florida,12,031,41.7
Escambia County,Florida,12,033,40.6
Flagler County,Florida,12,035,28.4
Franklin County,Florida,12,037,35.2
Gadsden County,Florida,12,039,37.0
Gilchrist County,Florida,12,041,37.3
Glades County,Florida,12,043,33.8
Gulf County,Florida,12,045,36.5
Hamilton County,Florida,12,047,39.6
Hardee County,Florida,12,049,39.8
Hendry County,Florida,12,051,40.4
Hernando County,Florida,12,053,30.5
Highlands County,Florida,12,055,27.5
Hillsborough County,Florida,12,057,41.8
Holmes County,Florida,12,059,36.4
Indian River County,Florida,12,061,27.5
Jackson County,Florida,12,063,38.7
Jefferson County,Florida,12,065,33.0
Lafayette County,Florida,12,067,43.8
Lake County,Florida,12,069,31.7
Lee County,Florida,12,071,31.3
Leon County,Florida,12,073,50.3
Levy County,Florida,12,075,31.2
Liberty County,Florida,12,077,42.9
Madison County,Florida,12,079,37.0
Manatee County,Florida,12,081,30.8
Marion County,Florida,12,083,30.6
Martin County,Florida,12,085,27.8
Monroe County,Florida,12,087,33.4
Nassau County,Florida,12,089,33.3
Okaloosa County,Florida,12,091,40.4
Okeechobee County,Florida,12,093,36.5
Orange County,Florida,12,095,45.5
Osceola County,Florida,12,097,42.7
Palm Beach County,Florida,12,099,34.4
Pasco County,Florida,12,101,33.9
Pinellas County,Florida,12,103,32.6
Polk County,Florida,12,105,37.0
Putnam County,Florida,12,107,32.1
Saint Johns County,Florida,12,109,33.9
Saint Lucie County,Florida,12,111,33.4
Santa Rosa County,Florida,12,113,38.5
Sarasota County,Florida,12,115,25.3
Seminole County,Florida,12,117,40.5
Sumter County,Florida,12,119,16.1
Suwannee County,Florida,12,121,34.1
Taylor County,Florida,12,123,37.6
Union County,Florida,12,125,42.1
Volusia County,Florida,12,127,33.4
Wakulla County,Florida,12,129,39.1
Walton County,Florida,12,131,34.1
Washington County,Florida,12,133,38.7
Appling County,Georgia,13,001,36.0
Atkinson County,Georgia,13,003,40.2
Bacon County,Georgia,13,005,39.5
Baker County,Georgia,13,007,33.6
Baldwin County,Georgia,13,009,44.1
Banks County,Georgia,13,011,36.6
Barrow County,Georgia,13,013,41.2
Bartow County,Georgia,13,015,39.0
Ben Hill County,Georgia,13,017,35.7
Berrien County,Georgia,13,019,36.4
Bibb County,Georgia,13,021,39.4
Bleckley County,Georgia,13,023,41.7
Brantley County,Georgia,13,025,36.0
Brooks County,Georgia,13,027,34.6
Bryan County,Georgia,13,029,42.6
Bulloch County,Georgia,13,031,51.8
Burke County,Georgia,13,033,36.6
Butts County,Georgia,13,035,40.7
Calhoun County,Georgia,13,037,43.3
Camden County,Georgia,13,039,43.5
Candler County,Georgia,13,043,35.3
Carroll County,Georgia,13,045,43.0
Catoosa County,Georgia,13,047,37.6
Charlton County,Georgia,13,049,39.3
Chatham County,Georgia,13,051,43.3
Chattahoochee County,Georgia,13,053,66.4
Chattooga County,Georgia,13,055,37.8
Cherokee County,Georgia,13,057,38.5
Clarke County,Georgia,13,059,56.7
Clay County,Georgia,13,061,31.5
Clayton County,Georgia,13,063,43.3
Clinch County,Georgia,13,065,36.2
Cobb County,Georgia,13,067,42.0
Coffee County,Georgia,13,069,41.1
Colquitt County,Georgia,13,071,38.7
Columbia County,Georgia,13,073,40.5
Cook County,Georgia,13,075,37.6
Coweta County,Georgia,13,077,38.4
Crawford County,Georgia,13,079,34.5
Crisp County,Georgia,13,081,36.3
Dade County,Georgia,13,083,38.3
Dawson County,Georgia,13,085,35.2
Decatur County,Georgia,13,087,37.9
DeKalb County,Georgia,13,089,43.3
Dodge County,Georgia,13,091,38.0
Dooly County,Georgia,13,093,39.0
Dougherty County,Georgia,13,095,40.7
Douglas County,Georgia,13,097,40.6
Early County,Georgia,13,099,34.6
Echols County,Georgia,13,101,40.5
Effingham County,Georgia,13,103,40.6
Elbert County,Georgia,13,105,34.3
Emanuel County,Georgia,13,107,38.7
Evans County,Georgia,13,109,36.5
Fannin County,Georgia,13,111,27.5
Fayette County,Georgia,13,113,33.9
Floyd County,Georgia,13,115,38.9
Forsyth County,Georgia,13,117,38.3
Franklin County,Georgia,13,119,35.9
Fulton County,Georgia,13,121,45.2
Gilmer County,Georgia,13,123,30.8
Glascock County,Georgia,13,125,36.5
Glynn County,Georgia,13,127,35.6
Gordon County,Georgia,13,129,38.5
Grady County,Georgia,13,131,35.0
Greene County,Georgia,13,133,29.3
Gwinnett County,Georgia,13,135,41.9
Habersham County,Georgia,13,137,37.6
Hall County,Georgia,13,139,39.3
Hancock County,Georgia,13,141,37.8
Haralson County,Georgia,13,143,36.3
Harris County,Georgia,13,145,34.4
Hart County,Georgia,13,147,33.7
Heard County,Georgia,13,149,36.0
Henry County,Georgia,13,151,40.6
Houston County,Georgia,13,153,41.1
Irwin County,Georgia,13,155,38.7
Jackson County,Georgia,13,157,38.2
Jasper County,Georgia,13,159,34.1
Jeff Davis County,Georgia,13,161,38.8
Jefferson County,Georgia,13,163,36.2
Jenkins County,Georgia,13,165,31.5
Johnson County,Georgia,13,167,39.1
Jones County,Georgia,13,169,36.0
Lamar County,Georgia,13,171,41.2
Lanier County,Georgia,13,173,42.1
Laurens County,Georgia,13,175,36.6
Lee County,Georgia,13,177,40.3
Liberty County,Georgia,13,179,47.9
Lincoln County,Georgia,13,181,31.0
Long County,Georgia,13,183,44.3
Lowndes County,Georgia,13,185,47.0
Lumpkin County,Georgia,13,187,43.6
McDuffie County,Georgia,13,189,36.2
McIntosh County,Georgia,13,191,29.1
Macon County,Georgia,13,193,40.8
Madison County,Georgia,13,195,36.2
Marion County,Georgia,13,197,32.9
Meriwether County,Georgia,13,199,34.6
Miller County,Georgia,13,201,34.1
Mitchell County,Georgia,13,205,39.0
Monroe County,Georgia,13,207,35.8
Montgomery County,Georgia,13,209,40.3
Morgan County,Georgia,13,211,32.1
Murray County,Georgia,13,213,38.3
Muscogee County,Georgia,13,215,42.8
Newton County,Georgia,13,217,40.0
Oconee County,Georgia,13,219,36.1
Oglethorpe County,Georgia,13,221,34.4
Paulding County,Georgia,13,223,41.0
Peach County,Georgia,13,225,40.9
Pickens County,Georgia,13,227,32.8
Pierce County,Georgia,13,229,35.4
Pike County,Georgia,13,231,38.0
Polk County,Georgia,13,233,37.9
Pulaski County,Georgia,13,235,40.2
Putnam County,Georgia,13,237,31.4
Quitman County,Georgia,13,239,31.1
Rabun County,Georgia,13,241,31.1
Randolph County,Georgia,13,243,32.7
Richmond County,Georgia,13,245,43.1
Rockdale County,Georgia,13,247,38.1
Schley County,Georgia,13,249,40.1
Screven County,Georgia,13,251,36.2
Seminole County,Georgia,13,253,32.9
Spalding County,Georgia,13,255,37.2
Stephens County,Georgia,13,257,35.6
Stewart County,Georgia,13,259,53.0
Sumter County,Georgia,13,261,40.3
Talbot County,Georgia,13,263,31.0
Taliaferro County,Georgia,13,265,39.7
Tattnall County,Georgia,13,267,44.1
Taylor County,Georgia,13,269,32.8
Telfair County,Georgia,13,271,42.8
Terrell County,Georgia,13,273,35.8
Thomas County,Georgia,13,275,36.0
Tift County,Georgia,13,277,41.0
Toombs County,Georgia,13,279,37.6
Towns County,Georgia,13,281,31.4
Treutlen County,Georgia,13,283,36.0
Troup County,Georgia,13,285,39.7
Turner County,Georgia,13,287,36.1
Twiggs County,Georgia,13,289,32.6
Union County,Georgia,13,291,26.3
Upson County,Georgia,13,293,35.0
Walker County,Georgia,13,295,36.2
Walton County,Georgia,13,297,37.7
Ware County,Georgia,13,299,37.8
Warren County,Georgia,13,301,32.1
Washington County,Georgia,13,303,37.2
Wayne County,Georgia,13,305,37.6
Webster County,Georgia,13,307,30.2
Wheeler County,Georgia,13,309,46.6
White County,Georgia,13,311,34.0
Whitfield County,Georgia,13,313,40.2
Wilcox County,Georgia,13,315,41.2
Wilkes County,Georgia,13,317,33.0
Wilkinson County,Georgia,13,319,34.3
Worth County,Georgia,13,321,35.0
Hawaii County,Hawaii,15,001,34.4
Honolulu County,Hawaii,15,003,40.7
Kauai County,Hawaii,15,007,34.9
Kalawao County,Hawaii,15,005,25.8
Maui County,Hawaii,15,009,36.6
Ada County,Idaho,16,001,41.3
Adams County,Idaho,16,003,24.8
Bannock County,Idaho,16,005,42.3
Bear Lake County,Idaho,16,007,34.4
Benewah County,Idaho,16,009,30.1
Bingham County,Idaho,16,011,37.7
Blaine County,Idaho,16,013,33.9
Boise County,Idaho,16,015,25.7
Bonner County,Idaho,16,017,30.3
Bonneville County,Idaho,16,019,39.9
Boundary County,Idaho,16,021,31.8
Butte County,Idaho,16,023,29.0
Camas County,Idaho,16,025,27.9
Canyon County,Idaho,16,027,40.4
Caribou County,Idaho,16,029,35.9
Cassia County,Idaho,16,031,38.2
Clearwater County,Idaho,16,035,30.7
Custer County,Idaho,16,037,28.2
Elmore County,Idaho,16,039,42.9
Franklin County,Idaho,16,041,38.4
Fremont County,Idaho,16,043,38.2
Gem County,Idaho,16,045,31.6
Gooding County,Idaho,16,047,35.7
Idaho County,Idaho,16,049,28.6
Jefferson County,Idaho,16,051,39.2
Jerome County,Idaho,16,053,38.8
Kootenai County,Idaho,16,055,36.6
Latah County,Idaho,16,057,51.2
Lemhi County,Idaho,16,059,27.0
Lewis County,Idaho,16,061,28.5
Lincoln County,Idaho,16,063,40.7
Madison County,Idaho,16,065,58.1
Minidoka County,Idaho,16,067,37.7
Nez Perce County,Idaho,16,069,37.3
Oneida County,Idaho,16,071,31.7
Owyhee County,Idaho,16,073,35.7
Payette County,Idaho,16,075,34.2
Power County,Idaho,16,077,36.0
Shoshone County,Idaho,16,079,31.0
Teton County,Idaho,16,081,40.9
Twin Falls County,Idaho,16,083,39.4
Valley County,Idaho,16,085,28.5
Washington County,Idaho,16,087,30.4
Adams County,Illinois,17,001,34.9
Alexander County,Illinois,17,003,29.0
Bond County,Illinois,17,005,38.8
Boone County,Illinois,17,007,37.6
Brown County,Illinois,17,009,44.1
Bureau County,Illinois,17,011,33.2
Calhoun County,Illinois,17,013,30.1
Carroll County,Illinois,17,015,30.8
Cass County,Illinois,17,017,35.9
Champaign County,Illinois,17,019,51.6
Christian County,Illinois,17,021,35.4
Clark County,Illinois,17,023,34.1
Clay County,Illinois,17,025,34.0
Clinton County,Illinois,17,027,37.4
Coles County,Illinois,17,029,44.6
Cook County,Illinois,17,031,42.5
Crawford County,Illinois,17,033,37.3
Cumberland County,Illinois,17,035,33.9
DeKalb County,Illinois,17,037,47.9
De Witt County,Illinois,17,039,34.6
Douglas County,Illinois,17,041,37.0
DuPage County,Illinois,17,043,38.4
Edgar County,Illinois,17,045,33.3
Edwards County,Illinois,17,047,33.0
Effingham County,Illinois,17,049,36.4
Fayette County,Illinois,17,051,36.8
Ford County,Illinois,17,053,34.7
Franklin County,Illinois,17,055,34.7
Fulton County,Illinois,17,057,36.2
Gallatin County,Illinois,17,059,32.6
Greene County,Illinois,17,061,35.4
Grundy County,Illinois,17,063,39.4
Hamilton County,Illinois,17,065,33.2
Hancock County,Illinois,17,067,31.7
Hardin County,Illinois,17,069,34.2
Henderson County,Illinois,17,071,29.3
Henry County,Illinois,17,073,34.4
Iroquois County,Illinois,17,075,33.1
Jackson County,Illinois,17,077,48.7
Jasper County,Illinois,17,079,32.8
Jefferson County,Illinois,17,081,36.3
Jersey County,Illinois,17,083,35.5
Jo Daviess County,Illinois,17,085,29.2
Johnson County,Illinois,17,087,36.7
Kane County,Illinois,17,089,39.2
Kankakee County,Illinois,17,091,39.3
Kendall County,Illinois,17,093,42.0
Knox County,Illinois,17,095,36.4
Lake County,Illinois,17,097,38.6
LaSalle County,Illinois,17,099,36.0
Lawrence County,Illinois,17,101,38.9
Lee County,Illinois,17,103,36.0
Livingston County,Illinois,17,105,35.7
Logan County,Illinois,17,107,40.0
McDonough County,Illinois,17,109,46.7
McHenry County,Illinois,17,111,37.0
McLean County,Illinois,17,113,46.2
Macon County,Illinois,17,115,35.9
Macoupin County,Illinois,17,117,34.3
Madison County,Illinois,17,119,37.6
Marion County,Illinois,17,121,34.7
Marshall County,Illinois,17,123,32.1
Mason County,Illinois,17,125,32.8
Massac County,Illinois,17,127,33.1
Menard County,Illinois,17,129,33.5
Mercer County,Illinois,17,131,32.8
Monroe County,Illinois,17,133,35.1
Montgomery County,Illinois,17,135,35.4
Morgan County,Illinois,17,137,38.6
Moultrie County,Illinois,17,139,35.1
Ogle County,Illinois,17,141,35.2
Peoria County,Illinois,17,143,38.7
Perry County,Illinois,17,145,38.5
Piatt County,Illinois,17,147,34.1
Pike County,Illinois,17,149,33.7
Pope County,Illinois,17,151,25.0
Pulaski County,Illinois,17,153,32.5
Putnam County,Illinois,17,155,31.3
Randolph County,Illinois,17,157,38.2
Richland County,Illinois,17,159,33.7
Rock Island County,Illinois,17,161,36.7
Saint Clair County,Illinois,17,163,38.3
Saline County,Illinois,17,165,34.7
Sangamon County,Illinois,17,167,37.1
Schuyler County,Illinois,17,169,33.2
Scott County,Illinois,17,171,33.1
Shelby County,Illinois,17,173,32.6
Stark County,Illinois,17,175,32.8
Stephenson County,Illinois,17,177,31.9
Tazewell County,Illinois,17,179,36.1
Union County,Illinois,17,181,33.8
Vermilion County,Illinois,17,183,35.4
Wabash County,Illinois,17,185,33.2
Warren County,Illinois,17,187,39.0
Washington County,Illinois,17,189,33.7
Wayne County,Illinois,17,191,33.2
White County,Illinois,17,193,33.1
Whiteside County,Illinois,17,195,33.9
Will County,Illinois,17,197,39.5
Williamson County,Illinois,17,199,36.6
Winnebago County,Illinois,17,201,36.8
Woodford County,Illinois,17,203,35.3
Adams County,Indiana,18,001,35.3
Allen County,Indiana,18,003,39.6
Bartholomew County,Indiana,18,005,39.2
Benton County,Indiana,18,007,35.2
Blackford County,Indiana,18,009,32.8
Boone County,Indiana,18,011,37.4
Brown County,Indiana,18,013,29.3
Carroll County,Indiana,18,015,35.1
Cass County,Indiana,18,017,36.4
Clark County,Indiana,18,019,39.0
Clay County,Indiana,18,021,35.7
Clinton County,Indiana,18,023,36.5
Crawford County,Indiana,18,025,33.2
Daviess County,Indiana,18,027,37.1
Dearborn County,Indiana,18,029,35.2
Decatur County,Indiana,18,031,37.0
DeKalb County,Indiana,18,033,36.6
Delaware County,Indiana,18,035,44.4
Dubois County,Indiana,18,037,35.1
Elkhart County,Indiana,18,039,38.4
Fayette County,Indiana,18,041,35.0
Floyd County,Indiana,18,043,37.8
Fountain County,Indiana,18,045,34.3
Franklin County,Indiana,18,047,34.0
Fulton County,Indiana,18,049,34.1
Gibson County,Indiana,18,051,36.0
Grant County,Indiana,18,053,37.6
Greene County,Indiana,18,055,34.4
Hamilton County,Indiana,18,057,39.4
Hancock County,Indiana,18,059,37.0
Harrison County,Indiana,18,061,35.1
Hendricks County,Indiana,18,063,39.5
Henry County,Indiana,18,065,36.6
Howard County,Indiana,18,067,35.2
Huntington County,Indiana,18,069,37.4
Jackson County,Indiana,18,071,37.7
Jasper County,Indiana,18,073,37.0
Jay County,Indiana,18,075,35.1
Jefferson County,Indiana,18,077,37.7
Jennings County,Indiana,18,079,36.0
