County,State,State_FIPS,County_FIPS,high_school_only_percentage
Johnson County,Indiana,18,081,31.1
Knox County,Indiana,18,083,35.8
Kosciusko County,Indiana,18,085,34.8
LaGrange County,Indiana,18,087,30.5
Lake County,Indiana,18,089,35.1
LaPorte County,Indiana,18,091,39.6
Lawrence County,Indiana,18,093,42.3
Madison County,Indiana,18,095,39.4
Marion County,Indiana,18,097,28.0
Marshall County,Indiana,18,099,38.8
Martin County,Indiana,18,101,42.7
Miami County,Indiana,18,103,42.0
Monroe County,Indiana,18,105,22.2
Montgomery County,Indiana,18,107,41.3
Morgan County,Indiana,18,109,39.3
Newton County,Indiana,18,111,42.8
Noble County,Indiana,18,113,42.0
Ohio County,Indiana,18,115,43.1
Orange County,Indiana,18,117,46.6
Owen County,Indiana,18,119,44.4
Parke County,Indiana,18,121,40.5
Perry County,Indiana,18,123,44.7
Pike County,Indiana,18,125,41.7
Porter County,Indiana,18,127,35.0
Posey County,Indiana,18,129,38.2
Pulaski County,Indiana,18,131,46.1
Putnam County,Indiana,18,133,42.4
Randolph County,Indiana,18,135,43.4
Ripley County,Indiana,18,137,43.6
Rush County,Indiana,18,139,46.4
Saint Joseph County,Indiana,18,141,30.7
Scott County,Indiana,18,143,43.5
Shelby County,Indiana,18,145,42.4
Spencer County,Indiana,18,147,46.0
Starke County,Indiana,18,149,42.1
Steuben County,Indiana,18,151,39.6
Sullivan County,Indiana,18,153,44.2
Switzerland County,Indiana,18,155,46.4
Tippecanoe County,Indiana,18,157,25.4
Tipton County,Indiana,18,159,40.8
Union County,Indiana,18,161,43.4
Vanderburgh County,Indiana,18,163,32.5
Vermillion County,Indiana,18,165,43.4
Vigo County,Indiana,18,167,32.0
Wabash County,Indiana,18,169,42.6
Warren County,Indiana,18,171,41.8
Warrick County,Indiana,18,173,31.3
Washington County,Indiana,18,175,43.1
Wayne County,Indiana,18,177,37.3
Wells County,Indiana,18,179,40.2
White County,Indiana,18,181,41.6
Whitley County,Indiana,18,183,39.2
Adair County,Iowa,19,001,40.5
Adams County,Iowa,19,003,39.1
Allamakee County,Iowa,19,005,39.4
Appanoose County,Iowa,19,007,36.5
Audubon County,Iowa,19,009,37.1
Benton County,Iowa,19,011,36.9
Black Hawk County,Iowa,19,013,30.5
Boone County,Iowa,19,015,31.5
Bremer County,Iowa,19,017,32.9
Buchanan County,Iowa,19,019,38.5
Buena Vista County,Iowa,19,021,30.3
Butler County,Iowa,19,023,38.0
Calhoun County,Iowa,19,025,38.0
Carroll County,Iowa,19,027,36.7
Cass County,Iowa,19,029,37.9
Cedar County,Iowa,19,031,37.6
Cerro Gordo County,Iowa,19,033,30.6
Cherokee County,Iowa,19,035,35.8
Chickasaw County,Iowa,19,037,43.6
Clarke County,Iowa,19,039,38.9
Clay County,Iowa,19,041,34.4
Clayton County,Iowa,19,043,43.2
Clinton County,Iowa,19,045,38.8
Crawford County,Iowa,19,047,37.4
Dallas County,Iowa,19,049,17.7
Davis County,Iowa,19,051,32.5
Decatur County,Iowa,19,053,37.5
Delaware County,Iowa,19,055,42.8
Des Moines County,Iowa,19,057,33.5
Dickinson County,Iowa,19,059,26.3
Dubuque County,Iowa,19,061,32.7
Emmet County,Iowa,19,063,32.8
Fayette County,Iowa,19,065,39.6
Floyd County,Iowa,19,067,35.4
Franklin County,Iowa,19,069,35.9
Fremont County,Iowa,19,071,33.6
Greene County,Iowa,19,073,39.7
Grundy County,Iowa,19,075,31.6
Guthrie County,Iowa,19,077,38.9
Hamilton County,Iowa,19,079,32.4
Hancock County,Iowa,19,081,36.3
Hardin County,Iowa,19,083,34.7
Harrison County,Iowa,19,085,37.2
Henry County,Iowa,19,087,36.0
Howard County,Iowa,19,089,40.0
Humboldt County,Iowa,19,091,37.0
Ida County,Iowa,19,093,38.8
Iowa County,Iowa,19,095,37.1
Jackson County,Iowa,19,097,42.0
Jasper County,Iowa,19,099,41.4
Jefferson County,Iowa,19,101,28.0
Johnson County,Iowa,19,103,16.3
Jones County,Iowa,19,105,39.6
Keokuk County,Iowa,19,107,40.4
Kossuth County,Iowa,19,109,37.4
Lee County,Iowa,19,111,40.8
Linn County,Iowa,19,113,27.0
Louisa County,Iowa,19,115,37.7
Lucas County,Iowa,19,117,41.3
Lyon County,Iowa,19,119,37.1
Madison County,Iowa,19,121,36.6
Mahaska County,Iowa,19,123,39.6
Marion County,Iowa,19,125,34.1
Marshall County,Iowa,19,127,34.2
Mills County,Iowa,19,129,34.1
Mitchell County,Iowa,19,131,38.4
Monona County,Iowa,19,133,38.3
Monroe County,Iowa,19,135,39.1
Montgomery County,Iowa,19,137,35.2
Muscatine County,Iowa,19,139,35.3
O'Brien County,Iowa,19,141,39.9
Osceola County,Iowa,19,143,36.6
Page County,Iowa,19,145,36.5
Palo Alto County,Iowa,19,147,29.2
Plymouth County,Iowa,19,149,33.9
Pocahontas County,Iowa,19,151,39.4
Polk County,Iowa,19,153,24.5
Pottawattamie County,Iowa,19,155,32.7
Poweshiek County,Iowa,19,157,37.9
Ringgold County,Iowa,19,159,36.9
Sac County,Iowa,19,161,36.9
Scott County,Iowa,19,163,29.6
Shelby County,Iowa,19,165,35.3
Sioux County,Iowa,19,167,30.2
Story County,Iowa,19,169,17.4
Tama County,Iowa,19,171,40.0
Taylor County,Iowa,19,173,38.5
Union County,Iowa,19,175,35.5
Van Buren County,Iowa,19,177,38.9
Wapello County,Iowa,19,179,34.9
Warren County,Iowa,19,181,30.8
Washington County,Iowa,19,183,39.3
Wayne County,Iowa,19,185,44.4
Webster County,Iowa,19,187,33.9
Winnebago County,Iowa,19,189,34.1
Winneshiek County,Iowa,19,191,33.0
Woodbury County,Iowa,19,193,32.2
Worth County,Iowa,19,195,36.4
Wright County,Iowa,19,197,36.9
Allen County,Kansas,20,001,33.1
Anderson County,Kansas,20,003,42.0
Atchison County,Kansas,20,005,38.4
Barber County,Kansas,20,007,33.7
Barton County,Kansas,20,009,32.0
Bourbon County,Kansas,20,011,31.5
Brown County,Kansas,20,013,37.4
Butler County,Kansas,20,015,25.9
Chase County,Kansas,20,017,29.1
Chautauqua County,Kansas,20,019,34.8
Cherokee County,Kansas,20,021,32.7
Cheyenne County,Kansas,20,023,30.9
Clark County,Kansas,20,025,27.2
Clay County,Kansas,20,027,35.2
Cloud County,Kansas,20,029,31.6
Coffey County,Kansas,20,031,32.1
Comanche County,Kansas,20,033,34.9
Cowley County,Kansas,20,035,29.9
Crawford County,Kansas,20,037,29.3
Decatur County,Kansas,20,039,35.4
Dickinson County,Kansas,20,041,33.2
Doniphan County,Kansas,20,043,36.8
Douglas County,Kansas,20,045,18.4
Edwards County,Kansas,20,047,28.2
Elk County,Kansas,20,049,42.6
Ellis County,Kansas,20,051,26.9
Ellsworth County,Kansas,20,053,34.3
Finney County,Kansas,20,055,22.2
Ford County,Kansas,20,057,25.3
Franklin County,Kansas,20,059,37.6
Geary County,Kansas,20,061,25.0
Gove County,Kansas,20,063,36.3
Graham County,Kansas,20,065,31.9
Grant County,Kansas,20,067,25.9
Gray County,Kansas,20,069,22.5
Greeley County,Kansas,20,071,26.9
Greenwood County,Kansas,20,073,36.3
Hamilton County,Kansas,20,075,39.9
Harper County,Kansas,20,077,39.1
Harvey County,Kansas,20,079,23.7
Haskell County,Kansas,20,081,19.3
Hodgeman County,Kansas,20,083,20.8
Jackson County,Kansas,20,085,39.0
Jefferson County,Kansas,20,087,39.7
Jewell County,Kansas,20,089,39.5
Johnson County,Kansas,20,091,14.5
Kearny County,Kansas,20,093,32.4
Kingman County,Kansas,20,095,33.0
Kiowa County,Kansas,20,097,27.1
Labette County,Kansas,20,099,31.8
Lane County,Kansas,20,101,31.9
Leavenworth County,Kansas,20,103,28.3
Lincoln County,Kansas,20,105,31.1
Linn County,Kansas,20,107,38.9
Logan County,Kansas,20,109,28.1
Lyon County,Kansas,20,111,29.3
McPherson County,Kansas,20,113,27.9
Marion County,Kansas,20,115,30.3
Marshall County,Kansas,20,117,42.2
Meade County,Kansas,20,119,26.4
Miami County,Kansas,20,121,31.8
Mitchell County,Kansas,20,123,30.4
Montgomery County,Kansas,20,125,29.2
Morris County,Kansas,20,127,36.1
Morton County,Kansas,20,129,28.0
Nemaha County,Kansas,20,131,39.8
Neosho County,Kansas,20,133,32.5
Ness County,Kansas,20,135,31.1
Norton County,Kansas,20,137,34.7
Osage County,Kansas,20,139,39.1
Osborne County,Kansas,20,141,34.6
Ottawa County,Kansas,20,143,35.4
Pawnee County,Kansas,20,145,33.1
Phillips County,Kansas,20,147,36.6
Pottawatomie County,Kansas,20,149,29.1
Pratt County,Kansas,20,151,24.9
Rawlins County,Kansas,20,153,29.8
Reno County,Kansas,20,155,27.7
Republic County,Kansas,20,157,34.5
Rice County,Kansas,20,159,29.3
Riley County,Kansas,20,161,19.1
Rooks County,Kansas,20,163,30.4
Rush County,Kansas,20,165,29.8
Russell County,Kansas,20,167,27.2
Saline County,Kansas,20,169,30.1
Scott County,Kansas,20,171,27.0
Sedgwick County,Kansas,20,173,26.3
Seward County,Kansas,20,175,28.7
Shawnee County,Kansas,20,177,31.4
Sheridan County,Kansas,20,179,34.1
Sherman County,Kansas,20,181,30.3
Smith County,Kansas,20,183,35.9
Stafford County,Kansas,20,185,29.3
Stanton County,Kansas,20,187,29.6
Stevens County,Kansas,20,189,25.8
Sumner County,Kansas,20,191,34.9
Thomas County,Kansas,20,193,26.4
Trego County,Kansas,20,195,31.1
Wabaunsee County,Kansas,20,197,34.9
Wallace County,Kansas,20,199,25.8
Washington County,Kansas,20,201,40.7
Wichita County,Kansas,20,203,27.5
Wilson County,Kansas,20,205,33.9
Woodson County,Kansas,20,207,35.2
Wyandotte County,Kansas,20,209,32.1
Adair County,Kentucky,21,001,39.0
Allen County,Kentucky,21,003,38.5
Anderson County,Kentucky,21,005,36.6
Ballard County,Kentucky,21,007,36.4
Barren County,Kentucky,21,009,42.0
Bath County,Kentucky,21,011,41.2
Bell County,Kentucky,21,013,38.5
Boone County,Kentucky,21,015,27.5
Bourbon County,Kentucky,21,017,35.6
Boyd County,Kentucky,21,019,33.9
Boyle County,Kentucky,21,021,33.5
Bracken County,Kentucky,21,023,46.4
Breathitt County,Kentucky,21,025,36.7
Breckinridge County,Kentucky,21,027,44.9
Bullitt County,Kentucky,21,029,41.6
Butler County,Kentucky,21,031,42.9
Caldwell County,Kentucky,21,033,45.0
Calloway County,Kentucky,21,035,32.1
Campbell County,Kentucky,21,037,28.2
Carlisle County,Kentucky,21,039,40.4
Carroll County,Kentucky,21,041,40.3
Carter County,Kentucky,21,043,40.3
Casey County,Kentucky,21,045,40.6
Christian County,Kentucky,21,047,31.0
Clark County,Kentucky,21,049,34.3
Clay County,Kentucky,21,051,35.3
Clinton County,Kentucky,21,053,39.8
Crittenden County,Kentucky,21,055,42.0
Cumberland County,Kentucky,21,057,43.0
Daviess County,Kentucky,21,059,34.1
Edmonson County,Kentucky,21,061,39.3
Elliott County,Kentucky,21,063,43.4
Estill County,Kentucky,21,065,45.8
Fayette County,Kentucky,21,067,19.6
Fleming County,Kentucky,21,069,40.3
Floyd County,Kentucky,21,071,37.8
Franklin County,Kentucky,21,073,31.3
Fulton County,Kentucky,21,075,37.4
Gallatin County,Kentucky,21,077,44.2
Garrard County,Kentucky,21,079,37.1
Grant County,Kentucky,21,081,47.4
Graves County,Kentucky,21,083,39.5
Grayson County,Kentucky,21,085,43.0
Green County,Kentucky,21,087,37.8
Greenup County,Kentucky,21,089,36.0
Hancock County,Kentucky,21,091,43.4
Hardin County,Kentucky,21,093,30.4
Harlan County,Kentucky,21,095,34.6
Harrison County,Kentucky,21,097,40.3
Hart County,Kentucky,21,099,40.3
Henderson County,Kentucky,21,101,36.0
Henry County,Kentucky,21,103,41.2
Hickman County,Kentucky,21,105,41.7
Hopkins County,Kentucky,21,107,40.4
Jackson County,Kentucky,21,109,42.7
Jefferson County,Kentucky,21,111,26.7
Jessamine County,Kentucky,21,113,30.5
Johnson County,Kentucky,21,115,36.3
Kenton County,Kentucky,21,117,28.7
Knott County,Kentucky,21,119,33.7
Knox County,Kentucky,21,121,38.0
Larue County,Kentucky,21,123,39.2
Laurel County,Kentucky,21,125,39.1
Lawrence County,Kentucky,21,127,42.5
Lee County,Kentucky,21,129,36.3
Leslie County,Kentucky,21,131,41.9
Letcher County,Kentucky,21,133,37.0
Lewis County,Kentucky,21,135,42.8
Lincoln County,Kentucky,21,137,42.7
Livingston County,Kentucky,21,139,43.6
Logan County,Kentucky,21,141,44.5
Lyon County,Kentucky,21,143,41.1
McCracken County,Kentucky,21,145,31.4
McCreary County,Kentucky,21,147,40.9
McLean County,Kentucky,21,149,41.2
Madison County,Kentucky,21,151,28.1
Magoffin County,Kentucky,21,153,36.4
Marion County,Kentucky,21,155,45.3
Marshall County,Kentucky,21,157,38.2
Martin County,Kentucky,21,159,39.0
Mason County,Kentucky,21,161,34.7
Meade County,Kentucky,21,163,35.5
Menifee County,Kentucky,21,165,44.7
Mercer County,Kentucky,21,167,36.8
Metcalfe County,Kentucky,21,169,38.6
Monroe County,Kentucky,21,171,39.3
Montgomery County,Kentucky,21,173,40.3
Morgan County,Kentucky,21,175,41.4
Muhlenberg County,Kentucky,21,177,44.8
Nelson County,Kentucky,21,179,37.2
Nicholas County,Kentucky,21,181,42.1
Ohio County,Kentucky,21,183,43.0
Oldham County,Kentucky,21,185,20.7
Owen County,Kentucky,21,187,46.4
Owsley County,Kentucky,21,189,36.8
Pendleton County,Kentucky,21,191,43.8
Perry County,Kentucky,21,193,33.0
Pike County,Kentucky,21,195,39.4
Powell County,Kentucky,21,197,40.0
Pulaski County,Kentucky,21,199,35.7
Robertson County,Kentucky,21,201,38.3
Rockcastle County,Kentucky,21,203,43.4
Rowan County,Kentucky,21,205,33.4
Russell County,Kentucky,21,207,38.0
Scott County,Kentucky,21,209,30.3
Shelby County,Kentucky,21,211,30.3
Simpson County,Kentucky,21,213,44.9
Spencer County,Kentucky,21,215,36.3
Taylor County,Kentucky,21,217,39.2
Todd County,Kentucky,21,219,40.5
Trigg County,Kentucky,21,221,33.2
Trimble County,Kentucky,21,223,46.3
Union County,Kentucky,21,225,47.8
Warren County,Kentucky,21,227,26.6
Washington County,Kentucky,21,229,42.4
Wayne County,Kentucky,21,231,38.7
Webster County,Kentucky,21,233,47.0
Whitley County,Kentucky,21,235,36.9
Wolfe County,Kentucky,21,237,37.4
Woodford County,Kentucky,21,239,29.8
Acadia Parish,Louisiana,22,001,41.3
Allen Parish,Louisiana,22,003,44.3
Ascension Parish,Louisiana,22,005,32.3
Assumption Parish,Louisiana,22,007,45.1
Avoyelles Parish,Louisiana,22,009,37.8
Beauregard Parish,Louisiana,22,011,38.1
Bienville Parish,Louisiana,22,013,44.5
Bossier Parish,Louisiana,22,015,29.7
Caddo Parish,Louisiana,22,017,33.7
Calcasieu Parish,Louisiana,22,019,34.1
Caldwell Parish,Louisiana,22,021,42.5
Cameron Parish,Louisiana,22,023,40.3
Catahoula Parish,Louisiana,22,025,39.4
Claiborne Parish,Louisiana,22,027,43.5
Concordia Parish,Louisiana,22,029,40.8
De Soto Parish,Louisiana,22,031,42.6
East Baton Rouge Parish,Louisiana,22,033,27.3
East Carroll Parish,Louisiana,22,035,40.5
East Feliciana Parish,Louisiana,22,037,43.5
Evangeline Parish,Louisiana,22,039,41.5
Franklin Parish,Louisiana,22,041,42.1
Grant Parish,Louisiana,22,043,46.8
Iberia Parish,Louisiana,22,045,43.7
Iberville Parish,Louisiana,22,047,41.3
Jackson Parish,Louisiana,22,049,42.6
Jefferson Parish,Louisiana,22,051,30.8
Jefferson Davis Parish,Louisiana,22,053,40.4
Lafayette Parish,Louisiana,22,055,30.4
Lafourche Parish,Louisiana,22,057,40.5
LaSalle Parish,Louisiana,22,059,42.5
Lincoln Parish,Louisiana,22,061,26.8
Livingston Parish,Louisiana,22,063,38.1
Madison Parish,Louisiana,22,065,36.9
Morehouse Parish,Louisiana,22,067,42.9
Natchitoches Parish,Louisiana,22,069,35.1
Orleans Parish,Louisiana,22,071,22.8
Ouachita Parish,Louisiana,22,073,34.1
Plaquemines Parish,Louisiana,22,075,35.5
Pointe Coupee Parish,Louisiana,22,077,39.3
Rapides Parish,Louisiana,22,079,36.7
Red River Parish,Louisiana,22,081,43.2
Richland Parish,Louisiana,22,083,40.9
Sabine Parish,Louisiana,22,085,46.6
Saint Bernard Parish,Louisiana,22,087,32.6
Saint Charles Parish,Louisiana,22,089,34.5
Saint Helena Parish,Louisiana,22,091,38.5
Saint James Parish,Louisiana,22,093,41.1
Saint John the Baptist Parish,Louisiana,22,095,38.8
Saint Landry Parish,Louisiana,22,097,41.2
Saint Martin Parish,Louisiana,22,099,43.0
Saint Mary Parish,Louisiana,22,101,51.0
Saint Tammany Parish,Louisiana,22,103,26.6
Tangipahoa Parish,Louisiana,22,105,37.2
Tensas Parish,Louisiana,22,107,46.1
Terrebonne Parish,Louisiana,22,109,38.9
Union Parish,Louisiana,22,111,44.8
Vermilion Parish,Louisiana,22,113,41.3
Vernon Parish,Louisiana,22,115,40.2
Washington Parish,Louisiana,22,117,44.7
Webster Parish,Louisiana,22,119,42.0
West Baton Rouge Parish,Louisiana,22,121,37.2
West Carroll Parish,Louisiana,22,123,45.7
West Feliciana Parish,Louisiana,22,125,31.8
Winn Parish,Louisiana,22,127,45.8
Androscoggin County,Maine,23,001,35.5
Aroostook County,Maine,23,003,37.3
Cumberland County,Maine,23,005,22.2
Franklin County,Maine,23,007,38.0
Hancock County,Maine,23,009,30.8
Kennebec County,Maine,23,011,32.7
Knox County,Maine,23,013,32.9
Lincoln County,Maine,23,015,34.4
Oxford County,Maine,23,017,42.0
Penobscot County,Maine,23,019,33.6
Piscataquis County,Maine,23,021,40.7
Sagadahoc County,Maine,23,023,30.0
Somerset County,Maine,23,025,40.4
Waldo County,Maine,23,027,32.2
Washington County,Maine,23,029,38.0
York County,Maine,23,031,30.0
Allegany County,Maryland,24,001,41.8
Anne Arundel County,Maryland,24,003,23.7
Baltimore County,Maryland,24,005,25.8
Calvert County,Maryland,24,009,30.3
Caroline County,Maryland,24,011,39.9
Carroll County,Maryland,24,013,29.4
Cecil County,Maryland,24,015,36.1
Charles County,Maryland,24,017,31.7
Dorchester County,Maryland,24,019,38.5
Frederick County,Maryland,24,021,24.1
Garrett County,Maryland,24,023,43.3
Harford County,Maryland,24,025,26.0
Howard County,Maryland,24,027,13.5
Kent County,Maryland,24,029,29.8
Queen Anne's County,Maryland,24,035,28.9
Saint Mary's County,Maryland,24,037,30.3
Somerset County,Maryland,24,039,39.7
Talbot County,Maryland,24,041,24.5
Washington County,Maryland,24,043,36.5
Wicomico County,Maryland,24,045,32.3
Worcester County,Maryland,24,047,31.8
Baltimore City,Maryland,24,510,29.1
Montgomery County,Maryland,24,031,13.4
Prince George's County,Maryland,24,033,25.8
Barnstable County,Massachusetts,25,001,23.7
Berkshire County,Massachusetts,25,003,29.4
Bristol County,Massachusetts,25,005,29.9
Dukes County,Massachusetts,25,007,23.6
Essex County,Massachusetts,25,009,25.1
Franklin County,Massachusetts,25,011,28.5
Hampden County,Massachusetts,25,013,30.7
Hampshire County,Massachusetts,25,015,22.6
Middlesex County,Massachusetts,25,017,19.0
Nantucket County,Massachusetts,25,019,19.8
Norfolk County,Massachusetts,25,021,19.2
Plymouth County,Massachusetts,25,023,27.8
Suffolk County,Massachusetts,25,025,22.1
Worcester County,Massachusetts,25,027,27.8
Alcona County,Michigan,26,001,39.3
Alger County,Michigan,26,003,45.2
Allegan County,Michigan,26,005,37.9
Alpena County,Michigan,26,007,33.7
Antrim County,Michigan,26,009,31.5
Arenac County,Michigan,26,011,41.9
Baraga County,Michigan,26,013,40.6
Barry County,Michigan,26,015,37.7
Bay County,Michigan,26,017,34.6
Benzie County,Michigan,26,019,31.2
Berrien County,Michigan,26,021,28.1
Branch County,Michigan,26,023,41.5
Calhoun County,Michigan,26,025,36.8
Cass County,Michigan,26,027,33.2
Charlevoix County,Michigan,26,029,29.7
Cheboygan County,Michigan,26,031,38.0
Chippewa County,Michigan,26,033,34.1
Clare County,Michigan,26,035,36.6
Clinton County,Michigan,26,037,26.8
Crawford County,Michigan,26,039,33.0
Delta County,Michigan,26,041,33.8
Dickinson County,Michigan,26,043,33.2
Eaton County,Michigan,26,045,27.7
Emmet County,Michigan,26,047,24.7
Genesee County,Michigan,26,049,31.6
Gladwin County,Michigan,26,051,39.3
Gogebic County,Michigan,26,053,37.3
Grand Traverse County,Michigan,26,055,24.0
Gratiot County,Michigan,26,057,40.4
Hillsdale County,Michigan,26,059,38.9
Houghton County,Michigan,26,061,33.1
Huron County,Michigan,26,063,41.6
Ingham County,Michigan,26,065,22.0
Ionia County,Michigan,26,067,39.1
Iosco County,Michigan,26,069,38.3
Iron County,Michigan,26,071,41.9
Isabella County,Michigan,26,073,31.8
Jackson County,Michigan,26,075,32.6
Kalamazoo County,Michigan,26,077,22.0
Kalkaska County,Michigan,26,079,42.1
Kent County,Michigan,26,081,24.1
Keweenaw County,Michigan,26,083,35.4
Lake County,Michigan,26,085,40.6
Lapeer County,Michigan,26,087,35.8
Leelanau County,Michigan,26,089,21.6
Lenawee County,Michigan,26,091,36.9
Livingston County,Michigan,26,093,25.8
Luce County,Michigan,26,095,36.8
Mackinac County,Michigan,26,097,34.0
Macomb County,Michigan,26,099,29.7
Manistee County,Michigan,26,101,35.6
Marquette County,Michigan,26,103,30.9
Mason County,Michigan,26,105,34.5
Mecosta County,Michigan,26,107,36.0
Menominee County,Michigan,26,109,42.5
Midland County,Michigan,26,111,28.9
Missaukee County,Michigan,26,113,41.9
Monroe County,Michigan,26,115,35.2
Montcalm County,Michigan,26,117,40.4
Montmorency County,Michigan,26,119,42.9
Muskegon County,Michigan,26,121,34.0
Newaygo County,Michigan,26,123,40.4
Oakland County,Michigan,26,125,18.6
Oceana County,Michigan,26,127,36.3
Ogemaw County,Michigan,26,129,38.2
Ontonagon County,Michigan,26,131,43.4
Osceola County,Michigan,26,133,43.8
Oscoda County,Michigan,26,135,37.4
Otsego County,Michigan,26,137,33.1
Ottawa County,Michigan,26,139,28.2
Presque Isle County,Michigan,26,141,38.2
Roscommon County,Michigan,26,143,38.4
Saginaw County,Michigan,26,145,33.3
Saint Clair County,Michigan,26,147,34.0
Saint Joseph County,Michigan,26,149,36.6
Sanilac County,Michigan,26,151,41.2
Schoolcraft County,Michigan,26,153,44.1
Shiawassee County,Michigan,26,155,37.3
Tuscola County,Michigan,26,157,42.4
Van Buren County,Michigan,26,159,31.3
Washtenaw County,Michigan,26,161,14.6
Wayne County,Michigan,26,163,30.1
Wexford County,Michigan,26,165,36.4
Aitkin County,Minnesota,27,001,36.9
Anoka County,Minnesota,27,003,27.9
Becker County,Minnesota,27,005,31.6
Beltrami County,Minnesota,27,007,27.8
Benton County,Minnesota,27,009,29.9
Big Stone County,Minnesota,27,011,45.0
Blue Earth County,Minnesota,27,013,26.5
Brown County,Minnesota,27,015,36.1
Carlton County,Minnesota,27,017,32.1
Carver County,Minnesota,27,019,18.2
Cass County,Minnesota,27,021,32.3
Chippewa County,Minnesota,27,023,34.1
Chisago County,Minnesota,27,025,33.8
Clay County,Minnesota,27,027,23.7
Clearwater County,Minnesota,27,029,34.9
Cook County,Minnesota,27,031,24.0
Cottonwood County,Minnesota,27,033,36.0
Crow Wing County,Minnesota,27,035,29.9
Dakota County,Minnesota,27,037,20.4
Dodge County,Minnesota,27,039,33.3
Douglas County,Minnesota,27,041,29.1
Faribault County,Minnesota,27,043,37.7
Fillmore County,Minnesota,27,045,34.1
Freeborn County,Minnesota,27,047,35.0
Goodhue County,Minnesota,27,049,32.8
Grant County,Minnesota,27,051,33.3
Hennepin County,Minnesota,27,053,16.4
Houston County,Minnesota,27,055,34.2
Hubbard County,Minnesota,27,057,31.2
Isanti County,Minnesota,27,059,34.6
Itasca County,Minnesota,27,061,30.0
Jackson County,Minnesota,27,063,32.7
Kanabec County,Minnesota,27,065,39.4
Kandiyohi County,Minnesota,27,067,25.9
Kittson County,Minnesota,27,069,36.2
Koochiching County,Minnesota,27,071,35.7
Lac qui Parle County,Minnesota,27,073,37.0
Lake County,Minnesota,27,075,30.9
Lake of the Woods County,Minnesota,27,077,38.6
Le Sueur County,Minnesota,27,079,35.8
Lincoln County,Minnesota,27,081,38.3
Lyon County,Minnesota,27,083,31.7
McLeod County,Minnesota,27,085,36.0
Mahnomen County,Minnesota,27,087,36.7
Marshall County,Minnesota,27,089,36.9
Martin County,Minnesota,27,091,37.9
Meeker County,Minnesota,27,093,35.3
Mille Lacs County,Minnesota,27,095,38.6
Morrison County,Minnesota,27,097,38.3
Mower County,Minnesota,27,099,32.0
Murray County,Minnesota,27,101,36.3
Nicollet County,Minnesota,27,103,25.2
Nobles County,Minnesota,27,105,31.3
Norman County,Minnesota,27,107,36.9
Olmsted County,Minnesota,27,109,19.9
Otter Tail County,Minnesota,27,111,29.5
Pennington County,Minnesota,27,113,33.1
Pine County,Minnesota,27,115,40.7
Pipestone County,Minnesota,27,117,35.5
Polk County,Minnesota,27,119,30.6
Pope County,Minnesota,27,121,30.4
Ramsey County,Minnesota,27,123,20.9
Red Lake County,Minnesota,27,125,37.5
Redwood County,Minnesota,27,127,37.4
Renville County,Minnesota,27,129,36.6
Rice County,Minnesota,27,131,31.4
Rock County,Minnesota,27,133,33.0
Roseau County,Minnesota,27,135,35.1
Saint Louis County,Minnesota,27,137,27.2
Scott County,Minnesota,27,139,22.2
Sherburne County,Minnesota,27,141,28.5
Sibley County,Minnesota,27,143,39.2
Stearns County,Minnesota,27,145,28.0
Steele County,Minnesota,27,147,33.7
Stevens County,Minnesota,27,149,31.4
Swift County,Minnesota,27,151,32.7
Todd County,Minnesota,27,153,36.7
Traverse County,Minnesota,27,155,35.4
Wabasha County,Minnesota,27,157,33.0
Wadena County,Minnesota,27,159,37.1
Waseca County,Minnesota,27,161,36.4
Washington County,Minnesota,27,163,21.0
Watonwan County,Minnesota,27,165,41.3
Wilkin County,Minnesota,27,167,28.7
Winona County,Minnesota,27,169,27.2
Wright County,Minnesota,27,171,29.4
Yellow Medicine County,Minnesota,27,173,35.4
Adams County,Mississippi,28,001,33.0
Alcorn County,Mississippi,28,003,32.2
Amite County,Mississippi,28,005,39.3
Attala County,Mississippi,28,007,32.4
Benton County,Mississippi,28,009,33.4
Bolivar County,Mississippi,28,011,24.9
Calhoun County,Mississippi,28,013,37.3
Carroll County,Mississippi,28,015,35.4
Chickasaw County,Mississippi,28,017,38.4
Choctaw County,Mississippi,28,019,35.9
Claiborne County,Mississippi,28,021,28.0
Clarke County,Mississippi,28,023,39.4
Clay County,Mississippi,28,025,34.3
Coahoma County,Mississippi,28,027,25.2
Copiah County,Mississippi,28,029,34.4
Covington County,Mississippi,28,031,36.6
DeSoto County,Mississippi,28,033,29.2
Forrest County,Mississippi,28,035,27.2
Franklin County,Mississippi,28,037,35.4
George County,Mississippi,28,039,36.6
Greene County,Mississippi,28,041,33.7
Grenada County,Mississippi,28,043,27.8
Hancock County,Mississippi,28,045,28.1
Harrison County,Mississippi,28,047,29.1
Hinds County,Mississippi,28,049,25.0
Holmes County,Mississippi,28,051,41.0
Humphreys County,Mississippi,28,053,33.8
Issaquena County,Mississippi,28,055,31.9
Itawamba County,Mississippi,28,057,31.1
Jackson County,Mississippi,28,059,31.2
Jasper County,Mississippi,28,061,38.5
Jefferson County,Mississippi,28,063,37.9
Jefferson Davis County,Mississippi,28,065,36.6
Jones County,Mississippi,28,067,29.9
Kemper County,Mississippi,28,069,38.3
Lafayette County,Mississippi,28,071,18.7
Lamar County,Mississippi,28,073,24.2
Lauderdale County,Mississippi,28,075,27.5
Lawrence County,Mississippi,28,077,33.6
