County,State,State_FIPS,County_FIPS,masters_degree
Prince of Wales-Hyder Census Area,Alaska,02,198,158.0
Wrangell City and Borough,Alaska,02,275,87.0
Apache County,Arizona,04,001,1476.0
Cochise County,Arizona,04,003,5859.0
Coconino County,Arizona,04,005,7682.0
Gila County,Arizona,04,007,1965.0
Graham County,Arizona,04,009,949.0
Greenlee County,Arizona,04,011,141.0
Maricopa County,Arizona,04,013,207683.0
Mohave County,Arizona,04,015,4336.0
Navajo County,Arizona,04,017,2921.0
Pima County,Arizona,04,019,57420.0
Pinal County,Arizona,04,021,12996.0
Santa Cruz County,Arizona,04,023,1348.0
Yavapai County,Arizona,04,025,11151.0
La Paz County,Arizona,04,012,395.0
Yuma County,Arizona,04,027,4705.0
Arkansas County,Arkansas,05,001,447.0
Ashley County,Arkansas,05,003,443.0
Baxter County,Arkansas,05,005,1129.0
Benton County,Arkansas,05,007,12134.0
Boone County,Arkansas,05,009,1062.0
Bradley County,Arkansas,05,011,225.0
Calhoun County,Arkansas,05,013,93.0
Carroll County,Arkansas,05,015,898.0
Chicot County,Arkansas,05,017,159.0
Clark County,Arkansas,05,019,874.0
Clay County,Arkansas,05,021,265.0
Cleburne County,Arkansas,05,023,705.0
Cleveland County,Arkansas,05,025,201.0
Columbia County,Arkansas,05,027,882.0
Conway County,Arkansas,05,029,583.0
Craighead County,Arkansas,05,031,4086.0
Crawford County,Arkansas,05,033,1259.0
Crittenden County,Arkansas,05,035,1112.0
Cross County,Arkansas,05,037,451.0
Dallas County,Arkansas,05,039,168.0
Desha County,Arkansas,05,041,331.0
Drew County,Arkansas,05,043,543.0
Faulkner County,Arkansas,05,045,5430.0
Franklin County,Arkansas,05,047,367.0
Fulton County,Arkansas,05,049,280.0
Garland County,Arkansas,05,051,4058.0
Grant County,Arkansas,05,053,538.0
Greene County,Arkansas,05,055,1158.0
Hempstead County,Arkansas,05,057,587.0
Hot Spring County,Arkansas,05,059,895.0
Howard County,Arkansas,05,061,428.0
Independence County,Arkansas,05,063,923.0
Izard County,Arkansas,05,065,404.0
Jackson County,Arkansas,05,067,288.0
Jefferson County,Arkansas,05,069,2066.0
Johnson County,Arkansas,05,071,677.0
Lafayette County,Arkansas,05,073,89.0
Lawrence County,Arkansas,05,075,450.0
Lee County,Arkansas,05,077,140.0
Lincoln County,Arkansas,05,079,173.0
Little River County,Arkansas,05,081,217.0
Logan County,Arkansas,05,083,347.0
Lonoke County,Arkansas,05,085,2078.0
Madison County,Arkansas,05,087,208.0
Marion County,Arkansas,05,089,453.0
Miller County,Arkansas,05,091,987.0
Mississippi County,Arkansas,05,093,1046.0
Monroe County,Arkansas,05,095,73.0
Montgomery County,Arkansas,05,097,239.0
Nevada County,Arkansas,05,099,211.0
Newton County,Arkansas,05,101,256.0
Ouachita County,Arkansas,05,103,836.0
Perry County,Arkansas,05,105,238.0
Phillips County,Arkansas,05,107,340.0
Pike County,Arkansas,05,109,385.0
Poinsett County,Arkansas,05,111,260.0
Polk County,Arkansas,05,113,486.0
Pope County,Arkansas,05,115,2126.0
Prairie County,Arkansas,05,117,128.0
Pulaski County,Arkansas,05,119,20113.0
Randolph County,Arkansas,05,121,484.0
Saint Francis County,Arkansas,05,123,672.0
Saline County,Arkansas,05,125,4327.0
Scott County,Arkansas,05,127,242.0
Searcy County,Arkansas,05,129,256.0
Sebastian County,Arkansas,05,131,3326.0
Sevier County,Arkansas,05,133,320.0
Sharp County,Arkansas,05,135,356.0
Stone County,Arkansas,05,137,343.0
Union County,Arkansas,05,139,993.0
Van Buren County,Arkansas,05,141,331.0
Washington County,Arkansas,05,143,10529.0
White County,Arkansas,05,145,2703.0
Woodruff County,Arkansas,05,147,113.0
Yell County,Arkansas,05,149,374.0
Alameda County,California,06,001,134717.0
Alpine County,California,06,003,50.0
Amador County,California,06,005,1186.0
Butte County,California,06,007,7667.0
Calaveras County,California,06,009,1639.0
Colusa County,California,06,011,184.0
Contra Costa County,California,06,013,70929.0
Del Norte County,California,06,015,660.0
El Dorado County,California,06,017,9686.0
Fresno County,California,06,019,23344.0
Glenn County,California,06,021,461.0
Humboldt County,California,06,023,5384.0
Imperial County,California,06,025,3686.0
Inyo County,California,06,027,923.0
Kern County,California,06,029,18062.0
Kings County,California,06,031,2157.0
Lake County,California,06,033,1659.0
Lassen County,California,06,035,615.0
Los Angeles County,California,06,037,458481.0
Madera County,California,06,039,2503.0
Marin County,California,06,041,28280.0
Mariposa County,California,06,043,717.0
Mendocino County,California,06,045,3098.0
Merced County,California,06,047,4382.0
Modoc County,California,06,049,208.0
Mono County,California,06,051,536.0
Monterey County,California,06,053,15719.0
Napa County,California,06,055,6600.0
Nevada County,California,06,057,5976.0
Orange County,California,06,059,187565.0
Placer County,California,06,061,20529.0
Plumas County,California,06,063,852.0
Riverside County,California,06,065,76987.0
Sacramento County,California,06,067,61344.0
San Benito County,California,06,069,1373.0
San Bernardino County,California,06,071,61936.0
San Diego County,California,06,073,190165.0
San Francisco County,California,06,075,92048.0
San Joaquin County,California,06,077,17034.0
San Luis Obispo County,California,06,079,14550.0
San Mateo County,California,06,081,62487.0
Santa Barbara County,California,06,083,21555.0
Santa Clara County,California,06,085,199599.0
Santa Cruz County,California,06,087,17045.0
Shasta County,California,06,089,5349.0
Sierra County,California,06,091,69.0
Siskiyou County,California,06,093,1648.0
Solano County,California,06,095,13776.0
Sonoma County,California,06,097,25770.0
Stanislaus County,California,06,099,11818.0
Sutter County,California,06,101,2313.0
Tehama County,California,06,103,1364.0
Trinity County,California,06,105,427.0
Tulare County,California,06,107,7467.0
Tuolumne County,California,06,109,1899.0
Ventura County,California,06,111,44636.0
Yolo County,California,06,113,12402.0
Yuba County,California,06,115,1489.0
Alamosa County,Colorado,08,003,739.0
Archuleta County,Colorado,08,007,694.0
Baca County,Colorado,08,009,78.0
Bent County,Colorado,08,011,90.0
Chaffee County,Colorado,08,015,1225.0
Cheyenne County,Colorado,08,017,64.0
Clear Creek County,Colorado,08,019,797.0
Conejos County,Colorado,08,021,210.0
Costilla County,Colorado,08,023,215.0
Crowley County,Colorado,08,025,111.0
Custer County,Colorado,08,027,345.0
Delta County,Colorado,08,029,1252.0
Dolores County,Colorado,08,033,51.0
Douglas County,Colorado,08,035,28754.0
Eagle County,Colorado,08,037,3050.0
Elbert County,Colorado,08,039,1056.0
El Paso County,Colorado,08,041,45327.0
Fremont County,Colorado,08,043,1643.0
Garfield County,Colorado,08,045,2875.0
Gilpin County,Colorado,08,047,370.0
Grand County,Colorado,08,049,695.0
Gunnison County,Colorado,08,051,1016.0
Huerfano County,Colorado,08,055,452.0
Jackson County,Colorado,08,057,42.0
Kiowa County,Colorado,08,061,53.0
Kit Carson County,Colorado,08,063,159.0
Lake County,Colorado,08,065,301.0
La Plata County,Colorado,08,067,3865.0
Larimer County,Colorado,08,069,23790.0
Las Animas County,Colorado,08,071,529.0
Lincoln County,Colorado,08,073,111.0
Logan County,Colorado,08,075,554.0
Mesa County,Colorado,08,077,6152.0
Moffat County,Colorado,08,081,299.0
Montezuma County,Colorado,08,083,1621.0
Montrose County,Colorado,08,085,2103.0
Morgan County,Colorado,08,087,839.0
Otero County,Colorado,08,089,464.0
Ouray County,Colorado,08,091,503.0
Park County,Colorado,08,093,834.0
Phillips County,Colorado,08,095,128.0
Pitkin County,Colorado,08,097,1424.0
Prowers County,Colorado,08,099,247.0
Pueblo County,Colorado,08,101,6684.0
Rio Blanco County,Colorado,08,103,273.0
Rio Grande County,Colorado,08,105,502.0
Routt County,Colorado,08,107,1920.0
Saguache County,Colorado,08,109,328.0
San Miguel County,Colorado,08,113,616.0
Sedgwick County,Colorado,08,115,84.0
Summit County,Colorado,08,117,2552.0
Teller County,Colorado,08,119,1802.0
Washington County,Colorado,08,121,107.0
Yuma County,Colorado,08,125,407.0
Adams County,Colorado,08,001,16428.0
Arapahoe County,Colorado,08,005,41965.0
Boulder County,Colorado,08,013,36473.0
Broomfield County,Colorado,08,014,5873.0
Denver County,Colorado,08,031,54375.0
Jefferson County,Colorado,08,059,44576.0
Weld County,Colorado,08,123,10638.0
Fairfield County,Connecticut,09,001,93823.0
Hartford County,Connecticut,09,003,70745.0
Litchfield County,Connecticut,09,005,14783.0
Middlesex County,Connecticut,09,007,16708.0
New Haven County,Connecticut,09,009,63138.0
New London County,Connecticut,09,011,20575.0
Tolland County,Connecticut,09,013,11829.0
Windham County,Connecticut,09,015,5669.0
Kent County,Delaware,10,001,6956.0
New Castle County,Delaware,10,003,37713.0
Sussex County,Delaware,10,005,10925.0
Alachua County,Florida,12,001,16278.0
Baker County,Florida,12,003,515.0
Bay County,Florida,12,005,6938.0
Bradford County,Florida,12,007,452.0
Brevard County,Florida,12,009,32055.0
Broward County,Florida,12,011,96431.0
Calhoun County,Florida,12,013,227.0
Charlotte County,Florida,12,015,7405.0
Citrus County,Florida,12,017,4420.0
Clay County,Florida,12,019,7377.0
Collier County,Florida,12,021,21470.0
Columbia County,Florida,12,023,2052.0
Miami-Dade County,Florida,12,086,110663.0
DeSoto County,Florida,12,027,476.0
Dixie County,Florida,12,029,166.0
Duval County,Florida,12,031,36691.0
Escambia County,Florida,12,033,11646.0
Flagler County,Florida,12,035,4457.0
Franklin County,Florida,12,037,321.0
Gadsden County,Florida,12,039,1669.0
Gilchrist County,Florida,12,041,361.0
Glades County,Florida,12,043,239.0
Gulf County,Florida,12,045,324.0
Hamilton County,Florida,12,047,169.0
Hardee County,Florida,12,049,422.0
Hendry County,Florida,12,051,689.0
Hernando County,Florida,12,053,5066.0
Highlands County,Florida,12,055,3125.0
Hillsborough County,Florida,12,057,66976.0
Holmes County,Florida,12,059,407.0
Indian River County,Florida,12,061,7636.0
Jackson County,Florida,12,063,1395.0
Jefferson County,Florida,12,065,506.0
Lafayette County,Florida,12,067,200.0
Lake County,Florida,12,069,12473.0
Lee County,Florida,12,071,32855.0
Leon County,Florida,12,073,20676.0
Levy County,Florida,12,075,769.0
Liberty County,Florida,12,077,178.0
Madison County,Florida,12,079,460.0
Manatee County,Florida,12,081,19316.0
Marion County,Florida,12,083,10766.0
Martin County,Florida,12,085,9221.0
Monroe County,Florida,12,087,4600.0
Nassau County,Florida,12,089,3148.0
Okaloosa County,Florida,12,091,11085.0
Okeechobee County,Florida,12,093,689.0
Orange County,Florida,12,095,59414.0
Osceola County,Florida,12,097,7676.0
Palm Beach County,Florida,12,099,81250.0
Pasco County,Florida,12,101,20054.0
Pinellas County,Florida,12,103,48760.0
Polk County,Florida,12,105,19276.0
Putnam County,Florida,12,107,1415.0
Saint Johns County,Florida,12,109,14846.0
Saint Lucie County,Florida,12,111,10916.0
Santa Rosa County,Florida,12,113,7166.0
Sarasota County,Florida,12,115,27515.0
Seminole County,Florida,12,117,25267.0
Sumter County,Florida,12,119,8743.0
Suwannee County,Florida,12,121,643.0
Taylor County,Florida,12,123,484.0
Union County,Florida,12,125,170.0
Volusia County,Florida,12,127,19161.0
Wakulla County,Florida,12,129,867.0
Walton County,Florida,12,131,2499.0
Washington County,Florida,12,133,641.0
Appling County,Georgia,13,001,334.0
Atkinson County,Georgia,13,003,103.0
Bacon County,Georgia,13,005,272.0
Baker County,Georgia,13,007,83.0
Baldwin County,Georgia,13,009,1642.0
Banks County,Georgia,13,011,376.0
Barrow County,Georgia,13,013,1638.0
Bartow County,Georgia,13,015,3009.0
Ben Hill County,Georgia,13,017,332.0
Berrien County,Georgia,13,019,537.0
Bibb County,Georgia,13,021,5906.0
Bleckley County,Georgia,13,023,370.0
Brantley County,Georgia,13,025,290.0
Brooks County,Georgia,13,027,244.0
Bryan County,Georgia,13,029,1734.0
Bulloch County,Georgia,13,031,2831.0
Burke County,Georgia,13,033,339.0
Butts County,Georgia,13,035,242.0
Calhoun County,Georgia,13,037,162.0
Camden County,Georgia,13,039,1959.0
Candler County,Georgia,13,043,214.0
Carroll County,Georgia,13,045,3114.0
Catoosa County,Georgia,13,047,2025.0
Charlton County,Georgia,13,049,312.0
Chatham County,Georgia,13,051,15703.0
Chattahoochee County,Georgia,13,053,236.0
Chattooga County,Georgia,13,055,426.0
Cherokee County,Georgia,13,057,11693.0
Clarke County,Georgia,13,059,7733.0
Clay County,Georgia,13,061,87.0
Clayton County,Georgia,13,063,7327.0
Clinch County,Georgia,13,065,200.0
Cobb County,Georgia,13,067,52097.0
Coffee County,Georgia,13,069,970.0
Colquitt County,Georgia,13,071,1070.0
Columbia County,Georgia,13,073,8053.0
Cook County,Georgia,13,075,330.0
Coweta County,Georgia,13,077,6280.0
Crawford County,Georgia,13,079,341.0
Crisp County,Georgia,13,081,572.0
Dade County,Georgia,13,083,307.0
Dawson County,Georgia,13,085,995.0
Decatur County,Georgia,13,087,854.0
DeKalb County,Georgia,13,089,53786.0
Dodge County,Georgia,13,091,624.0
Dooly County,Georgia,13,093,180.0
Dougherty County,Georgia,13,095,2898.0
Douglas County,Georgia,13,097,6108.0
Early County,Georgia,13,099,382.0
Echols County,Georgia,13,101,33.0
Effingham County,Georgia,13,103,1559.0
Elbert County,Georgia,13,105,462.0
Emanuel County,Georgia,13,107,418.0
Evans County,Georgia,13,109,255.0
Fannin County,Georgia,13,111,712.0
Fayette County,Georgia,13,113,7917.0
Floyd County,Georgia,13,115,2969.0
Forsyth County,Georgia,13,117,14388.0
Franklin County,Georgia,13,119,500.0
Fulton County,Georgia,13,121,88876.0
Gilmer County,Georgia,13,123,837.0
Glascock County,Georgia,13,125,36.0
Glynn County,Georgia,13,127,4385.0
Gordon County,Georgia,13,129,1316.0
Grady County,Georgia,13,131,737.0
Greene County,Georgia,13,133,969.0
Gwinnett County,Georgia,13,135,45869.0
Habersham County,Georgia,13,137,1505.0
Hall County,Georgia,13,139,6733.0
Hancock County,Georgia,13,141,164.0
Haralson County,Georgia,13,143,637.0
Harris County,Georgia,13,145,1654.0
Hart County,Georgia,13,147,652.0
Heard County,Georgia,13,149,187.0
Henry County,Georgia,13,151,9218.0
Houston County,Georgia,13,153,6937.0
Irwin County,Georgia,13,155,182.0
Jackson County,Georgia,13,157,1688.0
Jasper County,Georgia,13,159,292.0
Jeff Davis County,Georgia,13,161,220.0
Jefferson County,Georgia,13,163,266.0
Jenkins County,Georgia,13,165,209.0
Johnson County,Georgia,13,167,192.0
Jones County,Georgia,13,169,1068.0
Lamar County,Georgia,13,171,453.0
Lanier County,Georgia,13,173,262.0
Laurens County,Georgia,13,175,1616.0
Lee County,Georgia,13,177,1416.0
Liberty County,Georgia,13,179,1672.0
Lincoln County,Georgia,13,181,205.0
Long County,Georgia,13,183,357.0
Lowndes County,Georgia,13,185,4132.0
Lumpkin County,Georgia,13,187,1355.0
McDuffie County,Georgia,13,189,474.0
McIntosh County,Georgia,13,191,420.0
Macon County,Georgia,13,193,199.0
Madison County,Georgia,13,195,958.0
Marion County,Georgia,13,197,233.0
Meriwether County,Georgia,13,199,359.0
Miller County,Georgia,13,201,106.0
Mitchell County,Georgia,13,205,535.0
Monroe County,Georgia,13,207,1229.0
Montgomery County,Georgia,13,209,259.0
Morgan County,Georgia,13,211,749.0
Murray County,Georgia,13,213,600.0
Muscogee County,Georgia,13,215,7873.0
Newton County,Georgia,13,217,3185.0
Oconee County,Georgia,13,219,3202.0
Oglethorpe County,Georgia,13,221,591.0
Paulding County,Georgia,13,223,6074.0
Peach County,Georgia,13,225,994.0
Pickens County,Georgia,13,227,1544.0
Pierce County,Georgia,13,229,507.0
Pike County,Georgia,13,231,456.0
Polk County,Georgia,13,233,1212.0
Pulaski County,Georgia,13,235,354.0
Putnam County,Georgia,13,237,567.0
Quitman County,Georgia,13,239,6.0
Rabun County,Georgia,13,241,793.0
Randolph County,Georgia,13,243,291.0
Richmond County,Georgia,13,245,6094.0
Rockdale County,Georgia,13,247,3391.0
Schley County,Georgia,13,249,137.0
Screven County,Georgia,13,251,251.0
Seminole County,Georgia,13,253,254.0
Spalding County,Georgia,13,255,1494.0
Stephens County,Georgia,13,257,908.0
Stewart County,Georgia,13,259,47.0
Sumter County,Georgia,13,261,1161.0
Talbot County,Georgia,13,263,128.0
Taliaferro County,Georgia,13,265,38.0
Tattnall County,Georgia,13,267,532.0
Taylor County,Georgia,13,269,215.0
Telfair County,Georgia,13,271,336.0
Terrell County,Georgia,13,273,178.0
Thomas County,Georgia,13,275,1608.0
Tift County,Georgia,13,277,1222.0
Toombs County,Georgia,13,279,636.0
Towns County,Georgia,13,281,398.0
Treutlen County,Georgia,13,283,158.0
Troup County,Georgia,13,285,2256.0
Turner County,Georgia,13,287,94.0
Twiggs County,Georgia,13,289,158.0
Union County,Georgia,13,291,1336.0
Upson County,Georgia,13,293,695.0
Walker County,Georgia,13,295,1609.0
Walton County,Georgia,13,297,1966.0
Ware County,Georgia,13,299,882.0
Warren County,Georgia,13,301,120.0
Washington County,Georgia,13,303,405.0
Wayne County,Georgia,13,305,742.0
Webster County,Georgia,13,307,45.0
Wheeler County,Georgia,13,309,82.0
White County,Georgia,13,311,1134.0
Whitfield County,Georgia,13,313,2269.0
Wilcox County,Georgia,13,315,141.0
Wilkes County,Georgia,13,317,282.0
Wilkinson County,Georgia,13,319,170.0
Worth County,Georgia,13,321,368.0
Hawaii County,Hawaii,15,001,8406.0
Honolulu County,Hawaii,15,003,48371.0
Kauai County,Hawaii,15,007,3055.0
Kalawao County,Hawaii,15,005,17.0
Maui County,Hawaii,15,009,6306.0
Ada County,Idaho,16,001,23495.0
Adams County,Idaho,16,003,186.0
Bannock County,Idaho,16,005,2924.0
Bear Lake County,Idaho,16,007,105.0
Benewah County,Idaho,16,009,251.0
Bingham County,Idaho,16,011,990.0
Blaine County,Idaho,16,013,1350.0
Boise County,Idaho,16,015,255.0
Bonner County,Idaho,16,017,1361.0
Bonneville County,Idaho,16,019,3698.0
Boundary County,Idaho,16,021,354.0
Butte County,Idaho,16,023,71.0
Camas County,Idaho,16,025,25.0
Canyon County,Idaho,16,027,4856.0
Caribou County,Idaho,16,029,101.0
Cassia County,Idaho,16,031,487.0
Clearwater County,Idaho,16,035,219.0
Custer County,Idaho,16,037,219.0
Elmore County,Idaho,16,039,684.0
Franklin County,Idaho,16,041,241.0
Fremont County,Idaho,16,043,310.0
Gem County,Idaho,16,045,363.0
Gooding County,Idaho,16,047,350.0
Idaho County,Idaho,16,049,383.0
Jefferson County,Idaho,16,051,514.0
Jerome County,Idaho,16,053,331.0
Kootenai County,Idaho,16,055,4983.0
Latah County,Idaho,16,057,2385.0
Lemhi County,Idaho,16,059,227.0
Lewis County,Idaho,16,061,91.0
Lincoln County,Idaho,16,063,89.0
Madison County,Idaho,16,065,1182.0
Minidoka County,Idaho,16,067,297.0
Nez Perce County,Idaho,16,069,1324.0
Oneida County,Idaho,16,071,87.0
Owyhee County,Idaho,16,073,115.0
Payette County,Idaho,16,075,384.0
Power County,Idaho,16,077,62.0
Shoshone County,Idaho,16,079,263.0
Teton County,Idaho,16,081,510.0
Twin Falls County,Idaho,16,083,1937.0
Valley County,Idaho,16,085,562.0
Washington County,Idaho,16,087,243.0
Adams County,Illinois,17,001,2615.0
Alexander County,Illinois,17,003,82.0
Bond County,Illinois,17,005,663.0
Boone County,Illinois,17,007,1898.0
Brown County,Illinois,17,009,204.0
Bureau County,Illinois,17,011,1118.0
Calhoun County,Illinois,17,013,165.0
Carroll County,Illinois,17,015,400.0
Cass County,Illinois,17,017,269.0
Champaign County,Illinois,17,019,15668.0
Christian County,Illinois,17,021,863.0
Clark County,Illinois,17,023,550.0
Clay County,Illinois,17,025,244.0
Clinton County,Illinois,17,027,1352.0
Coles County,Illinois,17,029,2239.0
Cook County,Illinois,17,031,354849.0
Crawford County,Illinois,17,033,712.0
Cumberland County,Illinois,17,035,236.0
DeKalb County,Illinois,17,037,5162.0
De Witt County,Illinois,17,039,513.0
Douglas County,Illinois,17,041,431.0
DuPage County,Illinois,17,043,85170.0
Edgar County,Illinois,17,045,664.0
Edwards County,Illinois,17,047,104.0
Effingham County,Illinois,17,049,1076.0
Fayette County,Illinois,17,051,531.0
Ford County,Illinois,17,053,345.0
Franklin County,Illinois,17,055,1066.0
Fulton County,Illinois,17,057,887.0
Gallatin County,Illinois,17,059,92.0
Greene County,Illinois,17,061,213.0
Grundy County,Illinois,17,063,2099.0
Hamilton County,Illinois,17,065,248.0
Hancock County,Illinois,17,067,561.0
Hardin County,Illinois,17,069,76.0
Henderson County,Illinois,17,071,113.0
Henry County,Illinois,17,073,1678.0
Iroquois County,Illinois,17,075,759.0
Jackson County,Illinois,17,077,3738.0
Jasper County,Illinois,17,079,305.0
Jefferson County,Illinois,17,081,1165.0
Jersey County,Illinois,17,083,762.0
Jo Daviess County,Illinois,17,085,1116.0
Johnson County,Illinois,17,087,393.0
Kane County,Illinois,17,089,30085.0
Kankakee County,Illinois,17,091,4464.0
Kendall County,Illinois,17,093,7899.0
Knox County,Illinois,17,095,1743.0
Lake County,Illinois,17,097,57260.0
LaSalle County,Illinois,17,099,2915.0
Lawrence County,Illinois,17,101,200.0
Lee County,Illinois,17,103,1260.0
Livingston County,Illinois,17,105,1116.0
Logan County,Illinois,17,107,803.0
McDonough County,Illinois,17,109,1781.0
McHenry County,Illinois,17,111,17741.0
McLean County,Illinois,17,113,10712.0
Macon County,Illinois,17,115,4332.0
Macoupin County,Illinois,17,117,1564.0
Madison County,Illinois,17,119,12608.0
Marion County,Illinois,17,121,1094.0
Marshall County,Illinois,17,123,289.0
Mason County,Illinois,17,125,312.0
Massac County,Illinois,17,127,290.0
Menard County,Illinois,17,129,428.0
Mercer County,Illinois,17,131,467.0
Monroe County,Illinois,17,133,1540.0
Montgomery County,Illinois,17,135,713.0
Morgan County,Illinois,17,137,1510.0
Moultrie County,Illinois,17,139,388.0
Ogle County,Illinois,17,141,2029.0
Peoria County,Illinois,17,143,10119.0
Perry County,Illinois,17,145,533.0
Piatt County,Illinois,17,147,894.0
Pike County,Illinois,17,149,334.0
Pope County,Illinois,17,151,143.0
Pulaski County,Illinois,17,153,119.0
Putnam County,Illinois,17,155,129.0
Randolph County,Illinois,17,157,576.0
Richland County,Illinois,17,159,476.0
Rock Island County,Illinois,17,161,5818.0
Saint Clair County,Illinois,17,163,14453.0
Saline County,Illinois,17,165,561.0
Sangamon County,Illinois,17,167,12243.0
Schuyler County,Illinois,17,169,193.0
Scott County,Illinois,17,171,84.0
Shelby County,Illinois,17,173,534.0
Stark County,Illinois,17,175,143.0
Stephenson County,Illinois,17,177,1752.0
Tazewell County,Illinois,17,179,5550.0
Union County,Illinois,17,181,800.0
Vermilion County,Illinois,17,183,1878.0
Wabash County,Illinois,17,185,294.0
Warren County,Illinois,17,187,396.0
Washington County,Illinois,17,189,580.0
Wayne County,Illinois,17,191,353.0
White County,Illinois,17,193,431.0
Whiteside County,Illinois,17,195,2013.0
Will County,Illinois,17,197,41465.0
Williamson County,Illinois,17,199,2900.0
Winnebago County,Illinois,17,201,11959.0
Woodford County,Illinois,17,203,1702.0
Adams County,Indiana,18,001,884.0
Allen County,Indiana,18,003,16184.0
Bartholomew County,Indiana,18,005,4936.0
Benton County,Indiana,18,007,224.0
Blackford County,Indiana,18,009,255.0
Boone County,Indiana,18,011,4047.0
Brown County,Indiana,18,013,939.0
Carroll County,Indiana,18,015,592.0
Cass County,Indiana,18,017,985.0
Clark County,Indiana,18,019,3493.0
Clay County,Indiana,18,021,811.0
Clinton County,Indiana,18,023,887.0
Crawford County,Indiana,18,025,249.0
Daviess County,Indiana,18,027,919.0
Dearborn County,Indiana,18,029,1741.0
Decatur County,Indiana,18,031,768.0
DeKalb County,Indiana,18,033,1378.0
Delaware County,Indiana,18,035,5087.0
Dubois County,Indiana,18,037,1319.0
Elkhart County,Indiana,18,039,5828.0
Fayette County,Indiana,18,041,446.0
Floyd County,Indiana,18,043,3790.0
Fountain County,Indiana,18,045,463.0
