County,State,State_FIPS,County_FIPS,doctorate_degree
Matanuska-Susitna Borough,Alaska,02,170,445.0
Nome Census Area,Alaska,02,180,28.0
North Slope Borough,Alaska,02,185,22.0
Sitka City and Borough,Alaska,02,220,97.0
Southeast Fairbanks Census Area,Alaska,02,240,29.0
Valdez-Cordova Census Area,Alaska,02,261,28.0
Wade Hampton Census Area,Alaska,02,270,
Northwest Arctic Borough,Alaska,02,188,11.0
Aleutians East Borough,Alaska,02,013,13.0
Aleutians West Census Area,Alaska,02,016,20.0
Dillingham Census Area,Alaska,02,070,84.0
Lake and Peninsula Borough,Alaska,02,164,0.0
Denali Borough,Alaska,02,068,7.0
Yukon-Koyukuk Census Area,Alaska,02,290,4.0
Hoonah-Angoon Census Area,Alaska,02,105,2.0
Skagway Municipality,Alaska,02,230,7.0
Yakutat City and Borough,Alaska,02,282,1.0
Ketchikan Gateway Borough,Alaska,02,130,59.0
Petersburg Borough,Alaska,02,195,2.0
Prince of Wales-Hyder Census Area,Alaska,02,198,11.0
Wrangell City and Borough,Alaska,02,275,8.0
Apache County,Arizona,04,001,234.0
Cochise County,Arizona,04,003,553.0
Coconino County,Arizona,04,005,1950.0
Gila County,Arizona,04,007,209.0
Graham County,Arizona,04,009,61.0
Greenlee County,Arizona,04,011,9.0
Maricopa County,Arizona,04,013,36851.0
Mohave County,Arizona,04,015,602.0
Navajo County,Arizona,04,017,445.0
Pima County,Arizona,04,019,13810.0
Pinal County,Arizona,04,021,2317.0
Santa Cruz County,Arizona,04,023,121.0
Yavapai County,Arizona,04,025,2581.0
La Paz County,Arizona,04,012,24.0
Yuma County,Arizona,04,027,469.0
Arkansas County,Arkansas,05,001,107.0
Ashley County,Arkansas,05,003,25.0
Baxter County,Arkansas,05,005,176.0
Benton County,Arkansas,05,007,1242.0
Boone County,Arkansas,05,009,165.0
Bradley County,Arkansas,05,011,30.0
Calhoun County,Arkansas,05,013,16.0
Carroll County,Arkansas,05,015,290.0
Chicot County,Arkansas,05,017,64.0
Clark County,Arkansas,05,019,265.0
Clay County,Arkansas,05,021,8.0
Cleburne County,Arkansas,05,023,175.0
Cleveland County,Arkansas,05,025,11.0
Columbia County,Arkansas,05,027,157.0
Conway County,Arkansas,05,029,124.0
Craighead County,Arkansas,05,031,931.0
Crawford County,Arkansas,05,033,173.0
Crittenden County,Arkansas,05,035,200.0
Cross County,Arkansas,05,037,45.0
Dallas County,Arkansas,05,039,16.0
Desha County,Arkansas,05,041,46.0
Drew County,Arkansas,05,043,112.0
Faulkner County,Arkansas,05,045,1261.0
Franklin County,Arkansas,05,047,0.0
Fulton County,Arkansas,05,049,4.0
Garland County,Arkansas,05,051,565.0
Grant County,Arkansas,05,053,68.0
Greene County,Arkansas,05,055,90.0
Hempstead County,Arkansas,05,057,54.0
Hot Spring County,Arkansas,05,059,60.0
Howard County,Arkansas,05,061,0.0
Independence County,Arkansas,05,063,180.0
Izard County,Arkansas,05,065,54.0
Jackson County,Arkansas,05,067,50.0
Jefferson County,Arkansas,05,069,303.0
Johnson County,Arkansas,05,071,156.0
Lafayette County,Arkansas,05,073,14.0
Lawrence County,Arkansas,05,075,45.0
Lee County,Arkansas,05,077,10.0
Lincoln County,Arkansas,05,079,35.0
Little River County,Arkansas,05,081,4.0
Logan County,Arkansas,05,083,22.0
Lonoke County,Arkansas,05,085,185.0
Madison County,Arkansas,05,087,122.0
Marion County,Arkansas,05,089,97.0
Miller County,Arkansas,05,091,151.0
Mississippi County,Arkansas,05,093,193.0
Monroe County,Arkansas,05,095,2.0
Montgomery County,Arkansas,05,097,16.0
Nevada County,Arkansas,05,099,25.0
Newton County,Arkansas,05,101,35.0
Ouachita County,Arkansas,05,103,80.0
Perry County,Arkansas,05,105,16.0
Phillips County,Arkansas,05,107,63.0
Pike County,Arkansas,05,109,50.0
Poinsett County,Arkansas,05,111,61.0
Polk County,Arkansas,05,113,43.0
Pope County,Arkansas,05,115,359.0
Prairie County,Arkansas,05,117,30.0
Pulaski County,Arkansas,05,119,4944.0
Randolph County,Arkansas,05,121,21.0
Saint Francis County,Arkansas,05,123,44.0
Saline County,Arkansas,05,125,774.0
Scott County,Arkansas,05,127,8.0
Searcy County,Arkansas,05,129,13.0
Sebastian County,Arkansas,05,131,789.0
Sevier County,Arkansas,05,133,36.0
Sharp County,Arkansas,05,135,38.0
Stone County,Arkansas,05,137,0.0
Union County,Arkansas,05,139,136.0
Van Buren County,Arkansas,05,141,75.0
Washington County,Arkansas,05,143,2757.0
White County,Arkansas,05,145,701.0
Woodruff County,Arkansas,05,147,3.0
Yell County,Arkansas,05,149,59.0
Alameda County,California,06,001,35566.0
Alpine County,California,06,003,22.0
Amador County,California,06,005,190.0
Butte County,California,06,007,1843.0
Calaveras County,California,06,009,229.0
Colusa County,California,06,011,67.0
Contra Costa County,California,06,013,16460.0
Del Norte County,California,06,015,243.0
El Dorado County,California,06,017,1930.0
Fresno County,California,06,019,4669.0
Glenn County,California,06,021,60.0
Humboldt County,California,06,023,1263.0
Imperial County,California,06,025,311.0
Inyo County,California,06,027,146.0
Kern County,California,06,029,2951.0
Kings County,California,06,031,299.0
Lake County,California,06,033,210.0
Lassen County,California,06,035,72.0
Los Angeles County,California,06,037,91828.0
Madera County,California,06,039,371.0
Marin County,California,06,041,5969.0
Mariposa County,California,06,043,162.0
Mendocino County,California,06,045,700.0
Merced County,California,06,047,901.0
Modoc County,California,06,049,11.0
Mono County,California,06,051,121.0
Monterey County,California,06,053,3507.0
Napa County,California,06,055,1403.0
Nevada County,California,06,057,1054.0
Orange County,California,06,059,36910.0
Placer County,California,06,061,2941.0
Plumas County,California,06,063,43.0
Riverside County,California,06,065,15073.0
Sacramento County,California,06,067,10965.0
San Benito County,California,06,069,261.0
San Bernardino County,California,06,071,10066.0
San Diego County,California,06,073,47846.0
San Francisco County,California,06,075,19535.0
San Joaquin County,California,06,077,2653.0
San Luis Obispo County,California,06,079,3284.0
San Mateo County,California,06,081,20860.0
Santa Barbara County,California,06,083,6758.0
Santa Clara County,California,06,085,53518.0
Santa Cruz County,California,06,087,5393.0
Shasta County,California,06,089,681.0
Sierra County,California,06,091,17.0
Siskiyou County,California,06,093,275.0
Solano County,California,06,095,2328.0
Sonoma County,California,06,097,5754.0
Stanislaus County,California,06,099,1977.0
Sutter County,California,06,101,202.0
Tehama County,California,06,103,89.0
Trinity County,California,06,105,30.0
Tulare County,California,06,107,1319.0
Tuolumne County,California,06,109,317.0
Ventura County,California,06,111,8972.0
Yolo County,California,06,113,6334.0
Yuba County,California,06,115,152.0
Alamosa County,Colorado,08,003,182.0
Archuleta County,Colorado,08,007,82.0
Baca County,Colorado,08,009,32.0
Bent County,Colorado,08,011,5.0
Chaffee County,Colorado,08,015,194.0
Cheyenne County,Colorado,08,017,3.0
Clear Creek County,Colorado,08,019,140.0
Conejos County,Colorado,08,021,23.0
Costilla County,Colorado,08,023,13.0
Crowley County,Colorado,08,025,7.0
Custer County,Colorado,08,027,63.0
Delta County,Colorado,08,029,113.0
Dolores County,Colorado,08,033,0.0
Douglas County,Colorado,08,035,3802.0
Eagle County,Colorado,08,037,393.0
Elbert County,Colorado,08,039,145.0
El Paso County,Colorado,08,041,6368.0
Fremont County,Colorado,08,043,189.0
Garfield County,Colorado,08,045,414.0
Gilpin County,Colorado,08,047,94.0
Grand County,Colorado,08,049,84.0
Gunnison County,Colorado,08,051,158.0
Huerfano County,Colorado,08,055,50.0
Jackson County,Colorado,08,057,3.0
Kiowa County,Colorado,08,061,4.0
Kit Carson County,Colorado,08,063,21.0
Lake County,Colorado,08,065,122.0
La Plata County,Colorado,08,067,1075.0
Larimer County,Colorado,08,069,7272.0
Las Animas County,Colorado,08,071,77.0
Lincoln County,Colorado,08,073,36.0
Logan County,Colorado,08,075,72.0
Mesa County,Colorado,08,077,1208.0
Moffat County,Colorado,08,081,105.0
Montezuma County,Colorado,08,083,200.0
Montrose County,Colorado,08,085,191.0
Morgan County,Colorado,08,087,101.0
Otero County,Colorado,08,089,110.0
Ouray County,Colorado,08,091,67.0
Park County,Colorado,08,093,229.0
Phillips County,Colorado,08,095,16.0
Pitkin County,Colorado,08,097,263.0
Prowers County,Colorado,08,099,33.0
Pueblo County,Colorado,08,101,729.0
Rio Blanco County,Colorado,08,103,52.0
Rio Grande County,Colorado,08,105,58.0
Routt County,Colorado,08,107,245.0
Saguache County,Colorado,08,109,31.0
San Miguel County,Colorado,08,113,99.0
Sedgwick County,Colorado,08,115,4.0
Summit County,Colorado,08,117,319.0
Teller County,Colorado,08,119,245.0
Washington County,Colorado,08,121,14.0
Yuma County,Colorado,08,125,45.0
Adams County,Colorado,08,001,2186.0
Arapahoe County,Colorado,08,005,6385.0
Boulder County,Colorado,08,013,11038.0
Broomfield County,Colorado,08,014,1074.0
Denver County,Colorado,08,031,10016.0
Jefferson County,Colorado,08,059,7283.0
Weld County,Colorado,08,123,1744.0
Fairfield County,Connecticut,09,001,10891.0
Hartford County,Connecticut,09,003,8917.0
Litchfield County,Connecticut,09,005,1627.0
Middlesex County,Connecticut,09,007,2426.0
New Haven County,Connecticut,09,009,12550.0
New London County,Connecticut,09,011,3001.0
Tolland County,Connecticut,09,013,2049.0
Windham County,Connecticut,09,015,747.0
Kent County,Delaware,10,001,1290.0
New Castle County,Delaware,10,003,8391.0
Sussex County,Delaware,10,005,2093.0
Alachua County,Florida,12,001,8044.0
Baker County,Florida,12,003,100.0
Bay County,Florida,12,005,1052.0
Bradford County,Florida,12,007,58.0
Brevard County,Florida,12,009,5249.0
Broward County,Florida,12,011,15454.0
Calhoun County,Florida,12,013,21.0
Charlotte County,Florida,12,015,1201.0
Citrus County,Florida,12,017,746.0
Clay County,Florida,12,019,1014.0
Collier County,Florida,12,021,4518.0
Columbia County,Florida,12,023,316.0
Miami-Dade County,Florida,12,086,21574.0
DeSoto County,Florida,12,027,52.0
Dixie County,Florida,12,029,82.0
Duval County,Florida,12,031,5861.0
Escambia County,Florida,12,033,2210.0
Flagler County,Florida,12,035,676.0
Franklin County,Florida,12,037,81.0
Gadsden County,Florida,12,039,327.0
Gilchrist County,Florida,12,041,46.0
Glades County,Florida,12,043,39.0
Gulf County,Florida,12,045,46.0
Hamilton County,Florida,12,047,19.0
Hardee County,Florida,12,049,50.0
Hendry County,Florida,12,051,89.0
Hernando County,Florida,12,053,949.0
Highlands County,Florida,12,055,445.0
Hillsborough County,Florida,12,057,12824.0
Holmes County,Florida,12,059,0.0
Indian River County,Florida,12,061,1378.0
Jackson County,Florida,12,063,156.0
Jefferson County,Florida,12,065,159.0
Lafayette County,Florida,12,067,52.0
Lake County,Florida,12,069,1927.0
Lee County,Florida,12,071,6643.0
Leon County,Florida,12,073,6741.0
Levy County,Florida,12,075,102.0
Liberty County,Florida,12,077,105.0
Madison County,Florida,12,079,23.0
Manatee County,Florida,12,081,3953.0
Marion County,Florida,12,083,1534.0
Martin County,Florida,12,085,1412.0
Monroe County,Florida,12,087,942.0
Nassau County,Florida,12,089,797.0
Okaloosa County,Florida,12,091,1344.0
Okeechobee County,Florida,12,093,40.0
Orange County,Florida,12,095,9734.0
Osceola County,Florida,12,097,1490.0
Palm Beach County,Florida,12,099,16317.0
Pasco County,Florida,12,101,3325.0
Pinellas County,Florida,12,103,8703.0
Polk County,Florida,12,105,3352.0
Putnam County,Florida,12,107,268.0
Saint Johns County,Florida,12,109,3283.0
Saint Lucie County,Florida,12,111,1637.0
Santa Rosa County,Florida,12,113,1014.0
Sarasota County,Florida,12,115,6104.0
Seminole County,Florida,12,117,4479.0
Sumter County,Florida,12,119,1298.0
Suwannee County,Florida,12,121,224.0
Taylor County,Florida,12,123,59.0
Union County,Florida,12,125,50.0
Volusia County,Florida,12,127,3638.0
Wakulla County,Florida,12,129,171.0
Walton County,Florida,12,131,509.0
Washington County,Florida,12,133,92.0
Appling County,Georgia,13,001,62.0
Atkinson County,Georgia,13,003,24.0
Bacon County,Georgia,13,005,25.0
Baker County,Georgia,13,007,9.0
Baldwin County,Georgia,13,009,385.0
Banks County,Georgia,13,011,141.0
Barrow County,Georgia,13,013,282.0
Bartow County,Georgia,13,015,304.0
Ben Hill County,Georgia,13,017,58.0
Berrien County,Georgia,13,019,94.0
Bibb County,Georgia,13,021,1406.0
Bleckley County,Georgia,13,023,168.0
Brantley County,Georgia,13,025,38.0
Brooks County,Georgia,13,027,57.0
Bryan County,Georgia,13,029,221.0
Bulloch County,Georgia,13,031,1125.0
Burke County,Georgia,13,033,113.0
Butts County,Georgia,13,035,72.0
Calhoun County,Georgia,13,037,18.0
Camden County,Georgia,13,039,363.0
Candler County,Georgia,13,043,51.0
Carroll County,Georgia,13,045,796.0
Catoosa County,Georgia,13,047,333.0
Charlton County,Georgia,13,049,152.0
Chatham County,Georgia,13,051,3093.0
Chattahoochee County,Georgia,13,053,19.0
Chattooga County,Georgia,13,055,51.0
Cherokee County,Georgia,13,057,1951.0
Clarke County,Georgia,13,059,3970.0
Clay County,Georgia,13,061,9.0
Clayton County,Georgia,13,063,1225.0
Clinch County,Georgia,13,065,0.0
Cobb County,Georgia,13,067,7948.0
Coffee County,Georgia,13,069,183.0
Colquitt County,Georgia,13,071,140.0
Columbia County,Georgia,13,073,1966.0
Cook County,Georgia,13,075,20.0
Coweta County,Georgia,13,077,913.0
Crawford County,Georgia,13,079,46.0
Crisp County,Georgia,13,081,57.0
Dade County,Georgia,13,083,36.0
Dawson County,Georgia,13,085,164.0
Decatur County,Georgia,13,087,148.0
DeKalb County,Georgia,13,089,13238.0
Dodge County,Georgia,13,091,24.0
Dooly County,Georgia,13,093,48.0
Dougherty County,Georgia,13,095,744.0
Douglas County,Georgia,13,097,740.0
Early County,Georgia,13,099,10.0
Echols County,Georgia,13,101,19.0
Effingham County,Georgia,13,103,85.0
Elbert County,Georgia,13,105,32.0
Emanuel County,Georgia,13,107,106.0
Evans County,Georgia,13,109,21.0
Fannin County,Georgia,13,111,210.0
Fayette County,Georgia,13,113,1367.0
Floyd County,Georgia,13,115,620.0
Forsyth County,Georgia,13,117,2120.0
Franklin County,Georgia,13,119,89.0
Fulton County,Georgia,13,121,14119.0
Gilmer County,Georgia,13,123,117.0
Glascock County,Georgia,13,125,0.0
Glynn County,Georgia,13,127,658.0
Gordon County,Georgia,13,129,202.0
Grady County,Georgia,13,131,82.0
Greene County,Georgia,13,133,155.0
Gwinnett County,Georgia,13,135,8781.0
Habersham County,Georgia,13,137,342.0
Hall County,Georgia,13,139,1315.0
Hancock County,Georgia,13,141,39.0
Haralson County,Georgia,13,143,175.0
Harris County,Georgia,13,145,426.0
Hart County,Georgia,13,147,89.0
Heard County,Georgia,13,149,51.0
Henry County,Georgia,13,151,1453.0
Houston County,Georgia,13,153,815.0
Irwin County,Georgia,13,155,12.0
Jackson County,Georgia,13,157,426.0
Jasper County,Georgia,13,159,58.0
Jeff Davis County,Georgia,13,161,6.0
Jefferson County,Georgia,13,163,5.0
Jenkins County,Georgia,13,165,0.0
Johnson County,Georgia,13,167,17.0
Jones County,Georgia,13,169,103.0
Lamar County,Georgia,13,171,203.0
Lanier County,Georgia,13,173,41.0
Laurens County,Georgia,13,175,170.0
Lee County,Georgia,13,177,167.0
Liberty County,Georgia,13,179,209.0
Lincoln County,Georgia,13,181,42.0
Long County,Georgia,13,183,71.0
Lowndes County,Georgia,13,185,872.0
Lumpkin County,Georgia,13,187,255.0
McDuffie County,Georgia,13,189,46.0
McIntosh County,Georgia,13,191,193.0
Macon County,Georgia,13,193,67.0
Madison County,Georgia,13,195,82.0
Marion County,Georgia,13,197,7.0
Meriwether County,Georgia,13,199,17.0
Miller County,Georgia,13,201,26.0
Mitchell County,Georgia,13,205,33.0
Monroe County,Georgia,13,207,368.0
Montgomery County,Georgia,13,209,39.0
Morgan County,Georgia,13,211,68.0
Murray County,Georgia,13,213,65.0
Muscogee County,Georgia,13,215,1592.0
Newton County,Georgia,13,217,628.0
Oconee County,Georgia,13,219,1470.0
Oglethorpe County,Georgia,13,221,174.0
Paulding County,Georgia,13,223,713.0
Peach County,Georgia,13,225,140.0
Pickens County,Georgia,13,227,224.0
Pierce County,Georgia,13,229,49.0
Pike County,Georgia,13,231,113.0
Polk County,Georgia,13,233,240.0
Pulaski County,Georgia,13,235,18.0
Putnam County,Georgia,13,237,43.0
Quitman County,Georgia,13,239,0.0
Rabun County,Georgia,13,241,234.0
Randolph County,Georgia,13,243,57.0
Richmond County,Georgia,13,245,1621.0
Rockdale County,Georgia,13,247,591.0
Schley County,Georgia,13,249,6.0
Screven County,Georgia,13,251,84.0
Seminole County,Georgia,13,253,64.0
Spalding County,Georgia,13,255,517.0
Stephens County,Georgia,13,257,55.0
Stewart County,Georgia,13,259,18.0
Sumter County,Georgia,13,261,278.0
Talbot County,Georgia,13,263,19.0
Taliaferro County,Georgia,13,265,7.0
Tattnall County,Georgia,13,267,30.0
Taylor County,Georgia,13,269,20.0
Telfair County,Georgia,13,271,105.0
Terrell County,Georgia,13,273,23.0
Thomas County,Georgia,13,275,460.0
Tift County,Georgia,13,277,366.0
Toombs County,Georgia,13,279,92.0
Towns County,Georgia,13,281,205.0
Treutlen County,Georgia,13,283,31.0
Troup County,Georgia,13,285,383.0
Turner County,Georgia,13,287,18.0
Twiggs County,Georgia,13,289,20.0
Union County,Georgia,13,291,246.0
Upson County,Georgia,13,293,101.0
Walker County,Georgia,13,295,369.0
Walton County,Georgia,13,297,320.0
Ware County,Georgia,13,299,206.0
Warren County,Georgia,13,301,15.0
Washington County,Georgia,13,303,28.0
Wayne County,Georgia,13,305,84.0
Webster County,Georgia,13,307,6.0
Wheeler County,Georgia,13,309,0.0
White County,Georgia,13,311,228.0
Whitfield County,Georgia,13,313,332.0
Wilcox County,Georgia,13,315,41.0
Wilkes County,Georgia,13,317,130.0
Wilkinson County,Georgia,13,319,13.0
Worth County,Georgia,13,321,85.0
Hawaii County,Hawaii,15,001,2046.0
Honolulu County,Hawaii,15,003,10452.0
Kauai County,Hawaii,15,007,559.0
Kalawao County,Hawaii,15,005,1.0
Maui County,Hawaii,15,009,1117.0
Ada County,Idaho,16,001,5039.0
Adams County,Idaho,16,003,5.0
Bannock County,Idaho,16,005,916.0
Bear Lake County,Idaho,16,007,25.0
Benewah County,Idaho,16,009,47.0
Bingham County,Idaho,16,011,213.0
Blaine County,Idaho,16,013,191.0
Boise County,Idaho,16,015,69.0
Bonner County,Idaho,16,017,413.0
Bonneville County,Idaho,16,019,1303.0
Boundary County,Idaho,16,021,26.0
Butte County,Idaho,16,023,2.0
Camas County,Idaho,16,025,4.0
Canyon County,Idaho,16,027,908.0
Caribou County,Idaho,16,029,57.0
Cassia County,Idaho,16,031,50.0
Clearwater County,Idaho,16,035,36.0
Custer County,Idaho,16,037,14.0
Elmore County,Idaho,16,039,67.0
Franklin County,Idaho,16,041,88.0
Fremont County,Idaho,16,043,115.0
Gem County,Idaho,16,045,80.0
Gooding County,Idaho,16,047,61.0
Idaho County,Idaho,16,049,120.0
Jefferson County,Idaho,16,051,165.0
Jerome County,Idaho,16,053,135.0
Kootenai County,Idaho,16,055,663.0
Latah County,Idaho,16,057,1155.0
Lemhi County,Idaho,16,059,29.0
Lewis County,Idaho,16,061,12.0
Lincoln County,Idaho,16,063,7.0
Madison County,Idaho,16,065,395.0
Minidoka County,Idaho,16,067,11.0
Nez Perce County,Idaho,16,069,374.0
Oneida County,Idaho,16,071,15.0
Owyhee County,Idaho,16,073,29.0
Payette County,Idaho,16,075,61.0
Power County,Idaho,16,077,1.0
Shoshone County,Idaho,16,079,28.0
Teton County,Idaho,16,081,69.0
Twin Falls County,Idaho,16,083,478.0
Valley County,Idaho,16,085,123.0
Washington County,Idaho,16,087,41.0
Adams County,Illinois,17,001,280.0
Alexander County,Illinois,17,003,0.0
Bond County,Illinois,17,005,109.0
Boone County,Illinois,17,007,266.0
Brown County,Illinois,17,009,17.0
Bureau County,Illinois,17,011,157.0
Calhoun County,Illinois,17,013,18.0
Carroll County,Illinois,17,015,48.0
Cass County,Illinois,17,017,16.0
Champaign County,Illinois,17,019,7028.0
Christian County,Illinois,17,021,119.0
Clark County,Illinois,17,023,68.0
Clay County,Illinois,17,025,59.0
Clinton County,Illinois,17,027,98.0
Coles County,Illinois,17,029,646.0
Cook County,Illinois,17,031,55158.0
Crawford County,Illinois,17,033,67.0
Cumberland County,Illinois,17,035,34.0
DeKalb County,Illinois,17,037,987.0
De Witt County,Illinois,17,039,69.0
Douglas County,Illinois,17,041,57.0
DuPage County,Illinois,17,043,12232.0
Edgar County,Illinois,17,045,46.0
Edwards County,Illinois,17,047,17.0
Effingham County,Illinois,17,049,134.0
Fayette County,Illinois,17,051,23.0
Ford County,Illinois,17,053,38.0
Franklin County,Illinois,17,055,144.0
Fulton County,Illinois,17,057,97.0
Gallatin County,Illinois,17,059,33.0
Greene County,Illinois,17,061,6.0
Grundy County,Illinois,17,063,171.0
Hamilton County,Illinois,17,065,33.0
Hancock County,Illinois,17,067,132.0
Hardin County,Illinois,17,069,4.0
Henderson County,Illinois,17,071,64.0
Henry County,Illinois,17,073,135.0
Iroquois County,Illinois,17,075,71.0
Jackson County,Illinois,17,077,1613.0
Jasper County,Illinois,17,079,37.0
Jefferson County,Illinois,17,081,177.0
Jersey County,Illinois,17,083,102.0
Jo Daviess County,Illinois,17,085,91.0
Johnson County,Illinois,17,087,26.0
Kane County,Illinois,17,089,3252.0
Kankakee County,Illinois,17,091,377.0
Kendall County,Illinois,17,093,555.0
Knox County,Illinois,17,095,170.0
Lake County,Illinois,17,097,8568.0
LaSalle County,Illinois,17,099,358.0
Lawrence County,Illinois,17,101,71.0
Lee County,Illinois,17,103,109.0
Livingston County,Illinois,17,105,121.0
Logan County,Illinois,17,107,124.0
McDonough County,Illinois,17,109,740.0
McHenry County,Illinois,17,111,1917.0
McLean County,Illinois,17,113,2125.0
Macon County,Illinois,17,115,542.0
Macoupin County,Illinois,17,117,113.0
Madison County,Illinois,17,119,2076.0
Marion County,Illinois,17,121,81.0
Marshall County,Illinois,17,123,29.0
Mason County,Illinois,17,125,27.0
Massac County,Illinois,17,127,23.0
Menard County,Illinois,17,129,88.0
Mercer County,Illinois,17,131,24.0
Monroe County,Illinois,17,133,362.0
Montgomery County,Illinois,17,135,115.0
Morgan County,Illinois,17,137,142.0
Moultrie County,Illinois,17,139,43.0
Ogle County,Illinois,17,141,216.0
Peoria County,Illinois,17,143,1385.0
Perry County,Illinois,17,145,46.0
Piatt County,Illinois,17,147,99.0
Pike County,Illinois,17,149,24.0
Pope County,Illinois,17,151,0.0
Pulaski County,Illinois,17,153,12.0
Putnam County,Illinois,17,155,16.0
Randolph County,Illinois,17,157,170.0
Richland County,Illinois,17,159,39.0
Rock Island County,Illinois,17,161,682.0
Saint Clair County,Illinois,17,163,1129.0
Saline County,Illinois,17,165,71.0
Sangamon County,Illinois,17,167,1432.0
Schuyler County,Illinois,17,169,64.0
Scott County,Illinois,17,171,13.0
Shelby County,Illinois,17,173,17.0
Stark County,Illinois,17,175,7.0
Stephenson County,Illinois,17,177,202.0
Tazewell County,Illinois,17,179,675.0
Union County,Illinois,17,181,92.0
Vermilion County,Illinois,17,183,137.0
Wabash County,Illinois,17,185,26.0
Warren County,Illinois,17,187,125.0
Washington County,Illinois,17,189,45.0
Wayne County,Illinois,17,191,16.0
White County,Illinois,17,193,76.0
Whiteside County,Illinois,17,195,92.0
Will County,Illinois,17,197,4895.0
Williamson County,Illinois,17,199,484.0
Winnebago County,Illinois,17,201,1268.0
Woodford County,Illinois,17,203,258.0
Adams County,Indiana,18,001,30.0
Allen County,Indiana,18,003,2295.0
Bartholomew County,Indiana,18,005,723.0
Benton County,Indiana,18,007,9.0
Blackford County,Indiana,18,009,78.0
Boone County,Indiana,18,011,1305.0
Brown County,Indiana,18,013,104.0
Carroll County,Indiana,18,015,73.0
Cass County,Indiana,18,017,80.0
Clark County,Indiana,18,019,641.0
Clay County,Indiana,18,021,36.0
Clinton County,Indiana,18,023,41.0
Crawford County,Indiana,18,025,18.0
Daviess County,Indiana,18,027,62.0
Dearborn County,Indiana,18,029,279.0
Decatur County,Indiana,18,031,83.0
DeKalb County,Indiana,18,033,81.0
Delaware County,Indiana,18,035,1070.0
Dubois County,Indiana,18,037,98.0
Elkhart County,Indiana,18,039,749.0
Fayette County,Indiana,18,041,45.0
Floyd County,Indiana,18,043,531.0
Fountain County,Indiana,18,045,18.0
Franklin County,Indiana,18,047,82.0
Fulton County,Indiana,18,049,31.0
Gibson County,Indiana,18,051,104.0
Grant County,Indiana,18,053,397.0
Greene County,Indiana,18,055,37.0
Hamilton County,Indiana,18,057,5249.0
Hancock County,Indiana,18,059,336.0
Harrison County,Indiana,18,061,66.0
Hendricks County,Indiana,18,063,1195.0
Henry County,Indiana,18,065,151.0
