County,State,State_FIPS,County_FIPS,professional_degree
Marion County,Arkansas,05,089,50
Miller County,Arkansas,05,091,102
Mississippi County,Arkansas,05,093,167
Monroe County,Arkansas,05,095,7
Montgomery County,Arkansas,05,097,40
Nevada County,Arkansas,05,099,0
Newton County,Arkansas,05,101,12
Ouachita County,Arkansas,05,103,55
Perry County,Arkansas,05,105,62
Phillips County,Arkansas,05,107,135
Pike County,Arkansas,05,109,67
Poinsett County,Arkansas,05,111,79
Polk County,Arkansas,05,113,97
Pope County,Arkansas,05,115,461
Prairie County,Arkansas,05,117,5
Pulaski County,Arkansas,05,119,6971
Randolph County,Arkansas,05,121,80
Saint Francis County,Arkansas,05,123,82
Saline County,Arkansas,05,125,792
Scott County,Arkansas,05,127,36
Searcy County,Arkansas,05,129,12
Sebastian County,Arkansas,05,131,1285
Sevier County,Arkansas,05,133,33
Sharp County,Arkansas,05,135,44
Stone County,Arkansas,05,137,113
Union County,Arkansas,05,139,259
Van Buren County,Arkansas,05,141,102
Washington County,Arkansas,05,143,2571
White County,Arkansas,05,145,454
Woodruff County,Arkansas,05,147,12
Yell County,Arkansas,05,149,35
Alameda County,California,06,001,28461
Alpine County,California,06,003,13
Amador County,California,06,005,398
Butte County,California,06,007,2590
Calaveras County,California,06,009,447
Colusa County,California,06,011,126
Contra Costa County,California,06,013,21427
Del Norte County,California,06,015,134
El Dorado County,California,06,017,2844
Fresno County,California,06,019,9354
Glenn County,California,06,021,195
Humboldt County,California,06,023,1607
Imperial County,California,06,025,760
Inyo County,California,06,027,267
Kern County,California,06,029,4877
Kings County,California,06,031,846
Lake County,California,06,033,359
Lassen County,California,06,035,242
Los Angeles County,California,06,037,152969
Madera County,California,06,039,858
Marin County,California,06,041,11585
Mariposa County,California,06,043,223
Mendocino County,California,06,045,1063
Merced County,California,06,047,1776
Modoc County,California,06,049,93
Mono County,California,06,051,304
Monterey County,California,06,053,4407
Napa County,California,06,055,2465
Nevada County,California,06,057,1963
Orange County,California,06,059,55730
Placer County,California,06,061,5937
Plumas County,California,06,063,204
Riverside County,California,06,065,18483
Sacramento County,California,06,067,20167
San Benito County,California,06,069,420
San Bernardino County,California,06,071,13948
San Diego County,California,06,073,52249
San Francisco County,California,06,075,31408
San Joaquin County,California,06,077,5410
San Luis Obispo County,California,06,079,4357
San Mateo County,California,06,081,18326
Santa Barbara County,California,06,083,6701
Santa Clara County,California,06,085,33067
Santa Cruz County,California,06,087,4048
Shasta County,California,06,089,1649
Sierra County,California,06,091,21
Siskiyou County,California,06,093,515
Solano County,California,06,095,4616
Sonoma County,California,06,097,9152
Stanislaus County,California,06,099,4324
Sutter County,California,06,101,890
Tehama County,California,06,103,487
Trinity County,California,06,105,77
Tulare County,California,06,107,2800
Tuolumne County,California,06,109,633
Ventura County,California,06,111,12769
Yolo County,California,06,113,4465
Yuba County,California,06,115,401
Alamosa County,Colorado,08,003,170
Archuleta County,Colorado,08,007,172
Baca County,Colorado,08,009,24
Bent County,Colorado,08,011,14
Chaffee County,Colorado,08,015,336
Cheyenne County,Colorado,08,017,0
Clear Creek County,Colorado,08,019,82
Conejos County,Colorado,08,021,34
Costilla County,Colorado,08,023,17
Crowley County,Colorado,08,025,22
Custer County,Colorado,08,027,39
Delta County,Colorado,08,029,173
Dolores County,Colorado,08,033,2
Douglas County,Colorado,08,035,4603
Eagle County,Colorado,08,037,962
Elbert County,Colorado,08,039,199
El Paso County,Colorado,08,041,6775
Fremont County,Colorado,08,043,272
Garfield County,Colorado,08,045,584
Gilpin County,Colorado,08,047,61
Grand County,Colorado,08,049,153
Gunnison County,Colorado,08,051,147
Huerfano County,Colorado,08,055,101
Jackson County,Colorado,08,057,9
Kiowa County,Colorado,08,061,7
Kit Carson County,Colorado,08,063,65
Lake County,Colorado,08,065,14
La Plata County,Colorado,08,067,1163
Larimer County,Colorado,08,069,4385
Las Animas County,Colorado,08,071,113
Lincoln County,Colorado,08,073,20
Logan County,Colorado,08,075,115
Mesa County,Colorado,08,077,1389
Moffat County,Colorado,08,081,36
Montezuma County,Colorado,08,083,258
Montrose County,Colorado,08,085,401
Morgan County,Colorado,08,087,197
Otero County,Colorado,08,089,77
Ouray County,Colorado,08,091,99
Park County,Colorado,08,093,131
Phillips County,Colorado,08,095,23
Pitkin County,Colorado,08,097,544
Prowers County,Colorado,08,099,72
Pueblo County,Colorado,08,101,1035
Rio Blanco County,Colorado,08,103,1
Rio Grande County,Colorado,08,105,96
Routt County,Colorado,08,107,623
Saguache County,Colorado,08,109,39
San Miguel County,Colorado,08,113,159
Sedgwick County,Colorado,08,115,3
Summit County,Colorado,08,117,337
Teller County,Colorado,08,119,272
Washington County,Colorado,08,121,15
Yuma County,Colorado,08,125,39
Adams County,Colorado,08,001,2219
Arapahoe County,Colorado,08,005,9220
Boulder County,Colorado,08,013,7023
Broomfield County,Colorado,08,014,742
Denver County,Colorado,08,031,16935
Jefferson County,Colorado,08,059,8334
Weld County,Colorado,08,123,1605
Fairfield County,Connecticut,09,001,22662
Hartford County,Connecticut,09,003,18819
Litchfield County,Connecticut,09,005,3245
Middlesex County,Connecticut,09,007,2705
New Haven County,Connecticut,09,009,16425
New London County,Connecticut,09,011,3785
Tolland County,Connecticut,09,013,2122
Windham County,Connecticut,09,015,981
Kent County,Delaware,10,001,1082
New Castle County,Delaware,10,003,8003
Sussex County,Delaware,10,005,2116
Alachua County,Florida,12,001,6139
Baker County,Florida,12,003,38
Bay County,Florida,12,005,1281
Bradford County,Florida,12,007,125
Brevard County,Florida,12,009,5691
Broward County,Florida,12,011,29989
Calhoun County,Florida,12,013,18
Charlotte County,Florida,12,015,2190
Citrus County,Florida,12,017,1453
Clay County,Florida,12,019,1260
Collier County,Florida,12,021,8230
Columbia County,Florida,12,023,439
Miami-Dade County,Florida,12,086,47265
DeSoto County,Florida,12,027,169
Dixie County,Florida,12,029,43
Duval County,Florida,12,031,9564
Escambia County,Florida,12,033,2789
Flagler County,Florida,12,035,757
Franklin County,Florida,12,037,103
Gadsden County,Florida,12,039,127
Gilchrist County,Florida,12,041,67
Glades County,Florida,12,043,80
Gulf County,Florida,12,045,94
Hamilton County,Florida,12,047,39
Hardee County,Florida,12,049,56
Hendry County,Florida,12,051,67
Hernando County,Florida,12,053,981
Highlands County,Florida,12,055,702
Hillsborough County,Florida,12,057,17656
Holmes County,Florida,12,059,137
Indian River County,Florida,12,061,2091
Jackson County,Florida,12,063,306
Jefferson County,Florida,12,065,72
Lafayette County,Florida,12,067,16
Lake County,Florida,12,069,2731
Lee County,Florida,12,071,9074
Leon County,Florida,12,073,5257
Levy County,Florida,12,075,212
Liberty County,Florida,12,077,15
Madison County,Florida,12,079,44
Manatee County,Florida,12,081,4621
Marion County,Florida,12,083,3282
Martin County,Florida,12,085,3135
Monroe County,Florida,12,087,1415
Nassau County,Florida,12,089,635
Okaloosa County,Florida,12,091,1874
Okeechobee County,Florida,12,093,208
Orange County,Florida,12,095,13525
Osceola County,Florida,12,097,1283
Palm Beach County,Florida,12,099,29402
Pasco County,Florida,12,101,2992
Pinellas County,Florida,12,103,14170
Polk County,Florida,12,105,3537
Putnam County,Florida,12,107,294
Saint Johns County,Florida,12,109,3481
Saint Lucie County,Florida,12,111,1873
Santa Rosa County,Florida,12,113,1047
Sarasota County,Florida,12,115,7683
Seminole County,Florida,12,117,6442
Sumter County,Florida,12,119,929
Suwannee County,Florida,12,121,116
Taylor County,Florida,12,123,53
Union County,Florida,12,125,47
Volusia County,Florida,12,127,5001
Wakulla County,Florida,12,129,105
Walton County,Florida,12,131,625
Washington County,Florida,12,133,56
Appling County,Georgia,13,001,150
Atkinson County,Georgia,13,003,16
Bacon County,Georgia,13,005,96
Baker County,Georgia,13,007,14
Baldwin County,Georgia,13,009,352
Banks County,Georgia,13,011,114
Barrow County,Georgia,13,013,380
Bartow County,Georgia,13,015,853
Ben Hill County,Georgia,13,017,58
Berrien County,Georgia,13,019,93
Bibb County,Georgia,13,021,1981
Bleckley County,Georgia,13,023,38
Brantley County,Georgia,13,025,53
Brooks County,Georgia,13,027,93
Bryan County,Georgia,13,029,352
Bulloch County,Georgia,13,031,623
Burke County,Georgia,13,033,110
Butts County,Georgia,13,035,155
Calhoun County,Georgia,13,037,0
Camden County,Georgia,13,039,320
Candler County,Georgia,13,043,124
Carroll County,Georgia,13,045,960
Catoosa County,Georgia,13,047,456
Charlton County,Georgia,13,049,28
Chatham County,Georgia,13,051,3389
Chattahoochee County,Georgia,13,053,158
Chattooga County,Georgia,13,055,68
Cherokee County,Georgia,13,057,2501
Clarke County,Georgia,13,059,1861
Clay County,Georgia,13,061,11
Clayton County,Georgia,13,063,1377
Clinch County,Georgia,13,065,62
Cobb County,Georgia,13,067,11446
Coffee County,Georgia,13,069,210
Colquitt County,Georgia,13,071,299
Columbia County,Georgia,13,073,2421
Cook County,Georgia,13,075,144
Coweta County,Georgia,13,077,1100
Crawford County,Georgia,13,079,70
Crisp County,Georgia,13,081,193
Dade County,Georgia,13,083,62
Dawson County,Georgia,13,085,229
Decatur County,Georgia,13,087,180
DeKalb County,Georgia,13,089,14905
Dodge County,Georgia,13,091,116
Dooly County,Georgia,13,093,69
Dougherty County,Georgia,13,095,1098
Douglas County,Georgia,13,097,1091
Early County,Georgia,13,099,58
Echols County,Georgia,13,101,0
Effingham County,Georgia,13,103,238
Elbert County,Georgia,13,105,211
Emanuel County,Georgia,13,107,176
Evans County,Georgia,13,109,38
Fannin County,Georgia,13,111,216
Fayette County,Georgia,13,113,1896
Floyd County,Georgia,13,115,1397
Forsyth County,Georgia,13,117,1940
Franklin County,Georgia,13,119,164
Fulton County,Georgia,13,121,23056
Gilmer County,Georgia,13,123,228
Glascock County,Georgia,13,125,10
Glynn County,Georgia,13,127,1243
Gordon County,Georgia,13,129,512
Grady County,Georgia,13,131,70
Greene County,Georgia,13,133,246
Gwinnett County,Georgia,13,135,8538
Habersham County,Georgia,13,137,400
Hall County,Georgia,13,139,2419
Hancock County,Georgia,13,141,16
Haralson County,Georgia,13,143,171
Harris County,Georgia,13,145,704
Hart County,Georgia,13,147,213
Heard County,Georgia,13,149,55
Henry County,Georgia,13,151,1665
Houston County,Georgia,13,153,1242
Irwin County,Georgia,13,155,74
Jackson County,Georgia,13,157,591
Jasper County,Georgia,13,159,74
Jeff Davis County,Georgia,13,161,123
Jefferson County,Georgia,13,163,64
Jenkins County,Georgia,13,165,19
Johnson County,Georgia,13,167,0
Jones County,Georgia,13,169,207
Lamar County,Georgia,13,171,126
Lanier County,Georgia,13,173,158
Laurens County,Georgia,13,175,448
Lee County,Georgia,13,177,320
Liberty County,Georgia,13,179,290
Lincoln County,Georgia,13,181,62
Long County,Georgia,13,183,54
Lowndes County,Georgia,13,185,875
Lumpkin County,Georgia,13,187,264
McDuffie County,Georgia,13,189,196
McIntosh County,Georgia,13,191,91
Macon County,Georgia,13,193,36
Madison County,Georgia,13,195,202
Marion County,Georgia,13,197,105
Meriwether County,Georgia,13,199,126
Miller County,Georgia,13,201,53
Mitchell County,Georgia,13,205,25
Monroe County,Georgia,13,207,322
Montgomery County,Georgia,13,209,109
Morgan County,Georgia,13,211,191
Murray County,Georgia,13,213,369
Muscogee County,Georgia,13,215,2128
Newton County,Georgia,13,217,676
Oconee County,Georgia,13,219,1007
Oglethorpe County,Georgia,13,221,160
Paulding County,Georgia,13,223,1317
Peach County,Georgia,13,225,124
Pickens County,Georgia,13,227,334
Pierce County,Georgia,13,229,170
Pike County,Georgia,13,231,196
Polk County,Georgia,13,233,391
Pulaski County,Georgia,13,235,112
Putnam County,Georgia,13,237,219
Quitman County,Georgia,13,239,0
Rabun County,Georgia,13,241,147
Randolph County,Georgia,13,243,10
Richmond County,Georgia,13,245,2204
Rockdale County,Georgia,13,247,852
Schley County,Georgia,13,249,19
Screven County,Georgia,13,251,154
Seminole County,Georgia,13,253,43
Spalding County,Georgia,13,255,584
Stephens County,Georgia,13,257,165
Stewart County,Georgia,13,259,45
Sumter County,Georgia,13,261,460
Talbot County,Georgia,13,263,56
Taliaferro County,Georgia,13,265,4
Tattnall County,Georgia,13,267,148
Taylor County,Georgia,13,269,30
Telfair County,Georgia,13,271,79
Terrell County,Georgia,13,273,57
Thomas County,Georgia,13,275,635
Tift County,Georgia,13,277,461
Toombs County,Georgia,13,279,294
Towns County,Georgia,13,281,199
Treutlen County,Georgia,13,283,22
Troup County,Georgia,13,285,729
Turner County,Georgia,13,287,104
Twiggs County,Georgia,13,289,24
Union County,Georgia,13,291,279
Upson County,Georgia,13,293,185
Walker County,Georgia,13,295,480
Walton County,Georgia,13,297,581
Ware County,Georgia,13,299,390
Warren County,Georgia,13,301,6
Washington County,Georgia,13,303,69
Wayne County,Georgia,13,305,199
Webster County,Georgia,13,307,19
Wheeler County,Georgia,13,309,29
White County,Georgia,13,311,261
Whitfield County,Georgia,13,313,939
Wilcox County,Georgia,13,315,17
Wilkes County,Georgia,13,317,201
Wilkinson County,Georgia,13,319,29
Worth County,Georgia,13,321,54
Hawaii County,Hawaii,15,001,2082
Honolulu County,Hawaii,15,003,15473
Kauai County,Hawaii,15,007,956
Kalawao County,Hawaii,15,005,0
Maui County,Hawaii,15,009,1970
Ada County,Idaho,16,001,5932
Adams County,Idaho,16,003,9
Bannock County,Idaho,16,005,859
Bear Lake County,Idaho,16,007,23
Benewah County,Idaho,16,009,41
Bingham County,Idaho,16,011,247
Blaine County,Idaho,16,013,241
Boise County,Idaho,16,015,144
Bonner County,Idaho,16,017,372
Bonneville County,Idaho,16,019,729
Boundary County,Idaho,16,021,104
Butte County,Idaho,16,023,0
Camas County,Idaho,16,025,12
Canyon County,Idaho,16,027,635
Caribou County,Idaho,16,029,60
Cassia County,Idaho,16,031,111
Clearwater County,Idaho,16,035,67
Custer County,Idaho,16,037,77
Elmore County,Idaho,16,039,147
Franklin County,Idaho,16,041,22
Fremont County,Idaho,16,043,49
Gem County,Idaho,16,045,101
Gooding County,Idaho,16,047,141
Idaho County,Idaho,16,049,60
Jefferson County,Idaho,16,051,123
Jerome County,Idaho,16,053,66
Kootenai County,Idaho,16,055,1417
Latah County,Idaho,16,057,421
Lemhi County,Idaho,16,059,53
Lewis County,Idaho,16,061,6
Lincoln County,Idaho,16,063,5
Madison County,Idaho,16,065,222
Minidoka County,Idaho,16,067,147
Nez Perce County,Idaho,16,069,290
Oneida County,Idaho,16,071,22
Owyhee County,Idaho,16,073,8
Payette County,Idaho,16,075,98
Power County,Idaho,16,077,27
Shoshone County,Idaho,16,079,69
Teton County,Idaho,16,081,40
Twin Falls County,Idaho,16,083,564
Valley County,Idaho,16,085,26
Washington County,Idaho,16,087,43
Adams County,Illinois,17,001,334
Alexander County,Illinois,17,003,3
Bond County,Illinois,17,005,165
Boone County,Illinois,17,007,415
Brown County,Illinois,17,009,4
Bureau County,Illinois,17,011,302
Calhoun County,Illinois,17,013,42
Carroll County,Illinois,17,015,84
Cass County,Illinois,17,017,90
Champaign County,Illinois,17,019,2895
Christian County,Illinois,17,021,142
Clark County,Illinois,17,023,64
Clay County,Illinois,17,025,72
Clinton County,Illinois,17,027,75
Coles County,Illinois,17,029,331
Cook County,Illinois,17,031,98220
Crawford County,Illinois,17,033,146
Cumberland County,Illinois,17,035,39
DeKalb County,Illinois,17,037,652
De Witt County,Illinois,17,039,127
Douglas County,Illinois,17,041,41
DuPage County,Illinois,17,043,18948
Edgar County,Illinois,17,045,80
Edwards County,Illinois,17,047,25
Effingham County,Illinois,17,049,208
Fayette County,Illinois,17,051,127
Ford County,Illinois,17,053,40
Franklin County,Illinois,17,055,170
Fulton County,Illinois,17,057,135
Gallatin County,Illinois,17,059,21
Greene County,Illinois,17,061,54
Grundy County,Illinois,17,063,206
Hamilton County,Illinois,17,065,42
Hancock County,Illinois,17,067,98
Hardin County,Illinois,17,069,34
Henderson County,Illinois,17,071,27
Henry County,Illinois,17,073,330
Iroquois County,Illinois,17,075,150
Jackson County,Illinois,17,077,746
Jasper County,Illinois,17,079,25
Jefferson County,Illinois,17,081,322
Jersey County,Illinois,17,083,86
Jo Daviess County,Illinois,17,085,129
Johnson County,Illinois,17,087,38
Kane County,Illinois,17,089,4963
Kankakee County,Illinois,17,091,567
Kendall County,Illinois,17,093,1066
Knox County,Illinois,17,095,201
Lake County,Illinois,17,097,14482
LaSalle County,Illinois,17,099,575
Lawrence County,Illinois,17,101,47
Lee County,Illinois,17,103,232
Livingston County,Illinois,17,105,142
Logan County,Illinois,17,107,157
McDonough County,Illinois,17,109,203
McHenry County,Illinois,17,111,2620
McLean County,Illinois,17,113,1677
Macon County,Illinois,17,115,918
Macoupin County,Illinois,17,117,247
Madison County,Illinois,17,119,2230
Marion County,Illinois,17,121,138
Marshall County,Illinois,17,123,88
Mason County,Illinois,17,125,85
Massac County,Illinois,17,127,83
Menard County,Illinois,17,129,54
Mercer County,Illinois,17,131,84
Monroe County,Illinois,17,133,272
Montgomery County,Illinois,17,135,112
Morgan County,Illinois,17,137,305
Moultrie County,Illinois,17,139,62
Ogle County,Illinois,17,141,439
Peoria County,Illinois,17,143,2442
Perry County,Illinois,17,145,105
Piatt County,Illinois,17,147,149
Pike County,Illinois,17,149,78
Pope County,Illinois,17,151,23
Pulaski County,Illinois,17,153,0
Putnam County,Illinois,17,155,39
Randolph County,Illinois,17,157,192
Richland County,Illinois,17,159,64
Rock Island County,Illinois,17,161,986
Saint Clair County,Illinois,17,163,2146
Saline County,Illinois,17,165,85
Sangamon County,Illinois,17,167,3394
Schuyler County,Illinois,17,169,48
Scott County,Illinois,17,171,14
Shelby County,Illinois,17,173,55
Stark County,Illinois,17,175,36
Stephenson County,Illinois,17,177,263
Tazewell County,Illinois,17,179,915
Union County,Illinois,17,181,130
Vermilion County,Illinois,17,183,371
Wabash County,Illinois,17,185,46
Warren County,Illinois,17,187,73
Washington County,Illinois,17,189,121
Wayne County,Illinois,17,191,60
White County,Illinois,17,193,62
Whiteside County,Illinois,17,195,361
Will County,Illinois,17,197,6692
Williamson County,Illinois,17,199,688
Winnebago County,Illinois,17,201,2702
Woodford County,Illinois,17,203,156
Adams County,Indiana,18,001,111
Allen County,Indiana,18,003,3524
Bartholomew County,Indiana,18,005,590
Benton County,Indiana,18,007,58
Blackford County,Indiana,18,009,40
Boone County,Indiana,18,011,2088
Brown County,Indiana,18,013,175
Carroll County,Indiana,18,015,164
Cass County,Indiana,18,017,213
Clark County,Indiana,18,019,790
Clay County,Indiana,18,021,91
Clinton County,Indiana,18,023,144
Crawford County,Indiana,18,025,40
Daviess County,Indiana,18,027,133
Dearborn County,Indiana,18,029,341
Decatur County,Indiana,18,031,127
DeKalb County,Indiana,18,033,179
Delaware County,Indiana,18,035,689
Dubois County,Indiana,18,037,171
Elkhart County,Indiana,18,039,1048
Fayette County,Indiana,18,041,99
Floyd County,Indiana,18,043,382
Fountain County,Indiana,18,045,74
Franklin County,Indiana,18,047,66
Fulton County,Indiana,18,049,44
Gibson County,Indiana,18,051,121
Grant County,Indiana,18,053,363
Greene County,Indiana,18,055,117
Hamilton County,Indiana,18,057,7110
Hancock County,Indiana,18,059,722
Harrison County,Indiana,18,061,188
Hendricks County,Indiana,18,063,1177
Henry County,Indiana,18,065,218
Howard County,Indiana,18,067,634
Huntington County,Indiana,18,069,183
Jackson County,Indiana,18,071,168
Jasper County,Indiana,18,073,183
Jay County,Indiana,18,075,57
Jefferson County,Indiana,18,077,260
Jennings County,Indiana,18,079,35
Johnson County,Indiana,18,081,1391
Knox County,Indiana,18,083,189
Kosciusko County,Indiana,18,085,476
LaGrange County,Indiana,18,087,67
Lake County,Indiana,18,089,3618
LaPorte County,Indiana,18,091,834
Lawrence County,Indiana,18,093,202
Madison County,Indiana,18,095,588
Marion County,Indiana,18,097,10709
Marshall County,Indiana,18,099,295
Martin County,Indiana,18,101,25
Miami County,Indiana,18,103,171
Monroe County,Indiana,18,105,1616
Montgomery County,Indiana,18,107,230
Morgan County,Indiana,18,109,194
Newton County,Indiana,18,111,47
Noble County,Indiana,18,113,198
Ohio County,Indiana,18,115,23
Orange County,Indiana,18,117,103
Owen County,Indiana,18,119,87
Parke County,Indiana,18,121,30
Perry County,Indiana,18,123,60
Pike County,Indiana,18,125,40
Porter County,Indiana,18,127,1793
Posey County,Indiana,18,129,222
Pulaski County,Indiana,18,131,84
Putnam County,Indiana,18,133,261
Randolph County,Indiana,18,135,23
Ripley County,Indiana,18,137,106
Rush County,Indiana,18,139,37
Saint Joseph County,Indiana,18,141,2560
Scott County,Indiana,18,143,75
Shelby County,Indiana,18,145,199
Spencer County,Indiana,18,147,67
Starke County,Indiana,18,149,58
Steuben County,Indiana,18,151,181
Sullivan County,Indiana,18,153,60
Switzerland County,Indiana,18,155,31
Tippecanoe County,Indiana,18,157,1614
Tipton County,Indiana,18,159,61
Union County,Indiana,18,161,48
Vanderburgh County,Indiana,18,163,1356
Vermillion County,Indiana,18,165,70
Vigo County,Indiana,18,167,898
Wabash County,Indiana,18,169,180
Warren County,Indiana,18,171,66
Warrick County,Indiana,18,173,881
Washington County,Indiana,18,175,111
Wayne County,Indiana,18,177,346
Wells County,Indiana,18,179,92
White County,Indiana,18,181,121
Whitley County,Indiana,18,183,169
Adair County,Iowa,19,001,59
Adams County,Iowa,19,003,20
Allamakee County,Iowa,19,005,63
Appanoose County,Iowa,19,007,71
Audubon County,Iowa,19,009,42
Benton County,Iowa,19,011,120
Black Hawk County,Iowa,19,013,994
Boone County,Iowa,19,015,165
Bremer County,Iowa,19,017,221
Buchanan County,Iowa,19,019,113
Buena Vista County,Iowa,19,021,124
Butler County,Iowa,19,023,41
Calhoun County,Iowa,19,025,128
Carroll County,Iowa,19,027,98
Cass County,Iowa,19,029,81
Cedar County,Iowa,19,031,125
Cerro Gordo County,Iowa,19,033,491
Cherokee County,Iowa,19,035,81
Chickasaw County,Iowa,19,037,29
Clarke County,Iowa,19,039,20
Clay County,Iowa,19,041,68
Clayton County,Iowa,19,043,113
Clinton County,Iowa,19,045,285
Crawford County,Iowa,19,047,63
Dallas County,Iowa,19,049,1147
