County,State,State_FIPS,County_FIPS,some_college_1_plus_year
Imperial County,California,06,025,20137.0
Inyo County,California,06,027,2241.0
Kern County,California,06,029,84242.0
Kings County,California,06,031,18477.0
Lake County,California,06,033,8353.0
Lassen County,California,06,035,3452.0
Los Angeles County,California,06,037,1008953.0
Madera County,California,06,039,16960.0
Marin County,California,06,041,24899.0
Mariposa County,California,06,043,2718.0
Mendocino County,California,06,045,11891.0
Merced County,California,06,047,24754.0
Modoc County,California,06,049,829.0
Mono County,California,06,051,2457.0
Monterey County,California,06,053,36712.0
Napa County,California,06,055,15758.0
Nevada County,California,06,057,15405.0
Orange County,California,06,059,321110.0
Placer County,California,06,061,50647.0
Plumas County,California,06,063,3379.0
Riverside County,California,06,065,268314.0
Sacramento County,California,06,067,180692.0
San Benito County,California,06,069,7619.0
San Bernardino County,California,06,071,225890.0
San Diego County,California,06,073,370305.0
San Francisco County,California,06,075,72672.0
San Joaquin County,California,06,077,69974.0
San Luis Obispo County,California,06,079,35087.0
San Mateo County,California,06,081,68843.0
Santa Barbara County,California,06,083,42743.0
Santa Clara County,California,06,085,151131.0
Santa Cruz County,California,06,087,28760.0
Shasta County,California,06,089,28486.0
Sierra County,California,06,091,636.0
Siskiyou County,California,06,093,6892.0
Solano County,California,06,095,60432.0
Sonoma County,California,06,097,61978.0
Stanislaus County,California,06,099,58609.0
Sutter County,California,06,101,11303.0
Tehama County,California,06,103,8850.0
Trinity County,California,06,105,2311.0
Tulare County,California,06,107,43511.0
Tuolumne County,California,06,109,8348.0
Ventura County,California,06,111,94906.0
Yolo County,California,06,113,17278.0
Yuba County,California,06,115,10346.0
Alamosa County,Colorado,08,003,1701.0
Archuleta County,Colorado,08,007,1796.0
Baca County,Colorado,08,009,421.0
Bent County,Colorado,08,011,511.0
Chaffee County,Colorado,08,015,2537.0
Cheyenne County,Colorado,08,017,195.0
Clear Creek County,Colorado,08,019,1322.0
Conejos County,Colorado,08,021,1164.0
Costilla County,Colorado,08,023,678.0
Crowley County,Colorado,08,025,540.0
Custer County,Colorado,08,027,569.0
Delta County,Colorado,08,029,3539.0
Dolores County,Colorado,08,033,252.0
Douglas County,Colorado,08,035,31118.0
Eagle County,Colorado,08,037,4650.0
Elbert County,Colorado,08,039,2813.0
El Paso County,Colorado,08,041,75609.0
Fremont County,Colorado,08,043,5540.0
Garfield County,Colorado,08,045,5124.0
Gilpin County,Colorado,08,047,1140.0
Grand County,Colorado,08,049,1807.0
Gunnison County,Colorado,08,051,1636.0
Huerfano County,Colorado,08,055,1149.0
Jackson County,Colorado,08,057,247.0
Kiowa County,Colorado,08,061,169.0
Kit Carson County,Colorado,08,063,908.0
Lake County,Colorado,08,065,536.0
La Plata County,Colorado,08,067,6630.0
Larimer County,Colorado,08,069,32480.0
Las Animas County,Colorado,08,071,1993.0
Lincoln County,Colorado,08,073,457.0
Logan County,Colorado,08,075,2368.0
Mesa County,Colorado,08,077,19239.0
Moffat County,Colorado,08,081,1391.0
Montezuma County,Colorado,08,083,3310.0
Montrose County,Colorado,08,085,5483.0
Morgan County,Colorado,08,087,2701.0
Otero County,Colorado,08,089,2184.0
Ouray County,Colorado,08,091,771.0
Park County,Colorado,08,093,2662.0
Phillips County,Colorado,08,095,426.0
Pitkin County,Colorado,08,097,1383.0
Prowers County,Colorado,08,099,1469.0
Pueblo County,Colorado,08,101,21264.0
Rio Blanco County,Colorado,08,103,801.0
Rio Grande County,Colorado,08,105,1388.0
Routt County,Colorado,08,107,2542.0
Saguache County,Colorado,08,109,824.0
San Miguel County,Colorado,08,113,981.0
Sedgwick County,Colorado,08,115,272.0
Summit County,Colorado,08,117,2995.0
Teller County,Colorado,08,119,3041.0
Washington County,Colorado,08,121,851.0
Yuma County,Colorado,08,125,1072.0
Adams County,Colorado,08,001,47926.0
Arapahoe County,Colorado,08,005,65090.0
Boulder County,Colorado,08,013,24008.0
Broomfield County,Colorado,08,014,5874.0
Denver County,Colorado,08,031,63619.0
Jefferson County,Colorado,08,059,63439.0
Weld County,Colorado,08,123,31513.0
Fairfield County,Connecticut,09,001,67087.0
Hartford County,Connecticut,09,003,71583.0
Litchfield County,Connecticut,09,005,16287.0
Middlesex County,Connecticut,09,007,13465.0
New Haven County,Connecticut,09,009,70889.0
New London County,Connecticut,09,011,25516.0
Tolland County,Connecticut,09,013,10642.0
Windham County,Connecticut,09,015,11176.0
Kent County,Delaware,10,001,17874.0
New Castle County,Delaware,10,003,46385.0
Sussex County,Delaware,10,005,21093.0
Alachua County,Florida,12,001,19867.0
Baker County,Florida,12,003,2108.0
Bay County,Florida,12,005,21946.0
Bradford County,Florida,12,007,2604.0
Brevard County,Florida,12,009,62946.0
Broward County,Florida,12,011,186482.0
Calhoun County,Florida,12,013,1274.0
Charlotte County,Florida,12,015,22729.0
Citrus County,Florida,12,017,16104.0
Clay County,Florida,12,019,21915.0
Collier County,Florida,12,021,33824.0
Columbia County,Florida,12,023,7497.0
Miami-Dade County,Florida,12,086,219171.0
DeSoto County,Florida,12,027,2098.0
Dixie County,Florida,12,029,1569.0
Duval County,Florida,12,031,93889.0
Escambia County,Florida,12,033,34897.0
Flagler County,Florida,12,035,11982.0
Franklin County,Florida,12,037,1183.0
Gadsden County,Florida,12,039,4554.0
Gilchrist County,Florida,12,041,1435.0
Glades County,Florida,12,043,1389.0
Gulf County,Florida,12,045,1416.0
Hamilton County,Florida,12,047,1177.0
Hardee County,Florida,12,049,1359.0
Hendry County,Florida,12,051,2765.0
Hernando County,Florida,12,053,21171.0
Highlands County,Florida,12,055,10548.0
Hillsborough County,Florida,12,057,126592.0
Holmes County,Florida,12,059,2156.0
Indian River County,Florida,12,061,15467.0
Jackson County,Florida,12,063,5407.0
Jefferson County,Florida,12,065,1269.0
Lafayette County,Florida,12,067,508.0
Lake County,Florida,12,069,37877.0
Lee County,Florida,12,071,71641.0
Leon County,Florida,12,073,22045.0
Levy County,Florida,12,075,4032.0
Liberty County,Florida,12,077,624.0
Madison County,Florida,12,079,1462.0
Manatee County,Florida,12,081,37147.0
Marion County,Florida,12,083,36040.0
Martin County,Florida,12,085,18499.0
Monroe County,Florida,12,087,9226.0
Nassau County,Florida,12,089,8063.0
Okaloosa County,Florida,12,091,23818.0
Okeechobee County,Florida,12,093,3252.0
Orange County,Florida,12,095,119999.0
Osceola County,Florida,12,097,37457.0
Palm Beach County,Florida,12,099,143084.0
Pasco County,Florida,12,101,53073.0
Pinellas County,Florida,12,103,106195.0
Polk County,Florida,12,105,66151.0
Putnam County,Florida,12,107,7214.0
Saint Johns County,Florida,12,109,22049.0
Saint Lucie County,Florida,12,111,30830.0
Santa Rosa County,Florida,12,113,17774.0
Sarasota County,Florida,12,115,44150.0
Seminole County,Florida,12,117,45903.0
Sumter County,Florida,12,119,13971.0
Suwannee County,Florida,12,121,3767.0
Taylor County,Florida,12,123,1858.0
Union County,Florida,12,125,1626.0
Volusia County,Florida,12,127,57916.0
Wakulla County,Florida,12,129,4160.0
Walton County,Florida,12,131,7601.0
Washington County,Florida,12,133,2649.0
Appling County,Georgia,13,001,1597.0
Atkinson County,Georgia,13,003,465.0
Bacon County,Georgia,13,005,1027.0
Baker County,Georgia,13,007,329.0
Baldwin County,Georgia,13,009,4092.0
Banks County,Georgia,13,011,1371.0
Barrow County,Georgia,13,013,6810.0
Bartow County,Georgia,13,015,11341.0
Ben Hill County,Georgia,13,017,1367.0
Berrien County,Georgia,13,019,1514.0
Bibb County,Georgia,13,021,16762.0
Bleckley County,Georgia,13,023,1148.0
Brantley County,Georgia,13,025,1175.0
Brooks County,Georgia,13,027,1535.0
Bryan County,Georgia,13,029,3696.0
Bulloch County,Georgia,13,031,6947.0
Burke County,Georgia,13,033,2287.0
Butts County,Georgia,13,035,2038.0
Calhoun County,Georgia,13,037,767.0
Camden County,Georgia,13,039,6317.0
Candler County,Georgia,13,043,896.0
Carroll County,Georgia,13,045,12437.0
Catoosa County,Georgia,13,047,7865.0
Charlton County,Georgia,13,049,1125.0
Chatham County,Georgia,13,051,34789.0
Chattahoochee County,Georgia,13,053,824.0
Chattooga County,Georgia,13,055,2279.0
Cherokee County,Georgia,13,057,27244.0
Clarke County,Georgia,13,059,8900.0
Clay County,Georgia,13,061,352.0
Clayton County,Georgia,13,063,31597.0
Clinch County,Georgia,13,065,656.0
Cobb County,Georgia,13,067,73808.0
Coffee County,Georgia,13,069,3845.0
Colquitt County,Georgia,13,071,3074.0
Columbia County,Georgia,13,073,15187.0
Cook County,Georgia,13,075,1727.0
Coweta County,Georgia,13,077,15045.0
Crawford County,Georgia,13,079,1763.0
Crisp County,Georgia,13,081,2067.0
Dade County,Georgia,13,083,1521.0
Dawson County,Georgia,13,085,2419.0
Decatur County,Georgia,13,087,3060.0
DeKalb County,Georgia,13,089,71491.0
Dodge County,Georgia,13,091,2218.0
Dooly County,Georgia,13,093,1253.0
Dougherty County,Georgia,13,095,10083.0
Douglas County,Georgia,13,097,14615.0
Early County,Georgia,13,099,1128.0
Echols County,Georgia,13,101,356.0
Effingham County,Georgia,13,103,6151.0
Elbert County,Georgia,13,105,1502.0
Emanuel County,Georgia,13,107,1865.0
Evans County,Georgia,13,109,752.0
Fannin County,Georgia,13,111,2977.0
Fayette County,Georgia,13,113,10332.0
Floyd County,Georgia,13,115,9570.0
Forsyth County,Georgia,13,117,18062.0
Franklin County,Georgia,13,119,1814.0
Fulton County,Georgia,13,121,88850.0
Gilmer County,Georgia,13,123,2840.0
Glascock County,Georgia,13,125,317.0
Glynn County,Georgia,13,127,9471.0
Gordon County,Georgia,13,129,5274.0
Grady County,Georgia,13,131,1972.0
Greene County,Georgia,13,133,1515.0
Gwinnett County,Georgia,13,135,83567.0
Habersham County,Georgia,13,137,3570.0
Hall County,Georgia,13,139,16917.0
Hancock County,Georgia,13,141,828.0
Haralson County,Georgia,13,143,3176.0
Harris County,Georgia,13,145,4556.0
Hart County,Georgia,13,147,2700.0
Heard County,Georgia,13,149,1109.0
Henry County,Georgia,13,151,22396.0
Houston County,Georgia,13,153,18916.0
Irwin County,Georgia,13,155,614.0
Jackson County,Georgia,13,157,5963.0
Jasper County,Georgia,13,159,1225.0
Jeff Davis County,Georgia,13,161,1312.0
Jefferson County,Georgia,13,163,1296.0
Jenkins County,Georgia,13,165,922.0
Johnson County,Georgia,13,167,817.0
Jones County,Georgia,13,169,3032.0
Lamar County,Georgia,13,171,1724.0
Lanier County,Georgia,13,173,892.0
Laurens County,Georgia,13,175,4015.0
Lee County,Georgia,13,177,3003.0
Liberty County,Georgia,13,179,7722.0
Lincoln County,Georgia,13,181,781.0
Long County,Georgia,13,183,2435.0
Lowndes County,Georgia,13,185,10472.0
Lumpkin County,Georgia,13,187,3009.0
McDuffie County,Georgia,13,189,2240.0
McIntosh County,Georgia,13,191,1767.0
Macon County,Georgia,13,193,1703.0
Madison County,Georgia,13,195,2531.0
Marion County,Georgia,13,197,943.0
Meriwether County,Georgia,13,199,2575.0
Miller County,Georgia,13,201,752.0
Mitchell County,Georgia,13,205,1832.0
Monroe County,Georgia,13,207,2696.0
Montgomery County,Georgia,13,209,897.0
Morgan County,Georgia,13,211,2168.0
Murray County,Georgia,13,213,3133.0
Muscogee County,Georgia,13,215,23216.0
Newton County,Georgia,13,217,12554.0
Oconee County,Georgia,13,219,2533.0
Oglethorpe County,Georgia,13,221,1331.0
Paulding County,Georgia,13,223,16587.0
Peach County,Georgia,13,225,3637.0
Pickens County,Georgia,13,227,3934.0
Pierce County,Georgia,13,229,1501.0
Pike County,Georgia,13,231,2042.0
Polk County,Georgia,13,233,3795.0
Pulaski County,Georgia,13,235,1280.0
Putnam County,Georgia,13,237,1879.0
Quitman County,Georgia,13,239,282.0
Rabun County,Georgia,13,241,1659.0
Randolph County,Georgia,13,243,757.0
Richmond County,Georgia,13,245,22300.0
Rockdale County,Georgia,13,247,8535.0
Schley County,Georgia,13,249,734.0
Screven County,Georgia,13,251,1531.0
Seminole County,Georgia,13,253,846.0
Spalding County,Georgia,13,255,5732.0
Stephens County,Georgia,13,257,2356.0
Stewart County,Georgia,13,259,460.0
Sumter County,Georgia,13,261,2704.0
Talbot County,Georgia,13,263,570.0
Taliaferro County,Georgia,13,265,91.0
Tattnall County,Georgia,13,267,2008.0
Taylor County,Georgia,13,269,1030.0
Telfair County,Georgia,13,271,902.0
Terrell County,Georgia,13,273,1107.0
Thomas County,Georgia,13,275,4558.0
Tift County,Georgia,13,277,3291.0
Toombs County,Georgia,13,279,2650.0
Towns County,Georgia,13,281,1357.0
Treutlen County,Georgia,13,283,497.0
Troup County,Georgia,13,285,7653.0
Turner County,Georgia,13,287,662.0
Twiggs County,Georgia,13,289,668.0
Union County,Georgia,13,291,2446.0
Upson County,Georgia,13,293,2775.0
Walker County,Georgia,13,295,7220.0
Walton County,Georgia,13,297,8551.0
Ware County,Georgia,13,299,3148.0
Warren County,Georgia,13,301,325.0
Washington County,Georgia,13,303,1731.0
Wayne County,Georgia,13,305,2367.0
Webster County,Georgia,13,307,174.0
Wheeler County,Georgia,13,309,461.0
White County,Georgia,13,311,3217.0
Whitfield County,Georgia,13,313,9533.0
Wilcox County,Georgia,13,315,828.0
Wilkes County,Georgia,13,317,844.0
Wilkinson County,Georgia,13,319,735.0
Worth County,Georgia,13,321,1735.0
Hawaii County,Hawaii,15,001,23349.0
Honolulu County,Hawaii,15,003,100758.0
Kauai County,Hawaii,15,007,7570.0
Kalawao County,Hawaii,15,005,7.0
Maui County,Hawaii,15,009,20430.0
Ada County,Idaho,16,001,48331.0
Adams County,Idaho,16,003,535.0
Bannock County,Idaho,16,005,10476.0
Bear Lake County,Idaho,16,007,656.0
Benewah County,Idaho,16,009,1125.0
Bingham County,Idaho,16,011,5036.0
Blaine County,Idaho,16,013,2452.0
Boise County,Idaho,16,015,869.0
Bonner County,Idaho,16,017,6504.0
Bonneville County,Idaho,16,019,12009.0
Boundary County,Idaho,16,021,1226.0
Butte County,Idaho,16,023,388.0
Camas County,Idaho,16,025,150.0
Canyon County,Idaho,16,027,21832.0
Caribou County,Idaho,16,029,855.0
Cassia County,Idaho,16,031,2641.0
Clearwater County,Idaho,16,035,1374.0
Custer County,Idaho,16,037,626.0
Elmore County,Idaho,16,039,3571.0
Franklin County,Idaho,16,041,1353.0
Fremont County,Idaho,16,043,1407.0
Gem County,Idaho,16,045,1704.0
Gooding County,Idaho,16,047,1483.0
Idaho County,Idaho,16,049,2107.0
Jefferson County,Idaho,16,051,2374.0
Jerome County,Idaho,16,053,2016.0
Kootenai County,Idaho,16,055,21730.0
Latah County,Idaho,16,057,3778.0
Lemhi County,Idaho,16,059,1266.0
Lewis County,Idaho,16,061,662.0
Lincoln County,Idaho,16,063,588.0
Madison County,Idaho,16,065,3206.0
Minidoka County,Idaho,16,067,2400.0
Nez Perce County,Idaho,16,069,5147.0
Oneida County,Idaho,16,071,506.0
Owyhee County,Idaho,16,073,1030.0
Payette County,Idaho,16,075,2727.0
Power County,Idaho,16,077,841.0
Shoshone County,Idaho,16,079,1809.0
Teton County,Idaho,16,081,1580.0
Twin Falls County,Idaho,16,083,9692.0
Valley County,Idaho,16,085,1746.0
Washington County,Idaho,16,087,1317.0
Adams County,Illinois,17,001,7010.0
Alexander County,Illinois,17,003,667.0
Bond County,Illinois,17,005,1392.0
Boone County,Illinois,17,007,4239.0
Brown County,Illinois,17,009,725.0
Bureau County,Illinois,17,011,3372.0
Calhoun County,Illinois,17,013,603.0
Carroll County,Illinois,17,015,1431.0
Cass County,Illinois,17,017,1011.0
Champaign County,Illinois,17,019,16916.0
Christian County,Illinois,17,021,3054.0
Clark County,Illinois,17,023,1303.0
Clay County,Illinois,17,025,1348.0
Clinton County,Illinois,17,027,3761.0
Coles County,Illinois,17,029,4892.0
Cook County,Illinois,17,031,499431.0
Crawford County,Illinois,17,033,2017.0
Cumberland County,Illinois,17,035,875.0
DeKalb County,Illinois,17,037,9528.0
De Witt County,Illinois,17,039,1698.0
Douglas County,Illinois,17,041,1805.0
DuPage County,Illinois,17,043,78216.0
Edgar County,Illinois,17,045,1641.0
Edwards County,Illinois,17,047,604.0
Effingham County,Illinois,17,049,2834.0
Fayette County,Illinois,17,051,2292.0
Ford County,Illinois,17,053,1500.0
Franklin County,Illinois,17,055,4765.0
Fulton County,Illinois,17,057,3847.0
Gallatin County,Illinois,17,059,629.0
Greene County,Illinois,17,061,1392.0
Grundy County,Illinois,17,063,6301.0
Hamilton County,Illinois,17,065,949.0
Hancock County,Illinois,17,067,1768.0
Hardin County,Illinois,17,069,416.0
Henderson County,Illinois,17,071,670.0
Henry County,Illinois,17,073,4869.0
Iroquois County,Illinois,17,075,2909.0
Jackson County,Illinois,17,077,6012.0
Jasper County,Illinois,17,079,715.0
Jefferson County,Illinois,17,081,4240.0
Jersey County,Illinois,17,083,2205.0
Jo Daviess County,Illinois,17,085,2562.0
Johnson County,Illinois,17,087,1478.0
Kane County,Illinois,17,089,47553.0
Kankakee County,Illinois,17,091,12422.0
Kendall County,Illinois,17,093,12406.0
Knox County,Illinois,17,095,5510.0
Lake County,Illinois,17,097,56567.0
LaSalle County,Illinois,17,099,11974.0
Lawrence County,Illinois,17,101,1495.0
Lee County,Illinois,17,103,4197.0
Livingston County,Illinois,17,105,3694.0
Logan County,Illinois,17,107,3308.0
McDonough County,Illinois,17,109,2189.0
McHenry County,Illinois,17,111,32727.0
McLean County,Illinois,17,113,12413.0
Macon County,Illinois,17,115,11401.0
Macoupin County,Illinois,17,117,4740.0
Madison County,Illinois,17,119,31739.0
Marion County,Illinois,17,121,4436.0
Marshall County,Illinois,17,123,1198.0
Mason County,Illinois,17,125,1172.0
Massac County,Illinois,17,127,1768.0
Menard County,Illinois,17,129,1323.0
Mercer County,Illinois,17,131,1714.0
Monroe County,Illinois,17,133,3673.0
Montgomery County,Illinois,17,135,2978.0
Morgan County,Illinois,17,137,3416.0
Moultrie County,Illinois,17,139,1307.0
Ogle County,Illinois,17,141,5656.0
Peoria County,Illinois,17,143,18536.0
Perry County,Illinois,17,145,2174.0
Piatt County,Illinois,17,147,1695.0
Pike County,Illinois,17,149,1458.0
Pope County,Illinois,17,151,595.0
Pulaski County,Illinois,17,153,729.0
Putnam County,Illinois,17,155,622.0
Randolph County,Illinois,17,157,3192.0
Richland County,Illinois,17,159,1466.0
Rock Island County,Illinois,17,161,16667.0
Saint Clair County,Illinois,17,163,28193.0
Saline County,Illinois,17,165,3032.0
Sangamon County,Illinois,17,167,19126.0
Schuyler County,Illinois,17,169,776.0
Scott County,Illinois,17,171,437.0
Shelby County,Illinois,17,173,2172.0
Stark County,Illinois,17,175,497.0
Stephenson County,Illinois,17,177,5285.0
Tazewell County,Illinois,17,179,13602.0
Union County,Illinois,17,181,1684.0
Vermilion County,Illinois,17,183,6964.0
Wabash County,Illinois,17,185,1186.0
Warren County,Illinois,17,187,1424.0
Washington County,Illinois,17,189,1682.0
Wayne County,Illinois,17,191,1585.0
White County,Illinois,17,193,1432.0
Whiteside County,Illinois,17,195,5815.0
Will County,Illinois,17,197,65447.0
Williamson County,Illinois,17,199,8252.0
Winnebago County,Illinois,17,201,28892.0
Woodford County,Illinois,17,203,3466.0
Adams County,Indiana,18,001,2643.0
Allen County,Indiana,18,003,35933.0
Bartholomew County,Indiana,18,005,6433.0
Benton County,Indiana,18,007,859.0
Blackford County,Indiana,18,009,1064.0
Boone County,Indiana,18,011,4789.0
Brown County,Indiana,18,013,1690.0
Carroll County,Indiana,18,015,2205.0
Cass County,Indiana,18,017,3759.0
Clark County,Indiana,18,019,12663.0
