County,State,State_FIPS,County_FIPS,ged_or_alternative
Buchanan County,Iowa,19,019,651
Buena Vista County,Iowa,19,021,427
Butler County,Iowa,19,023,292
Calhoun County,Iowa,19,025,269
Carroll County,Iowa,19,027,476
Cass County,Iowa,19,029,483
Cedar County,Iowa,19,031,472
Cerro Gordo County,Iowa,19,033,1447
Cherokee County,Iowa,19,035,525
Chickasaw County,Iowa,19,037,329
Clarke County,Iowa,19,039,473
Clay County,Iowa,19,041,428
Clayton County,Iowa,19,043,509
Clinton County,Iowa,19,045,1263
Crawford County,Iowa,19,047,461
Dallas County,Iowa,19,049,1168
Davis County,Iowa,19,051,224
Decatur County,Iowa,19,053,311
Delaware County,Iowa,19,055,442
Des Moines County,Iowa,19,057,1260
Dickinson County,Iowa,19,059,366
Dubuque County,Iowa,19,061,2515
Emmet County,Iowa,19,063,243
Fayette County,Iowa,19,065,641
Floyd County,Iowa,19,067,428
Franklin County,Iowa,19,069,169
Fremont County,Iowa,19,071,281
Greene County,Iowa,19,073,206
Grundy County,Iowa,19,075,216
Guthrie County,Iowa,19,077,278
Hamilton County,Iowa,19,079,385
Hancock County,Iowa,19,081,248
Hardin County,Iowa,19,083,472
Harrison County,Iowa,19,085,443
Henry County,Iowa,19,087,708
Howard County,Iowa,19,089,278
Humboldt County,Iowa,19,091,303
Ida County,Iowa,19,093,188
Iowa County,Iowa,19,095,280
Jackson County,Iowa,19,097,671
Jasper County,Iowa,19,099,1646
Jefferson County,Iowa,19,101,440
Johnson County,Iowa,19,103,1479
Jones County,Iowa,19,105,898
Keokuk County,Iowa,19,107,299
Kossuth County,Iowa,19,109,328
Lee County,Iowa,19,111,1717
Linn County,Iowa,19,113,4714
Louisa County,Iowa,19,115,347
Lucas County,Iowa,19,117,347
Lyon County,Iowa,19,119,254
Madison County,Iowa,19,121,547
Mahaska County,Iowa,19,123,577
Marion County,Iowa,19,125,856
Marshall County,Iowa,19,127,1352
Mills County,Iowa,19,129,434
Mitchell County,Iowa,19,131,266
Monona County,Iowa,19,133,288
Monroe County,Iowa,19,135,288
Montgomery County,Iowa,19,137,375
Muscatine County,Iowa,19,139,1512
O'Brien County,Iowa,19,141,413
Osceola County,Iowa,19,143,159
Page County,Iowa,19,145,700
Palo Alto County,Iowa,19,147,240
Plymouth County,Iowa,19,149,457
Pocahontas County,Iowa,19,151,160
Polk County,Iowa,19,153,11656
Pottawattamie County,Iowa,19,155,3142
Poweshiek County,Iowa,19,157,617
Ringgold County,Iowa,19,159,132
Sac County,Iowa,19,161,245
Scott County,Iowa,19,163,3730
Shelby County,Iowa,19,165,239
Sioux County,Iowa,19,167,704
Story County,Iowa,19,169,757
Tama County,Iowa,19,171,457
Taylor County,Iowa,19,173,226
Union County,Iowa,19,175,317
Van Buren County,Iowa,19,177,202
Wapello County,Iowa,19,179,1219
Warren County,Iowa,19,181,968
Washington County,Iowa,19,183,565
Wayne County,Iowa,19,185,200
Webster County,Iowa,19,187,1415
Winnebago County,Iowa,19,189,256
Winneshiek County,Iowa,19,191,436
Woodbury County,Iowa,19,193,3356
Worth County,Iowa,19,195,262
Wright County,Iowa,19,197,300
Allen County,Kansas,20,001,662
Anderson County,Kansas,20,003,313
Atchison County,Kansas,20,005,788
Barber County,Kansas,20,007,141
Barton County,Kansas,20,009,777
Bourbon County,Kansas,20,011,472
Brown County,Kansas,20,013,486
Butler County,Kansas,20,015,1972
Chase County,Kansas,20,017,148
Chautauqua County,Kansas,20,019,151
Cherokee County,Kansas,20,021,854
Cheyenne County,Kansas,20,023,77
Clark County,Kansas,20,025,46
Clay County,Kansas,20,027,299
Cloud County,Kansas,20,029,279
Coffey County,Kansas,20,031,277
Comanche County,Kansas,20,033,34
Cowley County,Kansas,20,035,1343
Crawford County,Kansas,20,037,997
Decatur County,Kansas,20,039,103
Dickinson County,Kansas,20,041,541
Doniphan County,Kansas,20,043,232
Douglas County,Kansas,20,045,1889
Edwards County,Kansas,20,047,53
Elk County,Kansas,20,049,188
Ellis County,Kansas,20,051,650
Ellsworth County,Kansas,20,053,356
Finney County,Kansas,20,055,1037
Ford County,Kansas,20,057,625
Franklin County,Kansas,20,059,942
Geary County,Kansas,20,061,1122
Gove County,Kansas,20,063,68
Graham County,Kansas,20,065,72
Grant County,Kansas,20,067,230
Gray County,Kansas,20,069,173
Greeley County,Kansas,20,071,36
Greenwood County,Kansas,20,073,243
Hamilton County,Kansas,20,075,38
Harper County,Kansas,20,077,140
Harvey County,Kansas,20,079,1072
Haskell County,Kansas,20,081,98
Hodgeman County,Kansas,20,083,48
Jackson County,Kansas,20,085,432
Jefferson County,Kansas,20,087,641
Jewell County,Kansas,20,089,67
Johnson County,Kansas,20,091,7119
Kearny County,Kansas,20,093,36
Kingman County,Kansas,20,095,248
Kiowa County,Kansas,20,097,76
Labette County,Kansas,20,099,839
Lane County,Kansas,20,101,30
Leavenworth County,Kansas,20,103,4071
Lincoln County,Kansas,20,105,69
Linn County,Kansas,20,107,443
Logan County,Kansas,20,109,43
Lyon County,Kansas,20,111,1317
McPherson County,Kansas,20,113,707
Marion County,Kansas,20,115,399
Marshall County,Kansas,20,117,303
Meade County,Kansas,20,119,69
Miami County,Kansas,20,121,974
Mitchell County,Kansas,20,123,105
Montgomery County,Kansas,20,125,1649
Morris County,Kansas,20,127,217
Morton County,Kansas,20,129,62
Nemaha County,Kansas,20,131,247
Neosho County,Kansas,20,133,845
Ness County,Kansas,20,135,71
Norton County,Kansas,20,137,305
Osage County,Kansas,20,139,657
Osborne County,Kansas,20,141,90
Ottawa County,Kansas,20,143,185
Pawnee County,Kansas,20,145,277
Phillips County,Kansas,20,147,128
Pottawatomie County,Kansas,20,149,546
Pratt County,Kansas,20,151,250
Rawlins County,Kansas,20,153,45
Reno County,Kansas,20,155,2255
Republic County,Kansas,20,157,106
Rice County,Kansas,20,159,302
Riley County,Kansas,20,161,587
Rooks County,Kansas,20,163,120
Rush County,Kansas,20,165,75
Russell County,Kansas,20,167,196
Saline County,Kansas,20,169,1774
Scott County,Kansas,20,171,194
Sedgwick County,Kansas,20,173,14329
Seward County,Kansas,20,175,579
Shawnee County,Kansas,20,177,6718
Sheridan County,Kansas,20,179,26
Sherman County,Kansas,20,181,107
Smith County,Kansas,20,183,87
Stafford County,Kansas,20,185,83
Stanton County,Kansas,20,187,27
Stevens County,Kansas,20,189,210
Sumner County,Kansas,20,191,871
Thomas County,Kansas,20,193,187
Trego County,Kansas,20,195,97
Wabaunsee County,Kansas,20,197,192
Wallace County,Kansas,20,199,27
Washington County,Kansas,20,201,165
Wichita County,Kansas,20,203,39
Wilson County,Kansas,20,205,402
Woodson County,Kansas,20,207,208
Wyandotte County,Kansas,20,209,4888
Adair County,Kentucky,21,001,1255
Allen County,Kentucky,21,003,1244
Anderson County,Kentucky,21,005,1091
Ballard County,Kentucky,21,007,388
Barren County,Kentucky,21,009,2458
Bath County,Kentucky,21,011,731
Bell County,Kentucky,21,013,1453
Boone County,Kentucky,21,015,3476
Bourbon County,Kentucky,21,017,934
Boyd County,Kentucky,21,019,2621
Boyle County,Kentucky,21,021,1591
Bracken County,Kentucky,21,023,376
Breathitt County,Kentucky,21,025,726
Breckinridge County,Kentucky,21,027,1332
Bullitt County,Kentucky,21,029,4070
Butler County,Kentucky,21,031,754
Caldwell County,Kentucky,21,033,1020
Calloway County,Kentucky,21,035,1493
Campbell County,Kentucky,21,037,3741
Carlisle County,Kentucky,21,039,211
Carroll County,Kentucky,21,041,675
Carter County,Kentucky,21,043,1353
Casey County,Kentucky,21,045,1066
Christian County,Kentucky,21,047,3405
Clark County,Kentucky,21,049,1433
Clay County,Kentucky,21,051,1676
Clinton County,Kentucky,21,053,424
Crittenden County,Kentucky,21,055,506
Cumberland County,Kentucky,21,057,387
Daviess County,Kentucky,21,059,4338
Edmonson County,Kentucky,21,061,998
Elliott County,Kentucky,21,063,624
Estill County,Kentucky,21,065,1027
Fayette County,Kentucky,21,067,7621
Fleming County,Kentucky,21,069,634
Floyd County,Kentucky,21,071,1889
Franklin County,Kentucky,21,073,2953
Fulton County,Kentucky,21,075,398
Gallatin County,Kentucky,21,077,675
Garrard County,Kentucky,21,079,1130
Grant County,Kentucky,21,081,1203
Graves County,Kentucky,21,083,1587
Grayson County,Kentucky,21,085,1525
Green County,Kentucky,21,087,764
Greenup County,Kentucky,21,089,1249
Hancock County,Kentucky,21,091,542
Hardin County,Kentucky,21,093,4631
Harlan County,Kentucky,21,095,1503
Harrison County,Kentucky,21,097,1255
Hart County,Kentucky,21,099,1477
Henderson County,Kentucky,21,101,2749
Henry County,Kentucky,21,103,1057
Hickman County,Kentucky,21,105,166
Hopkins County,Kentucky,21,107,2679
Jackson County,Kentucky,21,109,1246
Jefferson County,Kentucky,21,111,28384
Jessamine County,Kentucky,21,113,2145
Johnson County,Kentucky,21,115,1130
Kenton County,Kentucky,21,117,6262
Knott County,Kentucky,21,119,897
Knox County,Kentucky,21,121,1608
Larue County,Kentucky,21,123,695
Laurel County,Kentucky,21,125,3144
Lawrence County,Kentucky,21,127,746
Lee County,Kentucky,21,129,536
Leslie County,Kentucky,21,131,285
Letcher County,Kentucky,21,133,1099
Lewis County,Kentucky,21,135,596
Lincoln County,Kentucky,21,137,1951
Livingston County,Kentucky,21,139,429
Logan County,Kentucky,21,141,1319
Lyon County,Kentucky,21,143,919
McCracken County,Kentucky,21,145,2763
McCreary County,Kentucky,21,147,1376
McLean County,Kentucky,21,149,462
Madison County,Kentucky,21,151,4020
Magoffin County,Kentucky,21,153,607
Marion County,Kentucky,21,155,1183
Marshall County,Kentucky,21,157,1676
Martin County,Kentucky,21,159,703
Mason County,Kentucky,21,161,694
Meade County,Kentucky,21,163,1676
Menifee County,Kentucky,21,165,366
Mercer County,Kentucky,21,167,1203
Metcalfe County,Kentucky,21,169,656
Monroe County,Kentucky,21,171,612
Montgomery County,Kentucky,21,173,1627
Morgan County,Kentucky,21,175,1318
Muhlenberg County,Kentucky,21,177,1384
Nelson County,Kentucky,21,179,2597
Nicholas County,Kentucky,21,181,412
Ohio County,Kentucky,21,183,1354
Oldham County,Kentucky,21,185,2305
Owen County,Kentucky,21,187,579
Owsley County,Kentucky,21,189,248
Pendleton County,Kentucky,21,191,584
Perry County,Kentucky,21,193,1028
Pike County,Kentucky,21,195,2808
Powell County,Kentucky,21,197,814
Pulaski County,Kentucky,21,199,4401
Robertson County,Kentucky,21,201,106
Rockcastle County,Kentucky,21,203,921
Rowan County,Kentucky,21,205,1071
Russell County,Kentucky,21,207,1087
Scott County,Kentucky,21,209,1732
Shelby County,Kentucky,21,211,1973
Simpson County,Kentucky,21,213,853
Spencer County,Kentucky,21,215,936
Taylor County,Kentucky,21,217,1245
Todd County,Kentucky,21,219,677
Trigg County,Kentucky,21,221,730
Trimble County,Kentucky,21,223,509
Union County,Kentucky,21,225,728
Warren County,Kentucky,21,227,4134
Washington County,Kentucky,21,229,747
Wayne County,Kentucky,21,231,1395
Webster County,Kentucky,21,233,837
Whitley County,Kentucky,21,235,2181
Wolfe County,Kentucky,21,237,322
Woodford County,Kentucky,21,239,1166
Acadia Parish,Louisiana,22,001,2639
Allen Parish,Louisiana,22,003,1643
Ascension Parish,Louisiana,22,005,3618
Assumption Parish,Louisiana,22,007,1072
Avoyelles Parish,Louisiana,22,009,2327
Beauregard Parish,Louisiana,22,011,1779
Bienville Parish,Louisiana,22,013,569
Bossier Parish,Louisiana,22,015,3928
Caddo Parish,Louisiana,22,017,6851
Calcasieu Parish,Louisiana,22,019,6635
Caldwell Parish,Louisiana,22,021,535
Cameron Parish,Louisiana,22,023,288
Catahoula Parish,Louisiana,22,025,506
Claiborne Parish,Louisiana,22,027,1013
Concordia Parish,Louisiana,22,029,1101
De Soto Parish,Louisiana,22,031,926
East Baton Rouge Parish,Louisiana,22,033,8798
East Carroll Parish,Louisiana,22,035,318
East Feliciana Parish,Louisiana,22,037,902
Evangeline Parish,Louisiana,22,039,1604
Franklin Parish,Louisiana,22,041,1042
Grant Parish,Louisiana,22,043,1697
Iberia Parish,Louisiana,22,045,2608
Iberville Parish,Louisiana,22,047,1949
Jackson Parish,Louisiana,22,049,740
Jefferson Parish,Louisiana,22,051,13853
Jefferson Davis Parish,Louisiana,22,053,1439
Lafayette Parish,Louisiana,22,055,5500
Lafourche Parish,Louisiana,22,057,4275
LaSalle Parish,Louisiana,22,059,702
Lincoln Parish,Louisiana,22,061,1093
Livingston Parish,Louisiana,22,063,5606
Madison Parish,Louisiana,22,065,439
Morehouse Parish,Louisiana,22,067,1523
Natchitoches Parish,Louisiana,22,069,1292
Orleans Parish,Louisiana,22,071,6610
Ouachita Parish,Louisiana,22,073,5856
Plaquemines Parish,Louisiana,22,075,795
Pointe Coupee Parish,Louisiana,22,077,766
Rapides Parish,Louisiana,22,079,4884
Red River Parish,Louisiana,22,081,310
Richland Parish,Louisiana,22,083,1051
Sabine Parish,Louisiana,22,085,1050
Saint Bernard Parish,Louisiana,22,087,1388
Saint Charles Parish,Louisiana,22,089,1847
Saint Helena Parish,Louisiana,22,091,379
Saint James Parish,Louisiana,22,093,477
Saint John the Baptist Parish,Louisiana,22,095,1233
Saint Landry Parish,Louisiana,22,097,2580
Saint Martin Parish,Louisiana,22,099,2257
Saint Mary Parish,Louisiana,22,101,2731
Saint Tammany Parish,Louisiana,22,103,7476
Tangipahoa Parish,Louisiana,22,105,4276
Tensas Parish,Louisiana,22,107,119
Terrebonne Parish,Louisiana,22,109,4787
Union Parish,Louisiana,22,111,791
Vermilion Parish,Louisiana,22,113,2242
Vernon Parish,Louisiana,22,115,2081
Washington Parish,Louisiana,22,117,2573
Webster Parish,Louisiana,22,119,2238
West Baton Rouge Parish,Louisiana,22,121,881
West Carroll Parish,Louisiana,22,123,683
West Feliciana Parish,Louisiana,22,125,1244
Winn Parish,Louisiana,22,127,1232
Androscoggin County,Maine,23,001,5367
Aroostook County,Maine,23,003,2483
Cumberland County,Maine,23,005,8005
Franklin County,Maine,23,007,1242
Hancock County,Maine,23,009,1612
Kennebec County,Maine,23,011,4658
Knox County,Maine,23,013,1589
Lincoln County,Maine,23,015,1229
Oxford County,Maine,23,017,2401
Penobscot County,Maine,23,019,5546
Piscataquis County,Maine,23,021,652
Sagadahoc County,Maine,23,023,1114
Somerset County,Maine,23,025,2414
Waldo County,Maine,23,027,1616
Washington County,Maine,23,029,1343
York County,Maine,23,031,6826
Allegany County,Maryland,24,001,3205
Anne Arundel County,Maryland,24,003,11007
Baltimore County,Maryland,24,005,18729
Calvert County,Maryland,24,009,1665
Caroline County,Maryland,24,011,846
Carroll County,Maryland,24,013,3303
Cecil County,Maryland,24,015,3265
Charles County,Maryland,24,017,3041
Dorchester County,Maryland,24,019,980
Frederick County,Maryland,24,021,3391
Garrett County,Maryland,24,023,905
Harford County,Maryland,24,025,6027
Howard County,Maryland,24,027,2679
Kent County,Maryland,24,029,405
Queen Anne's County,Maryland,24,035,1037
Saint Mary's County,Maryland,24,037,2347
Somerset County,Maryland,24,039,1858
Talbot County,Maryland,24,041,820
Washington County,Maryland,24,043,5414
Wicomico County,Maryland,24,045,2073
Worcester County,Maryland,24,047,971
Baltimore City,Maryland,24,510,20229
Montgomery County,Maryland,24,031,8185
Prince George's County,Maryland,24,033,14255
Barnstable County,Massachusetts,25,001,3818
Berkshire County,Massachusetts,25,003,3888
Bristol County,Massachusetts,25,005,15939
Dukes County,Massachusetts,25,007,206
Essex County,Massachusetts,25,009,12560
Franklin County,Massachusetts,25,011,2013
Hampden County,Massachusetts,25,013,13427
Hampshire County,Massachusetts,25,015,2842
Middlesex County,Massachusetts,25,017,22566
Nantucket County,Massachusetts,25,019,104
Norfolk County,Massachusetts,25,021,9328
Plymouth County,Massachusetts,25,023,10339
Suffolk County,Massachusetts,25,025,14100
Worcester County,Massachusetts,25,027,17810
Alcona County,Michigan,26,001,434
Alger County,Michigan,26,003,691
Allegan County,Michigan,26,005,3291
Alpena County,Michigan,26,007,972
Antrim County,Michigan,26,009,514
Arenac County,Michigan,26,011,644
Baraga County,Michigan,26,013,721
Barry County,Michigan,26,015,1565
Bay County,Michigan,26,017,2904
Benzie County,Michigan,26,019,431
Berrien County,Michigan,26,021,4289
Branch County,Michigan,26,023,2013
Calhoun County,Michigan,26,025,4476
Cass County,Michigan,26,027,1754
Charlevoix County,Michigan,26,029,535
Cheboygan County,Michigan,26,031,880
Chippewa County,Michigan,26,033,2650
Clare County,Michigan,26,035,1439
Clinton County,Michigan,26,037,967
Crawford County,Michigan,26,039,686
Delta County,Michigan,26,041,1044
Dickinson County,Michigan,26,043,587
Eaton County,Michigan,26,045,2322
Emmet County,Michigan,26,047,672
Genesee County,Michigan,26,049,11398
Gladwin County,Michigan,26,051,858
Gogebic County,Michigan,26,053,790
Grand Traverse County,Michigan,26,055,2255
Gratiot County,Michigan,26,057,2012
Hillsdale County,Michigan,26,059,1401
Houghton County,Michigan,26,061,686
Huron County,Michigan,26,063,747
Ingham County,Michigan,26,065,5788
Ionia County,Michigan,26,067,3057
Iosco County,Michigan,26,069,861
Iron County,Michigan,26,071,373
Isabella County,Michigan,26,073,1177
Jackson County,Michigan,26,075,6342
Kalamazoo County,Michigan,26,077,5384
Kalkaska County,Michigan,26,079,819
Kent County,Michigan,26,081,12784
Keweenaw County,Michigan,26,083,41
Lake County,Michigan,26,085,587
Lapeer County,Michigan,26,087,2599
Leelanau County,Michigan,26,089,408
Lenawee County,Michigan,26,091,3412
Livingston County,Michigan,26,093,3594
Luce County,Michigan,26,095,550
Mackinac County,Michigan,26,097,312
Macomb County,Michigan,26,099,18016
Manistee County,Michigan,26,101,1050
Marquette County,Michigan,26,103,1736
Mason County,Michigan,26,105,805
Mecosta County,Michigan,26,107,1103
Menominee County,Michigan,26,109,694
Midland County,Michigan,26,111,1917
Missaukee County,Michigan,26,113,565
Monroe County,Michigan,26,115,4486
Montcalm County,Michigan,26,117,2798
Montmorency County,Michigan,26,119,500
Muskegon County,Michigan,26,121,7488
Newaygo County,Michigan,26,123,1675
Oakland County,Michigan,26,125,18640
Oceana County,Michigan,26,127,959
Ogemaw County,Michigan,26,129,946
Ontonagon County,Michigan,26,131,152
Osceola County,Michigan,26,133,938
Oscoda County,Michigan,26,135,364
Otsego County,Michigan,26,137,569
Ottawa County,Michigan,26,139,5997
Presque Isle County,Michigan,26,141,403
Roscommon County,Michigan,26,143,804
Saginaw County,Michigan,26,145,6122
Saint Clair County,Michigan,26,147,4843
Saint Joseph County,Michigan,26,149,2070
Sanilac County,Michigan,26,151,1034
Schoolcraft County,Michigan,26,153,231
Shiawassee County,Michigan,26,155,2016
Tuscola County,Michigan,26,157,1456
Van Buren County,Michigan,26,159,2733
Washtenaw County,Michigan,26,161,5054
Wayne County,Michigan,26,163,56837
Wexford County,Michigan,26,165,1154
Aitkin County,Minnesota,27,001,504
Anoka County,Minnesota,27,003,8071
Becker County,Minnesota,27,005,994
Beltrami County,Minnesota,27,007,1313
Benton County,Minnesota,27,009,819
Big Stone County,Minnesota,27,011,141
Blue Earth County,Minnesota,27,013,1175
Brown County,Minnesota,27,015,354
Carlton County,Minnesota,27,017,939
Carver County,Minnesota,27,019,1010
Cass County,Minnesota,27,021,1102
Chippewa County,Minnesota,27,023,284
Chisago County,Minnesota,27,025,1774
Clay County,Minnesota,27,027,1287
Clearwater County,Minnesota,27,029,304
Cook County,Minnesota,27,031,139
Cottonwood County,Minnesota,27,033,197
Crow Wing County,Minnesota,27,035,1595
Dakota County,Minnesota,27,037,5857
Dodge County,Minnesota,27,039,370
Douglas County,Minnesota,27,041,595
Faribault County,Minnesota,27,043,322
Fillmore County,Minnesota,27,045,384
Freeborn County,Minnesota,27,047,994
Goodhue County,Minnesota,27,049,1114
Grant County,Minnesota,27,051,144
Hennepin County,Minnesota,27,053,18323
Houston County,Minnesota,27,055,399
Hubbard County,Minnesota,27,057,695
Isanti County,Minnesota,27,059,1206
Itasca County,Minnesota,27,061,1578
Jackson County,Minnesota,27,063,130
Kanabec County,Minnesota,27,065,750
Kandiyohi County,Minnesota,27,067,898
Kittson County,Minnesota,27,069,111
Koochiching County,Minnesota,27,071,437
Lac qui Parle County,Minnesota,27,073,115
Lake County,Minnesota,27,075,389
Lake of the Woods County,Minnesota,27,077,74
Le Sueur County,Minnesota,27,079,524
Lincoln County,Minnesota,27,081,128
Lyon County,Minnesota,27,083,429
McLeod County,Minnesota,27,085,574
Mahnomen County,Minnesota,27,087,243
Marshall County,Minnesota,27,089,231
Martin County,Minnesota,27,091,510
Meeker County,Minnesota,27,093,484
Mille Lacs County,Minnesota,27,095,930
Morrison County,Minnesota,27,097,995
Mower County,Minnesota,27,099,927
Murray County,Minnesota,27,101,172
Nicollet County,Minnesota,27,103,452
Nobles County,Minnesota,27,105,350
Norman County,Minnesota,27,107,253
Olmsted County,Minnesota,27,109,2277
Otter Tail County,Minnesota,27,111,1370
Pennington County,Minnesota,27,113,375
Pine County,Minnesota,27,115,1476
Pipestone County,Minnesota,27,117,246
Polk County,Minnesota,27,119,671
Pope County,Minnesota,27,121,275
Ramsey County,Minnesota,27,123,10114
Red Lake County,Minnesota,27,125,84
Redwood County,Minnesota,27,127,397
Renville County,Minnesota,27,129,279
Rice County,Minnesota,27,131,1846
Rock County,Minnesota,27,133,195
Roseau County,Minnesota,27,135,390
Saint Louis County,Minnesota,27,137,5769
Scott County,Minnesota,27,139,2202
Sherburne County,Minnesota,27,141,2262
Sibley County,Minnesota,27,143,289
Stearns County,Minnesota,27,145,2671
Steele County,Minnesota,27,147,817
Stevens County,Minnesota,27,149,128
Swift County,Minnesota,27,151,335
Todd County,Minnesota,27,153,716
Traverse County,Minnesota,27,155,54
Wabasha County,Minnesota,27,157,399
Wadena County,Minnesota,27,159,433
Waseca County,Minnesota,27,161,728
Washington County,Minnesota,27,163,4048
Watonwan County,Minnesota,27,165,241
Wilkin County,Minnesota,27,167,135
Winona County,Minnesota,27,169,1078
Wright County,Minnesota,27,171,2361
Yellow Medicine County,Minnesota,27,173,261
Adams County,Mississippi,28,001,1070
Alcorn County,Mississippi,28,003,2010
Amite County,Mississippi,28,005,440
Attala County,Mississippi,28,007,497
Benton County,Mississippi,28,009,416
Bolivar County,Mississippi,28,011,1157
Calhoun County,Mississippi,28,013,634
Carroll County,Mississippi,28,015,632
Chickasaw County,Mississippi,28,017,1031
Choctaw County,Mississippi,28,019,397
Claiborne County,Mississippi,28,021,199
Clarke County,Mississippi,28,023,826
Clay County,Mississippi,28,025,902
Coahoma County,Mississippi,28,027,1144
Copiah County,Mississippi,28,029,1148
Covington County,Mississippi,28,031,900
DeSoto County,Mississippi,28,033,5226
Forrest County,Mississippi,28,035,2228
Franklin County,Mississippi,28,037,354
George County,Mississippi,28,039,1861
Greene County,Mississippi,28,041,1055
Grenada County,Mississippi,28,043,866
Hancock County,Mississippi,28,045,1831
Harrison County,Mississippi,28,047,7825
Hinds County,Mississippi,28,049,6352
Holmes County,Mississippi,28,051,603
Humphreys County,Mississippi,28,053,353
Issaquena County,Mississippi,28,055,90
Itawamba County,Mississippi,28,057,1256
Jackson County,Mississippi,28,059,5823
Jasper County,Mississippi,28,061,527
Jefferson County,Mississippi,28,063,247
Jefferson Davis County,Mississippi,28,065,416
Jones County,Mississippi,28,067,2216
Kemper County,Mississippi,28,069,444
Lafayette County,Mississippi,28,071,1109
Lamar County,Mississippi,28,073,1678
Lauderdale County,Mississippi,28,075,3031
Lawrence County,Mississippi,28,077,650
Leake County,Mississippi,28,079,748
Lee County,Mississippi,28,081,2810
Leflore County,Mississippi,28,083,1290
Lincoln County,Mississippi,28,085,1009
Lowndes County,Mississippi,28,087,2802
Madison County,Mississippi,28,089,1772
Marion County,Mississippi,28,091,1188
Marshall County,Mississippi,28,093,1939
Monroe County,Mississippi,28,095,2121
Montgomery County,Mississippi,28,097,492
Neshoba County,Mississippi,28,099,1045
Newton County,Mississippi,28,101,848
Noxubee County,Mississippi,28,103,193
Oktibbeha County,Mississippi,28,105,823
Panola County,Mississippi,28,107,1264
Pearl River County,Mississippi,28,109,3185
Perry County,Mississippi,28,111,417
Pike County,Mississippi,28,113,1266
Pontotoc County,Mississippi,28,115,1342
Prentiss County,Mississippi,28,117,1870
Quitman County,Mississippi,28,119,300
Rankin County,Mississippi,28,121,5332
Scott County,Mississippi,28,123,895
Sharkey County,Mississippi,28,125,150
Simpson County,Mississippi,28,127,1018
Smith County,Mississippi,28,129,693
Stone County,Mississippi,28,131,1057
Sunflower County,Mississippi,28,133,1656
Tallahatchie County,Mississippi,28,135,791
Tate County,Mississippi,28,137,1005
Tippah County,Mississippi,28,139,905
Tishomingo County,Mississippi,28,141,878
Tunica County,Mississippi,28,143,269
Union County,Mississippi,28,145,1206
Walthall County,Mississippi,28,147,527
Warren County,Mississippi,28,149,1507
Washington County,Mississippi,28,151,1706
Wayne County,Mississippi,28,153,575
Webster County,Mississippi,28,155,497
Wilkinson County,Mississippi,28,157,408
Winston County,Mississippi,28,159,761
Yalobusha County,Mississippi,28,161,590
Yazoo County,Mississippi,28,163,1548
Adair County,Missouri,29,001,593
Andrew County,Missouri,29,003,561
Atchison County,Missouri,29,005,168
Audrain County,Missouri,29,007,1225
Barry County,Missouri,29,009,1042
Barton County,Missouri,29,011,350
Bates County,Missouri,29,013,534
Benton County,Missouri,29,015,975
Bollinger County,Missouri,29,017,527
Boone County,Missouri,29,019,2988
Buchanan County,Missouri,29,021,3743
Butler County,Missouri,29,023,1832
Caldwell County,Missouri,29,025,378
Callaway County,Missouri,29,027,1830
Camden County,Missouri,29,029,1346
Cape Girardeau County,Missouri,29,031,2053
Carroll County,Missouri,29,033,281
Carter County,Missouri,29,035,155
Cass County,Missouri,29,037,2675
Cedar County,Missouri,29,039,662
Chariton County,Missouri,29,041,157
Christian County,Missouri,29,043,1875
Clark County,Missouri,29,045,249
Clay County,Missouri,29,047,5610
Clinton County,Missouri,29,049,702
Cole County,Missouri,29,051,2670
Cooper County,Missouri,29,053,641
Crawford County,Missouri,29,055,1113
Dade County,Missouri,29,057,254
Dallas County,Missouri,29,059,647
Daviess County,Missouri,29,061,295
DeKalb County,Missouri,29,063,1205
Dent County,Missouri,29,065,717
Douglas County,Missouri,29,067,445
Dunklin County,Missouri,29,069,1588
Franklin County,Missouri,29,071,3894
Gasconade County,Missouri,29,073,550
Gentry County,Missouri,29,075,200
Greene County,Missouri,29,077,7328
Grundy County,Missouri,29,079,450
Harrison County,Missouri,29,081,375
Henry County,Missouri,29,083,1072
Hickory County,Missouri,29,085,305
Holt County,Missouri,29,087,196
Howard County,Missouri,29,089,307
Howell County,Missouri,29,091,1960
Iron County,Missouri,29,093,385
Jackson County,Missouri,29,095,18679
Jasper County,Missouri,29,097,4282
Jefferson County,Missouri,29,099,9753
Johnson County,Missouri,29,101,1298
Knox County,Missouri,29,103,181
Laclede County,Missouri,29,105,1531
Lafayette County,Missouri,29,107,793
Lawrence County,Missouri,29,109,1413
Lewis County,Missouri,29,111,256
Lincoln County,Missouri,29,113,2200
Linn County,Missouri,29,115,465
Livingston County,Missouri,29,117,916
McDonald County,Missouri,29,119,897
Macon County,Missouri,29,121,373
Madison County,Missouri,29,123,348
Maries County,Missouri,29,125,293
Marion County,Missouri,29,127,1144
Mercer County,Missouri,29,129,145
Miller County,Missouri,29,131,984
Mississippi County,Missouri,29,133,758
Moniteau County,Missouri,29,135,698
Monroe County,Missouri,29,137,349
Montgomery County,Missouri,29,139,538
Morgan County,Missouri,29,141,991
New Madrid County,Missouri,29,143,823
Newton County,Missouri,29,145,2031
Nodaway County,Missouri,29,147,530
Oregon County,Missouri,29,149,424
Osage County,Missouri,29,151,366
Ozark County,Missouri,29,153,429
Pemiscot County,Missouri,29,155,694
Perry County,Missouri,29,157,727
