County,State,mean_life_expectancy,State_FIPS,County_FIPS,high_school_only_percentage
Arkansas County,Arkansas,73.8595673933612,05,001,50.2
Ashley County,Arkansas,74.4883652123264,05,003,45.5
Baxter County,Arkansas,76.2516267748183,05,005,38.9
Benton County,Arkansas,79.4059652057882,05,007,29.6
Boone County,Arkansas,76.5795522414594,05,009,36.8
Bradley County,Arkansas,74.0452396036787,05,011,43.1
Calhoun County,Arkansas,75.0978238246715,05,013,54.8
Carroll County,Arkansas,77.1207588475348,05,015,36.5
Chicot County,Arkansas,73.7092556075907,05,017,42.8
Clark County,Arkansas,75.5507566291671,05,019,37.0
Clay County,Arkansas,73.4648065193879,05,021,45.2
Cleburne County,Arkansas,76.2661790660477,05,023,37.0
Cleveland County,Arkansas,75.3480894669705,05,025,45.5
Columbia County,Arkansas,74.6838399967277,05,027,37.2
Conway County,Arkansas,75.4448351198573,05,029,44.2
Craighead County,Arkansas,76.2131160171002,05,031,34.0
Crawford County,Arkansas,75.743439597931,05,033,41.5
Crittenden County,Arkansas,73.0028156081488,05,035,38.9
Cross County,Arkansas,73.6777390034632,05,037,50.8
Dallas County,Arkansas,73.9263258901165,05,039,53.7
Desha County,Arkansas,73.4276736608831,05,041,43.2
Drew County,Arkansas,75.5138970499214,05,043,41.3
Faulkner County,Arkansas,76.9073679000959,05,045,33.4
Franklin County,Arkansas,75.0304629963768,05,047,43.7
Fulton County,Arkansas,75.4479638785258,05,049,44.9
Garland County,Arkansas,75.0910563247615,05,051,33.9
Grant County,Arkansas,75.8549997601848,05,053,43.5
Greene County,Arkansas,74.5883419533341,05,055,43.8
Hempstead County,Arkansas,75.0816457515582,05,057,38.3
Hot Spring County,Arkansas,74.674457659159,05,059,44.2
Howard County,Arkansas,74.5248817797813,05,061,38.8
Independence County,Arkansas,75.818962809451,05,063,42.1
Izard County,Arkansas,75.5224554466382,05,065,41.8
Jackson County,Arkansas,73.4906835570058,05,067,51.1
Jefferson County,Arkansas,73.7452633122832,05,069,42.1
Johnson County,Arkansas,76.0184647706335,05,071,40.8
Lafayette County,Arkansas,74.2310473910241,05,073,45.0
Lawrence County,Arkansas,74.1199788657354,05,075,46.9
Lee County,Arkansas,73.7502943427827,05,077,43.9
Lincoln County,Arkansas,75.4553403866795,05,079,50.2
Little River County,Arkansas,74.1885922604194,05,081,48.4
Logan County,Arkansas,74.7690105799881,05,083,40.8
Lonoke County,Arkansas,75.2359220612144,05,085,34.9
Madison County,Arkansas,75.6663513769671,05,087,46.9
Marion County,Arkansas,75.5962916062646,05,089,41.6
Miller County,Arkansas,74.8835906326357,05,091,46.7
Mississippi County,Arkansas,72.1102865682895,05,093,39.2
Monroe County,Arkansas,72.8831990296179,05,095,39.7
Montgomery County,Arkansas,76.3127945367472,05,097,33.8
Nevada County,Arkansas,74.2558254291586,05,099,42.9
Newton County,Arkansas,77.256810854711,05,101,47.1
Ouachita County,Arkansas,73.4859440403868,05,103,44.9
Perry County,Arkansas,75.2161291747456,05,105,44.4
Phillips County,Arkansas,71.3295020847569,05,107,33.3
Pike County,Arkansas,75.3612335128047,05,109,39.0
Poinsett County,Arkansas,71.8549037872847,05,111,41.7
Polk County,Arkansas,75.2614485975633,05,113,43.1
Pope County,Arkansas,76.6058991104863,05,115,34.2
Prairie County,Arkansas,75.782559047161,05,117,46.1
Pulaski County,Arkansas,76.1795129989355,05,119,29.5
Randolph County,Arkansas,74.9895162117781,05,121,39.6
Saint Francis County,Arkansas,74.2474039903728,05,123,41.4
Saline County,Arkansas,77.3960857547918,05,125,36.7
Scott County,Arkansas,75.2749649430301,05,127,38.6
Searcy County,Arkansas,76.0184922982395,05,129,42.4
Sebastian County,Arkansas,75.8356293882159,05,131,30.5
Sevier County,Arkansas,75.1099628253174,05,133,32.6
Sharp County,Arkansas,74.3655114172071,05,135,44.9
Stone County,Arkansas,76.4680154726822,05,137,38.5
Union County,Arkansas,73.531738985156,05,139,36.4
Van Buren County,Arkansas,76.3230678398837,05,141,40.6
Washington County,Arkansas,78.0525791787306,05,143,27.3
White County,Arkansas,75.3684739400756,05,145,39.1
Woodruff County,Arkansas,72.9691657863222,05,147,41.1
Yell County,Arkansas,74.9489492833161,05,149,40.2
Alameda County,California,81.9574601824784,06,001,19.6
Alpine County,California,79.1446091671374,06,003,31.9
Amador County,California,79.8676286856863,06,005,28.7
Butte County,California,77.9166897330305,06,007,23.7
Calaveras County,California,79.7392007377838,06,009,29.9
Colusa County,California,80.0718304385206,06,011,26.2
Contra Costa County,California,81.7294599306854,06,013,19.0
Del Norte County,California,75.9903836947179,06,015,34.6
El Dorado County,California,81.4213825961216,06,017,21.4
Fresno County,California,78.6231883737308,06,019,22.7
Glenn County,California,77.838340878587,06,021,30.3
Humboldt County,California,77.0034274971952,06,023,26.4
Imperial County,California,80.9437764733412,06,025,24.6
Inyo County,California,79.4013711406659,06,027,33.9
Kern County,California,77.4155560118422,06,029,27.3
Kings County,California,79.3394443531957,06,031,25.2
Lake County,California,75.2601471981006,06,033,29.1
Lassen County,California,78.5878680298779,06,035,29.5
Los Angeles County,California,81.6088919970855,06,037,20.9
Madera County,California,79.0356091221892,06,039,23.4
Marin County,California,84.3889101013875,06,041,13.2
Mariposa County,California,80.4146626674398,06,043,29.5
Mendocino County,California,78.7539965198557,06,045,28.3
Merced County,California,78.7699495167401,06,047,26.7
Modoc County,California,77.9703785616707,06,049,30.7
Mono County,California,85.1387867187453,06,051,21.5
Monterey County,California,82.0187429129939,06,053,21.5
Napa County,California,81.1951616905384,06,055,20.1
Nevada County,California,81.3087317219083,06,057,21.7
Orange County,California,82.5275699941024,06,059,17.3
Placer County,California,81.5788607115974,06,061,19.7
Plumas County,California,78.5240261319388,06,063,24.8
Riverside County,California,80.5356107538776,06,065,25.6
Sacramento County,California,79.2359862466345,06,067,22.8
San Benito County,California,81.8447025218421,06,069,24.1
San Bernardino County,California,78.6008851539483,06,071,27.5
San Diego County,California,81.6354754382568,06,073,19.2
San Francisco County,California,82.7273768509478,06,075,13.1
San Joaquin County,California,78.2052741778494,06,077,27.3
San Luis Obispo County,California,81.4165855283812,06,079,20.8
San Mateo County,California,83.8167556579334,06,081,17.4
Santa Barbara County,California,81.762921966888,06,083,17.8
Santa Clara County,California,83.7459727060519,06,085,15.1
Santa Cruz County,California,81.7431879819541,06,087,16.2
Shasta County,California,76.1366803244793,06,089,27.6
Sierra County,California,79.1154203499916,06,091,36.1
Siskiyou County,California,76.7123533175491,06,093,26.4
Solano County,California,79.7765697132744,06,095,25.1
Sonoma County,California,81.3537531397856,06,097,21.2
Stanislaus County,California,78.0404081273513,06,099,29.4
Sutter County,California,78.8647497761071,06,101,25.8
Tehama County,California,77.6815646677451,06,103,32.9
Trinity County,California,76.9779522244668,06,105,27.1
Tulare County,California,78.2919831279741,06,107,26.5
Tuolumne County,California,78.9180681770885,06,109,28.5
Ventura County,California,81.8702489506106,06,111,19.1
Yolo County,California,80.8212815975969,06,113,19.8
Yuba County,California,75.9620177615393,06,115,26.2
Alamosa County,Colorado,76.4520030136314,08,003,27.3
Archuleta County,Colorado,81.4521899731809,08,007,28.6
Baca County,Colorado,77.5486412990339,08,009,33.0
Bent County,Colorado,76.1374880821443,08,011,47.2
Chaffee County,Colorado,81.4775538864323,08,015,30.9
Cheyenne County,Colorado,79.6909457212359,08,017,30.4
Clear Creek County,Colorado,82.2544295673685,08,019,22.6
Conejos County,Colorado,76.7644631976601,08,021,34.8
Costilla County,Colorado,77.5800045007178,08,023,27.1
Crowley County,Colorado,77.741052629939,08,025,41.9
Custer County,Colorado,80.6307957604002,08,027,25.0
Delta County,Colorado,78.5163413913364,08,029,39.9
Dolores County,Colorado,79.5945138917714,08,033,38.9
Douglas County,Colorado,83.5549156528537,08,035,11.7
Eagle County,Colorado,87.8550573815851,08,037,18.9
Elbert County,Colorado,81.5265627610726,08,039,27.8
El Paso County,Colorado,79.4766379407405,08,041,20.3
Fremont County,Colorado,77.3282759106017,08,043,40.1
Garfield County,Colorado,80.7129313494244,08,045,25.6
Gilpin County,Colorado,80.8402892278279,08,047,25.4
Grand County,Colorado,83.6104349800547,08,049,27.8
Gunnison County,Colorado,82.4615975701476,08,051,18.2
Huerfano County,Colorado,76.7370310001646,08,055,31.7
Jackson County,Colorado,80.019428596651,08,057,38.6
Kiowa County,Colorado,77.8060630934981,08,061,33.8
Kit Carson County,Colorado,79.0396680266366,08,063,36.3
Lake County,Colorado,81.2812841315244,08,065,29.9
La Plata County,Colorado,81.9139056024152,08,067,20.8
Larimer County,Colorado,81.5911095993052,08,069,19.2
Las Animas County,Colorado,76.936758041852,08,071,34.8
Lincoln County,Colorado,79.2238693329103,08,073,47.2
Logan County,Colorado,79.1604272540649,08,075,38.7
Mesa County,Colorado,78.7432925415044,08,077,30.5
Moffat County,Colorado,78.7540045777934,08,081,36.4
Montezuma County,Colorado,77.577101117793,08,083,32.5
Montrose County,Colorado,79.6478445531103,08,085,32.1
Morgan County,Colorado,78.4127327674347,08,087,33.6
Otero County,Colorado,75.5779720298771,08,089,31.6
Ouray County,Colorado,84.5850561128476,08,091,21.9
Park County,Colorado,82.7525162279221,08,093,26.1
Phillips County,Colorado,79.9467802658477,08,095,28.1
Pitkin County,Colorado,90.0864739901917,08,097,12.4
Prowers County,Colorado,76.9893465934096,08,099,23.7
Pueblo County,Colorado,76.9509448414404,08,101,29.4
Rio Blanco County,Colorado,79.3997581000084,08,103,36.5
Rio Grande County,Colorado,77.1572524407443,08,105,30.0
Routt County,Colorado,83.0836598314748,08,107,19.7
Saguache County,Colorado,80.0823053595073,08,109,26.2
San Miguel County,Colorado,85.7011161631391,08,113,18.4
Sedgwick County,Colorado,78.2075550504511,08,115,33.6
Summit County,Colorado,90.4822708175061,08,117,21.2
Teller County,Colorado,80.5790656291349,08,119,26.1
Washington County,Colorado,79.9836857094953,08,121,40.5
Yuma County,Colorado,79.1855876209467,08,125,35.2
Adams County,Colorado,80.2789722027987,08,001,29.5
Arapahoe County,Colorado,80.2789722027987,08,005,20.6
Boulder County,Colorado,80.2789722027987,08,013,11.9
Broomfield County,Colorado,80.2789722027987,08,014,13.2
Denver County,Colorado,80.2789722027987,08,031,18.6
Jefferson County,Colorado,80.2789722027987,08,059,21.1
Weld County,Colorado,80.2789722027987,08,123,28.1
Fairfield County,Connecticut,82.5631925306583,09,001,22.4
Hartford County,Connecticut,80.5005165160435,09,003,28.6
Litchfield County,Connecticut,80.6656905163656,09,005,31.6
Middlesex County,Connecticut,81.2879575376129,09,007,29.6
New Haven County,Connecticut,80.2317578296903,09,009,31.6
New London County,Connecticut,80.1746538713983,09,011,32.1
Tolland County,Connecticut,81.8740724057526,09,013,29.0
Windham County,Connecticut,79.2213286863835,09,015,38.8
Kent County,Delaware,77.6582126117263,10,001,34.1
New Castle County,Delaware,78.7574531834631,10,003,29.6
Sussex County,Delaware,78.7388341774585,10,005,35.9
Alachua County,Florida,78.8446436145488,12,001,22.4
Baker County,Florida,75.5067173660575,12,003,48.7
Bay County,Florida,76.361815494481,12,005,31.7
Bradford County,Florida,76.0629032158072,12,007,34.6
Brevard County,Florida,78.154786052417,12,009,28.7
Broward County,Florida,80.6074711604382,12,011,27.6
Calhoun County,Florida,75.5785348350231,12,013,33.3
Charlotte County,Florida,80.4388130091559,12,015,32.2
Citrus County,Florida,76.2201643609441,12,017,36.6
Clay County,Florida,77.8317980418307,12,019,31.7
Collier County,Florida,84.4836600504725,12,021,24.8
Columbia County,Florida,75.4379875293089,12,023,38.7
Miami-Dade County,Florida,81.1399928541069,12,086,29.1
DeSoto County,Florida,79.8065989131509,12,027,37.4
Dixie County,Florida,74.9283501697955,12,029,39.8
Duval County,Florida,76.3662413048127,12,031,29.5
Escambia County,Florida,75.8265429872147,12,033,30.1
Flagler County,Florida,79.5181062926383,12,035,33.6
Franklin County,Florida,76.406957616415,12,037,37.7
Gadsden County,Florida,75.8057940796264,12,039,37.7
Gilchrist County,Florida,76.9721949862259,12,041,39.4
Glades County,Florida,80.9082704676563,12,043,42.1
Gulf County,Florida,76.6223858301363,12,045,37.9
Hamilton County,Florida,76.0213829513191,12,047,39.3
Hardee County,Florida,78.7962643023069,12,049,36.6
Hendry County,Florida,77.7970458894187,12,051,36.8
Hernando County,Florida,77.2131242626512,12,053,37.2
Highlands County,Florida,79.179271786199,12,055,35.3
Hillsborough County,Florida,78.8066512790219,12,057,27.7
Holmes County,Florida,74.345279901364,12,059,39.9
Indian River County,Florida,80.5310223845662,12,061,29.1
Jackson County,Florida,75.5087459649011,12,063,38.6
Jefferson County,Florida,77.0795832677861,12,065,35.1
Lafayette County,Florida,77.0212732340539,12,067,39.4
Lake County,Florida,79.2621560630153,12,069,32.6
Lee County,Florida,81.7426837998132,12,071,31.3
Leon County,Florida,79.3960410363991,12,073,19.3
Levy County,Florida,75.3349797824728,12,075,42.1
Liberty County,Florida,76.400954234728,12,077,42.2
Madison County,Florida,75.4161304834043,12,079,39.6
Manatee County,Florida,80.6948049167801,12,081,29.7
Marion County,Florida,77.0658729461655,12,083,36.4
Martin County,Florida,81.7022342824242,12,085,25.1
Monroe County,Florida,79.7820552632832,12,087,29.7
Nassau County,Florida,77.5913421377193,12,089,34.6
Okaloosa County,Florida,77.9811575177656,12,091,25.0
Okeechobee County,Florida,76.5984963130413,12,093,34.0
Orange County,Florida,79.8803026532843,12,095,26.4
Osceola County,Florida,79.3776245905727,12,097,37.3
Palm Beach County,Florida,81.8994870289193,12,099,25.0
Pasco County,Florida,77.7506120972686,12,101,33.9
Pinellas County,Florida,78.6728919990013,12,103,28.9
Polk County,Florida,78.3392589820842,12,105,36.5
Putnam County,Florida,74.6807451280498,12,107,39.7
Saint Johns County,Florida,81.0040923398974,12,109,20.0
Saint Lucie County,Florida,79.7137483124112,12,111,33.1
Santa Rosa County,Florida,77.924490088113,12,113,28.3
Sarasota County,Florida,81.5159280206738,12,115,28.9
Seminole County,Florida,80.3542107587214,12,117,24.2
Sumter County,Florida,81.2792040618854,12,119,28.9
Suwannee County,Florida,75.5908740871612,12,121,40.2
Taylor County,Florida,75.7787599842218,12,123,38.5
Union County,Florida,68.804653768535,12,125,37.0
Volusia County,Florida,77.2470119324166,12,127,33.4
Wakulla County,Florida,76.637763031087,12,129,40.2
Walton County,Florida,77.7392867649656,12,131,28.5
Washington County,Florida,74.1699775225144,12,133,40.5
Appling County,Georgia,74.7913877143402,13,001,48.0
Atkinson County,Georgia,73.7714960390043,13,003,42.2
Bacon County,Georgia,73.5222086041657,13,005,42.7
Baker County,Georgia,77.9683934012373,13,007,49.0
Baldwin County,Georgia,76.3383996487831,13,009,41.3
Banks County,Georgia,76.9101211936386,13,011,43.7
Barrow County,Georgia,76.517230702492,13,013,35.7
Bartow County,Georgia,76.4533100393887,13,015,37.0
Ben Hill County,Georgia,73.6096800245677,13,017,40.1
Berrien County,Georgia,75.190867400244,13,019,39.2
Bibb County,Georgia,73.9294345070761,13,021,33.6
Bleckley County,Georgia,76.187085449615,13,023,46.6
Brantley County,Georgia,74.9365531299157,13,025,45.5
Brooks County,Georgia,75.2397600148768,13,027,33.7
Bryan County,Georgia,76.3639290976648,13,029,26.2
Bulloch County,Georgia,77.0368004262305,13,031,31.4
Burke County,Georgia,73.7898930278459,13,033,44.1
Butts County,Georgia,74.0565385862956,13,035,44.0
Calhoun County,Georgia,75.2943589362578,13,037,39.1
Camden County,Georgia,78.0008189410582,13,039,31.3
Candler County,Georgia,73.882180330007,13,043,39.0
Carroll County,Georgia,75.0924295103043,13,045,37.2
Catoosa County,Georgia,78.0009537512239,13,047,31.3
Charlton County,Georgia,76.5710378110187,13,049,40.0
Chatham County,Georgia,77.720211150539,13,051,27.6
Chattahoochee County,Georgia,77.2468365236423,13,053,25.5
Chattooga County,Georgia,73.8516363427106,13,055,39.6
Cherokee County,Georgia,79.9067687559501,13,057,23.8
Clarke County,Georgia,78.2921794435612,13,059,22.9
Clay County,Georgia,74.6488916925777,13,061,49.7
Clayton County,Georgia,76.880309592685,13,063,35.5
Clinch County,Georgia,73.4584259976083,13,065,46.1
Cobb County,Georgia,80.1366382597769,13,067,19.5
Coffee County,Georgia,75.0163716195189,13,069,45.9
Colquitt County,Georgia,74.9122018657446,13,071,37.9
Columbia County,Georgia,80.0676296378463,13,073,23.8
Cook County,Georgia,74.7320855084491,13,075,39.1
Coweta County,Georgia,78.285359699771,13,077,32.7
Crawford County,Georgia,76.5621078535087,13,079,40.1
Crisp County,Georgia,75.609384748844,13,081,35.5
Dade County,Georgia,75.3960009690029,13,083,34.9
Dawson County,Georgia,78.1336508154396,13,085,29.6
Decatur County,Georgia,74.7007199893853,13,087,38.0
DeKalb County,Georgia,79.4962305308697,13,089,22.3
Dodge County,Georgia,75.4421725381297,13,091,49.4
Dooly County,Georgia,78.5144079303595,13,093,45.8
Dougherty County,Georgia,75.038542335195,13,095,30.3
Douglas County,Georgia,77.4032014471524,13,097,35.0
Early County,Georgia,73.978063106976,13,099,42.6
Echols County,Georgia,77.5417724006261,13,101,42.2
Effingham County,Georgia,76.5731690017895,13,103,39.5
Elbert County,Georgia,75.0164188271286,13,105,45.4
Emanuel County,Georgia,73.1718202483777,13,107,44.4
Evans County,Georgia,75.1580822990035,13,109,37.9
Fannin County,Georgia,76.9013426301904,13,111,39.4
Fayette County,Georgia,80.9425991889622,13,113,19.4
Floyd County,Georgia,75.5586411421325,13,115,29.8
Forsyth County,Georgia,81.4700212970869,13,117,18.3
Franklin County,Georgia,74.3539985940726,13,119,38.6
Fulton County,Georgia,78.5987701241935,13,121,18.3
Gilmer County,Georgia,78.2712613586073,13,123,33.3
Glascock County,Georgia,74.0095727000035,13,125,45.4
Glynn County,Georgia,77.3454296677488,13,127,28.9
Gordon County,Georgia,75.7664983217768,13,129,37.3
Grady County,Georgia,75.9708134350991,13,131,39.7
Greene County,Georgia,77.7291789565482,13,133,30.6
Gwinnett County,Georgia,80.5413606378106,13,135,23.0
Habersham County,Georgia,77.6403397782881,13,137,34.9
Hall County,Georgia,78.8999066045999,13,139,29.5
Hancock County,Georgia,76.1807363127476,13,141,39.9
Haralson County,Georgia,73.5619730006166,13,143,38.7
Harris County,Georgia,79.372928241056,13,145,28.7
Hart County,Georgia,77.0624660385596,13,147,40.2
Heard County,Georgia,75.267737833288,13,149,39.6
Henry County,Georgia,77.3049999830077,13,151,32.3
Houston County,Georgia,77.5027345951035,13,153,29.6
Irwin County,Georgia,75.4290585130566,13,155,40.7
Jackson County,Georgia,76.1830898877838,13,157,35.8
Jasper County,Georgia,76.0796020621275,13,159,43.6
Jeff Davis County,Georgia,73.8214311853932,13,161,42.9
Jefferson County,Georgia,73.1652202685591,13,163,43.7
Jenkins County,Georgia,74.3679832068187,13,165,41.4
Johnson County,Georgia,76.381728931759,13,167,44.2
Jones County,Georgia,78.252880160435,13,169,40.7
Lamar County,Georgia,74.8970962853556,13,171,37.2
Lanier County,Georgia,75.8132703022645,13,173,27.2
Laurens County,Georgia,74.9950661049002,13,175,44.9
Lee County,Georgia,77.4356523334636,13,177,30.1
Liberty County,Georgia,76.903539545897,13,179,32.5
Lincoln County,Georgia,76.4916448181181,13,181,48.4
Long County,Georgia,78.5196020317748,13,183,45.8
Lowndes County,Georgia,76.2643690452204,13,185,30.4
Lumpkin County,Georgia,78.0146664866746,13,187,30.4
McDuffie County,Georgia,74.3231824430064,13,189,36.1
McIntosh County,Georgia,79.6443775538217,13,191,40.2
Macon County,Georgia,74.3214975662633,13,193,42.8
Madison County,Georgia,75.9164119646493,13,195,35.7
Marion County,Georgia,76.5565655971449,13,197,36.6
Meriwether County,Georgia,74.9750751980501,13,199,39.1
Miller County,Georgia,73.9357844275489,13,201,38.6
Mitchell County,Georgia,75.0734144121862,13,205,39.9
Monroe County,Georgia,77.4296681097743,13,207,33.7
Montgomery County,Georgia,75.6422874814565,13,209,47.0
Morgan County,Georgia,77.5413475560736,13,211,34.5
Murray County,Georgia,75.2496113616646,13,213,37.7
Muscogee County,Georgia,74.8788732502681,13,215,28.6
Newton County,Georgia,76.2508476547503,13,217,35.4
Oconee County,Georgia,80.7201006294958,13,219,20.1
Oglethorpe County,Georgia,78.2015427852691,13,221,42.0
Paulding County,Georgia,78.7263186693695,13,223,37.3
Peach County,Georgia,74.3109147998361,13,225,37.4
Pickens County,Georgia,77.4804361140647,13,227,30.9
Pierce County,Georgia,75.0941998698357,13,229,44.1
Pike County,Georgia,75.8421997692356,13,231,39.6
Polk County,Georgia,73.7361143015121,13,233,41.7
Pulaski County,Georgia,77.7938948047007,13,235,40.3
Putnam County,Georgia,77.2841027649912,13,237,39.2
Quitman County,Georgia,75.7392722815738,13,239,41.7
Rabun County,Georgia,77.6475490038442,13,241,32.9
Randolph County,Georgia,75.7955773877892,13,243,34.7
Richmond County,Georgia,74.1815498876986,13,245,33.9
Rockdale County,Georgia,77.9264352187422,13,247,30.8
Schley County,Georgia,77.7418036651367,13,249,34.7
Screven County,Georgia,74.8961507342859,13,251,46.5
Seminole County,Georgia,74.610792469006,13,253,40.2
Spalding County,Georgia,74.3370993352963,13,255,36.8
Stephens County,Georgia,73.6787807406777,13,257,40.6
Stewart County,Georgia,74.7887527287855,13,259,36.0
Sumter County,Georgia,75.1841605846496,13,261,33.9
Talbot County,Georgia,75.3118618731684,13,263,44.8
Taliaferro County,Georgia,75.125225892876,13,265,45.0
