County,State,State_FIPS,County_FIPS,masters_degree
Fountain County,Indiana,18,045,411.0
Franklin County,Indiana,18,047,753.0
Fulton County,Indiana,18,049,514.0
Gibson County,Indiana,18,051,859.0
Grant County,Indiana,18,053,2367.0
Greene County,Indiana,18,055,852.0
Hamilton County,Indiana,18,057,25858.0
Hancock County,Indiana,18,059,3441.0
Harrison County,Indiana,18,061,1259.0
Hendricks County,Indiana,18,063,7088.0
Henry County,Indiana,18,065,1445.0
Howard County,Indiana,18,067,3149.0
Huntington County,Indiana,18,069,1377.0
Jackson County,Indiana,18,071,1329.0
Jasper County,Indiana,18,073,880.0
Jay County,Indiana,18,075,368.0
Jefferson County,Indiana,18,077,1080.0
Jennings County,Indiana,18,079,625.0
Johnson County,Indiana,18,081,6325.0
Knox County,Indiana,18,083,1067.0
Kosciusko County,Indiana,18,085,3144.0
LaGrange County,Indiana,18,087,931.0
Lake County,Indiana,18,089,16118.0
LaPorte County,Indiana,18,091,3562.0
Lawrence County,Indiana,18,093,1233.0
Madison County,Indiana,18,095,3619.0
Marion County,Indiana,18,097,40762.0
Marshall County,Indiana,18,099,1490.0
Martin County,Indiana,18,101,338.0
Miami County,Indiana,18,103,747.0
Monroe County,Indiana,18,105,11652.0
Montgomery County,Indiana,18,107,1171.0
Morgan County,Indiana,18,109,2169.0
Newton County,Indiana,18,111,184.0
Noble County,Indiana,18,113,1048.0
Ohio County,Indiana,18,115,88.0
Orange County,Indiana,18,117,524.0
Owen County,Indiana,18,119,499.0
Parke County,Indiana,18,121,489.0
Perry County,Indiana,18,123,525.0
Pike County,Indiana,18,125,395.0
Porter County,Indiana,18,127,7694.0
Posey County,Indiana,18,129,887.0
Pulaski County,Indiana,18,131,222.0
Putnam County,Indiana,18,133,1025.0
Randolph County,Indiana,18,135,848.0
Ripley County,Indiana,18,137,714.0
Rush County,Indiana,18,139,553.0
Saint Joseph County,Indiana,18,141,12888.0
Scott County,Indiana,18,143,524.0
Shelby County,Indiana,18,145,1163.0
Spencer County,Indiana,18,147,797.0
Starke County,Indiana,18,149,461.0
Steuben County,Indiana,18,151,1138.0
Sullivan County,Indiana,18,153,544.0
Switzerland County,Indiana,18,155,173.0
Tippecanoe County,Indiana,18,157,9667.0
Tipton County,Indiana,18,159,490.0
Union County,Indiana,18,161,269.0
Vanderburgh County,Indiana,18,163,7108.0
Vermillion County,Indiana,18,165,334.0
Vigo County,Indiana,18,167,4004.0
Wabash County,Indiana,18,169,1140.0
Warren County,Indiana,18,171,227.0
Warrick County,Indiana,18,173,2644.0
Washington County,Indiana,18,175,921.0
Wayne County,Indiana,18,177,2627.0
Wells County,Indiana,18,179,807.0
White County,Indiana,18,181,833.0
Whitley County,Indiana,18,183,1353.0
Adair County,Iowa,19,001,116.0
Adams County,Iowa,19,003,82.0
Allamakee County,Iowa,19,005,301.0
Appanoose County,Iowa,19,007,355.0
Audubon County,Iowa,19,009,109.0
Benton County,Iowa,19,011,603.0
Black Hawk County,Iowa,19,013,4831.0
Boone County,Iowa,19,015,734.0
Bremer County,Iowa,19,017,950.0
Buchanan County,Iowa,19,019,413.0
Buena Vista County,Iowa,19,021,561.0
Butler County,Iowa,19,023,344.0
Calhoun County,Iowa,19,025,231.0
Carroll County,Iowa,19,027,328.0
Cass County,Iowa,19,029,405.0
Cedar County,Iowa,19,031,515.0
Cerro Gordo County,Iowa,19,033,1346.0
Cherokee County,Iowa,19,035,336.0
Chickasaw County,Iowa,19,037,291.0
Clarke County,Iowa,19,039,211.0
Clay County,Iowa,19,041,304.0
Clayton County,Iowa,19,043,448.0
Clinton County,Iowa,19,045,1292.0
Crawford County,Iowa,19,047,282.0
Dallas County,Iowa,19,049,3654.0
Davis County,Iowa,19,051,202.0
Decatur County,Iowa,19,053,209.0
Delaware County,Iowa,19,055,364.0
Des Moines County,Iowa,19,057,1218.0
Dickinson County,Iowa,19,059,680.0
Dubuque County,Iowa,19,061,4408.0
Emmet County,Iowa,19,063,177.0
Fayette County,Iowa,19,065,599.0
Floyd County,Iowa,19,067,328.0
Franklin County,Iowa,19,069,256.0
Fremont County,Iowa,19,071,205.0
Greene County,Iowa,19,073,186.0
Grundy County,Iowa,19,075,367.0
Guthrie County,Iowa,19,077,232.0
Hamilton County,Iowa,19,079,427.0
Hancock County,Iowa,19,081,247.0
Hardin County,Iowa,19,083,508.0
Harrison County,Iowa,19,085,335.0
Henry County,Iowa,19,087,514.0
Howard County,Iowa,19,089,209.0
Humboldt County,Iowa,19,091,206.0
Ida County,Iowa,19,093,184.0
Iowa County,Iowa,19,095,636.0
Jackson County,Iowa,19,097,507.0
Jasper County,Iowa,19,099,800.0
Jefferson County,Iowa,19,101,1397.0
Johnson County,Iowa,19,103,10839.0
Jones County,Iowa,19,105,391.0
Keokuk County,Iowa,19,107,223.0
Kossuth County,Iowa,19,109,353.0
Lee County,Iowa,19,111,777.0
Linn County,Iowa,19,113,10448.0
Louisa County,Iowa,19,115,170.0
Lucas County,Iowa,19,117,108.0
Lyon County,Iowa,19,119,254.0
Madison County,Iowa,19,121,414.0
Mahaska County,Iowa,19,123,621.0
Marion County,Iowa,19,125,925.0
Marshall County,Iowa,19,127,1135.0
Mills County,Iowa,19,129,624.0
Mitchell County,Iowa,19,131,178.0
Monona County,Iowa,19,133,151.0
Monroe County,Iowa,19,135,181.0
Montgomery County,Iowa,19,137,261.0
Muscatine County,Iowa,19,139,1146.0
O'Brien County,Iowa,19,141,231.0
Osceola County,Iowa,19,143,99.0
Page County,Iowa,19,145,475.0
Palo Alto County,Iowa,19,147,210.0
Plymouth County,Iowa,19,149,611.0
Pocahontas County,Iowa,19,151,121.0
Polk County,Iowa,19,153,21809.0
Pottawattamie County,Iowa,19,155,2575.0
Poweshiek County,Iowa,19,157,568.0
Ringgold County,Iowa,19,159,180.0
Sac County,Iowa,19,161,273.0
Scott County,Iowa,19,163,9755.0
Shelby County,Iowa,19,165,344.0
Sioux County,Iowa,19,167,1125.0
Story County,Iowa,19,169,5650.0
Tama County,Iowa,19,171,395.0
Taylor County,Iowa,19,173,140.0
Union County,Iowa,19,175,212.0
Van Buren County,Iowa,19,177,170.0
Wapello County,Iowa,19,179,847.0
Warren County,Iowa,19,181,1631.0
Washington County,Iowa,19,183,715.0
Wayne County,Iowa,19,185,113.0
Webster County,Iowa,19,187,1095.0
Winnebago County,Iowa,19,189,298.0
Winneshiek County,Iowa,19,191,895.0
Woodbury County,Iowa,19,193,3246.0
Worth County,Iowa,19,195,187.0
Wright County,Iowa,19,197,379.0
Allen County,Kansas,20,001,400.0
Anderson County,Kansas,20,003,216.0
Atchison County,Kansas,20,005,616.0
Barber County,Kansas,20,007,182.0
Barton County,Kansas,20,009,665.0
Bourbon County,Kansas,20,011,606.0
Brown County,Kansas,20,013,426.0
Butler County,Kansas,20,015,3063.0
Chase County,Kansas,20,017,119.0
Chautauqua County,Kansas,20,019,127.0
Cherokee County,Kansas,20,021,694.0
Cheyenne County,Kansas,20,023,58.0
Clark County,Kansas,20,025,74.0
Clay County,Kansas,20,027,345.0
Cloud County,Kansas,20,029,275.0
Coffey County,Kansas,20,031,200.0
Comanche County,Kansas,20,033,89.0
Cowley County,Kansas,20,035,1247.0
Crawford County,Kansas,20,037,1861.0
Decatur County,Kansas,20,039,113.0
Dickinson County,Kansas,20,041,577.0
Doniphan County,Kansas,20,043,208.0
Douglas County,Kansas,20,045,9141.0
Edwards County,Kansas,20,047,62.0
Elk County,Kansas,20,049,81.0
Ellis County,Kansas,20,051,1187.0
Ellsworth County,Kansas,20,053,171.0
Finney County,Kansas,20,055,1015.0
Ford County,Kansas,20,057,638.0
Franklin County,Kansas,20,059,834.0
Geary County,Kansas,20,061,1119.0
Gove County,Kansas,20,063,56.0
Graham County,Kansas,20,065,72.0
Grant County,Kansas,20,067,81.0
Gray County,Kansas,20,069,132.0
Greeley County,Kansas,20,071,20.0
Greenwood County,Kansas,20,073,160.0
Hamilton County,Kansas,20,075,35.0
Harper County,Kansas,20,077,217.0
Harvey County,Kansas,20,079,1489.0
Haskell County,Kansas,20,081,135.0
Hodgeman County,Kansas,20,083,49.0
Jackson County,Kansas,20,085,439.0
Jefferson County,Kansas,20,087,702.0
Jewell County,Kansas,20,089,51.0
Johnson County,Kansas,20,091,50590.0
Kearny County,Kansas,20,093,106.0
Kingman County,Kansas,20,095,231.0
Kiowa County,Kansas,20,097,118.0
Labette County,Kansas,20,099,805.0
Lane County,Kansas,20,101,72.0
Leavenworth County,Kansas,20,103,5501.0
Lincoln County,Kansas,20,105,104.0
Linn County,Kansas,20,107,254.0
Logan County,Kansas,20,109,110.0
Lyon County,Kansas,20,111,1109.0
McPherson County,Kansas,20,113,1236.0
Marion County,Kansas,20,115,521.0
Marshall County,Kansas,20,117,211.0
Meade County,Kansas,20,119,142.0
Miami County,Kansas,20,121,1160.0
Mitchell County,Kansas,20,123,241.0
Montgomery County,Kansas,20,125,1109.0
Morris County,Kansas,20,127,297.0
Morton County,Kansas,20,129,50.0
Nemaha County,Kansas,20,131,339.0
Neosho County,Kansas,20,133,487.0
Ness County,Kansas,20,135,98.0
Norton County,Kansas,20,137,113.0
Osage County,Kansas,20,139,576.0
Osborne County,Kansas,20,141,76.0
Ottawa County,Kansas,20,143,206.0
Pawnee County,Kansas,20,145,348.0
Phillips County,Kansas,20,147,125.0
Pottawatomie County,Kansas,20,149,1030.0
Pratt County,Kansas,20,151,442.0
Rawlins County,Kansas,20,153,62.0
Reno County,Kansas,20,155,2315.0
Republic County,Kansas,20,157,189.0
Rice County,Kansas,20,159,383.0
Riley County,Kansas,20,161,4713.0
Rooks County,Kansas,20,163,197.0
Rush County,Kansas,20,165,154.0
Russell County,Kansas,20,167,382.0
Saline County,Kansas,20,169,2356.0
Scott County,Kansas,20,171,99.0
Sedgwick County,Kansas,20,173,22879.0
Seward County,Kansas,20,175,434.0
Shawnee County,Kansas,20,177,8526.0
Sheridan County,Kansas,20,179,73.0
Sherman County,Kansas,20,181,208.0
Smith County,Kansas,20,183,96.0
Stafford County,Kansas,20,185,136.0
Stanton County,Kansas,20,187,62.0
Stevens County,Kansas,20,189,80.0
Sumner County,Kansas,20,191,678.0
Thomas County,Kansas,20,193,518.0
Trego County,Kansas,20,195,79.0
Wabaunsee County,Kansas,20,197,273.0
Wallace County,Kansas,20,199,28.0
Washington County,Kansas,20,201,148.0
Wichita County,Kansas,20,203,58.0
Wilson County,Kansas,20,205,189.0
Woodson County,Kansas,20,207,74.0
Wyandotte County,Kansas,20,209,3976.0
Adair County,Kentucky,21,001,651.0
Allen County,Kentucky,21,003,630.0
Anderson County,Kentucky,21,005,871.0
Ballard County,Kentucky,21,007,238.0
Barren County,Kentucky,21,009,1293.0
Bath County,Kentucky,21,011,192.0
Bell County,Kentucky,21,013,734.0
Boone County,Kentucky,21,015,6805.0
Bourbon County,Kentucky,21,017,456.0
Boyd County,Kentucky,21,019,1665.0
Boyle County,Kentucky,21,021,1393.0
Bracken County,Kentucky,21,023,234.0
Breathitt County,Kentucky,21,025,500.0
Breckinridge County,Kentucky,21,027,500.0
Bullitt County,Kentucky,21,029,1778.0
Butler County,Kentucky,21,031,301.0
Caldwell County,Kentucky,21,033,643.0
Calloway County,Kentucky,21,035,1787.0
Campbell County,Kentucky,21,037,4561.0
Carlisle County,Kentucky,21,039,115.0
Carroll County,Kentucky,21,041,247.0
Carter County,Kentucky,21,043,638.0
Casey County,Kentucky,21,045,370.0
Christian County,Kentucky,21,047,1817.0
Clark County,Kentucky,21,049,1341.0
Clay County,Kentucky,21,051,504.0
Clinton County,Kentucky,21,053,253.0
Crittenden County,Kentucky,21,055,189.0
Cumberland County,Kentucky,21,057,199.0
Daviess County,Kentucky,21,059,4017.0
Edmonson County,Kentucky,21,061,255.0
Elliott County,Kentucky,21,063,143.0
Estill County,Kentucky,21,065,357.0
Fayette County,Kentucky,21,067,20814.0
Fleming County,Kentucky,21,069,271.0
Floyd County,Kentucky,21,071,1411.0
Franklin County,Kentucky,21,073,2663.0
Fulton County,Kentucky,21,075,172.0
Gallatin County,Kentucky,21,077,140.0
Garrard County,Kentucky,21,079,477.0
Grant County,Kentucky,21,081,434.0
Graves County,Kentucky,21,083,1247.0
Grayson County,Kentucky,21,085,617.0
Green County,Kentucky,21,087,298.0
Greenup County,Kentucky,21,089,1150.0
Hancock County,Kentucky,21,091,150.0
Hardin County,Kentucky,21,093,5009.0
Harlan County,Kentucky,21,095,678.0
Harrison County,Kentucky,21,097,348.0
Hart County,Kentucky,21,099,411.0
Henderson County,Kentucky,21,101,1492.0
Henry County,Kentucky,21,103,366.0
Hickman County,Kentucky,21,105,72.0
Hopkins County,Kentucky,21,107,1691.0
Jackson County,Kentucky,21,109,316.0
Jefferson County,Kentucky,21,111,45762.0
Jessamine County,Kentucky,21,113,2661.0
Johnson County,Kentucky,21,115,642.0
Kenton County,Kentucky,21,117,8219.0
Knott County,Kentucky,21,119,578.0
Knox County,Kentucky,21,121,588.0
Larue County,Kentucky,21,123,389.0
Laurel County,Kentucky,21,125,1316.0
Lawrence County,Kentucky,21,127,433.0
Lee County,Kentucky,21,129,233.0
Leslie County,Kentucky,21,131,168.0
Letcher County,Kentucky,21,133,571.0
Lewis County,Kentucky,21,135,433.0
Lincoln County,Kentucky,21,137,531.0
Livingston County,Kentucky,21,139,294.0
Logan County,Kentucky,21,141,762.0
Lyon County,Kentucky,21,143,270.0
McCracken County,Kentucky,21,145,2971.0
McCreary County,Kentucky,21,147,455.0
McLean County,Kentucky,21,149,261.0
Madison County,Kentucky,21,151,4405.0
Magoffin County,Kentucky,21,153,197.0
Marion County,Kentucky,21,155,652.0
Marshall County,Kentucky,21,157,970.0
Martin County,Kentucky,21,159,242.0
Mason County,Kentucky,21,161,673.0
Meade County,Kentucky,21,163,1018.0
Menifee County,Kentucky,21,165,147.0
Mercer County,Kentucky,21,167,928.0
Metcalfe County,Kentucky,21,169,346.0
Monroe County,Kentucky,21,171,277.0
Montgomery County,Kentucky,21,173,976.0
Morgan County,Kentucky,21,175,394.0
Muhlenberg County,Kentucky,21,177,884.0
Nelson County,Kentucky,21,179,1432.0
Nicholas County,Kentucky,21,181,211.0
Ohio County,Kentucky,21,183,434.0
Oldham County,Kentucky,21,185,4631.0
Owen County,Kentucky,21,187,257.0
Owsley County,Kentucky,21,189,177.0
Pendleton County,Kentucky,21,191,289.0
Perry County,Kentucky,21,193,854.0
Pike County,Kentucky,21,195,1979.0
Powell County,Kentucky,21,197,514.0
Pulaski County,Kentucky,21,199,2042.0
Robertson County,Kentucky,21,201,47.0
Rockcastle County,Kentucky,21,203,579.0
Rowan County,Kentucky,21,205,1384.0
Russell County,Kentucky,21,207,425.0
Scott County,Kentucky,21,209,2453.0
Shelby County,Kentucky,21,211,2064.0
Simpson County,Kentucky,21,213,446.0
Spencer County,Kentucky,21,215,496.0
Taylor County,Kentucky,21,217,732.0
Todd County,Kentucky,21,219,206.0
Trigg County,Kentucky,21,221,619.0
Trimble County,Kentucky,21,223,170.0
Union County,Kentucky,21,225,384.0
Warren County,Kentucky,21,227,5717.0
Washington County,Kentucky,21,229,545.0
Wayne County,Kentucky,21,231,630.0
Webster County,Kentucky,21,233,252.0
Whitley County,Kentucky,21,235,933.0
Wolfe County,Kentucky,21,237,223.0
Woodford County,Kentucky,21,239,1336.0
Acadia Parish,Louisiana,22,001,751.0
Allen Parish,Louisiana,22,003,695.0
Ascension Parish,Louisiana,22,005,3931.0
Assumption Parish,Louisiana,22,007,256.0
Avoyelles Parish,Louisiana,22,009,680.0
Beauregard Parish,Louisiana,22,011,822.0
Bienville Parish,Louisiana,22,013,352.0
Bossier Parish,Louisiana,22,015,5529.0
Caddo Parish,Louisiana,22,017,9346.0
Calcasieu Parish,Louisiana,22,019,5592.0
Caldwell Parish,Louisiana,22,021,198.0
Cameron Parish,Louisiana,22,023,119.0
Catahoula Parish,Louisiana,22,025,143.0
Claiborne Parish,Louisiana,22,027,364.0
Concordia Parish,Louisiana,22,029,359.0
De Soto Parish,Louisiana,22,031,495.0
East Baton Rouge Parish,Louisiana,22,033,22403.0
East Carroll Parish,Louisiana,22,035,101.0
East Feliciana Parish,Louisiana,22,037,254.0
Evangeline Parish,Louisiana,22,039,709.0
Franklin Parish,Louisiana,22,041,540.0
Grant Parish,Louisiana,22,043,326.0
Iberia Parish,Louisiana,22,045,1459.0
Iberville Parish,Louisiana,22,047,605.0
Jackson Parish,Louisiana,22,049,388.0
Jefferson Parish,Louisiana,22,051,14542.0
Jefferson Davis Parish,Louisiana,22,053,791.0
Lafayette Parish,Louisiana,22,055,8532.0
Lafourche Parish,Louisiana,22,057,2052.0
LaSalle Parish,Louisiana,22,059,299.0
Lincoln Parish,Louisiana,22,061,2524.0
Livingston Parish,Louisiana,22,063,2163.0
Madison Parish,Louisiana,22,065,199.0
Morehouse Parish,Louisiana,22,067,421.0
Natchitoches Parish,Louisiana,22,069,1447.0
Orleans Parish,Louisiana,22,071,21381.0
Ouachita Parish,Louisiana,22,073,5465.0
Plaquemines Parish,Louisiana,22,075,344.0
Pointe Coupee Parish,Louisiana,22,077,495.0
Rapides Parish,Louisiana,22,079,3520.0
Red River Parish,Louisiana,22,081,160.0
Richland Parish,Louisiana,22,083,491.0
Sabine Parish,Louisiana,22,085,495.0
Saint Bernard Parish,Louisiana,22,087,410.0
Saint Charles Parish,Louisiana,22,089,1341.0
Saint Helena Parish,Louisiana,22,091,173.0
Saint James Parish,Louisiana,22,093,554.0
Saint John the Baptist Parish,Louisiana,22,095,856.0
Saint Landry Parish,Louisiana,22,097,1668.0
Saint Martin Parish,Louisiana,22,099,1119.0
Saint Mary Parish,Louisiana,22,101,915.0
Saint Tammany Parish,Louisiana,22,103,10828.0
Tangipahoa Parish,Louisiana,22,105,3482.0
Tensas Parish,Louisiana,22,107,57.0
Terrebonne Parish,Louisiana,22,109,1962.0
Union Parish,Louisiana,22,111,439.0
Vermilion Parish,Louisiana,22,113,847.0
Vernon Parish,Louisiana,22,115,1415.0
Washington Parish,Louisiana,22,117,788.0
Webster Parish,Louisiana,22,119,662.0
West Baton Rouge Parish,Louisiana,22,121,583.0
West Carroll Parish,Louisiana,22,123,282.0
West Feliciana Parish,Louisiana,22,125,376.0
Winn Parish,Louisiana,22,127,312.0
Androscoggin County,Maine,23,001,3520.0
Aroostook County,Maine,23,003,1810.0
Cumberland County,Maine,23,005,21149.0
Franklin County,Maine,23,007,1389.0
Hancock County,Maine,23,009,3577.0
Kennebec County,Maine,23,011,5736.0
Knox County,Maine,23,013,2112.0
Lincoln County,Maine,23,015,2389.0
Oxford County,Maine,23,017,2225.0
Penobscot County,Maine,23,019,6405.0
Piscataquis County,Maine,23,021,612.0
Sagadahoc County,Maine,23,023,2176.0
Somerset County,Maine,23,025,1290.0
Waldo County,Maine,23,027,2211.0
Washington County,Maine,23,029,1184.0
York County,Maine,23,031,10388.0
Allegany County,Maryland,24,001,3175.0
Anne Arundel County,Maryland,24,003,42536.0
Baltimore County,Maryland,24,005,60372.0
Calvert County,Maryland,24,009,5523.0
Caroline County,Maryland,24,011,859.0
Carroll County,Maryland,24,013,11194.0
Cecil County,Maryland,24,015,4164.0
Charles County,Maryland,24,017,7852.0
Dorchester County,Maryland,24,019,1282.0
Frederick County,Maryland,24,021,18562.0
Garrett County,Maryland,24,023,1312.0
Harford County,Maryland,24,025,17376.0
Howard County,Maryland,24,027,40542.0
Kent County,Maryland,24,029,1065.0
Queen Anne's County,Maryland,24,035,3436.0
Saint Mary's County,Maryland,24,037,7224.0
Somerset County,Maryland,24,039,682.0
Talbot County,Maryland,24,041,2985.0
Washington County,Maryland,24,043,6128.0
Wicomico County,Maryland,24,045,5333.0
Worcester County,Maryland,24,047,2947.0
Baltimore City,Maryland,24,510,34924.0
Montgomery County,Maryland,24,031,126940.0
Prince George's County,Maryland,24,033,55705.0
Barnstable County,Massachusetts,25,001,20087.0
Berkshire County,Massachusetts,25,003,9144.0
Bristol County,Massachusetts,25,005,26100.0
Dukes County,Massachusetts,25,007,1235.0
Essex County,Massachusetts,25,009,57997.0
Franklin County,Massachusetts,25,011,6346.0
Hampden County,Massachusetts,25,013,23604.0
Hampshire County,Massachusetts,25,015,14054.0
Middlesex County,Massachusetts,25,017,182109.0
Nantucket County,Massachusetts,25,019,980.0
Norfolk County,Massachusetts,25,021,70497.0
Plymouth County,Massachusetts,25,023,31490.0
Suffolk County,Massachusetts,25,025,59204.0
Worcester County,Massachusetts,25,027,52819.0
Alcona County,Michigan,26,001,303.0
Alger County,Michigan,26,003,270.0
Allegan County,Michigan,26,005,3891.0
Alpena County,Michigan,26,007,1041.0
Antrim County,Michigan,26,009,1307.0
Arenac County,Michigan,26,011,420.0
Baraga County,Michigan,26,013,180.0
Barry County,Michigan,26,015,2140.0
Bay County,Michigan,26,017,3292.0
Benzie County,Michigan,26,019,1041.0
Berrien County,Michigan,26,021,8020.0
Branch County,Michigan,26,023,1050.0
Calhoun County,Michigan,26,025,4660.0
Cass County,Michigan,26,027,1661.0
Charlevoix County,Michigan,26,029,1436.0
Cheboygan County,Michigan,26,031,889.0
Chippewa County,Michigan,26,033,1357.0
Clare County,Michigan,26,035,619.0
Clinton County,Michigan,26,037,3798.0
Crawford County,Michigan,26,039,413.0
Delta County,Michigan,26,041,906.0
Dickinson County,Michigan,26,043,1114.0
Eaton County,Michigan,26,045,4687.0
Emmet County,Michigan,26,047,1998.0
Genesee County,Michigan,26,049,15314.0
Gladwin County,Michigan,26,051,786.0
Gogebic County,Michigan,26,053,499.0
Grand Traverse County,Michigan,26,055,5819.0
Gratiot County,Michigan,26,057,1089.0
Hillsdale County,Michigan,26,059,1441.0
Houghton County,Michigan,26,061,1566.0
Huron County,Michigan,26,063,839.0
Ingham County,Michigan,26,065,16777.0
Ionia County,Michigan,26,067,1473.0
Iosco County,Michigan,26,069,827.0
Iron County,Michigan,26,071,419.0
Isabella County,Michigan,26,073,2728.0
Jackson County,Michigan,26,075,4956.0
Kalamazoo County,Michigan,26,077,14872.0
Kalkaska County,Michigan,26,079,493.0
Kent County,Michigan,26,081,33070.0
Keweenaw County,Michigan,26,083,88.0
Lake County,Michigan,26,085,247.0
Lapeer County,Michigan,26,087,2866.0
Leelanau County,Michigan,26,089,2134.0
Lenawee County,Michigan,26,091,3775.0
Livingston County,Michigan,26,093,11277.0
Luce County,Michigan,26,095,134.0
Mackinac County,Michigan,26,097,433.0
Macomb County,Michigan,26,099,38029.0
Manistee County,Michigan,26,101,1069.0
Marquette County,Michigan,26,103,2866.0
Mason County,Michigan,26,105,1151.0
Mecosta County,Michigan,26,107,1709.0
Menominee County,Michigan,26,109,474.0
Midland County,Michigan,26,111,4925.0
Missaukee County,Michigan,26,113,358.0
Monroe County,Michigan,26,115,5470.0
Montcalm County,Michigan,26,117,1647.0
Montmorency County,Michigan,26,119,232.0
Muskegon County,Michigan,26,121,4988.0
Newaygo County,Michigan,26,123,1212.0
Oakland County,Michigan,26,125,112658.0
Oceana County,Michigan,26,127,877.0
Ogemaw County,Michigan,26,129,506.0
Ontonagon County,Michigan,26,131,195.0
Osceola County,Michigan,26,133,534.0
Oscoda County,Michigan,26,135,158.0
Otsego County,Michigan,26,137,871.0
Ottawa County,Michigan,26,139,13396.0
Presque Isle County,Michigan,26,141,483.0
Roscommon County,Michigan,26,143,739.0
Saginaw County,Michigan,26,145,6383.0
Saint Clair County,Michigan,26,147,5914.0
Saint Joseph County,Michigan,26,149,1773.0
Sanilac County,Michigan,26,151,1055.0
Schoolcraft County,Michigan,26,153,227.0
Shiawassee County,Michigan,26,155,2189.0
Tuscola County,Michigan,26,157,1364.0
Van Buren County,Michigan,26,159,2569.0
Washtenaw County,Michigan,26,161,36742.0
Wayne County,Michigan,26,163,75168.0
Wexford County,Michigan,26,165,923.0
Aitkin County,Minnesota,27,001,400.0
Anoka County,Minnesota,27,003,13321.0
Becker County,Minnesota,27,005,962.0
Beltrami County,Minnesota,27,007,1608.0
Benton County,Minnesota,27,009,1168.0
Big Stone County,Minnesota,27,011,95.0
Blue Earth County,Minnesota,27,013,2489.0
Brown County,Minnesota,27,015,765.0
Carlton County,Minnesota,27,017,1159.0
Carver County,Minnesota,27,019,5993.0
Cass County,Minnesota,27,021,943.0
Chippewa County,Minnesota,27,023,278.0
Chisago County,Minnesota,27,025,1710.0
Clay County,Minnesota,27,027,2211.0
Clearwater County,Minnesota,27,029,183.0
Cook County,Minnesota,27,031,460.0
Cottonwood County,Minnesota,27,033,309.0
Crow Wing County,Minnesota,27,035,2370.0
Dakota County,Minnesota,27,037,24987.0
Dodge County,Minnesota,27,039,632.0
Douglas County,Minnesota,27,041,1135.0
Faribault County,Minnesota,27,043,308.0
Fillmore County,Minnesota,27,045,617.0
Freeborn County,Minnesota,27,047,711.0
Goodhue County,Minnesota,27,049,1600.0
Grant County,Minnesota,27,051,119.0
Hennepin County,Minnesota,27,053,90018.0
Houston County,Minnesota,27,055,554.0
Hubbard County,Minnesota,27,057,772.0
Isanti County,Minnesota,27,059,1024.0
Itasca County,Minnesota,27,061,1701.0
Jackson County,Minnesota,27,063,227.0
Kanabec County,Minnesota,27,065,406.0
Kandiyohi County,Minnesota,27,067,1275.0
Kittson County,Minnesota,27,069,99.0
Koochiching County,Minnesota,27,071,352.0
Lac qui Parle County,Minnesota,27,073,150.0
Lake County,Minnesota,27,075,398.0
Lake of the Woods County,Minnesota,27,077,94.0
Le Sueur County,Minnesota,27,079,861.0
Lincoln County,Minnesota,27,081,114.0
Lyon County,Minnesota,27,083,868.0
McLeod County,Minnesota,27,085,1023.0
Mahnomen County,Minnesota,27,087,70.0
Marshall County,Minnesota,27,089,180.0
Martin County,Minnesota,27,091,384.0
Meeker County,Minnesota,27,093,516.0
Mille Lacs County,Minnesota,27,095,592.0
Morrison County,Minnesota,27,097,822.0
Mower County,Minnesota,27,099,837.0
Murray County,Minnesota,27,101,192.0
Nicollet County,Minnesota,27,103,1337.0
Nobles County,Minnesota,27,105,387.0
Norman County,Minnesota,27,107,82.0
Olmsted County,Minnesota,27,109,9344.0
Otter Tail County,Minnesota,27,111,1947.0
Pennington County,Minnesota,27,113,301.0
Pine County,Minnesota,27,115,685.0
Pipestone County,Minnesota,27,117,216.0
Polk County,Minnesota,27,119,986.0
Pope County,Minnesota,27,121,332.0
Ramsey County,Minnesota,27,123,34500.0
Red Lake County,Minnesota,27,125,67.0
Redwood County,Minnesota,27,127,249.0
Renville County,Minnesota,27,129,237.0
Rice County,Minnesota,27,131,2607.0
Rock County,Minnesota,27,133,214.0
Roseau County,Minnesota,27,135,322.0
Saint Louis County,Minnesota,27,137,7709.0
Scott County,Minnesota,27,139,7106.0
Sherburne County,Minnesota,27,141,3343.0
Sibley County,Minnesota,27,143,215.0
Stearns County,Minnesota,27,145,4958.0
Steele County,Minnesota,27,147,1217.0
Stevens County,Minnesota,27,149,268.0
Swift County,Minnesota,27,151,207.0
Todd County,Minnesota,27,153,454.0
Traverse County,Minnesota,27,155,90.0
Wabasha County,Minnesota,27,157,735.0
Wadena County,Minnesota,27,159,253.0
Waseca County,Minnesota,27,161,457.0
Washington County,Minnesota,27,163,15796.0
Watonwan County,Minnesota,27,165,210.0
Wilkin County,Minnesota,27,167,126.0
Winona County,Minnesota,27,169,1970.0
Wright County,Minnesota,27,171,4406.0
Yellow Medicine County,Minnesota,27,173,192.0
Adams County,Mississippi,28,001,1099.0
Alcorn County,Mississippi,28,003,825.0
Amite County,Mississippi,28,005,445.0
Attala County,Mississippi,28,007,577.0
Benton County,Mississippi,28,009,125.0
Bolivar County,Mississippi,28,011,1214.0
Calhoun County,Mississippi,28,013,319.0
Carroll County,Mississippi,28,015,260.0
Chickasaw County,Mississippi,28,017,298.0
Choctaw County,Mississippi,28,019,240.0
