location_name,year,MeanLifeExpectency
Yukon-Koyukuk Census Area (Alaska),2013,73.5699219653651
Hoonah-Angoon Census Area (Alaska),2013,80.374241032238
Skagway Municipality (Alaska),2013,80.374241032238
Skagway-Yakutat-Angoon Census Area (Alaska),2013,80.374241032238
Skagway-Hoonah-Angoon Census Area (Alaska),2013,80.374241032238
Yakutat City and Borough (Alaska),2013,80.374241032238
Ketchikan Gateway Borough (Alaska),2013,78.2808420907731
Petersburg Borough (Alaska),2013,78.2808420907731
Prince of Wales-Hyder Census Area (Alaska),2013,78.2808420907731
Prince of Wales-Outer Ketchikan Census Area (Alaska),2013,78.2808420907731
Wrangell City and Borough (Alaska),2013,78.2808420907731
Wrangell-Petersburg Census Area (Alaska),2013,78.2808420907731
Apache County (Arizona),2013,73.5831561418625
Cochise County (Arizona),2013,78.5093583618516
Coconino County (Arizona),2013,79.1783967754568
Gila County (Arizona),2013,75.4683450305506
Graham County (Arizona),2013,77.4666536416568
Greenlee County (Arizona),2013,78.6626921330292
Maricopa County (Arizona),2013,80.2239065499369
Mohave County (Arizona),2013,75.5732188036138
Navajo County (Arizona),2013,75.2513758313513
Pima County (Arizona),2013,79.2068381779827
Pinal County (Arizona),2013,80.9037956408188
Santa Cruz County (Arizona),2013,82.0079464280884
Yavapai County (Arizona),2013,78.6615151890778
La Paz County (Arizona),2013,81.3901815824637
Yuma County (Arizona),2013,81.3901815824637
Arkansas County (Arkansas),2013,73.8156973399201
Ashley County (Arkansas),2013,74.527033712992
Baxter County (Arkansas),2013,76.2122281368992
Benton County (Arkansas),2013,79.3617722496715
Boone County (Arkansas),2013,76.5714079641579
Bradley County (Arkansas),2013,73.9928167351683
Calhoun County (Arkansas),2013,75.0101834551434
Carroll County (Arkansas),2013,76.9212348790936
Chicot County (Arkansas),2013,73.4958825931558
Clark County (Arkansas),2013,75.4277256789478
Clay County (Arkansas),2013,73.4772580278363
Cleburne County (Arkansas),2013,76.4332102428103
Cleveland County (Arkansas),2013,75.3899386050606
Columbia County (Arkansas),2013,74.4778597853245
Conway County (Arkansas),2013,75.3211173537385
Craighead County (Arkansas),2013,76.1849034187585
Crawford County (Arkansas),2013,75.6323094688717
Crittenden County (Arkansas),2013,73.0807663455022
Cross County (Arkansas),2013,73.6102929568663
Dallas County (Arkansas),2013,73.9447963982835
Desha County (Arkansas),2013,73.1929803551693
Drew County (Arkansas),2013,75.6142342376879
Faulkner County (Arkansas),2013,76.874980748974
Franklin County (Arkansas),2013,74.8461541973117
Fulton County (Arkansas),2013,75.4429142733183
Garland County (Arkansas),2013,75.0982760087787
Grant County (Arkansas),2013,75.6273873667791
Greene County (Arkansas),2013,74.4557946872778
Hempstead County (Arkansas),2013,75.0798934829681
Hot Spring County (Arkansas),2013,74.7699312058851
Howard County (Arkansas),2013,74.3104978429413
Independence County (Arkansas),2013,75.55292051348
Izard County (Arkansas),2013,75.6857060417369
Jackson County (Arkansas),2013,73.5645257013294
Jefferson County (Arkansas),2013,73.8804417043154
Johnson County (Arkansas),2013,76.0679421315981
Lafayette County (Arkansas),2013,73.9732457610778
Lawrence County (Arkansas),2013,74.1944235430574
Lee County (Arkansas),2013,73.6656526371685
Lincoln County (Arkansas),2013,75.6620100556507
Little River County (Arkansas),2013,74.1904867610063
Logan County (Arkansas),2013,74.7110052677721
Lonoke County (Arkansas),2013,75.2681135595378
Madison County (Arkansas),2013,75.5147457725886
Marion County (Arkansas),2013,75.4990392659523
Miller County (Arkansas),2013,74.9160232473299
Mississippi County (Arkansas),2013,72.3314425790971
Monroe County (Arkansas),2013,72.9273164936148
Montgomery County (Arkansas),2013,76.1909321334472
Nevada County (Arkansas),2013,74.3108502571174
Newton County (Arkansas),2013,77.0546342078252
Ouachita County (Arkansas),2013,73.4215539603755
Perry County (Arkansas),2013,75.3566377146712
Phillips County (Arkansas),2013,71.143137921812
Pike County (Arkansas),2013,75.3219856286797
Poinsett County (Arkansas),2013,71.7436296549771
Polk County (Arkansas),2013,75.1706027573073
Pope County (Arkansas),2013,76.5312262614872
Prairie County (Arkansas),2013,75.5040076219309
Pulaski County (Arkansas),2013,76.2155838234668
Randolph County (Arkansas),2013,74.8295050145305
Saint Francis County (Arkansas),2013,74.2143402022178
Saline County (Arkansas),2013,77.2702721854195
Scott County (Arkansas),2013,75.4264942209673
Searcy County (Arkansas),2013,75.8170342561347
Sebastian County (Arkansas),2013,75.9063008139938
Sevier County (Arkansas),2013,74.8024916114451
Sharp County (Arkansas),2013,74.4068059903225
Stone County (Arkansas),2013,76.4746383103692
Union County (Arkansas),2013,73.3950491276234
Van Buren County (Arkansas),2013,76.3377657708152
Washington County (Arkansas),2013,77.9667709462642
White County (Arkansas),2013,75.4804389196206
Woodruff County (Arkansas),2013,72.9704729972146
Yell County (Arkansas),2013,74.6982071723465
Alameda County (California),2013,81.7395666265102
Alpine County (California),2013,78.7968439851636
Amador County (California),2013,79.7223050305829
Butte County (California),2013,78.0043483458703
Calaveras County (California),2013,79.7276449490236
Colusa County (California),2013,80.1885672391631
Contra Costa County (California),2013,81.5819673902927
Del Norte County (California),2013,75.9485446226768
El Dorado County (California),2013,81.1333632533598
Fresno County (California),2013,78.6280024400332
Glenn County (California),2013,78.0902335149727
Humboldt County (California),2013,77.0385176745656
Imperial County (California),2013,81.0040782496188
Inyo County (California),2013,79.2667613009441
Kern County (California),2013,77.4190857391695
Kings County (California),2013,79.4568073221703
Lake County (California),2013,75.3296236176337
Lassen County (California),2013,78.5887276747557
Los Angeles County (California),2013,81.513727949983
Madera County (California),2013,78.9675915817164
Marin County (California),2013,84.1641989359273
Mariposa County (California),2013,80.3362251688537
Mendocino County (California),2013,78.6500830383081
Merced County (California),2013,78.6838148179829
Modoc County (California),2013,77.8998017368993
Mono County (California),2013,85.128377239051
Monterey County (California),2013,81.9185117287455
Napa County (California),2013,81.0720024251202
Nevada County (California),2013,81.2593934799348
Orange County (California),2013,82.3839819579677
Placer County (California),2013,81.4678387425728
Plumas County (California),2013,78.5189520450344
Riverside County (California),2013,80.4402769706343
Sacramento County (California),2013,79.132092350364
San Benito County (California),2013,81.8444776151262
San Bernardino County (California),2013,78.6487652383866
San Diego County (California),2013,81.4679164471467
San Francisco County (California),2013,82.485751145669
San Joaquin County (California),2013,78.2220036604945
San Luis Obispo County (California),2013,81.2489637100771
San Mateo County (California),2013,83.4967990283785
Santa Barbara County (California),2013,81.7882481086712
Santa Clara County (California),2013,83.500114935863
Santa Cruz County (California),2013,81.5626211749038
Shasta County (California),2013,76.0662043800792
Sierra County (California),2013,79.0329351185959
Siskiyou County (California),2013,76.7979664249462
Solano County (California),2013,79.6800244647687
Sonoma County (California),2013,81.1485223965982
Stanislaus County (California),2013,77.9770812106916
Sutter County (California),2013,78.7426896341866
Tehama County (California),2013,77.9506792628036
Trinity County (California),2013,76.9955672863657
Tulare County (California),2013,78.2025078803788
Tuolumne County (California),2013,79.044258406196
Ventura County (California),2013,81.7761931721516
Yolo County (California),2013,80.7386624179938
Yuba County (California),2013,75.9458062203812
Alamosa County (Colorado),2013,76.4616841387818
Archuleta County (Colorado),2013,81.4870439008997
Baca County (Colorado),2013,77.2704980116003
Bent County (Colorado),2013,75.9350821641372
Chaffee County (Colorado),2013,81.3491483892739
Cheyenne County (Colorado),2013,79.6023492108261
Clear Creek County (Colorado),2013,81.7821524704633
Conejos County (Colorado),2013,77.0258356905695
Costilla County (Colorado),2013,77.4765309356295
Crowley County (Colorado),2013,77.8467351587918
Custer County (Colorado),2013,81.3160951778407
Delta County (Colorado),2013,78.5857114920751
Dolores County (Colorado),2013,79.6818226875829
Douglas County (Colorado),2013,83.398137452493
Eagle County (Colorado),2013,87.8651173312628
Elbert County (Colorado),2013,81.2848837662553
El Paso County (Colorado),2013,79.5325202986677
Fremont County (Colorado),2013,77.2534699163747
Garfield County (Colorado),2013,80.6723210779454
Gilpin County (Colorado),2013,80.5058523843539
Grand County (Colorado),2013,83.3911146189488
Gunnison County (Colorado),2013,82.5765389495522
Huerfano County (Colorado),2013,76.886483043344
Jackson County (Colorado),2013,79.8747254930755
Kiowa County (Colorado),2013,77.8278281310628
Kit Carson County (Colorado),2013,78.7539822578827
Lake County (Colorado),2013,80.838132827301
La Plata County (Colorado),2013,81.8467654951257
Larimer County (Colorado),2013,81.5278668733351
Las Animas County (Colorado),2013,76.7407696975048
Lincoln County (Colorado),2013,79.4178092826071
Logan County (Colorado),2013,79.0949385769402
Mesa County (Colorado),2013,78.7674543057644
Moffat County (Colorado),2013,78.3930826953069
Montezuma County (Colorado),2013,77.5115724550133
Montrose County (Colorado),2013,79.6067950700064
Morgan County (Colorado),2013,78.3030515948637
Otero County (Colorado),2013,75.7111807102341
Ouray County (Colorado),2013,84.2222044140032
Park County (Colorado),2013,82.4733990891643
Phillips County (Colorado),2013,80.1194776987327
Pitkin County (Colorado),2013,89.6648153256682
Prowers County (Colorado),2013,76.8340804383445
Pueblo County (Colorado),2013,77.094553026069
Rio Blanco County (Colorado),2013,79.3559610492821
Rio Grande County (Colorado),2013,77.1676477578974
Routt County (Colorado),2013,83.0289544645963
Saguache County (Colorado),2013,80.3484813709541
San Miguel County (Colorado),2013,85.3741700410346
Sedgwick County (Colorado),2013,78.1950772359603
Summit County (Colorado),2013,89.9631891686862
Teller County (Colorado),2013,80.4486314426082
Washington County (Colorado),2013,79.9994991153517
Yuma County (Colorado),2013,79.1559316064511
Adams County (Colorado),2013,80.114402788454
Arapahoe County (Colorado),2013,80.114402788454
Boulder County (Colorado),2013,80.114402788454
Broomfield County (Colorado),2013,80.114402788454
Denver County (Colorado),2013,80.114402788454
Jefferson County (Colorado),2013,80.114402788454
Weld County (Colorado),2013,80.114402788454
Fairfield County (Connecticut),2013,82.361563205464
Hartford County (Connecticut),2013,80.45268370516
Litchfield County (Connecticut),2013,80.6126221620776
Middlesex County (Connecticut),2013,81.2500528358246
New Haven County (Connecticut),2013,80.1729267704691
New London County (Connecticut),2013,80.1491336655257
Tolland County (Connecticut),2013,81.786493464423
Windham County (Connecticut),2013,79.1337741835024
Kent County (Delaware),2013,77.6499786880756
New Castle County (Delaware),2013,78.7647932114062
Sussex County (Delaware),2013,78.6763072946828
District of Columbia,2013,77.8154568564167
Alachua County (Florida),2013,78.7919425921797
Baker County (Florida),2013,75.5212181623326
Bay County (Florida),2013,76.4660813157135
Bradford County (Florida),2013,76.1902715953288
Brevard County (Florida),2013,78.3330796870858
Broward County (Florida),2013,80.5650531347463
Calhoun County (Florida),2013,75.6943342878028
Charlotte County (Florida),2013,80.4284537804809
Citrus County (Florida),2013,76.4681482910462
Clay County (Florida),2013,77.9259215123163
Collier County (Florida),2013,84.3190295276291
Columbia County (Florida),2013,75.5977790791096
Dade County (Florida),2013,81.1234565201074
Miami-Dade County (Florida),2013,81.1234565201074
DeSoto County (Florida),2013,79.7087112323078
Dixie County (Florida),2013,75.2446510785173
Duval County (Florida),2013,76.5390715004831
Escambia County (Florida),2013,75.8996052771069
Flagler County (Florida),2013,79.5278588605028
Franklin County (Florida),2013,76.2687045965907
Gadsden County (Florida),2013,75.7781182334425
Gilchrist County (Florida),2013,76.9549182859829
Glades County (Florida),2013,80.8626224515423
Gulf County (Florida),2013,76.7041030080508
Hamilton County (Florida),2013,76.2504227694229
Hardee County (Florida),2013,79.0372669912688
Hendry County (Florida),2013,77.9010640777765
Hernando County (Florida),2013,77.3010243498065
Highlands County (Florida),2013,79.3108383100278
Hillsborough County (Florida),2013,78.7344657791495
Holmes County (Florida),2013,74.3769076881332
Indian River County (Florida),2013,80.5353504178124
Jackson County (Florida),2013,75.6572242778723
Jefferson County (Florida),2013,77.105237152819
Lafayette County (Florida),2013,76.9386335655433
Lake County (Florida),2013,79.4075989109908
Lee County (Florida),2013,81.6434872180073
Leon County (Florida),2013,79.5046507466643
Levy County (Florida),2013,75.2648595949867
Liberty County (Florida),2013,76.2864345782619
Madison County (Florida),2013,75.3802096490306
Manatee County (Florida),2013,80.6401375278797
Marion County (Florida),2013,77.2193842479713
Martin County (Florida),2013,81.6918626898687
Monroe County (Florida),2013,79.6572423356517
Nassau County (Florida),2013,77.6273796286286
Okaloosa County (Florida),2013,78.0243619781617
Okeechobee County (Florida),2013,76.6928309950686
Orange County (Florida),2013,79.907746185422
Osceola County (Florida),2013,79.4141527712853
Palm Beach County (Florida),2013,81.9478048279696
Pasco County (Florida),2013,77.8138523845587
Pinellas County (Florida),2013,78.6699666288068
Polk County (Florida),2013,78.3866007118166
Putnam County (Florida),2013,74.824728147007
Saint Johns County (Florida),2013,81.0314147503521
Saint Lucie County (Florida),2013,79.7759103073056
Santa Rosa County (Florida),2013,77.9439581693406
Sarasota County (Florida),2013,81.4743257016792
Seminole County (Florida),2013,80.4267833401531
Sumter County (Florida),2013,81.3091282658141
Suwannee County (Florida),2013,75.6351396305189
Taylor County (Florida),2013,75.867327971606
Union County (Florida),2013,69.0842926635716
Volusia County (Florida),2013,77.4474098595231
Wakulla County (Florida),2013,76.5579235348067
Walton County (Florida),2013,77.7370870344531
Washington County (Florida),2013,74.4336357205743
Appling County (Georgia),2013,74.9345343621424
Atkinson County (Georgia),2013,73.9687683772182
Bacon County (Georgia),2013,73.5924839273872
Baker County (Georgia),2013,77.6093613310299
Baldwin County (Georgia),2013,76.3589481043216
Banks County (Georgia),2013,76.9206951845027
Barrow County (Georgia),2013,76.568775709694
Bartow County (Georgia),2013,76.2401395708099
Ben Hill County (Georgia),2013,73.713227095883
Berrien County (Georgia),2013,75.4720784517024
Bibb County (Georgia),2013,73.9123435117015
Bleckley County (Georgia),2013,76.1132929655014
Brantley County (Georgia),2013,74.8752724973373
Brooks County (Georgia),2013,75.4456931980419
Bryan County (Georgia),2013,76.2090812741944
Bulloch County (Georgia),2013,77.1197815582943
Burke County (Georgia),2013,73.6781476098738
Butts County (Georgia),2013,74.1140850897095
Calhoun County (Georgia),2013,75.2998074781914
Camden County (Georgia),2013,77.7735434870564
Candler County (Georgia),2013,74.0567782956218
Carroll County (Georgia),2013,75.2022873519906
Catoosa County (Georgia),2013,77.9247757438196
Charlton County (Georgia),2013,76.7697615807727
Chatham County (Georgia),2013,77.5184797541465
Chattahoochee County (Georgia),2013,76.84255932623
Chattooga County (Georgia),2013,73.8317108439486
Cherokee County (Georgia),2013,79.7496679472048
Clarke County (Georgia),2013,78.2615876465466
Clay County (Georgia),2013,74.8432062452083
Clayton County (Georgia),2013,76.7325719862389
Clinch County (Georgia),2013,73.408491917808
Cobb County (Georgia),2013,79.9283366661823
Coffee County (Georgia),2013,75.2157891526563
Colquitt County (Georgia),2013,75.0860049176497
Columbia County (Georgia),2013,80.1160154662685
Cook County (Georgia),2013,74.7696432807423
Coweta County (Georgia),2013,78.2106345028716
Crawford County (Georgia),2013,76.58022808544
Crisp County (Georgia),2013,75.6681687717805
Dade County (Georgia),2013,75.3966077791311
Dawson County (Georgia),2013,77.8413801559133
Decatur County (Georgia),2013,74.7688125394424
DeKalb County (Georgia),2013,79.3320318728214
Dodge County (Georgia),2013,75.6240895589048
Dooly County (Georgia),2013,78.270500402471
Dougherty County (Georgia),2013,75.1444111594597
Douglas County (Georgia),2013,77.2553994583244
Early County (Georgia),2013,74.1746109809755
Echols County (Georgia),2013,77.6281901979393
Effingham County (Georgia),2013,76.4578448594999
Elbert County (Georgia),2013,74.9297782306706
Emanuel County (Georgia),2013,73.1875806317402
Evans County (Georgia),2013,75.1835484789051
Fannin County (Georgia),2013,76.688033522143
Fayette County (Georgia),2013,80.7802913886552
Floyd County (Georgia),2013,75.4551048703234
Forsyth County (Georgia),2013,81.2375145242419
Franklin County (Georgia),2013,74.5581372850625
Fulton County (Georgia),2013,78.4328501920243
Gilmer County (Georgia),2013,78.1821220728799
Glascock County (Georgia),2013,74.0702002494758
Glynn County (Georgia),2013,77.1794930798449
Gordon County (Georgia),2013,75.8399271754514
Grady County (Georgia),2013,76.151119404243
Greene County (Georgia),2013,77.7320535995304
Gwinnett County (Georgia),2013,80.4465430438862
Habersham County (Georgia),2013,77.6419958353258
Hall County (Georgia),2013,78.7457723645131
Hancock County (Georgia),2013,76.1199783068919
Haralson County (Georgia),2013,73.553644831127
Harris County (Georgia),2013,79.2890077652842
Hart County (Georgia),2013,77.1294577753602
Heard County (Georgia),2013,75.2250279243881
Henry County (Georgia),2013,77.2668197628104
Houston County (Georgia),2013,77.5707003222215
Irwin County (Georgia),2013,75.5319125492145
Jackson County (Georgia),2013,76.1779796658862
Jasper County (Georgia),2013,76.2323285378843
Jeff Davis County (Georgia),2013,73.7586459215342
Jefferson County (Georgia),2013,73.2040306163978
Jenkins County (Georgia),2013,74.1817912893906
Johnson County (Georgia),2013,76.4532268359357
Jones County (Georgia),2013,78.2209896513889
Lamar County (Georgia),2013,74.9977890915742
Lanier County (Georgia),2013,75.5325124997842
Laurens County (Georgia),2013,74.949039342625
Lee County (Georgia),2013,77.5265837874481
Liberty County (Georgia),2013,76.8668130027685
Lincoln County (Georgia),2013,76.2155783286932
Long County (Georgia),2013,78.3991318448588
Lowndes County (Georgia),2013,76.2453956744472
Lumpkin County (Georgia),2013,78.0597439768539
McDuffie County (Georgia),2013,74.41963111247
McIntosh County (Georgia),2013,79.4457187215119
Macon County (Georgia),2013,74.3211885630731
Madison County (Georgia),2013,75.8992950836721
Marion County (Georgia),2013,76.7225770981052
Meriwether County (Georgia),2013,74.8538276665634
Miller County (Georgia),2013,74.1545691223151
Mitchell County (Georgia),2013,75.188921032314
Monroe County (Georgia),2013,77.4406245257145
Montgomery County (Georgia),2013,75.5819616344513
Morgan County (Georgia),2013,77.5545771533365
Murray County (Georgia),2013,75.1415400042245
Muscogee County (Georgia),2013,74.9242055218078
Newton County (Georgia),2013,76.388924256193
Oconee County (Georgia),2013,80.4602667100514
Oglethorpe County (Georgia),2013,78.1537582497183
Paulding County (Georgia),2013,78.5126316183096
Peach County (Georgia),2013,74.5309944327822
Pickens County (Georgia),2013,77.550434569024
Pierce County (Georgia),2013,75.1711946674867
Pike County (Georgia),2013,76.0207025888261
Polk County (Georgia),2013,73.7433236411906
Pulaski County (Georgia),2013,77.8146750421041
Putnam County (Georgia),2013,77.2313879034576
Quitman County (Georgia),2013,75.7144452783848
Rabun County (Georgia),2013,77.6420387387985
Randolph County (Georgia),2013,76.2313513334328
Richmond County (Georgia),2013,74.1469853140117
Rockdale County (Georgia),2013,77.993058268219
Schley County (Georgia),2013,77.7098948093512
Screven County (Georgia),2013,74.8304509951324
Seminole County (Georgia),2013,74.6911176414227
Spalding County (Georgia),2013,74.6289363569151
Stephens County (Georgia),2013,73.7317044967219
Stewart County (Georgia),2013,75.0193609662896
Sumter County (Georgia),2013,75.156794709651
Talbot County (Georgia),2013,75.511691587113
Taliaferro County (Georgia),2013,75.3022962480459
Tattnall County (Georgia),2013,75.1143036933765
Taylor County (Georgia),2013,75.260771305812
Telfair County (Georgia),2013,77.4247551182069
Terrell County (Georgia),2013,74.7927648235851
Thomas County (Georgia),2013,75.6966995509426
Tift County (Georgia),2013,75.5183458913149
Toombs County (Georgia),2013,74.5016680010016
Towns County (Georgia),2013,77.8096190210474
Treutlen County (Georgia),2013,75.5570515870392
Troup County (Georgia),2013,75.5421973131973
Turner County (Georgia),2013,73.9949974109107
Twiggs County (Georgia),2013,74.7504143091318
Union County (Georgia),2013,78.4431060150389
Upson County (Georgia),2013,73.8239867759287
Walker County (Georgia),2013,75.146113334525
Walton County (Georgia),2013,76.4762884017935
Ware County (Georgia),2013,74.3664506333277
Warren County (Georgia),2013,74.6068506784789
Washington County (Georgia),2013,75.9518689818148
Wayne County (Georgia),2013,74.5789591949201
Webster County (Georgia),2013,78.5644449816301
Wheeler County (Georgia),2013,76.6997760319894
White County (Georgia),2013,78.6768410271151
Whitfield County (Georgia),2013,77.1393039770506
Wilcox County (Georgia),2013,75.4152159689189
Wilkes County (Georgia),2013,75.4420838618787
Wilkinson County (Georgia),2013,74.2698826356033
Worth County (Georgia),2013,76.3997307975324
Hawaii County (Hawaii),2013,80.220476067836
Honolulu County (Hawaii),2013,81.5098024961717
Kauai County (Hawaii),2013,81.3406011310605
Kalawao County (Hawaii),2013,81.5307117939943
Maui County (Hawaii),2013,81.5307117939943
Ada County (Idaho),2013,80.6881503004562
Adams County (Idaho),2013,80.7777420258914
Bannock County (Idaho),2013,77.4589642648081
Bear Lake County (Idaho),2013,78.9388732153243
Benewah County (Idaho),2013,76.0132440616116
Bingham County (Idaho),2013,78.1041722486079
Blaine County (Idaho),2013,84.2882722036719
Boise County (Idaho),2013,81.2614433591502
Bonner County (Idaho),2013,78.8930855775291
Bonneville County (Idaho),2013,78.5248559732881
Boundary County (Idaho),2013,78.287006648663
Butte County (Idaho),2013,78.7630993063885
Camas County (Idaho),2013,80.7969326423836
Canyon County (Idaho),2013,79.0468609731634
Caribou County (Idaho),2013,78.3811876624824
Cassia County (Idaho),2013,78.2000031021407
Clearwater County (Idaho),2013,78.3477651060484
Custer County (Idaho),2013,80.7916312433429
Elmore County (Idaho),2013,78.2241807850271
Franklin County (Idaho),2013,79.6153205985448
Fremont County (Idaho),2013,79.6131851033604
Gem County (Idaho),2013,78.2291486604303
Gooding County (Idaho),2013,78.3258262706324
Idaho County (Idaho),2013,79.5342501577356
Jefferson County (Idaho),2013,79.7810127717572
Jerome County (Idaho),2013,78.355705725954
Kootenai County (Idaho),2013,79.2089223795369
Latah County (Idaho),2013,81.0847103689307
Lemhi County (Idaho),2013,78.8668476329095
Lewis County (Idaho),2013,78.3508965014346
Lincoln County (Idaho),2013,78.2680422418382
Madison County (Idaho),2013,80.9541426351055
Minidoka County (Idaho),2013,78.5333295742048
Nez Perce County (Idaho),2013,77.6553237164015
Oneida County (Idaho),2013,79.4518295137409
Owyhee County (Idaho),2013,78.5463909941907
Payette County (Idaho),2013,78.4293725963789
Power County (Idaho),2013,78.0040293554305
Shoshone County (Idaho),2013,75.6506380166567
Teton County (Idaho),2013,82.6834644294167
Twin Falls County (Idaho),2013,78.0026114150324
Valley County (Idaho),2013,81.8466480630619
Washington County (Idaho),2013,78.4361415576766
Adams County (Illinois),2013,78.2117958066337
Alexander County (Illinois),2013,73.8632027969847
Bond County (Illinois),2013,78.2414846120494
Boone County (Illinois),2013,79.5107532437916
Brown County (Illinois),2013,78.534605763088
Bureau County (Illinois),2013,78.819330593955
Calhoun County (Illinois),2013,79.460736499517
Carroll County (Illinois),2013,78.6105019624199
Cass County (Illinois),2013,77.1250871754692
Champaign County (Illinois),2013,80.507940352384
Christian County (Illinois),2013,77.3605329393116
Clark County (Illinois),2013,76.8041826655067
Clay County (Illinois),2013,76.9806436702069
Clinton County (Illinois),2013,79.4074737865816
Coles County (Illinois),2013,78.0239113581782
Cook County (Illinois),2013,79.1311688749732
Crawford County (Illinois),2013,77.5673746585798
Cumberland County (Illinois),2013,78.4372060318459
DeKalb County (Illinois),2013,79.6374893423965
De Witt County (Illinois),2013,77.2797481786167
Douglas County (Illinois),2013,78.6616006654845
DuPage County (Illinois),2013,81.8976543081426
Edgar County (Illinois),2013,76.8338380138093
Edwards County (Illinois),2013,76.7627926430186
Effingham County (Illinois),2013,78.2270662775775
Fayette County (Illinois),2013,78.4736703498543
Ford County (Illinois),2013,76.6308758648888
Franklin County (Illinois),2013,74.7794926067474
Fulton County (Illinois),2013,77.132490990937
Gallatin County (Illinois),2013,74.4232966458891
Greene County (Illinois),2013,77.2848864398246
Grundy County (Illinois),2013,78.434587664634
