County,State,State_FIPS,County_FIPS,high_school_only_percentage
Lafayette County,Mississippi,28,071,19.1
Lamar County,Mississippi,28,073,24.6
Lauderdale County,Mississippi,28,075,30.1
Lawrence County,Mississippi,28,077,37.1
Leake County,Mississippi,28,079,38.2
Lee County,Mississippi,28,081,28.8
Leflore County,Mississippi,28,083,31.5
Lincoln County,Mississippi,28,085,36.6
Lowndes County,Mississippi,28,087,32.8
Madison County,Mississippi,28,089,17.9
Marion County,Mississippi,28,091,37.1
Marshall County,Mississippi,28,093,32.6
Monroe County,Mississippi,28,095,38.5
Montgomery County,Mississippi,28,097,37.9
Neshoba County,Mississippi,28,099,34.3
Newton County,Mississippi,28,101,35.8
Noxubee County,Mississippi,28,103,30.9
Oktibbeha County,Mississippi,28,105,18.4
Panola County,Mississippi,28,107,30.0
Pearl River County,Mississippi,28,109,35.8
Perry County,Mississippi,28,111,38.8
Pike County,Mississippi,28,113,32.2
Pontotoc County,Mississippi,28,115,35.6
Prentiss County,Mississippi,28,117,34.5
Quitman County,Mississippi,28,119,25.6
Rankin County,Mississippi,28,121,28.2
Scott County,Mississippi,28,123,36.5
Sharkey County,Mississippi,28,125,36.3
Simpson County,Mississippi,28,127,36.2
Smith County,Mississippi,28,129,40.8
Stone County,Mississippi,28,131,33.2
Sunflower County,Mississippi,28,133,33.6
Tallahatchie County,Mississippi,28,135,33.3
Tate County,Mississippi,28,137,32.5
Tippah County,Mississippi,28,139,40.6
Tishomingo County,Mississippi,28,141,38.5
Tunica County,Mississippi,28,143,37.0
Union County,Mississippi,28,145,32.7
Walthall County,Mississippi,28,147,34.9
Warren County,Mississippi,28,149,25.5
Washington County,Mississippi,28,151,29.5
Wayne County,Mississippi,28,153,42.6
Webster County,Mississippi,28,155,31.4
Wilkinson County,Mississippi,28,157,40.0
Winston County,Mississippi,28,159,39.4
Yalobusha County,Mississippi,28,161,36.0
Yazoo County,Mississippi,28,163,36.6
Adair County,Missouri,29,001,39.6
Andrew County,Missouri,29,003,44.1
Atchison County,Missouri,29,005,41.1
Audrain County,Missouri,29,007,45.9
Barry County,Missouri,29,009,38.6
Barton County,Missouri,29,011,39.4
Bates County,Missouri,29,013,47.5
Benton County,Missouri,29,015,48.2
Bollinger County,Missouri,29,017,49.1
Boone County,Missouri,29,019,20.5
Buchanan County,Missouri,29,021,39.3
Butler County,Missouri,29,023,36.9
Caldwell County,Missouri,29,025,48.7
Callaway County,Missouri,29,027,37.0
Camden County,Missouri,29,029,37.1
Cape Girardeau County,Missouri,29,031,34.8
Carroll County,Missouri,29,033,44.5
Carter County,Missouri,29,035,45.2
Cass County,Missouri,29,037,37.2
Cedar County,Missouri,29,039,45.0
Chariton County,Missouri,29,041,52.5
Christian County,Missouri,29,043,30.6
Clark County,Missouri,29,045,49.3
Clay County,Missouri,29,047,29.1
Clinton County,Missouri,29,049,42.5
Cole County,Missouri,29,051,30.4
Cooper County,Missouri,29,053,41.2
Crawford County,Missouri,29,055,39.3
Dade County,Missouri,29,057,46.3
Dallas County,Missouri,29,059,42.1
Daviess County,Missouri,29,061,41.9
DeKalb County,Missouri,29,063,49.3
Dent County,Missouri,29,065,43.6
Douglas County,Missouri,29,067,43.7
Dunklin County,Missouri,29,069,41.9
Franklin County,Missouri,29,071,36.0
Gasconade County,Missouri,29,073,42.4
Gentry County,Missouri,29,075,45.9
Greene County,Missouri,29,077,29.6
Grundy County,Missouri,29,079,45.0
Harrison County,Missouri,29,081,52.2
Henry County,Missouri,29,083,41.9
Hickory County,Missouri,29,085,50.4
Holt County,Missouri,29,087,50.7
Howard County,Missouri,29,089,42.4
Howell County,Missouri,29,091,42.2
Iron County,Missouri,29,093,36.2
Jackson County,Missouri,29,095,30.0
Jasper County,Missouri,29,097,33.3
Jefferson County,Missouri,29,099,35.1
Johnson County,Missouri,29,101,30.2
Knox County,Missouri,29,103,52.4
Laclede County,Missouri,29,105,45.2
Lafayette County,Missouri,29,107,39.7
Lawrence County,Missouri,29,109,43.0
Lewis County,Missouri,29,111,49.0
Lincoln County,Missouri,29,113,45.3
Linn County,Missouri,29,115,54.8
Livingston County,Missouri,29,117,43.7
McDonald County,Missouri,29,119,40.8
Macon County,Missouri,29,121,46.9
Madison County,Missouri,29,123,41.5
Maries County,Missouri,29,125,48.7
Marion County,Missouri,29,127,40.6
Mercer County,Missouri,29,129,54.5
Miller County,Missouri,29,131,43.1
Mississippi County,Missouri,29,133,45.4
Moniteau County,Missouri,29,135,37.8
Monroe County,Missouri,29,137,51.4
Montgomery County,Missouri,29,139,43.4
Morgan County,Missouri,29,141,43.9
New Madrid County,Missouri,29,143,45.8
Newton County,Missouri,29,145,34.4
Nodaway County,Missouri,29,147,44.0
Oregon County,Missouri,29,149,48.5
Osage County,Missouri,29,151,50.1
Ozark County,Missouri,29,153,45.7
Pemiscot County,Missouri,29,155,43.5
Perry County,Missouri,29,157,47.8
Pettis County,Missouri,29,159,36.5
Phelps County,Missouri,29,161,31.9
Pike County,Missouri,29,163,45.9
Platte County,Missouri,29,165,23.0
Polk County,Missouri,29,167,41.9
Pulaski County,Missouri,29,169,29.6
Putnam County,Missouri,29,171,45.1
Ralls County,Missouri,29,173,45.7
Randolph County,Missouri,29,175,41.7
Ray County,Missouri,29,177,46.6
Reynolds County,Missouri,29,179,45.2
Ripley County,Missouri,29,181,41.2
Saint Charles County,Missouri,29,183,25.6
Saint Clair County,Missouri,29,185,50.9
Sainte Genevieve County,Missouri,29,186,42.2
Saint Francois County,Missouri,29,187,37.0
Saint Louis County,Missouri,29,189,21.8
Saline County,Missouri,29,195,43.6
Schuyler County,Missouri,29,197,55.3
Scotland County,Missouri,29,199,39.1
Scott County,Missouri,29,201,42.9
Shannon County,Missouri,29,203,41.6
Shelby County,Missouri,29,205,49.9
Stoddard County,Missouri,29,207,47.5
Stone County,Missouri,29,209,39.6
Sullivan County,Missouri,29,211,49.4
Taney County,Missouri,29,213,33.9
Texas County,Missouri,29,215,46.2
Vernon County,Missouri,29,217,43.6
Warren County,Missouri,29,219,38.0
Washington County,Missouri,29,221,42.3
Wayne County,Missouri,29,223,49.1
Webster County,Missouri,29,225,42.4
Worth County,Missouri,29,227,58.5
Wright County,Missouri,29,229,42.5
Saint Louis City,Missouri,29,510,25.3
Beaverhead County,Montana,30,001,28.6
Big Horn County,Montana,30,003,35.7
Blaine County,Montana,30,005,32.2
Broadwater County,Montana,30,007,45.6
Carbon County,Montana,30,009,39.3
Carter County,Montana,30,011,38.5
Cascade County,Montana,30,013,30.1
Chouteau County,Montana,30,015,33.4
Custer County,Montana,30,017,35.3
Daniels County,Montana,30,019,32.0
Dawson County,Montana,30,021,31.4
Deer Lodge County,Montana,30,023,35.7
Fallon County,Montana,30,025,44.9
Fergus County,Montana,30,027,31.6
Flathead County,Montana,30,029,32.5
Gallatin County,Montana,30,031,21.5
Garfield County,Montana,30,033,47.6
Glacier County,Montana,30,035,30.9
Granite County,Montana,30,039,33.5
Hill County,Montana,30,041,28.5
Jefferson County,Montana,30,043,29.8
Judith Basin County,Montana,30,045,31.0
Lake County,Montana,30,047,31.4
Lewis and Clark County,Montana,30,049,23.5
Liberty County,Montana,30,051,18.7
Lincoln County,Montana,30,053,34.1
McCone County,Montana,30,055,49.9
Madison County,Montana,30,057,35.1
Meagher County,Montana,30,059,44.7
Mineral County,Montana,30,061,43.3
Missoula County,Montana,30,063,26.1
Musselshell County,Montana,30,065,48.2
Phillips County,Montana,30,071,46.8
Pondera County,Montana,30,073,28.7
Powder River County,Montana,30,075,36.4
Powell County,Montana,30,077,38.3
Prairie County,Montana,30,079,38.4
Ravalli County,Montana,30,081,35.5
Richland County,Montana,30,083,39.1
Roosevelt County,Montana,30,085,40.8
Rosebud County,Montana,30,087,34.5
Sanders County,Montana,30,089,39.6
Sheridan County,Montana,30,091,22.5
Silver Bow County,Montana,30,093,37.1
Stillwater County,Montana,30,095,43.3
Sweet Grass County,Montana,30,097,48.2
Teton County,Montana,30,099,27.8
Toole County,Montana,30,101,33.1
Valley County,Montana,30,105,40.2
Wheatland County,Montana,30,107,44.8
Wibaux County,Montana,30,109,37.7
Yellowstone County,Montana,30,111,31.9
Park County,Montana,30,067,36.0
Adams County,Nebraska,31,001,32.7
Antelope County,Nebraska,31,003,46.0
Boone County,Nebraska,31,011,46.3
Box Butte County,Nebraska,31,013,41.9
Boyd County,Nebraska,31,015,45.1
Brown County,Nebraska,31,017,38.2
Buffalo County,Nebraska,31,019,29.5
Burt County,Nebraska,31,021,41.5
Butler County,Nebraska,31,023,41.9
Cass County,Nebraska,31,025,34.3
Cedar County,Nebraska,31,027,45.4
Chase County,Nebraska,31,029,41.0
Cherry County,Nebraska,31,031,33.4
Cheyenne County,Nebraska,31,033,26.4
Clay County,Nebraska,31,035,36.0
Colfax County,Nebraska,31,037,27.4
Cuming County,Nebraska,31,039,45.9
Custer County,Nebraska,31,041,41.4
Dakota County,Nebraska,31,043,32.5
Dawes County,Nebraska,31,045,27.1
Dawson County,Nebraska,31,047,34.5
Deuel County,Nebraska,31,049,31.9
Dixon County,Nebraska,31,051,37.2
Dodge County,Nebraska,31,053,36.3
Douglas County,Nebraska,31,055,21.9
Dundy County,Nebraska,31,057,31.1
Fillmore County,Nebraska,31,059,38.5
Franklin County,Nebraska,31,061,38.0
Frontier County,Nebraska,31,063,37.9
Furnas County,Nebraska,31,065,35.5
Gage County,Nebraska,31,067,39.9
Garden County,Nebraska,31,069,42.3
Garfield County,Nebraska,31,071,48.0
Gosper County,Nebraska,31,073,38.7
Greeley County,Nebraska,31,077,48.3
Hall County,Nebraska,31,079,35.5
Hamilton County,Nebraska,31,081,34.7
Harlan County,Nebraska,31,083,37.3
Hitchcock County,Nebraska,31,087,35.3
Holt County,Nebraska,31,089,41.2
Howard County,Nebraska,31,093,44.4
Jefferson County,Nebraska,31,095,48.3
Johnson County,Nebraska,31,097,47.2
Kearney County,Nebraska,31,099,31.9
Keith County,Nebraska,31,101,35.1
Kimball County,Nebraska,31,105,36.0
Knox County,Nebraska,31,107,45.2
Lancaster County,Nebraska,31,109,23.7
Lincoln County,Nebraska,31,111,35.6
Madison County,Nebraska,31,119,30.9
Merrick County,Nebraska,31,121,42.4
Morrill County,Nebraska,31,123,33.4
Nance County,Nebraska,31,125,45.5
Nemaha County,Nebraska,31,127,34.5
Nuckolls County,Nebraska,31,129,47.1
Otoe County,Nebraska,31,131,39.4
Pawnee County,Nebraska,31,133,49.1
Perkins County,Nebraska,31,135,29.4
Phelps County,Nebraska,31,137,29.6
Pierce County,Nebraska,31,139,44.2
Platte County,Nebraska,31,141,31.7
Polk County,Nebraska,31,143,41.1
Red Willow County,Nebraska,31,145,34.0
Richardson County,Nebraska,31,147,51.4
Rock County,Nebraska,31,149,43.5
Saline County,Nebraska,31,151,38.6
Sarpy County,Nebraska,31,153,20.6
Saunders County,Nebraska,31,155,38.5
Scotts Bluff County,Nebraska,31,157,31.4
Seward County,Nebraska,31,159,29.5
Sheridan County,Nebraska,31,161,37.4
Sherman County,Nebraska,31,163,47.8
Sioux County,Nebraska,31,165,30.7
Stanton County,Nebraska,31,167,33.2
Thayer County,Nebraska,31,169,43.0
Thurston County,Nebraska,31,173,40.5
Valley County,Nebraska,31,175,39.9
Washington County,Nebraska,31,177,38.8
Wayne County,Nebraska,31,179,31.3
Webster County,Nebraska,31,181,39.5
York County,Nebraska,31,185,32.4
Churchill County,Nevada,32,001,35.0
Clark County,Nevada,32,003,29.1
Douglas County,Nevada,32,005,26.0
Elko County,Nevada,32,007,31.6
Eureka County,Nevada,32,011,41.6
Humboldt County,Nevada,32,013,33.2
Lander County,Nevada,32,015,34.1
Lincoln County,Nevada,32,017,25.4
Lyon County,Nevada,32,019,32.8
Mineral County,Nevada,32,021,42.7
Nye County,Nevada,32,023,32.9
Pershing County,Nevada,32,027,37.6
Storey County,Nevada,32,029,27.3
Washoe County,Nevada,32,031,24.9
White Pine County,Nevada,32,033,40.6
Carson City,Nevada,32,510,28.5
Belknap County,New Hampshire,33,001,30.6
Carroll County,New Hampshire,33,003,33.2
Cheshire County,New Hampshire,33,005,35.6
Coos County,New Hampshire,33,007,41.3
Grafton County,New Hampshire,33,009,31.4
Hillsborough County,New Hampshire,33,011,27.1
Merrimack County,New Hampshire,33,013,30.0
Rockingham County,New Hampshire,33,015,28.8
Strafford County,New Hampshire,33,017,30.5
Sullivan County,New Hampshire,33,019,39.6
Atlantic County,New Jersey,34,001,33.7
Bergen County,New Jersey,34,003,23.1
Burlington County,New Jersey,34,005,29.1
Camden County,New Jersey,34,007,31.6
Cape May County,New Jersey,34,009,35.0
Cumberland County,New Jersey,34,011,41.3
Essex County,New Jersey,34,013,29.5
Gloucester County,New Jersey,34,015,34.3
Hudson County,New Jersey,34,017,26.0
Hunterdon County,New Jersey,34,019,21.7
Mercer County,New Jersey,34,021,25.6
Middlesex County,New Jersey,34,023,26.8
Monmouth County,New Jersey,34,025,24.5
Morris County,New Jersey,34,027,21.7
Ocean County,New Jersey,34,029,35.2
Passaic County,New Jersey,34,031,34.6
Salem County,New Jersey,34,033,40.2
Somerset County,New Jersey,34,035,21.8
Sussex County,New Jersey,34,037,32.8
Union County,New Jersey,34,039,30.0
Warren County,New Jersey,34,041,35.3
Bernalillo County,New Mexico,35,001,23.9
Catron County,New Mexico,35,003,32.1
Chaves County,New Mexico,35,005,28.0
Colfax County,New Mexico,35,007,33.4
Curry County,New Mexico,35,009,26.1
De Baca County,New Mexico,35,011,38.7
Dona Ana County,New Mexico,35,013,23.2
Eddy County,New Mexico,35,015,34.8
Grant County,New Mexico,35,017,28.8
Guadalupe County,New Mexico,35,019,41.4
Hidalgo County,New Mexico,35,023,33.1
Lea County,New Mexico,35,025,30.3
Lincoln County,New Mexico,35,027,26.8
Los Alamos County,New Mexico,35,028,9.5
Luna County,New Mexico,35,029,29.0
McKinley County,New Mexico,35,031,33.7
Mora County,New Mexico,35,033,40.3
Otero County,New Mexico,35,035,26.7
Quay County,New Mexico,35,037,41.8
Rio Arriba County,New Mexico,35,039,31.4
Roosevelt County,New Mexico,35,041,30.5
Sandoval County,New Mexico,35,043,26.0
San Juan County,New Mexico,35,045,35.3
San Miguel County,New Mexico,35,047,34.5
Santa Fe County,New Mexico,35,049,20.1
Sierra County,New Mexico,35,051,32.6
Socorro County,New Mexico,35,053,31.0
Taos County,New Mexico,35,055,28.7
Torrance County,New Mexico,35,057,40.5
Union County,New Mexico,35,059,34.8
Cibola County,New Mexico,35,006,46.0
Valencia County,New Mexico,35,061,31.6
Albany County,New York,36,001,24.7
Allegany County,New York,36,003,41.3
Bronx County,New York,36,005,29.3
Broome County,New York,36,007,32.1
Cattaraugus County,New York,36,009,43.6
Cayuga County,New York,36,011,36.2
Chautauqua County,New York,36,013,36.3
Chemung County,New York,36,015,37.1
Chenango County,New York,36,017,40.8
Clinton County,New York,36,019,38.0
Columbia County,New York,36,021,31.2
Cortland County,New York,36,023,36.4
Delaware County,New York,36,025,38.6
Dutchess County,New York,36,027,29.0
Erie County,New York,36,029,29.1
Essex County,New York,36,031,35.9
Franklin County,New York,36,033,42.0
Fulton County,New York,36,035,42.0
Genesee County,New York,36,037,39.4
Greene County,New York,36,039,39.7
Hamilton County,New York,36,041,34.7
Herkimer County,New York,36,043,37.9
Jefferson County,New York,36,045,36.4
Kings County,New York,36,047,27.8
Lewis County,New York,36,049,47.7
Livingston County,New York,36,051,36.2
Madison County,New York,36,053,37.6
Monroe County,New York,36,055,24.2
Montgomery County,New York,36,057,37.2
Nassau County,New York,36,059,23.5
New York County,New York,36,061,12.8
Niagara County,New York,36,063,36.9
Oneida County,New York,36,065,32.5
Onondaga County,New York,36,067,26.7
Ontario County,New York,36,069,28.4
Orange County,New York,36,071,30.3
Orleans County,New York,36,073,41.9
Oswego County,New York,36,075,44.2
Otsego County,New York,36,077,34.6
Putnam County,New York,36,079,26.4
Queens County,New York,36,081,27.3
Rensselaer County,New York,36,083,30.6
Richmond County,New York,36,085,31.8
Rockland County,New York,36,087,23.2
Saint Lawrence County,New York,36,089,39.0
Saratoga County,New York,36,091,27.1
Schenectady County,New York,36,093,30.7
Schoharie County,New York,36,095,40.5
Schuyler County,New York,36,097,37.8
Seneca County,New York,36,099,36.0
Steuben County,New York,36,101,38.0
Suffolk County,New York,36,103,29.4
Sullivan County,New York,36,105,35.8
Tioga County,New York,36,107,38.7
Tompkins County,New York,36,109,20.7
Ulster County,New York,36,111,29.9
Warren County,New York,36,113,33.3
Washington County,New York,36,115,45.3
Wayne County,New York,36,117,37.4
Westchester County,New York,36,119,22.0
Wyoming County,New York,36,121,44.1
Yates County,New York,36,123,37.2
Alamance County,North Carolina,37,001,29.7
Alexander County,North Carolina,37,003,42.3
Alleghany County,North Carolina,37,005,37.6
Anson County,North Carolina,37,007,46.3
Ashe County,North Carolina,37,009,31.7
Avery County,North Carolina,37,011,32.9
Beaufort County,North Carolina,37,013,34.1
Bertie County,North Carolina,37,015,43.4
Bladen County,North Carolina,37,017,34.9
Brunswick County,North Carolina,37,019,29.2
Buncombe County,North Carolina,37,021,25.9
Burke County,North Carolina,37,023,31.4
Cabarrus County,North Carolina,37,025,29.2
Caldwell County,North Carolina,37,027,33.4
Camden County,North Carolina,37,029,34.7
Carteret County,North Carolina,37,031,30.2
Caswell County,North Carolina,37,033,38.2
Catawba County,North Carolina,37,035,31.5
Chatham County,North Carolina,37,037,24.0
Cherokee County,North Carolina,37,039,33.9
Chowan County,North Carolina,37,041,32.1
Clay County,North Carolina,37,043,28.7
Cleveland County,North Carolina,37,045,34.8
Columbus County,North Carolina,37,047,33.5
Craven County,North Carolina,37,049,30.2
Cumberland County,North Carolina,37,051,27.9
Currituck County,North Carolina,37,053,33.7
Dare County,North Carolina,37,055,27.0
Davidson County,North Carolina,37,057,34.2
Davie County,North Carolina,37,059,32.2
Duplin County,North Carolina,37,061,32.9
Durham County,North Carolina,37,063,19.5
Edgecombe County,North Carolina,37,065,38.3
Forsyth County,North Carolina,37,067,27.7
Franklin County,North Carolina,37,069,34.6
Gaston County,North Carolina,37,071,30.0
Gates County,North Carolina,37,073,40.4
Graham County,North Carolina,37,075,40.2
Granville County,North Carolina,37,077,33.9
Greene County,North Carolina,37,079,35.6
Guilford County,North Carolina,37,081,26.2
Halifax County,North Carolina,37,083,37.9
Harnett County,North Carolina,37,085,30.9
Haywood County,North Carolina,37,087,31.3
Henderson County,North Carolina,37,089,26.3
Hertford County,North Carolina,37,091,35.2
Hoke County,North Carolina,37,093,28.7
Hyde County,North Carolina,37,095,33.6
Iredell County,North Carolina,37,097,29.1
Jackson County,North Carolina,37,099,27.3
Johnston County,North Carolina,37,101,31.4
Jones County,North Carolina,37,103,37.0
Lee County,North Carolina,37,105,31.8
Lenoir County,North Carolina,37,107,33.6
Lincoln County,North Carolina,37,109,30.5
McDowell County,North Carolina,37,111,38.0
Macon County,North Carolina,37,113,30.7
Madison County,North Carolina,37,115,35.5
Martin County,North Carolina,37,117,39.5
Mecklenburg County,North Carolina,37,119,20.3
Mitchell County,North Carolina,37,121,36.6
Montgomery County,North Carolina,37,123,28.7
Moore County,North Carolina,37,125,24.7
Nash County,North Carolina,37,127,33.9
New Hanover County,North Carolina,37,129,22.0
Northampton County,North Carolina,37,131,40.9
Onslow County,North Carolina,37,133,31.6
Orange County,North Carolina,37,135,17.0
Pamlico County,North Carolina,37,137,35.3
Pasquotank County,North Carolina,37,139,31.9
Pender County,North Carolina,37,141,36.1
Perquimans County,North Carolina,37,143,36.0
Person County,North Carolina,37,145,37.4
Pitt County,North Carolina,37,147,26.9
Polk County,North Carolina,37,149,34.3
Randolph County,North Carolina,37,151,35.3
Richmond County,North Carolina,37,153,38.8
Robeson County,North Carolina,37,155,34.3
Rockingham County,North Carolina,37,157,35.0
Rowan County,North Carolina,37,159,36.0
Rutherford County,North Carolina,37,161,32.1
Sampson County,North Carolina,37,163,34.7
Scotland County,North Carolina,37,165,39.3
Stanly County,North Carolina,37,167,36.0
Stokes County,North Carolina,37,169,41.3
Surry County,North Carolina,37,171,30.9
Swain County,North Carolina,37,173,30.5
Transylvania County,North Carolina,37,175,31.4
Tyrrell County,North Carolina,37,177,37.9
Union County,North Carolina,37,179,26.3
Vance County,North Carolina,37,181,38.1
Wake County,North Carolina,37,183,17.0
Warren County,North Carolina,37,185,36.6
Washington County,North Carolina,37,187,44.2
Watauga County,North Carolina,37,189,21.4
Wayne County,North Carolina,37,191,31.8
Wilkes County,North Carolina,37,193,33.0
Wilson County,North Carolina,37,195,33.1
Yadkin County,North Carolina,37,197,35.6
Yancey County,North Carolina,37,199,39.2
Adams County,North Dakota,38,001,39.5
Barnes County,North Dakota,38,003,33.3
Benson County,North Dakota,38,005,36.3
Bottineau County,North Dakota,38,009,29.6
Bowman County,North Dakota,38,011,33.0
Burke County,North Dakota,38,013,38.7
Burleigh County,North Dakota,38,015,25.5
Cass County,North Dakota,38,017,22.1
Cavalier County,North Dakota,38,019,32.9
Dickey County,North Dakota,38,021,28.2
Divide County,North Dakota,38,023,32.3
Dunn County,North Dakota,38,025,35.5
Eddy County,North Dakota,38,027,32.4
Emmons County,North Dakota,38,029,36.5
Foster County,North Dakota,38,031,33.8
Golden Valley County,North Dakota,38,033,41.5
Grand Forks County,North Dakota,38,035,25.2
Grant County,North Dakota,38,037,40.2
Griggs County,North Dakota,38,039,40.9
Hettinger County,North Dakota,38,041,37.6
Kidder County,North Dakota,38,043,31.8
LaMoure County,North Dakota,38,045,34.0
Logan County,North Dakota,38,047,35.4
McHenry County,North Dakota,38,049,38.5
McIntosh County,North Dakota,38,051,26.1
McKenzie County,North Dakota,38,053,25.5
McLean County,North Dakota,38,055,36.4
Mercer County,North Dakota,38,057,31.3
Morton County,North Dakota,38,059,29.6
Mountrail County,North Dakota,38,061,31.0
Nelson County,North Dakota,38,063,29.1
Oliver County,North Dakota,38,065,38.1
Pembina County,North Dakota,38,067,35.5
Pierce County,North Dakota,38,069,37.3
Ramsey County,North Dakota,38,071,26.7
Ransom County,North Dakota,38,073,37.6
Renville County,North Dakota,38,075,31.3
Richland County,North Dakota,38,077,28.4
Rolette County,North Dakota,38,079,26.1
Sargent County,North Dakota,38,081,38.2
Sheridan County,North Dakota,38,083,39.1
Sioux County,North Dakota,38,085,32.5
Stark County,North Dakota,38,089,35.7
Steele County,North Dakota,38,091,29.8
Stutsman County,North Dakota,38,093,33.0
Towner County,North Dakota,38,095,31.7
Traill County,North Dakota,38,097,30.3
Walsh County,North Dakota,38,099,33.0
Ward County,North Dakota,38,101,29.6
Wells County,North Dakota,38,103,35.5
Williams County,North Dakota,38,105,30.8
Adams County,Ohio,39,001,50.0
Allen County,Ohio,39,003,42.3
Ashland County,Ohio,39,005,42.6
Ashtabula County,Ohio,39,007,47.0
Athens County,Ohio,39,009,33.5
Auglaize County,Ohio,39,011,45.7
Belmont County,Ohio,39,013,45.1
Brown County,Ohio,39,015,51.0
Butler County,Ohio,39,017,34.2
Carroll County,Ohio,39,019,50.1
Champaign County,Ohio,39,021,47.8
Clark County,Ohio,39,023,37.8
Clermont County,Ohio,39,025,35.1
Clinton County,Ohio,39,027,43.8
Columbiana County,Ohio,39,029,48.6
Coshocton County,Ohio,39,031,48.9
Crawford County,Ohio,39,033,47.8
Cuyahoga County,Ohio,39,035,28.8
Darke County,Ohio,39,037,51.5
Defiance County,Ohio,39,039,44.0
Delaware County,Ohio,39,041,18.9
Erie County,Ohio,39,043,40.4
Fairfield County,Ohio,39,045,35.9
Fayette County,Ohio,39,047,45.2
Franklin County,Ohio,39,049,25.6
Fulton County,Ohio,39,051,43.0
Gallia County,Ohio,39,053,41.8
Geauga County,Ohio,39,055,27.9
Greene County,Ohio,39,057,24.3
Guernsey County,Ohio,39,059,47.9
Hamilton County,Ohio,39,061,27.0
Hancock County,Ohio,39,063,37.5
Hardin County,Ohio,39,065,52.6
Harrison County,Ohio,39,067,51.6
Henry County,Ohio,39,069,49.1
Highland County,Ohio,39,071,43.7
Hocking County,Ohio,39,073,45.3
Holmes County,Ohio,39,075,33.1
Huron County,Ohio,39,077,51.0
Jackson County,Ohio,39,079,43.2
Jefferson County,Ohio,39,081,46.0
Knox County,Ohio,39,083,40.9
Lake County,Ohio,39,085,33.7
Lawrence County,Ohio,39,087,45.2
Licking County,Ohio,39,089,37.5
Logan County,Ohio,39,091,48.5
Lorain County,Ohio,39,093,35.9
Lucas County,Ohio,39,095,33.9
Madison County,Ohio,39,097,39.0
Mahoning County,Ohio,39,099,37.9
Marion County,Ohio,39,101,45.1
Medina County,Ohio,39,103,32.6
Meigs County,Ohio,39,105,49.0
Mercer County,Ohio,39,107,50.7
Miami County,Ohio,39,109,37.5
Monroe County,Ohio,39,111,56.2
Montgomery County,Ohio,39,113,29.6
Morgan County,Ohio,39,115,50.4
Morrow County,Ohio,39,117,47.8
Muskingum County,Ohio,39,119,47.1
Noble County,Ohio,39,121,49.7
Ottawa County,Ohio,39,123,38.9
Paulding County,Ohio,39,125,49.7
Perry County,Ohio,39,127,49.2
Pickaway County,Ohio,39,129,43.8
Pike County,Ohio,39,131,46.1
Portage County,Ohio,39,133,40.3
Preble County,Ohio,39,135,47.4
Putnam County,Ohio,39,137,46.6
Richland County,Ohio,39,139,40.5
Ross County,Ohio,39,141,45.7
Sandusky County,Ohio,39,143,43.2
Scioto County,Ohio,39,145,41.4
Seneca County,Ohio,39,147,45.6
Shelby County,Ohio,39,149,49.3
Stark County,Ohio,39,151,39.4
Summit County,Ohio,39,153,32.1
Trumbull County,Ohio,39,155,44.9
Tuscarawas County,Ohio,39,157,49.2
Union County,Ohio,39,159,36.7
Van Wert County,Ohio,39,161,47.5
Vinton County,Ohio,39,163,49.6
Warren County,Ohio,39,165,28.2
Washington County,Ohio,39,167,46.8
Wayne County,Ohio,39,169,43.5
Williams County,Ohio,39,171,48.6
Wood County,Ohio,39,173,31.7
Wyandot County,Ohio,39,175,49.4
Adair County,Oklahoma,40,001,43.3
Alfalfa County,Oklahoma,40,003,39.5
Atoka County,Oklahoma,40,005,42.6
Beaver County,Oklahoma,40,007,34.3
Beckham County,Oklahoma,40,009,38.3
Blaine County,Oklahoma,40,011,36.9
Bryan County,Oklahoma,40,013,32.3
Caddo County,Oklahoma,40,015,40.4
Canadian County,Oklahoma,40,017,29.3
Carter County,Oklahoma,40,019,45.0
Cherokee County,Oklahoma,40,021,31.6
Choctaw County,Oklahoma,40,023,45.3
Cimarron County,Oklahoma,40,025,37.4
Cleveland County,Oklahoma,40,027,26.1
Coal County,Oklahoma,40,029,49.2
Comanche County,Oklahoma,40,031,33.5
Cotton County,Oklahoma,40,033,41.4
Craig County,Oklahoma,40,035,38.3
Creek County,Oklahoma,40,037,38.9
Custer County,Oklahoma,40,039,30.5
Delaware County,Oklahoma,40,041,39.4
Dewey County,Oklahoma,40,043,43.1
Ellis County,Oklahoma,40,045,34.4
Garfield County,Oklahoma,40,047,34.9
Garvin County,Oklahoma,40,049,46.0
Grady County,Oklahoma,40,051,37.6
Grant County,Oklahoma,40,053,39.7
Greer County,Oklahoma,40,055,41.9
Harmon County,Oklahoma,40,057,30.6
Harper County,Oklahoma,40,059,43.6
Haskell County,Oklahoma,40,061,37.8
Hughes County,Oklahoma,40,063,40.2
Jackson County,Oklahoma,40,065,25.7
Jefferson County,Oklahoma,40,067,45.1
Johnston County,Oklahoma,40,069,34.1
Kay County,Oklahoma,40,071,35.2
Kingfisher County,Oklahoma,40,073,30.3
Kiowa County,Oklahoma,40,075,39.1
Latimer County,Oklahoma,40,077,34.1
Le Flore County,Oklahoma,40,079,38.9
Lincoln County,Oklahoma,40,081,41.5
Logan County,Oklahoma,40,083,34.8
Love County,Oklahoma,40,085,45.5
McClain County,Oklahoma,40,087,38.6
