County,State,mean_life_expectancy,State_FIPS,County_FIPS,less_than_9th_grade_percentage
Fairbanks North Star Borough,Alaska,80.2495817828855,02,090,1.7
Haines Borough,Alaska,82.3340851154886,02,100,1.2
Juneau City and Borough,Alaska,80.7356793660287,02,110,1.1
Kenai Peninsula Borough,Alaska,78.641406388572,02,122,2.0
Kodiak Island Borough,Alaska,80.3116543907809,02,150,5.3
Matanuska-Susitna Borough,Alaska,78.8829024347706,02,170,2.2
Nome Census Area,Alaska,70.7530594988732,02,180,4.8
North Slope Borough,Alaska,75.8434189819725,02,185,3.3
Sitka City and Borough,Alaska,80.454277274944,02,220,1.6
Southeast Fairbanks Census Area,Alaska,77.6892419463187,02,240,4.2
Valdez-Cordova Census Area,Alaska,79.0550286546822,02,261,1.1
Wade Hampton Census Area,Alaska,68.2919702704407,02,270,
Northwest Arctic Borough,Alaska,72.6945119305142,02,188,5.8
Aleutians East Borough,Alaska,84.54019994971,02,013,6.6
Aleutians West Census Area,Alaska,84.54019994971,02,016,5.7
Dillingham Census Area,Alaska,74.2728982123458,02,070,6.0
Lake and Peninsula Borough,Alaska,74.2728982123458,02,164,6.9
Denali Borough,Alaska,74.5030411727533,02,068,0.4
Yukon-Koyukuk Census Area,Alaska,74.5030411727533,02,290,5.7
Hoonah-Angoon Census Area,Alaska,81.2101394560811,02,105,2.4
Skagway Municipality,Alaska,81.2101394560811,02,230,2.7
Yakutat City and Borough,Alaska,81.2101394560811,02,282,2.0
Ketchikan Gateway Borough,Alaska,79.3321255610105,02,130,2.0
Petersburg Borough,Alaska,79.3321255610105,02,195,3.3
Prince of Wales-Hyder Census Area,Alaska,79.3321255610105,02,198,1.7
Wrangell City and Borough,Alaska,79.3321255610105,02,275,3.3
Apache County,Arizona,72.3010290005178,04,001,9.9
Cochise County,Arizona,77.8408033972637,04,003,5.6
Coconino County,Arizona,78.8052809079821,04,005,4.1
Gila County,Arizona,74.3746289869468,04,007,4.0
Graham County,Arizona,77.1556460234304,04,009,4.5
Greenlee County,Arizona,78.3645024836664,04,011,3.9
Maricopa County,Arizona,79.7386604099472,04,013,5.9
Mohave County,Arizona,75.0984065448903,04,015,4.2
Navajo County,Arizona,73.7972740690661,04,017,6.4
Pima County,Arizona,78.7518294309296,04,019,4.6
Pinal County,Arizona,81.2155424915528,04,021,5.4
Santa Cruz County,Arizona,81.7071020187176,04,023,11.6
Yavapai County,Arizona,78.051524295411,04,025,2.6
La Paz County,Arizona,81.2378999209795,04,012,8.3
Yuma County,Arizona,81.2378999209795,04,027,14.0
Arkansas County,Arkansas,73.699664085667,05,001,6.1
Ashley County,Arkansas,74.0622583712188,05,003,6.7
Baxter County,Arkansas,76.0355516425297,05,005,2.8
Benton County,Arkansas,79.5515977691344,05,007,5.5
Boone County,Arkansas,76.2920818267331,05,009,4.8
Bradley County,Arkansas,73.9154085027933,05,011,6.9
Calhoun County,Arkansas,74.7753643476493,05,013,3.8
Carroll County,Arkansas,77.2088767175722,05,015,6.5
Chicot County,Arkansas,73.4191359082146,05,017,5.9
Clark County,Arkansas,75.9107071055062,05,019,3.4
Clay County,Arkansas,73.0282818142332,05,021,9.2
Cleburne County,Arkansas,75.8897883042267,05,023,5.6
Cleveland County,Arkansas,74.9601675422995,05,025,3.0
Columbia County,Arkansas,74.3920918341417,05,027,4.9
Conway County,Arkansas,74.8124099395122,05,029,5.0
Craighead County,Arkansas,76.2618331131667,05,031,4.2
Crawford County,Arkansas,76.0303039795828,05,033,5.1
Crittenden County,Arkansas,72.9678543864573,05,035,6.0
Cross County,Arkansas,73.2798919731548,05,037,6.2
Dallas County,Arkansas,73.7130043686649,05,039,4.4
Desha County,Arkansas,72.7276609628183,05,041,7.6
Drew County,Arkansas,75.2211103202167,05,043,6.6
Faulkner County,Arkansas,76.5427391151303,05,045,2.4
Franklin County,Arkansas,74.6633798673886,05,047,6.1
Fulton County,Arkansas,75.0726412158052,05,049,6.2
Garland County,Arkansas,74.6917741981376,05,051,3.1
Grant County,Arkansas,75.3837861639195,05,053,2.2
Greene County,Arkansas,74.2408679220059,05,055,3.7
Hempstead County,Arkansas,75.3276249243193,05,057,7.0
Hot Spring County,Arkansas,74.4739215374817,05,059,4.3
Howard County,Arkansas,74.2175286904666,05,061,7.1
Independence County,Arkansas,75.9418583152842,05,063,5.2
Izard County,Arkansas,75.4317695846984,05,065,6.4
Jackson County,Arkansas,73.3266666408661,05,067,7.9
Jefferson County,Arkansas,73.3590923821139,05,069,4.4
Johnson County,Arkansas,75.8064818743859,05,071,8.1
Lafayette County,Arkansas,74.6587982386832,05,073,5.1
Lawrence County,Arkansas,74.0656088368156,05,075,6.0
Lee County,Arkansas,73.3490156735839,05,077,7.5
Lincoln County,Arkansas,75.1131078790431,05,079,4.9
Little River County,Arkansas,74.1807882572467,05,081,2.6
Logan County,Arkansas,74.4320848649481,05,083,4.9
Lonoke County,Arkansas,74.9345664780834,05,085,3.3
Madison County,Arkansas,75.5976399371591,05,087,8.5
Marion County,Arkansas,75.4429778062734,05,089,3.7
Miller County,Arkansas,74.6268522519816,05,091,3.8
Mississippi County,Arkansas,71.4920842695116,05,093,7.3
Monroe County,Arkansas,72.4674227246369,05,095,7.2
Montgomery County,Arkansas,75.793052336322,05,097,8.0
Nevada County,Arkansas,74.2958611849283,05,099,4.4
Newton County,Arkansas,77.1907959033018,05,101,5.4
Ouachita County,Arkansas,73.0491101838795,05,103,3.5
Perry County,Arkansas,75.0236567504255,05,105,5.7
Phillips County,Arkansas,71.1931915908736,05,107,7.9
Pike County,Arkansas,75.0824421118564,05,109,6.3
Poinsett County,Arkansas,71.3031716770786,05,111,7.4
Polk County,Arkansas,75.2198849618385,05,113,5.7
Pope County,Arkansas,76.6203759107694,05,115,5.3
Prairie County,Arkansas,75.966819358482,05,117,5.0
Pulaski County,Arkansas,76.0611102581848,05,119,3.4
Randolph County,Arkansas,74.3973999793014,05,121,6.3
Saint Francis County,Arkansas,74.1021367670649,05,123,6.8
Saline County,Arkansas,77.1843392125055,05,125,2.8
Scott County,Arkansas,74.7730329022547,05,127,6.6
Searcy County,Arkansas,75.2517345364764,05,129,4.6
Sebastian County,Arkansas,75.9956131141566,05,131,6.8
Sevier County,Arkansas,75.4897788457826,05,133,13.7
Sharp County,Arkansas,73.8772637972242,05,135,4.9
Stone County,Arkansas,76.1304929728617,05,137,9.4
Union County,Arkansas,73.4174077792713,05,139,4.3
Van Buren County,Arkansas,76.1831675574109,05,141,4.2
Washington County,Arkansas,77.990955582861,05,143,7.0
White County,Arkansas,75.3891115505783,05,145,5.5
Woodruff County,Arkansas,72.862006974415,05,147,8.1
Yell County,Arkansas,74.6715621808677,05,149,9.1
Alameda County,California,82.5117230510974,06,001,6.2
Alpine County,California,78.6184132405496,06,003,3.2
Amador County,California,79.6700527007408,06,005,2.5
Butte County,California,77.5510398533407,06,007,3.9
Calaveras County,California,79.4937097704614,06,009,3.3
Colusa County,California,79.8121558402712,06,011,19.7
Contra Costa County,California,82.1166155136634,06,013,5.8
Del Norte County,California,75.5876660864016,06,015,4.5
El Dorado County,California,81.7175928361167,06,017,2.3
Fresno County,California,78.5774233152407,06,019,14.2
Glenn County,California,77.3237108142528,06,021,13.8
Humboldt County,California,76.9699850790142,06,023,2.8
Imperial County,California,80.8834382757586,06,025,16.9
Inyo County,California,79.4082290287002,06,027,4.2
Kern County,California,77.1798988763483,06,029,13.6
Kings County,California,79.5158893403858,06,031,12.8
Lake County,California,74.9388266144901,06,033,5.6
Lassen County,California,78.2889851142427,06,035,3.8
Los Angeles County,California,81.7722051489058,06,037,12.6
Madera County,California,79.1324957900949,06,039,16.9
Marin County,California,85.0172356317939,06,041,3.9
Mariposa County,California,80.0918795754373,06,043,3.2
Mendocino County,California,78.8622505182297,06,045,6.0
Merced County,California,78.6740314276637,06,047,18.5
Modoc County,California,77.2922317763807,06,049,7.0
Mono County,California,85.3082290449747,06,051,6.5
Monterey County,California,82.0510756660361,06,053,19.5
Napa County,California,81.4546639927278,06,055,9.7
Nevada County,California,81.1772572867672,06,057,2.0
Orange County,California,82.7692260205684,06,059,8.2
Placer County,California,81.8330268106076,06,061,2.1
Plumas County,California,78.4717776495267,06,063,1.5
Riverside County,California,80.5162407320043,06,065,9.1
Sacramento County,California,79.3400394926971,06,067,6.5
San Benito County,California,81.8119632950539,06,069,13.9
San Bernardino County,California,78.4608787343935,06,071,9.1
San Diego County,California,81.8152724349575,06,073,6.7
San Francisco County,California,83.2321058302004,06,075,7.1
San Joaquin County,California,78.22543142894,06,077,11.2
San Luis Obispo County,California,81.3157003484936,06,079,4.1
San Mateo County,California,84.3845629127664,06,081,6.4
Santa Barbara County,California,81.7643311735787,06,083,12.2
Santa Clara County,California,84.2543556639128,06,085,6.7
Santa Cruz County,California,82.4374330425814,06,087,9.1
Shasta County,California,76.0083184102708,06,089,2.4
Sierra County,California,78.7559184759067,06,091,0.4
Siskiyou County,California,76.3397555392635,06,093,3.2
Solano County,California,79.9136116310706,06,095,5.7
Sonoma County,California,81.7938284667815,06,097,6.2
Stanislaus County,California,77.7850070672191,06,099,11.6
Sutter County,California,78.5169447108835,06,101,12.7
Tehama County,California,77.2351720137537,06,103,7.1
Trinity County,California,76.4541995192134,06,105,1.5
Tulare County,California,78.1677031872242,06,107,18.9
Tuolumne County,California,78.6328973173773,06,109,1.9
Ventura County,California,82.0434292248645,06,111,9.6
Yolo County,California,81.0912989720667,06,113,7.2
Yuba County,California,75.7914021288201,06,115,7.6
Alamosa County,Colorado,75.9550396158801,08,003,8.3
Archuleta County,Colorado,81.8918030047636,08,007,3.3
Baca County,Colorado,77.3383444138467,08,009,5.6
Bent County,Colorado,75.9748616124026,08,011,4.4
Chaffee County,Colorado,81.4641560038579,08,015,2.7
Cheyenne County,Colorado,78.6879955565073,08,017,2.1
Clear Creek County,Colorado,82.6610229885307,08,019,0.3
Conejos County,Colorado,76.4373705834421,08,021,6.8
Costilla County,Colorado,77.0920679641841,08,023,12.3
Crowley County,Colorado,76.8847458813323,08,025,3.8
Custer County,Colorado,81.3761757630446,08,027,2.5
Delta County,Colorado,78.0299071880757,08,029,3.5
Dolores County,Colorado,79.4560888187491,08,033,1.6
Douglas County,Colorado,83.6399311898685,08,035,0.7
Eagle County,Colorado,88.7167159091399,08,037,5.2
Elbert County,Colorado,81.8237081925238,08,039,0.4
El Paso County,Colorado,78.8347552744772,08,041,2.2
Fremont County,Colorado,77.2051035308431,08,043,2.1
Garfield County,Colorado,80.6819634064959,08,045,5.6
Gilpin County,Colorado,81.7945176234942,08,047,0.7
Grand County,Colorado,84.0098966721527,08,049,0.9
Gunnison County,Colorado,82.913042229065,08,051,1.6
Huerfano County,Colorado,75.4585720983573,08,055,3.2
Jackson County,Colorado,79.59835257654,08,057,4.6
Kiowa County,Colorado,77.3704120148078,08,061,0.7
Kit Carson County,Colorado,79.5622504984928,08,063,5.2
Lake County,Colorado,82.0248236188546,08,065,7.0
La Plata County,Colorado,81.9648873514121,08,067,1.6
Larimer County,Colorado,81.6003124510936,08,069,1.3
Las Animas County,Colorado,76.5856454888699,08,071,5.2
Lincoln County,Colorado,78.552506862319,08,073,2.8
Logan County,Colorado,79.4270063355196,08,075,4.4
Mesa County,Colorado,78.3834696871957,08,077,2.9
Moffat County,Colorado,78.3900592917377,08,081,3.1
Montezuma County,Colorado,77.4763661365105,08,083,3.6
Montrose County,Colorado,79.5886762336159,08,085,4.0
Morgan County,Colorado,78.2634199069944,08,087,9.9
Otero County,Colorado,75.1862520954706,08,089,6.6
Ouray County,Colorado,84.2141800769531,08,091,0.0
Park County,Colorado,82.8974961064367,08,093,0.5
Phillips County,Colorado,80.5145148117585,08,095,6.0
Pitkin County,Colorado,91.3769660058971,08,097,2.3
Prowers County,Colorado,76.8437289856315,08,099,9.3
Pueblo County,Colorado,76.4093117151939,08,101,3.4
Rio Blanco County,Colorado,78.8548637165788,08,103,2.4
Rio Grande County,Colorado,76.8193945628893,08,105,7.8
Routt County,Colorado,83.4376463460472,08,107,1.7
Saguache County,Colorado,79.6752296378427,08,109,11.5
San Miguel County,Colorado,86.3598650866599,08,113,0.8
Sedgwick County,Colorado,77.7498097799942,08,115,4.1
Summit County,Colorado,91.6203651627367,08,117,3.1
Teller County,Colorado,80.6009263302177,08,119,0.5
Washington County,Colorado,79.4354096367131,08,121,1.8
Yuma County,Colorado,79.0815160968291,08,125,6.6
Adams County,Colorado,80.5457104115307,08,001,7.7
Arapahoe County,Colorado,80.5457104115307,08,005,3.3
Boulder County,Colorado,80.5457104115307,08,013,2.0
Broomfield County,Colorado,80.5457104115307,08,014,1.6
Denver County,Colorado,80.5457104115307,08,031,6.4
Jefferson County,Colorado,80.5457104115307,08,059,1.7
Weld County,Colorado,80.5457104115307,08,123,5.2
Fairfield County,Connecticut,82.7977032113756,09,001,5.3
Hartford County,Connecticut,80.2331635773284,09,003,4.5
Litchfield County,Connecticut,80.3658992109622,09,005,2.5
Middlesex County,Connecticut,81.247531185785,09,007,2.3
New Haven County,Connecticut,80.122180105688,09,009,3.9
New London County,Connecticut,79.826808998402,09,011,2.7
Tolland County,Connecticut,81.7788690174239,09,013,1.7
Windham County,Connecticut,78.8197586759148,09,015,3.5
Kent County,Delaware,77.2112341918458,10,001,4.2
New Castle County,Delaware,78.2865084160653,10,003,3.0
Sussex County,Delaware,78.5673807823887,10,005,4.1
Alachua County,Florida,78.4535602220354,12,001,2.9
Baker County,Florida,74.9514582037514,12,003,3.7
Bay County,Florida,75.7253025508484,12,005,2.8
Bradford County,Florida,75.0073944133113,12,007,6.7
Brevard County,Florida,77.2716340365655,12,009,2.3
Broward County,Florida,80.4755284438197,12,011,4.8
Calhoun County,Florida,74.6914495357496,12,013,7.4
Charlotte County,Florida,80.1348066988875,12,015,2.8
Citrus County,Florida,75.1336556402493,12,017,3.2
Clay County,Florida,77.1640126531372,12,019,2.7
Collier County,Florida,84.9489435983752,12,021,7.3
Columbia County,Florida,74.9542147993122,12,023,4.4
Miami-Dade County,Florida,81.0909251968586,12,086,9.9
DeSoto County,Florida,79.1692556409631,12,027,15.0
Dixie County,Florida,74.5193170945958,12,029,8.4
Duval County,Florida,75.6970284676225,12,031,3.1
Escambia County,Florida,74.9537469330096,12,033,2.4
Flagler County,Florida,78.8020239192313,12,035,2.6
Franklin County,Florida,75.9928495625828,12,037,7.3
Gadsden County,Florida,75.3416140743242,12,039,6.6
Gilchrist County,Florida,76.6196658152052,12,041,4.9
Glades County,Florida,80.213599524511,12,043,11.1
Gulf County,Florida,76.31210239981,12,045,5.1
Hamilton County,Florida,75.1836206795715,12,047,7.1
Hardee County,Florida,78.2553790330659,12,049,13.6
Hendry County,Florida,77.0832219158998,12,051,19.4
Hernando County,Florida,76.4160896851137,12,053,3.6
Highlands County,Florida,78.2770855206328,12,055,5.9
Hillsborough County,Florida,78.7539862110352,12,057,4.7
Holmes County,Florida,72.9734087683611,12,059,5.6
Indian River County,Florida,80.0688913457515,12,061,4.0
Jackson County,Florida,74.4322343859382,12,063,4.9
Jefferson County,Florida,76.9589195702897,12,065,5.3
Lafayette County,Florida,76.8777569268263,12,067,9.0
Lake County,Florida,78.2469781435388,12,069,3.1
Lee County,Florida,81.5729772276075,12,071,5.1
Leon County,Florida,79.0301737876123,12,073,2.1
Levy County,Florida,74.7957604460706,12,075,3.8
Liberty County,Florida,75.7134300877082,12,077,5.3
Madison County,Florida,75.0211610783484,12,079,5.3
Manatee County,Florida,80.4145051875017,12,081,4.3
Marion County,Florida,75.9104693910342,12,083,3.5
Martin County,Florida,81.3154961822022,12,085,4.1
Monroe County,Florida,79.8589989128447,12,087,3.9
Nassau County,Florida,77.2494441968309,12,089,2.9
Okaloosa County,Florida,77.4373108710462,12,091,2.7
Okeechobee County,Florida,75.9744426993115,12,093,11.1
Orange County,Florida,79.6595177084295,12,095,4.6
Osceola County,Florida,78.9109833340189,12,097,5.1
Palm Beach County,Florida,81.4781513545173,12,099,5.8
Pasco County,Florida,77.209084296734,12,101,3.3
Pinellas County,Florida,78.4281181387948,12,103,2.8
Polk County,Florida,77.8067617494822,12,105,6.1
Putnam County,Florida,73.901215098391,12,107,6.2
Saint Johns County,Florida,80.7073688844269,12,109,1.7
Saint Lucie County,Florida,79.4596418043113,12,111,5.6
Santa Rosa County,Florida,77.3915324879814,12,113,2.1
Sarasota County,Florida,81.0591538508499,12,115,2.4
Seminole County,Florida,79.9049694273451,12,117,2.0
Sumter County,Florida,80.4754543414289,12,119,2.5
Suwannee County,Florida,75.1589535656509,12,121,5.4
Taylor County,Florida,74.7285796616171,12,123,5.6
Union County,Florida,67.7658357745847,12,125,5.1
Volusia County,Florida,76.3372145765431,12,127,2.8
Wakulla County,Florida,76.4018685621857,12,129,2.6
Walton County,Florida,77.6910869065515,12,131,2.8
Washington County,Florida,72.8104666515528,12,133,5.5
Appling County,Georgia,74.1097615751301,13,001,8.9
Atkinson County,Georgia,73.5443620196483,13,003,15.0
Bacon County,Georgia,72.6255878368236,13,005,5.4
Baker County,Georgia,77.2147827275408,13,007,7.5
Baldwin County,Georgia,75.9591221129701,13,009,4.3
Banks County,Georgia,76.8075277666983,13,011,7.3
Barrow County,Georgia,76.6625325239611,13,013,6.0
Bartow County,Georgia,76.4675113465904,13,015,5.1
Ben Hill County,Georgia,73.0822171824974,13,017,5.4
Berrien County,Georgia,74.4055440206896,13,019,5.6
Bibb County,Georgia,73.8807694893633,13,021,4.0
Bleckley County,Georgia,75.8889059006946,13,023,5.1
Brantley County,Georgia,74.4239219349596,13,025,5.0
Brooks County,Georgia,74.7858557927481,13,027,6.0
Bryan County,Georgia,76.1882691853995,13,029,2.8
Bulloch County,Georgia,77.005128319724,13,031,3.6
Burke County,Georgia,73.9364629181846,13,033,6.0
Butts County,Georgia,74.038792732603,13,035,4.6
Calhoun County,Georgia,74.4490104932185,13,037,8.0
Camden County,Georgia,78.0381542177322,13,039,1.9
Candler County,Georgia,73.5454730234984,13,043,7.8
Carroll County,Georgia,75.3050871542808,13,045,5.4
Catoosa County,Georgia,77.7463764116626,13,047,3.0
Charlton County,Georgia,76.401462816314,13,049,11.6
Chatham County,Georgia,77.6961215377425,13,051,2.8
Chattahoochee County,Georgia,77.3047046244563,13,053,1.9
Chattooga County,Georgia,73.540698248083,13,055,10.7
Cherokee County,Georgia,80.0614584461507,13,057,3.3
Clarke County,Georgia,78.885669773019,13,059,5.0
Clay County,Georgia,74.0815653772769,13,061,7.2
Clayton County,Georgia,76.698286556638,13,063,6.3
Clinch County,Georgia,72.462441517972,13,065,9.9
Cobb County,Georgia,80.4588649148347,13,067,4.0
Coffee County,Georgia,74.4493273658183,13,069,7.2
Colquitt County,Georgia,74.1088665777009,13,071,8.8
Columbia County,Georgia,80.1413477711469,13,073,2.5
Cook County,Georgia,74.4180129870213,13,075,6.4
Coweta County,Georgia,78.5194372038008,13,077,3.7
Crawford County,Georgia,75.6413346632261,13,079,4.9
Crisp County,Georgia,74.6751370900589,13,081,6.6
Dade County,Georgia,75.3267305299081,13,083,7.4
Dawson County,Georgia,78.1651309282708,13,085,3.6
Decatur County,Georgia,73.6932293189229,13,087,7.2
DeKalb County,Georgia,80.1708909176351,13,089,4.9
Dodge County,Georgia,75.2115210970033,13,091,5.2
Dooly County,Georgia,78.3861163186296,13,093,8.9
Dougherty County,Georgia,74.4307031989871,13,095,5.3
Douglas County,Georgia,77.6118621931012,13,097,4.1
Early County,Georgia,73.4100397646834,13,099,7.0
Echols County,Georgia,77.3138543207156,13,101,11.6
Effingham County,Georgia,76.5227017348973,13,103,4.0
Elbert County,Georgia,74.4652122951677,13,105,7.3
Emanuel County,Georgia,72.8374850896249,13,107,7.0
Evans County,Georgia,74.9623415964071,13,109,10.4
Fannin County,Georgia,77.3602030871136,13,111,4.2
Fayette County,Georgia,81.0336445526931,13,113,1.7
Floyd County,Georgia,75.0961301003414,13,115,7.5
Forsyth County,Georgia,81.9106821070703,13,117,3.4
Franklin County,Georgia,73.9741040026346,13,119,6.1
Fulton County,Georgia,79.2621914216746,13,121,2.6
Gilmer County,Georgia,78.0716109761037,13,123,7.6
Glascock County,Georgia,73.4032244860579,13,125,7.8
Glynn County,Georgia,77.4064219080965,13,127,3.1
Gordon County,Georgia,75.5910815019174,13,129,8.5
Grady County,Georgia,75.6390967986397,13,131,7.4
Greene County,Georgia,78.0771638862825,13,133,5.8
Gwinnett County,Georgia,80.8576416981151,13,135,6.2
Habersham County,Georgia,77.4621360966414,13,137,9.3
Hall County,Georgia,79.0513221599094,13,139,11.4
Hancock County,Georgia,75.4561378964738,13,141,8.0
Haralson County,Georgia,73.4638395369125,13,143,5.7
Harris County,Georgia,79.4514638028953,13,145,2.0
Hart County,Georgia,77.0465029717568,13,147,5.4
Heard County,Georgia,74.935041415743,13,149,5.8
Henry County,Georgia,77.4629291963644,13,151,3.0
Houston County,Georgia,77.4534964434465,13,153,2.7
Irwin County,Georgia,74.9026897719718,13,155,4.1
Jackson County,Georgia,76.5773842944624,13,157,5.5
Jasper County,Georgia,75.8994510443067,13,159,7.1
Jeff Davis County,Georgia,73.3471646371562,13,161,5.6
Jefferson County,Georgia,72.7895471617176,13,163,9.6
Jenkins County,Georgia,73.4074632261848,13,165,6.1
Johnson County,Georgia,76.0443954513394,13,167,5.2
Jones County,Georgia,77.942514638968,13,169,3.2
Lamar County,Georgia,74.6480848746682,13,171,2.4
Lanier County,Georgia,75.5741908250113,13,173,7.0
Laurens County,Georgia,74.6415276577823,13,175,4.8
Lee County,Georgia,76.6576573244205,13,177,2.0
Liberty County,Georgia,76.4063478776102,13,179,2.9
Lincoln County,Georgia,76.4608108585207,13,181,5.8
Long County,Georgia,78.6678466420593,13,183,4.5
Lowndes County,Georgia,75.9053554729163,13,185,4.0
Lumpkin County,Georgia,77.8193013989251,13,187,4.2
McDuffie County,Georgia,73.9498156118123,13,189,4.2
McIntosh County,Georgia,79.9990111330534,13,191,2.6
Macon County,Georgia,73.723715857393,13,193,7.7
Madison County,Georgia,76.1066582067992,13,195,5.5
Marion County,Georgia,76.443197414621,13,197,5.4
Meriwether County,Georgia,74.5741063488475,13,199,5.8
Miller County,Georgia,73.2470191384742,13,201,4.4
Mitchell County,Georgia,74.0620100864053,13,205,5.8
Monroe County,Georgia,77.7871454148834,13,207,3.3
Montgomery County,Georgia,75.0883350470393,13,209,6.9
Morgan County,Georgia,77.5186789574759,13,211,3.9
Murray County,Georgia,74.9700556257629,13,213,11.3
Muscogee County,Georgia,74.2394264544026,13,215,3.8
Newton County,Georgia,76.2607976221268,13,217,3.9
Oconee County,Georgia,81.2570674760447,13,219,1.4
Oglethorpe County,Georgia,77.8557806138768,13,221,7.3
Paulding County,Georgia,78.7395615987406,13,223,2.6
Peach County,Georgia,73.6937146784614,13,225,6.3
Pickens County,Georgia,77.29387497581,13,227,4.9
Pierce County,Georgia,74.3784226065327,13,229,4.4
Pike County,Georgia,75.618283423444,13,231,3.1
Polk County,Georgia,73.3637862551743,13,233,7.9
Pulaski County,Georgia,77.923376389831,13,235,5.7
Putnam County,Georgia,77.7080975315866,13,237,3.3
Quitman County,Georgia,75.7151571732725,13,239,6.2
Rabun County,Georgia,77.1270289914812,13,241,5.1
Randolph County,Georgia,74.8773742416869,13,243,7.9
Richmond County,Georgia,73.8895818653717,13,245,4.3
Rockdale County,Georgia,77.6928428558949,13,247,4.3
Schley County,Georgia,77.058150222235,13,249,4.8
Screven County,Georgia,74.6085022351091,13,251,5.7
Seminole County,Georgia,73.5921597026236,13,253,4.8
Spalding County,Georgia,74.3781789988297,13,255,4.8
Stephens County,Georgia,73.7027569889285,13,257,5.0
Stewart County,Georgia,74.37185142151,13,259,12.8
Sumter County,Georgia,74.3526146490998,13,261,7.0
Talbot County,Georgia,74.5787742587229,13,263,4.6
Taliaferro County,Georgia,74.5090321508796,13,265,12.8
Tattnall County,Georgia,75.0787450048277,13,267,7.5
