County,State,State_FIPS,County_FIPS,median_gross_rent
Hendricks County,Indiana,18,063,1051.0
Henry County,Indiana,18,065,710.0
Howard County,Indiana,18,067,699.0
Huntington County,Indiana,18,069,693.0
Jackson County,Indiana,18,071,741.0
Jasper County,Indiana,18,073,771.0
Jay County,Indiana,18,075,643.0
Jefferson County,Indiana,18,077,741.0
Jennings County,Indiana,18,079,742.0
Johnson County,Indiana,18,081,927.0
Knox County,Indiana,18,083,651.0
Kosciusko County,Indiana,18,085,778.0
LaGrange County,Indiana,18,087,726.0
Lake County,Indiana,18,089,873.0
LaPorte County,Indiana,18,091,738.0
Lawrence County,Indiana,18,093,684.0
Madison County,Indiana,18,095,772.0
Marion County,Indiana,18,097,862.0
Marshall County,Indiana,18,099,706.0
Martin County,Indiana,18,101,559.0
Miami County,Indiana,18,103,712.0
Monroe County,Indiana,18,105,893.0
Montgomery County,Indiana,18,107,670.0
Morgan County,Indiana,18,109,809.0
Newton County,Indiana,18,111,687.0
Noble County,Indiana,18,113,709.0
Ohio County,Indiana,18,115,771.0
Orange County,Indiana,18,117,613.0
Owen County,Indiana,18,119,691.0
Parke County,Indiana,18,121,588.0
Perry County,Indiana,18,123,564.0
Pike County,Indiana,18,125,575.0
Porter County,Indiana,18,127,922.0
Posey County,Indiana,18,129,708.0
Pulaski County,Indiana,18,131,690.0
Putnam County,Indiana,18,133,784.0
Randolph County,Indiana,18,135,645.0
Ripley County,Indiana,18,137,691.0
Rush County,Indiana,18,139,708.0
Saint Joseph County,Indiana,18,141,767.0
Scott County,Indiana,18,143,783.0
Shelby County,Indiana,18,145,783.0
Spencer County,Indiana,18,147,706.0
Starke County,Indiana,18,149,685.0
Steuben County,Indiana,18,151,766.0
Sullivan County,Indiana,18,153,693.0
Switzerland County,Indiana,18,155,769.0
Tippecanoe County,Indiana,18,157,837.0
Tipton County,Indiana,18,159,744.0
Union County,Indiana,18,161,815.0
Vanderburgh County,Indiana,18,163,770.0
Vermillion County,Indiana,18,165,653.0
Vigo County,Indiana,18,167,729.0
Wabash County,Indiana,18,169,693.0
Warren County,Indiana,18,171,736.0
Warrick County,Indiana,18,173,854.0
Washington County,Indiana,18,175,667.0
Wayne County,Indiana,18,177,674.0
Wells County,Indiana,18,179,674.0
White County,Indiana,18,181,716.0
Whitley County,Indiana,18,183,688.0
Adair County,Iowa,19,001,588.0
Adams County,Iowa,19,003,531.0
Allamakee County,Iowa,19,005,598.0
Appanoose County,Iowa,19,007,599.0
Audubon County,Iowa,19,009,567.0
Benton County,Iowa,19,011,611.0
Black Hawk County,Iowa,19,013,769.0
Boone County,Iowa,19,015,732.0
Bremer County,Iowa,19,017,647.0
Buchanan County,Iowa,19,019,689.0
Buena Vista County,Iowa,19,021,685.0
Butler County,Iowa,19,023,614.0
Calhoun County,Iowa,19,025,565.0
Carroll County,Iowa,19,027,598.0
Cass County,Iowa,19,029,646.0
Cedar County,Iowa,19,031,711.0
Cerro Gordo County,Iowa,19,033,693.0
Cherokee County,Iowa,19,035,551.0
Chickasaw County,Iowa,19,037,565.0
Clarke County,Iowa,19,039,751.0
Clay County,Iowa,19,041,666.0
Clayton County,Iowa,19,043,658.0
Clinton County,Iowa,19,045,664.0
Crawford County,Iowa,19,047,625.0
Dallas County,Iowa,19,049,1012.0
Davis County,Iowa,19,051,639.0
Decatur County,Iowa,19,053,543.0
Delaware County,Iowa,19,055,600.0
Des Moines County,Iowa,19,057,770.0
Dickinson County,Iowa,19,059,771.0
Dubuque County,Iowa,19,061,763.0
Emmet County,Iowa,19,063,701.0
Fayette County,Iowa,19,065,615.0
Floyd County,Iowa,19,067,555.0
Franklin County,Iowa,19,069,649.0
Fremont County,Iowa,19,071,636.0
Greene County,Iowa,19,073,607.0
Grundy County,Iowa,19,075,631.0
Guthrie County,Iowa,19,077,662.0
Hamilton County,Iowa,19,079,673.0
Hancock County,Iowa,19,081,608.0
Hardin County,Iowa,19,083,595.0
Harrison County,Iowa,19,085,680.0
Henry County,Iowa,19,087,681.0
Howard County,Iowa,19,089,589.0
Humboldt County,Iowa,19,091,569.0
Ida County,Iowa,19,093,469.0
Iowa County,Iowa,19,095,552.0
Jackson County,Iowa,19,097,621.0
Jasper County,Iowa,19,099,723.0
Jefferson County,Iowa,19,101,666.0
Johnson County,Iowa,19,103,968.0
Jones County,Iowa,19,105,659.0
Keokuk County,Iowa,19,107,651.0
Kossuth County,Iowa,19,109,653.0
Lee County,Iowa,19,111,637.0
Linn County,Iowa,19,113,743.0
Louisa County,Iowa,19,115,620.0
Lucas County,Iowa,19,117,663.0
Lyon County,Iowa,19,119,666.0
Madison County,Iowa,19,121,813.0
Mahaska County,Iowa,19,123,626.0
Marion County,Iowa,19,125,699.0
Marshall County,Iowa,19,127,680.0
Mills County,Iowa,19,129,748.0
Mitchell County,Iowa,19,131,565.0
Monona County,Iowa,19,133,585.0
Monroe County,Iowa,19,135,654.0
Montgomery County,Iowa,19,137,638.0
Muscatine County,Iowa,19,139,810.0
O'Brien County,Iowa,19,141,586.0
Osceola County,Iowa,19,143,625.0
Page County,Iowa,19,145,629.0
Palo Alto County,Iowa,19,147,605.0
Plymouth County,Iowa,19,149,669.0
Pocahontas County,Iowa,19,151,567.0
Polk County,Iowa,19,153,879.0
Pottawattamie County,Iowa,19,155,826.0
Poweshiek County,Iowa,19,157,717.0
Ringgold County,Iowa,19,159,625.0
Sac County,Iowa,19,161,597.0
Scott County,Iowa,19,163,779.0
Shelby County,Iowa,19,165,673.0
Sioux County,Iowa,19,167,686.0
Story County,Iowa,19,169,885.0
Tama County,Iowa,19,171,694.0
Taylor County,Iowa,19,173,584.0
Union County,Iowa,19,175,626.0
Van Buren County,Iowa,19,177,549.0
Wapello County,Iowa,19,179,686.0
Warren County,Iowa,19,181,781.0
Washington County,Iowa,19,183,789.0
Wayne County,Iowa,19,185,496.0
Webster County,Iowa,19,187,627.0
Winnebago County,Iowa,19,189,578.0
Winneshiek County,Iowa,19,191,655.0
Woodbury County,Iowa,19,193,753.0
Worth County,Iowa,19,195,591.0
Wright County,Iowa,19,197,623.0
Allen County,Kansas,20,001,627.0
Anderson County,Kansas,20,003,600.0
Atchison County,Kansas,20,005,675.0
Barber County,Kansas,20,007,524.0
Barton County,Kansas,20,009,658.0
Bourbon County,Kansas,20,011,626.0
Brown County,Kansas,20,013,625.0
Butler County,Kansas,20,015,817.0
Chase County,Kansas,20,017,624.0
Chautauqua County,Kansas,20,019,574.0
Cherokee County,Kansas,20,021,630.0
Cheyenne County,Kansas,20,023,575.0
Clark County,Kansas,20,025,614.0
Clay County,Kansas,20,027,639.0
Cloud County,Kansas,20,029,628.0
Coffey County,Kansas,20,031,625.0
Comanche County,Kansas,20,033,519.0
Cowley County,Kansas,20,035,682.0
Crawford County,Kansas,20,037,719.0
Decatur County,Kansas,20,039,639.0
Dickinson County,Kansas,20,041,662.0
Doniphan County,Kansas,20,043,572.0
Douglas County,Kansas,20,045,897.0
Edwards County,Kansas,20,047,526.0
Elk County,Kansas,20,049,502.0
Ellis County,Kansas,20,051,690.0
Ellsworth County,Kansas,20,053,635.0
Finney County,Kansas,20,055,771.0
Ford County,Kansas,20,057,756.0
Franklin County,Kansas,20,059,765.0
Geary County,Kansas,20,061,1034.0
Gove County,Kansas,20,063,623.0
Graham County,Kansas,20,065,529.0
Grant County,Kansas,20,067,634.0
Gray County,Kansas,20,069,721.0
Greeley County,Kansas,20,071,648.0
Greenwood County,Kansas,20,073,574.0
Hamilton County,Kansas,20,075,602.0
Harper County,Kansas,20,077,656.0
Harvey County,Kansas,20,079,714.0
Haskell County,Kansas,20,081,670.0
Hodgeman County,Kansas,20,083,626.0
Jackson County,Kansas,20,085,674.0
Jefferson County,Kansas,20,087,740.0
Jewell County,Kansas,20,089,480.0
Johnson County,Kansas,20,091,1065.0
Kearny County,Kansas,20,093,666.0
Kingman County,Kansas,20,095,719.0
Kiowa County,Kansas,20,097,617.0
Labette County,Kansas,20,099,622.0
Lane County,Kansas,20,101,518.0
Leavenworth County,Kansas,20,103,979.0
Lincoln County,Kansas,20,105,534.0
Linn County,Kansas,20,107,658.0
Logan County,Kansas,20,109,713.0
Lyon County,Kansas,20,111,671.0
McPherson County,Kansas,20,113,737.0
Marion County,Kansas,20,115,579.0
Marshall County,Kansas,20,117,577.0
Meade County,Kansas,20,119,633.0
Miami County,Kansas,20,121,830.0
Mitchell County,Kansas,20,123,556.0
Montgomery County,Kansas,20,125,648.0
Morris County,Kansas,20,127,585.0
Morton County,Kansas,20,129,686.0
Nemaha County,Kansas,20,131,653.0
Neosho County,Kansas,20,133,612.0
Ness County,Kansas,20,135,539.0
Norton County,Kansas,20,137,671.0
Osage County,Kansas,20,139,674.0
Osborne County,Kansas,20,141,525.0
Ottawa County,Kansas,20,143,646.0
Pawnee County,Kansas,20,145,607.0
Phillips County,Kansas,20,147,612.0
Pottawatomie County,Kansas,20,149,766.0
Pratt County,Kansas,20,151,672.0
Rawlins County,Kansas,20,153,570.0
Reno County,Kansas,20,155,707.0
Republic County,Kansas,20,157,589.0
Rice County,Kansas,20,159,569.0
Riley County,Kansas,20,161,938.0
Rooks County,Kansas,20,163,545.0
Rush County,Kansas,20,165,598.0
Russell County,Kansas,20,167,603.0
Saline County,Kansas,20,169,751.0
Scott County,Kansas,20,171,793.0
Sedgwick County,Kansas,20,173,803.0
Seward County,Kansas,20,175,743.0
Shawnee County,Kansas,20,177,800.0
Sheridan County,Kansas,20,179,605.0
Sherman County,Kansas,20,181,784.0
Smith County,Kansas,20,183,491.0
Stafford County,Kansas,20,185,616.0
Stanton County,Kansas,20,187,628.0
Stevens County,Kansas,20,189,682.0
Sumner County,Kansas,20,191,691.0
Thomas County,Kansas,20,193,534.0
Trego County,Kansas,20,195,591.0
Wabaunsee County,Kansas,20,197,691.0
Wallace County,Kansas,20,199,481.0
Washington County,Kansas,20,201,467.0
Wichita County,Kansas,20,203,688.0
Wilson County,Kansas,20,205,678.0
Woodson County,Kansas,20,207,588.0
Wyandotte County,Kansas,20,209,858.0
Adair County,Kentucky,21,001,537.0
Allen County,Kentucky,21,003,661.0
Anderson County,Kentucky,21,005,708.0
Ballard County,Kentucky,21,007,609.0
Barren County,Kentucky,21,009,670.0
Bath County,Kentucky,21,011,624.0
Bell County,Kentucky,21,013,508.0
Boone County,Kentucky,21,015,974.0
Bourbon County,Kentucky,21,017,727.0
Boyd County,Kentucky,21,019,668.0
Boyle County,Kentucky,21,021,696.0
Bracken County,Kentucky,21,023,614.0
Breathitt County,Kentucky,21,025,480.0
Breckinridge County,Kentucky,21,027,574.0
Bullitt County,Kentucky,21,029,825.0
Butler County,Kentucky,21,031,532.0
Caldwell County,Kentucky,21,033,532.0
Calloway County,Kentucky,21,035,674.0
Campbell County,Kentucky,21,037,825.0
Carlisle County,Kentucky,21,039,619.0
Carroll County,Kentucky,21,041,618.0
Carter County,Kentucky,21,043,570.0
Casey County,Kentucky,21,045,509.0
Christian County,Kentucky,21,047,819.0
Clark County,Kentucky,21,049,726.0
Clay County,Kentucky,21,051,532.0
Clinton County,Kentucky,21,053,476.0
Crittenden County,Kentucky,21,055,507.0
Cumberland County,Kentucky,21,057,385.0
Daviess County,Kentucky,21,059,732.0
Edmonson County,Kentucky,21,061,670.0
Elliott County,Kentucky,21,063,659.0
Estill County,Kentucky,21,065,581.0
Fayette County,Kentucky,21,067,864.0
Fleming County,Kentucky,21,069,579.0
Floyd County,Kentucky,21,071,619.0
Franklin County,Kentucky,21,073,737.0
Fulton County,Kentucky,21,075,547.0
Gallatin County,Kentucky,21,077,696.0
Garrard County,Kentucky,21,079,689.0
Grant County,Kentucky,21,081,717.0
Graves County,Kentucky,21,083,658.0
Grayson County,Kentucky,21,085,572.0
Green County,Kentucky,21,087,544.0
Greenup County,Kentucky,21,089,695.0
Hancock County,Kentucky,21,091,657.0
Hardin County,Kentucky,21,093,799.0
Harlan County,Kentucky,21,095,520.0
Harrison County,Kentucky,21,097,600.0
Hart County,Kentucky,21,099,508.0
Henderson County,Kentucky,21,101,667.0
Henry County,Kentucky,21,103,773.0
Hickman County,Kentucky,21,105,529.0
Hopkins County,Kentucky,21,107,688.0
Jackson County,Kentucky,21,109,524.0
Jefferson County,Kentucky,21,111,834.0
Jessamine County,Kentucky,21,113,814.0
Johnson County,Kentucky,21,115,622.0
Kenton County,Kentucky,21,117,793.0
Knott County,Kentucky,21,119,482.0
Knox County,Kentucky,21,121,567.0
Larue County,Kentucky,21,123,690.0
Laurel County,Kentucky,21,125,636.0
Lawrence County,Kentucky,21,127,566.0
Lee County,Kentucky,21,129,588.0
Leslie County,Kentucky,21,131,526.0
Letcher County,Kentucky,21,133,558.0
Lewis County,Kentucky,21,135,489.0
Lincoln County,Kentucky,21,137,631.0
Livingston County,Kentucky,21,139,616.0
Logan County,Kentucky,21,141,656.0
Lyon County,Kentucky,21,143,567.0
McCracken County,Kentucky,21,145,701.0
McCreary County,Kentucky,21,147,563.0
McLean County,Kentucky,21,149,557.0
Madison County,Kentucky,21,151,696.0
Magoffin County,Kentucky,21,153,548.0
Marion County,Kentucky,21,155,623.0
Marshall County,Kentucky,21,157,670.0
Martin County,Kentucky,21,159,577.0
Mason County,Kentucky,21,161,628.0
Meade County,Kentucky,21,163,865.0
Menifee County,Kentucky,21,165,594.0
Mercer County,Kentucky,21,167,616.0
Metcalfe County,Kentucky,21,169,491.0
Monroe County,Kentucky,21,171,520.0
Montgomery County,Kentucky,21,173,696.0
Morgan County,Kentucky,21,175,565.0
Muhlenberg County,Kentucky,21,177,569.0
Nelson County,Kentucky,21,179,703.0
Nicholas County,Kentucky,21,181,603.0
Ohio County,Kentucky,21,183,580.0
Oldham County,Kentucky,21,185,906.0
Owen County,Kentucky,21,187,636.0
Owsley County,Kentucky,21,189,318.0
Pendleton County,Kentucky,21,191,759.0
Perry County,Kentucky,21,193,618.0
Pike County,Kentucky,21,195,666.0
Powell County,Kentucky,21,197,664.0
Pulaski County,Kentucky,21,199,659.0
Robertson County,Kentucky,21,201,488.0
Rockcastle County,Kentucky,21,203,580.0
Rowan County,Kentucky,21,205,661.0
Russell County,Kentucky,21,207,541.0
Scott County,Kentucky,21,209,849.0
Shelby County,Kentucky,21,211,791.0
Simpson County,Kentucky,21,213,814.0
Spencer County,Kentucky,21,215,646.0
Taylor County,Kentucky,21,217,620.0
Todd County,Kentucky,21,219,628.0
Trigg County,Kentucky,21,221,642.0
Trimble County,Kentucky,21,223,734.0
Union County,Kentucky,21,225,601.0
Warren County,Kentucky,21,227,765.0
Washington County,Kentucky,21,229,599.0
Wayne County,Kentucky,21,231,542.0
Webster County,Kentucky,21,233,567.0
Whitley County,Kentucky,21,235,610.0
Wolfe County,Kentucky,21,237,519.0
Woodford County,Kentucky,21,239,735.0
Acadia Parish,Louisiana,22,001,624.0
Allen Parish,Louisiana,22,003,606.0
Ascension Parish,Louisiana,22,005,979.0
Assumption Parish,Louisiana,22,007,759.0
Avoyelles Parish,Louisiana,22,009,678.0
Beauregard Parish,Louisiana,22,011,724.0
Bienville Parish,Louisiana,22,013,469.0
Bossier Parish,Louisiana,22,015,957.0
Caddo Parish,Louisiana,22,017,795.0
Calcasieu Parish,Louisiana,22,019,813.0
Caldwell Parish,Louisiana,22,021,590.0
Cameron Parish,Louisiana,22,023,823.0
Catahoula Parish,Louisiana,22,025,518.0
Claiborne Parish,Louisiana,22,027,636.0
Concordia Parish,Louisiana,22,029,573.0
De Soto Parish,Louisiana,22,031,634.0
East Baton Rouge Parish,Louisiana,22,033,912.0
East Carroll Parish,Louisiana,22,035,467.0
East Feliciana Parish,Louisiana,22,037,748.0
Evangeline Parish,Louisiana,22,039,584.0
Franklin Parish,Louisiana,22,041,566.0
Grant Parish,Louisiana,22,043,729.0
Iberia Parish,Louisiana,22,045,747.0
Iberville Parish,Louisiana,22,047,745.0
Jackson Parish,Louisiana,22,049,524.0
Jefferson Parish,Louisiana,22,051,961.0
Jefferson Davis Parish,Louisiana,22,053,614.0
Lafayette Parish,Louisiana,22,055,855.0
Lafourche Parish,Louisiana,22,057,794.0
LaSalle Parish,Louisiana,22,059,602.0
Lincoln Parish,Louisiana,22,061,692.0
Livingston Parish,Louisiana,22,063,901.0
Madison Parish,Louisiana,22,065,608.0
Morehouse Parish,Louisiana,22,067,596.0
Natchitoches Parish,Louisiana,22,069,696.0
Orleans Parish,Louisiana,22,071,973.0
Ouachita Parish,Louisiana,22,073,755.0
Plaquemines Parish,Louisiana,22,075,1151.0
Pointe Coupee Parish,Louisiana,22,077,812.0
Rapides Parish,Louisiana,22,079,807.0
Red River Parish,Louisiana,22,081,509.0
Richland Parish,Louisiana,22,083,637.0
Sabine Parish,Louisiana,22,085,572.0
Saint Bernard Parish,Louisiana,22,087,917.0
Saint Charles Parish,Louisiana,22,089,912.0
Saint Helena Parish,Louisiana,22,091,673.0
Saint James Parish,Louisiana,22,093,699.0
Saint John the Baptist Parish,Louisiana,22,095,909.0
Saint Landry Parish,Louisiana,22,097,620.0
Saint Martin Parish,Louisiana,22,099,668.0
Saint Mary Parish,Louisiana,22,101,775.0
Saint Tammany Parish,Louisiana,22,103,1040.0
Tangipahoa Parish,Louisiana,22,105,808.0
Tensas Parish,Louisiana,22,107,472.0
Terrebonne Parish,Louisiana,22,109,884.0
Union Parish,Louisiana,22,111,512.0
Vermilion Parish,Louisiana,22,113,693.0
Vernon Parish,Louisiana,22,115,961.0
Washington Parish,Louisiana,22,117,621.0
Webster Parish,Louisiana,22,119,668.0
West Baton Rouge Parish,Louisiana,22,121,844.0
West Carroll Parish,Louisiana,22,123,524.0
West Feliciana Parish,Louisiana,22,125,816.0
Winn Parish,Louisiana,22,127,605.0
Androscoggin County,Maine,23,001,751.0
Aroostook County,Maine,23,003,561.0
Cumberland County,Maine,23,005,1081.0
Franklin County,Maine,23,007,621.0
Hancock County,Maine,23,009,810.0
Kennebec County,Maine,23,011,744.0
Knox County,Maine,23,013,801.0
Lincoln County,Maine,23,015,779.0
Oxford County,Maine,23,017,706.0
Penobscot County,Maine,23,019,778.0
Piscataquis County,Maine,23,021,611.0
Sagadahoc County,Maine,23,023,887.0
Somerset County,Maine,23,025,718.0
Waldo County,Maine,23,027,798.0
Washington County,Maine,23,029,589.0
York County,Maine,23,031,952.0
Allegany County,Maryland,24,001,694.0
Anne Arundel County,Maryland,24,003,1612.0
Baltimore County,Maryland,24,005,1263.0
Calvert County,Maryland,24,009,1583.0
Caroline County,Maryland,24,011,920.0
Carroll County,Maryland,24,013,1147.0
Cecil County,Maryland,24,015,1110.0
Charles County,Maryland,24,017,1661.0
Dorchester County,Maryland,24,019,896.0
Frederick County,Maryland,24,021,1395.0
Garrett County,Maryland,24,023,624.0
Harford County,Maryland,24,025,1213.0
Howard County,Maryland,24,027,1690.0
Kent County,Maryland,24,029,1001.0
Queen Anne's County,Maryland,24,035,1398.0
Saint Mary's County,Maryland,24,037,1362.0
Somerset County,Maryland,24,039,685.0
Talbot County,Maryland,24,041,1103.0
Washington County,Maryland,24,043,905.0
Wicomico County,Maryland,24,045,1058.0
Worcester County,Maryland,24,047,1006.0
Baltimore City,Maryland,24,510,1051.0
Montgomery County,Maryland,24,031,1742.0
Prince George's County,Maryland,24,033,1434.0
Barnstable County,Massachusetts,25,001,1268.0
Berkshire County,Massachusetts,25,003,836.0
Bristol County,Massachusetts,25,005,872.0
Dukes County,Massachusetts,25,007,1557.0
Essex County,Massachusetts,25,009,1189.0
Franklin County,Massachusetts,25,011,926.0
Hampden County,Massachusetts,25,013,885.0
Hampshire County,Massachusetts,25,015,1083.0
Middlesex County,Massachusetts,25,017,1541.0
Nantucket County,Massachusetts,25,019,1765.0
Norfolk County,Massachusetts,25,021,1520.0
Plymouth County,Massachusetts,25,023,1227.0
Suffolk County,Massachusetts,25,025,1506.0
Worcester County,Massachusetts,25,027,1027.0
Alcona County,Michigan,26,001,661.0
Alger County,Michigan,26,003,649.0
Allegan County,Michigan,26,005,794.0
Alpena County,Michigan,26,007,573.0
Antrim County,Michigan,26,009,749.0
Arenac County,Michigan,26,011,592.0
Baraga County,Michigan,26,013,550.0
Barry County,Michigan,26,015,838.0
Bay County,Michigan,26,017,655.0
Benzie County,Michigan,26,019,755.0
Berrien County,Michigan,26,021,724.0
Branch County,Michigan,26,023,714.0
Calhoun County,Michigan,26,025,738.0
Cass County,Michigan,26,027,729.0
Charlevoix County,Michigan,26,029,713.0
Cheboygan County,Michigan,26,031,658.0
Chippewa County,Michigan,26,033,667.0
Clare County,Michigan,26,035,652.0
Clinton County,Michigan,26,037,816.0
Crawford County,Michigan,26,039,748.0
Delta County,Michigan,26,041,561.0
Dickinson County,Michigan,26,043,665.0
Eaton County,Michigan,26,045,842.0
Emmet County,Michigan,26,047,805.0
Genesee County,Michigan,26,049,755.0
Gladwin County,Michigan,26,051,610.0
Gogebic County,Michigan,26,053,494.0
Grand Traverse County,Michigan,26,055,938.0
Gratiot County,Michigan,26,057,667.0
Hillsdale County,Michigan,26,059,699.0
Houghton County,Michigan,26,061,662.0
Huron County,Michigan,26,063,607.0
Ingham County,Michigan,26,065,857.0
Ionia County,Michigan,26,067,764.0
Iosco County,Michigan,26,069,639.0
Iron County,Michigan,26,071,516.0
Isabella County,Michigan,26,073,731.0
Jackson County,Michigan,26,075,763.0
Kalamazoo County,Michigan,26,077,794.0
Kalkaska County,Michigan,26,079,704.0
Kent County,Michigan,26,081,871.0
Keweenaw County,Michigan,26,083,503.0
Lake County,Michigan,26,085,608.0
Lapeer County,Michigan,26,087,788.0
Leelanau County,Michigan,26,089,865.0
Lenawee County,Michigan,26,091,763.0
Livingston County,Michigan,26,093,1011.0
Luce County,Michigan,26,095,710.0
Mackinac County,Michigan,26,097,594.0
Macomb County,Michigan,26,099,943.0
Manistee County,Michigan,26,101,699.0
Marquette County,Michigan,26,103,705.0
Mason County,Michigan,26,105,716.0
Mecosta County,Michigan,26,107,660.0
Menominee County,Michigan,26,109,561.0
Midland County,Michigan,26,111,746.0
Missaukee County,Michigan,26,113,765.0
Monroe County,Michigan,26,115,813.0
Montcalm County,Michigan,26,117,697.0
Montmorency County,Michigan,26,119,621.0
Muskegon County,Michigan,26,121,747.0
Newaygo County,Michigan,26,123,707.0
Oakland County,Michigan,26,125,1043.0
Oceana County,Michigan,26,127,700.0
Ogemaw County,Michigan,26,129,672.0
Ontonagon County,Michigan,26,131,512.0
Osceola County,Michigan,26,133,622.0
Oscoda County,Michigan,26,135,715.0
Otsego County,Michigan,26,137,773.0
Ottawa County,Michigan,26,139,865.0
Presque Isle County,Michigan,26,141,558.0
Roscommon County,Michigan,26,143,674.0
Saginaw County,Michigan,26,145,760.0
Saint Clair County,Michigan,26,147,814.0
Saint Joseph County,Michigan,26,149,703.0
Sanilac County,Michigan,26,151,655.0
Schoolcraft County,Michigan,26,153,626.0
Shiawassee County,Michigan,26,155,726.0
Tuscola County,Michigan,26,157,686.0
Van Buren County,Michigan,26,159,695.0
Washtenaw County,Michigan,26,161,1083.0
Wayne County,Michigan,26,163,850.0
Wexford County,Michigan,26,165,709.0
Aitkin County,Minnesota,27,001,663.0
Anoka County,Minnesota,27,003,1089.0
Becker County,Minnesota,27,005,702.0
Beltrami County,Minnesota,27,007,737.0
Benton County,Minnesota,27,009,738.0
Big Stone County,Minnesota,27,011,557.0
Blue Earth County,Minnesota,27,013,869.0
Brown County,Minnesota,27,015,588.0
Carlton County,Minnesota,27,017,749.0
Carver County,Minnesota,27,019,1082.0
Cass County,Minnesota,27,021,713.0
Chippewa County,Minnesota,27,023,589.0
Chisago County,Minnesota,27,025,876.0
Clay County,Minnesota,27,027,818.0
Clearwater County,Minnesota,27,029,674.0
Cook County,Minnesota,27,031,666.0
Cottonwood County,Minnesota,27,033,644.0
Crow Wing County,Minnesota,27,035,780.0
Dakota County,Minnesota,27,037,1119.0
Dodge County,Minnesota,27,039,657.0
Douglas County,Minnesota,27,041,744.0
Faribault County,Minnesota,27,043,575.0
Fillmore County,Minnesota,27,045,632.0
Freeborn County,Minnesota,27,047,668.0
Goodhue County,Minnesota,27,049,841.0
Grant County,Minnesota,27,051,630.0
Hennepin County,Minnesota,27,053,1085.0
Houston County,Minnesota,27,055,704.0
Hubbard County,Minnesota,27,057,672.0
Isanti County,Minnesota,27,059,981.0
Itasca County,Minnesota,27,061,683.0
Jackson County,Minnesota,27,063,659.0
Kanabec County,Minnesota,27,065,783.0
Kandiyohi County,Minnesota,27,067,744.0
Kittson County,Minnesota,27,069,603.0
Koochiching County,Minnesota,27,071,615.0
Lac qui Parle County,Minnesota,27,073,547.0
Lake County,Minnesota,27,075,653.0
Lake of the Woods County,Minnesota,27,077,619.0
Le Sueur County,Minnesota,27,079,740.0
Lincoln County,Minnesota,27,081,588.0
Lyon County,Minnesota,27,083,657.0
McLeod County,Minnesota,27,085,789.0
Mahnomen County,Minnesota,27,087,574.0
Marshall County,Minnesota,27,089,603.0
Martin County,Minnesota,27,091,640.0
Meeker County,Minnesota,27,093,743.0
Mille Lacs County,Minnesota,27,095,735.0
Morrison County,Minnesota,27,097,695.0
Mower County,Minnesota,27,099,709.0
Murray County,Minnesota,27,101,628.0
Nicollet County,Minnesota,27,103,836.0
Nobles County,Minnesota,27,105,681.0
Norman County,Minnesota,27,107,603.0
Olmsted County,Minnesota,27,109,935.0
Otter Tail County,Minnesota,27,111,669.0
Pennington County,Minnesota,27,113,690.0
Pine County,Minnesota,27,115,750.0
Pipestone County,Minnesota,27,117,546.0
Polk County,Minnesota,27,119,707.0
Pope County,Minnesota,27,121,607.0
Ramsey County,Minnesota,27,123,969.0
Red Lake County,Minnesota,27,125,570.0
Redwood County,Minnesota,27,127,626.0
Renville County,Minnesota,27,129,638.0
Rice County,Minnesota,27,131,837.0
Rock County,Minnesota,27,133,628.0
Roseau County,Minnesota,27,135,709.0
Saint Louis County,Minnesota,27,137,764.0
Scott County,Minnesota,27,139,1139.0
Sherburne County,Minnesota,27,141,960.0
Sibley County,Minnesota,27,143,671.0
Stearns County,Minnesota,27,145,808.0
Steele County,Minnesota,27,147,742.0
Stevens County,Minnesota,27,149,714.0
Swift County,Minnesota,27,151,640.0
Todd County,Minnesota,27,153,644.0
Traverse County,Minnesota,27,155,684.0
Wabasha County,Minnesota,27,157,693.0
Wadena County,Minnesota,27,159,692.0
Waseca County,Minnesota,27,161,660.0
Washington County,Minnesota,27,163,1267.0
Watonwan County,Minnesota,27,165,668.0
Wilkin County,Minnesota,27,167,519.0
Winona County,Minnesota,27,169,673.0
Wright County,Minnesota,27,171,935.0
Yellow Medicine County,Minnesota,27,173,561.0
Adams County,Mississippi,28,001,603.0
Alcorn County,Mississippi,28,003,600.0
Amite County,Mississippi,28,005,647.0
Attala County,Mississippi,28,007,518.0
Benton County,Mississippi,28,009,509.0
Bolivar County,Mississippi,28,011,635.0
Calhoun County,Mississippi,28,013,563.0
Carroll County,Mississippi,28,015,475.0
Chickasaw County,Mississippi,28,017,608.0
Choctaw County,Mississippi,28,019,540.0
Claiborne County,Mississippi,28,021,602.0
Clarke County,Mississippi,28,023,625.0
Clay County,Mississippi,28,025,750.0
Coahoma County,Mississippi,28,027,587.0
Copiah County,Mississippi,28,029,724.0
Covington County,Mississippi,28,031,665.0
DeSoto County,Mississippi,28,033,1029.0
Forrest County,Mississippi,28,035,761.0
Franklin County,Mississippi,28,037,636.0
George County,Mississippi,28,039,686.0
Greene County,Mississippi,28,041,661.0
Grenada County,Mississippi,28,043,647.0
Hancock County,Mississippi,28,045,807.0
Harrison County,Mississippi,28,047,875.0
Hinds County,Mississippi,28,049,845.0
Holmes County,Mississippi,28,051,512.0
Humphreys County,Mississippi,28,053,617.0
Issaquena County,Mississippi,28,055,406.0
Itawamba County,Mississippi,28,057,665.0
