County,State,State_FIPS,County_FIPS,black_population
DeKalb County,Indiana,18,033,126.0
Delaware County,Indiana,18,035,8463.0
Dubois County,Indiana,18,037,243.0
Elkhart County,Indiana,18,039,11148.0
Fayette County,Indiana,18,041,589.0
Floyd County,Indiana,18,043,4018.0
Fountain County,Indiana,18,045,60.0
Franklin County,Indiana,18,047,49.0
Fulton County,Indiana,18,049,212.0
Gibson County,Indiana,18,051,688.0
Grant County,Indiana,18,053,5096.0
Greene County,Indiana,18,055,107.0
Hamilton County,Indiana,18,057,11244.0
Hancock County,Indiana,18,059,1365.0
Harrison County,Indiana,18,061,94.0
Hendricks County,Indiana,18,063,9890.0
Henry County,Indiana,18,065,1118.0
Howard County,Indiana,18,067,6016.0
Huntington County,Indiana,18,069,318.0
Jackson County,Indiana,18,071,472.0
Jasper County,Indiana,18,073,239.0
Jay County,Indiana,18,075,70.0
Jefferson County,Indiana,18,077,662.0
Jennings County,Indiana,18,079,380.0
Johnson County,Indiana,18,081,3517.0
Knox County,Indiana,18,083,1188.0
Kosciusko County,Indiana,18,085,637.0
LaGrange County,Indiana,18,087,27.0
Lake County,Indiana,18,089,118873.0
LaPorte County,Indiana,18,091,12230.0
Lawrence County,Indiana,18,093,148.0
Madison County,Indiana,18,095,9926.0
Marion County,Indiana,18,097,257736.0
Marshall County,Indiana,18,099,331.0
Martin County,Indiana,18,101,56.0
Miami County,Indiana,18,103,1833.0
Monroe County,Indiana,18,105,4502.0
Montgomery County,Indiana,18,107,308.0
Morgan County,Indiana,18,109,275.0
Newton County,Indiana,18,111,18.0
Noble County,Indiana,18,113,183.0
Ohio County,Indiana,18,115,77.0
Orange County,Indiana,18,117,254.0
Owen County,Indiana,18,119,159.0
Parke County,Indiana,18,121,165.0
Perry County,Indiana,18,123,547.0
Pike County,Indiana,18,125,119.0
Porter County,Indiana,18,127,6072.0
Posey County,Indiana,18,129,390.0
Pulaski County,Indiana,18,131,59.0
Putnam County,Indiana,18,133,1177.0
Randolph County,Indiana,18,135,164.0
Ripley County,Indiana,18,137,137.0
Rush County,Indiana,18,139,238.0
Saint Joseph County,Indiana,18,141,34814.0
Scott County,Indiana,18,143,76.0
Shelby County,Indiana,18,145,427.0
Spencer County,Indiana,18,147,128.0
Starke County,Indiana,18,149,72.0
Steuben County,Indiana,18,151,82.0
Sullivan County,Indiana,18,153,811.0
Switzerland County,Indiana,18,155,87.0
Tippecanoe County,Indiana,18,157,8844.0
Tipton County,Indiana,18,159,29.0
Union County,Indiana,18,161,8.0
Vanderburgh County,Indiana,18,163,16632.0
Vermillion County,Indiana,18,165,66.0
Vigo County,Indiana,18,167,6639.0
Wabash County,Indiana,18,169,279.0
Warren County,Indiana,18,171,39.0
Warrick County,Indiana,18,173,968.0
Washington County,Indiana,18,175,25.0
Wayne County,Indiana,18,177,3438.0
Wells County,Indiana,18,179,227.0
White County,Indiana,18,181,112.0
Whitley County,Indiana,18,183,146.0
Adair County,Iowa,19,001,24.0
Adams County,Iowa,19,003,16.0
Allamakee County,Iowa,19,005,132.0
Appanoose County,Iowa,19,007,74.0
Audubon County,Iowa,19,009,34.0
Benton County,Iowa,19,011,174.0
Black Hawk County,Iowa,19,013,11811.0
Boone County,Iowa,19,015,108.0
Bremer County,Iowa,19,017,234.0
Buchanan County,Iowa,19,019,70.0
Buena Vista County,Iowa,19,021,543.0
Butler County,Iowa,19,023,36.0
Calhoun County,Iowa,19,025,175.0
Carroll County,Iowa,19,027,301.0
Cass County,Iowa,19,029,38.0
Cedar County,Iowa,19,031,133.0
Cerro Gordo County,Iowa,19,033,730.0
Cherokee County,Iowa,19,035,110.0
Chickasaw County,Iowa,19,037,63.0
Clarke County,Iowa,19,039,10.0
Clay County,Iowa,19,041,77.0
Clayton County,Iowa,19,043,184.0
Clinton County,Iowa,19,045,1223.0
Crawford County,Iowa,19,047,254.0
Dallas County,Iowa,19,049,1077.0
Davis County,Iowa,19,051,11.0
Decatur County,Iowa,19,053,135.0
Delaware County,Iowa,19,055,48.0
Des Moines County,Iowa,19,057,2414.0
Dickinson County,Iowa,19,059,91.0
Dubuque County,Iowa,19,061,2791.0
Emmet County,Iowa,19,063,164.0
Fayette County,Iowa,19,065,269.0
Floyd County,Iowa,19,067,301.0
Franklin County,Iowa,19,069,154.0
Fremont County,Iowa,19,071,50.0
Greene County,Iowa,19,073,11.0
Grundy County,Iowa,19,075,84.0
Guthrie County,Iowa,19,077,36.0
Hamilton County,Iowa,19,079,174.0
Hancock County,Iowa,19,081,69.0
Hardin County,Iowa,19,083,263.0
Harrison County,Iowa,19,085,28.0
Henry County,Iowa,19,087,415.0
Howard County,Iowa,19,089,66.0
Humboldt County,Iowa,19,091,18.0
Ida County,Iowa,19,093,6.0
Iowa County,Iowa,19,095,131.0
Jackson County,Iowa,19,097,108.0
Jasper County,Iowa,19,099,590.0
Jefferson County,Iowa,19,101,1052.0
Johnson County,Iowa,19,103,9220.0
Jones County,Iowa,19,105,520.0
Keokuk County,Iowa,19,107,14.0
Kossuth County,Iowa,19,109,124.0
Lee County,Iowa,19,111,872.0
Linn County,Iowa,19,113,10863.0
Louisa County,Iowa,19,115,117.0
Lucas County,Iowa,19,117,9.0
Lyon County,Iowa,19,119,8.0
Madison County,Iowa,19,121,48.0
Mahaska County,Iowa,19,123,343.0
Marion County,Iowa,19,125,198.0
Marshall County,Iowa,19,127,432.0
Mills County,Iowa,19,129,118.0
Mitchell County,Iowa,19,131,14.0
Monona County,Iowa,19,133,10.0
Monroe County,Iowa,19,135,6.0
Montgomery County,Iowa,19,137,0.0
Muscatine County,Iowa,19,139,879.0
O'Brien County,Iowa,19,141,129.0
Osceola County,Iowa,19,143,79.0
Page County,Iowa,19,145,315.0
Palo Alto County,Iowa,19,147,183.0
Plymouth County,Iowa,19,149,110.0
Pocahontas County,Iowa,19,151,126.0
Polk County,Iowa,19,153,30229.0
Pottawattamie County,Iowa,19,155,1358.0
Poweshiek County,Iowa,19,157,380.0
Ringgold County,Iowa,19,159,6.0
Sac County,Iowa,19,161,86.0
Scott County,Iowa,19,163,13553.0
Shelby County,Iowa,19,165,54.0
Sioux County,Iowa,19,167,127.0
Story County,Iowa,19,169,1835.0
Tama County,Iowa,19,171,105.0
Taylor County,Iowa,19,173,20.0
Union County,Iowa,19,175,149.0
Van Buren County,Iowa,19,177,42.0
Wapello County,Iowa,19,179,1061.0
Warren County,Iowa,19,181,145.0
Washington County,Iowa,19,183,210.0
Wayne County,Iowa,19,185,43.0
Webster County,Iowa,19,187,1727.0
Winnebago County,Iowa,19,189,115.0
Winneshiek County,Iowa,19,191,214.0
Woodbury County,Iowa,19,193,3311.0
Worth County,Iowa,19,195,84.0
Wright County,Iowa,19,197,61.0
Allen County,Kansas,20,001,185.0
Anderson County,Kansas,20,003,15.0
Atchison County,Kansas,20,005,510.0
Barber County,Kansas,20,007,33.0
Barton County,Kansas,20,009,373.0
Bourbon County,Kansas,20,011,478.0
Brown County,Kansas,20,013,107.0
Butler County,Kansas,20,015,1461.0
Chase County,Kansas,20,017,39.0
Chautauqua County,Kansas,20,019,13.0
Cherokee County,Kansas,20,021,83.0
Cheyenne County,Kansas,20,023,0.0
Clark County,Kansas,20,025,24.0
Clay County,Kansas,20,027,54.0
Cloud County,Kansas,20,029,64.0
Coffey County,Kansas,20,031,63.0
Comanche County,Kansas,20,033,0.0
Cowley County,Kansas,20,035,1077.0
Crawford County,Kansas,20,037,981.0
Decatur County,Kansas,20,039,5.0
Dickinson County,Kansas,20,041,174.0
Doniphan County,Kansas,20,043,292.0
Douglas County,Kansas,20,045,4840.0
Edwards County,Kansas,20,047,39.0
Elk County,Kansas,20,049,4.0
Ellis County,Kansas,20,051,269.0
Ellsworth County,Kansas,20,053,242.0
Finney County,Kansas,20,055,814.0
Ford County,Kansas,20,057,787.0
Franklin County,Kansas,20,059,388.0
Geary County,Kansas,20,061,6195.0
Gove County,Kansas,20,063,4.0
Graham County,Kansas,20,065,104.0
Grant County,Kansas,20,067,0.0
Gray County,Kansas,20,069,37.0
Greeley County,Kansas,20,071,10.0
Greenwood County,Kansas,20,073,15.0
Hamilton County,Kansas,20,075,86.0
Harper County,Kansas,20,077,10.0
Harvey County,Kansas,20,079,704.0
Haskell County,Kansas,20,081,0.0
Hodgeman County,Kansas,20,083,0.0
Jackson County,Kansas,20,085,87.0
Jefferson County,Kansas,20,087,105.0
Jewell County,Kansas,20,089,11.0
Johnson County,Kansas,20,091,26612.0
Kearny County,Kansas,20,093,27.0
Kingman County,Kansas,20,095,27.0
Kiowa County,Kansas,20,097,37.0
Labette County,Kansas,20,099,792.0
Lane County,Kansas,20,101,1.0
Leavenworth County,Kansas,20,103,7057.0
Lincoln County,Kansas,20,105,21.0
Linn County,Kansas,20,107,78.0
Logan County,Kansas,20,109,1.0
Lyon County,Kansas,20,111,728.0
McPherson County,Kansas,20,113,300.0
Marion County,Kansas,20,115,80.0
Marshall County,Kansas,20,117,28.0
Meade County,Kansas,20,119,31.0
Miami County,Kansas,20,121,502.0
Mitchell County,Kansas,20,123,42.0
Montgomery County,Kansas,20,125,1776.0
Morris County,Kansas,20,127,5.0
Morton County,Kansas,20,129,24.0
Nemaha County,Kansas,20,131,55.0
Neosho County,Kansas,20,133,199.0
Ness County,Kansas,20,135,7.0
Norton County,Kansas,20,137,131.0
Osage County,Kansas,20,139,113.0
Osborne County,Kansas,20,141,17.0
Ottawa County,Kansas,20,143,46.0
Pawnee County,Kansas,20,145,351.0
Phillips County,Kansas,20,147,23.0
Pottawatomie County,Kansas,20,149,150.0
Pratt County,Kansas,20,151,26.0
Rawlins County,Kansas,20,153,10.0
Reno County,Kansas,20,155,1791.0
Republic County,Kansas,20,157,10.0
Rice County,Kansas,20,159,191.0
Riley County,Kansas,20,161,4903.0
Rooks County,Kansas,20,163,36.0
Rush County,Kansas,20,165,1.0
Russell County,Kansas,20,167,87.0
Saline County,Kansas,20,169,1711.0
Scott County,Kansas,20,171,0.0
Sedgwick County,Kansas,20,173,46134.0
Seward County,Kansas,20,175,1068.0
Shawnee County,Kansas,20,177,14105.0
Sheridan County,Kansas,20,179,12.0
Sherman County,Kansas,20,181,19.0
Smith County,Kansas,20,183,14.0
Stafford County,Kansas,20,185,28.0
Stanton County,Kansas,20,187,9.0
Stevens County,Kansas,20,189,5.0
Sumner County,Kansas,20,191,226.0
Thomas County,Kansas,20,193,123.0
Trego County,Kansas,20,195,4.0
Wabaunsee County,Kansas,20,197,22.0
Wallace County,Kansas,20,199,0.0
Washington County,Kansas,20,201,22.0
Wichita County,Kansas,20,203,15.0
Wilson County,Kansas,20,205,46.0
Woodson County,Kansas,20,207,35.0
Wyandotte County,Kansas,20,209,37774.0
Adair County,Kentucky,21,001,700.0
Allen County,Kentucky,21,003,392.0
Anderson County,Kentucky,21,005,518.0
Ballard County,Kentucky,21,007,318.0
Barren County,Kentucky,21,009,1694.0
Bath County,Kentucky,21,011,126.0
Bell County,Kentucky,21,013,912.0
Boone County,Kentucky,21,015,3907.0
Bourbon County,Kentucky,21,017,1445.0
Boyd County,Kentucky,21,019,1214.0
Boyle County,Kentucky,21,021,2130.0
Bracken County,Kentucky,21,023,2.0
Breathitt County,Kentucky,21,025,133.0
Breckinridge County,Kentucky,21,027,348.0
Bullitt County,Kentucky,21,029,534.0
Butler County,Kentucky,21,031,47.0
Caldwell County,Kentucky,21,033,867.0
Calloway County,Kentucky,21,035,1434.0
Campbell County,Kentucky,21,037,2919.0
Carlisle County,Kentucky,21,039,78.0
Carroll County,Kentucky,21,041,298.0
Carter County,Kentucky,21,043,231.0
Casey County,Kentucky,21,045,102.0
Christian County,Kentucky,21,047,15118.0
Clark County,Kentucky,21,049,1811.0
Clay County,Kentucky,21,051,784.0
Clinton County,Kentucky,21,053,56.0
Crittenden County,Kentucky,21,055,123.0
Cumberland County,Kentucky,21,057,200.0
Daviess County,Kentucky,21,059,4467.0
Edmonson County,Kentucky,21,061,187.0
Elliott County,Kentucky,21,063,263.0
Estill County,Kentucky,21,065,19.0
Fayette County,Kentucky,21,067,45680.0
Fleming County,Kentucky,21,069,254.0
Floyd County,Kentucky,21,071,335.0
Franklin County,Kentucky,21,073,4986.0
Fulton County,Kentucky,21,075,1526.0
Gallatin County,Kentucky,21,077,131.0
Garrard County,Kentucky,21,079,161.0
Grant County,Kentucky,21,081,214.0
Graves County,Kentucky,21,083,1742.0
Grayson County,Kentucky,21,085,346.0
Green County,Kentucky,21,087,339.0
Greenup County,Kentucky,21,089,286.0
Hancock County,Kentucky,21,091,121.0
Hardin County,Kentucky,21,093,12451.0
Harlan County,Kentucky,21,095,724.0
Harrison County,Kentucky,21,097,319.0
Hart County,Kentucky,21,099,801.0
Henderson County,Kentucky,21,101,3339.0
Henry County,Kentucky,21,103,555.0
Hickman County,Kentucky,21,105,401.0
Hopkins County,Kentucky,21,107,2874.0
Jackson County,Kentucky,21,109,16.0
Jefferson County,Kentucky,21,111,162364.0
Jessamine County,Kentucky,21,113,2031.0
Johnson County,Kentucky,21,115,116.0
Kenton County,Kentucky,21,117,7250.0
Knott County,Kentucky,21,119,64.0
Knox County,Kentucky,21,121,391.0
Larue County,Kentucky,21,123,511.0
Laurel County,Kentucky,21,125,423.0
Lawrence County,Kentucky,21,127,59.0
Lee County,Kentucky,21,129,85.0
Leslie County,Kentucky,21,131,13.0
Letcher County,Kentucky,21,133,67.0
Lewis County,Kentucky,21,135,54.0
Lincoln County,Kentucky,21,137,531.0
Livingston County,Kentucky,21,139,17.0
Logan County,Kentucky,21,141,1685.0
Lyon County,Kentucky,21,143,445.0
McCracken County,Kentucky,21,145,7247.0
McCreary County,Kentucky,21,147,982.0
McLean County,Kentucky,21,149,31.0
Madison County,Kentucky,21,151,3843.0
Magoffin County,Kentucky,21,153,3.0
Marion County,Kentucky,21,155,1644.0
Marshall County,Kentucky,21,157,178.0
Martin County,Kentucky,21,159,606.0
Mason County,Kentucky,21,161,1003.0
Meade County,Kentucky,21,163,946.0
Menifee County,Kentucky,21,165,4.0
Mercer County,Kentucky,21,167,877.0
Metcalfe County,Kentucky,21,169,71.0
Monroe County,Kentucky,21,171,274.0
Montgomery County,Kentucky,21,173,789.0
Morgan County,Kentucky,21,175,438.0
Muhlenberg County,Kentucky,21,177,1516.0
Nelson County,Kentucky,21,179,2386.0
Nicholas County,Kentucky,21,181,93.0
Ohio County,Kentucky,21,183,489.0
Oldham County,Kentucky,21,185,2405.0
Owen County,Kentucky,21,187,191.0
Owsley County,Kentucky,21,189,184.0
Pendleton County,Kentucky,21,191,128.0
Perry County,Kentucky,21,193,429.0
Pike County,Kentucky,21,195,513.0
Powell County,Kentucky,21,197,32.0
Pulaski County,Kentucky,21,199,632.0
Robertson County,Kentucky,21,201,40.0
Rockcastle County,Kentucky,21,203,34.0
Rowan County,Kentucky,21,205,346.0
Russell County,Kentucky,21,207,91.0
Scott County,Kentucky,21,209,2476.0
Shelby County,Kentucky,21,211,3174.0
Simpson County,Kentucky,21,213,1709.0
Spencer County,Kentucky,21,215,188.0
Taylor County,Kentucky,21,217,1195.0
Todd County,Kentucky,21,219,966.0
Trigg County,Kentucky,21,221,1252.0
Trimble County,Kentucky,21,223,0.0
Union County,Kentucky,21,225,1966.0
Warren County,Kentucky,21,227,11550.0
Washington County,Kentucky,21,229,627.0
Wayne County,Kentucky,21,231,307.0
Webster County,Kentucky,21,233,544.0
Whitley County,Kentucky,21,235,434.0
Wolfe County,Kentucky,21,237,24.0
Woodford County,Kentucky,21,239,1147.0
Acadia Parish,Louisiana,22,001,11053.0
Allen Parish,Louisiana,22,003,5004.0
Ascension Parish,Louisiana,22,005,26036.0
Assumption Parish,Louisiana,22,007,6810.0
Avoyelles Parish,Louisiana,22,009,12382.0
Beauregard Parish,Louisiana,22,011,4637.0
Bienville Parish,Louisiana,22,013,5725.0
Bossier Parish,Louisiana,22,015,27490.0
Caddo Parish,Louisiana,22,017,121934.0
Calcasieu Parish,Louisiana,22,019,49119.0
Caldwell Parish,Louisiana,22,021,1695.0
Cameron Parish,Louisiana,22,023,190.0
Catahoula Parish,Louisiana,22,025,3293.0
Claiborne Parish,Louisiana,22,027,8360.0
Concordia Parish,Louisiana,22,029,8310.0
De Soto Parish,Louisiana,22,031,10017.0
East Baton Rouge Parish,Louisiana,22,033,204078.0
East Carroll Parish,Louisiana,22,035,5239.0
East Feliciana Parish,Louisiana,22,037,8734.0
Evangeline Parish,Louisiana,22,039,9302.0
Franklin Parish,Louisiana,22,041,6810.0
Grant Parish,Louisiana,22,043,3408.0
Iberia Parish,Louisiana,22,045,23101.0
Iberville Parish,Louisiana,22,047,16195.0
Jackson Parish,Louisiana,22,049,4796.0
Jefferson Parish,Louisiana,22,051,116282.0
Jefferson Davis Parish,Louisiana,22,053,5115.0
Lafayette Parish,Louisiana,22,055,61476.0
Lafourche Parish,Louisiana,22,057,12819.0
LaSalle Parish,Louisiana,22,059,1805.0
Lincoln Parish,Louisiana,22,061,19322.0
Livingston Parish,Louisiana,22,063,8191.0
Madison Parish,Louisiana,22,065,7374.0
Morehouse Parish,Louisiana,22,067,12606.0
Natchitoches Parish,Louisiana,22,069,15975.0
Orleans Parish,Louisiana,22,071,232127.0
Ouachita Parish,Louisiana,22,073,58629.0
Plaquemines Parish,Louisiana,22,075,4881.0
Pointe Coupee Parish,Louisiana,22,077,7885.0
Rapides Parish,Louisiana,22,079,42291.0
Red River Parish,Louisiana,22,081,3269.0
Richland Parish,Louisiana,22,083,7435.0
Sabine Parish,Louisiana,22,085,4001.0
Saint Bernard Parish,Louisiana,22,087,10176.0
Saint Charles Parish,Louisiana,22,089,14008.0
Saint Helena Parish,Louisiana,22,091,5671.0
Saint James Parish,Louisiana,22,093,10692.0
Saint John the Baptist Parish,Louisiana,22,095,24175.0
Saint Landry Parish,Louisiana,22,097,34282.0
Saint Martin Parish,Louisiana,22,099,15768.0
Saint Mary Parish,Louisiana,22,101,16362.0
Saint Tammany Parish,Louisiana,22,103,29050.0
Tangipahoa Parish,Louisiana,22,105,37995.0
Tensas Parish,Louisiana,22,107,2645.0
Terrebonne Parish,Louisiana,22,109,21799.0
Union Parish,Louisiana,22,111,5731.0
Vermilion Parish,Louisiana,22,113,8549.0
Vernon Parish,Louisiana,22,115,7603.0
Washington Parish,Louisiana,22,117,13993.0
Webster Parish,Louisiana,22,119,13775.0
West Baton Rouge Parish,Louisiana,22,121,9906.0
West Carroll Parish,Louisiana,22,123,1789.0
West Feliciana Parish,Louisiana,22,125,6909.0
Winn Parish,Louisiana,22,127,4569.0
Androscoggin County,Maine,23,001,1904.0
Aroostook County,Maine,23,003,651.0
Cumberland County,Maine,23,005,8311.0
Franklin County,Maine,23,007,93.0
Hancock County,Maine,23,009,439.0
Kennebec County,Maine,23,011,1088.0
Knox County,Maine,23,013,280.0
Lincoln County,Maine,23,015,98.0
Oxford County,Maine,23,017,164.0
Penobscot County,Maine,23,019,1189.0
Piscataquis County,Maine,23,021,82.0
Sagadahoc County,Maine,23,023,262.0
Somerset County,Maine,23,025,245.0
Waldo County,Maine,23,027,229.0
Washington County,Maine,23,029,146.0
York County,Maine,23,031,1725.0
Allegany County,Maryland,24,001,5899.0
Anne Arundel County,Maryland,24,003,91567.0
Baltimore County,Maryland,24,005,231516.0
Calvert County,Maryland,24,009,10797.0
Caroline County,Maryland,24,011,4376.0
Carroll County,Maryland,24,013,5585.0
Cecil County,Maryland,24,015,6972.0
Charles County,Maryland,24,017,67351.0
Dorchester County,Maryland,24,019,8901.0
Frederick County,Maryland,24,021,22103.0
Garrett County,Maryland,24,023,170.0
Harford County,Maryland,24,025,33702.0
Howard County,Maryland,24,027,57755.0
Kent County,Maryland,24,029,2914.0
Queen Anne's County,Maryland,24,035,3439.0
Saint Mary's County,Maryland,24,037,15922.0
Somerset County,Maryland,24,039,10845.0
Talbot County,Maryland,24,041,4342.0
Washington County,Maryland,24,043,15675.0
Wicomico County,Maryland,24,045,25818.0
Worcester County,Maryland,24,047,6977.0
Baltimore City,Maryland,24,510,389222.0
Montgomery County,Maryland,24,031,187943.0
Prince George's County,Maryland,24,033,572465.0
Barnstable County,Massachusetts,25,001,5857.0
Berkshire County,Massachusetts,25,003,3497.0
Bristol County,Massachusetts,25,005,21325.0
Dukes County,Massachusetts,25,007,672.0
Essex County,Massachusetts,25,009,31374.0
Franklin County,Massachusetts,25,011,1023.0
Hampden County,Massachusetts,25,013,41026.0
Hampshire County,Massachusetts,25,015,4691.0
Middlesex County,Massachusetts,25,017,81673.0
Nantucket County,Massachusetts,25,019,909.0
Norfolk County,Massachusetts,25,021,45770.0
Plymouth County,Massachusetts,25,023,46890.0
Suffolk County,Massachusetts,25,025,175509.0
Worcester County,Massachusetts,25,027,39558.0
Alcona County,Michigan,26,001,33.0
Alger County,Michigan,26,003,665.0
Allegan County,Michigan,26,005,1593.0
Alpena County,Michigan,26,007,170.0
Antrim County,Michigan,26,009,77.0
Arenac County,Michigan,26,011,79.0
Baraga County,Michigan,26,013,1374.0
Barry County,Michigan,26,015,317.0
Bay County,Michigan,26,017,1753.0
Benzie County,Michigan,26,019,60.0
Berrien County,Michigan,26,021,22829.0
Branch County,Michigan,26,023,1045.0
Calhoun County,Michigan,26,025,14476.0
Cass County,Michigan,26,027,2490.0
Charlevoix County,Michigan,26,029,101.0
Cheboygan County,Michigan,26,031,196.0
Chippewa County,Michigan,26,033,2493.0
Clare County,Michigan,26,035,168.0
Clinton County,Michigan,26,037,1288.0
Crawford County,Michigan,26,039,94.0
Delta County,Michigan,26,041,96.0
Dickinson County,Michigan,26,043,153.0
Eaton County,Michigan,26,045,7243.0
Emmet County,Michigan,26,047,188.0
Genesee County,Michigan,26,049,82289.0
Gladwin County,Michigan,26,051,90.0
Gogebic County,Michigan,26,053,671.0
Grand Traverse County,Michigan,26,055,1061.0
Gratiot County,Michigan,26,057,2388.0
Hillsdale County,Michigan,26,059,346.0
Houghton County,Michigan,26,061,279.0
Huron County,Michigan,26,063,127.0
Ingham County,Michigan,26,065,31888.0
Ionia County,Michigan,26,067,3187.0
Iosco County,Michigan,26,069,171.0
Iron County,Michigan,26,071,89.0
Isabella County,Michigan,26,073,1816.0
Jackson County,Michigan,26,075,13207.0
Kalamazoo County,Michigan,26,077,28322.0
Kalkaska County,Michigan,26,079,122.0
Kent County,Michigan,26,081,61686.0
Keweenaw County,Michigan,26,083,35.0
Lake County,Michigan,26,085,885.0
Lapeer County,Michigan,26,087,1110.0
Leelanau County,Michigan,26,089,104.0
Lenawee County,Michigan,26,091,2649.0
Livingston County,Michigan,26,093,1035.0
Luce County,Michigan,26,095,440.0
Mackinac County,Michigan,26,097,258.0
Macomb County,Michigan,26,099,95399.0
Manistee County,Michigan,26,101,697.0
Marquette County,Michigan,26,103,1103.0
Mason County,Michigan,26,105,273.0
Mecosta County,Michigan,26,107,1098.0
Menominee County,Michigan,26,109,77.0
Midland County,Michigan,26,111,1220.0
Missaukee County,Michigan,26,113,68.0
Monroe County,Michigan,26,115,3442.0
Montcalm County,Michigan,26,117,1284.0
Montmorency County,Michigan,26,119,22.0
Muskegon County,Michigan,26,121,23426.0
Newaygo County,Michigan,26,123,628.0
Oakland County,Michigan,26,125,170390.0
Oceana County,Michigan,26,127,327.0
Ogemaw County,Michigan,26,129,68.0
Ontonagon County,Michigan,26,131,19.0
Osceola County,Michigan,26,133,228.0
Oscoda County,Michigan,26,135,48.0
Otsego County,Michigan,26,137,106.0
Ottawa County,Michigan,26,139,4019.0
Presque Isle County,Michigan,26,141,68.0
Roscommon County,Michigan,26,143,68.0
Saginaw County,Michigan,26,145,35902.0
Saint Clair County,Michigan,26,147,3321.0
Saint Joseph County,Michigan,26,149,1538.0
Sanilac County,Michigan,26,151,249.0
Schoolcraft County,Michigan,26,153,49.0
Shiawassee County,Michigan,26,155,269.0
Tuscola County,Michigan,26,157,641.0
Van Buren County,Michigan,26,159,2447.0
Washtenaw County,Michigan,26,161,42966.0
Wayne County,Michigan,26,163,689583.0
Wexford County,Michigan,26,165,236.0
Aitkin County,Minnesota,27,001,79.0
Anoka County,Minnesota,27,003,19145.0
Becker County,Minnesota,27,005,175.0
Beltrami County,Minnesota,27,007,446.0
Benton County,Minnesota,27,009,1104.0
Big Stone County,Minnesota,27,011,15.0
Blue Earth County,Minnesota,27,013,2199.0
Brown County,Minnesota,27,015,71.0
Carlton County,Minnesota,27,017,555.0
Carver County,Minnesota,27,019,1501.0
Cass County,Minnesota,27,021,116.0
Chippewa County,Minnesota,27,023,74.0
Chisago County,Minnesota,27,025,736.0
Clay County,Minnesota,27,027,1595.0
Clearwater County,Minnesota,27,029,38.0
Cook County,Minnesota,27,031,28.0
Cottonwood County,Minnesota,27,033,73.0
Crow Wing County,Minnesota,27,035,405.0
Dakota County,Minnesota,27,037,23507.0
Dodge County,Minnesota,27,039,61.0
Douglas County,Minnesota,27,041,245.0
Faribault County,Minnesota,27,043,31.0
Fillmore County,Minnesota,27,045,101.0
Freeborn County,Minnesota,27,047,407.0
Goodhue County,Minnesota,27,049,477.0
Grant County,Minnesota,27,051,14.0
Hennepin County,Minnesota,27,053,155667.0
Houston County,Minnesota,27,055,136.0
Hubbard County,Minnesota,27,057,198.0
Isanti County,Minnesota,27,059,233.0
Itasca County,Minnesota,27,061,192.0
Jackson County,Minnesota,27,063,12.0
Kanabec County,Minnesota,27,065,64.0
Kandiyohi County,Minnesota,27,067,1846.0
Kittson County,Minnesota,27,069,35.0
Koochiching County,Minnesota,27,071,111.0
Lac qui Parle County,Minnesota,27,073,79.0
Lake County,Minnesota,27,075,110.0
Lake of the Woods County,Minnesota,27,077,1.0
Le Sueur County,Minnesota,27,079,244.0
Lincoln County,Minnesota,27,081,18.0
Lyon County,Minnesota,27,083,862.0
McLeod County,Minnesota,27,085,118.0
Mahnomen County,Minnesota,27,087,17.0
Marshall County,Minnesota,27,089,30.0
Martin County,Minnesota,27,091,64.0
Meeker County,Minnesota,27,093,173.0
Mille Lacs County,Minnesota,27,095,113.0
Morrison County,Minnesota,27,097,202.0
Mower County,Minnesota,27,099,1351.0
Murray County,Minnesota,27,101,53.0
Nicollet County,Minnesota,27,103,1014.0
Nobles County,Minnesota,27,105,948.0
Norman County,Minnesota,27,107,58.0
Olmsted County,Minnesota,27,109,8584.0
Otter Tail County,Minnesota,27,111,835.0
Pennington County,Minnesota,27,113,223.0
Pine County,Minnesota,27,115,623.0
Pipestone County,Minnesota,27,117,124.0
Polk County,Minnesota,27,119,566.0
Pope County,Minnesota,27,121,51.0
Ramsey County,Minnesota,27,123,61773.0
Red Lake County,Minnesota,27,125,17.0
Redwood County,Minnesota,27,127,119.0
Renville County,Minnesota,27,129,74.0
Rice County,Minnesota,27,131,3076.0
Rock County,Minnesota,27,133,95.0
Roseau County,Minnesota,27,135,135.0
Saint Louis County,Minnesota,27,137,3199.0
Scott County,Minnesota,27,139,4921.0
Sherburne County,Minnesota,27,141,2099.0
Sibley County,Minnesota,27,143,92.0
Stearns County,Minnesota,27,145,7881.0
Steele County,Minnesota,27,147,1196.0
Stevens County,Minnesota,27,149,98.0
Swift County,Minnesota,27,151,214.0
Todd County,Minnesota,27,153,99.0
Traverse County,Minnesota,27,155,21.0
Wabasha County,Minnesota,27,157,87.0
Wadena County,Minnesota,27,159,154.0
Waseca County,Minnesota,27,161,394.0
Washington County,Minnesota,27,163,10300.0
Watonwan County,Minnesota,27,165,65.0
Wilkin County,Minnesota,27,167,35.0
Winona County,Minnesota,27,169,750.0
Wright County,Minnesota,27,171,1855.0
Yellow Medicine County,Minnesota,27,173,51.0
Adams County,Mississippi,28,001,16798.0
Alcorn County,Mississippi,28,003,4374.0
Amite County,Mississippi,28,005,5277.0
Attala County,Mississippi,28,007,8027.0
Benton County,Mississippi,28,009,3042.0
