County,State,mean_life_expectancy,State_FIPS,County_FIPS,per_capita_income
San Francisco County,California,82.9715287689956,06,075,55567.0
San Joaquin County,California,78.1059218431169,06,077,23477.0
San Luis Obispo County,California,81.2878144166655,06,079,32335.0
San Mateo County,California,84.0123323762231,06,081,50262.0
Santa Barbara County,California,81.6454722199999,06,083,31098.0
Santa Clara County,California,83.9160943086229,06,085,46034.0
Santa Cruz County,California,81.9961564120804,06,087,34732.0
Shasta County,California,75.8154731112947,06,089,25094.0
Sierra County,California,78.6673415441736,06,091,31873.0
Siskiyou County,California,76.2815852028519,06,093,23542.0
Solano County,California,79.6679789808252,06,095,30251.0
Sonoma County,California,81.4949042107213,06,097,35639.0
Stanislaus County,California,77.7558204850156,06,099,22915.0
Sutter County,California,78.425992865714,06,101,24335.0
Tehama County,California,77.156038711692,06,103,21521.0
Trinity County,California,76.476377604325,06,105,22387.0
Tulare County,California,78.0600422756,06,107,18257.0
Tuolumne County,California,78.5207303713631,06,109,29431.0
Ventura County,California,81.8451328376878,06,111,34331.0
Yolo County,California,80.902034743803,06,113,28996.0
Yuba County,California,75.7450257040619,06,115,21418.0
Alamosa County,Colorado,75.771887610673,08,003,18133.0
Archuleta County,Colorado,81.6414378243916,08,007,28649.0
Baca County,Colorado,76.9965655550903,08,009,22113.0
Bent County,Colorado,75.7641542661414,08,011,13772.0
Chaffee County,Colorado,81.2002092122488,08,015,27848.0
Cheyenne County,Colorado,78.8841561398334,08,017,23916.0
Clear Creek County,Colorado,82.2134532225974,08,019,42355.0
Conejos County,Colorado,76.3307341255663,08,021,18221.0
Costilla County,Colorado,76.7769601558707,08,023,20238.0
Crowley County,Colorado,77.1719431023493,08,025,12513.0
Custer County,Colorado,81.0944165093847,08,027,22333.0
Delta County,Colorado,77.9358229078402,08,029,24261.0
Dolores County,Colorado,79.3628695960052,08,033,21112.0
Douglas County,Colorado,83.4601212130212,08,035,47062.0
Eagle County,Colorado,88.2928566275646,08,037,38604.0
Elbert County,Colorado,81.4849215372713,08,039,39360.0
El Paso County,Colorado,78.9786695180627,08,041,30261.0
Fremont County,Colorado,77.137998463904,08,043,19427.0
Garfield County,Colorado,80.5212296945579,08,045,29179.0
Gilpin County,Colorado,81.1262138403668,08,047,37027.0
Grand County,Colorado,83.5860252464151,08,049,32348.0
Gunnison County,Colorado,82.632977713167,08,051,25920.0
Huerfano County,Colorado,75.6325634414296,08,055,25062.0
Jackson County,Colorado,79.6337211914158,08,057,26798.0
Kiowa County,Colorado,77.5284594449532,08,061,21602.0
Kit Carson County,Colorado,79.2319755865927,08,063,24327.0
Lake County,Colorado,81.4714622277775,08,065,26693.0
La Plata County,Colorado,81.6596562998791,08,067,32953.0
Larimer County,Colorado,81.5083109395379,08,069,32433.0
Las Animas County,Colorado,76.3309843460437,08,071,23857.0
Lincoln County,Colorado,78.6842812775749,08,073,14210.0
Logan County,Colorado,79.2200596051251,08,075,23692.0
Mesa County,Colorado,78.3937721412894,08,077,26731.0
Moffat County,Colorado,78.1221748148496,08,081,26344.0
Montezuma County,Colorado,77.1367714339189,08,083,22738.0
Montrose County,Colorado,79.2461641337684,08,085,23276.0
Morgan County,Colorado,78.13439908772,08,087,23408.0
Otero County,Colorado,75.1401575306602,08,089,19842.0
Ouray County,Colorado,84.0203909090915,08,091,34993.0
Park County,Colorado,82.7078121177392,08,093,34442.0
Phillips County,Colorado,80.0902373229648,08,095,26290.0
Pitkin County,Colorado,90.470655000783,08,097,59229.0
Prowers County,Colorado,76.7338690354723,08,099,20589.0
Pueblo County,Colorado,76.4534159713537,08,101,22431.0
Rio Blanco County,Colorado,78.8510030730045,08,103,27419.0
Rio Grande County,Colorado,76.7006333576077,08,105,22918.0
Routt County,Colorado,83.0859439169025,08,107,36692.0
Saguache County,Colorado,79.549357835051,08,109,21356.0
San Miguel County,Colorado,85.8934808652553,08,113,35701.0
Sedgwick County,Colorado,77.6908466567926,08,115,24247.0
Summit County,Colorado,90.7599342440293,08,117,36545.0
Teller County,Colorado,80.4060865096973,08,119,34230.0
Washington County,Colorado,79.5359214085342,08,121,25744.0
Yuma County,Colorado,78.8699502657181,08,125,23905.0
Adams County,Colorado,80.2432338592034,08,001,26051.0
Arapahoe County,Colorado,80.2432338592034,08,005,35250.0
Boulder County,Colorado,80.2432338592034,08,013,40097.0
Broomfield County,Colorado,80.2432338592034,08,014,41698.0
Denver County,Colorado,80.2432338592034,08,031,36616.0
Jefferson County,Colorado,80.2432338592034,08,059,38367.0
Weld County,Colorado,80.2432338592034,08,123,27808.0
Fairfield County,Connecticut,82.5933818002003,09,001,51719.0
Hartford County,Connecticut,80.2119442590321,09,003,36570.0
Litchfield County,Connecticut,80.4021916136219,09,005,38859.0
Middlesex County,Connecticut,81.0821212220154,09,007,42573.0
New Haven County,Connecticut,80.061944421033,09,009,33706.0
New London County,Connecticut,79.9198566902699,09,011,35531.0
Tolland County,Connecticut,81.718649046245,09,013,36364.0
Windham County,Connecticut,78.8145339848324,09,015,28663.0
Kent County,Delaware,77.2142387207649,10,001,26118.0
New Castle County,Delaware,78.329504469616,10,003,33240.0
Sussex County,Delaware,78.511223894838,10,005,29630.0
Alachua County,Florida,78.4485792222787,12,001,25758.0
Baker County,Florida,75.0098994703056,12,003,21222.0
Bay County,Florida,75.8233176738751,12,005,25695.0
Bradford County,Florida,75.281591103258,12,007,19852.0
Brevard County,Florida,77.4763904243823,12,009,28189.0
Broward County,Florida,80.38591179557,12,011,28987.0
Calhoun County,Florida,74.8724377962822,12,013,16560.0
Charlotte County,Florida,80.0342861683159,12,015,27860.0
Citrus County,Florida,75.4513819875713,12,017,24188.0
Clay County,Florida,77.2720166250971,12,019,27159.0
Collier County,Florida,84.5508843732645,12,021,39616.0
Columbia County,Florida,74.9065889001892,12,023,21875.0
Miami-Dade County,Florida,80.9623762730876,12,086,24515.0
DeSoto County,Florida,79.2280677265237,12,027,16710.0
Dixie County,Florida,74.6214509730913,12,029,18490.0
Duval County,Florida,75.8624927005273,12,031,27235.0
Escambia County,Florida,75.113067006593,12,033,24532.0
Flagler County,Florida,78.902559028605,12,035,25314.0
Franklin County,Florida,75.9324842435541,12,037,21515.0
Gadsden County,Florida,75.3613788068946,12,039,18187.0
Gilchrist County,Florida,76.6292374244165,12,041,21620.0
Glades County,Florida,80.4808894980128,12,043,17798.0
Gulf County,Florida,76.1199507239587,12,045,20050.0
Hamilton County,Florida,75.3710930703004,12,047,15970.0
Hardee County,Florida,78.4028121656282,12,049,17179.0
Hendry County,Florida,77.1586211178051,12,051,18027.0
Hernando County,Florida,76.698885399624,12,053,22435.0
Highlands County,Florida,78.4630943919612,12,055,21916.0
Hillsborough County,Florida,78.6239373423411,12,057,28727.0
Holmes County,Florida,73.5174425326516,12,059,17854.0
Indian River County,Florida,80.0878689742647,12,061,32208.0
Jackson County,Florida,74.7530884871818,12,063,17222.0
Jefferson County,Florida,76.8534552788289,12,065,21311.0
Lafayette County,Florida,76.6907511322574,12,067,19341.0
Lake County,Florida,78.590205121082,12,069,24760.0
Lee County,Florida,81.4778140042049,12,071,28949.0
Leon County,Florida,79.1669529782412,12,073,27190.0
Levy County,Florida,74.6523472464417,12,075,20555.0
Liberty County,Florida,75.8738053602364,12,077,17218.0
Madison County,Florida,74.8453783699189,12,079,16486.0
Manatee County,Florida,80.2599669690005,12,081,29140.0
Marion County,Florida,76.1771704219972,12,083,22390.0
Martin County,Florida,81.2904164027968,12,085,35892.0
Monroe County,Florida,79.7025052428046,12,087,36771.0
Nassau County,Florida,77.4137857800555,12,089,31141.0
Okaloosa County,Florida,77.5272617741847,12,091,29603.0
Okeechobee County,Florida,76.0526843058407,12,093,17173.0
Orange County,Florida,79.6229938205538,12,095,26210.0
Osceola County,Florida,79.1287941677334,12,097,19482.0
Palm Beach County,Florida,81.5435098991609,12,099,34846.0
Pasco County,Florida,77.1762844629969,12,101,25225.0
Pinellas County,Florida,78.395681342823,12,103,31035.0
Polk County,Florida,77.8620845497436,12,105,21669.0
Putnam County,Florida,74.090780438707,12,107,18561.0
Saint Johns County,Florida,80.7873785548533,12,109,38362.0
Saint Lucie County,Florida,79.3208079937143,12,111,24104.0
Santa Rosa County,Florida,77.4755310649387,12,113,28219.0
Sarasota County,Florida,81.0536216072404,12,115,35210.0
Seminole County,Florida,80.0229363433933,12,117,30097.0
Sumter County,Florida,80.6805603758586,12,119,31591.0
Suwannee County,Florida,75.2518438739817,12,121,19322.0
Taylor County,Florida,75.0117232413597,12,123,16081.0
Union County,Florida,68.1022321435241,12,125,12943.0
Volusia County,Florida,76.5873174711124,12,127,24834.0
Wakulla County,Florida,76.4257876549123,12,129,22129.0
Walton County,Florida,77.5629641542452,12,131,28475.0
Washington County,Florida,73.1869831493123,12,133,18239.0
Appling County,Georgia,74.1433448346722,13,001,19607.0
Atkinson County,Georgia,73.4957386486268,13,003,19002.0
Bacon County,Georgia,72.7359964465048,13,005,18299.0
Baker County,Georgia,77.1856340859936,13,007,23001.0
Baldwin County,Georgia,76.09619616506,13,009,19147.0
Banks County,Georgia,76.5450676909754,13,011,18890.0
Barrow County,Georgia,76.411888155461,13,013,21978.0
Bartow County,Georgia,76.1722834809012,13,015,23376.0
Ben Hill County,Georgia,73.1598816340588,13,017,15311.0
Berrien County,Georgia,74.6754529151076,13,019,17007.0
Bibb County,Georgia,73.6322262198595,13,021,22175.0
Bleckley County,Georgia,75.6717690416959,13,023,19511.0
Brantley County,Georgia,74.2546400533743,13,025,17320.0
Brooks County,Georgia,74.8172682959812,13,027,19665.0
Bryan County,Georgia,76.1180906074149,13,029,29056.0
Bulloch County,Georgia,76.9215839131574,13,031,19544.0
Burke County,Georgia,73.6021263366518,13,033,18667.0
Butts County,Georgia,73.8736433128169,13,035,19529.0
Calhoun County,Georgia,74.7431979128518,13,037,16778.0
Camden County,Georgia,77.7910556071849,13,039,24368.0
Candler County,Georgia,73.5173794672618,13,043,17750.0
Carroll County,Georgia,75.1905636320048,13,045,22002.0
Catoosa County,Georgia,77.6873163555651,13,047,23834.0
Charlton County,Georgia,76.4126485763899,13,049,18693.0
Chatham County,Georgia,77.495475731078,13,051,27204.0
Chattahoochee County,Georgia,77.0407510773315,13,053,19708.0
Chattooga County,Georgia,73.4795878806539,13,055,17381.0
Cherokee County,Georgia,79.8919212910128,13,057,32002.0
Clarke County,Georgia,78.5390655519176,13,059,20195.0
Clay County,Georgia,74.0565024724032,13,061,13533.0
Clayton County,Georgia,76.5867255823059,13,063,18728.0
Clinch County,Georgia,72.5941347103603,13,065,16912.0
Cobb County,Georgia,80.1632391745068,13,067,34891.0
Coffee County,Georgia,74.6415935021983,13,069,18060.0
Colquitt County,Georgia,74.2395419909798,13,071,17477.0
Columbia County,Georgia,79.9446528000494,13,073,31004.0
Cook County,Georgia,74.3816861362536,13,075,17564.0
Coweta County,Georgia,78.3629639007777,13,077,29769.0
Crawford County,Georgia,75.7700017855094,13,079,22183.0
Crisp County,Georgia,74.8754728821352,13,081,19943.0
Dade County,Georgia,74.9169898375515,13,083,21997.0
Dawson County,Georgia,77.8404809399285,13,085,29958.0
Decatur County,Georgia,73.7947102183909,13,087,18972.0
DeKalb County,Georgia,79.6424407722431,13,089,30517.0
Dodge County,Georgia,75.2439111309318,13,091,18481.0
Dooly County,Georgia,78.4687087657377,13,093,16109.0
Dougherty County,Georgia,74.5138416570881,13,095,20403.0
Douglas County,Georgia,77.3715511881552,13,097,24471.0
Early County,Georgia,73.1140819945057,13,099,17338.0
Echols County,Georgia,77.1261008355718,13,101,17989.0
Effingham County,Georgia,76.3761584292673,13,103,25553.0
Elbert County,Georgia,74.4234738881675,13,105,21039.0
Emanuel County,Georgia,72.7620593157699,13,107,16681.0
Evans County,Georgia,74.8433020894414,13,109,20710.0
Fannin County,Georgia,76.9911635316195,13,111,22425.0
Fayette County,Georgia,80.7588889119797,13,113,38493.0
Floyd County,Georgia,75.2562231958774,13,115,22284.0
Forsyth County,Georgia,81.64720509527,13,117,37686.0
Franklin County,Georgia,73.9914157726118,13,119,18642.0
Fulton County,Georgia,78.7678526769602,13,121,39101.0
Gilmer County,Georgia,78.110295381191,13,123,22893.0
Glascock County,Georgia,73.5591151643724,13,125,19037.0
Glynn County,Georgia,77.1042251846537,13,127,27819.0
Gordon County,Georgia,75.5399076199864,13,129,20009.0
Grady County,Georgia,75.6781613975346,13,131,17764.0
Greene County,Georgia,77.6535983104785,13,133,31485.0
Gwinnett County,Georgia,80.5977995974354,13,135,26749.0
Habersham County,Georgia,77.41930695738,13,137,19171.0
Hall County,Georgia,78.8501578196255,13,139,24099.0
Hancock County,Georgia,75.5511526228516,13,141,13898.0
Haralson County,Georgia,73.2548609996383,13,143,21838.0
Harris County,Georgia,79.3637275024378,13,145,30703.0
Hart County,Georgia,76.8943495410448,13,147,20866.0
Heard County,Georgia,74.7359238306926,13,149,20494.0
Henry County,Georgia,77.2246725220502,13,151,25727.0
Houston County,Georgia,77.4957791397741,13,153,25289.0
Irwin County,Georgia,74.9700522755473,13,155,18514.0
Jackson County,Georgia,76.154219538743,13,157,23982.0
Jasper County,Georgia,75.9077043960719,13,159,20685.0
Jeff Davis County,Georgia,73.27850301101,13,161,17981.0
Jefferson County,Georgia,72.677315464956,13,163,16986.0
Jenkins County,Georgia,73.4881821924482,13,165,18288.0
Johnson County,Georgia,76.1256460094423,13,167,16693.0
Jones County,Georgia,77.9077041501382,13,169,26602.0
Lamar County,Georgia,74.5163705283169,13,171,19143.0
Lanier County,Georgia,75.3402613596848,13,173,17403.0
Laurens County,Georgia,74.6099464490999,13,175,19826.0
Lee County,Georgia,76.7932149732719,13,177,28175.0
Liberty County,Georgia,76.4775650868514,13,179,20065.0
Lincoln County,Georgia,76.1576916943944,13,181,23582.0
Long County,Georgia,78.3681666188566,13,183,19176.0
Lowndes County,Georgia,75.995529913625,13,185,20428.0
Lumpkin County,Georgia,77.6218085990866,13,187,21814.0
McDuffie County,Georgia,73.8513564466333,13,189,19497.0
McIntosh County,Georgia,79.7602966419833,13,191,23826.0
Macon County,Georgia,73.8433801513223,13,193,14039.0
Madison County,Georgia,75.8660518401721,13,195,21883.0
Marion County,Georgia,76.3753888559576,13,197,17522.0
Meriwether County,Georgia,74.4599480502971,13,199,19626.0
Miller County,Georgia,73.539483539702,13,201,21093.0
Mitchell County,Georgia,74.2252815852118,13,205,15027.0
Monroe County,Georgia,77.4615928697148,13,207,29053.0
Montgomery County,Georgia,75.1047075175106,13,209,19131.0
Morgan County,Georgia,77.4326850024947,13,211,26298.0
Murray County,Georgia,74.8101618892847,13,213,17856.0
Muscogee County,Georgia,74.2199476837889,13,215,23747.0
Newton County,Georgia,76.0155551337021,13,217,22478.0
Oconee County,Georgia,80.90554970106,13,219,37054.0
Oglethorpe County,Georgia,77.8050173797246,13,221,20987.0
Paulding County,Georgia,78.4895950797659,13,223,25655.0
Peach County,Georgia,73.7980458639214,13,225,20746.0
Pickens County,Georgia,77.1138210119651,13,227,28637.0
Pierce County,Georgia,74.4889636156105,13,229,23470.0
Pike County,Georgia,75.5700513081301,13,231,23783.0
Polk County,Georgia,73.3539926871238,13,233,21582.0
Pulaski County,Georgia,77.5360379042965,13,235,17587.0
Putnam County,Georgia,77.3546977694882,13,237,25164.0
Quitman County,Georgia,75.2221673212216,13,239,18499.0
Rabun County,Georgia,77.1527603986146,13,241,24374.0
Randolph County,Georgia,75.426296165832,13,243,26198.0
Richmond County,Georgia,73.8653991245777,13,245,20956.0
Rockdale County,Georgia,77.7038819561169,13,247,23003.0
Schley County,Georgia,77.1063445326143,13,249,21202.0
Screven County,Georgia,74.4653823162502,13,251,19801.0
Seminole County,Georgia,73.7255189590861,13,253,21484.0
Spalding County,Georgia,74.2485252754827,13,255,19899.0
Stephens County,Georgia,73.3793014301216,13,257,20125.0
Stewart County,Georgia,74.0889879344936,13,259,13883.0
Sumter County,Georgia,74.507156199642,13,261,18487.0
Talbot County,Georgia,74.7719078108227,13,263,20366.0
Taliaferro County,Georgia,74.4151345520244,13,265,15469.0
Tattnall County,Georgia,74.8066149880787,13,267,15632.0
Taylor County,Georgia,74.7090179595822,13,269,17321.0
Telfair County,Georgia,77.3078965375373,13,271,12440.0
Terrell County,Georgia,74.0773156453608,13,273,17246.0
Thomas County,Georgia,75.201477897301,13,275,22178.0
Tift County,Georgia,74.7870201854646,13,277,20642.0
Toombs County,Georgia,74.1778642566855,13,279,20309.0
Towns County,Georgia,77.8229688611086,13,281,21671.0
Treutlen County,Georgia,74.9329068404422,13,283,21307.0
Troup County,Georgia,75.1486114971861,13,285,21942.0
Turner County,Georgia,72.9932040808079,13,287,17149.0
Twiggs County,Georgia,74.1272906446595,13,289,18255.0
Union County,Georgia,78.415270096365,13,291,23603.0
Upson County,Georgia,73.0792631348822,13,293,19511.0
Walker County,Georgia,74.8118385223856,13,295,21588.0
Walton County,Georgia,76.352234370486,13,297,24141.0
Ware County,Georgia,73.7498453948408,13,299,18396.0
Warren County,Georgia,74.1883642622755,13,301,18381.0
Washington County,Georgia,75.3034859538113,13,303,18662.0
Wayne County,Georgia,73.9630482802072,13,305,18663.0
Webster County,Georgia,78.5007920549565,13,307,20834.0
Wheeler County,Georgia,77.1619995698847,13,309,9688.0
White County,Georgia,78.5916537923616,13,311,22055.0
Whitfield County,Georgia,77.2456867509714,13,313,21158.0
Wilcox County,Georgia,75.2183695032722,13,315,14536.0
Wilkes County,Georgia,74.5831373681597,13,317,19129.0
Wilkinson County,Georgia,74.2377828800541,13,319,19173.0
Worth County,Georgia,75.5688114187151,13,321,20068.0
Hawaii County,Hawaii,80.0433283563566,15,001,25827.0
Honolulu County,Hawaii,81.5288654020006,15,003,32194.0
Kauai County,Hawaii,81.2885989767399,15,007,28791.0
Kalawao County,Hawaii,81.6022793092956,15,005,45812.0
Maui County,Hawaii,81.6022793092956,15,009,30599.0
Ada County,Idaho,80.6492124178609,16,001,30086.0
Adams County,Idaho,80.4585907587652,16,003,22741.0
Bannock County,Idaho,77.1500078905129,16,005,22885.0
Bear Lake County,Idaho,78.5844515167266,16,007,22985.0
Benewah County,Idaho,75.944913432029,16,009,22055.0
Bingham County,Idaho,77.7827223533336,16,011,20199.0
Blaine County,Idaho,83.6228802296991,16,013,34330.0
Boise County,Idaho,81.3403902681859,16,015,28273.0
Bonner County,Idaho,79.1305707609657,16,017,24507.0
Bonneville County,Idaho,78.2736785879565,16,019,24889.0
Boundary County,Idaho,78.6482681534744,16,021,22822.0
Butte County,Idaho,78.5726191122502,16,023,25209.0
Camas County,Idaho,80.562604263514,16,025,26544.0
Canyon County,Idaho,78.8829969807554,16,027,18639.0
Caribou County,Idaho,77.8818625646932,16,029,25146.0
Cassia County,Idaho,77.8669694301039,16,031,18785.0
Clearwater County,Idaho,78.2936577830062,16,035,21316.0
Custer County,Idaho,80.1866632267708,16,037,23624.0
Elmore County,Idaho,77.9932770717701,16,039,22045.0
Franklin County,Idaho,79.290721202944,16,041,19985.0
Fremont County,Idaho,79.4388539780583,16,043,21196.0
Gem County,Idaho,77.6567495024108,16,045,18745.0
Gooding County,Idaho,78.2750059282776,16,047,20418.0
Idaho County,Idaho,79.4040840538418,16,049,19524.0
Jefferson County,Idaho,79.6622552500095,16,051,20750.0
Jerome County,Idaho,78.1723636821426,16,053,18214.0
Kootenai County,Idaho,79.0595560076741,16,055,26514.0
Latah County,Idaho,81.2285037737435,16,057,22717.0
Lemhi County,Idaho,78.56051581245,16,059,21953.0
Lewis County,Idaho,78.2732521406635,16,061,22589.0
Lincoln County,Idaho,77.9006648276826,16,063,18239.0
Madison County,Idaho,80.7365367513647,16,065,15103.0
Minidoka County,Idaho,78.2166428521007,16,067,22103.0
Nez Perce County,Idaho,77.2062321886789,16,069,25179.0
Oneida County,Idaho,79.2150163948579,16,071,19073.0
Owyhee County,Idaho,78.46044458149,16,073,18135.0
Payette County,Idaho,77.8592584122404,16,075,21700.0
Power County,Idaho,77.9179822611832,16,077,20431.0
Shoshone County,Idaho,75.2080815004412,16,079,21875.0
Teton County,Idaho,82.5644671892687,16,081,29251.0
Twin Falls County,Idaho,77.9557545243585,16,083,21682.0
Valley County,Idaho,82.0093328266915,16,085,28133.0
Washington County,Idaho,78.3447971515704,16,087,19559.0
Adams County,Illinois,78.2364724987973,17,001,26053.0
Alexander County,Illinois,73.7694331519724,17,003,16067.0
Bond County,Illinois,78.3857918943903,17,005,23660.0
Boone County,Illinois,79.5114723099561,17,007,27825.0
Brown County,Illinois,78.0586273250647,17,009,21822.0
Bureau County,Illinois,78.4850004015145,17,011,27332.0
Calhoun County,Illinois,78.7872842736101,17,013,25341.0
Carroll County,Illinois,78.5419586257175,17,015,27325.0
Cass County,Illinois,76.7163352786374,17,017,25010.0
Champaign County,Illinois,80.4425235584885,17,019,27373.0
Christian County,Illinois,76.9221215038543,17,021,23823.0
Clark County,Illinois,76.5410816166663,17,023,25806.0
Clay County,Illinois,76.6835522550341,17,025,23843.0
Clinton County,Illinois,79.20363790919,17,027,29512.0
Coles County,Illinois,77.981866044557,17,029,23944.0
Cook County,Illinois,79.177654597965,17,031,32179.0
Crawford County,Illinois,77.1045974700904,17,033,26245.0
Cumberland County,Illinois,78.4085527012416,17,035,22786.0
DeKalb County,Illinois,79.5824526610323,17,037,25172.0
De Witt County,Illinois,76.8337015871046,17,039,28294.0
Douglas County,Illinois,78.578043057421,17,041,26309.0
DuPage County,Illinois,82.0692152925835,17,043,40547.0
Edgar County,Illinois,76.4832830443027,17,045,25122.0
Edwards County,Illinois,76.7342311362719,17,047,25235.0
Effingham County,Illinois,77.9767885635955,17,049,27680.0
Fayette County,Illinois,78.106699152885,17,051,21665.0
Ford County,Illinois,76.3461784370539,17,053,25524.0
Franklin County,Illinois,74.6773649119244,17,055,22119.0
Fulton County,Illinois,76.6405488919485,17,057,22969.0
Gallatin County,Illinois,73.9122499854368,17,059,23109.0
Greene County,Illinois,76.7695015391874,17,061,21916.0
Grundy County,Illinois,78.2178257938286,17,063,30232.0
Hamilton County,Illinois,76.9865488951621,17,065,24309.0
Hancock County,Illinois,79.4812074748106,17,067,25647.0
Hardin County,Illinois,74.2768899187106,17,069,21573.0
Henderson County,Illinois,78.3259201419375,17,071,26504.0
Henry County,Illinois,78.859616056202,17,073,27777.0
Iroquois County,Illinois,76.1965274414115,17,075,25562.0
Jackson County,Illinois,78.2164627314215,17,077,21948.0
Jasper County,Illinois,78.6356563559491,17,079,25811.0
Jefferson County,Illinois,76.4753562627206,17,081,23054.0
Jersey County,Illinois,76.9875632086643,17,083,26346.0
Jo Daviess County,Illinois,80.7306385693572,17,085,29892.0
Johnson County,Illinois,77.8516000485313,17,087,20928.0
Kane County,Illinois,81.1607006643239,17,089,31774.0
Kankakee County,Illinois,76.9855990463622,17,091,25111.0
Kendall County,Illinois,81.0831301128255,17,093,31920.0
Knox County,Illinois,76.5282102063254,17,095,22939.0
Lake County,Illinois,81.2638943061807,17,097,40655.0
LaSalle County,Illinois,77.0637020119413,17,099,26228.0
Lawrence County,Illinois,75.5270625661644,17,101,16417.0
Lee County,Illinois,77.9727745680027,17,103,27021.0
Livingston County,Illinois,76.8591643161108,17,105,26777.0
Logan County,Illinois,77.3058681515721,17,107,23410.0
McDonough County,Illinois,78.6507974340575,17,109,22387.0
McHenry County,Illinois,80.2794500597363,17,111,34589.0
McLean County,Illinois,79.8233846113779,17,113,31752.0
Macon County,Illinois,77.0315948840164,17,115,27010.0
Macoupin County,Illinois,77.1909889818966,17,117,26779.0
Madison County,Illinois,76.6833049966821,17,119,29100.0
Marion County,Illinois,74.968913889049,17,121,23366.0
Marshall County,Illinois,76.8052116331298,17,123,28279.0
Mason County,Illinois,76.3262280785189,17,125,25166.0
Massac County,Illinois,74.8319035581934,17,127,23673.0
Menard County,Illinois,78.316351851309,17,129,31323.0
Mercer County,Illinois,78.450379280445,17,131,27566.0
Monroe County,Illinois,80.5515356141449,17,133,35699.0
Montgomery County,Illinois,77.1588109164219,17,135,21072.0
Morgan County,Illinois,77.264868465187,17,137,25201.0
Moultrie County,Illinois,77.4396263799289,17,139,25351.0
Ogle County,Illinois,78.7558134573112,17,141,28026.0
Peoria County,Illinois,77.3137639343974,17,143,29055.0
Perry County,Illinois,76.8986080238477,17,145,22650.0
Piatt County,Illinois,79.0893781017308,17,147,33197.0
Pike County,Illinois,77.5391374004315,17,149,22048.0
Pope County,Illinois,77.791777764723,17,151,21427.0
Pulaski County,Illinois,74.3373625202228,17,153,18924.0
Putnam County,Illinois,78.9806875406341,17,155,32584.0
Randolph County,Illinois,77.3287862451738,17,157,23424.0
Richland County,Illinois,77.319225987809,17,159,23972.0
Rock Island County,Illinois,78.0116277482826,17,161,26893.0
Saint Clair County,Illinois,76.3596825304911,17,163,27683.0
Saline County,Illinois,73.7691044182752,17,165,21917.0
Sangamon County,Illinois,77.7580162846626,17,167,31904.0
Schuyler County,Illinois,77.7696985363822,17,169,24323.0
Scott County,Illinois,77.5001435607922,17,171,25568.0
Shelby County,Illinois,79.2590346745143,17,173,23974.0
Stark County,Illinois,76.8639705887918,17,175,28545.0
Stephenson County,Illinois,78.8250729716074,17,177,24529.0
Tazewell County,Illinois,78.3046000362719,17,179,30700.0
Union County,Illinois,75.9474691504219,17,181,24296.0
Vermilion County,Illinois,75.274542600159,17,183,22733.0
Wabash County,Illinois,77.8103306210694,17,185,24697.0
Warren County,Illinois,78.052970113434,17,187,23350.0
Washington County,Illinois,78.6238004731137,17,189,29548.0
Wayne County,Illinois,77.0058885735229,17,191,24342.0
White County,Illinois,75.3174096816897,17,193,25065.0
Whiteside County,Illinois,77.9962917333154,17,195,26155.0
Will County,Illinois,79.7280418889056,17,197,32311.0
Williamson County,Illinois,76.6401081151474,17,199,25238.0
Winnebago County,Illinois,76.8256290913658,17,201,26187.0
Woodford County,Illinois,79.7635162804493,17,203,32360.0
Adams County,Indiana,78.6099265181178,18,001,21173.0
Allen County,Indiana,77.2878082640271,18,003,26058.0
Bartholomew County,Indiana,77.6073451562475,18,005,28631.0
Benton County,Indiana,77.5469173477013,18,007,23181.0
Blackford County,Indiana,75.5888736905433,18,009,21980.0
Boone County,Indiana,78.4554827399822,18,011,40487.0
Brown County,Indiana,78.8506720563162,18,013,30279.0
Carroll County,Indiana,79.2139932325925,18,015,25647.0
Cass County,Indiana,76.6051064309118,18,017,22625.0
Clark County,Indiana,75.1812411054194,18,019,25693.0
Clay County,Indiana,75.9353146182707,18,021,22913.0
Clinton County,Indiana,76.5071277999508,18,023,23260.0
Crawford County,Indiana,75.0800107708371,18,025,19756.0
Daviess County,Indiana,76.3032968127297,18,027,21472.0
Dearborn County,Indiana,77.2870586893728,18,029,28471.0
Decatur County,Indiana,76.6247351715522,18,031,24175.0
DeKalb County,Indiana,77.0378053198773,18,033,25132.0
Delaware County,Indiana,75.4997514237695,18,035,21566.0
Dubois County,Indiana,78.6895019771062,18,037,27331.0
Elkhart County,Indiana,78.2499079431819,18,039,22387.0
Fayette County,Indiana,73.3953876065298,18,041,21716.0
Floyd County,Indiana,76.3538739785115,18,043,29350.0
Fountain County,Indiana,76.0295612675845,18,045,25086.0
Franklin County,Indiana,77.9516329836839,18,047,24748.0
Fulton County,Indiana,75.7269390916714,18,049,23507.0
Gibson County,Indiana,77.2974658951101,18,051,25990.0
Grant County,Indiana,74.8705216914387,18,053,20348.0
Greene County,Indiana,75.9076622683788,18,055,23189.0
Hamilton County,Indiana,81.5946264477584,18,057,42361.0
Hancock County,Indiana,78.171603296033,18,059,30011.0
Harrison County,Indiana,76.9212669648546,18,061,25319.0
Hendricks County,Indiana,79.4321163269164,18,063,31335.0
Henry County,Indiana,75.2401687413227,18,065,22182.0
Howard County,Indiana,75.2857579307992,18,067,25507.0
Huntington County,Indiana,76.9275980844103,18,069,23396.0
