County,State,State_FIPS,County_FIPS,native_american_population
Howard County,Indiana,18,067,462.0
Huntington County,Indiana,18,069,157.0
Jackson County,Indiana,18,071,97.0
Jasper County,Indiana,18,073,8.0
Jay County,Indiana,18,075,29.0
Jefferson County,Indiana,18,077,68.0
Jennings County,Indiana,18,079,129.0
Johnson County,Indiana,18,081,206.0
Knox County,Indiana,18,083,47.0
Kosciusko County,Indiana,18,085,373.0
LaGrange County,Indiana,18,087,23.0
Lake County,Indiana,18,089,1286.0
LaPorte County,Indiana,18,091,353.0
Lawrence County,Indiana,18,093,253.0
Madison County,Indiana,18,095,302.0
Marion County,Indiana,18,097,2602.0
Marshall County,Indiana,18,099,7.0
Martin County,Indiana,18,101,33.0
Miami County,Indiana,18,103,297.0
Monroe County,Indiana,18,105,330.0
Montgomery County,Indiana,18,107,67.0
Morgan County,Indiana,18,109,26.0
Newton County,Indiana,18,111,19.0
Noble County,Indiana,18,113,63.0
Ohio County,Indiana,18,115,6.0
Orange County,Indiana,18,117,17.0
Owen County,Indiana,18,119,80.0
Parke County,Indiana,18,121,125.0
Perry County,Indiana,18,123,41.0
Pike County,Indiana,18,125,0.0
Porter County,Indiana,18,127,281.0
Posey County,Indiana,18,129,19.0
Pulaski County,Indiana,18,131,31.0
Putnam County,Indiana,18,133,56.0
Randolph County,Indiana,18,135,34.0
Ripley County,Indiana,18,137,81.0
Rush County,Indiana,18,139,0.0
Saint Joseph County,Indiana,18,141,1291.0
Scott County,Indiana,18,143,81.0
Shelby County,Indiana,18,145,38.0
Spencer County,Indiana,18,147,31.0
Starke County,Indiana,18,149,14.0
Steuben County,Indiana,18,151,32.0
Sullivan County,Indiana,18,153,19.0
Switzerland County,Indiana,18,155,0.0
Tippecanoe County,Indiana,18,157,561.0
Tipton County,Indiana,18,159,2.0
Union County,Indiana,18,161,0.0
Vanderburgh County,Indiana,18,163,193.0
Vermillion County,Indiana,18,165,44.0
Vigo County,Indiana,18,167,178.0
Wabash County,Indiana,18,169,247.0
Warren County,Indiana,18,171,0.0
Warrick County,Indiana,18,173,113.0
Washington County,Indiana,18,175,106.0
Wayne County,Indiana,18,177,278.0
Wells County,Indiana,18,179,63.0
White County,Indiana,18,181,84.0
Whitley County,Indiana,18,183,117.0
Adair County,Iowa,19,001,0.0
Adams County,Iowa,19,003,4.0
Allamakee County,Iowa,19,005,46.0
Appanoose County,Iowa,19,007,24.0
Audubon County,Iowa,19,009,2.0
Benton County,Iowa,19,011,41.0
Black Hawk County,Iowa,19,013,557.0
Boone County,Iowa,19,015,107.0
Bremer County,Iowa,19,017,92.0
Buchanan County,Iowa,19,019,78.0
Buena Vista County,Iowa,19,021,5.0
Butler County,Iowa,19,023,25.0
Calhoun County,Iowa,19,025,36.0
Carroll County,Iowa,19,027,76.0
Cass County,Iowa,19,029,70.0
Cedar County,Iowa,19,031,49.0
Cerro Gordo County,Iowa,19,033,215.0
Cherokee County,Iowa,19,035,39.0
Chickasaw County,Iowa,19,037,20.0
Clarke County,Iowa,19,039,40.0
Clay County,Iowa,19,041,7.0
Clayton County,Iowa,19,043,33.0
Clinton County,Iowa,19,045,141.0
Crawford County,Iowa,19,047,107.0
Dallas County,Iowa,19,049,98.0
Davis County,Iowa,19,051,35.0
Decatur County,Iowa,19,053,24.0
Delaware County,Iowa,19,055,55.0
Des Moines County,Iowa,19,057,78.0
Dickinson County,Iowa,19,059,48.0
Dubuque County,Iowa,19,061,250.0
Emmet County,Iowa,19,063,16.0
Fayette County,Iowa,19,065,34.0
Floyd County,Iowa,19,067,97.0
Franklin County,Iowa,19,069,11.0
Fremont County,Iowa,19,071,42.0
Greene County,Iowa,19,073,13.0
Grundy County,Iowa,19,075,13.0
Guthrie County,Iowa,19,077,15.0
Hamilton County,Iowa,19,079,8.0
Hancock County,Iowa,19,081,19.0
Hardin County,Iowa,19,083,272.0
Harrison County,Iowa,19,085,29.0
Henry County,Iowa,19,087,35.0
Howard County,Iowa,19,089,0.0
Humboldt County,Iowa,19,091,28.0
Ida County,Iowa,19,093,42.0
Iowa County,Iowa,19,095,14.0
Jackson County,Iowa,19,097,2.0
Jasper County,Iowa,19,099,76.0
Jefferson County,Iowa,19,101,3.0
Johnson County,Iowa,19,103,288.0
Jones County,Iowa,19,105,27.0
Keokuk County,Iowa,19,107,24.0
Kossuth County,Iowa,19,109,58.0
Lee County,Iowa,19,111,83.0
Linn County,Iowa,19,113,493.0
Louisa County,Iowa,19,115,96.0
Lucas County,Iowa,19,117,2.0
Lyon County,Iowa,19,119,67.0
Madison County,Iowa,19,121,11.0
Mahaska County,Iowa,19,123,57.0
Marion County,Iowa,19,125,71.0
Marshall County,Iowa,19,127,105.0
Mills County,Iowa,19,129,142.0
Mitchell County,Iowa,19,131,53.0
Monona County,Iowa,19,133,152.0
Monroe County,Iowa,19,135,0.0
Montgomery County,Iowa,19,137,86.0
Muscatine County,Iowa,19,139,87.0
O'Brien County,Iowa,19,141,31.0
Osceola County,Iowa,19,143,21.0
Page County,Iowa,19,145,79.0
Palo Alto County,Iowa,19,147,20.0
Plymouth County,Iowa,19,149,117.0
Pocahontas County,Iowa,19,151,21.0
Polk County,Iowa,19,153,1530.0
Pottawattamie County,Iowa,19,155,355.0
Poweshiek County,Iowa,19,157,2.0
Ringgold County,Iowa,19,159,18.0
Sac County,Iowa,19,161,0.0
Scott County,Iowa,19,163,543.0
Shelby County,Iowa,19,165,36.0
Sioux County,Iowa,19,167,94.0
Story County,Iowa,19,169,223.0
Tama County,Iowa,19,171,1438.0
Taylor County,Iowa,19,173,14.0
Union County,Iowa,19,175,0.0
Van Buren County,Iowa,19,177,0.0
Wapello County,Iowa,19,179,36.0
Warren County,Iowa,19,181,61.0
Washington County,Iowa,19,183,58.0
Wayne County,Iowa,19,185,24.0
Webster County,Iowa,19,187,119.0
Winnebago County,Iowa,19,189,34.0
Winneshiek County,Iowa,19,191,12.0
Woodbury County,Iowa,19,193,2010.0
Worth County,Iowa,19,195,4.0
Wright County,Iowa,19,197,3.0
Allen County,Kansas,20,001,37.0
Anderson County,Kansas,20,003,164.0
Atchison County,Kansas,20,005,67.0
Barber County,Kansas,20,007,38.0
Barton County,Kansas,20,009,282.0
Bourbon County,Kansas,20,011,38.0
Brown County,Kansas,20,013,843.0
Butler County,Kansas,20,015,493.0
Chase County,Kansas,20,017,16.0
Chautauqua County,Kansas,20,019,131.0
Cherokee County,Kansas,20,021,366.0
Cheyenne County,Kansas,20,023,0.0
Clark County,Kansas,20,025,21.0
Clay County,Kansas,20,027,53.0
Cloud County,Kansas,20,029,19.0
Coffey County,Kansas,20,031,21.0
Comanche County,Kansas,20,033,0.0
Cowley County,Kansas,20,035,525.0
Crawford County,Kansas,20,037,153.0
Decatur County,Kansas,20,039,13.0
Dickinson County,Kansas,20,041,166.0
Doniphan County,Kansas,20,043,37.0
Douglas County,Kansas,20,045,3008.0
Edwards County,Kansas,20,047,0.0
Elk County,Kansas,20,049,43.0
Ellis County,Kansas,20,051,69.0
Ellsworth County,Kansas,20,053,56.0
Finney County,Kansas,20,055,150.0
Ford County,Kansas,20,057,324.0
Franklin County,Kansas,20,059,142.0
Geary County,Kansas,20,061,407.0
Gove County,Kansas,20,063,9.0
Graham County,Kansas,20,065,0.0
Grant County,Kansas,20,067,0.0
Gray County,Kansas,20,069,11.0
Greeley County,Kansas,20,071,7.0
Greenwood County,Kansas,20,073,6.0
Hamilton County,Kansas,20,075,0.0
Harper County,Kansas,20,077,84.0
Harvey County,Kansas,20,079,113.0
Haskell County,Kansas,20,081,56.0
Hodgeman County,Kansas,20,083,6.0
Jackson County,Kansas,20,085,1131.0
Jefferson County,Kansas,20,087,144.0
Jewell County,Kansas,20,089,18.0
Johnson County,Kansas,20,091,1541.0
Kearny County,Kansas,20,093,0.0
Kingman County,Kansas,20,095,26.0
Kiowa County,Kansas,20,097,17.0
Labette County,Kansas,20,099,165.0
Lane County,Kansas,20,101,12.0
Leavenworth County,Kansas,20,103,587.0
Lincoln County,Kansas,20,105,0.0
Linn County,Kansas,20,107,64.0
Logan County,Kansas,20,109,23.0
Lyon County,Kansas,20,111,244.0
McPherson County,Kansas,20,113,172.0
Marion County,Kansas,20,115,20.0
Marshall County,Kansas,20,117,5.0
Meade County,Kansas,20,119,9.0
Miami County,Kansas,20,121,270.0
Mitchell County,Kansas,20,123,44.0
Montgomery County,Kansas,20,125,1076.0
Morris County,Kansas,20,127,6.0
Morton County,Kansas,20,129,5.0
Nemaha County,Kansas,20,131,73.0
Neosho County,Kansas,20,133,63.0
Ness County,Kansas,20,135,9.0
Norton County,Kansas,20,137,53.0
Osage County,Kansas,20,139,24.0
Osborne County,Kansas,20,141,14.0
Ottawa County,Kansas,20,143,33.0
Pawnee County,Kansas,20,145,64.0
Phillips County,Kansas,20,147,20.0
Pottawatomie County,Kansas,20,149,205.0
Pratt County,Kansas,20,151,101.0
Rawlins County,Kansas,20,153,21.0
Reno County,Kansas,20,155,730.0
Republic County,Kansas,20,157,11.0
Rice County,Kansas,20,159,67.0
Riley County,Kansas,20,161,330.0
Rooks County,Kansas,20,163,12.0
Rush County,Kansas,20,165,0.0
Russell County,Kansas,20,167,62.0
Saline County,Kansas,20,169,255.0
Scott County,Kansas,20,171,4.0
Sedgwick County,Kansas,20,173,5057.0
Seward County,Kansas,20,175,124.0
Shawnee County,Kansas,20,177,1683.0
Sheridan County,Kansas,20,179,8.0
Sherman County,Kansas,20,181,49.0
Smith County,Kansas,20,183,19.0
Stafford County,Kansas,20,185,47.0
Stanton County,Kansas,20,187,3.0
Stevens County,Kansas,20,189,22.0
Sumner County,Kansas,20,191,316.0
Thomas County,Kansas,20,193,28.0
Trego County,Kansas,20,195,2.0
Wabaunsee County,Kansas,20,197,43.0
Wallace County,Kansas,20,199,0.0
Washington County,Kansas,20,201,3.0
Wichita County,Kansas,20,203,19.0
Wilson County,Kansas,20,205,43.0
Woodson County,Kansas,20,207,34.0
Wyandotte County,Kansas,20,209,806.0
Adair County,Kentucky,21,001,45.0
Allen County,Kentucky,21,003,0.0
Anderson County,Kentucky,21,005,0.0
Ballard County,Kentucky,21,007,48.0
Barren County,Kentucky,21,009,54.0
Bath County,Kentucky,21,011,14.0
Bell County,Kentucky,21,013,60.0
Boone County,Kentucky,21,015,126.0
Bourbon County,Kentucky,21,017,0.0
Boyd County,Kentucky,21,019,30.0
Boyle County,Kentucky,21,021,91.0
Bracken County,Kentucky,21,023,24.0
Breathitt County,Kentucky,21,025,30.0
Breckinridge County,Kentucky,21,027,53.0
Bullitt County,Kentucky,21,029,199.0
Butler County,Kentucky,21,031,20.0
Caldwell County,Kentucky,21,033,0.0
Calloway County,Kentucky,21,035,125.0
Campbell County,Kentucky,21,037,74.0
Carlisle County,Kentucky,21,039,31.0
Carroll County,Kentucky,21,041,34.0
Carter County,Kentucky,21,043,125.0
Casey County,Kentucky,21,045,51.0
Christian County,Kentucky,21,047,543.0
Clark County,Kentucky,21,049,54.0
Clay County,Kentucky,21,051,25.0
Clinton County,Kentucky,21,053,0.0
Crittenden County,Kentucky,21,055,20.0
Cumberland County,Kentucky,21,057,0.0
Daviess County,Kentucky,21,059,169.0
Edmonson County,Kentucky,21,061,54.0
Elliott County,Kentucky,21,063,6.0
Estill County,Kentucky,21,065,23.0
Fayette County,Kentucky,21,067,608.0
Fleming County,Kentucky,21,069,9.0
Floyd County,Kentucky,21,071,3.0
Franklin County,Kentucky,21,073,54.0
Fulton County,Kentucky,21,075,43.0
Gallatin County,Kentucky,21,077,0.0
Garrard County,Kentucky,21,079,27.0
Grant County,Kentucky,21,081,33.0
Graves County,Kentucky,21,083,52.0
Grayson County,Kentucky,21,085,113.0
Green County,Kentucky,21,087,77.0
Greenup County,Kentucky,21,089,8.0
Hancock County,Kentucky,21,091,8.0
Hardin County,Kentucky,21,093,227.0
Harlan County,Kentucky,21,095,0.0
Harrison County,Kentucky,21,097,0.0
Hart County,Kentucky,21,099,102.0
Henderson County,Kentucky,21,101,93.0
Henry County,Kentucky,21,103,0.0
Hickman County,Kentucky,21,105,18.0
Hopkins County,Kentucky,21,107,90.0
Jackson County,Kentucky,21,109,0.0
Jefferson County,Kentucky,21,111,1403.0
Jessamine County,Kentucky,21,113,156.0
Johnson County,Kentucky,21,115,17.0
Kenton County,Kentucky,21,117,213.0
Knott County,Kentucky,21,119,20.0
Knox County,Kentucky,21,121,255.0
Larue County,Kentucky,21,123,10.0
Laurel County,Kentucky,21,125,234.0
Lawrence County,Kentucky,21,127,6.0
Lee County,Kentucky,21,129,47.0
Leslie County,Kentucky,21,131,0.0
Letcher County,Kentucky,21,133,41.0
Lewis County,Kentucky,21,135,29.0
Lincoln County,Kentucky,21,137,5.0
Livingston County,Kentucky,21,139,13.0
Logan County,Kentucky,21,141,17.0
Lyon County,Kentucky,21,143,50.0
McCracken County,Kentucky,21,145,272.0
McCreary County,Kentucky,21,147,118.0
McLean County,Kentucky,21,149,48.0
Madison County,Kentucky,21,151,344.0
Magoffin County,Kentucky,21,153,4.0
Marion County,Kentucky,21,155,36.0
Marshall County,Kentucky,21,157,46.0
Martin County,Kentucky,21,159,29.0
Mason County,Kentucky,21,161,8.0
Meade County,Kentucky,21,163,211.0
Menifee County,Kentucky,21,165,0.0
Mercer County,Kentucky,21,167,31.0
Metcalfe County,Kentucky,21,169,27.0
Monroe County,Kentucky,21,171,13.0
Montgomery County,Kentucky,21,173,93.0
Morgan County,Kentucky,21,175,72.0
Muhlenberg County,Kentucky,21,177,54.0
Nelson County,Kentucky,21,179,47.0
Nicholas County,Kentucky,21,181,18.0
Ohio County,Kentucky,21,183,9.0
Oldham County,Kentucky,21,185,134.0
Owen County,Kentucky,21,187,17.0
Owsley County,Kentucky,21,189,0.0
Pendleton County,Kentucky,21,191,7.0
Perry County,Kentucky,21,193,10.0
Pike County,Kentucky,21,195,85.0
Powell County,Kentucky,21,197,77.0
Pulaski County,Kentucky,21,199,204.0
Robertson County,Kentucky,21,201,0.0
Rockcastle County,Kentucky,21,203,202.0
Rowan County,Kentucky,21,205,53.0
Russell County,Kentucky,21,207,4.0
Scott County,Kentucky,21,209,133.0
Shelby County,Kentucky,21,211,0.0
Simpson County,Kentucky,21,213,74.0
Spencer County,Kentucky,21,215,34.0
Taylor County,Kentucky,21,217,21.0
Todd County,Kentucky,21,219,0.0
Trigg County,Kentucky,21,221,0.0
Trimble County,Kentucky,21,223,40.0
Union County,Kentucky,21,225,0.0
Warren County,Kentucky,21,227,438.0
Washington County,Kentucky,21,229,0.0
Wayne County,Kentucky,21,231,5.0
Webster County,Kentucky,21,233,12.0
Whitley County,Kentucky,21,235,124.0
Wolfe County,Kentucky,21,237,23.0
Woodford County,Kentucky,21,239,0.0
Acadia Parish,Louisiana,22,001,86.0
Allen Parish,Louisiana,22,003,530.0
Ascension Parish,Louisiana,22,005,96.0
Assumption Parish,Louisiana,22,007,93.0
Avoyelles Parish,Louisiana,22,009,362.0
Beauregard Parish,Louisiana,22,011,179.0
Bienville Parish,Louisiana,22,013,6.0
Bossier Parish,Louisiana,22,015,643.0
Caddo Parish,Louisiana,22,017,933.0
Calcasieu Parish,Louisiana,22,019,636.0
Caldwell Parish,Louisiana,22,021,33.0
Cameron Parish,Louisiana,22,023,35.0
Catahoula Parish,Louisiana,22,025,10.0
Claiborne Parish,Louisiana,22,027,46.0
Concordia Parish,Louisiana,22,029,1.0
De Soto Parish,Louisiana,22,031,254.0
East Baton Rouge Parish,Louisiana,22,033,795.0
East Carroll Parish,Louisiana,22,035,0.0
East Feliciana Parish,Louisiana,22,037,98.0
Evangeline Parish,Louisiana,22,039,116.0
Franklin Parish,Louisiana,22,041,12.0
Grant Parish,Louisiana,22,043,67.0
Iberia Parish,Louisiana,22,045,75.0
Iberville Parish,Louisiana,22,047,26.0
Jackson Parish,Louisiana,22,049,16.0
Jefferson Parish,Louisiana,22,051,1753.0
Jefferson Davis Parish,Louisiana,22,053,260.0
Lafayette Parish,Louisiana,22,055,637.0
Lafourche Parish,Louisiana,22,057,2158.0
LaSalle Parish,Louisiana,22,059,154.0
Lincoln Parish,Louisiana,22,061,117.0
Livingston Parish,Louisiana,22,063,551.0
Madison Parish,Louisiana,22,065,17.0
Morehouse Parish,Louisiana,22,067,29.0
Natchitoches Parish,Louisiana,22,069,317.0
Orleans Parish,Louisiana,22,071,763.0
Ouachita Parish,Louisiana,22,073,246.0
Plaquemines Parish,Louisiana,22,075,256.0
Pointe Coupee Parish,Louisiana,22,077,0.0
Rapides Parish,Louisiana,22,079,999.0
Red River Parish,Louisiana,22,081,0.0
Richland Parish,Louisiana,22,083,3.0
Sabine Parish,Louisiana,22,085,1590.0
Saint Bernard Parish,Louisiana,22,087,169.0
Saint Charles Parish,Louisiana,22,089,191.0
Saint Helena Parish,Louisiana,22,091,114.0
Saint James Parish,Louisiana,22,093,0.0
Saint John the Baptist Parish,Louisiana,22,095,0.0
Saint Landry Parish,Louisiana,22,097,172.0
Saint Martin Parish,Louisiana,22,099,314.0
Saint Mary Parish,Louisiana,22,101,836.0
Saint Tammany Parish,Louisiana,22,103,1489.0
Tangipahoa Parish,Louisiana,22,105,341.0
Tensas Parish,Louisiana,22,107,0.0
Terrebonne Parish,Louisiana,22,109,6337.0
Union Parish,Louisiana,22,111,62.0
Vermilion Parish,Louisiana,22,113,279.0
Vernon Parish,Louisiana,22,115,642.0
Washington Parish,Louisiana,22,117,107.0
Webster Parish,Louisiana,22,119,164.0
West Baton Rouge Parish,Louisiana,22,121,21.0
West Carroll Parish,Louisiana,22,123,19.0
West Feliciana Parish,Louisiana,22,125,30.0
Winn Parish,Louisiana,22,127,76.0
Androscoggin County,Maine,23,001,162.0
Aroostook County,Maine,23,003,1275.0
Cumberland County,Maine,23,005,578.0
Franklin County,Maine,23,007,39.0
Hancock County,Maine,23,009,254.0
Kennebec County,Maine,23,011,661.0
Knox County,Maine,23,013,201.0
Lincoln County,Maine,23,015,148.0
Oxford County,Maine,23,017,182.0
Penobscot County,Maine,23,019,1910.0
Piscataquis County,Maine,23,021,135.0
Sagadahoc County,Maine,23,023,127.0
Somerset County,Maine,23,025,244.0
Waldo County,Maine,23,027,176.0
Washington County,Maine,23,029,1665.0
York County,Maine,23,031,903.0
Allegany County,Maryland,24,001,100.0
Anne Arundel County,Maryland,24,003,1175.0
Baltimore County,Maryland,24,005,2460.0
Calvert County,Maryland,24,009,135.0
Caroline County,Maryland,24,011,130.0
Carroll County,Maryland,24,013,424.0
Cecil County,Maryland,24,015,92.0
Charles County,Maryland,24,017,928.0
Dorchester County,Maryland,24,019,20.0
Frederick County,Maryland,24,021,794.0
Garrett County,Maryland,24,023,44.0
Harford County,Maryland,24,025,435.0
Howard County,Maryland,24,027,846.0
Kent County,Maryland,24,029,26.0
Queen Anne's County,Maryland,24,035,43.0
Saint Mary's County,Maryland,24,037,94.0
Somerset County,Maryland,24,039,98.0
Talbot County,Maryland,24,041,84.0
Washington County,Maryland,24,043,202.0
Wicomico County,Maryland,24,045,274.0
Worcester County,Maryland,24,047,70.0
Baltimore City,Maryland,24,510,1732.0
Montgomery County,Maryland,24,031,3273.0
Prince George's County,Maryland,24,033,3283.0
Barnstable County,Massachusetts,25,001,1313.0
Berkshire County,Massachusetts,25,003,338.0
Bristol County,Massachusetts,25,005,391.0
Dukes County,Massachusetts,25,007,143.0
Essex County,Massachusetts,25,009,1596.0
Franklin County,Massachusetts,25,011,209.0
Hampden County,Massachusetts,25,013,1144.0
Hampshire County,Massachusetts,25,015,299.0
Middlesex County,Massachusetts,25,017,3163.0
Nantucket County,Massachusetts,25,019,32.0
Norfolk County,Massachusetts,25,021,950.0
Plymouth County,Massachusetts,25,023,817.0
Suffolk County,Massachusetts,25,025,2188.0
Worcester County,Massachusetts,25,027,2181.0
Alcona County,Michigan,26,001,63.0
Alger County,Michigan,26,003,334.0
Allegan County,Michigan,26,005,398.0
Alpena County,Michigan,26,007,103.0
Antrim County,Michigan,26,009,182.0
Arenac County,Michigan,26,011,198.0
Baraga County,Michigan,26,013,842.0
Barry County,Michigan,26,015,222.0
Bay County,Michigan,26,017,362.0
Benzie County,Michigan,26,019,304.0
Berrien County,Michigan,26,021,621.0
Branch County,Michigan,26,023,187.0
Calhoun County,Michigan,26,025,740.0
Cass County,Michigan,26,027,555.0
Charlevoix County,Michigan,26,029,410.0
Cheboygan County,Michigan,26,031,527.0
Chippewa County,Michigan,26,033,5342.0
Clare County,Michigan,26,035,201.0
Clinton County,Michigan,26,037,128.0
Crawford County,Michigan,26,039,42.0
Delta County,Michigan,26,041,715.0
Dickinson County,Michigan,26,043,236.0
Eaton County,Michigan,26,045,647.0
Emmet County,Michigan,26,047,959.0
Genesee County,Michigan,26,049,1393.0
Gladwin County,Michigan,26,051,136.0
Gogebic County,Michigan,26,053,392.0
Grand Traverse County,Michigan,26,055,883.0
Gratiot County,Michigan,26,057,242.0
Hillsdale County,Michigan,26,059,173.0
Houghton County,Michigan,26,061,143.0
Huron County,Michigan,26,063,72.0
Ingham County,Michigan,26,065,1140.0
Ionia County,Michigan,26,067,128.0
Iosco County,Michigan,26,069,257.0
Iron County,Michigan,26,071,190.0
Isabella County,Michigan,26,073,2271.0
Jackson County,Michigan,26,075,564.0
Kalamazoo County,Michigan,26,077,596.0
Kalkaska County,Michigan,26,079,158.0
Kent County,Michigan,26,081,2334.0
Keweenaw County,Michigan,26,083,8.0
Lake County,Michigan,26,085,110.0
Lapeer County,Michigan,26,087,266.0
Leelanau County,Michigan,26,089,678.0
Lenawee County,Michigan,26,091,475.0
Livingston County,Michigan,26,093,514.0
Luce County,Michigan,26,095,409.0
Mackinac County,Michigan,26,097,1731.0
Macomb County,Michigan,26,099,2804.0
Manistee County,Michigan,26,101,437.0
Marquette County,Michigan,26,103,545.0
Mason County,Michigan,26,105,285.0
Mecosta County,Michigan,26,107,278.0
Menominee County,Michigan,26,109,531.0
Midland County,Michigan,26,111,358.0
Missaukee County,Michigan,26,113,75.0
Monroe County,Michigan,26,115,372.0
Montcalm County,Michigan,26,117,332.0
Montmorency County,Michigan,26,119,109.0
Muskegon County,Michigan,26,121,1416.0
Newaygo County,Michigan,26,123,412.0
Oakland County,Michigan,26,125,3413.0
Oceana County,Michigan,26,127,255.0
Ogemaw County,Michigan,26,129,221.0
Ontonagon County,Michigan,26,131,48.0
Osceola County,Michigan,26,133,170.0
Oscoda County,Michigan,26,135,55.0
Otsego County,Michigan,26,137,79.0
Ottawa County,Michigan,26,139,907.0
Presque Isle County,Michigan,26,141,60.0
Roscommon County,Michigan,26,143,174.0
Saginaw County,Michigan,26,145,642.0
Saint Clair County,Michigan,26,147,284.0
Saint Joseph County,Michigan,26,149,182.0
Sanilac County,Michigan,26,151,134.0
Schoolcraft County,Michigan,26,153,565.0
Shiawassee County,Michigan,26,155,194.0
Tuscola County,Michigan,26,157,167.0
Van Buren County,Michigan,26,159,770.0
Washtenaw County,Michigan,26,161,1541.0
Wayne County,Michigan,26,163,5767.0
Wexford County,Michigan,26,165,153.0
Aitkin County,Minnesota,27,001,326.0
Anoka County,Minnesota,27,003,2373.0
Becker County,Minnesota,27,005,2513.0
Beltrami County,Minnesota,27,007,9395.0
Benton County,Minnesota,27,009,78.0
Big Stone County,Minnesota,27,011,14.0
Blue Earth County,Minnesota,27,013,177.0
Brown County,Minnesota,27,015,76.0
Carlton County,Minnesota,27,017,1802.0
Carver County,Minnesota,27,019,217.0
Cass County,Minnesota,27,021,3450.0
Chippewa County,Minnesota,27,023,238.0
Chisago County,Minnesota,27,025,271.0
Clay County,Minnesota,27,027,1125.0
Clearwater County,Minnesota,27,029,734.0
Cook County,Minnesota,27,031,474.0
Cottonwood County,Minnesota,27,033,14.0
Crow Wing County,Minnesota,27,035,599.0
Dakota County,Minnesota,27,037,1337.0
Dodge County,Minnesota,27,039,78.0
Douglas County,Minnesota,27,041,121.0
Faribault County,Minnesota,27,043,41.0
Fillmore County,Minnesota,27,045,7.0
Freeborn County,Minnesota,27,047,150.0
Goodhue County,Minnesota,27,049,374.0
Grant County,Minnesota,27,051,17.0
Hennepin County,Minnesota,27,053,8962.0
Houston County,Minnesota,27,055,45.0
Hubbard County,Minnesota,27,057,468.0
Isanti County,Minnesota,27,059,136.0
Itasca County,Minnesota,27,061,1673.0
Jackson County,Minnesota,27,063,3.0
Kanabec County,Minnesota,27,065,81.0
Kandiyohi County,Minnesota,27,067,142.0
Kittson County,Minnesota,27,069,22.0
Koochiching County,Minnesota,27,071,391.0
Lac qui Parle County,Minnesota,27,073,11.0
Lake County,Minnesota,27,075,92.0
Lake of the Woods County,Minnesota,27,077,49.0
Le Sueur County,Minnesota,27,079,50.0
Lincoln County,Minnesota,27,081,33.0
Lyon County,Minnesota,27,083,93.0
McLeod County,Minnesota,27,085,80.0
Mahnomen County,Minnesota,27,087,2194.0
Marshall County,Minnesota,27,089,34.0
Martin County,Minnesota,27,091,30.0
Meeker County,Minnesota,27,093,27.0
Mille Lacs County,Minnesota,27,095,1298.0
Morrison County,Minnesota,27,097,75.0
Mower County,Minnesota,27,099,54.0
Murray County,Minnesota,27,101,21.0
Nicollet County,Minnesota,27,103,13.0
Nobles County,Minnesota,27,105,145.0
Norman County,Minnesota,27,107,145.0
Olmsted County,Minnesota,27,109,554.0
Otter Tail County,Minnesota,27,111,289.0
Pennington County,Minnesota,27,113,233.0
Pine County,Minnesota,27,115,711.0
Pipestone County,Minnesota,27,117,173.0
Polk County,Minnesota,27,119,549.0
Pope County,Minnesota,27,121,37.0
Ramsey County,Minnesota,27,123,3398.0
Red Lake County,Minnesota,27,125,68.0
Redwood County,Minnesota,27,127,765.0
Renville County,Minnesota,27,129,217.0
Rice County,Minnesota,27,131,265.0
Rock County,Minnesota,27,133,32.0
Roseau County,Minnesota,27,135,281.0
Saint Louis County,Minnesota,27,137,3655.0
Scott County,Minnesota,27,139,732.0
Sherburne County,Minnesota,27,141,556.0
Sibley County,Minnesota,27,143,43.0
Stearns County,Minnesota,27,145,330.0
Steele County,Minnesota,27,147,132.0
Stevens County,Minnesota,27,149,163.0
Swift County,Minnesota,27,151,1.0
Todd County,Minnesota,27,153,124.0
Traverse County,Minnesota,27,155,164.0
Wabasha County,Minnesota,27,157,60.0
Wadena County,Minnesota,27,159,144.0
Waseca County,Minnesota,27,161,131.0
Washington County,Minnesota,27,163,971.0
Watonwan County,Minnesota,27,165,9.0
Wilkin County,Minnesota,27,167,22.0
Winona County,Minnesota,27,169,186.0
Wright County,Minnesota,27,171,399.0
Yellow Medicine County,Minnesota,27,173,249.0
Adams County,Mississippi,28,001,95.0
Alcorn County,Mississippi,28,003,72.0
Amite County,Mississippi,28,005,3.0
Attala County,Mississippi,28,007,25.0
Benton County,Mississippi,28,009,0.0
Bolivar County,Mississippi,28,011,40.0
Calhoun County,Mississippi,28,013,0.0
Carroll County,Mississippi,28,015,5.0
Chickasaw County,Mississippi,28,017,11.0
Choctaw County,Mississippi,28,019,34.0
Claiborne County,Mississippi,28,021,6.0
Clarke County,Mississippi,28,023,8.0
Clay County,Mississippi,28,025,92.0
Coahoma County,Mississippi,28,027,39.0
Copiah County,Mississippi,28,029,6.0
Covington County,Mississippi,28,031,36.0
DeSoto County,Mississippi,28,033,352.0
Forrest County,Mississippi,28,035,163.0
Franklin County,Mississippi,28,037,12.0
George County,Mississippi,28,039,125.0
Greene County,Mississippi,28,041,30.0
Grenada County,Mississippi,28,043,148.0
Hancock County,Mississippi,28,045,264.0
Harrison County,Mississippi,28,047,1127.0
Hinds County,Mississippi,28,049,329.0
Holmes County,Mississippi,28,051,0.0
Humphreys County,Mississippi,28,053,24.0
Issaquena County,Mississippi,28,055,0.0
Itawamba County,Mississippi,28,057,84.0
Jackson County,Mississippi,28,059,609.0
