County,State,mean_life_expectancy,State_FIPS,County_FIPS,median_home_value
Anchorage Municipality,Alaska,78.7538192744483,02,020,282800
Bethel Census Area,Alaska,72.9162299270473,02,050,189600
Bristol Bay Borough,Alaska,75.4655368308601,02,060,175000
Fairbanks North Star Borough,Alaska,79.2875377464225,02,090,212500
Haines Borough,Alaska,80.3402659326086,02,100,171900
Juneau City and Borough,Alaska,79.7513085001443,02,110,309900
Kenai Peninsula Borough,Alaska,78.3295603866331,02,122,204900
Kodiak Island Borough,Alaska,79.2674018916655,02,150,224500
Matanuska-Susitna Borough,Alaska,78.1712241323719,02,170,218900
Nome Census Area,Alaska,71.0874958002656,02,180,142800
North Slope Borough,Alaska,75.2725719185953,02,185,154600
Sitka City and Borough,Alaska,79.5125431994159,02,220,323200
Southeast Fairbanks Census Area,Alaska,77.1481963302165,02,240,175000
Valdez-Cordova Census Area,Alaska,78.0507317723694,02,261,177700
Wade Hampton Census Area,Alaska,69.129042588567,02,270,109300
Northwest Arctic Borough,Alaska,73.0243042513836,02,188,131000
Aleutians East Borough,Alaska,83.5166512642875,02,013,118500
Aleutians West Census Area,Alaska,83.5166512642875,02,016,218400
Dillingham Census Area,Alaska,73.7920691867546,02,070,194000
Lake and Peninsula Borough,Alaska,73.7920691867546,02,164,136400
Denali Borough,Alaska,73.5699219653651,02,068,192500
Yukon-Koyukuk Census Area,Alaska,73.5699219653651,02,290,106500
Hoonah-Angoon Census Area,Alaska,80.374241032238,02,105,200500
Skagway Municipality,Alaska,80.374241032238,02,230,305600
Yakutat City and Borough,Alaska,80.374241032238,02,282,147500
Ketchikan Gateway Borough,Alaska,78.2808420907731,02,130,265600
Petersburg Borough,Alaska,78.2808420907731,02,195,215100
Prince of Wales-Hyder Census Area,Alaska,78.2808420907731,02,198,162500
Wrangell City and Borough,Alaska,78.2808420907731,02,275,157400
Apache County,Arizona,73.5831561418625,04,001,83100
Cochise County,Arizona,78.5093583618516,04,003,146200
Coconino County,Arizona,79.1783967754568,04,005,220400
Gila County,Arizona,75.4683450305506,04,007,134000
Graham County,Arizona,77.4666536416568,04,009,122200
Greenlee County,Arizona,78.6626921330292,04,011,81000
Maricopa County,Arizona,80.2239065499369,04,013,176500
Mohave County,Arizona,75.5732188036138,04,015,133900
Navajo County,Arizona,75.2513758313513,04,017,112200
Pima County,Arizona,79.2068381779827,04,019,167500
Pinal County,Arizona,80.9037956408188,04,021,120200
Santa Cruz County,Arizona,82.0079464280884,04,023,140000
Yavapai County,Arizona,78.6615151890778,04,025,184100
La Paz County,Arizona,81.3901815824637,04,012,88800
Yuma County,Arizona,81.3901815824637,04,027,118000
Arkansas County,Arkansas,73.8156973399201,05,001,75500
Ashley County,Arkansas,74.527033712992,05,003,62500
Baxter County,Arkansas,76.2122281368992,05,005,120000
Benton County,Arkansas,79.3617722496715,05,007,147500
Boone County,Arkansas,76.5714079641579,05,009,106400
Bradley County,Arkansas,73.9928167351683,05,011,62900
Calhoun County,Arkansas,75.0101834551434,05,013,58300
Carroll County,Arkansas,76.9212348790936,05,015,120000
Chicot County,Arkansas,73.4958825931558,05,017,54700
Clark County,Arkansas,75.4277256789478,05,019,86600
Clay County,Arkansas,73.4772580278363,05,021,62400
Cleburne County,Arkansas,76.4332102428103,05,023,117900
Cleveland County,Arkansas,75.3899386050606,05,025,78300
Columbia County,Arkansas,74.4778597853245,05,027,78900
Conway County,Arkansas,75.3211173537385,05,029,86100
Craighead County,Arkansas,76.1849034187585,05,031,120700
Crawford County,Arkansas,75.6323094688717,05,033,102800
Crittenden County,Arkansas,73.0807663455022,05,035,99500
Cross County,Arkansas,73.6102929568663,05,037,78400
Dallas County,Arkansas,73.9447963982835,05,039,59200
Desha County,Arkansas,73.1929803551693,05,041,55100
Drew County,Arkansas,75.6142342376879,05,043,83300
Faulkner County,Arkansas,76.874980748974,05,045,137800
Franklin County,Arkansas,74.8461541973117,05,047,93000
Fulton County,Arkansas,75.4429142733183,05,049,88200
Garland County,Arkansas,75.0982760087787,05,051,130500
Grant County,Arkansas,75.6273873667791,05,053,100800
Greene County,Arkansas,74.4557946872778,05,055,99100
Hempstead County,Arkansas,75.0798934829681,05,057,73100
Hot Spring County,Arkansas,74.7699312058851,05,059,81300
Howard County,Arkansas,74.3104978429413,05,061,74500
Independence County,Arkansas,75.55292051348,05,063,88900
Izard County,Arkansas,75.6857060417369,05,065,73900
Jackson County,Arkansas,73.5645257013294,05,067,56500
Jefferson County,Arkansas,73.8804417043154,05,069,81100
Johnson County,Arkansas,76.0679421315981,05,071,88700
Lafayette County,Arkansas,73.9732457610778,05,073,52200
Lawrence County,Arkansas,74.1944235430574,05,075,59800
Lee County,Arkansas,73.6656526371685,05,077,54700
Lincoln County,Arkansas,75.6620100556507,05,079,59300
Little River County,Arkansas,74.1904867610063,05,081,80900
Logan County,Arkansas,74.7110052677721,05,083,81100
Lonoke County,Arkansas,75.2681135595378,05,085,120600
Madison County,Arkansas,75.5147457725886,05,087,92800
Marion County,Arkansas,75.4990392659523,05,089,92700
Miller County,Arkansas,74.9160232473299,05,091,92900
Mississippi County,Arkansas,72.3314425790971,05,093,75300
Monroe County,Arkansas,72.9273164936148,05,095,52200
Montgomery County,Arkansas,76.1909321334472,05,097,76400
Nevada County,Arkansas,74.3108502571174,05,099,64600
Newton County,Arkansas,77.0546342078252,05,101,74600
Ouachita County,Arkansas,73.4215539603755,05,103,70000
Perry County,Arkansas,75.3566377146712,05,105,77700
Phillips County,Arkansas,71.143137921812,05,107,59500
Pike County,Arkansas,75.3219856286797,05,109,75200
Poinsett County,Arkansas,71.7436296549771,05,111,71300
Polk County,Arkansas,75.1706027573073,05,113,82700
Pope County,Arkansas,76.5312262614872,05,115,110200
Prairie County,Arkansas,75.5040076219309,05,117,72400
Pulaski County,Arkansas,76.2155838234668,05,119,140500
Randolph County,Arkansas,74.8295050145305,05,121,74100
Saint Francis County,Arkansas,74.2143402022178,05,123,65600
Saline County,Arkansas,77.2702721854195,05,125,138600
Scott County,Arkansas,75.4264942209673,05,127,82100
Searcy County,Arkansas,75.8170342561347,05,129,85100
Sebastian County,Arkansas,75.9063008139938,05,131,114500
Sevier County,Arkansas,74.8024916114451,05,133,68800
Sharp County,Arkansas,74.4068059903225,05,135,73800
Stone County,Arkansas,76.4746383103692,05,137,88100
Union County,Arkansas,73.3950491276234,05,139,75000
Van Buren County,Arkansas,76.3377657708152,05,141,86700
Washington County,Arkansas,77.9667709462642,05,143,148800
White County,Arkansas,75.4804389196206,05,145,100100
Woodruff County,Arkansas,72.9704729972146,05,147,58400
Yell County,Arkansas,74.6982071723465,05,149,91200
Alameda County,California,81.7395666265102,06,001,493800
Alpine County,California,78.7968439851636,06,003,333600
Amador County,California,79.7223050305829,06,005,270500
Butte County,California,78.0043483458703,06,007,225900
Calaveras County,California,79.7276449490236,06,009,254800
Colusa County,California,80.1885672391631,06,011,181600
Contra Costa County,California,81.5819673902927,06,013,404000
Del Norte County,California,75.9485446226768,06,015,198400
El Dorado County,California,81.1333632533598,06,017,359500
Fresno County,California,78.6280024400332,06,019,195400
Glenn County,California,78.0902335149727,06,021,217700
Humboldt County,California,77.0385176745656,06,023,288300
Imperial County,California,81.0040782496188,06,025,147300
Inyo County,California,79.2667613009441,06,027,236100
Kern County,California,77.4190857391695,06,029,161700
Kings County,California,79.4568073221703,06,031,176900
Lake County,California,75.3296236176337,06,033,183600
Lassen County,California,78.5887276747557,06,035,185500
Los Angeles County,California,81.513727949983,06,037,420200
Madera County,California,78.9675915817164,06,039,182000
Marin County,California,84.1641989359273,06,041,781900
Mariposa County,California,80.3362251688537,06,043,235000
Mendocino County,California,78.6500830383081,06,045,323600
Merced County,California,78.6838148179829,06,047,146400
Modoc County,California,77.8998017368993,06,049,164100
Mono County,California,85.128377239051,06,051,344500
Monterey County,California,81.9185117287455,06,053,362400
Napa County,California,81.0720024251202,06,055,428600
Nevada County,California,81.2593934799348,06,057,357300
Orange County,California,82.3839819579677,06,059,519600
Placer County,California,81.4678387425728,06,061,342000
Plumas County,California,78.5189520450344,06,063,243700
Riverside County,California,80.4402769706343,06,065,231000
Sacramento County,California,79.132092350364,06,067,234200
San Benito County,California,81.8444776151262,06,069,343000
San Bernardino County,California,78.6487652383866,06,071,222300
San Diego County,California,81.4679164471467,06,073,402100
San Francisco County,California,82.485751145669,06,075,744600
San Joaquin County,California,78.2220036604945,06,077,208000
San Luis Obispo County,California,81.2489637100771,06,079,426600
San Mateo County,California,83.4967990283785,06,081,722200
Santa Barbara County,California,81.7882481086712,06,083,453000
Santa Clara County,California,83.500114935863,06,085,645600
Santa Cruz County,California,81.5626211749038,06,087,557500
Shasta County,California,76.0662043800792,06,089,220000
Sierra County,California,79.0329351185959,06,091,231400
Siskiyou County,California,76.7979664249462,06,093,200800
Solano County,California,79.6800244647687,06,095,262400
Sonoma County,California,81.1485223965982,06,097,407400
Stanislaus County,California,77.9770812106916,06,099,172900
Sutter County,California,78.7426896341866,06,101,188500
Tehama County,California,77.9506792628036,06,103,177100
Trinity County,California,76.9955672863657,06,105,257400
Tulare County,California,78.2025078803788,06,107,163100
Tuolumne County,California,79.044258406196,06,109,269400
Ventura County,California,81.7761931721516,06,111,442200
Yolo County,California,80.7386624179938,06,113,314300
Yuba County,California,75.9458062203812,06,115,171000
Alamosa County,Colorado,76.4616841387818,08,003,137300
Archuleta County,Colorado,81.4870439008997,08,007,279700
Baca County,Colorado,77.2704980116003,08,009,73500
Bent County,Colorado,75.9350821641372,08,011,75500
Chaffee County,Colorado,81.3491483892739,08,015,262300
Cheyenne County,Colorado,79.6023492108261,08,017,81700
Clear Creek County,Colorado,81.7821524704633,08,019,268500
Conejos County,Colorado,77.0258356905695,08,021,109700
Costilla County,Colorado,77.4765309356295,08,023,93800
Crowley County,Colorado,77.8467351587918,08,025,78800
Custer County,Colorado,81.3160951778407,08,027,216200
Delta County,Colorado,78.5857114920751,08,029,191200
Dolores County,Colorado,79.6818226875829,08,033,121800
Douglas County,Colorado,83.398137452493,08,035,335600
Eagle County,Colorado,87.8651173312628,08,037,453300
Elbert County,Colorado,81.2848837662553,08,039,333600
El Paso County,Colorado,79.5325202986677,08,041,213500
Fremont County,Colorado,77.2534699163747,08,043,159500
Garfield County,Colorado,80.6723210779454,08,045,302700
Gilpin County,Colorado,80.5058523843539,08,047,281700
Grand County,Colorado,83.3911146189488,08,049,282000
Gunnison County,Colorado,82.5765389495522,08,051,329500
Huerfano County,Colorado,76.886483043344,08,055,152400
Jackson County,Colorado,79.8747254930755,08,057,123200
Kiowa County,Colorado,77.8278281310628,08,061,79400
Kit Carson County,Colorado,78.7539822578827,08,063,121600
Lake County,Colorado,80.838132827301,08,065,164400
La Plata County,Colorado,81.8467654951257,08,067,339400
Larimer County,Colorado,81.5278668733351,08,069,247100
Las Animas County,Colorado,76.7407696975048,08,071,151500
Lincoln County,Colorado,79.4178092826071,08,073,115000
Logan County,Colorado,79.0949385769402,08,075,119800
Mesa County,Colorado,78.7674543057644,08,077,210100
Moffat County,Colorado,78.3930826953069,08,081,176500
Montezuma County,Colorado,77.5115724550133,08,083,189400
Montrose County,Colorado,79.6067950700064,08,085,193700
Morgan County,Colorado,78.3030515948637,08,087,137000
Otero County,Colorado,75.7111807102341,08,089,91800
Ouray County,Colorado,84.2222044140032,08,091,383900
Park County,Colorado,82.4733990891643,08,093,247300
Phillips County,Colorado,80.1194776987327,08,095,132700
Pitkin County,Colorado,89.6648153256682,08,097,611200
Prowers County,Colorado,76.8340804383445,08,099,86100
Pueblo County,Colorado,77.094553026069,08,101,138700
Rio Blanco County,Colorado,79.3559610492821,08,103,200400
Rio Grande County,Colorado,77.1676477578974,08,105,129500
Routt County,Colorado,83.0289544645963,08,107,390100
Saguache County,Colorado,80.3484813709541,08,109,135400
San Miguel County,Colorado,85.3741700410346,08,113,448000
Sedgwick County,Colorado,78.1950772359603,08,115,81400
Summit County,Colorado,89.9631891686862,08,117,460000
Teller County,Colorado,80.4486314426082,08,119,226900
Washington County,Colorado,79.9994991153517,08,121,110500
Yuma County,Colorado,79.1559316064511,08,125,136600
Adams County,Colorado,80.114402788454,08,001,186600
Arapahoe County,Colorado,80.114402788454,08,005,230700
Boulder County,Colorado,80.114402788454,08,013,350900
Broomfield County,Colorado,80.114402788454,08,014,275900
Denver County,Colorado,80.114402788454,08,031,249100
Jefferson County,Colorado,80.114402788454,08,059,262400
Weld County,Colorado,80.114402788454,08,123,191500
Fairfield County,Connecticut,82.361563205464,09,001,432100
Hartford County,Connecticut,80.45268370516,09,003,241500
Litchfield County,Connecticut,80.6126221620776,09,005,263600
Middlesex County,Connecticut,81.2500528358246,09,007,292000
New Haven County,Connecticut,80.1729267704691,09,009,256900
New London County,Connecticut,80.1491336655257,09,011,252900
Tolland County,Connecticut,81.786493464423,09,013,254800
Windham County,Connecticut,79.1337741835024,09,015,211100
Kent County,Delaware,77.6499786880756,10,001,199500
New Castle County,Delaware,78.7647932114062,10,003,246300
Sussex County,Delaware,78.6763072946828,10,005,236600
Alachua County,Florida,78.7919425921797,12,001,167900
Baker County,Florida,75.5212181623326,12,003,124300
Bay County,Florida,76.4660813157135,12,005,157600
Bradford County,Florida,76.1902715953288,12,007,108000
Brevard County,Florida,78.3330796870858,12,009,144900
Broward County,Florida,80.5650531347463,12,011,181500
Calhoun County,Florida,75.6943342878028,12,013,70000
Charlotte County,Florida,80.4284537804809,12,015,143700
Citrus County,Florida,76.4681482910462,12,017,117400
Clay County,Florida,77.9259215123163,12,019,158600
Collier County,Florida,84.3190295276291,12,021,261300
Columbia County,Florida,75.5977790791096,12,023,108700
Miami-Dade County,Florida,81.1234565201074,12,086,201000
DeSoto County,Florida,79.7087112323078,12,027,89900
Dixie County,Florida,75.2446510785173,12,029,85300
Duval County,Florida,76.5390715004831,12,031,151400
Escambia County,Florida,75.8996052771069,12,033,130100
Flagler County,Florida,79.5278588605028,12,035,169300
Franklin County,Florida,76.2687045965907,12,037,143900
Gadsden County,Florida,75.7781182334425,12,039,111200
Gilchrist County,Florida,76.9549182859829,12,041,102300
Glades County,Florida,80.8626224515423,12,043,87700
Gulf County,Florida,76.7041030080508,12,045,120200
Hamilton County,Florida,76.2504227694229,12,047,73500
Hardee County,Florida,79.0372669912688,12,049,85800
Hendry County,Florida,77.9010640777765,12,051,81400
Hernando County,Florida,77.3010243498065,12,053,117400
Highlands County,Florida,79.3108383100278,12,055,93600
Hillsborough County,Florida,78.7344657791495,12,057,160000
Holmes County,Florida,74.3769076881332,12,059,83400
Indian River County,Florida,80.5353504178124,12,061,157400
Jackson County,Florida,75.6572242778723,12,063,88100
Jefferson County,Florida,77.105237152819,12,065,121100
Lafayette County,Florida,76.9386335655433,12,067,116600
Lake County,Florida,79.4075989109908,12,069,142700
Lee County,Florida,81.6434872180073,12,071,149400
Leon County,Florida,79.5046507466643,12,073,183300
Levy County,Florida,75.2648595949867,12,075,92200
Liberty County,Florida,76.2864345782619,12,077,78800
Madison County,Florida,75.3802096490306,12,079,81000
Manatee County,Florida,80.6401375278797,12,081,165400
Marion County,Florida,77.2193842479713,12,083,119400
Martin County,Florida,81.6918626898687,12,085,197900
Monroe County,Florida,79.6572423356517,12,087,381200
Nassau County,Florida,77.6273796286286,12,089,181100
Okaloosa County,Florida,78.0243619781617,12,091,182100
Okeechobee County,Florida,76.6928309950686,12,093,105300
Orange County,Florida,79.907746185422,12,095,167800
Osceola County,Florida,79.4141527712853,12,097,129900
Palm Beach County,Florida,81.9478048279696,12,099,199700
Pasco County,Florida,77.8138523845587,12,101,120000
Pinellas County,Florida,78.6699666288068,12,103,151500
Polk County,Florida,78.3866007118166,12,105,111400
Putnam County,Florida,74.824728147007,12,107,89600
Saint Johns County,Florida,81.0314147503521,12,109,242900
Saint Lucie County,Florida,79.7759103073056,12,111,122900
Santa Rosa County,Florida,77.9439581693406,12,113,162300
Sarasota County,Florida,81.4743257016792,12,115,175000
Seminole County,Florida,80.4267833401531,12,117,184300
Sumter County,Florida,81.3091282658141,12,119,194100
Suwannee County,Florida,75.6351396305189,12,121,98400
Taylor County,Florida,75.867327971606,12,123,87400
Union County,Florida,69.0842926635716,12,125,89200
Volusia County,Florida,77.4474098595231,12,127,142800
Wakulla County,Florida,76.5579235348067,12,129,138300
Walton County,Florida,77.7370870344531,12,131,159500
Washington County,Florida,74.4336357205743,12,133,85900
Appling County,Georgia,74.9345343621424,13,001,75600
Atkinson County,Georgia,73.9687683772182,13,003,75000
Bacon County,Georgia,73.5924839273872,13,005,77000
Baker County,Georgia,77.6093613310299,13,007,72700
Baldwin County,Georgia,76.3589481043216,13,009,103900
Banks County,Georgia,76.9206951845027,13,011,140200
Barrow County,Georgia,76.568775709694,13,013,127000
Bartow County,Georgia,76.2401395708099,13,015,128500
Ben Hill County,Georgia,73.713227095883,13,017,79700
Berrien County,Georgia,75.4720784517024,13,019,80100
Bibb County,Georgia,73.9123435117015,13,021,123000
Bleckley County,Georgia,76.1132929655014,13,023,79900
Brantley County,Georgia,74.8752724973373,13,025,68500
Brooks County,Georgia,75.4456931980419,13,027,101400
Bryan County,Georgia,76.2090812741944,13,029,182400
Bulloch County,Georgia,77.1197815582943,13,031,134900
Burke County,Georgia,73.6781476098738,13,033,80000
Butts County,Georgia,74.1140850897095,13,035,125400
Calhoun County,Georgia,75.2998074781914,13,037,53000
Camden County,Georgia,77.7735434870564,13,039,154500
Candler County,Georgia,74.0567782956218,13,043,86700
Carroll County,Georgia,75.2022873519906,13,045,118500
Catoosa County,Georgia,77.9247757438196,13,047,130200
Charlton County,Georgia,76.7697615807727,13,049,76100
Chatham County,Georgia,77.5184797541465,13,051,174500
Chattahoochee County,Georgia,76.84255932623,13,053,97100
Chattooga County,Georgia,73.8317108439486,13,055,72400
Cherokee County,Georgia,79.7496679472048,13,057,190400
Clarke County,Georgia,78.2615876465466,13,059,156600
Clay County,Georgia,74.8432062452083,13,061,72300
Clayton County,Georgia,76.7325719862389,13,063,97500
Clinch County,Georgia,73.408491917808,13,065,62900
Cobb County,Georgia,79.9283366661823,13,067,196700
Coffee County,Georgia,75.2157891526563,13,069,80700
Colquitt County,Georgia,75.0860049176497,13,071,83500
Columbia County,Georgia,80.1160154662685,13,073,170400
Cook County,Georgia,74.7696432807423,13,075,83100
Coweta County,Georgia,78.2106345028716,13,077,176400
Crawford County,Georgia,76.58022808544,13,079,90800
Crisp County,Georgia,75.6681687717805,13,081,95600
Dade County,Georgia,75.3966077791311,13,083,112800
Dawson County,Georgia,77.8413801559133,13,085,186000
Decatur County,Georgia,74.7688125394424,13,087,102900
DeKalb County,Georgia,79.3320318728214,13,089,168900
Dodge County,Georgia,75.6240895589048,13,091,70000
Dooly County,Georgia,78.270500402471,13,093,67600
Dougherty County,Georgia,75.1444111594597,13,095,101700
Douglas County,Georgia,77.2553994583244,13,097,135700
Early County,Georgia,74.1746109809755,13,099,82400
Echols County,Georgia,77.6281901979393,13,101,71600
Effingham County,Georgia,76.4578448594999,13,103,155400
Elbert County,Georgia,74.9297782306706,13,105,84500
Emanuel County,Georgia,73.1875806317402,13,107,69900
Evans County,Georgia,75.1835484789051,13,109,89700
Fannin County,Georgia,76.688033522143,13,111,161300
Fayette County,Georgia,80.7802913886552,13,113,231500
Floyd County,Georgia,75.4551048703234,13,115,114800
Forsyth County,Georgia,81.2375145242419,13,117,258200
Franklin County,Georgia,74.5581372850625,13,119,114800
Fulton County,Georgia,78.4328501920243,13,121,238200
Gilmer County,Georgia,78.1821220728799,13,123,142200
Glascock County,Georgia,74.0702002494758,13,125,70000
Glynn County,Georgia,77.1794930798449,13,127,162900
Gordon County,Georgia,75.8399271754514,13,129,116100
Grady County,Georgia,76.151119404243,13,131,110800
Greene County,Georgia,77.7320535995304,13,133,145200
Gwinnett County,Georgia,80.4465430438862,13,135,171300
Habersham County,Georgia,77.6419958353258,13,137,137900
Hall County,Georgia,78.7457723645131,13,139,165300
Hancock County,Georgia,76.1199783068919,13,141,67800
Haralson County,Georgia,73.553644831127,13,143,106800
Harris County,Georgia,79.2890077652842,13,145,203800
Hart County,Georgia,77.1294577753602,13,147,118400
Heard County,Georgia,75.2250279243881,13,149,93200
Henry County,Georgia,77.2668197628104,13,151,147500
Houston County,Georgia,77.5707003222215,13,153,132900
Irwin County,Georgia,75.5319125492145,13,155,83400
Jackson County,Georgia,76.1779796658862,13,157,161300
Jasper County,Georgia,76.2323285378843,13,159,120200
Jeff Davis County,Georgia,73.7586459215342,13,161,79900
Jefferson County,Georgia,73.2040306163978,13,163,67200
Jenkins County,Georgia,74.1817912893906,13,165,63400
Johnson County,Georgia,76.4532268359357,13,167,65000
Jones County,Georgia,78.2209896513889,13,169,138900
Lamar County,Georgia,74.9977890915742,13,171,122600
Lanier County,Georgia,75.5325124997842,13,173,111800
Laurens County,Georgia,74.949039342625,13,175,85200
Lee County,Georgia,77.5265837874481,13,177,159000
Liberty County,Georgia,76.8668130027685,13,179,126900
Lincoln County,Georgia,76.2155783286932,13,181,103700
Long County,Georgia,78.3991318448588,13,183,111900
Lowndes County,Georgia,76.2453956744472,13,185,133700
Lumpkin County,Georgia,78.0597439768539,13,187,165900
McDuffie County,Georgia,74.41963111247,13,189,106100
McIntosh County,Georgia,79.4457187215119,13,191,103700
Macon County,Georgia,74.3211885630731,13,193,65500
Madison County,Georgia,75.8992950836721,13,195,127800
Marion County,Georgia,76.7225770981052,13,197,87000
Meriwether County,Georgia,74.8538276665634,13,199,91200
Miller County,Georgia,74.1545691223151,13,201,83200
Mitchell County,Georgia,75.188921032314,13,205,77900
Monroe County,Georgia,77.4406245257145,13,207,148300
Montgomery County,Georgia,75.5819616344513,13,209,74300
Morgan County,Georgia,77.5545771533365,13,211,175700
Murray County,Georgia,75.1415400042245,13,213,94100
Muscogee County,Georgia,74.9242055218078,13,215,133300
Newton County,Georgia,76.388924256193,13,217,125600
Oconee County,Georgia,80.4602667100514,13,219,238200
Oglethorpe County,Georgia,78.1537582497183,13,221,120800
Paulding County,Georgia,78.5126316183096,13,223,135500
Peach County,Georgia,74.5309944327822,13,225,120000
Pickens County,Georgia,77.550434569024,13,227,166300
Pierce County,Georgia,75.1711946674867,13,229,79600
Pike County,Georgia,76.0207025888261,13,231,152800
Polk County,Georgia,73.7433236411906,13,233,107900
Pulaski County,Georgia,77.8146750421041,13,235,87300
Putnam County,Georgia,77.2313879034576,13,237,140600
Quitman County,Georgia,75.7144452783848,13,239,62300
Rabun County,Georgia,77.6420387387985,13,241,168300
Randolph County,Georgia,76.2313513334328,13,243,70300
Richmond County,Georgia,74.1469853140117,13,245,100900
Rockdale County,Georgia,77.993058268219,13,247,149900
Schley County,Georgia,77.7098948093512,13,249,93000
Screven County,Georgia,74.8304509951324,13,251,77000
Seminole County,Georgia,74.6911176414227,13,253,71200
Spalding County,Georgia,74.6289363569151,13,255,113900
Stephens County,Georgia,73.7317044967219,13,257,106600
Stewart County,Georgia,75.0193609662896,13,259,50600
Sumter County,Georgia,75.156794709651,13,261,90300
Talbot County,Georgia,75.511691587113,13,263,76500
Taliaferro County,Georgia,75.3022962480459,13,265,68300
Tattnall County,Georgia,75.1143036933765,13,267,86100
Taylor County,Georgia,75.260771305812,13,269,60800
Telfair County,Georgia,77.4247551182069,13,271,58300
Terrell County,Georgia,74.7927648235851,13,273,78800
Thomas County,Georgia,75.6966995509426,13,275,127000
Tift County,Georgia,75.5183458913149,13,277,117300
Toombs County,Georgia,74.5016680010016,13,279,88100
Towns County,Georgia,77.8096190210474,13,281,164000
Treutlen County,Georgia,75.5570515870392,13,283,64300
Troup County,Georgia,75.5421973131973,13,285,121300
Turner County,Georgia,73.9949974109107,13,287,83800
Twiggs County,Georgia,74.7504143091318,13,289,54700
Union County,Georgia,78.4431060150389,13,291,198300
Upson County,Georgia,73.8239867759287,13,293,86600
Walker County,Georgia,75.146113334525,13,295,104700
Walton County,Georgia,76.4762884017935,13,297,157100
Ware County,Georgia,74.3664506333277,13,299,79600
Warren County,Georgia,74.6068506784789,13,301,66700
Washington County,Georgia,75.9518689818148,13,303,82300
Wayne County,Georgia,74.5789591949201,13,305,80400
Webster County,Georgia,78.5644449816301,13,307,48800
Wheeler County,Georgia,76.6997760319894,13,309,54200
