County,State,State_FIPS,County_FIPS,black_population
Anchorage Municipality,Alaska,02,020,17607.0
Bethel Census Area,Alaska,02,050,117.0
Bristol Bay Borough,Alaska,02,060,3.0
Fairbanks North Star Borough,Alaska,02,090,4483.0
Haines Borough,Alaska,02,100,1.0
Juneau City and Borough,Alaska,02,110,384.0
Kenai Peninsula Borough,Alaska,02,122,335.0
Kodiak Island Borough,Alaska,02,150,115.0
Matanuska-Susitna Borough,Alaska,02,170,845.0
Nome Census Area,Alaska,02,180,64.0
North Slope Borough,Alaska,02,185,43.0
Sitka City and Borough,Alaska,02,220,89.0
Southeast Fairbanks Census Area,Alaska,02,240,75.0
Valdez-Cordova Census Area,Alaska,02,261,29.0
Wade Hampton Census Area,Alaska,02,270,21.0
Northwest Arctic Borough,Alaska,02,188,24.0
Aleutians East Borough,Alaska,02,013,342.0
Aleutians West Census Area,Alaska,02,016,295.0
Dillingham Census Area,Alaska,02,070,11.0
Lake and Peninsula Borough,Alaska,02,164,8.0
Denali Borough,Alaska,02,068,39.0
Yukon-Koyukuk Census Area,Alaska,02,290,17.0
Hoonah-Angoon Census Area,Alaska,02,105,12.0
Skagway Municipality,Alaska,02,230,0.0
Yakutat City and Borough,Alaska,02,282,37.0
Ketchikan Gateway Borough,Alaska,02,130,55.0
Petersburg Borough,Alaska,02,195,74.0
Prince of Wales-Hyder Census Area,Alaska,02,198,19.0
Wrangell City and Borough,Alaska,02,275,4.0
Apache County,Arizona,04,001,422.0
Cochise County,Arizona,04,003,5148.0
Coconino County,Arizona,04,005,2009.0
Gila County,Arizona,04,007,319.0
Graham County,Arizona,04,009,798.0
Greenlee County,Arizona,04,011,125.0
Maricopa County,Arizona,04,013,203650.0
Mohave County,Arizona,04,015,2193.0
Navajo County,Arizona,04,017,601.0
Pima County,Arizona,04,019,35426.0
Pinal County,Arizona,04,021,18113.0
Santa Cruz County,Arizona,04,023,216.0
Yavapai County,Arizona,04,025,1188.0
La Paz County,Arizona,04,012,49.0
Yuma County,Arizona,04,027,4123.0
Arkansas County,Arkansas,05,001,4842.0
Ashley County,Arkansas,05,003,5588.0
Baxter County,Arkansas,05,005,115.0
Benton County,Arkansas,05,007,3131.0
Boone County,Arkansas,05,009,60.0
Bradley County,Arkansas,05,011,3240.0
Calhoun County,Arkansas,05,013,1303.0
Carroll County,Arkansas,05,015,225.0
Chicot County,Arkansas,05,017,6202.0
Clark County,Arkansas,05,019,5496.0
Clay County,Arkansas,05,021,14.0
Cleburne County,Arkansas,05,023,112.0
Cleveland County,Arkansas,05,025,996.0
Columbia County,Arkansas,05,027,8784.0
Conway County,Arkansas,05,029,2502.0
Craighead County,Arkansas,05,031,13588.0
Crawford County,Arkansas,05,033,871.0
Crittenden County,Arkansas,05,035,25693.0
Cross County,Arkansas,05,037,3943.0
Dallas County,Arkansas,05,039,3306.0
Desha County,Arkansas,05,041,6097.0
Drew County,Arkansas,05,043,5377.0
Faulkner County,Arkansas,05,045,12972.0
Franklin County,Arkansas,05,047,173.0
Fulton County,Arkansas,05,049,22.0
Garland County,Arkansas,05,051,8024.0
Grant County,Arkansas,05,053,459.0
Greene County,Arkansas,05,055,362.0
Hempstead County,Arkansas,05,057,6629.0
Hot Spring County,Arkansas,05,059,3935.0
Howard County,Arkansas,05,061,2968.0
Independence County,Arkansas,05,063,926.0
Izard County,Arkansas,05,065,151.0
Jackson County,Arkansas,05,067,2959.0
Jefferson County,Arkansas,05,069,41448.0
Johnson County,Arkansas,05,071,489.0
Lafayette County,Arkansas,05,073,2787.0
Lawrence County,Arkansas,05,075,137.0
Lee County,Arkansas,05,077,5744.0
Lincoln County,Arkansas,05,079,4172.0
Little River County,Arkansas,05,081,2630.0
Logan County,Arkansas,05,083,400.0
Lonoke County,Arkansas,05,085,4319.0
Madison County,Arkansas,05,087,59.0
Marion County,Arkansas,05,089,44.0
Miller County,Arkansas,05,091,10772.0
Mississippi County,Arkansas,05,093,15651.0
Monroe County,Arkansas,05,095,3265.0
Montgomery County,Arkansas,05,097,65.0
Nevada County,Arkansas,05,099,2712.0
Newton County,Arkansas,05,101,4.0
Ouachita County,Arkansas,05,103,10115.0
Perry County,Arkansas,05,105,311.0
Phillips County,Arkansas,05,107,12908.0
Pike County,Arkansas,05,109,327.0
Poinsett County,Arkansas,05,111,1919.0
Polk County,Arkansas,05,113,46.0
Pope County,Arkansas,05,115,1969.0
Prairie County,Arkansas,05,117,1048.0
Pulaski County,Arkansas,05,119,138101.0
Randolph County,Arkansas,05,121,128.0
Saint Francis County,Arkansas,05,123,14261.0
Saline County,Arkansas,05,125,6079.0
Scott County,Arkansas,05,127,29.0
Searcy County,Arkansas,05,129,26.0
Sebastian County,Arkansas,05,131,7710.0
Sevier County,Arkansas,05,133,817.0
Sharp County,Arkansas,05,135,57.0
Stone County,Arkansas,05,137,19.0
Union County,Arkansas,05,139,13496.0
Van Buren County,Arkansas,05,141,147.0
Washington County,Arkansas,05,143,7287.0
White County,Arkansas,05,145,3390.0
Woodruff County,Arkansas,05,147,1937.0
Yell County,Arkansas,05,149,246.0
Alameda County,California,06,001,184785.0
Alpine County,California,06,003,11.0
Amador County,California,06,005,812.0
Butte County,California,06,007,3248.0
Calaveras County,California,06,009,292.0
Colusa County,California,06,011,198.0
Contra Costa County,California,06,013,97035.0
Del Norte County,California,06,015,1007.0
El Dorado County,California,06,017,1781.0
Fresno County,California,06,019,48276.0
Glenn County,California,06,021,249.0
Humboldt County,California,06,023,1755.0
Imperial County,California,06,025,5205.0
Inyo County,California,06,027,202.0
Kern County,California,06,029,48412.0
Kings County,California,06,031,9843.0
Lake County,California,06,033,1497.0
Lassen County,California,06,035,2905.0
Los Angeles County,California,06,037,832253.0
Madera County,California,06,039,5382.0
Marin County,California,06,041,6913.0
Mariposa County,California,06,043,155.0
Mendocino County,California,06,045,705.0
Merced County,California,06,047,9115.0
Modoc County,California,06,049,108.0
Mono County,California,06,051,63.0
Monterey County,California,06,053,11826.0
Napa County,California,06,055,2992.0
Nevada County,California,06,057,358.0
Orange County,California,06,059,50766.0
Placer County,California,06,061,4652.0
Plumas County,California,06,063,135.0
Riverside County,California,06,065,141350.0
Sacramento County,California,06,067,146236.0
San Benito County,California,06,069,574.0
San Bernardino County,California,06,071,180267.0
San Diego County,California,06,073,160316.0
San Francisco County,California,06,075,47611.0
San Joaquin County,California,06,077,50377.0
San Luis Obispo County,California,06,079,5791.0
San Mateo County,California,06,081,19503.0
Santa Barbara County,California,06,083,8471.0
Santa Clara County,California,06,085,48660.0
Santa Cruz County,California,06,087,2459.0
Shasta County,California,06,089,1759.0
Sierra County,California,06,091,4.0
Siskiyou County,California,06,093,574.0
Solano County,California,06,095,59510.0
Sonoma County,California,06,097,7490.0
Stanislaus County,California,06,099,14456.0
Sutter County,California,06,101,1925.0
Tehama County,California,06,103,315.0
Trinity County,California,06,105,110.0
Tulare County,California,06,107,7884.0
Tuolumne County,California,06,109,1018.0
Ventura County,California,06,111,15035.0
Yolo County,California,06,113,5314.0
Yuba County,California,06,115,2378.0
Alamosa County,Colorado,08,003,294.0
Archuleta County,Colorado,08,007,65.0
Baca County,Colorado,08,009,58.0
Bent County,Colorado,08,011,724.0
Chaffee County,Colorado,08,015,417.0
Cheyenne County,Colorado,08,017,7.0
Clear Creek County,Colorado,08,019,130.0
Conejos County,Colorado,08,021,8.0
Costilla County,Colorado,08,023,0.0
Crowley County,Colorado,08,025,438.0
Custer County,Colorado,08,027,91.0
Delta County,Colorado,08,029,328.0
Dolores County,Colorado,08,033,0.0
Douglas County,Colorado,08,035,2985.0
Eagle County,Colorado,08,037,548.0
Elbert County,Colorado,08,039,117.0
El Paso County,Colorado,08,041,38506.0
Fremont County,Colorado,08,043,2788.0
Garfield County,Colorado,08,045,499.0
Gilpin County,Colorado,08,047,20.0
Grand County,Colorado,08,049,91.0
Gunnison County,Colorado,08,051,77.0
Huerfano County,Colorado,08,055,41.0
Jackson County,Colorado,08,057,1.0
Kiowa County,Colorado,08,061,11.0
Kit Carson County,Colorado,08,063,279.0
Lake County,Colorado,08,065,38.0
La Plata County,Colorado,08,067,204.0
Larimer County,Colorado,08,069,2948.0
Las Animas County,Colorado,08,071,192.0
Lincoln County,Colorado,08,073,665.0
Logan County,Colorado,08,075,287.0
Mesa County,Colorado,08,077,1060.0
Moffat County,Colorado,08,081,25.0
Montezuma County,Colorado,08,083,75.0
Montrose County,Colorado,08,085,276.0
Morgan County,Colorado,08,087,747.0
Otero County,Colorado,08,089,86.0
Ouray County,Colorado,08,091,0.0
Park County,Colorado,08,093,7.0
Phillips County,Colorado,08,095,14.0
Pitkin County,Colorado,08,097,295.0
Prowers County,Colorado,08,099,51.0
Pueblo County,Colorado,08,101,3374.0
Rio Blanco County,Colorado,08,103,32.0
Rio Grande County,Colorado,08,105,48.0
Routt County,Colorado,08,107,119.0
Saguache County,Colorado,08,109,24.0
San Miguel County,Colorado,08,113,17.0
Sedgwick County,Colorado,08,115,10.0
Summit County,Colorado,08,117,199.0
Teller County,Colorado,08,119,211.0
Washington County,Colorado,08,121,49.0
Yuma County,Colorado,08,125,104.0
Adams County,Colorado,08,001,14816.0
Arapahoe County,Colorado,08,005,60541.0
Boulder County,Colorado,08,013,2821.0
Broomfield County,Colorado,08,014,590.0
Denver County,Colorado,08,031,61868.0
Jefferson County,Colorado,08,059,5869.0
Weld County,Colorado,08,123,2872.0
Fairfield County,Connecticut,09,001,103232.0
Hartford County,Connecticut,09,003,119274.0
Litchfield County,Connecticut,09,005,2959.0
Middlesex County,Connecticut,09,007,8048.0
New Haven County,Connecticut,09,009,109755.0
New London County,Connecticut,09,011,15500.0
Tolland County,Connecticut,09,013,4511.0
Windham County,Connecticut,09,015,2592.0
Kent County,Delaware,10,001,40633.0
New Castle County,Delaware,10,003,131536.0
Sussex County,Delaware,10,005,25859.0
Alachua County,Florida,12,001,50882.0
Baker County,Florida,12,003,3849.0
Bay County,Florida,12,005,18052.0
Bradford County,Florida,12,007,5449.0
Brevard County,Florida,12,009,56026.0
Broward County,Florida,12,011,498880.0
Calhoun County,Florida,12,013,1947.0
Charlotte County,Florida,12,015,9424.0
Citrus County,Florida,12,017,4289.0
Clay County,Florida,12,019,18671.0
Collier County,Florida,12,021,22566.0
Columbia County,Florida,12,023,12052.0
Miami-Dade County,Florida,12,086,489045.0
DeSoto County,Florida,12,027,4528.0
Dixie County,Florida,12,029,1627.0
Duval County,Florida,12,031,259375.0
Escambia County,Florida,12,033,66834.0
Flagler County,Florida,12,035,11020.0
Franklin County,Florida,12,037,1797.0
Gadsden County,Florida,12,039,25854.0
Gilchrist County,Florida,12,041,1043.0
Glades County,Florida,12,043,1732.0
Gulf County,Florida,12,045,2899.0
Hamilton County,Florida,12,047,4858.0
Hardee County,Florida,12,049,2019.0
Hendry County,Florida,12,051,4713.0
Hernando County,Florida,12,053,9211.0
Highlands County,Florida,12,055,9243.0
Hillsborough County,Florida,12,057,213555.0
Holmes County,Florida,12,059,1366.0
Indian River County,Florida,12,061,12735.0
Jackson County,Florida,12,063,12924.0
Jefferson County,Florida,12,065,5242.0
Lafayette County,Florida,12,067,1539.0
Lake County,Florida,12,069,29607.0
Lee County,Florida,12,071,55693.0
Leon County,Florida,12,073,87092.0
Levy County,Florida,12,075,3685.0
Liberty County,Florida,12,077,1420.0
Madison County,Florida,12,079,7330.0
Manatee County,Florida,12,081,30097.0
Marion County,Florida,12,083,42256.0
Martin County,Florida,12,085,8503.0
Monroe County,Florida,12,087,4826.0
Nassau County,Florida,12,089,4929.0
Okaloosa County,Florida,12,091,17453.0
Okeechobee County,Florida,12,093,3453.0
Orange County,Florida,12,095,249396.0
Osceola County,Florida,12,097,32506.0
Palm Beach County,Florida,12,099,241136.0
Pasco County,Florida,12,101,22473.0
Pinellas County,Florida,12,103,95649.0
Polk County,Florida,12,105,92931.0
Putnam County,Florida,12,107,11855.0
Saint Johns County,Florida,12,109,10965.0
Saint Lucie County,Florida,12,111,54271.0
Santa Rosa County,Florida,12,113,8450.0
Sarasota County,Florida,12,115,17680.0
Seminole County,Florida,12,117,49538.0
Sumter County,Florida,12,119,9070.0
Suwannee County,Florida,12,121,5780.0
Taylor County,Florida,12,123,4899.0
Union County,Florida,12,125,3066.0
Volusia County,Florida,12,127,52132.0
Wakulla County,Florida,12,129,4652.0
Walton County,Florida,12,131,3162.0
Washington County,Florida,12,133,3640.0
Appling County,Georgia,13,001,3451.0
Atkinson County,Georgia,13,003,1406.0
Bacon County,Georgia,13,005,1755.0
Baker County,Georgia,13,007,1552.0
Baldwin County,Georgia,13,009,18942.0
Banks County,Georgia,13,011,525.0
Barrow County,Georgia,13,013,8387.0
Bartow County,Georgia,13,015,10785.0
Ben Hill County,Georgia,13,017,6141.0
Berrien County,Georgia,13,019,2070.0
Bibb County,Georgia,13,021,81443.0
Bleckley County,Georgia,13,023,3667.0
Brantley County,Georgia,13,025,748.0
Brooks County,Georgia,13,027,5595.0
Bryan County,Georgia,13,029,4841.0
Bulloch County,Georgia,13,031,20322.0
Burke County,Georgia,13,033,11596.0
Butts County,Georgia,13,035,6570.0
Calhoun County,Georgia,13,037,3948.0
Camden County,Georgia,13,039,9685.0
Candler County,Georgia,13,043,2713.0
Carroll County,Georgia,13,045,20334.0
Catoosa County,Georgia,13,047,1735.0
Charlton County,Georgia,13,049,3419.0
Chatham County,Georgia,13,051,109299.0
Chattahoochee County,Georgia,13,053,2255.0
Chattooga County,Georgia,13,055,2882.0
Cherokee County,Georgia,13,057,14112.0
Clarke County,Georgia,13,059,31615.0
Clay County,Georgia,13,061,1995.0
Clayton County,Georgia,13,063,175863.0
Clinch County,Georgia,13,065,1820.0
Cobb County,Georgia,13,067,185448.0
Coffee County,Georgia,13,069,11801.0
Colquitt County,Georgia,13,071,10722.0
Columbia County,Georgia,13,073,21669.0
Cook County,Georgia,13,075,4692.0
Coweta County,Georgia,13,077,23312.0
Crawford County,Georgia,13,079,2845.0
Crisp County,Georgia,13,081,10080.0
Dade County,Georgia,13,083,156.0
Dawson County,Georgia,13,085,99.0
Decatur County,Georgia,13,087,11426.0
DeKalb County,Georgia,13,089,380615.0
Dodge County,Georgia,13,091,6174.0
Dooly County,Georgia,13,093,7471.0
Dougherty County,Georgia,13,095,63429.0
Douglas County,Georgia,13,097,55739.0
Early County,Georgia,13,099,5343.0
Echols County,Georgia,13,101,62.0
Effingham County,Georgia,13,103,7455.0
Elbert County,Georgia,13,105,5982.0
Emanuel County,Georgia,13,107,7685.0
Evans County,Georgia,13,109,3301.0
Fannin County,Georgia,13,111,57.0
Fayette County,Georgia,13,113,22167.0
Floyd County,Georgia,13,115,13985.0
Forsyth County,Georgia,13,117,5621.0
Franklin County,Georgia,13,119,2039.0
Fulton County,Georgia,13,121,426478.0
Gilmer County,Georgia,13,123,284.0
Glascock County,Georgia,13,125,238.0
Glynn County,Georgia,13,127,20848.0
Gordon County,Georgia,13,129,2580.0
Grady County,Georgia,13,131,7148.0
Greene County,Georgia,13,133,5999.0
Gwinnett County,Georgia,13,135,208408.0
Habersham County,Georgia,13,137,1651.0
Hall County,Georgia,13,139,13981.0
Hancock County,Georgia,13,141,6612.0
Haralson County,Georgia,13,143,1487.0
Harris County,Georgia,13,145,5419.0
Hart County,Georgia,13,147,5041.0
Heard County,Georgia,13,149,1186.0
Henry County,Georgia,13,151,80262.0
Houston County,Georgia,13,153,42491.0
Irwin County,Georgia,13,155,2767.0
Jackson County,Georgia,13,157,4419.0
Jasper County,Georgia,13,159,2881.0
Jeff Davis County,Georgia,13,161,2370.0
Jefferson County,Georgia,13,163,9044.0
Jenkins County,Georgia,13,165,3033.0
Johnson County,Georgia,13,167,3377.0
Jones County,Georgia,13,169,7333.0
Lamar County,Georgia,13,171,5579.0
Lanier County,Georgia,13,173,2539.0
Laurens County,Georgia,13,175,17443.0
Lee County,Georgia,13,177,5767.0
Liberty County,Georgia,13,179,26088.0
Lincoln County,Georgia,13,181,2497.0
Long County,Georgia,13,183,4204.0
Lowndes County,Georgia,13,185,40703.0
Lumpkin County,Georgia,13,187,707.0
McDuffie County,Georgia,13,189,8948.0
McIntosh County,Georgia,13,191,4812.0
Macon County,Georgia,13,193,8865.0
Madison County,Georgia,13,195,2328.0
Marion County,Georgia,13,197,2727.0
Meriwether County,Georgia,13,199,8354.0
Miller County,Georgia,13,201,1820.0
Mitchell County,Georgia,13,205,11082.0
Monroe County,Georgia,13,207,6451.0
Montgomery County,Georgia,13,209,2379.0
Morgan County,Georgia,13,211,4323.0
Murray County,Georgia,13,213,454.0
Muscogee County,Georgia,13,215,88878.0
Newton County,Georgia,13,217,42003.0
Oconee County,Georgia,13,219,1901.0
Oglethorpe County,Georgia,13,221,2238.0
Paulding County,Georgia,13,223,25683.0
Peach County,Georgia,13,225,12638.0
Pickens County,Georgia,13,227,397.0
Pierce County,Georgia,13,229,1641.0
Pike County,Georgia,13,231,1953.0
Polk County,Georgia,13,233,5465.0
Pulaski County,Georgia,13,235,3844.0
Putnam County,Georgia,13,237,5744.0
Quitman County,Georgia,13,239,1274.0
Rabun County,Georgia,13,241,250.0
Randolph County,Georgia,13,243,4567.0
Richmond County,Georgia,13,245,109683.0
Rockdale County,Georgia,13,247,41858.0
Schley County,Georgia,13,249,1319.0
Screven County,Georgia,13,251,6018.0
Seminole County,Georgia,13,253,2969.0
Spalding County,Georgia,13,255,20973.0
Stephens County,Georgia,13,257,3128.0
Stewart County,Georgia,13,259,3197.0
Sumter County,Georgia,13,261,16445.0
Talbot County,Georgia,13,263,3824.0
Taliaferro County,Georgia,13,265,906.0
Tattnall County,Georgia,13,267,7329.0
Taylor County,Georgia,13,269,3355.0
Telfair County,Georgia,13,271,6346.0
Terrell County,Georgia,13,273,5607.0
Thomas County,Georgia,13,275,16545.0
Tift County,Georgia,13,277,11911.0
Toombs County,Georgia,13,279,6984.0
Towns County,Georgia,13,281,103.0
Treutlen County,Georgia,13,283,2141.0
Troup County,Georgia,13,285,23233.0
Turner County,Georgia,13,287,3623.0
Twiggs County,Georgia,13,289,3740.0
Union County,Georgia,13,291,155.0
Upson County,Georgia,13,293,7560.0
Walker County,Georgia,13,295,3008.0
Walton County,Georgia,13,297,13328.0
Ware County,Georgia,13,299,10717.0
Warren County,Georgia,13,301,3388.0
Washington County,Georgia,13,303,10967.0
Wayne County,Georgia,13,305,6372.0
Webster County,Georgia,13,307,1415.0
Wheeler County,Georgia,13,309,3294.0
White County,Georgia,13,311,944.0
Whitfield County,Georgia,13,313,4239.0
Wilcox County,Georgia,13,315,3350.0
Wilkes County,Georgia,13,317,4320.0
Wilkinson County,Georgia,13,319,3560.0
Worth County,Georgia,13,321,6143.0
Hawaii County,Hawaii,15,001,1372.0
Honolulu County,Hawaii,15,003,24169.0
Kauai County,Hawaii,15,007,433.0
Kalawao County,Hawaii,15,005,0.0
Maui County,Hawaii,15,009,939.0
Ada County,Idaho,16,001,4336.0
Adams County,Idaho,16,003,0.0
Bannock County,Idaho,16,005,621.0
Bear Lake County,Idaho,16,007,9.0
Benewah County,Idaho,16,009,49.0
Bingham County,Idaho,16,011,133.0
Blaine County,Idaho,16,013,18.0
Boise County,Idaho,16,015,28.0
Bonner County,Idaho,16,017,49.0
Bonneville County,Idaho,16,019,579.0
Boundary County,Idaho,16,021,15.0
Butte County,Idaho,16,023,43.0
Camas County,Idaho,16,025,0.0
Canyon County,Idaho,16,027,868.0
Caribou County,Idaho,16,029,4.0
Cassia County,Idaho,16,031,61.0
Clearwater County,Idaho,16,035,22.0
Custer County,Idaho,16,037,0.0
Elmore County,Idaho,16,039,587.0
Franklin County,Idaho,16,041,17.0
Fremont County,Idaho,16,043,42.0
Gem County,Idaho,16,045,4.0
Gooding County,Idaho,16,047,3.0
Idaho County,Idaho,16,049,17.0
Jefferson County,Idaho,16,051,50.0
Jerome County,Idaho,16,053,27.0
Kootenai County,Idaho,16,055,480.0
Latah County,Idaho,16,057,210.0
Lemhi County,Idaho,16,059,6.0
Lewis County,Idaho,16,061,3.0
Lincoln County,Idaho,16,063,15.0
Madison County,Idaho,16,065,241.0
Minidoka County,Idaho,16,067,54.0
Nez Perce County,Idaho,16,069,140.0
Oneida County,Idaho,16,071,0.0
Owyhee County,Idaho,16,073,9.0
Payette County,Idaho,16,075,57.0
Power County,Idaho,16,077,8.0
Shoshone County,Idaho,16,079,44.0
Teton County,Idaho,16,081,24.0
Twin Falls County,Idaho,16,083,458.0
Valley County,Idaho,16,085,3.0
Washington County,Idaho,16,087,0.0
Adams County,Illinois,17,001,2480.0
Alexander County,Illinois,17,003,2805.0
Bond County,Illinois,17,005,817.0
Boone County,Illinois,17,007,1249.0
Brown County,Illinois,17,009,1013.0
Bureau County,Illinois,17,011,220.0
Calhoun County,Illinois,17,013,6.0
Carroll County,Illinois,17,015,177.0
Cass County,Illinois,17,017,475.0
Champaign County,Illinois,17,019,25470.0
Christian County,Illinois,17,021,640.0
Clark County,Illinois,17,023,58.0
Clay County,Illinois,17,025,55.0
Clinton County,Illinois,17,027,1348.0
Coles County,Illinois,17,029,1920.0
Cook County,Illinois,17,031,1264466.0
Crawford County,Illinois,17,033,615.0
Cumberland County,Illinois,17,035,41.0
DeKalb County,Illinois,17,037,6987.0
De Witt County,Illinois,17,039,90.0
Douglas County,Illinois,17,041,92.0
DuPage County,Illinois,17,043,43163.0
Edgar County,Illinois,17,045,117.0
Edwards County,Illinois,17,047,38.0
Effingham County,Illinois,17,049,104.0
Fayette County,Illinois,17,051,664.0
Ford County,Illinois,17,053,74.0
Franklin County,Illinois,17,055,103.0
Fulton County,Illinois,17,057,915.0
Gallatin County,Illinois,17,059,21.0
Greene County,Illinois,17,061,136.0
Grundy County,Illinois,17,063,688.0
Hamilton County,Illinois,17,065,80.0
Hancock County,Illinois,17,067,80.0
Hardin County,Illinois,17,069,30.0
Henderson County,Illinois,17,071,21.0
Henry County,Illinois,17,073,794.0
Iroquois County,Illinois,17,075,387.0
Jackson County,Illinois,17,077,8790.0
Jasper County,Illinois,17,079,16.0
Jefferson County,Illinois,17,081,2959.0
Jersey County,Illinois,17,083,120.0
Jo Daviess County,Illinois,17,085,65.0
Johnson County,Illinois,17,087,1189.0
Kane County,Illinois,17,089,28601.0
Kankakee County,Illinois,17,091,16600.0
Kendall County,Illinois,17,093,6876.0
Knox County,Illinois,17,095,4476.0
Lake County,Illinois,17,097,48626.0
LaSalle County,Illinois,17,099,2391.0
Lawrence County,Illinois,17,101,3491.0
Lee County,Illinois,17,103,1661.0
Livingston County,Illinois,17,105,2070.0
Logan County,Illinois,17,107,3425.0
McDonough County,Illinois,17,109,1687.0
McHenry County,Illinois,17,111,3817.0
McLean County,Illinois,17,113,13474.0
Macon County,Illinois,17,115,16645.0
Macoupin County,Illinois,17,117,140.0
Madison County,Illinois,17,119,21475.0
Marion County,Illinois,17,121,1453.0
Marshall County,Illinois,17,123,59.0
Mason County,Illinois,17,125,93.0
Massac County,Illinois,17,127,841.0
Menard County,Illinois,17,129,108.0
Mercer County,Illinois,17,131,69.0
Monroe County,Illinois,17,133,98.0
Montgomery County,Illinois,17,135,2412.0
Morgan County,Illinois,17,137,2177.0
Moultrie County,Illinois,17,139,40.0
Ogle County,Illinois,17,141,482.0
Peoria County,Illinois,17,143,32836.0
Perry County,Illinois,17,145,1852.0
Piatt County,Illinois,17,147,47.0
Pike County,Illinois,17,149,179.0
Pope County,Illinois,17,151,152.0
Pulaski County,Illinois,17,153,1941.0
Putnam County,Illinois,17,155,4.0
Randolph County,Illinois,17,157,3366.0
Richland County,Illinois,17,159,69.0
Rock Island County,Illinois,17,161,13988.0
Saint Clair County,Illinois,17,163,80800.0
Saline County,Illinois,17,165,983.0
Sangamon County,Illinois,17,167,24762.0
Schuyler County,Illinois,17,169,159.0
Scott County,Illinois,17,171,0.0
Shelby County,Illinois,17,173,86.0
Stark County,Illinois,17,175,24.0
Stephenson County,Illinois,17,177,4413.0
Tazewell County,Illinois,17,179,1464.0
Union County,Illinois,17,181,287.0
Vermilion County,Illinois,17,183,10939.0
Wabash County,Illinois,17,185,31.0
Warren County,Illinois,17,187,566.0
Washington County,Illinois,17,189,146.0
Wayne County,Illinois,17,191,95.0
White County,Illinois,17,193,60.0
Whiteside County,Illinois,17,195,829.0
Will County,Illinois,17,197,74884.0
Williamson County,Illinois,17,199,2741.0
Winnebago County,Illinois,17,201,36171.0
Woodford County,Illinois,17,203,315.0
Adams County,Indiana,18,001,225.0
Allen County,Indiana,18,003,42456.0
Bartholomew County,Indiana,18,005,1513.0
Benton County,Indiana,18,007,66.0
Blackford County,Indiana,18,009,73.0
Boone County,Indiana,18,011,761.0
Brown County,Indiana,18,013,31.0
Carroll County,Indiana,18,015,63.0
Cass County,Indiana,18,017,580.0
Clark County,Indiana,18,019,7742.0
Clay County,Indiana,18,021,88.0
Clinton County,Indiana,18,023,339.0
Crawford County,Indiana,18,025,29.0
Daviess County,Indiana,18,027,406.0
Dearborn County,Indiana,18,029,357.0
Decatur County,Indiana,18,031,321.0
DeKalb County,Indiana,18,033,68.0
