County,State,mean_life_expectancy,State_FIPS,County_FIPS,asian_population
Crittenden County,Arkansas,73.0807663455022,05,035,23236
Cross County,Arkansas,73.6102929568663,05,037,13380
Dallas County,Arkansas,73.9447963982835,05,039,4449
Desha County,Arkansas,73.1929803551693,05,041,6196
Drew County,Arkansas,75.6142342376879,05,043,12975
Faulkner County,Arkansas,76.874980748974,05,045,98484
Franklin County,Arkansas,74.8461541973117,05,047,17165
Fulton County,Arkansas,75.4429142733183,05,049,11915
Garland County,Arkansas,75.0982760087787,05,051,82093
Grant County,Arkansas,75.6273873667791,05,053,17098
Greene County,Arkansas,74.4557946872778,05,055,41228
Hempstead County,Arkansas,75.0798934829681,05,057,14850
Hot Spring County,Arkansas,74.7699312058851,05,059,28641
Howard County,Arkansas,74.3104978429413,05,061,9473
Independence County,Arkansas,75.55292051348,05,063,34774
Izard County,Arkansas,75.6857060417369,05,065,12998
Jackson County,Arkansas,73.5645257013294,05,067,14320
Jefferson County,Arkansas,73.8804417043154,05,069,31830
Johnson County,Arkansas,76.0679421315981,05,071,23919
Lafayette County,Arkansas,73.9732457610778,05,073,4624
Lawrence County,Arkansas,74.1944235430574,05,075,16795
Lee County,Arkansas,73.6656526371685,05,077,4372
Lincoln County,Arkansas,75.6620100556507,05,079,9414
Little River County,Arkansas,74.1904867610063,05,081,9688
Logan County,Arkansas,74.7110052677721,05,083,20846
Lonoke County,Arkansas,75.2681135595378,05,085,62158
Madison County,Arkansas,75.5147457725886,05,087,14933
Marion County,Arkansas,75.4990392659523,05,089,16027
Miller County,Arkansas,74.9160232473299,05,091,31333
Mississippi County,Arkansas,72.3314425790971,05,093,29047
Monroe County,Arkansas,72.9273164936148,05,095,4546
Montgomery County,Arkansas,76.1909321334472,05,097,8913
Nevada County,Arkansas,74.3108502571174,05,099,6017
Newton County,Arkansas,77.0546342078252,05,101,7808
Ouachita County,Arkansas,73.4215539603755,05,103,14763
Perry County,Arkansas,75.3566377146712,05,105,9830
Phillips County,Arkansas,71.143137921812,05,107,7702
Pike County,Arkansas,75.3219856286797,05,109,10035
Poinsett County,Arkansas,71.7436296549771,05,111,21957
Polk County,Arkansas,75.1706027573073,05,113,19084
Pope County,Arkansas,76.5312262614872,05,115,56733
Prairie County,Arkansas,75.5040076219309,05,117,7380
Pulaski County,Arkansas,76.2155838234668,05,119,229193
Randolph County,Arkansas,74.8295050145305,05,121,17329
Saint Francis County,Arkansas,74.2143402022178,05,123,12454
Saline County,Arkansas,77.2702721854195,05,125,99969
Scott County,Arkansas,75.4264942209673,05,127,9950
Searcy County,Arkansas,75.8170342561347,05,129,7749
Sebastian County,Arkansas,75.9063008139938,05,131,104959
Sevier County,Arkansas,74.8024916114451,05,133,11486
Sharp County,Arkansas,74.4068059903225,05,135,16541
Stone County,Arkansas,76.4746383103692,05,137,12149
Union County,Arkansas,73.3950491276234,05,139,26596
Van Buren County,Arkansas,76.3377657708152,05,141,16430
Washington County,Arkansas,77.9667709462642,05,143,162894
White County,Arkansas,75.4804389196206,05,145,71393
Woodruff County,Arkansas,72.9704729972146,05,147,5009
Yell County,Arkansas,74.6982071723465,05,149,18259
Alameda County,California,81.7395666265102,06,001,700110
Alpine County,California,78.7968439851636,06,003,848
Amador County,California,79.7223050305829,06,005,32766
Butte County,California,78.0043483458703,06,007,185351
Calaveras County,California,79.7276449490236,06,009,41320
Colusa County,California,80.1885672391631,06,011,16642
Contra Costa County,California,81.5819673902927,06,013,672957
Del Norte County,California,75.9485446226768,06,015,21356
El Dorado County,California,81.1333632533598,06,017,158210
Fresno County,California,78.6280024400332,06,019,560516
Glenn County,California,78.0902335149727,06,021,23178
Humboldt County,California,77.0385176745656,06,023,111409
Imperial County,California,81.0040782496188,06,025,119903
Inyo County,California,79.2667613009441,06,027,15014
Kern County,California,77.4190857391695,06,029,613143
Kings County,California,79.4568073221703,06,031,108970
Lake County,California,75.3296236176337,06,033,52877
Lassen County,California,78.5887276747557,06,035,24441
Los Angeles County,California,81.513727949983,06,037,5277461
Madera County,California,78.9675915817164,06,039,123945
Marin County,California,84.1641989359273,06,041,202139
Mariposa County,California,80.3362251688537,06,043,15944
Mendocino County,California,78.6500830383081,06,045,71752
Merced County,California,78.6838148179829,06,047,172936
Modoc County,California,77.8998017368993,06,049,8445
Mono County,California,85.128377239051,06,051,12050
Monterey County,California,81.9185117287455,06,053,314643
Napa County,California,81.0720024251202,06,055,108198
Nevada County,California,81.2593934799348,06,057,91072
Orange County,California,82.3839819579677,06,059,1912743
Placer County,California,81.4678387425728,06,061,299557
Plumas County,California,78.5189520450344,06,063,17784
Riverside County,California,80.4402769706343,06,065,1475081
Sacramento County,California,79.132092350364,06,067,860827
San Benito County,California,81.8444776151262,06,069,46772
San Bernardino County,California,78.6487652383866,06,071,1294675
San Diego County,California,81.4679164471467,06,073,2241045
San Francisco County,California,82.485751145669,06,075,411561
San Joaquin County,California,78.2220036604945,06,077,407287
San Luis Obispo County,California,81.2489637100771,06,079,228238
San Mateo County,California,83.4967990283785,06,081,423875
Santa Barbara County,California,81.7882481086712,06,083,315639
Santa Clara County,California,83.500114935863,06,085,900332
Santa Cruz County,California,81.5626211749038,06,087,215390
Shasta County,California,76.0662043800792,06,089,155190
Sierra County,California,79.0329351185959,06,091,2866
Siskiyou County,California,76.7979664249462,06,093,38396
Solano County,California,79.6800244647687,06,095,223454
Sonoma County,California,81.1485223965982,06,097,389753
Stanislaus County,California,77.9770812106916,06,099,396550
Sutter County,California,78.7426896341866,06,101,63332
Tehama County,California,77.9506792628036,06,103,55071
Trinity County,California,76.9955672863657,06,105,12003
Tulare County,California,78.2025078803788,06,107,359118
Tuolumne County,California,79.044258406196,06,109,47788
Ventura County,California,81.7761931721516,06,111,629868
Yolo County,California,80.7386624179938,06,113,134753
Yuba County,California,75.9458062203812,06,115,50623
Alamosa County,Colorado,76.4616841387818,08,003,13052
Archuleta County,Colorado,81.4870439008997,08,007,10694
Baca County,Colorado,77.2704980116003,08,009,3574
Bent County,Colorado,75.9350821641372,08,011,5015
Chaffee County,Colorado,81.3491483892739,08,015,17055
Cheyenne County,Colorado,79.6023492108261,08,017,2129
Clear Creek County,Colorado,81.7821524704633,08,019,8524
Conejos County,Colorado,77.0258356905695,08,021,7025
Costilla County,Colorado,77.4765309356295,08,023,2953
Crowley County,Colorado,77.8467351587918,08,025,4816
Custer County,Colorado,81.3160951778407,08,027,4132
Delta County,Colorado,78.5857114920751,08,029,29122
Dolores County,Colorado,79.6818226875829,08,033,1644
Douglas County,Colorado,83.398137452493,08,035,267064
Eagle County,Colorado,87.8651173312628,08,037,47028
Elbert County,Colorado,81.2848837662553,08,039,22216
El Paso County,Colorado,79.5325202986677,08,041,515313
Fremont County,Colorado,77.2534699163747,08,043,40171
Garfield County,Colorado,80.6723210779454,08,045,51193
Gilpin County,Colorado,80.5058523843539,08,047,5049
Grand County,Colorado,83.3911146189488,08,049,13439
Gunnison County,Colorado,82.5765389495522,08,051,14728
Huerfano County,Colorado,76.886483043344,08,055,5051
Jackson County,Colorado,79.8747254930755,08,057,1334
Kiowa County,Colorado,77.8278281310628,08,061,1394
Kit Carson County,Colorado,78.7539822578827,08,063,7749
Lake County,Colorado,80.838132827301,08,065,5899
La Plata County,Colorado,81.8467654951257,08,067,45749
Larimer County,Colorado,81.5278668733351,08,069,278420
Las Animas County,Colorado,76.7407696975048,08,071,12826
Lincoln County,Colorado,79.4178092826071,08,073,4685
Logan County,Colorado,79.0949385769402,08,075,20957
Mesa County,Colorado,78.7674543057644,08,077,134785
Moffat County,Colorado,78.3930826953069,08,081,12531
Montezuma County,Colorado,77.5115724550133,08,083,21291
Montrose County,Colorado,79.6067950700064,08,085,37313
Morgan County,Colorado,78.3030515948637,08,087,25265
Otero County,Colorado,75.7111807102341,08,089,16979
Ouray County,Colorado,84.2222044140032,08,091,4351
Park County,Colorado,82.4733990891643,08,093,15503
Phillips County,Colorado,80.1194776987327,08,095,4118
Pitkin County,Colorado,89.6648153256682,08,097,16216
Prowers County,Colorado,76.8340804383445,08,099,11661
Pueblo County,Colorado,77.094553026069,08,101,127247
Rio Blanco County,Colorado,79.3559610492821,08,103,6428
Rio Grande County,Colorado,77.1676477578974,08,105,9578
Routt County,Colorado,83.0289544645963,08,107,22438
Saguache County,Colorado,80.3484813709541,08,109,5102
San Miguel County,Colorado,85.3741700410346,08,113,7238
Sedgwick County,Colorado,78.1950772359603,08,115,2204
Summit County,Colorado,89.9631891686862,08,117,25054
Teller County,Colorado,80.4486314426082,08,119,21938
Washington County,Colorado,79.9994991153517,08,121,4623
Yuma County,Colorado,79.1559316064511,08,125,9416
Adams County,Colorado,80.114402788454,08,001,363206
Arapahoe County,Colorado,80.114402788454,08,005,437019
Boulder County,Colorado,80.114402788454,08,013,263961
Broomfield County,Colorado,80.114402788454,08,014,49804
Denver County,Colorado,80.114402788454,08,031,458669
Jefferson County,Colorado,80.114402788454,08,059,489943
Weld County,Colorado,80.114402788454,08,123,225083
Fairfield County,Connecticut,82.361563205464,09,001,694586
Hartford County,Connecticut,80.45268370516,09,003,652952
Litchfield County,Connecticut,80.6126221620776,09,005,177287
Middlesex County,Connecticut,81.2500528358246,09,007,147489
New Haven County,Connecticut,80.1729267704691,09,009,649673
New London County,Connecticut,80.1491336655257,09,011,225906
Tolland County,Connecticut,81.786493464423,09,013,136835
Windham County,Connecticut,79.1337741835024,09,015,107826
Kent County,Delaware,77.6499786880756,10,001,112559
New Castle County,Delaware,78.7647932114062,10,003,361966
Sussex County,Delaware,78.6763072946828,10,005,160949
Alachua County,Florida,78.7919425921797,12,001,174974
Baker County,Florida,75.5212181623326,12,003,22758
Bay County,Florida,76.4660813157135,12,005,140914
Bradford County,Florida,76.1902715953288,12,007,21560
Brevard County,Florida,78.3330796870858,12,009,456026
Broward County,Florida,80.5650531347463,12,011,1129974
Calhoun County,Florida,75.6943342878028,12,013,12020
Charlotte County,Florida,80.4284537804809,12,015,146266
Citrus County,Florida,76.4681482910462,12,017,130835
Clay County,Florida,77.9259215123163,12,019,158978
Collier County,Florida,84.3190295276291,12,021,287351
Columbia County,Florida,75.5977790791096,12,023,52384
Miami-Dade County,Florida,81.1234565201074,12,086,1916250
DeSoto County,Florida,79.7087112323078,12,027,28461
Dixie County,Florida,75.2446510785173,12,029,14218
Duval County,Florida,76.5390715004831,12,031,539304
Escambia County,Florida,75.8996052771069,12,033,208609
Flagler County,Florida,79.5278588605028,12,035,78444
Franklin County,Florida,76.2687045965907,12,037,9444
Gadsden County,Florida,75.7781182334425,12,039,17902
Gilchrist County,Florida,76.9549182859829,12,041,15531
Glades County,Florida,80.8626224515423,12,043,10261
Gulf County,Florida,76.7041030080508,12,045,12279
Hamilton County,Florida,76.2504227694229,12,047,8889
Hardee County,Florida,79.0372669912688,12,049,22191
Hendry County,Florida,77.9010640777765,12,051,26406
Hernando County,Florida,77.3010243498065,12,053,155440
Highlands County,Florida,79.3108383100278,12,055,83588
Hillsborough County,Florida,78.7344657791495,12,057,913889
Holmes County,Florida,74.3769076881332,12,059,17934
Indian River County,Florida,80.5353504178124,12,061,120850
Jackson County,Florida,75.6572242778723,12,063,34048
Jefferson County,Florida,77.105237152819,12,065,8701
Lafayette County,Florida,76.9386335655433,12,067,6925
Lake County,Florida,79.4075989109908,12,069,250925
Lee County,Florida,81.6434872180073,12,071,533670
Leon County,Florida,79.5046507466643,12,073,175105
Levy County,Florida,75.2648595949867,12,075,35177
Liberty County,Florida,76.2864345782619,12,077,6295
Madison County,Florida,75.3802096490306,12,079,10922
Manatee County,Florida,80.6401375278797,12,081,276626
Marion County,Florida,77.2193842479713,12,083,271846
Martin County,Florida,81.6918626898687,12,085,128198
Monroe County,Florida,79.6572423356517,12,087,66376
Nassau County,Florida,77.6273796286286,12,089,67032
Okaloosa County,Florida,78.0243619781617,12,091,149824
Okeechobee County,Florida,76.6928309950686,12,093,33703
Orange County,Florida,79.907746185422,12,095,766259
Osceola County,Florida,79.4141527712853,12,097,212949
Palm Beach County,Florida,81.9478048279696,12,099,1015518
Pasco County,Florida,77.8138523845587,12,101,418289
Pinellas County,Florida,78.6699666288068,12,103,765324
Polk County,Florida,78.3866007118166,12,105,481454
Putnam County,Florida,74.824728147007,12,107,57225
Saint Johns County,Florida,81.0314147503521,12,109,176628
Saint Lucie County,Florida,79.7759103073056,12,111,204921
Santa Rosa County,Florida,77.9439581693406,12,113,135058
Sarasota County,Florida,81.4743257016792,12,115,349248
Seminole County,Florida,80.4267833401531,12,117,344150
Sumter County,Florida,81.3091282658141,12,119,86428
Suwannee County,Florida,75.6351396305189,12,121,35633
Taylor County,Florida,75.867327971606,12,123,17133
Union County,Florida,69.0842926635716,12,125,11361
Volusia County,Florida,77.4474098595231,12,127,407579
Wakulla County,Florida,76.5579235348067,12,129,25312
Walton County,Florida,77.7370870344531,12,131,49055
Washington County,Florida,74.4336357205743,12,133,19694
Appling County,Georgia,74.9345343621424,13,001,13986
Atkinson County,Georgia,73.9687683772182,13,003,5425
Bacon County,Georgia,73.5924839273872,13,005,8734
Baker County,Georgia,77.6093613310299,13,007,1345
Baldwin County,Georgia,76.3589481043216,13,009,25345
Banks County,Georgia,76.9206951845027,13,011,17103
Barrow County,Georgia,76.568775709694,13,013,56235
Bartow County,Georgia,76.2401395708099,13,015,83685
Ben Hill County,Georgia,73.713227095883,13,017,10608
Berrien County,Georgia,75.4720784517024,13,019,16120
Bibb County,Georgia,73.9123435117015,13,021,67677
Bleckley County,Georgia,76.1132929655014,13,023,9054
Brantley County,Georgia,74.8752724973373,13,025,17504
Brooks County,Georgia,75.4456931980419,13,027,9433
Bryan County,Georgia,76.2090812741944,13,029,25130
Bulloch County,Georgia,77.1197815582943,13,031,47070
Burke County,Georgia,73.6781476098738,13,033,11197
Butts County,Georgia,74.1140850897095,13,035,16504
Calhoun County,Georgia,75.2998074781914,13,037,2254
Camden County,Georgia,77.7735434870564,13,039,38101
Candler County,Georgia,74.0567782956218,13,043,7442
Carroll County,Georgia,75.2022873519906,13,045,85370
Catoosa County,Georgia,77.9247757438196,13,047,60396
Charlton County,Georgia,76.7697615807727,13,049,9405
Chatham County,Georgia,77.5184797541465,13,051,147373
Chattahoochee County,Georgia,76.84255932623,13,053,8294
Chattooga County,Georgia,73.8317108439486,13,055,22051
Cherokee County,Georgia,79.7496679472048,13,057,189362
Clarke County,Georgia,78.2615876465466,13,059,77814
Clay County,Georgia,74.8432062452083,13,061,1104
Clayton County,Georgia,76.7325719862389,13,063,56804
Clinch County,Georgia,73.408491917808,13,065,4727
Cobb County,Georgia,79.9283366661823,13,067,440885
Coffee County,Georgia,75.2157891526563,13,069,27501
Colquitt County,Georgia,75.0860049176497,13,071,31124
Columbia County,Georgia,80.1160154662685,13,073,97731
Cook County,Georgia,74.7696432807423,13,075,11665
Coweta County,Georgia,78.2106345028716,13,077,100107
Crawford County,Georgia,76.58022808544,13,079,9289
Crisp County,Georgia,75.6681687717805,13,081,12681
Dade County,Georgia,75.3966077791311,13,083,15885
Dawson County,Georgia,77.8413801559133,13,085,21242
Decatur County,Georgia,74.7688125394424,13,087,14862
DeKalb County,Georgia,79.3320318728214,13,089,247659
Dodge County,Georgia,75.6240895589048,13,091,14574
Dooly County,Georgia,78.270500402471,13,093,6576
Dougherty County,Georgia,75.1444111594597,13,095,27839
Douglas County,Georgia,77.2553994583244,13,097,72219
Early County,Georgia,74.1746109809755,13,099,5143
Echols County,Georgia,77.6281901979393,13,101,3180
Effingham County,Georgia,76.4578448594999,13,103,43783
Elbert County,Georgia,74.9297782306706,13,105,13271
Emanuel County,Georgia,73.1875806317402,13,107,13905
Evans County,Georgia,75.1835484789051,13,109,6561
Fannin County,Georgia,76.688033522143,13,111,22922
Fayette County,Georgia,80.7802913886552,13,113,77153
Floyd County,Georgia,75.4551048703234,13,115,75261
Forsyth County,Georgia,81.2375145242419,13,117,156889
Franklin County,Georgia,74.5581372850625,13,119,19094
Fulton County,Georgia,78.4328501920243,13,121,432915
Gilmer County,Georgia,78.1821220728799,13,123,26093
Glascock County,Georgia,74.0702002494758,13,125,2773
Glynn County,Georgia,77.1794930798449,13,127,53870
Gordon County,Georgia,75.8399271754514,13,129,48398
Grady County,Georgia,76.151119404243,13,131,15955
Greene County,Georgia,77.7320535995304,13,133,9276
Gwinnett County,Georgia,80.4465430438862,13,135,433200
Habersham County,Georgia,77.6419958353258,13,137,38065
Hall County,Georgia,78.7457723645131,13,139,149939
Hancock County,Georgia,76.1199783068919,13,141,2224
Haralson County,Georgia,73.553644831127,13,143,26341
Harris County,Georgia,79.2890077652842,13,145,25621
Hart County,Georgia,77.1294577753602,13,147,19537
Heard County,Georgia,75.2250279243881,13,149,10234
Henry County,Georgia,77.2668197628104,13,151,113020
Houston County,Georgia,77.5707003222215,13,153,89838
Irwin County,Georgia,75.5319125492145,13,155,6685
Jackson County,Georgia,76.1779796658862,13,157,53632
Jasper County,Georgia,76.2323285378843,13,159,10177
Jeff Davis County,Georgia,73.7586459215342,13,161,11708
Jefferson County,Georgia,73.2040306163978,13,163,7164
Jenkins County,Georgia,74.1817912893906,13,165,5148
Johnson County,Georgia,76.4532268359357,13,167,6163
Jones County,Georgia,78.2209896513889,13,169,21103
Lamar County,Georgia,74.9977890915742,13,171,11917
Lanier County,Georgia,75.5325124997842,13,173,7211
Laurens County,Georgia,74.949039342625,13,175,29631
Lee County,Georgia,77.5265837874481,13,177,21761
Liberty County,Georgia,76.8668130027685,13,179,30639
Lincoln County,Georgia,76.2155783286932,13,181,5168
Long County,Georgia,78.3991318448588,13,183,9848
Lowndes County,Georgia,76.2453956744472,13,185,64175
Lumpkin County,Georgia,78.0597439768539,13,187,28598
McDuffie County,Georgia,74.41963111247,13,189,12482
McIntosh County,Georgia,79.4457187215119,13,191,8609
Macon County,Georgia,74.3211885630731,13,193,5158
Madison County,Georgia,75.8992950836721,13,195,24272
Marion County,Georgia,76.7225770981052,13,197,5160
Meriwether County,Georgia,74.8538276665634,13,199,12460
Miller County,Georgia,74.1545691223151,13,201,4208
Mitchell County,Georgia,75.188921032314,13,205,11445
Monroe County,Georgia,77.4406245257145,13,207,19620
Montgomery County,Georgia,75.5819616344513,13,209,6498
Morgan County,Georgia,77.5545771533365,13,211,13131
Murray County,Georgia,75.1415400042245,13,213,37429
Muscogee County,Georgia,74.9242055218078,13,215,90595
Newton County,Georgia,76.388924256193,13,217,55217
Oconee County,Georgia,80.4602667100514,13,219,29583
Oglethorpe County,Georgia,78.1537582497183,13,221,11532
Paulding County,Georgia,78.5126316183096,13,223,114219
Peach County,Georgia,74.5309944327822,13,225,12987
Pickens County,Georgia,77.550434569024,13,227,28266
Pierce County,Georgia,75.1711946674867,13,229,16145
Pike County,Georgia,76.0207025888261,13,231,15563
Polk County,Georgia,73.7433236411906,13,233,32550
Pulaski County,Georgia,77.8146750421041,13,235,7861
Putnam County,Georgia,77.2313879034576,13,237,14614
Quitman County,Georgia,75.7144452783848,13,239,1014
Rabun County,Georgia,77.6420387387985,13,241,15220
Randolph County,Georgia,76.2313513334328,13,243,2661
Richmond County,Georgia,74.1469853140117,13,245,79813
Rockdale County,Georgia,77.993058268219,13,247,39035
Schley County,Georgia,77.7098948093512,13,249,3390
Screven County,Georgia,74.8304509951324,13,251,7964
Seminole County,Georgia,74.6911176414227,13,253,5631
Spalding County,Georgia,74.6289363569151,13,255,40400
Stephens County,Georgia,73.7317044967219,13,257,22078
Stewart County,Georgia,75.0193609662896,13,259,1681
Sumter County,Georgia,75.156794709651,13,261,14090
Talbot County,Georgia,75.511691587113,13,263,2645
Taliaferro County,Georgia,75.3022962480459,13,265,735
Tattnall County,Georgia,75.1143036933765,13,267,16212
Taylor County,Georgia,75.260771305812,13,269,5102
Telfair County,Georgia,77.4247551182069,13,271,9831
Terrell County,Georgia,74.7927648235851,13,273,3469
Thomas County,Georgia,75.6966995509426,13,275,26592
Tift County,Georgia,75.5183458913149,13,277,25217
Toombs County,Georgia,74.5016680010016,13,279,18860
Towns County,Georgia,77.8096190210474,13,281,10138
Treutlen County,Georgia,75.5570515870392,13,283,4653
Troup County,Georgia,75.5421973131973,13,285,41377
Turner County,Georgia,73.9949974109107,13,287,4872
Twiggs County,Georgia,74.7504143091318,13,289,4921
Union County,Georgia,78.4431060150389,13,291,20680
Upson County,Georgia,73.8239867759287,13,293,18947
Walker County,Georgia,75.146113334525,13,295,63389
Walton County,Georgia,76.4762884017935,13,297,67546
Ware County,Georgia,74.3664506333277,13,299,23931
Warren County,Georgia,74.6068506784789,13,301,2115
Washington County,Georgia,75.9518689818148,13,303,9589
Wayne County,Georgia,74.5789591949201,13,305,22449
Webster County,Georgia,78.5644449816301,13,307,1501
Wheeler County,Georgia,76.6997760319894,13,309,4537
