County,State,State_FIPS,County_FIPS,black_population
Searcy County,Arkansas,05,129,48.0
Sebastian County,Arkansas,05,131,8642.0
Sevier County,Arkansas,05,133,827.0
Sharp County,Arkansas,05,135,143.0
Stone County,Arkansas,05,137,11.0
Union County,Arkansas,05,139,12887.0
Van Buren County,Arkansas,05,141,101.0
Washington County,Arkansas,05,143,8545.0
White County,Arkansas,05,145,3434.0
Woodruff County,Arkansas,05,147,1839.0
Yell County,Arkansas,05,149,526.0
Alameda County,California,06,001,175751.0
Alpine County,California,06,003,9.0
Amador County,California,06,005,904.0
Butte County,California,06,007,3461.0
Calaveras County,California,06,009,315.0
Colusa County,California,06,011,327.0
Contra Costa County,California,06,013,99642.0
Del Norte County,California,06,015,940.0
El Dorado County,California,06,017,1516.0
Fresno County,California,06,019,46782.0
Glenn County,California,06,021,230.0
Humboldt County,California,06,023,1506.0
Imperial County,California,06,025,4489.0
Inyo County,California,06,027,153.0
Kern County,California,06,029,48550.0
Kings County,California,06,031,9642.0
Lake County,California,06,033,1447.0
Lassen County,California,06,035,2686.0
Los Angeles County,California,06,037,820478.0
Madera County,California,06,039,4949.0
Marin County,California,06,041,5767.0
Mariposa County,California,06,043,253.0
Mendocino County,California,06,045,628.0
Merced County,California,06,047,8645.0
Modoc County,California,06,049,136.0
Mono County,California,06,051,111.0
Monterey County,California,06,053,11367.0
Napa County,California,06,055,2883.0
Nevada County,California,06,057,570.0
Orange County,California,06,059,55591.0
Placer County,California,06,061,6626.0
Plumas County,California,06,063,166.0
Riverside County,California,06,065,156836.0
Sacramento County,California,06,067,149891.0
San Benito County,California,06,069,491.0
San Bernardino County,California,06,071,179292.0
San Diego County,California,06,073,166750.0
San Francisco County,California,06,075,45556.0
San Joaquin County,California,06,077,51931.0
San Luis Obispo County,California,06,079,5319.0
San Mateo County,California,06,081,17784.0
Santa Barbara County,California,06,083,8984.0
Santa Clara County,California,06,085,47992.0
Santa Cruz County,California,06,087,2904.0
Shasta County,California,06,089,2088.0
Sierra County,California,06,091,2.0
Siskiyou County,California,06,093,695.0
Solano County,California,06,095,61526.0
Sonoma County,California,06,097,8269.0
Stanislaus County,California,06,099,16547.0
Sutter County,California,06,101,1827.0
Tehama County,California,06,103,530.0
Trinity County,California,06,105,127.0
Tulare County,California,06,107,7201.0
Tuolumne County,California,06,109,984.0
Ventura County,California,06,111,15594.0
Yolo County,California,06,113,5847.0
Yuba County,California,06,115,2621.0
Alamosa County,Colorado,08,003,144.0
Archuleta County,Colorado,08,007,230.0
Baca County,Colorado,08,009,34.0
Bent County,Colorado,08,011,238.0
Chaffee County,Colorado,08,015,330.0
Cheyenne County,Colorado,08,017,2.0
Clear Creek County,Colorado,08,019,114.0
Conejos County,Colorado,08,021,40.0
Costilla County,Colorado,08,023,14.0
Crowley County,Colorado,08,025,203.0
Custer County,Colorado,08,027,138.0
Delta County,Colorado,08,029,367.0
Dolores County,Colorado,08,033,0.0
Douglas County,Colorado,08,035,4874.0
Eagle County,Colorado,08,037,642.0
Elbert County,Colorado,08,039,110.0
El Paso County,Colorado,08,041,44801.0
Fremont County,Colorado,08,043,2177.0
Garfield County,Colorado,08,045,286.0
Gilpin County,Colorado,08,047,20.0
Grand County,Colorado,08,049,172.0
Gunnison County,Colorado,08,051,95.0
Huerfano County,Colorado,08,055,34.0
Jackson County,Colorado,08,057,0.0
Kiowa County,Colorado,08,061,6.0
Kit Carson County,Colorado,08,063,186.0
Lake County,Colorado,08,065,9.0
La Plata County,Colorado,08,067,276.0
Larimer County,Colorado,08,069,3387.0
Las Animas County,Colorado,08,071,125.0
Lincoln County,Colorado,08,073,459.0
Logan County,Colorado,08,075,189.0
Mesa County,Colorado,08,077,1020.0
Moffat County,Colorado,08,081,158.0
Montezuma County,Colorado,08,083,72.0
Montrose County,Colorado,08,085,163.0
Morgan County,Colorado,08,087,1038.0
Otero County,Colorado,08,089,113.0
Ouray County,Colorado,08,091,15.0
Park County,Colorado,08,093,56.0
Phillips County,Colorado,08,095,9.0
Pitkin County,Colorado,08,097,174.0
Prowers County,Colorado,08,099,95.0
Pueblo County,Colorado,08,101,3494.0
Rio Blanco County,Colorado,08,103,30.0
Rio Grande County,Colorado,08,105,106.0
Routt County,Colorado,08,107,232.0
Saguache County,Colorado,08,109,33.0
San Miguel County,Colorado,08,113,1.0
Sedgwick County,Colorado,08,115,19.0
Summit County,Colorado,08,117,342.0
Teller County,Colorado,08,119,208.0
Washington County,Colorado,08,121,63.0
Yuma County,Colorado,08,125,112.0
Adams County,Colorado,08,001,17014.0
Arapahoe County,Colorado,08,005,69853.0
Boulder County,Colorado,08,013,2944.0
Broomfield County,Colorado,08,014,875.0
Denver County,Colorado,08,031,65215.0
Jefferson County,Colorado,08,059,6839.0
Weld County,Colorado,08,123,3643.0
Fairfield County,Connecticut,09,001,109186.0
Hartford County,Connecticut,09,003,123117.0
Litchfield County,Connecticut,09,005,3165.0
Middlesex County,Connecticut,09,007,9119.0
New Haven County,Connecticut,09,009,115837.0
New London County,Connecticut,09,011,15537.0
Tolland County,Connecticut,09,013,4806.0
Windham County,Connecticut,09,015,2649.0
Kent County,Delaware,10,001,45424.0
New Castle County,Delaware,10,003,139960.0
Sussex County,Delaware,10,005,26918.0
Alachua County,Florida,12,001,53278.0
Baker County,Florida,12,003,3824.0
Bay County,Florida,12,005,20057.0
Bradford County,Florida,12,007,5544.0
Brevard County,Florida,12,009,56493.0
Broward County,Florida,12,011,551097.0
Calhoun County,Florida,12,013,1904.0
Charlotte County,Florida,12,015,10113.0
Citrus County,Florida,12,017,4288.0
Clay County,Florida,12,019,23291.0
Collier County,Florida,12,021,25404.0
Columbia County,Florida,12,023,12653.0
Miami-Dade County,Florida,12,086,469202.0
DeSoto County,Florida,12,027,4634.0
Dixie County,Florida,12,029,1474.0
Duval County,Florida,12,031,277195.0
Escambia County,Florida,12,033,68733.0
Flagler County,Florida,12,035,11010.0
Franklin County,Florida,12,037,1664.0
Gadsden County,Florida,12,039,25786.0
Gilchrist County,Florida,12,041,1052.0
Glades County,Florida,12,043,1819.0
Gulf County,Florida,12,045,2673.0
Hamilton County,Florida,12,047,4949.0
Hardee County,Florida,12,049,2051.0
Hendry County,Florida,12,051,4688.0
Hernando County,Florida,12,053,9946.0
Highlands County,Florida,12,055,9987.0
Hillsborough County,Florida,12,057,239119.0
Holmes County,Florida,12,059,1356.0
Indian River County,Florida,12,061,13633.0
Jackson County,Florida,12,063,12859.0
Jefferson County,Florida,12,065,4894.0
Lafayette County,Florida,12,067,1394.0
Lake County,Florida,12,069,37766.0
Lee County,Florida,12,071,63282.0
Leon County,Florida,12,073,89536.0
Levy County,Florida,12,075,3541.0
Liberty County,Florida,12,077,1320.0
Madison County,Florida,12,079,7128.0
Manatee County,Florida,12,081,33462.0
Marion County,Florida,12,083,45754.0
Martin County,Florida,12,085,9006.0
Monroe County,Florida,12,087,5545.0
Nassau County,Florida,12,089,5031.0
Okaloosa County,Florida,12,091,20032.0
Okeechobee County,Florida,12,093,3414.0
Orange County,Florida,12,095,282677.0
Osceola County,Florida,12,097,40336.0
Palm Beach County,Florida,12,099,273384.0
Pasco County,Florida,12,101,30221.0
Pinellas County,Florida,12,103,98942.0
Polk County,Florida,12,105,104676.0
Putnam County,Florida,12,107,11922.0
Saint Johns County,Florida,12,109,13224.0
Saint Lucie County,Florida,12,111,63087.0
Santa Rosa County,Florida,12,113,10858.0
Sarasota County,Florida,12,115,19002.0
Seminole County,Florida,12,117,55186.0
Sumter County,Florida,12,119,8818.0
Suwannee County,Florida,12,121,5683.0
Taylor County,Florida,12,123,4397.0
Union County,Florida,12,125,3359.0
Volusia County,Florida,12,127,58584.0
Wakulla County,Florida,12,129,4874.0
Walton County,Florida,12,131,3156.0
Washington County,Florida,12,133,3764.0
Appling County,Georgia,13,001,3561.0
Atkinson County,Georgia,13,003,1444.0
Bacon County,Georgia,13,005,1701.0
Baker County,Georgia,13,007,1244.0
Baldwin County,Georgia,13,009,19102.0
Banks County,Georgia,13,011,486.0
Barrow County,Georgia,13,013,9340.0
Bartow County,Georgia,13,015,10931.0
Ben Hill County,Georgia,13,017,6236.0
Berrien County,Georgia,13,019,2247.0
Bibb County,Georgia,13,021,83405.0
Bleckley County,Georgia,13,023,3522.0
Brantley County,Georgia,13,025,661.0
Brooks County,Georgia,13,027,5604.0
Bryan County,Georgia,13,029,5340.0
Bulloch County,Georgia,13,031,21245.0
Burke County,Georgia,13,033,10824.0
Butts County,Georgia,13,035,6992.0
Calhoun County,Georgia,13,037,3851.0
Camden County,Georgia,13,039,9997.0
Candler County,Georgia,13,043,2743.0
Carroll County,Georgia,13,045,22664.0
Catoosa County,Georgia,13,047,1497.0
Charlton County,Georgia,13,049,3419.0
Chatham County,Georgia,13,051,115023.0
Chattahoochee County,Georgia,13,053,2270.0
Chattooga County,Georgia,13,055,2593.0
Cherokee County,Georgia,13,057,17274.0
Clarke County,Georgia,13,059,35215.0
Clay County,Georgia,13,061,1841.0
Clayton County,Georgia,13,063,196495.0
Clinch County,Georgia,13,065,1900.0
Cobb County,Georgia,13,067,207059.0
Coffee County,Georgia,13,069,12261.0
Colquitt County,Georgia,13,071,10622.0
Columbia County,Georgia,13,073,25127.0
Cook County,Georgia,13,075,4631.0
Coweta County,Georgia,13,077,25618.0
Crawford County,Georgia,13,079,2708.0
Crisp County,Georgia,13,081,10344.0
Dade County,Georgia,13,083,134.0
Dawson County,Georgia,13,085,258.0
Decatur County,Georgia,13,087,11225.0
DeKalb County,Georgia,13,089,404889.0
Dodge County,Georgia,13,091,5987.0
Dooly County,Georgia,13,093,6741.0
Dougherty County,Georgia,13,095,62417.0
Douglas County,Georgia,13,097,67249.0
Early County,Georgia,13,099,5409.0
Echols County,Georgia,13,101,79.0
Effingham County,Georgia,13,103,8050.0
Elbert County,Georgia,13,105,5727.0
Emanuel County,Georgia,13,107,7636.0
Evans County,Georgia,13,109,3175.0
Fannin County,Georgia,13,111,63.0
Fayette County,Georgia,13,113,25506.0
Floyd County,Georgia,13,115,13576.0
Forsyth County,Georgia,13,117,8013.0
Franklin County,Georgia,13,119,2119.0
Fulton County,Georgia,13,121,456855.0
Gilmer County,Georgia,13,123,166.0
Glascock County,Georgia,13,125,306.0
Glynn County,Georgia,13,127,22235.0
Gordon County,Georgia,13,129,2169.0
Grady County,Georgia,13,131,7406.0
Greene County,Georgia,13,133,6101.0
Gwinnett County,Georgia,13,135,254466.0
Habersham County,Georgia,13,137,1435.0
Hall County,Georgia,13,139,14345.0
Hancock County,Georgia,13,141,6235.0
Haralson County,Georgia,13,143,1481.0
Harris County,Georgia,13,145,5495.0
Hart County,Georgia,13,147,4998.0
Heard County,Georgia,13,149,1024.0
Henry County,Georgia,13,151,99006.0
Houston County,Georgia,13,153,47637.0
Irwin County,Georgia,13,155,2674.0
Jackson County,Georgia,13,157,4625.0
Jasper County,Georgia,13,159,2838.0
Jeff Davis County,Georgia,13,161,2515.0
Jefferson County,Georgia,13,163,8325.0
Jenkins County,Georgia,13,165,3070.0
Johnson County,Georgia,13,167,3214.0
Jones County,Georgia,13,169,7043.0
Lamar County,Georgia,13,171,5489.0
Lanier County,Georgia,13,173,2532.0
Laurens County,Georgia,13,175,17687.0
Lee County,Georgia,13,177,6121.0
Liberty County,Georgia,13,179,25265.0
Lincoln County,Georgia,13,181,2433.0
Long County,Georgia,13,183,4660.0
Lowndes County,Georgia,13,185,42096.0
Lumpkin County,Georgia,13,187,672.0
McDuffie County,Georgia,13,189,8561.0
McIntosh County,Georgia,13,191,5036.0
Macon County,Georgia,13,193,8178.0
Madison County,Georgia,13,195,3108.0
Marion County,Georgia,13,197,2602.0
Meriwether County,Georgia,13,199,8426.0
Miller County,Georgia,13,201,1765.0
Mitchell County,Georgia,13,205,10342.0
Monroe County,Georgia,13,207,6304.0
Montgomery County,Georgia,13,209,2392.0
Morgan County,Georgia,13,211,4347.0
Murray County,Georgia,13,213,413.0
Muscogee County,Georgia,13,215,90580.0
Newton County,Georgia,13,217,48483.0
Oconee County,Georgia,13,219,1993.0
Oglethorpe County,Georgia,13,221,2624.0
Paulding County,Georgia,13,223,30604.0
Peach County,Georgia,13,225,12165.0
Pickens County,Georgia,13,227,324.0
Pierce County,Georgia,13,229,1799.0
Pike County,Georgia,13,231,1641.0
Polk County,Georgia,13,233,5035.0
Pulaski County,Georgia,13,235,4252.0
Putnam County,Georgia,13,237,5689.0
Quitman County,Georgia,13,239,1188.0
Rabun County,Georgia,13,241,449.0
Randolph County,Georgia,13,243,4351.0
Richmond County,Georgia,13,245,113946.0
Rockdale County,Georgia,13,247,49114.0
Schley County,Georgia,13,249,1328.0
Screven County,Georgia,13,251,5824.0
Seminole County,Georgia,13,253,2760.0
Spalding County,Georgia,13,255,22261.0
Stephens County,Georgia,13,257,3064.0
Stewart County,Georgia,13,259,3328.0
Sumter County,Georgia,13,261,15712.0
Talbot County,Georgia,13,263,3649.0
Taliaferro County,Georgia,13,265,1000.0
Tattnall County,Georgia,13,267,7446.0
Taylor County,Georgia,13,269,3081.0
Telfair County,Georgia,13,271,6615.0
Terrell County,Georgia,13,273,5220.0
Thomas County,Georgia,13,275,16240.0
Tift County,Georgia,13,277,12007.0
Toombs County,Georgia,13,279,6961.0
Towns County,Georgia,13,281,173.0
Treutlen County,Georgia,13,283,1792.0
Troup County,Georgia,13,285,25307.0
Turner County,Georgia,13,287,3241.0
Twiggs County,Georgia,13,289,3526.0
Union County,Georgia,13,291,173.0
Upson County,Georgia,13,293,7290.0
Walker County,Georgia,13,295,2840.0
Walton County,Georgia,13,297,16177.0
Ware County,Georgia,13,299,10739.0
Warren County,Georgia,13,301,3237.0
Washington County,Georgia,13,303,10856.0
Wayne County,Georgia,13,305,6127.0
Webster County,Georgia,13,307,971.0
Wheeler County,Georgia,13,309,3440.0
White County,Georgia,13,311,430.0
Whitfield County,Georgia,13,313,4011.0
Wilcox County,Georgia,13,315,3131.0
Wilkes County,Georgia,13,317,4193.0
Wilkinson County,Georgia,13,319,3509.0
Worth County,Georgia,13,321,5741.0
Hawaii County,Hawaii,15,001,1266.0
Honolulu County,Hawaii,15,003,23603.0
Kauai County,Hawaii,15,007,309.0
Kalawao County,Hawaii,15,005,2.0
Maui County,Hawaii,15,009,845.0
Ada County,Idaho,16,001,6274.0
Adams County,Idaho,16,003,16.0
Bannock County,Idaho,16,005,603.0
Bear Lake County,Idaho,16,007,53.0
Benewah County,Idaho,16,009,6.0
Bingham County,Idaho,16,011,143.0
Blaine County,Idaho,16,013,98.0
Boise County,Idaho,16,015,19.0
Bonner County,Idaho,16,017,127.0
Bonneville County,Idaho,16,019,583.0
Boundary County,Idaho,16,021,63.0
Butte County,Idaho,16,023,4.0
Camas County,Idaho,16,025,0.0
Canyon County,Idaho,16,027,893.0
Caribou County,Idaho,16,029,0.0
Cassia County,Idaho,16,031,52.0
Clearwater County,Idaho,16,035,46.0
Custer County,Idaho,16,037,5.0
Elmore County,Idaho,16,039,720.0
Franklin County,Idaho,16,041,35.0
Fremont County,Idaho,16,043,22.0
Gem County,Idaho,16,045,20.0
Gooding County,Idaho,16,047,13.0
Idaho County,Idaho,16,049,23.0
Jefferson County,Idaho,16,051,0.0
Jerome County,Idaho,16,053,41.0
Kootenai County,Idaho,16,055,494.0
Latah County,Idaho,16,057,462.0
Lemhi County,Idaho,16,059,3.0
Lewis County,Idaho,16,061,5.0
Lincoln County,Idaho,16,063,0.0
Madison County,Idaho,16,065,65.0
Minidoka County,Idaho,16,067,32.0
Nez Perce County,Idaho,16,069,143.0
Oneida County,Idaho,16,071,5.0
Owyhee County,Idaho,16,073,61.0
Payette County,Idaho,16,075,19.0
Power County,Idaho,16,077,6.0
Shoshone County,Idaho,16,079,43.0
Teton County,Idaho,16,081,0.0
Twin Falls County,Idaho,16,083,689.0
Valley County,Idaho,16,085,6.0
Washington County,Idaho,16,087,19.0
Adams County,Illinois,17,001,2731.0
Alexander County,Illinois,17,003,2094.0
Bond County,Illinois,17,005,1264.0
Boone County,Illinois,17,007,1184.0
Brown County,Illinois,17,009,1272.0
Bureau County,Illinois,17,011,350.0
Calhoun County,Illinois,17,013,15.0
Carroll County,Illinois,17,015,179.0
Cass County,Illinois,17,017,652.0
Champaign County,Illinois,17,019,28283.0
Christian County,Illinois,17,021,436.0
Clark County,Illinois,17,023,107.0
Clay County,Illinois,17,025,107.0
Clinton County,Illinois,17,027,1298.0
Coles County,Illinois,17,029,2019.0
Cook County,Illinois,17,031,1217416.0
Crawford County,Illinois,17,033,1231.0
Cumberland County,Illinois,17,035,8.0
DeKalb County,Illinois,17,037,8258.0
De Witt County,Illinois,17,039,85.0
Douglas County,Illinois,17,041,135.0
DuPage County,Illinois,17,043,44755.0
Edgar County,Illinois,17,045,53.0
Edwards County,Illinois,17,047,57.0
Effingham County,Illinois,17,049,231.0
Fayette County,Illinois,17,051,1007.0
Ford County,Illinois,17,053,150.0
Franklin County,Illinois,17,055,334.0
Fulton County,Illinois,17,057,1325.0
Gallatin County,Illinois,17,059,26.0
Greene County,Illinois,17,061,184.0
Grundy County,Illinois,17,063,696.0
Hamilton County,Illinois,17,065,33.0
Hancock County,Illinois,17,067,109.0
Hardin County,Illinois,17,069,107.0
Henderson County,Illinois,17,071,9.0
Henry County,Illinois,17,073,938.0
Iroquois County,Illinois,17,075,240.0
Jackson County,Illinois,17,077,8723.0
Jasper County,Illinois,17,079,47.0
Jefferson County,Illinois,17,081,3177.0
Jersey County,Illinois,17,083,96.0
Jo Daviess County,Illinois,17,085,123.0
Johnson County,Illinois,17,087,1408.0
Kane County,Illinois,17,089,29416.0
Kankakee County,Illinois,17,091,16858.0
Kendall County,Illinois,17,093,9339.0
Knox County,Illinois,17,095,4485.0
Lake County,Illinois,17,097,47385.0
LaSalle County,Illinois,17,099,2937.0
Lawrence County,Illinois,17,101,1331.0
Lee County,Illinois,17,103,1881.0
Livingston County,Illinois,17,105,1520.0
Logan County,Illinois,17,107,2003.0
McDonough County,Illinois,17,109,1442.0
McHenry County,Illinois,17,111,4481.0
McLean County,Illinois,17,113,14423.0
Macon County,Illinois,17,115,15658.0
Macoupin County,Illinois,17,117,434.0
Madison County,Illinois,17,119,22999.0
Marion County,Illinois,17,121,1382.0
Marshall County,Illinois,17,123,34.0
Mason County,Illinois,17,125,103.0
Massac County,Illinois,17,127,830.0
Menard County,Illinois,17,129,54.0
Mercer County,Illinois,17,131,98.0
Monroe County,Illinois,17,133,60.0
Montgomery County,Illinois,17,135,1078.0
Morgan County,Illinois,17,137,2398.0
Moultrie County,Illinois,17,139,112.0
Ogle County,Illinois,17,141,520.0
Peoria County,Illinois,17,143,32480.0
Perry County,Illinois,17,145,1925.0
Piatt County,Illinois,17,147,91.0
Pike County,Illinois,17,149,191.0
Pope County,Illinois,17,151,177.0
Pulaski County,Illinois,17,153,1669.0
Putnam County,Illinois,17,155,40.0
Randolph County,Illinois,17,157,3252.0
Richland County,Illinois,17,159,125.0
Rock Island County,Illinois,17,161,14968.0
Saint Clair County,Illinois,17,163,78532.0
Saline County,Illinois,17,165,632.0
Sangamon County,Illinois,17,167,25303.0
Schuyler County,Illinois,17,169,625.0
Scott County,Illinois,17,171,7.0
Shelby County,Illinois,17,173,149.0
Stark County,Illinois,17,175,53.0
Stephenson County,Illinois,17,177,4334.0
Tazewell County,Illinois,17,179,1645.0
Union County,Illinois,17,181,276.0
Vermilion County,Illinois,17,183,10920.0
Wabash County,Illinois,17,185,76.0
Warren County,Illinois,17,187,501.0
Washington County,Illinois,17,189,121.0
Wayne County,Illinois,17,191,248.0
White County,Illinois,17,193,97.0
Whiteside County,Illinois,17,195,936.0
Will County,Illinois,17,197,77941.0
Williamson County,Illinois,17,199,2874.0
Winnebago County,Illinois,17,201,36935.0
Woodford County,Illinois,17,203,254.0
Adams County,Indiana,18,001,399.0
Allen County,Indiana,18,003,42798.0
Bartholomew County,Indiana,18,005,1549.0
Benton County,Indiana,18,007,43.0
Blackford County,Indiana,18,009,4.0
Boone County,Indiana,18,011,1137.0
Brown County,Indiana,18,013,98.0
Carroll County,Indiana,18,015,234.0
Cass County,Indiana,18,017,441.0
Clark County,Indiana,18,019,7854.0
Clay County,Indiana,18,021,220.0
Clinton County,Indiana,18,023,268.0
Crawford County,Indiana,18,025,41.0
Daviess County,Indiana,18,027,652.0
Dearborn County,Indiana,18,029,431.0
Decatur County,Indiana,18,031,173.0
DeKalb County,Indiana,18,033,300.0
