County,State,mean_life_expectancy,State_FIPS,County_FIPS,median_home_value
Matanuska-Susitna Borough,Alaska,78.4961228596649,02,170,235600.0
Nome Census Area,Alaska,70.4964319256222,02,180,143000.0
North Slope Borough,Alaska,75.4604638102837,02,185,153900.0
Sitka City and Borough,Alaska,80.0877625456278,02,220,350900.0
Southeast Fairbanks Census Area,Alaska,77.3779098522792,02,240,191700.0
Valdez-Cordova Census Area,Alaska,78.9328153281328,02,261,252200.0
Wade Hampton Census Area,Alaska,67.9859126754132,02,270,
Northwest Arctic Borough,Alaska,72.237114207438,02,188,145800.0
Aleutians East Borough,Alaska,84.1950647120622,02,013,124700.0
Aleutians West Census Area,Alaska,84.1950647120622,02,016,238800.0
Dillingham Census Area,Alaska,73.937488710631,02,070,189500.0
Lake and Peninsula Borough,Alaska,73.937488710631,02,164,118500.0
Denali Borough,Alaska,73.9553492576129,02,068,224200.0
Yukon-Koyukuk Census Area,Alaska,73.9553492576129,02,290,80600.0
Hoonah-Angoon Census Area,Alaska,80.749870087287,02,105,226800.0
Skagway Municipality,Alaska,80.749870087287,02,230,293800.0
Yakutat City and Borough,Alaska,80.749870087287,02,282,185000.0
Ketchikan Gateway Borough,Alaska,78.870520839502,02,130,265700.0
Petersburg Borough,Alaska,78.870520839502,02,195,205000.0
Prince of Wales-Hyder Census Area,Alaska,78.870520839502,02,198,169100.0
Wrangell City and Borough,Alaska,78.870520839502,02,275,194000.0
Apache County,Arizona,72.2408515337713,04,001,72800.0
Cochise County,Arizona,77.7961940778469,04,003,144400.0
Coconino County,Arizona,78.5702279856415,04,005,241400.0
Gila County,Arizona,74.1269913666399,04,007,153600.0
Graham County,Arizona,76.9440705172127,04,009,123500.0
Greenlee County,Arizona,78.1978326048683,04,011,87500.0
Maricopa County,Arizona,79.6563218537266,04,013,225000.0
Mohave County,Arizona,74.9338228939162,04,015,138700.0
Navajo County,Arizona,73.8300467164729,04,017,115100.0
Pima County,Arizona,78.6548008107775,04,019,166300.0
Pinal County,Arizona,80.8637745945733,04,021,157200.0
Santa Cruz County,Arizona,81.5659007827293,04,023,138400.0
Yavapai County,Arizona,78.0019889385203,04,025,215000.0
La Paz County,Arizona,81.1244263390012,04,012,77400.0
Yuma County,Arizona,81.1244263390012,04,027,117000.0
Arkansas County,Arkansas,73.5043452669212,05,001,80300.0
Ashley County,Arkansas,73.9253722421542,05,003,68200.0
Baxter County,Arkansas,75.9597914129396,05,005,124400.0
Benton County,Arkansas,79.3162674700135,05,007,163000.0
Boone County,Arkansas,76.1204721411668,05,009,116600.0
Bradley County,Arkansas,73.6787408686852,05,011,74300.0
Calhoun County,Arkansas,74.5306926339902,05,013,71000.0
Carroll County,Arkansas,76.8382013939385,05,015,121100.0
Chicot County,Arkansas,73.3117463375035,05,017,63000.0
Clark County,Arkansas,75.5224420894244,05,019,95000.0
Clay County,Arkansas,72.8559680875974,05,021,70000.0
Cleburne County,Arkansas,75.7051992678076,05,023,127000.0
Cleveland County,Arkansas,74.8589626853021,05,025,87200.0
Columbia County,Arkansas,74.1079710416384,05,027,76200.0
Conway County,Arkansas,74.695878166784,05,029,98700.0
Craighead County,Arkansas,76.2037097312571,05,031,134600.0
Crawford County,Arkansas,75.7157396241204,05,033,112500.0
Crittenden County,Arkansas,72.6251939385932,05,035,106300.0
Cross County,Arkansas,73.1602124341335,05,037,79400.0
Dallas County,Arkansas,73.3735532648729,05,039,64500.0
Desha County,Arkansas,72.4752962604024,05,041,56700.0
Drew County,Arkansas,75.0673773726032,05,043,93200.0
Faulkner County,Arkansas,76.4182309752644,05,045,153500.0
Franklin County,Arkansas,74.4373222870369,05,047,90600.0
Fulton County,Arkansas,74.9193229812661,05,049,91300.0
Garland County,Arkansas,74.6309366391751,05,051,131500.0
Grant County,Arkansas,75.3698091973697,05,053,123500.0
Greene County,Arkansas,74.0996452052536,05,055,110400.0
Hempstead County,Arkansas,75.1266368361279,05,057,76200.0
Hot Spring County,Arkansas,74.2281769368533,05,059,88900.0
Howard County,Arkansas,73.8919511396459,05,061,94100.0
Independence County,Arkansas,75.5988097794403,05,063,104400.0
Izard County,Arkansas,75.2554983306065,05,065,79400.0
Jackson County,Arkansas,73.2398331665973,05,067,61300.0
Jefferson County,Arkansas,73.2238480770967,05,069,81800.0
Johnson County,Arkansas,75.7108320235838,05,071,95400.0
Lafayette County,Arkansas,74.2582687145754,05,073,65900.0
Lawrence County,Arkansas,73.9055411200017,05,075,77100.0
Lee County,Arkansas,73.2670721314187,05,077,67100.0
Lincoln County,Arkansas,75.0420292899519,05,079,66100.0
Little River County,Arkansas,73.9743483215101,05,081,72400.0
Logan County,Arkansas,74.1726732947248,05,083,90400.0
Lonoke County,Arkansas,74.7455691325912,05,085,135100.0
Madison County,Arkansas,75.378985437541,05,087,108500.0
Marion County,Arkansas,75.3737129535053,05,089,117300.0
Miller County,Arkansas,74.5960792199951,05,091,108500.0
Mississippi County,Arkansas,71.5351089249095,05,093,81400.0
Monroe County,Arkansas,72.3393690870887,05,095,54500.0
Montgomery County,Arkansas,75.5774666116489,05,097,96900.0
Nevada County,Arkansas,74.3732482286084,05,099,62700.0
Newton County,Arkansas,76.8726224396483,05,101,91600.0
Ouachita County,Arkansas,73.0094683982827,05,103,67900.0
Perry County,Arkansas,74.861123428865,05,105,99100.0
Phillips County,Arkansas,70.8005258788541,05,107,67100.0
Pike County,Arkansas,74.8235342597713,05,109,78600.0
Poinsett County,Arkansas,71.2947589568639,05,111,78200.0
Polk County,Arkansas,74.9129378159319,05,113,87100.0
Pope County,Arkansas,76.4551101144576,05,115,126100.0
Prairie County,Arkansas,75.6587388048142,05,117,65300.0
Pulaski County,Arkansas,75.9533402339039,05,119,148300.0
Randolph County,Arkansas,74.2064157916112,05,121,81500.0
Saint Francis County,Arkansas,73.8843994351379,05,123,61900.0
Saline County,Arkansas,77.0482054817958,05,125,147400.0
Scott County,Arkansas,74.5707790005597,05,127,69800.0
Searcy County,Arkansas,75.1238268500902,05,129,89700.0
Sebastian County,Arkansas,75.7092329887143,05,131,116800.0
Sevier County,Arkansas,75.1584300484602,05,133,75400.0
Sharp County,Arkansas,73.7064588321029,05,135,79900.0
Stone County,Arkansas,75.9079573999317,05,137,107300.0
Union County,Arkansas,73.1884317266028,05,139,79900.0
Van Buren County,Arkansas,75.8846063202913,05,141,98900.0
Washington County,Arkansas,77.8764673272239,05,143,162900.0
White County,Arkansas,75.2058017632126,05,145,116400.0
Woodruff County,Arkansas,72.5933855023363,05,147,63700.0
Yell County,Arkansas,74.3862031980413,05,149,100300.0
Alameda County,California,82.2321212212249,06,001,649100.0
Alpine County,California,78.482947059558,06,003,343800.0
Amador County,California,79.561891234368,06,005,278600.0
Butte County,California,77.4463014291207,06,007,238200.0
Calaveras County,California,79.2676567852879,06,009,273400.0
Colusa County,California,79.6638098917847,06,011,223600.0
Contra Costa County,California,81.8386853778645,06,013,522300.0
Del Norte County,California,75.224334811417,06,015,185900.0
El Dorado County,California,81.4568941950275,06,017,405900.0
Fresno County,California,78.4585384790352,06,019,220600.0
Glenn County,California,77.3696017734108,06,021,214600.0
Humboldt County,California,76.7555796001307,06,023,285800.0
Imperial County,California,80.687419950022,06,025,167700.0
Inyo County,California,79.1997381604918,06,027,243100.0
Kern County,California,77.0176146674043,06,029,190600.0
Kings County,California,79.3358097827458,06,031,185600.0
Lake County,California,74.8494787542705,06,033,182000.0
Lassen County,California,78.2363152612242,06,035,177500.0
Los Angeles County,California,81.5691962087237,06,037,495800.0
Madera County,California,78.9228141273425,06,039,220400.0
Marin County,California,84.670403001944,06,041,908800.0
Mariposa County,California,79.9818431293211,06,043,259500.0
Mendocino County,California,78.6518521214148,06,045,338000.0
Merced County,California,78.3750954459993,06,047,196200.0
Modoc County,California,77.1077065159972,06,049,143100.0
Mono County,California,84.9580737678398,06,051,311700.0
Monterey County,California,81.9472905883429,06,053,441000.0
Napa County,California,81.2829692549916,06,055,560500.0
Nevada County,California,81.0166977108918,06,057,379800.0
Orange County,California,82.5543904647591,06,059,620500.0
Placer County,California,81.548378960557,06,061,413300.0
Plumas County,California,78.2532986991761,06,063,228900.0
Riverside County,California,80.3363218283084,06,065,304500.0
Sacramento County,California,79.0940358645218,06,067,299900.0
San Benito County,California,81.6550155032969,06,069,459700.0
San Bernardino County,California,78.317187547423,06,071,280200.0
San Diego County,California,81.6258744799118,06,073,484900.0
San Francisco County,California,83.0357041460174,06,075,927400.0
San Joaquin County,California,78.0359896860733,06,077,281100.0
San Luis Obispo County,California,81.2020517524637,06,079,499800.0
San Mateo County,California,84.1096902566921,06,081,917700.0
Santa Barbara County,California,81.5801518841513,06,083,509400.0
Santa Clara County,California,83.9917895786546,06,085,829600.0
Santa Cruz County,California,82.0605857508508,06,087,659900.0
Shasta County,California,75.806788638393,06,089,233500.0
Sierra County,California,78.5719149965786,06,091,157100.0
Siskiyou County,California,76.1862354494511,06,093,176600.0
Solano County,California,79.6451278217147,06,095,342000.0
Sonoma County,California,81.5679359147788,06,097,513300.0
Stanislaus County,California,77.7149198210095,06,099,244100.0
Sutter County,California,78.3763386412633,06,101,234500.0
Tehama County,California,76.9976036049311,06,103,191400.0
Trinity County,California,76.3456287127584,06,105,286500.0
Tulare County,California,77.9753506021237,06,107,180200.0
Tuolumne County,California,78.5900358024682,06,109,273500.0
Ventura County,California,81.841533815838,06,111,520300.0
Yolo County,California,80.9056635823379,06,113,370800.0
Yuba County,California,75.8408352670592,06,115,207100.0
Alamosa County,Colorado,75.8311324798402,08,003,152900.0
Archuleta County,Colorado,81.6145512749235,08,007,274000.0
Baca County,Colorado,77.0260592657618,08,009,79800.0
Bent County,Colorado,75.8224499656267,08,011,77700.0
Chaffee County,Colorado,81.2092487110115,08,015,313200.0
Cheyenne County,Colorado,78.6333421783932,08,017,90000.0
Clear Creek County,Colorado,82.3124381664765,08,019,317000.0
Conejos County,Colorado,76.2573666245659,08,021,113100.0
Costilla County,Colorado,76.8592293656779,08,023,114200.0
Crowley County,Colorado,76.9641943181852,08,025,79700.0
Custer County,Colorado,81.092782954152,08,027,248300.0
Delta County,Colorado,77.8313362534641,08,029,206200.0
Dolores County,Colorado,79.1893045710591,08,033,122000.0
Douglas County,Colorado,83.4025879459957,08,035,407100.0
Eagle County,Colorado,88.4392672602876,08,037,471100.0
Elbert County,Colorado,81.6581733388672,08,039,380000.0
El Paso County,Colorado,78.7742109882968,08,041,238200.0
Fremont County,Colorado,77.0933471771635,08,043,160000.0
Garfield County,Colorado,80.4969076123098,08,045,323800.0
Gilpin County,Colorado,81.4969326961949,08,047,301700.0
Grand County,Colorado,83.5333558735278,08,049,285000.0
Gunnison County,Colorado,82.5366935871018,08,051,313900.0
Huerfano County,Colorado,75.4892545704702,08,055,137400.0
Jackson County,Colorado,79.4480965120346,08,057,171300.0
Kiowa County,Colorado,77.3252924655834,08,061,83200.0
Kit Carson County,Colorado,79.2392184006058,08,063,130200.0
Lake County,Colorado,81.6061753881909,08,065,197600.0
La Plata County,Colorado,81.6864546006773,08,067,356700.0
Larimer County,Colorado,81.4508729730401,08,069,306600.0
Las Animas County,Colorado,76.2626774559932,08,071,145900.0
Lincoln County,Colorado,78.5091614921194,08,073,132100.0
Logan County,Colorado,79.1781984236642,08,075,148700.0
Mesa County,Colorado,78.3133657029401,08,077,207900.0
Moffat County,Colorado,78.1807357406007,08,081,169200.0
Montezuma County,Colorado,77.2643320455981,08,083,197900.0
Montrose County,Colorado,79.379514628823,08,085,202500.0
Morgan County,Colorado,78.04532580758,08,087,162900.0
Otero County,Colorado,75.0071650698003,08,089,91800.0
Ouray County,Colorado,83.8987068625614,08,091,420600.0
Park County,Colorado,82.6462895795416,08,093,262300.0
Phillips County,Colorado,80.1789952228355,08,095,132600.0
Pitkin County,Colorado,90.704592150593,08,097,593600.0
Prowers County,Colorado,76.7197991902101,08,099,94400.0
Pueblo County,Colorado,76.2368027257113,08,101,148000.0
Rio Blanco County,Colorado,78.6915559197346,08,103,201000.0
Rio Grande County,Colorado,76.5723480456952,08,105,143000.0
Routt County,Colorado,83.137600225356,08,107,460600.0
Saguache County,Colorado,79.5112275070078,08,109,150100.0
San Miguel County,Colorado,86.0178704274716,08,113,485000.0
Sedgwick County,Colorado,77.5401451830135,08,115,91500.0
Summit County,Colorado,91.044579954477,08,117,547700.0
Teller County,Colorado,80.4232362556622,08,119,261100.0
Washington County,Colorado,79.4007814134676,08,121,120300.0
Yuma County,Colorado,78.8003703636188,08,125,148800.0
Adams County,Colorado,80.2868507759135,08,001,241900.0
Arapahoe County,Colorado,80.2868507759135,08,005,292900.0
Boulder County,Colorado,80.2868507759135,08,013,423500.0
Broomfield County,Colorado,80.2868507759135,08,014,356500.0
Denver County,Colorado,80.2868507759135,08,031,322900.0
Jefferson County,Colorado,80.2868507759135,08,059,334100.0
Weld County,Colorado,80.2868507759135,08,123,245000.0
Fairfield County,Connecticut,82.5946872177968,09,001,417800.0
Hartford County,Connecticut,80.0972707575589,09,003,235300.0
Litchfield County,Connecticut,80.2933334667025,09,005,250100.0
Middlesex County,Connecticut,81.0203125170856,09,007,283700.0
New Haven County,Connecticut,79.9816945680513,09,009,244400.0
New London County,Connecticut,79.8089429093262,09,011,238900.0
Tolland County,Connecticut,81.5167123037912,09,013,247500.0
Windham County,Connecticut,78.7003951043393,09,015,196800.0
Kent County,Delaware,77.1563248845642,10,001,205800.0
New Castle County,Delaware,78.1368239340031,10,003,248100.0
Sussex County,Delaware,78.4659649042153,10,005,242900.0
Alachua County,Florida,78.280773345389,12,001,167000.0
Baker County,Florida,74.8631741870423,12,003,121100.0
Bay County,Florida,75.6776481016893,12,005,166400.0
Bradford County,Florida,75.0591892268178,12,007,90500.0
Brevard County,Florida,77.2150847771434,12,009,162400.0
Broward County,Florida,80.3317307609575,12,011,223400.0
Calhoun County,Florida,74.6772354135484,12,013,80000.0
Charlotte County,Florida,80.03383445763,12,015,165200.0
Citrus County,Florida,75.2399918924409,12,017,117400.0
Clay County,Florida,77.188860994767,12,019,165300.0
Collier County,Florida,84.595444361758,12,021,316200.0
Columbia County,Florida,74.7773936232838,12,023,112500.0
Miami-Dade County,Florida,80.9425605320856,12,086,242800.0
DeSoto County,Florida,79.1444636027855,12,027,83700.0
Dixie County,Florida,74.5575346674888,12,029,71600.0
Duval County,Florida,75.6156823037129,12,031,156200.0
Escambia County,Florida,74.9177305679025,12,033,126700.0
Flagler County,Florida,78.664439632624,12,035,188400.0
Franklin County,Florida,75.8945940583455,12,037,135300.0
Gadsden County,Florida,75.1015247970268,12,039,101300.0
Gilchrist County,Florida,76.5403282898351,12,041,96700.0
Glades County,Florida,80.3593819027898,12,043,80100.0
Gulf County,Florida,76.1867572155153,12,045,151400.0
Hamilton County,Florida,75.20250890304,12,047,73500.0
Hardee County,Florida,78.2845185703614,12,049,81200.0
Hendry County,Florida,76.8823667223551,12,051,79700.0
Hernando County,Florida,76.4093994711709,12,053,120600.0
Highlands County,Florida,78.1939608334697,12,055,87900.0
Hillsborough County,Florida,78.5404586829892,12,057,179500.0
Holmes County,Florida,73.2084521422928,12,059,92400.0
Indian River County,Florida,79.907697163534,12,061,172600.0
Jackson County,Florida,74.6358394836189,12,063,94900.0
Jefferson County,Florida,76.8845831245796,12,065,131700.0
Lafayette County,Florida,76.6581957641507,12,067,101400.0
Lake County,Florida,78.2864216245771,12,069,155100.0
Lee County,Florida,81.3739581271401,12,071,190200.0
Leon County,Florida,79.030358739809,12,073,187400.0
Levy County,Florida,74.6229846286448,12,075,88700.0
Liberty County,Florida,75.7518222351327,12,077,62400.0
Madison County,Florida,74.8388882546744,12,079,87200.0
Manatee County,Florida,80.1910648097431,12,081,197200.0
Marion County,Florida,75.9623016853633,12,083,119200.0
Martin County,Florida,81.1568203073339,12,085,233000.0
Monroe County,Florida,79.6005221210364,12,087,429000.0
Nassau County,Florida,77.2759370761858,12,089,203500.0
Okaloosa County,Florida,77.3889246282456,12,091,198700.0
Okeechobee County,Florida,75.9457097645825,12,093,89900.0
Orange County,Florida,79.5269054955863,12,095,192400.0
