County,State,mean_life_expectancy,State_FIPS,County_FIPS,less_than_9th_grade_percentage
Inyo County,California,79.1997381604918,06,027,4.3
Kern County,California,77.0176146674043,06,029,14.0
Kings County,California,79.3358097827458,06,031,12.9
Lake County,California,74.8494787542705,06,033,5.9
Lassen County,California,78.2363152612242,06,035,4.2
Los Angeles County,California,81.5691962087237,06,037,12.9
Madera County,California,78.9228141273425,06,039,16.8
Marin County,California,84.670403001944,06,041,3.8
Mariposa County,California,79.9818431293211,06,043,2.7
Mendocino County,California,78.6518521214148,06,045,6.2
Merced County,California,78.3750954459993,06,047,19.2
Modoc County,California,77.1077065159972,06,049,5.7
Mono County,California,84.9580737678398,06,051,9.5
Monterey County,California,81.9472905883429,06,053,19.5
Napa County,California,81.2829692549916,06,055,9.9
Nevada County,California,81.0166977108918,06,057,1.9
Orange County,California,82.5543904647591,06,059,8.5
Placer County,California,81.548378960557,06,061,2.2
Plumas County,California,78.2532986991761,06,063,1.5
Riverside County,California,80.3363218283084,06,065,9.3
Sacramento County,California,79.0940358645218,06,067,6.6
San Benito County,California,81.6550155032969,06,069,13.8
San Bernardino County,California,78.317187547423,06,071,9.3
San Diego County,California,81.6258744799118,06,073,6.9
San Francisco County,California,83.0357041460174,06,075,7.6
San Joaquin County,California,78.0359896860733,06,077,11.5
San Luis Obispo County,California,81.2020517524637,06,079,4.3
San Mateo County,California,84.1096902566921,06,081,6.6
Santa Barbara County,California,81.5801518841513,06,083,12.4
Santa Clara County,California,83.9917895786546,06,085,7.0
Santa Cruz County,California,82.0605857508508,06,087,8.7
Shasta County,California,75.806788638393,06,089,2.6
Sierra County,California,78.5719149965786,06,091,0.4
Siskiyou County,California,76.1862354494511,06,093,3.2
Solano County,California,79.6451278217147,06,095,5.9
Sonoma County,California,81.5679359147788,06,097,6.3
Stanislaus County,California,77.7149198210095,06,099,12.2
Sutter County,California,78.3763386412633,06,101,12.3
Tehama County,California,76.9976036049311,06,103,7.0
Trinity County,California,76.3456287127584,06,105,2.5
Tulare County,California,77.9753506021237,06,107,19.7
Tuolumne County,California,78.5900358024682,06,109,1.9
Ventura County,California,81.841533815838,06,111,9.7
Yolo County,California,80.9056635823379,06,113,7.3
Yuba County,California,75.8408352670592,06,115,7.2
Alamosa County,Colorado,75.8311324798402,08,003,9.3
Archuleta County,Colorado,81.6145512749235,08,007,3.6
Baca County,Colorado,77.0260592657618,08,009,5.6
Bent County,Colorado,75.8224499656267,08,011,5.8
Chaffee County,Colorado,81.2092487110115,08,015,2.9
Cheyenne County,Colorado,78.6333421783932,08,017,2.3
Clear Creek County,Colorado,82.3124381664765,08,019,0.3
Conejos County,Colorado,76.2573666245659,08,021,8.1
Costilla County,Colorado,76.8592293656779,08,023,12.6
Crowley County,Colorado,76.9641943181852,08,025,4.4
Custer County,Colorado,81.092782954152,08,027,1.8
Delta County,Colorado,77.8313362534641,08,029,3.4
Dolores County,Colorado,79.1893045710591,08,033,2.7
Douglas County,Colorado,83.4025879459957,08,035,0.7
Eagle County,Colorado,88.4392672602876,08,037,4.9
Elbert County,Colorado,81.6581733388672,08,039,0.6
El Paso County,Colorado,78.7742109882968,08,041,2.0
Fremont County,Colorado,77.0933471771635,08,043,2.3
Garfield County,Colorado,80.4969076123098,08,045,6.1
Gilpin County,Colorado,81.4969326961949,08,047,0.6
Grand County,Colorado,83.5333558735278,08,049,0.8
Gunnison County,Colorado,82.5366935871018,08,051,2.2
Huerfano County,Colorado,75.4892545704702,08,055,3.7
Jackson County,Colorado,79.4480965120346,08,057,5.1
Kiowa County,Colorado,77.3252924655834,08,061,0.9
Kit Carson County,Colorado,79.2392184006058,08,063,6.7
Lake County,Colorado,81.6061753881909,08,065,5.6
La Plata County,Colorado,81.6864546006773,08,067,1.6
Larimer County,Colorado,81.4508729730401,08,069,1.4
Las Animas County,Colorado,76.2626774559932,08,071,5.7
Lincoln County,Colorado,78.5091614921194,08,073,4.2
Logan County,Colorado,79.1781984236642,08,075,4.7
Mesa County,Colorado,78.3133657029401,08,077,2.9
Moffat County,Colorado,78.1807357406007,08,081,3.2
Montezuma County,Colorado,77.2643320455981,08,083,3.2
Montrose County,Colorado,79.379514628823,08,085,4.1
Morgan County,Colorado,78.04532580758,08,087,10.0
Otero County,Colorado,75.0071650698003,08,089,6.6
Ouray County,Colorado,83.8987068625614,08,091,0.2
Park County,Colorado,82.6462895795416,08,093,1.2
Phillips County,Colorado,80.1789952228355,08,095,5.8
Pitkin County,Colorado,90.704592150593,08,097,2.5
Prowers County,Colorado,76.7197991902101,08,099,9.4
Pueblo County,Colorado,76.2368027257113,08,101,4.0
Rio Blanco County,Colorado,78.6915559197346,08,103,2.2
Rio Grande County,Colorado,76.5723480456952,08,105,7.4
Routt County,Colorado,83.137600225356,08,107,2.0
Saguache County,Colorado,79.5112275070078,08,109,10.5
San Miguel County,Colorado,86.0178704274716,08,113,0.9
Sedgwick County,Colorado,77.5401451830135,08,115,3.9
Summit County,Colorado,91.044579954477,08,117,2.7
Teller County,Colorado,80.4232362556622,08,119,0.5
Washington County,Colorado,79.4007814134676,08,121,2.0
Yuma County,Colorado,78.8003703636188,08,125,8.8
Adams County,Colorado,80.2868507759135,08,001,7.6
Arapahoe County,Colorado,80.2868507759135,08,005,3.3
Boulder County,Colorado,80.2868507759135,08,013,2.2
Broomfield County,Colorado,80.2868507759135,08,014,1.8
Denver County,Colorado,80.2868507759135,08,031,6.5
Jefferson County,Colorado,80.2868507759135,08,059,1.8
Weld County,Colorado,80.2868507759135,08,123,5.3
Fairfield County,Connecticut,82.5946872177968,09,001,5.5
Hartford County,Connecticut,80.0972707575589,09,003,4.6
Litchfield County,Connecticut,80.2933334667025,09,005,2.9
Middlesex County,Connecticut,81.0203125170856,09,007,2.4
New Haven County,Connecticut,79.9816945680513,09,009,4.0
New London County,Connecticut,79.8089429093262,09,011,2.6
Tolland County,Connecticut,81.5167123037912,09,013,1.9
Windham County,Connecticut,78.7003951043393,09,015,3.9
Kent County,Delaware,77.1563248845642,10,001,4.1
New Castle County,Delaware,78.1368239340031,10,003,3.1
Sussex County,Delaware,78.4659649042153,10,005,4.4
Alachua County,Florida,78.280773345389,12,001,2.8
Baker County,Florida,74.8631741870423,12,003,4.6
Bay County,Florida,75.6776481016893,12,005,3.1
Bradford County,Florida,75.0591892268178,12,007,6.2
Brevard County,Florida,77.2150847771434,12,009,2.4
Broward County,Florida,80.3317307609575,12,011,5.0
Calhoun County,Florida,74.6772354135484,12,013,7.9
Charlotte County,Florida,80.03383445763,12,015,2.8
Citrus County,Florida,75.2399918924409,12,017,3.3
Clay County,Florida,77.188860994767,12,019,2.6
Collier County,Florida,84.595444361758,12,021,7.3
Columbia County,Florida,74.7773936232838,12,023,4.2
Miami-Dade County,Florida,80.9425605320856,12,086,10.2
DeSoto County,Florida,79.1444636027855,12,027,16.3
Dixie County,Florida,74.5575346674888,12,029,8.1
Duval County,Florida,75.6156823037129,12,031,3.1
Escambia County,Florida,74.9177305679025,12,033,2.5
Flagler County,Florida,78.664439632624,12,035,2.5
Franklin County,Florida,75.8945940583455,12,037,5.3
Gadsden County,Florida,75.1015247970268,12,039,6.5
Gilchrist County,Florida,76.5403282898351,12,041,4.5
Glades County,Florida,80.3593819027898,12,043,11.9
Gulf County,Florida,76.1867572155153,12,045,4.5
Hamilton County,Florida,75.20250890304,12,047,6.6
Hardee County,Florida,78.2845185703614,12,049,17.2
Hendry County,Florida,76.8823667223551,12,051,19.8
Hernando County,Florida,76.4093994711709,12,053,3.6
Highlands County,Florida,78.1939608334697,12,055,6.3
Hillsborough County,Florida,78.5404586829892,12,057,4.8
Holmes County,Florida,73.2084521422928,12,059,5.5
Indian River County,Florida,79.907697163534,12,061,4.5
Jackson County,Florida,74.6358394836189,12,063,5.7
Jefferson County,Florida,76.8845831245796,12,065,6.1
Lafayette County,Florida,76.6581957641507,12,067,9.5
Lake County,Florida,78.2864216245771,12,069,3.6
Lee County,Florida,81.3739581271401,12,071,5.3
Leon County,Florida,79.030358739809,12,073,2.1
Levy County,Florida,74.6229846286448,12,075,3.9
Liberty County,Florida,75.7518222351327,12,077,6.8
Madison County,Florida,74.8388882546744,12,079,5.0
Manatee County,Florida,80.1910648097431,12,081,4.4
Marion County,Florida,75.9623016853633,12,083,3.6
Martin County,Florida,81.1568203073339,12,085,4.0
Monroe County,Florida,79.6005221210364,12,087,4.1
Nassau County,Florida,77.2759370761858,12,089,3.2
Okaloosa County,Florida,77.3889246282456,12,091,2.8
Okeechobee County,Florida,75.9457097645825,12,093,11.7
Orange County,Florida,79.5269054955863,12,095,4.7
Osceola County,Florida,78.8810610995138,12,097,5.4
Palm Beach County,Florida,81.3829024333588,12,099,5.9
Pasco County,Florida,77.098851734423,12,101,3.4
Pinellas County,Florida,78.2987745279353,12,103,3.0
Polk County,Florida,77.7020921564756,12,105,6.3
Putnam County,Florida,73.635254100304,12,107,7.0
Saint Johns County,Florida,80.5809996179964,12,109,1.6
Saint Lucie County,Florida,79.2977622741057,12,111,5.7
Santa Rosa County,Florida,77.3193290919895,12,113,2.4
Sarasota County,Florida,80.9350383168968,12,115,2.6
Seminole County,Florida,79.8402255658359,12,117,2.0
Sumter County,Florida,80.4806227609364,12,119,2.4
Suwannee County,Florida,75.2150765992341,12,121,5.5
Taylor County,Florida,74.7442078191434,12,123,5.6
Union County,Florida,67.8919995760419,12,125,6.6
Volusia County,Florida,76.2981063923098,12,127,2.9
Wakulla County,Florida,76.2724538807062,12,129,2.7
Walton County,Florida,77.3545360296973,12,131,3.7
Washington County,Florida,72.8960237830396,12,133,6.0
Appling County,Georgia,74.0084605365612,13,001,9.1
Atkinson County,Georgia,73.4390527880296,13,003,16.3
Bacon County,Georgia,72.5321912655798,13,005,6.2
Baker County,Georgia,77.1226977730015,13,007,6.5
Baldwin County,Georgia,75.885623089803,13,009,4.6
Banks County,Georgia,76.5761341138381,13,011,7.9
Barrow County,Georgia,76.4531171029684,13,013,6.3
Bartow County,Georgia,76.2159238347912,13,015,5.5
Ben Hill County,Georgia,72.9889666208592,13,017,5.2
Berrien County,Georgia,74.439001968007,13,019,5.4
Bibb County,Georgia,73.6270349335338,13,021,4.3
Bleckley County,Georgia,75.6767775470061,13,023,4.7
Brantley County,Georgia,74.2535435032282,13,025,5.3
Brooks County,Georgia,74.7365498889901,13,027,6.8
Bryan County,Georgia,75.9644967649488,13,029,2.4
Bulloch County,Georgia,76.8294282235662,13,031,4.1
Burke County,Georgia,73.7095855538626,13,033,6.8
Butts County,Georgia,73.7983435794374,13,035,5.6
Calhoun County,Georgia,74.4920251011037,13,037,8.6
Camden County,Georgia,77.8072993071322,13,039,2.2
Candler County,Georgia,73.3882320641854,13,043,6.5
Carroll County,Georgia,75.1232865117092,13,045,6.1
Catoosa County,Georgia,77.5910778852834,13,047,2.7
Charlton County,Georgia,76.3359105899648,13,049,8.8
Chatham County,Georgia,77.490102718577,13,051,3.0
Chattahoochee County,Georgia,77.0231781510592,13,053,2.1
Chattooga County,Georgia,73.4170928402242,13,055,10.3
Cherokee County,Georgia,79.8435454979864,13,057,3.4
Clarke County,Georgia,78.6318913183763,13,059,5.2
Clay County,Georgia,73.9493638446073,13,061,5.9
Clayton County,Georgia,76.5508691906889,13,063,6.5
Clinch County,Georgia,72.4247234455474,13,065,10.2
Cobb County,Georgia,80.2177640812596,13,067,4.3
Coffee County,Georgia,74.4295289710942,13,069,7.3
Colquitt County,Georgia,74.0379120198679,13,071,10.2
Columbia County,Georgia,79.8999326107972,13,073,2.7
Cook County,Georgia,74.3093937088097,13,075,6.3
Coweta County,Georgia,78.3648849335877,13,077,3.7
Crawford County,Georgia,75.6561888490683,13,079,4.3
Crisp County,Georgia,74.6124945203586,13,081,7.4
Dade County,Georgia,75.0924029502412,13,083,7.1
Dawson County,Georgia,77.8849206643038,13,085,4.5
Decatur County,Georgia,73.7088647064192,13,087,7.2
DeKalb County,Georgia,79.8238732978234,13,089,5.1
Dodge County,Georgia,75.1775460945016,13,091,3.8
Dooly County,Georgia,78.2138090959277,13,093,9.6
Dougherty County,Georgia,74.3569712282889,13,095,5.8
Douglas County,Georgia,77.3960194322986,13,097,3.7
Early County,Georgia,73.2371558935003,13,099,7.9
Echols County,Georgia,77.0599023389516,13,101,13.0
Effingham County,Georgia,76.3909397434421,13,103,3.7
Elbert County,Georgia,74.195571787566,13,105,6.7
Emanuel County,Georgia,72.6318304928933,13,107,7.2
Evans County,Georgia,74.7149148196397,13,109,10.0
Fannin County,Georgia,77.0727670886557,13,111,5.2
Fayette County,Georgia,80.7682924448471,13,113,1.9
Floyd County,Georgia,75.0581302260989,13,115,7.9
Forsyth County,Georgia,81.674209211008,13,117,3.5
Franklin County,Georgia,73.8725746030686,13,119,8.3
Fulton County,Georgia,78.867596065924,13,121,2.7
Gilmer County,Georgia,77.9602337939812,13,123,7.6
Glascock County,Georgia,73.394960919002,13,125,9.4
Glynn County,Georgia,77.1335060809149,13,127,3.1
Gordon County,Georgia,75.4706012819472,13,129,9.5
Grady County,Georgia,75.5518347037765,13,131,8.5
Greene County,Georgia,77.7512340805882,13,133,6.4
Gwinnett County,Georgia,80.607617253456,13,135,6.4
Habersham County,Georgia,77.3582989596064,13,137,10.0
Hall County,Georgia,78.8960139014754,13,139,11.4
Hancock County,Georgia,75.3903158501469,13,141,8.5
Haralson County,Georgia,73.2656065600872,13,143,6.7
Harris County,Georgia,79.295601776848,13,145,2.7
Hart County,Georgia,76.8248765683369,13,147,4.8
Heard County,Georgia,74.7199641903674,13,149,6.0
Henry County,Georgia,77.181720507416,13,151,2.9
Houston County,Georgia,77.3383420736599,13,153,2.7
Irwin County,Georgia,74.8751692688427,13,155,4.7
Jackson County,Georgia,76.2832039775414,13,157,5.9
Jasper County,Georgia,75.7749845245545,13,159,7.6
Jeff Davis County,Georgia,73.2268902139052,13,161,6.6
Jefferson County,Georgia,72.5992407627131,13,163,8.6
Jenkins County,Georgia,73.3841998147857,13,165,5.3
Johnson County,Georgia,76.0287103065729,13,167,5.7
Jones County,Georgia,77.8374428106185,13,169,3.1
Lamar County,Georgia,74.3508731721163,13,171,3.3
Lanier County,Georgia,75.3835180951939,13,173,7.0
Laurens County,Georgia,74.4577525082559,13,175,5.3
Lee County,Georgia,76.6914056662725,13,177,2.4
Liberty County,Georgia,76.3021109268363,13,179,2.8
Lincoln County,Georgia,76.1794942621868,13,181,5.9
Long County,Georgia,78.4618707054974,13,183,3.9
Lowndes County,Georgia,75.8358035603923,13,185,4.5
Lumpkin County,Georgia,77.7101053772346,13,187,5.7
McDuffie County,Georgia,73.7738203200434,13,189,5.0
McIntosh County,Georgia,79.7108099163917,13,191,4.4
Macon County,Georgia,73.7317039474685,13,193,9.1
Madison County,Georgia,75.840925411624,13,195,6.3
Marion County,Georgia,76.2946453096112,13,197,5.1
Meriwether County,Georgia,74.4847266846964,13,199,7.0
Miller County,Georgia,73.0734881813492,13,201,5.3
Mitchell County,Georgia,74.0885588705262,13,205,5.9
Monroe County,Georgia,77.4835874483883,13,207,3.6
Montgomery County,Georgia,75.0403904752512,13,209,6.7
Morgan County,Georgia,77.3359048444416,13,211,3.6
Murray County,Georgia,74.7984649731187,13,213,12.4
Muscogee County,Georgia,74.0661905409308,13,215,4.1
Newton County,Georgia,76.0968360464372,13,217,4.2
Oconee County,Georgia,80.9648939245257,13,219,1.5
Oglethorpe County,Georgia,77.6363584185965,13,221,7.7
Paulding County,Georgia,78.486927311261,13,223,3.0
Peach County,Georgia,73.7058392267195,13,225,5.7
Pickens County,Georgia,77.0978924166854,13,227,5.7
Pierce County,Georgia,74.2596164151985,13,229,5.4
Pike County,Georgia,75.4989917474708,13,231,3.0
Polk County,Georgia,73.2748803672115,13,233,8.9
Pulaski County,Georgia,77.6666373683592,13,235,5.6
Putnam County,Georgia,77.4061176357782,13,237,3.8
Quitman County,Georgia,75.3250351764225,13,239,6.3
Rabun County,Georgia,76.9944546576478,13,241,5.1
Randolph County,Georgia,75.026721238403,13,243,10.7
Richmond County,Georgia,73.6808084874035,13,245,4.9
Rockdale County,Georgia,77.6033875048851,13,247,4.5
Schley County,Georgia,76.9446934911318,13,249,4.9
Screven County,Georgia,74.5319377680867,13,251,6.2
Seminole County,Georgia,73.47471546866,13,253,5.1
Spalding County,Georgia,74.2476675171375,13,255,5.1
Stephens County,Georgia,73.3838160708526,13,257,5.4
Stewart County,Georgia,74.2587420264588,13,259,17.0
Sumter County,Georgia,74.3351110608217,13,261,7.6
Talbot County,Georgia,74.577238903621,13,263,5.8
Taliaferro County,Georgia,74.243707404434,13,265,12.6
Tattnall County,Georgia,74.8428091996403,13,267,7.4
Taylor County,Georgia,74.7072893839871,13,269,8.9
