County,State,mean_life_expectancy,State_FIPS,County_FIPS,housing_cost_burden
Johnson County,Wyoming,79.2921661967735,56,019,13
Laramie County,Wyoming,78.583949612678,56,021,770
Lincoln County,Wyoming,79.9054478272015,56,023,78
Natrona County,Wyoming,77.4047047128005,56,025,979
Niobrara County,Wyoming,79.0724481325209,56,027,20
Park County,Wyoming,79.9239424070691,56,029,226
Platte County,Wyoming,78.6667719269339,56,031,89
Sheridan County,Wyoming,78.1646365705673,56,033,264
Sublette County,Wyoming,81.45084616034,56,035,92
Sweetwater County,Wyoming,77.6354610713728,56,037,350
Teton County,Wyoming,84.1206341479761,56,039,370
Uinta County,Wyoming,77.9496279806488,56,041,139
Washakie County,Wyoming,78.392382562807,56,043,68
Weston County,Wyoming,78.9701569562387,56,045,0
