County,State,mean_life_expectancy,State_FIPS,County_FIPS,Total Occupied Households
Lamar County,Alabama,74.6405751275356,01,075,5974.0
Lauderdale County,Alabama,76.2332477342409,01,077,38514.0
Lawrence County,Alabama,73.8448626457253,01,079,12811.0
Lee County,Alabama,77.6449270835747,01,081,59373.0
Limestone County,Alabama,77.5937481419663,01,083,32126.0
Lowndes County,Alabama,72.0555793694128,01,085,4180.0
Macon County,Alabama,73.143855116616,01,087,7637.0
Madison County,Alabama,77.6056196958447,01,089,145256.0
Marengo County,Alabama,73.5140531961641,01,091,7768.0
Marion County,Alabama,74.2254868593688,01,093,12212.0
Marshall County,Alabama,74.360519855914,01,095,34896.0
Mobile County,Alabama,74.9863591340308,01,097,155831.0
Monroe County,Alabama,74.9978896242308,01,099,8149.0
Montgomery County,Alabama,76.1656562262215,01,101,89835.0
Morgan County,Alabama,75.4261590776826,01,103,45646.0
Perry County,Alabama,72.770250342339,01,105,3079.0
Pickens County,Alabama,74.6249282141329,01,107,7530.0
Pike County,Alabama,75.0187640137986,01,109,11547.0
Randolph County,Alabama,74.3982802569113,01,111,8643.0
Russell County,Alabama,73.6803490665368,01,113,22740.0
Saint Clair County,Alabama,75.0107121083288,01,115,32172.0
Shelby County,Alabama,80.205250224518,01,117,78328.0
Sumter County,Alabama,74.7139987528402,01,119,5047.0
Talladega County,Alabama,73.5793518144223,01,121,31407.0
Tallapoosa County,Alabama,74.9365477647865,01,123,16448.0
Tuscaloosa County,Alabama,76.5059658159458,01,125,72379.0
Walker County,Alabama,70.5636130208947,01,127,25036.0
Washington County,Alabama,74.6032396661542,01,129,6007.0
Wilcox County,Alabama,71.5241341237713,01,131,3804.0
Winston County,Alabama,74.7102062206126,01,133,9403.0
Anchorage Municipality,Alaska,79.167117979683,02,020,106524.0
Bethel Census Area,Alaska,72.53346154146,02,050,4558.0
Bristol Bay Borough,Alaska,76.2417287283227,02,060,333.0
Fairbanks North Star Borough,Alaska,80.2495817828855,02,090,36513.0
Haines Borough,Alaska,82.3340851154886,02,100,1026.0
Juneau City and Borough,Alaska,80.7356793660287,02,110,12521.0
Kenai Peninsula Borough,Alaska,78.641406388572,02,122,21741.0
Kodiak Island Borough,Alaska,80.3116543907809,02,150,4373.0
Matanuska-Susitna Borough,Alaska,78.8829024347706,02,170,30879.0
Nome Census Area,Alaska,70.7530594988732,02,180,2875.0
North Slope Borough,Alaska,75.8434189819725,02,185,1966.0
Sitka City and Borough,Alaska,80.454277274944,02,220,3561.0
Southeast Fairbanks Census Area,Alaska,77.6892419463187,02,240,2163.0
Valdez-Cordova Census Area,Alaska,79.0550286546822,02,261,3093.0
Wade Hampton Census Area,Alaska,68.2919702704407,02,270,
Northwest Arctic Borough,Alaska,72.6945119305142,02,188,1860.0
Aleutians East Borough,Alaska,84.54019994971,02,013,860.0
Aleutians West Census Area,Alaska,84.54019994971,02,016,1176.0
Dillingham Census Area,Alaska,74.2728982123458,02,070,1420.0
Lake and Peninsula Borough,Alaska,74.2728982123458,02,164,425.0
Denali Borough,Alaska,74.5030411727533,02,068,639.0
Yukon-Koyukuk Census Area,Alaska,74.5030411727533,02,290,1906.0
Hoonah-Angoon Census Area,Alaska,81.2101394560811,02,105,799.0
Skagway Municipality,Alaska,81.2101394560811,02,230,400.0
Yakutat City and Borough,Alaska,81.2101394560811,02,282,232.0
Ketchikan Gateway Borough,Alaska,79.3321255610105,02,130,5327.0
Petersburg Borough,Alaska,79.3321255610105,02,195,1170.0
Prince of Wales-Hyder Census Area,Alaska,79.3321255610105,02,198,2356.0
Wrangell City and Borough,Alaska,79.3321255610105,02,275,1074.0
Apache County,Arizona,72.3010290005178,04,001,20395.0
Cochise County,Arizona,77.8408033972637,04,003,49250.0
Coconino County,Arizona,78.8052809079821,04,005,47276.0
Gila County,Arizona,74.3746289869468,04,007,21708.0
Graham County,Arizona,77.1556460234304,04,009,10782.0
Greenlee County,Arizona,78.3645024836664,04,011,3225.0
Maricopa County,Arizona,79.7386604099472,04,013,1520767.0
Mohave County,Arizona,75.0984065448903,04,015,85485.0
Navajo County,Arizona,73.7972740690661,04,017,34407.0
Pima County,Arizona,78.7518294309296,04,019,400907.0
Pinal County,Arizona,81.2155424915528,04,021,137286.0
Santa Cruz County,Arizona,81.7071020187176,04,023,15430.0
Yavapai County,Arizona,78.051524295411,04,025,96007.0
La Paz County,Arizona,81.2378999209795,04,012,8912.0
Yuma County,Arizona,81.2378999209795,04,027,72463.0
Arkansas County,Arkansas,73.699664085667,05,001,7682.0
Ashley County,Arkansas,74.0622583712188,05,003,7915.0
Baxter County,Arkansas,76.0355516425297,05,005,18370.0
Benton County,Arkansas,79.5515977691344,05,007,94333.0
Boone County,Arkansas,76.2920818267331,05,009,14870.0
Bradley County,Arkansas,73.9154085027933,05,011,4537.0
Calhoun County,Arkansas,74.7753643476493,05,013,1936.0
Carroll County,Arkansas,77.2088767175722,05,015,11161.0
Chicot County,Arkansas,73.4191359082146,05,017,4308.0
Clark County,Arkansas,75.9107071055062,05,019,8505.0
Clay County,Arkansas,73.0282818142332,05,021,6441.0
Cleburne County,Arkansas,75.8897883042267,05,023,10731.0
Cleveland County,Arkansas,74.9601675422995,05,025,3292.0
Columbia County,Arkansas,74.3920918341417,05,027,8962.0
Conway County,Arkansas,74.8124099395122,05,029,8475.0
Craighead County,Arkansas,76.2618331131667,05,031,40800.0
Crawford County,Arkansas,76.0303039795828,05,033,23701.0
Crittenden County,Arkansas,72.9678543864573,05,035,18756.0
Cross County,Arkansas,73.2798919731548,05,037,6694.0
Dallas County,Arkansas,73.7130043686649,05,039,3033.0
Desha County,Arkansas,72.7276609628183,05,041,5111.0
Drew County,Arkansas,75.2211103202167,05,043,7018.0
Faulkner County,Arkansas,76.5427391151303,05,045,44095.0
Franklin County,Arkansas,74.6633798673886,05,047,6800.0
Fulton County,Arkansas,75.0726412158052,05,049,5000.0
Garland County,Arkansas,74.6917741981376,05,051,39894.0
Grant County,Arkansas,75.3837861639195,05,053,6780.0
Greene County,Arkansas,74.2408679220059,05,055,16879.0
Hempstead County,Arkansas,75.3276249243193,05,057,7971.0
Hot Spring County,Arkansas,74.4739215374817,05,059,12377.0
Howard County,Arkansas,74.2175286904666,05,061,5096.0
Independence County,Arkansas,75.9418583152842,05,063,14268.0
Izard County,Arkansas,75.4317695846984,05,065,5049.0
Jackson County,Arkansas,73.3266666408661,05,067,6095.0
Jefferson County,Arkansas,73.3590923821139,05,069,26977.0
Johnson County,Arkansas,75.8064818743859,05,071,9800.0
Lafayette County,Arkansas,74.6587982386832,05,073,2859.0
Lawrence County,Arkansas,74.0656088368156,05,075,6531.0
Lee County,Arkansas,73.3490156735839,05,077,3352.0
Lincoln County,Arkansas,75.1131078790431,05,079,3795.0
Little River County,Arkansas,74.1807882572467,05,081,5440.0
Logan County,Arkansas,74.4320848649481,05,083,8464.0
Lonoke County,Arkansas,74.9345664780834,05,085,26868.0
Madison County,Arkansas,75.5976399371591,05,087,6195.0
Marion County,Arkansas,75.4429778062734,05,089,6669.0
Miller County,Arkansas,74.6268522519816,05,091,16748.0
Mississippi County,Arkansas,71.4920842695116,05,093,16888.0
Monroe County,Arkansas,72.4674227246369,05,095,3326.0
Montgomery County,Arkansas,75.793052336322,05,097,3761.0
Nevada County,Arkansas,74.2958611849283,05,099,3303.0
Newton County,Arkansas,77.1907959033018,05,101,2899.0
Ouachita County,Arkansas,73.0491101838795,05,103,10055.0
Perry County,Arkansas,75.0236567504255,05,105,3708.0
Phillips County,Arkansas,71.1931915908736,05,107,7498.0
Pike County,Arkansas,75.0824421118564,05,109,4299.0
Poinsett County,Arkansas,71.3031716770786,05,111,9437.0
Polk County,Arkansas,75.2198849618385,05,113,8204.0
Pope County,Arkansas,76.6203759107694,05,115,22628.0
Prairie County,Arkansas,75.966819358482,05,117,3826.0
Pulaski County,Arkansas,76.0611102581848,05,119,157083.0
Randolph County,Arkansas,74.3973999793014,05,121,7455.0
Saint Francis County,Arkansas,74.1021367670649,05,123,9319.0
Saline County,Arkansas,77.1843392125055,05,125,43604.0
Scott County,Arkansas,74.7730329022547,05,127,3855.0
Searcy County,Arkansas,75.2517345364764,05,129,3271.0
Sebastian County,Arkansas,75.9956131141566,05,131,50670.0
Sevier County,Arkansas,75.4897788457826,05,133,5854.0
Sharp County,Arkansas,73.8772637972242,05,135,7354.0
Stone County,Arkansas,76.1304929728617,05,137,4954.0
Union County,Arkansas,73.4174077792713,05,139,15904.0
Van Buren County,Arkansas,76.1831675574109,05,141,6852.0
Washington County,Arkansas,77.990955582861,05,143,85891.0
White County,Arkansas,75.3891115505783,05,145,29263.0
Woodruff County,Arkansas,72.862006974415,05,147,2890.0
Yell County,Arkansas,74.6715621808677,05,149,7491.0
Alameda County,California,82.5117230510974,06,001,572870.0
Alpine County,California,78.6184132405496,06,003,299.0
Amador County,California,79.6700527007408,06,005,14090.0
Butte County,California,77.5510398533407,06,007,86797.0
Calaveras County,California,79.4937097704614,06,009,17417.0
Colusa County,California,79.8121558402712,06,011,7113.0
Contra Costa County,California,82.1166155136634,06,013,392277.0
Del Norte County,California,75.5876660864016,06,015,9799.0
El Dorado County,California,81.7175928361167,06,017,69172.0
Fresno County,California,78.5774233152407,06,019,304624.0
Glenn County,California,77.3237108142528,06,021,10017.0
Humboldt County,California,76.9699850790142,06,023,54267.0
Imperial County,California,80.8834382757586,06,025,44057.0
Inyo County,California,79.4082290287002,06,027,8083.0
Kern County,California,77.1798988763483,06,029,267913.0
Kings County,California,79.5158893403858,06,031,42735.0
Lake County,California,74.9388266144901,06,033,25966.0
Lassen County,California,78.2889851142427,06,035,9493.0
Los Angeles County,California,81.7722051489058,06,037,3306109.0
Madera County,California,79.1324957900949,06,039,44759.0
Marin County,California,85.0172356317939,06,041,105258.0
Mariposa County,California,80.0918795754373,06,043,7700.0
Mendocino County,California,78.8622505182297,06,045,34090.0
Merced County,California,78.6740314276637,06,047,79606.0
Modoc County,California,77.2922317763807,06,049,3660.0
Mono County,California,85.3082290449747,06,051,4847.0
Monterey County,California,82.0510756660361,06,053,126052.0
Napa County,California,81.4546639927278,06,055,49032.0
Nevada County,California,81.1772572867672,06,057,40904.0
Orange County,California,82.7692260205684,06,059,1032373.0
Placer County,California,81.8330268106076,06,061,140661.0
Plumas County,California,78.4717776495267,06,063,8047.0
Riverside County,California,80.5162407320043,06,065,718349.0
Sacramento County,California,79.3400394926971,06,067,536029.0
San Benito County,California,81.8119632950539,06,069,17740.0
San Bernardino County,California,78.4608787343935,06,071,630633.0
San Diego County,California,81.8152724349575,06,073,1118980.0
San Francisco County,California,83.2321058302004,06,075,359673.0
San Joaquin County,California,78.22543142894,06,077,226727.0
San Luis Obispo County,California,81.3157003484936,06,079,105317.0
San Mateo County,California,84.3845629127664,06,081,261969.0
Santa Barbara County,California,81.7643311735787,06,083,144962.0
Santa Clara County,California,84.2543556639128,06,085,635525.0
Santa Cruz County,California,82.4374330425814,06,087,95756.0
Shasta County,California,76.0083184102708,06,089,70473.0
Sierra County,California,78.7559184759067,06,091,1241.0
Siskiyou County,California,76.3397555392635,06,093,19257.0
Solano County,California,79.9136116310706,06,095,149067.0
Sonoma County,California,81.7938284667815,06,097,189339.0
Stanislaus County,California,77.7850070672191,06,099,172682.0
Sutter County,California,78.5169447108835,06,101,32360.0
Tehama County,California,77.2351720137537,06,103,24025.0
Trinity County,California,76.4541995192134,06,105,5796.0
Tulare County,California,78.1677031872242,06,107,136106.0
Tuolumne County,California,78.6328973173773,06,109,22427.0
Ventura County,California,82.0434292248645,06,111,271226.0
Yolo County,California,81.0912989720667,06,113,73510.0
Yuba County,California,75.7914021288201,06,115,26179.0
Alamosa County,Colorado,75.9550396158801,08,003,6153.0
Archuleta County,Colorado,81.8918030047636,08,007,5670.0
Baca County,Colorado,77.3383444138467,08,009,1642.0
Bent County,Colorado,75.9748616124026,08,011,1744.0
Chaffee County,Colorado,81.4641560038579,08,015,7958.0
Cheyenne County,Colorado,78.6879955565073,08,017,742.0
Clear Creek County,Colorado,82.6610229885307,08,019,4640.0
Conejos County,Colorado,76.4373705834421,08,021,3068.0
Costilla County,Colorado,77.0920679641841,08,023,1687.0
Crowley County,Colorado,76.8847458813323,08,025,1194.0
Custer County,Colorado,81.3761757630446,08,027,2083.0
Delta County,Colorado,78.0299071880757,08,029,11882.0
Dolores County,Colorado,79.4560888187491,08,033,740.0
Douglas County,Colorado,83.6399311898685,08,035,117426.0
Eagle County,Colorado,88.7167159091399,08,037,17750.0
Elbert County,Colorado,81.8237081925238,08,039,9046.0
El Paso County,Colorado,78.8347552744772,08,041,253379.0
Fremont County,Colorado,77.2051035308431,08,043,17163.0
Garfield County,Colorado,80.6819634064959,08,045,21138.0
Gilpin County,Colorado,81.7945176234942,08,047,2653.0
Grand County,Colorado,84.0098966721527,08,049,5823.0
Gunnison County,Colorado,82.913042229065,08,051,6643.0
Huerfano County,Colorado,75.4585720983573,08,055,3282.0
Jackson County,Colorado,79.59835257654,08,057,575.0
Kiowa County,Colorado,77.3704120148078,08,061,593.0
Kit Carson County,Colorado,79.5622504984928,08,063,2977.0
Lake County,Colorado,82.0248236188546,08,065,3353.0
La Plata County,Colorado,81.9648873514121,08,067,21793.0
Larimer County,Colorado,81.6003124510936,08,069,133527.0
Las Animas County,Colorado,76.5856454888699,08,071,6477.0
Lincoln County,Colorado,78.552506862319,08,073,1520.0
Logan County,Colorado,79.4270063355196,08,075,8183.0
Mesa County,Colorado,78.3834696871957,08,077,61033.0
Moffat County,Colorado,78.3900592917377,08,081,5210.0
Montezuma County,Colorado,77.4763661365105,08,083,10615.0
Montrose County,Colorado,79.5886762336159,08,085,17125.0
Morgan County,Colorado,78.2634199069944,08,087,10785.0
Otero County,Colorado,75.1862520954706,08,089,7691.0
Ouray County,Colorado,84.2141800769531,08,091,2194.0
Park County,Colorado,82.8974961064367,08,093,7119.0
Phillips County,Colorado,80.5145148117585,08,095,1668.0
Pitkin County,Colorado,91.3769660058971,08,097,7018.0
Prowers County,Colorado,76.8437289856315,08,099,4963.0
Pueblo County,Colorado,76.4093117151939,08,101,63762.0
Rio Blanco County,Colorado,78.8548637165788,08,103,2403.0
Rio Grande County,Colorado,76.8193945628893,08,105,4504.0
Routt County,Colorado,83.4376463460472,08,107,9552.0
Saguache County,Colorado,79.6752296378427,08,109,2645.0
San Miguel County,Colorado,86.3598650866599,08,113,3441.0
Sedgwick County,Colorado,77.7498097799942,08,115,1017.0
Summit County,Colorado,91.6203651627367,08,117,9707.0
Teller County,Colorado,80.6009263302177,08,119,10183.0
Washington County,Colorado,79.4354096367131,08,121,2030.0
Yuma County,Colorado,79.0815160968291,08,125,4051.0
Adams County,Colorado,80.5457104115307,08,001,164353.0
Arapahoe County,Colorado,80.5457104115307,08,005,237559.0
Boulder County,Colorado,80.5457104115307,08,013,125894.0
Broomfield County,Colorado,80.5457104115307,08,014,26721.0
Denver County,Colorado,80.5457104115307,08,031,294358.0
Jefferson County,Colorado,80.5457104115307,08,059,230153.0
Weld County,Colorado,80.5457104115307,08,123,102101.0
Fairfield County,Connecticut,82.7977032113756,09,001,340491.0
Hartford County,Connecticut,80.2331635773284,09,003,349064.0
Litchfield County,Connecticut,80.3658992109622,09,005,73987.0
Middlesex County,Connecticut,81.247531185785,09,007,66892.0
New Haven County,Connecticut,80.122180105688,09,009,329857.0
New London County,Connecticut,79.826808998402,09,011,107402.0
Tolland County,Connecticut,81.7788690174239,09,013,55232.0
Windham County,Connecticut,78.8197586759148,09,015,44449.0
Kent County,Delaware,77.2112341918458,10,001,64545.0
New Castle County,Delaware,78.2865084160653,10,003,203855.0
Sussex County,Delaware,78.5673807823887,10,005,89365.0
Alachua County,Florida,78.4535602220354,12,001,97048.0
Baker County,Florida,74.9514582037514,12,003,8625.0
Bay County,Florida,75.7253025508484,12,005,70199.0
Bradford County,Florida,75.0073944133113,12,007,8993.0
Brevard County,Florida,77.2716340365655,12,009,228888.0
Broward County,Florida,80.4755284438197,12,011,682088.0
Calhoun County,Florida,74.6914495357496,12,013,4556.0
Charlotte County,Florida,80.1348066988875,12,015,76150.0
Citrus County,Florida,75.1336556402493,12,017,62762.0
Clay County,Florida,77.1640126531372,12,019,73398.0
Collier County,Florida,84.9489435983752,12,021,140942.0
Columbia County,Florida,74.9542147993122,12,023,24985.0
Miami-Dade County,Florida,81.0909251968586,12,086,870051.0
DeSoto County,Florida,79.1692556409631,12,027,11996.0
Dixie County,Florida,74.5193170945958,12,029,6520.0
Duval County,Florida,75.6970284676225,12,031,354387.0
Escambia County,Florida,74.9537469330096,12,033,118740.0
Flagler County,Florida,78.8020239192313,12,035,40629.0
Franklin County,Florida,75.9928495625828,12,037,4297.0
Gadsden County,Florida,75.3416140743242,12,039,17080.0
Gilchrist County,Florida,76.6196658152052,12,041,6511.0
Glades County,Florida,80.213599524511,12,043,4433.0
Gulf County,Florida,76.31210239981,12,045,5359.0
Hamilton County,Florida,75.1836206795715,12,047,4485.0
Hardee County,Florida,78.2553790330659,12,049,7772.0
Hendry County,Florida,77.0832219158998,12,051,12027.0
Hernando County,Florida,76.4160896851137,12,053,73541.0
Highlands County,Florida,78.2770855206328,12,055,41026.0
Hillsborough County,Florida,78.7539862110352,12,057,516478.0
Holmes County,Florida,72.9734087683611,12,059,7016.0
Indian River County,Florida,80.0688913457515,12,061,57403.0
Jackson County,Florida,74.4322343859382,12,063,16894.0
Jefferson County,Florida,76.9589195702897,12,065,5771.0
Lafayette County,Florida,76.8777569268263,12,067,2095.0
Lake County,Florida,78.2469781435388,12,069,130190.0
Lee County,Florida,81.5729772276075,12,071,271861.0
Leon County,Florida,79.0301737876123,12,073,112918.0
Levy County,Florida,74.7957604460706,12,075,16433.0
Liberty County,Florida,75.7134300877082,12,077,2381.0
Madison County,Florida,75.0211610783484,12,079,6682.0
Manatee County,Florida,80.4145051875017,12,081,143652.0
Marion County,Florida,75.9104693910342,12,083,136514.0
Martin County,Florida,81.3154961822022,12,085,63865.0
Monroe County,Florida,79.8589989128447,12,087,30982.0
Nassau County,Florida,77.2494441968309,12,089,31241.0
Okaloosa County,Florida,77.4373108710462,12,091,77403.0
Okeechobee County,Florida,75.9744426993115,12,093,13759.0
Orange County,Florida,79.6595177084295,12,095,458613.0
Osceola County,Florida,78.9109833340189,12,097,99158.0
Palm Beach County,Florida,81.4781513545173,12,099,548216.0
Pasco County,Florida,77.209084296734,12,101,199227.0
Pinellas County,Florida,78.4281181387948,12,103,407720.0
Polk County,Florida,77.8067617494822,12,105,231260.0
Putnam County,Florida,73.901215098391,12,107,28264.0
Saint Johns County,Florida,80.7073688844269,12,109,86268.0
Saint Lucie County,Florida,79.4596418043113,12,111,112872.0
Santa Rosa County,Florida,77.3915324879814,12,113,61345.0
Sarasota County,Florida,81.0591538508499,12,115,180551.0
Seminole County,Florida,79.9049694273451,12,117,167304.0
Sumter County,Florida,80.4754543414289,12,119,54636.0
Suwannee County,Florida,75.1589535656509,12,121,15083.0
Taylor County,Florida,74.7285796616171,12,123,7356.0
Union County,Florida,67.7658357745847,12,125,3892.0
Volusia County,Florida,76.3372145765431,12,127,212985.0
Wakulla County,Florida,76.4018685621857,12,129,11068.0
Walton County,Florida,77.6910869065515,12,131,26432.0
Washington County,Florida,72.8104666515528,12,133,8484.0
Appling County,Georgia,74.1097615751301,13,001,6682.0
Atkinson County,Georgia,73.5443620196483,13,003,2785.0
Bacon County,Georgia,72.6255878368236,13,005,3966.0
Baker County,Georgia,77.2147827275408,13,007,1385.0
Baldwin County,Georgia,75.9591221129701,13,009,16122.0
Banks County,Georgia,76.8075277666983,13,011,6603.0
Barrow County,Georgia,76.6625325239611,13,013,25319.0
Bartow County,Georgia,76.4675113465904,13,015,37351.0
Ben Hill County,Georgia,73.0822171824974,13,017,6569.0
Berrien County,Georgia,74.4055440206896,13,019,7322.0
Bibb County,Georgia,73.8807694893633,13,021,58010.0
Bleckley County,Georgia,75.8889059006946,13,023,4168.0
Brantley County,Georgia,74.4239219349596,13,025,6564.0
Brooks County,Georgia,74.7858557927481,13,027,6350.0
Bryan County,Georgia,76.1882691853995,13,029,12636.0
Bulloch County,Georgia,77.005128319724,13,031,26955.0
Burke County,Georgia,73.9364629181846,13,033,8184.0
Butts County,Georgia,74.038792732603,13,035,8157.0
Calhoun County,Georgia,74.4490104932185,13,037,1853.0
Camden County,Georgia,78.0381542177322,13,039,19327.0
Candler County,Georgia,73.5454730234984,13,043,3965.0
Carroll County,Georgia,75.3050871542808,13,045,41150.0
Catoosa County,Georgia,77.7463764116626,13,047,24636.0
Charlton County,Georgia,76.401462816314,13,049,3559.0
Chatham County,Georgia,77.6961215377425,13,051,108151.0
Chattahoochee County,Georgia,77.3047046244563,13,053,2550.0
Chattooga County,Georgia,73.540698248083,13,055,9098.0
Cherokee County,Georgia,80.0614584461507,13,057,85825.0
Clarke County,Georgia,78.885669773019,13,059,47224.0
Clay County,Georgia,74.0815653772769,13,061,1202.0
Clayton County,Georgia,76.698286556638,13,063,92845.0
Clinch County,Georgia,72.462441517972,13,065,2502.0
Cobb County,Georgia,80.4588649148347,13,067,277222.0
Coffee County,Georgia,74.4493273658183,13,069,14298.0
Colquitt County,Georgia,74.1088665777009,13,071,15374.0
Columbia County,Georgia,80.1413477711469,13,073,46840.0
Cook County,Georgia,74.4180129870213,13,075,6233.0
Coweta County,Georgia,78.5194372038008,13,077,51308.0
Crawford County,Georgia,75.6413346632261,13,079,4637.0
Crisp County,Georgia,74.6751370900589,13,081,8329.0
Dade County,Georgia,75.3267305299081,13,083,6070.0
Dawson County,Georgia,78.1651309282708,13,085,8711.0
Decatur County,Georgia,73.6932293189229,13,087,10153.0
DeKalb County,Georgia,80.1708909176351,13,089,277757.0
Dodge County,Georgia,75.2115210970033,13,091,7694.0
Dooly County,Georgia,78.3861163186296,13,093,4861.0
Dougherty County,Georgia,74.4307031989871,13,095,34780.0
Douglas County,Georgia,77.6118621931012,13,097,48968.0
Early County,Georgia,73.4100397646834,13,099,4082.0
Echols County,Georgia,77.3138543207156,13,101,1559.0
Effingham County,Georgia,76.5227017348973,13,103,20489.0
Elbert County,Georgia,74.4652122951677,13,105,7491.0
Emanuel County,Georgia,72.8374850896249,13,107,8392.0
Evans County,Georgia,74.9623415964071,13,109,4006.0
Fannin County,Georgia,77.3602030871136,13,111,10461.0
Fayette County,Georgia,81.0336445526931,13,113,39753.0
Floyd County,Georgia,75.0961301003414,13,115,35633.0
Forsyth County,Georgia,81.9106821070703,13,117,73675.0
Franklin County,Georgia,73.9741040026346,13,119,8305.0
Fulton County,Georgia,79.2621914216746,13,121,400016.0
Gilmer County,Georgia,78.0716109761037,13,123,11645.0
Glascock County,Georgia,73.4032244860579,13,125,1105.0
Glynn County,Georgia,77.4064219080965,13,127,33777.0
Gordon County,Georgia,75.5910815019174,13,129,20294.0
Grady County,Georgia,75.6390967986397,13,131,9037.0
Greene County,Georgia,78.0771638862825,13,133,7004.0
Gwinnett County,Georgia,80.8576416981151,13,135,288724.0
Habersham County,Georgia,77.4621360966414,13,137,15195.0
Hall County,Georgia,79.0513221599094,13,139,63931.0
Hancock County,Georgia,75.4561378964738,13,141,2991.0
Haralson County,Georgia,73.4638395369125,13,143,11128.0
Harris County,Georgia,79.4514638028953,13,145,12158.0
Hart County,Georgia,77.0465029717568,13,147,10019.0
Heard County,Georgia,74.935041415743,13,149,4489.0
Henry County,Georgia,77.4629291963644,13,151,73826.0
Houston County,Georgia,77.4534964434465,13,153,56146.0
Irwin County,Georgia,74.9026897719718,13,155,3291.0
Jackson County,Georgia,76.5773842944624,13,157,22034.0
Jasper County,Georgia,75.8994510443067,13,159,5087.0
Jeff Davis County,Georgia,73.3471646371562,13,161,5270.0
Jefferson County,Georgia,72.7895471617176,13,163,5609.0
Jenkins County,Georgia,73.4074632261848,13,165,3409.0
Johnson County,Georgia,76.0443954513394,13,167,3361.0
Jones County,Georgia,77.942514638968,13,169,10510.0
Lamar County,Georgia,74.6480848746682,13,171,6368.0
Lanier County,Georgia,75.5741908250113,13,173,3724.0
Laurens County,Georgia,74.6415276577823,13,175,17183.0
Lee County,Georgia,76.6576573244205,13,177,10354.0
Liberty County,Georgia,76.4063478776102,13,179,23232.0
Lincoln County,Georgia,76.4608108585207,13,181,3424.0
Long County,Georgia,78.6678466420593,13,183,5601.0
Lowndes County,Georgia,75.9053554729163,13,185,40472.0
Lumpkin County,Georgia,77.8193013989251,13,187,11649.0
McDuffie County,Georgia,73.9498156118123,13,189,8103.0
McIntosh County,Georgia,79.9990111330534,13,191,6033.0
Macon County,Georgia,73.723715857393,13,193,4673.0
Madison County,Georgia,76.1066582067992,13,195,10712.0
Marion County,Georgia,76.443197414621,13,197,3331.0
Meriwether County,Georgia,74.5741063488475,13,199,8151.0
Miller County,Georgia,73.2470191384742,13,201,2300.0
Mitchell County,Georgia,74.0620100864053,13,205,7889.0
Monroe County,Georgia,77.7871454148834,13,207,9803.0
Montgomery County,Georgia,75.0883350470393,13,209,3039.0
Morgan County,Georgia,77.5186789574759,13,211,6656.0
Murray County,Georgia,74.9700556257629,13,213,14081.0
Muscogee County,Georgia,74.2394264544026,13,215,72924.0
Newton County,Georgia,76.2607976221268,13,217,36626.0
Oconee County,Georgia,81.2570674760447,13,219,13093.0
Oglethorpe County,Georgia,77.8557806138768,13,221,5621.0
Paulding County,Georgia,78.7395615987406,13,223,52389.0
Peach County,Georgia,73.6937146784614,13,225,10103.0
Pickens County,Georgia,77.29387497581,13,227,11841.0
Pierce County,Georgia,74.3784226065327,13,229,7072.0
Pike County,Georgia,75.618283423444,13,231,6106.0
