County,State,mean_life_expectancy,State_FIPS,County_FIPS,High School Degree or Higher (%)
Kodiak Island Borough,Alaska,79.3090118396675,02,150,90.4
Matanuska-Susitna Borough,Alaska,78.3543344277665,02,170,92.3
Nome Census Area,Alaska,70.9748357308832,02,180,84.6
North Slope Borough,Alaska,75.2524724050958,02,185,88.7
Sitka City and Borough,Alaska,79.9190519910414,02,220,92.8
Southeast Fairbanks Census Area,Alaska,77.4883947234674,02,240,92.1
Valdez-Cordova Census Area,Alaska,78.6528030299488,02,261,92.5
Wade Hampton Census Area,Alaska,68.8032376995035,02,270,
Northwest Arctic Borough,Alaska,72.5903940613242,02,188,78.7
Aleutians East Borough,Alaska,83.6925973715872,02,013,81.7
Aleutians West Census Area,Alaska,83.6925973715872,02,016,84.0
Dillingham Census Area,Alaska,73.8682389376079,02,070,86.5
Lake and Peninsula Borough,Alaska,73.8682389376079,02,164,87.3
Denali Borough,Alaska,74.0063517464913,02,068,95.2
Yukon-Koyukuk Census Area,Alaska,74.0063517464913,02,290,82.2
Hoonah-Angoon Census Area,Alaska,80.3736271859755,02,105,90.4
Skagway Municipality,Alaska,80.3736271859755,02,230,97.3
Yakutat City and Borough,Alaska,80.3736271859755,02,282,94.5
Ketchikan Gateway Borough,Alaska,78.5902228752611,02,130,91.9
Petersburg Borough,Alaska,78.5902228752611,02,195,94.0
Prince of Wales-Hyder Census Area,Alaska,78.5902228752611,02,198,90.6
Wrangell City and Borough,Alaska,78.5902228752611,02,275,90.2
Apache County,Arizona,72.9181363379107,04,001,76.8
Cochise County,Arizona,78.119983366633,04,003,86.6
Coconino County,Arizona,78.931025157056,04,005,88.4
Gila County,Arizona,75.0503083905522,04,007,84.0
Graham County,Arizona,77.1100940117466,04,009,84.8
Greenlee County,Arizona,78.4583746096311,04,011,85.7
Maricopa County,Arizona,79.8969712767261,04,013,86.8
Mohave County,Arizona,75.2604543393176,04,015,84.0
Navajo County,Arizona,74.5503556715819,04,017,81.5
Pima County,Arizona,78.9331302432117,04,019,87.6
Pinal County,Arizona,80.8259975376458,04,021,85.0
Santa Cruz County,Arizona,81.7263683042861,04,023,73.2
Yavapai County,Arizona,78.3358060013505,04,025,89.7
La Paz County,Arizona,81.1097217666482,04,012,75.9
Yuma County,Arizona,81.1097217666482,04,027,71.1
Arkansas County,Arkansas,73.6289747804566,05,001,82.1
Ashley County,Arkansas,74.2938084067879,05,003,84.9
Baxter County,Arkansas,76.0025111932438,05,005,87.4
Benton County,Arkansas,79.3073632532978,05,007,86.8
Boone County,Arkansas,76.4288620168021,05,009,85.8
Bradley County,Arkansas,73.862637763147,05,011,79.5
Calhoun County,Arkansas,74.8321750099671,05,013,80.7
Carroll County,Arkansas,76.9904035104236,05,015,83.2
Chicot County,Arkansas,73.4189095332058,05,017,78.9
Clark County,Arkansas,75.4397308610619,05,019,86.8
Clay County,Arkansas,73.1093166483444,05,021,78.6
Cleburne County,Arkansas,76.1318368010625,05,023,85.0
Cleveland County,Arkansas,75.1406814841653,05,025,86.2
Columbia County,Arkansas,74.4265879477477,05,027,84.2
Conway County,Arkansas,75.0307599351406,05,029,84.3
Craighead County,Arkansas,76.1495570018258,05,031,87.5
Crawford County,Arkansas,75.7815083882316,05,033,85.5
Crittenden County,Arkansas,72.6880494641916,05,035,81.1
Cross County,Arkansas,73.2420000366393,05,037,80.1
Dallas County,Arkansas,73.7015965663263,05,039,83.1
Desha County,Arkansas,72.8885674799327,05,041,77.5
Drew County,Arkansas,75.1263748719885,05,043,82.6
Faulkner County,Arkansas,76.6634074992103,05,045,90.9
Franklin County,Arkansas,74.6345418541768,05,047,82.1
Fulton County,Arkansas,75.2869863316562,05,049,85.5
Garland County,Arkansas,74.6639973322409,05,051,88.1
Grant County,Arkansas,75.5437631376927,05,053,88.9
Greene County,Arkansas,74.3063754947153,05,055,83.9
Hempstead County,Arkansas,74.9351809331389,05,057,78.1
Hot Spring County,Arkansas,74.419634563731,05,059,84.8
Howard County,Arkansas,74.077721939896,05,061,78.0
Independence County,Arkansas,75.5157393555591,05,063,82.9
Izard County,Arkansas,75.3755701599724,05,065,82.1
Jackson County,Arkansas,73.2530221096357,05,067,77.0
Jefferson County,Arkansas,73.4174670389188,05,069,84.8
Johnson County,Arkansas,75.7486252400996,05,071,79.3
Lafayette County,Arkansas,74.2373886488676,05,073,78.4
Lawrence County,Arkansas,74.0006101915441,05,075,82.1
Lee County,Arkansas,73.5386455072478,05,077,68.8
Lincoln County,Arkansas,75.233629854733,05,079,78.4
Little River County,Arkansas,74.0023896033076,05,081,84.8
Logan County,Arkansas,74.448812913092,05,083,82.5
Lonoke County,Arkansas,75.0394626097886,05,085,87.2
Madison County,Arkansas,75.4930062075011,05,087,78.4
Marion County,Arkansas,75.3957898991127,05,089,85.4
Miller County,Arkansas,74.620734426667,05,091,85.2
Mississippi County,Arkansas,71.7603504523958,05,093,79.6
Monroe County,Arkansas,72.5427214562581,05,095,76.9
Montgomery County,Arkansas,76.0896903526216,05,097,80.4
Nevada County,Arkansas,74.3859172827125,05,099,83.4
Newton County,Arkansas,76.9325218431298,05,101,81.9
Ouachita County,Arkansas,73.1582713046496,05,103,86.1
Perry County,Arkansas,75.2299421886874,05,105,81.3
Phillips County,Arkansas,70.8980349318913,05,107,75.4
Pike County,Arkansas,75.0773768329276,05,109,81.5
Poinsett County,Arkansas,71.387801490036,05,111,76.9
Polk County,Arkansas,75.0429703355136,05,113,85.1
Pope County,Arkansas,76.4692899964961,05,115,82.7
Prairie County,Arkansas,75.5268699546832,05,117,79.3
Pulaski County,Arkansas,75.9502787614613,05,119,89.7
Randolph County,Arkansas,74.6376193475986,05,121,82.5
Saint Francis County,Arkansas,74.0100121667823,05,123,78.5
Saline County,Arkansas,77.1751568488897,05,125,88.6
Scott County,Arkansas,75.1124194246868,05,127,77.3
Searcy County,Arkansas,75.5320157508855,05,129,81.9
Sebastian County,Arkansas,75.6795870861497,05,131,82.2
Sevier County,Arkansas,75.1488725691369,05,133,69.2
Sharp County,Arkansas,74.0198615613099,05,135,83.2
Stone County,Arkansas,76.2065418227476,05,137,79.1
Union County,Arkansas,73.3656000640213,05,139,83.4
Van Buren County,Arkansas,76.1425851988409,05,141,81.9
Washington County,Arkansas,77.8815427160735,05,143,83.5
White County,Arkansas,75.2723697975265,05,145,83.3
Woodruff County,Arkansas,72.8269413108567,05,147,73.5
Yell County,Arkansas,74.5737295998881,05,149,75.8
Alameda County,California,81.911910001763,06,001,86.9
Alpine County,California,78.3616935787678,06,003,89.5
Amador County,California,79.7586244291029,06,005,88.4
Butte County,California,77.7142018529714,06,007,88.0
Calaveras County,California,79.4113251371658,06,009,91.6
Colusa County,California,79.9616953839089,06,011,68.2
Contra Costa County,California,81.6154582155379,06,013,88.9
Del Norte County,California,75.5570804005256,06,015,80.0
El Dorado County,California,81.384492307269,06,017,92.3
Fresno County,California,78.492939877363,06,019,73.5
Glenn County,California,77.5153362061287,06,021,75.0
Humboldt County,California,76.8353899495262,06,023,89.8
Imperial County,California,80.7431332940606,06,025,66.3
Inyo County,California,79.2675531105808,06,027,87.6
Kern County,California,77.2656785350962,06,029,73.4
Kings County,California,79.2015732865224,06,031,72.2
Lake County,California,74.9381474762665,06,033,84.4
Lassen County,California,78.4471067204458,06,035,79.9
Los Angeles County,California,81.5024357299037,06,037,77.3
Madera County,California,78.9351179699743,06,039,70.8
Marin County,California,84.3355308577138,06,041,92.9
Mariposa County,California,80.2117816615585,06,043,89.5
Mendocino County,California,78.5698420119881,06,045,86.8
Merced County,California,78.459103537516,06,047,67.9
Modoc County,California,77.4593217970448,06,049,86.8
Mono County,California,84.9058116505285,06,051,84.9
Monterey County,California,81.8525645217468,06,053,70.7
Napa County,California,81.1435820089004,06,055,83.2
Nevada County,California,81.0970660303805,06,057,93.9
Orange County,California,82.4180755011441,06,059,84.3
Placer County,California,81.4299422609919,06,061,94.1
Plumas County,California,78.3094523302535,06,063,90.5
Riverside County,California,80.3450713519818,06,065,80.1
Sacramento County,California,79.112722725179,06,067,86.6
San Benito County,California,81.7777563576748,06,069,78.0
San Bernardino County,California,78.400917858467,06,071,78.6
San Diego County,California,81.5099456641145,06,073,86.0
San Francisco County,California,82.6936965999994,06,075,87.0
San Joaquin County,California,78.0276606361129,06,077,78.0
San Luis Obispo County,California,81.1508553235719,06,079,89.7
San Mateo County,California,83.7607803456003,06,081,88.3
Santa Barbara County,California,81.6155370941523,06,083,79.6
Santa Clara County,California,83.6897880731591,06,085,87.0
Santa Cruz County,California,81.7128621620157,06,087,85.6
Shasta County,California,75.9378568828757,06,089,89.3
Sierra County,California,79.0304170483359,06,091,92.6
Siskiyou County,California,76.3772748924365,06,093,88.4
Solano County,California,79.5895939800179,06,095,87.5
Sonoma County,California,81.2508901219667,06,097,87.1
Stanislaus County,California,77.7824750566635,06,099,77.2
Sutter County,California,78.5195099453137,06,101,78.5
Tehama County,California,77.2816845955888,06,103,82.3
Trinity County,California,76.6520947495501,06,105,90.8
Tulare County,California,78.0274086249314,06,107,68.4
Tuolumne County,California,78.8042243825731,06,109,90.3
Ventura County,California,81.7934375791504,06,111,83.1
Yolo County,California,80.7699657459539,06,113,85.5
Yuba County,California,75.8730177939744,06,115,80.8
Alamosa County,Colorado,76.1823647359861,08,003,84.8
Archuleta County,Colorado,81.5327757002457,08,007,91.6
Baca County,Colorado,77.1681618321587,08,009,87.2
Bent County,Colorado,75.8464449391687,08,011,76.2
Chaffee County,Colorado,81.1266982296918,08,015,91.1
Cheyenne County,Colorado,79.2342553723716,08,017,91.0
Clear Creek County,Colorado,82.1896850450379,08,019,96.8
Conejos County,Colorado,76.6087011260246,08,021,84.7
Costilla County,Colorado,77.3573766892542,08,023,75.9
Crowley County,Colorado,77.2346771891048,08,025,83.4
Custer County,Colorado,80.6274914488087,08,027,93.5
Delta County,Colorado,78.0522481307277,08,029,88.9
Dolores County,Colorado,79.2712919365826,08,033,89.2
Douglas County,Colorado,83.4392006708209,08,035,97.7
Eagle County,Colorado,87.6796391750294,08,037,89.1
Elbert County,Colorado,81.5399529150843,08,039,95.9
El Paso County,Colorado,79.1497756853794,08,041,93.8
Fremont County,Colorado,77.119619720449,08,043,86.8
Garfield County,Colorado,80.5747378716656,08,045,85.9
Gilpin County,Colorado,80.9418431933094,08,047,95.8
Grand County,Colorado,83.5563750739628,08,049,94.5
Gunnison County,Colorado,82.3667341080638,08,051,95.1
Huerfano County,Colorado,76.1016190811091,08,055,88.4
Jackson County,Colorado,79.6368312933919,08,057,87.6
Kiowa County,Colorado,77.550102461197,08,061,91.0
Kit Carson County,Colorado,78.8758394255456,08,063,83.5
Lake County,Colorado,81.1077084527848,08,065,92.0
La Plata County,Colorado,81.6915070940121,08,067,94.7
Larimer County,Colorado,81.5160355365789,08,069,95.3
Las Animas County,Colorado,76.6698258138739,08,071,84.3
Lincoln County,Colorado,78.8913639124814,08,073,79.7
Logan County,Colorado,79.1421719307538,08,075,86.8
Mesa County,Colorado,78.5928519874861,08,077,89.9
Moffat County,Colorado,78.3671406134327,08,081,90.0
Montezuma County,Colorado,77.298562573127,08,083,89.8
Montrose County,Colorado,79.3617463439122,08,085,87.4
Morgan County,Colorado,78.2579867860575,08,087,80.2
Otero County,Colorado,75.3908671698151,08,089,84.8
Ouray County,Colorado,83.9156330717921,08,091,98.1
Park County,Colorado,82.3957205624919,08,093,95.7
Phillips County,Colorado,79.8501752950874,08,095,88.2
Pitkin County,Colorado,90.0560175835819,08,097,95.1
Prowers County,Colorado,76.8244253944396,08,099,81.4
Pueblo County,Colorado,76.5820141219147,08,101,88.0
Rio Blanco County,Colorado,79.0709132428668,08,103,91.1
Rio Grande County,Colorado,76.920153919651,08,105,83.2
Routt County,Colorado,83.1666307602029,08,107,97.0
Saguache County,Colorado,79.9724503374943,08,109,78.7
San Miguel County,Colorado,85.4344084632371,08,113,94.5
Sedgwick County,Colorado,77.8369104317373,08,115,90.7
Summit County,Colorado,90.0891064661044,08,117,94.8
Teller County,Colorado,80.5602255501172,08,119,93.0
Washington County,Colorado,79.7795880137098,08,121,90.9
Yuma County,Colorado,78.8900927364822,08,125,88.4
Adams County,Colorado,80.1877591253775,08,001,82.3
Arapahoe County,Colorado,80.1877591253775,08,005,92.0
Boulder County,Colorado,80.1877591253775,08,013,94.1
Broomfield County,Colorado,80.1877591253775,08,014,95.7
Denver County,Colorado,80.1877591253775,08,031,86.1
Jefferson County,Colorado,80.1877591253775,08,059,94.0
Weld County,Colorado,80.1877591253775,08,123,86.7
Fairfield County,Connecticut,82.4192043301195,09,001,89.7
Hartford County,Connecticut,80.3102178576104,09,003,88.9
Litchfield County,Connecticut,80.4391934472111,09,005,91.4
Middlesex County,Connecticut,81.1334681371326,09,007,93.7
New Haven County,Connecticut,80.0234318368233,09,009,89.1
New London County,Connecticut,79.9268916295041,09,011,91.3
Tolland County,Connecticut,81.6927758594165,09,013,93.5
Windham County,Connecticut,79.0241675349832,09,015,88.3
Kent County,Delaware,77.4218575940169,10,001,86.4
New Castle County,Delaware,78.4786057306606,10,003,90.2
Sussex County,Delaware,78.543042202878,10,005,85.5
Alachua County,Florida,78.574622542158,12,001,92.6
Baker County,Florida,75.2705067668647,12,003,81.7
Bay County,Florida,76.020415200021,12,005,88.0
Bradford County,Florida,75.4876940286454,12,007,76.5
Brevard County,Florida,77.7740202774745,12,009,90.7
Broward County,Florida,80.4344839232772,12,011,88.2
Calhoun County,Florida,75.1159179044046,12,013,75.2
Charlotte County,Florida,80.1972984370466,12,015,89.3
Citrus County,Florida,75.8690976178116,12,017,86.6
Clay County,Florida,77.4792570878544,12,019,90.3
Collier County,Florida,84.4011432426865,12,021,86.0
Columbia County,Florida,75.2865160334599,12,023,85.7
Miami-Dade County,Florida,80.9202623931244,12,086,80.1
DeSoto County,Florida,79.4521763635755,12,027,70.8
Dixie County,Florida,74.9214791297201,12,029,78.8
Duval County,Florida,76.0868117725737,12,031,88.6
Escambia County,Florida,75.4572296042632,12,033,89.6
Flagler County,Florida,79.0936691617905,12,035,90.9
Franklin County,Florida,76.3046737588476,12,037,78.9
Gadsden County,Florida,75.3736371817631,12,039,78.0
Gilchrist County,Florida,76.568121678961,12,041,82.9
Glades County,Florida,80.7975202592433,12,043,76.9
Gulf County,Florida,76.5369370563261,12,045,82.0
Hamilton County,Florida,75.6790043372544,12,047,73.7
Hardee County,Florida,78.5742994268253,12,049,69.3
Hendry County,Florida,77.3807544663803,12,051,63.0
Hernando County,Florida,76.9282027036904,12,053,87.1
Highlands County,Florida,78.6791189588121,12,055,82.6
Hillsborough County,Florida,78.6164481074352,12,057,87.5
Holmes County,Florida,73.8215652645815,12,059,75.8
Indian River County,Florida,80.2699982301154,12,061,88.3
Jackson County,Florida,75.124151849855,12,063,79.3
Jefferson County,Florida,76.9621189200841,12,065,79.9
Lafayette County,Florida,76.7647585952017,12,067,75.5
Lake County,Florida,78.9001898226383,12,069,87.4
Lee County,Florida,81.4759134243392,12,071,87.0
Leon County,Florida,79.1630441237025,12,073,92.3
Levy County,Florida,74.9706503521878,12,075,81.5
Liberty County,Florida,75.969931751796,12,077,77.2
Madison County,Florida,75.1001833382779,12,079,82.0
Manatee County,Florida,80.3957637089903,12,081,87.9
Marion County,Florida,76.6228259033821,12,083,86.0
Martin County,Florida,81.3649609648515,12,085,89.8
Monroe County,Florida,79.5838331404129,12,087,90.9
Nassau County,Florida,77.4091101300292,12,089,89.6
Okaloosa County,Florida,77.6444219405646,12,091,91.2
Okeechobee County,Florida,76.2092657227025,12,093,70.3
Orange County,Florida,79.7074290103298,12,095,87.6
Osceola County,Florida,79.0683842026061,12,097,85.2
Palm Beach County,Florida,81.6500881867343,12,099,87.8
Pasco County,Florida,77.3716288475345,12,101,88.0
Pinellas County,Florida,78.451034004903,12,103,90.0
Polk County,Florida,77.9855842227036,12,105,83.5
Putnam County,Florida,74.2217102344466,12,107,78.5
Saint Johns County,Florida,80.769599239301,12,109,93.9
Saint Lucie County,Florida,79.4463676195004,12,111,85.4
Santa Rosa County,Florida,77.555168444034,12,113,90.4
Sarasota County,Florida,81.255983295096,12,115,92.4
Seminole County,Florida,80.1383570434506,12,117,93.0
Sumter County,Florida,80.9602138853755,12,119,89.5
Suwannee County,Florida,75.3197968734856,12,121,78.8
Taylor County,Florida,75.3909264660477,12,123,76.3
Union County,Florida,68.445240285683,12,125,74.1
Volusia County,Florida,76.8027659254038,12,127,88.7
Wakulla County,Florida,76.3793483610182,12,129,88.9
Walton County,Florida,77.4493771843441,12,131,85.2
Washington County,Florida,73.6138023423587,12,133,80.3
Appling County,Georgia,74.5688532832988,13,001,76.2
Atkinson County,Georgia,73.556411423192,13,003,69.5
Bacon County,Georgia,73.1059059400764,13,005,77.5
Baker County,Georgia,77.2604188332556,13,007,80.3
Baldwin County,Georgia,76.1209192855746,13,009,82.6
Banks County,Georgia,76.6540446918605,13,011,78.1
Barrow County,Georgia,76.4157908380065,13,013,81.9
Bartow County,Georgia,76.2847197082198,13,015,81.7
Ben Hill County,Georgia,73.1085332926003,13,017,79.7
Berrien County,Georgia,74.7590115781939,13,019,81.3
Bibb County,Georgia,73.8288591597563,13,021,83.2
Bleckley County,Georgia,75.9168189983432,13,023,84.1
Brantley County,Georgia,74.4423772251199,13,025,79.0
Brooks County,Georgia,75.0834370957113,13,027,78.0
Bryan County,Georgia,76.0661180994364,13,029,89.6
Bulloch County,Georgia,76.8240386171814,13,031,86.8
Burke County,Georgia,73.7504446965566,13,033,77.6
Butts County,Georgia,73.8867494279381,13,035,76.1
Calhoun County,Georgia,74.8341459744931,13,037,72.8
Camden County,Georgia,77.8318356221329,13,039,91.2
Candler County,Georgia,73.6865363965494,13,043,73.8
Carroll County,Georgia,75.0580938129664,13,045,80.3
Catoosa County,Georgia,77.7403482779167,13,047,84.2
Charlton County,Georgia,76.249906983533,13,049,74.6
Chatham County,Georgia,77.4840610187491,13,051,89.0
Chattahoochee County,Georgia,77.0945177192887,13,053,91.8
Chattooga County,Georgia,73.7668493608042,13,055,70.7
Cherokee County,Georgia,79.7678464513049,13,057,89.4
Clarke County,Georgia,78.2085051800694,13,059,86.3
Clay County,Georgia,74.389807194692,13,061,79.7
Clayton County,Georgia,76.5905697357729,13,063,82.5
Clinch County,Georgia,72.8911653059202,13,065,73.2
Cobb County,Georgia,80.0630135787274,13,067,91.0
Coffee County,Georgia,74.8761077221601,13,069,77.4
Colquitt County,Georgia,74.5184384391096,13,071,72.8
Columbia County,Georgia,79.9000121343221,13,073,91.8
Cook County,Georgia,74.5580055914086,13,075,75.2
Coweta County,Georgia,78.2878211148514,13,077,88.4
Crawford County,Georgia,76.2615710216297,13,079,78.3
Crisp County,Georgia,75.0009603381692,13,081,78.2
Dade County,Georgia,75.2328094739059,13,083,80.3
Dawson County,Georgia,78.0323135482244,13,085,85.8
Decatur County,Georgia,74.2095783703298,13,087,79.8
DeKalb County,Georgia,79.4653896213388,13,089,88.3
Dodge County,Georgia,75.4295690779643,13,091,81.0
Dooly County,Georgia,78.0839269220416,13,093,74.9
Dougherty County,Georgia,74.786503482876,13,095,80.9
Douglas County,Georgia,77.3551061362594,13,097,87.8
Early County,Georgia,73.8751995634532,13,099,79.1
Echols County,Georgia,77.0628143470404,13,101,71.5
Effingham County,Georgia,76.414257500417,13,103,86.0
Elbert County,Georgia,74.6119539741512,13,105,76.8
Emanuel County,Georgia,73.0343110910228,13,107,76.5
Evans County,Georgia,74.9723693529997,13,109,74.3
Fannin County,Georgia,76.8311033512123,13,111,80.9
Fayette County,Georgia,80.8102293086784,13,113,93.9
Floyd County,Georgia,75.3007691624435,13,115,79.0
Forsyth County,Georgia,81.522901067057,13,117,92.0
Franklin County,Georgia,74.1403267104776,13,119,74.6
Fulton County,Georgia,78.5920379828466,13,121,90.9
Gilmer County,Georgia,78.1159356101066,13,123,78.1
Glascock County,Georgia,73.831276799801,13,125,79.3
Glynn County,Georgia,77.1385672912387,13,127,87.3
Gordon County,Georgia,75.5886365784405,13,129,76.0
Grady County,Georgia,75.6795943197714,13,131,75.6
Greene County,Georgia,77.6412044383976,13,133,81.9
Gwinnett County,Georgia,80.4384113806819,13,135,87.2
Habersham County,Georgia,77.4993847224526,13,137,78.2
Hall County,Georgia,78.8203748204953,13,139,78.0
Hancock County,Georgia,75.6859736738721,13,141,72.6
Haralson County,Georgia,73.3687710365694,13,143,78.4
Harris County,Georgia,79.1386047122064,13,145,89.6
Hart County,Georgia,76.8611128838859,13,147,80.5
Heard County,Georgia,75.0389959002543,13,149,76.5
Henry County,Georgia,77.2601558737148,13,151,89.6
Houston County,Georgia,77.3834558740908,13,153,89.6
Irwin County,Georgia,75.1864426229271,13,155,85.1
Jackson County,Georgia,76.134260571331,13,157,82.7
Jasper County,Georgia,75.9725613571511,13,159,78.7
Jeff Davis County,Georgia,73.5750401606558,13,161,78.7
Jefferson County,Georgia,72.842000760855,13,163,72.8
Jenkins County,Georgia,73.5327258960203,13,165,71.2
Johnson County,Georgia,76.1832695959256,13,167,75.7
Jones County,Georgia,78.0516006376945,13,169,86.7
Lamar County,Georgia,74.7629597232607,13,171,84.7
Lanier County,Georgia,75.5663386259568,13,173,76.4
Laurens County,Georgia,74.7306300814716,13,175,81.1
Lee County,Georgia,77.2195675791545,13,177,86.8
Liberty County,Georgia,76.5665577657614,13,179,90.0
Lincoln County,Georgia,76.0661887903113,13,181,81.3
Long County,Georgia,78.3496857779624,13,183,85.2
Lowndes County,Georgia,76.0100363022239,13,185,83.8
Lumpkin County,Georgia,77.8286653303911,13,187,85.0
McDuffie County,Georgia,74.0780726190292,13,189,76.9
McIntosh County,Georgia,79.4773231473255,13,191,81.4
Macon County,Georgia,74.0567258189828,13,193,71.7
Madison County,Georgia,75.7184339512435,13,195,81.6
Marion County,Georgia,76.3453500335902,13,197,75.6
Meriwether County,Georgia,74.7270506329405,13,199,73.6
Miller County,Georgia,73.4997499837151,13,201,79.6
Mitchell County,Georgia,74.7689316413014,13,205,74.1
Monroe County,Georgia,77.1698366221331,13,207,81.7
Montgomery County,Georgia,75.3576108121348,13,209,80.5
Morgan County,Georgia,77.5096838622981,13,211,82.4
Murray County,Georgia,74.9509992992007,13,213,70.0
Muscogee County,Georgia,74.5454406053132,13,215,86.4
Newton County,Georgia,76.1736339241261,13,217,84.3
Oconee County,Georgia,80.5798838924909,13,219,93.2
Oglethorpe County,Georgia,77.7167996062818,13,221,79.2
Paulding County,Georgia,78.5180367560156,13,223,89.6
Peach County,Georgia,74.03313677408,13,225,85.1
Pickens County,Georgia,77.3357389452521,13,227,83.4
Pierce County,Georgia,74.6705190503558,13,229,79.9
Pike County,Georgia,75.8098277591598,13,231,86.9
Polk County,Georgia,73.479135469949,13,233,75.2
Pulaski County,Georgia,77.7424998673055,13,235,80.9
Putnam County,Georgia,77.3966209074486,13,237,84.5
Quitman County,Georgia,75.3037922915723,13,239,73.1
Rabun County,Georgia,77.3787926782636,13,241,86.1
Randolph County,Georgia,75.6852416547734,13,243,72.9
Richmond County,Georgia,74.0548741424573,13,245,83.3
Rockdale County,Georgia,77.6878103253858,13,247,86.1
Schley County,Georgia,77.3388915434807,13,249,77.2
Screven County,Georgia,74.6973431226355,13,251,81.0
Seminole County,Georgia,73.9885563878023,13,253,82.6
Spalding County,Georgia,74.3802498950857,13,255,78.9
Stephens County,Georgia,73.5128371042352,13,257,80.0
Stewart County,Georgia,74.6723301476566,13,259,61.0
Sumter County,Georgia,74.5325257555981,13,261,76.5
Talbot County,Georgia,74.9568219510576,13,263,78.0
Taliaferro County,Georgia,74.5589942222357,13,265,69.0
Tattnall County,Georgia,74.9764929055611,13,267,73.6
