County,State,mean_life_expectancy,State_FIPS,County_FIPS,Total Families (Single Mother)
Jackson County,Arkansas,73.2398331665973,05,067,392.0
Jefferson County,Arkansas,73.2238480770967,05,069,2679.0
Johnson County,Arkansas,75.7108320235838,05,071,583.0
Lafayette County,Arkansas,74.2582687145754,05,073,236.0
Lawrence County,Arkansas,73.9055411200017,05,075,300.0
Lee County,Arkansas,73.2670721314187,05,077,324.0
Lincoln County,Arkansas,75.0420292899519,05,079,315.0
Little River County,Arkansas,73.9743483215101,05,081,472.0
Logan County,Arkansas,74.1726732947248,05,083,460.0
Lonoke County,Arkansas,74.7455691325912,05,085,1918.0
Madison County,Arkansas,75.378985437541,05,087,314.0
Marion County,Arkansas,75.3737129535053,05,089,344.0
Miller County,Arkansas,74.5960792199951,05,091,1670.0
Mississippi County,Arkansas,71.5351089249095,05,093,2072.0
Monroe County,Arkansas,72.3393690870887,05,095,321.0
Montgomery County,Arkansas,75.5774666116489,05,097,134.0
Nevada County,Arkansas,74.3732482286084,05,099,187.0
Newton County,Arkansas,76.8726224396483,05,101,113.0
Ouachita County,Arkansas,73.0094683982827,05,103,986.0
Perry County,Arkansas,74.861123428865,05,105,112.0
Phillips County,Arkansas,70.8005258788541,05,107,972.0
Pike County,Arkansas,74.8235342597713,05,109,271.0
Poinsett County,Arkansas,71.2947589568639,05,111,757.0
Polk County,Arkansas,74.9129378159319,05,113,553.0
Pope County,Arkansas,76.4551101144576,05,115,1631.0
Prairie County,Arkansas,75.6587388048142,05,117,225.0
Pulaski County,Arkansas,75.9533402339039,05,119,14248.0
Randolph County,Arkansas,74.2064157916112,05,121,463.0
Saint Francis County,Arkansas,73.8843994351379,05,123,800.0
Saline County,Arkansas,77.0482054817958,05,125,2541.0
Scott County,Arkansas,74.5707790005597,05,127,216.0
Searcy County,Arkansas,75.1238268500902,05,129,93.0
Sebastian County,Arkansas,75.7092329887143,05,131,3511.0
Sevier County,Arkansas,75.1584300484602,05,133,403.0
Sharp County,Arkansas,73.7064588321029,05,135,395.0
Stone County,Arkansas,75.9079573999317,05,137,150.0
Union County,Arkansas,73.1884317266028,05,139,1360.0
Van Buren County,Arkansas,75.8846063202913,05,141,343.0
Washington County,Arkansas,77.8764673272239,05,143,4621.0
White County,Arkansas,75.2058017632126,05,145,2087.0
Woodruff County,Arkansas,72.5933855023363,05,147,275.0
Yell County,Arkansas,74.3862031980413,05,149,581.0
Alameda County,California,82.2321212212249,06,001,31300.0
Alpine County,California,78.482947059558,06,003,15.0
Amador County,California,79.561891234368,06,005,537.0
Butte County,California,77.4463014291207,06,007,4720.0
Calaveras County,California,79.2676567852879,06,009,687.0
Colusa County,California,79.6638098917847,06,011,438.0
Contra Costa County,California,81.8386853778645,06,013,23499.0
Del Norte County,California,75.224334811417,06,015,728.0
El Dorado County,California,81.4568941950275,06,017,2681.0
Fresno County,California,78.4585384790352,06,019,31226.0
Glenn County,California,77.3696017734108,06,021,737.0
Humboldt County,California,76.7555796001307,06,023,3325.0
Imperial County,California,80.687419950022,06,025,4213.0
Inyo County,California,79.1997381604918,06,027,453.0
Kern County,California,77.0176146674043,06,029,25625.0
Kings County,California,79.3358097827458,06,031,4700.0
Lake County,California,74.8494787542705,06,033,2014.0
Lassen County,California,78.2363152612242,06,035,456.0
Los Angeles County,California,81.5691962087237,06,037,229703.0
Madera County,California,78.9228141273425,06,039,4079.0
Marin County,California,84.670403001944,06,041,4452.0
Mariposa County,California,79.9818431293211,06,043,227.0
Mendocino County,California,78.6518521214148,06,045,2127.0
Merced County,California,78.3750954459993,06,047,8896.0
Modoc County,California,77.1077065159972,06,049,169.0
Mono County,California,84.9580737678398,06,051,118.0
Monterey County,California,81.9472905883429,06,053,9366.0
Napa County,California,81.2829692549916,06,055,2672.0
Nevada County,California,81.0166977108918,06,057,1790.0
Orange County,California,82.5543904647591,06,059,55146.0
Placer County,California,81.548378960557,06,061,6492.0
Plumas County,California,78.2532986991761,06,063,361.0
Riverside County,California,80.3363218283084,06,065,48874.0
Sacramento County,California,79.0940358645218,06,067,40674.0
San Benito County,California,81.6550155032969,06,069,1269.0
San Bernardino County,California,78.317187547423,06,071,56204.0
San Diego County,California,81.6258744799118,06,073,67209.0
San Francisco County,California,83.0357041460174,06,075,10303.0
San Joaquin County,California,78.0359896860733,06,077,18929.0
San Luis Obispo County,California,81.2020517524637,06,079,4561.0
San Mateo County,California,84.1096902566921,06,081,11193.0
Santa Barbara County,California,81.5801518841513,06,083,8808.0
Santa Clara County,California,83.9917895786546,06,085,28895.0
Santa Cruz County,California,82.0605857508508,06,087,4414.0
Shasta County,California,75.806788638393,06,089,4646.0
Sierra County,California,78.5719149965786,06,091,10.0
Siskiyou County,California,76.1862354494511,06,093,844.0
Solano County,California,79.6451278217147,06,095,11633.0
Sonoma County,California,81.5679359147788,06,097,9688.0
Stanislaus County,California,77.7149198210095,06,099,14373.0
Sutter County,California,78.3763386412633,06,101,2301.0
Tehama County,California,76.9976036049311,06,103,1485.0
Trinity County,California,76.3456287127584,06,105,327.0
Tulare County,California,77.9753506021237,06,107,13967.0
Tuolumne County,California,78.5900358024682,06,109,861.0
Ventura County,California,81.841533815838,06,111,15737.0
Yolo County,California,80.9056635823379,06,113,4007.0
Yuba County,California,75.8408352670592,06,115,2076.0
Alamosa County,Colorado,75.8311324798402,08,003,385.0
Archuleta County,Colorado,81.6145512749235,08,007,173.0
Baca County,Colorado,77.0260592657618,08,009,63.0
Bent County,Colorado,75.8224499656267,08,011,154.0
Chaffee County,Colorado,81.2092487110115,08,015,345.0
Cheyenne County,Colorado,78.6333421783932,08,017,6.0
Clear Creek County,Colorado,82.3124381664765,08,019,160.0
Conejos County,Colorado,76.2573666245659,08,021,142.0
Costilla County,Colorado,76.8592293656779,08,023,87.0
Crowley County,Colorado,76.9641943181852,08,025,76.0
Custer County,Colorado,81.092782954152,08,027,48.0
Delta County,Colorado,77.8313362534641,08,029,403.0
Dolores County,Colorado,79.1893045710591,08,033,34.0
Douglas County,Colorado,83.4025879459957,08,035,4899.0
Eagle County,Colorado,88.4392672602876,08,037,815.0
Elbert County,Colorado,81.6581733388672,08,039,156.0
El Paso County,Colorado,78.7742109882968,08,041,16066.0
Fremont County,Colorado,77.0933471771635,08,043,855.0
Garfield County,Colorado,80.4969076123098,08,045,1279.0
Gilpin County,Colorado,81.4969326961949,08,047,17.0
Grand County,Colorado,83.5333558735278,08,049,191.0
Gunnison County,Colorado,82.5366935871018,08,051,419.0
Huerfano County,Colorado,75.4892545704702,08,055,169.0
Jackson County,Colorado,79.4480965120346,08,057,6.0
Kiowa County,Colorado,77.3252924655834,08,061,39.0
Kit Carson County,Colorado,79.2392184006058,08,063,163.0
Lake County,Colorado,81.6061753881909,08,065,131.0
La Plata County,Colorado,81.6864546006773,08,067,901.0
Larimer County,Colorado,81.4508729730401,08,069,5698.0
Las Animas County,Colorado,76.2626774559932,08,071,263.0
Lincoln County,Colorado,78.5091614921194,08,073,72.0
Logan County,Colorado,79.1781984236642,08,075,480.0
Mesa County,Colorado,78.3133657029401,08,077,3842.0
Moffat County,Colorado,78.1807357406007,08,081,328.0
Montezuma County,Colorado,77.2643320455981,08,083,454.0
Montrose County,Colorado,79.379514628823,08,085,901.0
Morgan County,Colorado,78.04532580758,08,087,873.0
Otero County,Colorado,75.0071650698003,08,089,673.0
Ouray County,Colorado,83.8987068625614,08,091,65.0
Park County,Colorado,82.6462895795416,08,093,201.0
Phillips County,Colorado,80.1789952228355,08,095,59.0
Pitkin County,Colorado,90.704592150593,08,097,383.0
Prowers County,Colorado,76.7197991902101,08,099,360.0
Pueblo County,Colorado,76.2368027257113,08,101,4892.0
Rio Blanco County,Colorado,78.6915559197346,08,103,91.0
Rio Grande County,Colorado,76.5723480456952,08,105,346.0
Routt County,Colorado,83.137600225356,08,107,258.0
Saguache County,Colorado,79.5112275070078,08,109,93.0
San Miguel County,Colorado,86.0178704274716,08,113,178.0
Sedgwick County,Colorado,77.5401451830135,08,115,51.0
Summit County,Colorado,91.044579954477,08,117,366.0
Teller County,Colorado,80.4232362556622,08,119,443.0
Washington County,Colorado,79.4007814134676,08,121,127.0
Yuma County,Colorado,78.8003703636188,08,125,181.0
Adams County,Colorado,80.2868507759135,08,001,13001.0
Arapahoe County,Colorado,80.2868507759135,08,005,15237.0
Boulder County,Colorado,80.2868507759135,08,013,5398.0
Broomfield County,Colorado,80.2868507759135,08,014,903.0
Denver County,Colorado,80.2868507759135,08,031,16248.0
Jefferson County,Colorado,80.2868507759135,08,059,10538.0
Weld County,Colorado,80.2868507759135,08,123,5966.0
Fairfield County,Connecticut,82.5946872177968,09,001,20729.0
Hartford County,Connecticut,80.0972707575589,09,003,26179.0
Litchfield County,Connecticut,80.2933334667025,09,005,2794.0
Middlesex County,Connecticut,81.0203125170856,09,007,3130.0
New Haven County,Connecticut,79.9816945680513,09,009,24040.0
New London County,Connecticut,79.8089429093262,09,011,8140.0
Tolland County,Connecticut,81.5167123037912,09,013,2691.0
Windham County,Connecticut,78.7003951043393,09,015,3426.0
Kent County,Delaware,77.1563248845642,10,001,5787.0
New Castle County,Delaware,78.1368239340031,10,003,13715.0
Sussex County,Delaware,78.4659649042153,10,005,4728.0
Alachua County,Florida,78.280773345389,12,001,5433.0
Baker County,Florida,74.8631741870423,12,003,543.0
Bay County,Florida,75.6776481016893,12,005,4391.0
Bradford County,Florida,75.0591892268178,12,007,584.0
Brevard County,Florida,77.2150847771434,12,009,13174.0
Broward County,Florida,80.3317307609575,12,011,54358.0
Calhoun County,Florida,74.6772354135484,12,013,276.0
Charlotte County,Florida,80.03383445763,12,015,2536.0
Citrus County,Florida,75.2399918924409,12,017,2338.0
Clay County,Florida,77.188860994767,12,019,4868.0
Collier County,Florida,84.595444361758,12,021,6707.0
Columbia County,Florida,74.7773936232838,12,023,1415.0
Miami-Dade County,Florida,80.9425605320856,12,086,72555.0
DeSoto County,Florida,79.1444636027855,12,027,944.0
Dixie County,Florida,74.5575346674888,12,029,346.0
Duval County,Florida,75.6156823037129,12,031,29352.0
Escambia County,Florida,74.9177305679025,12,033,5630.0
Flagler County,Florida,78.664439632624,12,035,1756.0
Franklin County,Florida,75.8945940583455,12,037,169.0
Gadsden County,Florida,75.1015247970268,12,039,2061.0
Gilchrist County,Florida,76.5403282898351,12,041,408.0
Glades County,Florida,80.3593819027898,12,043,249.0
Gulf County,Florida,76.1867572155153,12,045,260.0
Hamilton County,Florida,75.20250890304,12,047,478.0
Hardee County,Florida,78.2845185703614,12,049,644.0
Hendry County,Florida,76.8823667223551,12,051,1560.0
Hernando County,Florida,76.4093994711709,12,053,3883.0
Highlands County,Florida,78.1939608334697,12,055,1775.0
Hillsborough County,Florida,78.5404586829892,12,057,40174.0
Holmes County,Florida,73.2084521422928,12,059,432.0
Indian River County,Florida,79.907697163534,12,061,1925.0
Jackson County,Florida,74.6358394836189,12,063,1284.0
Jefferson County,Florida,76.8845831245796,12,065,340.0
Lafayette County,Florida,76.6581957641507,12,067,138.0
Lake County,Florida,78.2864216245771,12,069,6849.0
Lee County,Florida,81.3739581271401,12,071,14494.0
Leon County,Florida,79.030358739809,12,073,7711.0
Levy County,Florida,74.6229846286448,12,075,913.0
Liberty County,Florida,75.7518222351327,12,077,60.0
Madison County,Florida,74.8388882546744,12,079,464.0
Manatee County,Florida,80.1910648097431,12,081,7636.0
Marion County,Florida,75.9623016853633,12,083,8177.0
Martin County,Florida,81.1568203073339,12,085,2291.0
Monroe County,Florida,79.6005221210364,12,087,1253.0
Nassau County,Florida,77.2759370761858,12,089,1611.0
Okaloosa County,Florida,77.3889246282456,12,091,4236.0
Okeechobee County,Florida,75.9457097645825,12,093,887.0
Orange County,Florida,79.5269054955863,12,095,38358.0
Osceola County,Florida,78.8810610995138,12,097,9080.0
Palm Beach County,Florida,81.3829024333588,12,099,32128.0
Pasco County,Florida,77.098851734423,12,101,11775.0
Pinellas County,Florida,78.2987745279353,12,103,20823.0
Polk County,Florida,77.7020921564756,12,105,15734.0
Putnam County,Florida,73.635254100304,12,107,1911.0
Saint Johns County,Florida,80.5809996179964,12,109,3936.0
Saint Lucie County,Florida,79.2977622741057,12,111,7092.0
Santa Rosa County,Florida,77.3193290919895,12,113,3920.0
Sarasota County,Florida,80.9350383168968,12,115,7021.0
Seminole County,Florida,79.8402255658359,12,117,9205.0
Sumter County,Florida,80.4806227609364,12,119,874.0
Suwannee County,Florida,75.2150765992341,12,121,1083.0
Taylor County,Florida,74.7442078191434,12,123,451.0
Union County,Florida,67.8919995760419,12,125,410.0
Volusia County,Florida,76.2981063923098,12,127,11393.0
Wakulla County,Florida,76.2724538807062,12,129,633.0
Walton County,Florida,77.3545360296973,12,131,1463.0
Washington County,Florida,72.8960237830396,12,133,452.0
Appling County,Georgia,74.0084605365612,13,001,696.0
Atkinson County,Georgia,73.4390527880296,13,003,280.0
Bacon County,Georgia,72.5321912655798,13,005,322.0
Baker County,Georgia,77.1226977730015,13,007,35.0
Baldwin County,Georgia,75.885623089803,13,009,1332.0
Banks County,Georgia,76.5761341138381,13,011,368.0
Barrow County,Georgia,76.4531171029684,13,013,1686.0
Bartow County,Georgia,76.2159238347912,13,015,2617.0
Ben Hill County,Georgia,72.9889666208592,13,017,772.0
Berrien County,Georgia,74.439001968007,13,019,475.0
Bibb County,Georgia,73.6270349335338,13,021,6882.0
Bleckley County,Georgia,75.6767775470061,13,023,301.0
Brantley County,Georgia,74.2535435032282,13,025,252.0
Brooks County,Georgia,74.7365498889901,13,027,340.0
Bryan County,Georgia,75.9644967649488,13,029,1034.0
Bulloch County,Georgia,76.8294282235662,13,031,2416.0
Burke County,Georgia,73.7095855538626,13,033,983.0
Butts County,Georgia,73.7983435794374,13,035,487.0
Calhoun County,Georgia,74.4920251011037,13,037,186.0
Camden County,Georgia,77.8072993071322,13,039,1662.0
Candler County,Georgia,73.3882320641854,13,043,450.0
Carroll County,Georgia,75.1232865117092,13,045,2872.0
Catoosa County,Georgia,77.5910778852834,13,047,1179.0
Charlton County,Georgia,76.3359105899648,13,049,220.0
Chatham County,Georgia,77.490102718577,13,051,10346.0
Chattahoochee County,Georgia,77.0231781510592,13,053,163.0
Chattooga County,Georgia,73.4170928402242,13,055,593.0
Cherokee County,Georgia,79.8435454979864,13,057,4526.0
Clarke County,Georgia,78.6318913183763,13,059,2982.0
Clay County,Georgia,73.9493638446073,13,061,123.0
Clayton County,Georgia,76.5508691906889,13,063,12991.0
Clinch County,Georgia,72.4247234455474,13,065,246.0
Cobb County,Georgia,80.2177640812596,13,067,21868.0
Coffee County,Georgia,74.4295289710942,13,069,1241.0
Colquitt County,Georgia,74.0379120198679,13,071,1636.0
Columbia County,Georgia,79.8999326107972,13,073,2878.0
Cook County,Georgia,74.3093937088097,13,075,508.0
Coweta County,Georgia,78.3648849335877,13,077,3885.0
Crawford County,Georgia,75.6561888490683,13,079,286.0
Crisp County,Georgia,74.6124945203586,13,081,958.0
Dade County,Georgia,75.0924029502412,13,083,246.0
Dawson County,Georgia,77.8849206643038,13,085,308.0
Decatur County,Georgia,73.7088647064192,13,087,1415.0
DeKalb County,Georgia,79.8238732978234,13,089,24309.0
Dodge County,Georgia,75.1775460945016,13,091,517.0
Dooly County,Georgia,78.2138090959277,13,093,530.0
Dougherty County,Georgia,74.3569712282889,13,095,5206.0
Douglas County,Georgia,77.3960194322986,13,097,5165.0
Early County,Georgia,73.2371558935003,13,099,421.0
Echols County,Georgia,77.0599023389516,13,101,116.0
Effingham County,Georgia,76.3909397434421,13,103,1429.0
Elbert County,Georgia,74.195571787566,13,105,576.0
Emanuel County,Georgia,72.6318304928933,13,107,977.0
Evans County,Georgia,74.7149148196397,13,109,357.0
Fannin County,Georgia,77.0727670886557,13,111,325.0
Fayette County,Georgia,80.7682924448471,13,113,1932.0
Floyd County,Georgia,75.0581302260989,13,115,2540.0
Forsyth County,Georgia,81.674209211008,13,117,3137.0
Franklin County,Georgia,73.8725746030686,13,119,430.0
Fulton County,Georgia,78.867596065924,13,121,31376.0
Gilmer County,Georgia,77.9602337939812,13,123,618.0
Glascock County,Georgia,73.394960919002,13,125,22.0
Glynn County,Georgia,77.1335060809149,13,127,2856.0
Gordon County,Georgia,75.4706012819472,13,129,1585.0
Grady County,Georgia,75.5518347037765,13,131,808.0
Greene County,Georgia,77.7512340805882,13,133,442.0
Gwinnett County,Georgia,80.607617253456,13,135,23388.0
Habersham County,Georgia,77.3582989596064,13,137,565.0
Hall County,Georgia,78.8960139014754,13,139,4412.0
Hancock County,Georgia,75.3903158501469,13,141,166.0
Haralson County,Georgia,73.2656065600872,13,143,718.0
Harris County,Georgia,79.295601776848,13,145,589.0
Hart County,Georgia,76.8248765683369,13,147,701.0
Heard County,Georgia,74.7199641903674,13,149,272.0
Henry County,Georgia,77.181720507416,13,151,7509.0
Houston County,Georgia,77.3383420736599,13,153,5141.0
Irwin County,Georgia,74.8751692688427,13,155,248.0
Jackson County,Georgia,76.2832039775414,13,157,1383.0
Jasper County,Georgia,75.7749845245545,13,159,239.0
Jeff Davis County,Georgia,73.2268902139052,13,161,414.0
Jefferson County,Georgia,72.5992407627131,13,163,648.0
Jenkins County,Georgia,73.3841998147857,13,165,309.0
Johnson County,Georgia,76.0287103065729,13,167,138.0
Jones County,Georgia,77.8374428106185,13,169,760.0
Lamar County,Georgia,74.3508731721163,13,171,354.0
Lanier County,Georgia,75.3835180951939,13,173,475.0
Laurens County,Georgia,74.4577525082559,13,175,1655.0
Lee County,Georgia,76.6914056662725,13,177,802.0
Liberty County,Georgia,76.3021109268363,13,179,2746.0
Lincoln County,Georgia,76.1794942621868,13,181,226.0
Long County,Georgia,78.4618707054974,13,183,644.0
Lowndes County,Georgia,75.8358035603923,13,185,3459.0
Lumpkin County,Georgia,77.7101053772346,13,187,547.0
McDuffie County,Georgia,73.7738203200434,13,189,963.0
McIntosh County,Georgia,79.7108099163917,13,191,422.0
Macon County,Georgia,73.7317039474685,13,193,446.0
Madison County,Georgia,75.840925411624,13,195,532.0
Marion County,Georgia,76.2946453096112,13,197,217.0
Meriwether County,Georgia,74.4847266846964,13,199,615.0
Miller County,Georgia,73.0734881813492,13,201,256.0
Mitchell County,Georgia,74.0885588705262,13,205,788.0
Monroe County,Georgia,77.4835874483883,13,207,405.0
Montgomery County,Georgia,75.0403904752512,13,209,121.0
Morgan County,Georgia,77.3359048444416,13,211,492.0
Murray County,Georgia,74.7984649731187,13,213,855.0
Muscogee County,Georgia,74.0661905409308,13,215,7642.0
Newton County,Georgia,76.0968360464372,13,217,3841.0
Oconee County,Georgia,80.9648939245257,13,219,738.0
Oglethorpe County,Georgia,77.6363584185965,13,221,298.0
Paulding County,Georgia,78.486927311261,13,223,3968.0
Peach County,Georgia,73.7058392267195,13,225,998.0
Pickens County,Georgia,77.0978924166854,13,227,382.0
Pierce County,Georgia,74.2596164151985,13,229,732.0
Pike County,Georgia,75.4989917474708,13,231,158.0
Polk County,Georgia,73.2748803672115,13,233,1145.0
Pulaski County,Georgia,77.6666373683592,13,235,265.0
Putnam County,Georgia,77.4061176357782,13,237,543.0
Quitman County,Georgia,75.3250351764225,13,239,68.0
Rabun County,Georgia,76.9944546576478,13,241,243.0
Randolph County,Georgia,75.026721238403,13,243,277.0
Richmond County,Georgia,73.6808084874035,13,245,8018.0
Rockdale County,Georgia,77.6033875048851,13,247,3290.0
Schley County,Georgia,76.9446934911318,13,249,251.0
Screven County,Georgia,74.5319377680867,13,251,471.0
Seminole County,Georgia,73.47471546866,13,253,306.0
