County,State,mean_life_expectancy,State_FIPS,County_FIPS,High School Degree or Higher (%)
Juneau City and Borough,Alaska,81.2261376714925,02,110,96.4
Kenai Peninsula Borough,Alaska,78.9204662278644,02,122,92.7
Kodiak Island Borough,Alaska,80.7900989550181,02,150,89.8
Matanuska-Susitna Borough,Alaska,79.1898406557226,02,170,92.9
Nome Census Area,Alaska,70.84535552875,02,180,84.6
North Slope Borough,Alaska,75.9546291142911,02,185,89.7
Sitka City and Borough,Alaska,80.8518144560272,02,220,94.7
Southeast Fairbanks Census Area,Alaska,77.9794410796304,02,240,89.9
Valdez-Cordova Census Area,Alaska,79.5744180540543,02,261,95.4
Wade Hampton Census Area,Alaska,68.5618044992559,02,270,
Northwest Arctic Borough,Alaska,72.7862703824079,02,188,82.5
Aleutians East Borough,Alaska,84.863880134356,02,013,85.5
Aleutians West Census Area,Alaska,84.863880134356,02,016,89.5
Dillingham Census Area,Alaska,74.5502413308315,02,070,86.3
Lake and Peninsula Borough,Alaska,74.5502413308315,02,164,88.0
Denali Borough,Alaska,74.9741404048799,02,068,98.5
Yukon-Koyukuk Census Area,Alaska,74.9741404048799,02,290,86.0
Hoonah-Angoon Census Area,Alaska,81.5456543521652,02,105,93.7
Skagway Municipality,Alaska,81.5456543521652,02,230,94.7
Yakutat City and Borough,Alaska,81.5456543521652,02,282,91.2
Ketchikan Gateway Borough,Alaska,79.753892368488,02,130,92.8
Petersburg Borough,Alaska,79.753892368488,02,195,89.7
Prince of Wales-Hyder Census Area,Alaska,79.753892368488,02,198,90.8
Wrangell City and Borough,Alaska,79.753892368488,02,275,86.5
Apache County,Arizona,72.3284548272921,04,001,80.4
Cochise County,Arizona,77.7795013827217,04,003,87.4
Coconino County,Arizona,78.79049043438,04,005,90.5
Gila County,Arizona,74.3478336675243,04,007,86.3
Graham County,Arizona,77.2067923381599,04,009,85.3
Greenlee County,Arizona,78.4893303009505,04,011,88.1
Maricopa County,Arizona,79.7635827048315,04,013,87.7
Mohave County,Arizona,75.2291349289979,04,015,86.1
Navajo County,Arizona,73.6982428819168,04,017,83.4
Pima County,Arizona,78.8273378145992,04,019,88.4
Pinal County,Arizona,81.4701445906188,04,021,85.8
Santa Cruz County,Arizona,82.039463073111,04,023,76.6
Yavapai County,Arizona,78.1846564541411,04,025,91.0
La Paz County,Arizona,81.4353901669475,04,012,76.9
Yuma County,Arizona,81.4353901669475,04,027,73.3
Arkansas County,Arkansas,74.0251497586038,05,001,83.9
Ashley County,Arkansas,74.2895051923306,05,003,83.3
Baxter County,Arkansas,76.2501239643624,05,005,88.7
Benton County,Arkansas,79.69562751172,05,007,88.6
Boone County,Arkansas,76.4606951241037,05,009,87.4
Bradley County,Arkansas,74.0787319215763,05,011,81.0
Calhoun County,Arkansas,75.0215094185301,05,013,84.2
Carroll County,Arkansas,77.2842160355692,05,015,86.3
Chicot County,Arkansas,73.6861573372926,05,017,80.8
Clark County,Arkansas,76.0630306037432,05,019,90.0
Clay County,Arkansas,73.1902475268155,05,021,82.5
Cleburne County,Arkansas,75.9718803756163,05,023,85.9
Cleveland County,Arkansas,75.1716757513491,05,025,89.6
Columbia County,Arkansas,74.5558798297109,05,027,85.9
Conway County,Arkansas,74.9230500819947,05,029,87.0
Craighead County,Arkansas,76.4586434664692,05,031,89.3
Crawford County,Arkansas,76.0994700780118,05,033,85.0
Crittenden County,Arkansas,73.0267848799303,05,035,82.6
Cross County,Arkansas,73.4524804330144,05,037,83.6
Dallas County,Arkansas,73.9958868828713,05,039,83.9
Desha County,Arkansas,72.7220178284176,05,041,81.1
Drew County,Arkansas,75.3221847381784,05,043,86.9
Faulkner County,Arkansas,76.6906424011415,05,045,91.8
Franklin County,Arkansas,74.8382795580183,05,047,83.7
Fulton County,Arkansas,75.0356374627702,05,049,85.6
Garland County,Arkansas,74.8562256903252,05,051,89.1
Grant County,Arkansas,75.6041085997915,05,053,90.8
Greene County,Arkansas,74.3358069408924,05,055,88.2
Hempstead County,Arkansas,75.5311036861403,05,057,82.6
Hot Spring County,Arkansas,74.4833685843654,05,059,85.8
Howard County,Arkansas,74.3708884718481,05,061,85.2
Independence County,Arkansas,76.1679910478133,05,063,86.0
Izard County,Arkansas,75.6157370549392,05,065,83.8
Jackson County,Arkansas,73.4717805117145,05,067,80.2
Jefferson County,Arkansas,73.4261899123358,05,069,86.1
Johnson County,Arkansas,75.9836214076058,05,071,78.9
Lafayette County,Arkansas,74.9707697442814,05,073,79.7
Lawrence County,Arkansas,74.1619647316862,05,075,84.1
Lee County,Arkansas,73.6550632062585,05,077,75.8
Lincoln County,Arkansas,75.1174601445946,05,079,81.1
Little River County,Arkansas,74.2296480855239,05,081,89.0
Logan County,Arkansas,74.5390519713844,05,083,86.2
Lonoke County,Arkansas,75.1530127524346,05,085,89.1
Madison County,Arkansas,75.8570084978955,05,087,80.6
Marion County,Arkansas,75.6545986398168,05,089,86.5
Miller County,Arkansas,75.0245849048596,05,091,86.5
Mississippi County,Arkansas,71.6047392412473,05,093,81.1
Monroe County,Arkansas,72.5085008717615,05,095,78.9
Montgomery County,Arkansas,75.8260867646292,05,097,79.8
Nevada County,Arkansas,74.3619052994291,05,099,90.4
Newton County,Arkansas,77.4202686543232,05,101,86.5
Ouachita County,Arkansas,73.4591112390394,05,103,86.0
Perry County,Arkansas,75.1914833175535,05,105,84.8
Phillips County,Arkansas,71.3872806812049,05,107,80.3
Pike County,Arkansas,75.2543244823106,05,109,87.4
Poinsett County,Arkansas,71.448323467462,05,111,80.3
Polk County,Arkansas,75.318879330763,05,113,84.9
Pope County,Arkansas,76.7648866733951,05,115,84.5
Prairie County,Arkansas,76.3100595930086,05,117,83.2
Pulaski County,Arkansas,76.2703323632758,05,119,90.4
Randolph County,Arkansas,74.5934682592182,05,121,82.9
Saint Francis County,Arkansas,74.2825629644221,05,123,81.9
Saline County,Arkansas,77.3055666277896,05,125,90.6
Scott County,Arkansas,74.8636036332918,05,127,79.1
Searcy County,Arkansas,75.4159073702129,05,129,81.8
Sebastian County,Arkansas,76.1656763127211,05,131,84.1
Sevier County,Arkansas,75.6975365722476,05,133,76.5
Sharp County,Arkansas,73.8715952603263,05,135,83.5
Stone County,Arkansas,76.3093521708669,05,137,81.2
Union County,Arkansas,73.5506121344898,05,139,84.9
Van Buren County,Arkansas,76.0940936040922,05,141,85.1
Washington County,Arkansas,78.0991138391832,05,143,85.0
White County,Arkansas,75.5567414461608,05,145,84.4
Woodruff County,Arkansas,72.9480766180175,05,147,81.7
Yell County,Arkansas,74.9235318658026,05,149,78.2
Alameda County,California,82.7575999201849,06,001,88.4
Alpine County,California,78.6485788538821,06,003,91.2
Amador County,California,79.8862333173767,06,005,90.0
Butte County,California,77.74205624894,06,007,89.2
Calaveras County,California,79.652233484278,06,009,90.2
Colusa County,California,79.8519517516367,06,011,71.3
Contra Costa County,California,82.3343582015746,06,013,89.5
Del Norte County,California,75.6423735250373,06,015,80.1
El Dorado County,California,81.9417323021439,06,017,93.4
Fresno County,California,78.7315724036983,06,019,76.0
Glenn County,California,77.4985091634692,06,021,74.8
Humboldt County,California,77.103231884233,06,023,90.5
Imperial County,California,81.0043587502323,06,025,69.7
Inyo County,California,79.7078188792565,06,027,88.6
Kern County,California,77.2937032261976,06,029,74.1
Kings County,California,79.6146493630519,06,031,73.4
Lake County,California,74.991217511911,06,033,85.8
Lassen County,California,78.2284119036475,06,035,83.2
Los Angeles County,California,81.972558307764,06,037,79.1
Madera County,California,79.3974531940033,06,039,71.9
Marin County,California,85.1494474193505,06,041,93.3
Mariposa County,California,80.1801056836494,06,043,90.6
Mendocino County,California,79.077233019805,06,045,86.5
Merced County,California,78.8420147049498,06,047,69.1
Modoc County,California,77.2373424971755,06,049,84.8
Mono County,California,85.4852438391621,06,051,88.6
Monterey County,California,82.2537544267071,06,053,71.5
Napa County,California,81.66511692599,06,055,85.5
Nevada County,California,81.3041858848551,06,057,94.4
Orange County,California,82.9944118033005,06,059,85.5
Placer County,California,82.0887926135161,06,061,94.5
Plumas County,California,78.6325377024891,06,063,95.1
Riverside County,California,80.7191290565484,06,065,82.0
Sacramento County,California,79.4935137170957,06,067,87.7
San Benito County,California,81.9286772500934,06,069,80.5
San Bernardino County,California,78.5801556964033,06,071,80.0
San Diego County,California,82.0170756619688,06,073,87.4
San Francisco County,California,83.5138158609691,06,075,88.5
San Joaquin County,California,78.3915151066575,06,077,79.3
San Luis Obispo County,California,81.5052105883313,06,079,91.3
San Mateo County,California,84.7023442849213,06,081,89.6
Santa Barbara County,California,81.8166907378361,06,083,80.9
Santa Clara County,California,84.5063120740832,06,085,88.4
Santa Cruz County,California,82.7177673079809,06,087,86.3
Shasta County,California,76.2390119338471,06,089,91.1
Sierra County,California,78.8775588444232,06,091,92.4
Siskiyou County,California,76.2690959628399,06,093,90.2
Solano County,California,80.0436361786558,06,095,88.4
Sonoma County,California,82.0820448341027,06,097,88.8
Stanislaus County,California,77.8966215595777,06,099,78.9
Sutter County,California,78.6026819687963,06,101,78.2
Tehama County,California,77.3220982796968,06,103,84.5
Trinity County,California,76.6003438081553,06,105,92.4
Tulare County,California,78.4413170202644,06,107,70.8
Tuolumne County,California,78.8406628636061,06,109,90.7
Ventura County,California,82.2820614093944,06,111,85.0
Yolo County,California,81.315994065652,06,113,86.5
Yuba County,California,76.0772917446634,06,115,82.3
Alamosa County,Colorado,75.8122663850422,08,003,86.9
Archuleta County,Colorado,82.1853597930904,08,007,92.3
Baca County,Colorado,77.5452423013832,08,009,86.2
Bent County,Colorado,76.0410177047456,08,011,84.8
Chaffee County,Colorado,81.6805627048081,08,015,93.5
Cheyenne County,Colorado,78.6241739187883,08,017,91.6
Clear Creek County,Colorado,83.0032467314909,08,019,98.6
Conejos County,Colorado,76.5610928960289,08,021,88.0
Costilla County,Colorado,77.3234917081086,08,023,81.0
Crowley County,Colorado,76.9118821750115,08,025,86.1
Custer County,Colorado,81.5940275715944,08,027,93.6
Delta County,Colorado,78.1426822131909,08,029,90.7
Dolores County,Colorado,79.6458320998059,08,033,93.8
Douglas County,Colorado,83.798242865611,08,035,98.1
Eagle County,Colorado,89.037765865798,08,037,88.3
Elbert County,Colorado,82.0085057703699,08,039,96.7
El Paso County,Colorado,78.8629762838757,08,041,94.2
Fremont County,Colorado,77.3840109100534,08,043,90.1
Garfield County,Colorado,80.7747188112076,08,045,88.1
Gilpin County,Colorado,82.1469482912617,08,047,98.5
Grand County,Colorado,84.3255281528647,08,049,94.6
Gunnison County,Colorado,83.0109717359124,08,051,97.4
Huerfano County,Colorado,75.3764961797006,08,055,92.4
Jackson County,Colorado,79.7053619586582,08,057,87.4
Kiowa County,Colorado,77.4317406302941,08,061,95.7
Kit Carson County,Colorado,79.5711867594791,08,063,89.5
Lake County,Colorado,82.5092432798499,08,065,83.7
La Plata County,Colorado,82.2831673739764,08,067,95.5
Larimer County,Colorado,81.7409917944594,08,069,95.9
Las Animas County,Colorado,76.7842621659841,08,071,87.9
Lincoln County,Colorado,78.3588326706885,08,073,90.9
Logan County,Colorado,79.6749551479201,08,075,89.6
Mesa County,Colorado,78.6479463380801,08,077,90.5
Moffat County,Colorado,78.6065465646204,08,081,88.7
Montezuma County,Colorado,77.6362624458917,08,083,90.0
Montrose County,Colorado,79.6282118450066,08,085,89.0
Morgan County,Colorado,78.3683962833378,08,087,78.9
Otero County,Colorado,75.2461381669673,08,089,87.2
Ouray County,Colorado,84.4945402093033,08,091,97.8
Park County,Colorado,83.1413359768179,08,093,97.7
Phillips County,Colorado,80.83770234646,08,095,88.5
Pitkin County,Colorado,91.9533771503941,08,097,96.9
Prowers County,Colorado,77.0828492749894,08,099,80.5
Pueblo County,Colorado,76.4359209535187,08,101,89.7
Rio Blanco County,Colorado,78.9294619320974,08,103,91.9
Rio Grande County,Colorado,76.9744549124682,08,105,87.0
Routt County,Colorado,83.7251626952226,08,107,96.8
Saguache County,Colorado,79.7395365629359,08,109,83.1
San Miguel County,Colorado,86.8405002420409,08,113,96.8
Sedgwick County,Colorado,78.0042385836866,08,115,87.0
Summit County,Colorado,92.2538583558184,08,117,92.9
Teller County,Colorado,80.8594227143916,08,119,97.2
Washington County,Colorado,79.579162477447,08,121,91.9
Yuma County,Colorado,79.1819910265769,08,125,88.6
Adams County,Colorado,80.7776770732522,08,001,83.8
Arapahoe County,Colorado,80.7776770732522,08,005,92.6
Boulder County,Colorado,80.7776770732522,08,013,95.0
Broomfield County,Colorado,80.7776770732522,08,014,96.9
Denver County,Colorado,80.7776770732522,08,031,88.0
Jefferson County,Colorado,80.7776770732522,08,059,94.5
Weld County,Colorado,80.7776770732522,08,123,88.1
Fairfield County,Connecticut,83.06367075044,09,001,90.0
Hartford County,Connecticut,80.3245705571959,09,003,89.7
Litchfield County,Connecticut,80.4782806087235,09,005,93.0
Middlesex County,Connecticut,81.2555672072746,09,007,94.2
New Haven County,Connecticut,80.238661322463,09,009,90.1
New London County,Connecticut,80.0120060973127,09,011,92.3
Tolland County,Connecticut,81.8506213159263,09,013,95.0
Windham County,Connecticut,78.8137553417168,09,015,88.4
Kent County,Delaware,77.3566080866732,10,001,87.4
New Castle County,Delaware,78.4233453623627,10,003,91.6
Sussex County,Delaware,78.7243267092783,10,005,88.1
Alachua County,Florida,78.4340931262536,12,001,92.6
Baker County,Florida,75.128460017376,12,003,85.7
Bay County,Florida,75.8516440862453,12,005,90.7
Bradford County,Florida,74.9471636217274,12,007,79.6
Brevard County,Florida,77.1535095933838,12,009,92.2
Broward County,Florida,80.6456883184715,12,011,89.0
Calhoun County,Florida,74.745562315166,12,013,76.9
Charlotte County,Florida,80.2028826550715,12,015,90.6
Citrus County,Florida,75.2265593412728,12,017,88.4
Clay County,Florida,77.3186239719444,12,019,91.8
Collier County,Florida,85.3006274853414,12,021,87.1
Columbia County,Florida,75.0076209421469,12,023,86.1
Miami-Dade County,Florida,81.2133398870448,12,086,81.4
DeSoto County,Florida,79.353923606622,12,027,73.5
Dixie County,Florida,74.5628919091959,12,029,78.4
Duval County,Florida,75.6810672794633,12,031,89.8
Escambia County,Florida,74.8858720184732,12,033,90.5
Flagler County,Florida,78.8047744405017,12,035,92.2
Franklin County,Florida,76.2443544791436,12,037,80.7
Gadsden County,Florida,75.4408844419078,12,039,79.8
Gilchrist County,Florida,76.8041546429204,12,041,85.4
Glades County,Florida,80.4422155675543,12,043,74.5
Gulf County,Florida,76.6890535995694,12,045,85.5
Hamilton County,Florida,75.1405417872033,12,047,73.0
Hardee County,Florida,78.3664151371352,12,049,77.2
Hendry County,Florida,77.1024946420314,12,051,66.3
Hernando County,Florida,76.4707870919015,12,053,87.9
Highlands County,Florida,78.4611947135149,12,055,85.7
Hillsborough County,Florida,78.9068329546551,12,057,88.7
Holmes County,Florida,72.8524921555009,12,059,78.7
Indian River County,Florida,80.0866066846368,12,061,89.4
Jackson County,Florida,74.3833609589623,12,063,80.5
Jefferson County,Florida,77.0612988493261,12,065,82.0
Lafayette County,Florida,77.1306853774472,12,067,75.3
Lake County,Florida,78.231313487883,12,069,89.5
Lee County,Florida,81.8202975262275,12,071,88.4
Leon County,Florida,79.1165379077494,12,073,93.5
Levy County,Florida,74.8204356383303,12,075,84.9
Liberty County,Florida,75.7841247471328,12,077,81.4
Madison County,Florida,75.0209773080767,12,079,81.0
Manatee County,Florida,80.5582354410051,12,081,89.7
Marion County,Florida,75.8588184778582,12,083,87.6
Martin County,Florida,81.5458024946645,12,085,91.0
Monroe County,Florida,80.0453706124074,12,087,91.4
Nassau County,Florida,77.3506959508971,12,089,91.3
Okaloosa County,Florida,77.4527229824993,12,091,92.4
Okeechobee County,Florida,76.0476015281269,12,093,77.2
Orange County,Florida,79.8001708637047,12,095,88.5
Osceola County,Florida,78.8994587406866,12,097,86.7
Palm Beach County,Florida,81.5903769096319,12,099,88.5
Pasco County,Florida,77.2485204856939,12,101,89.5
Pinellas County,Florida,78.586674870322,12,103,91.3
Polk County,Florida,77.8084507732582,12,105,85.0
Putnam County,Florida,73.8294207855765,12,107,81.8
Saint Johns County,Florida,80.8265760794815,12,109,94.8
Saint Lucie County,Florida,79.5825368083965,12,111,86.3
Santa Rosa County,Florida,77.2818335841508,12,113,91.3
Sarasota County,Florida,81.1962314153777,12,115,93.1
Seminole County,Florida,79.9067588033048,12,117,94.3
Sumter County,Florida,80.6404891289786,12,119,92.1
Suwannee County,Florida,75.5232667907986,12,121,82.3
Taylor County,Florida,74.640605259606,12,123,78.8
Union County,Florida,67.7776529585801,12,125,76.5
Volusia County,Florida,76.2744848258596,12,127,90.5
Wakulla County,Florida,76.390708716639,12,129,87.7
Walton County,Florida,77.7803937214357,12,131,89.1
Washington County,Florida,72.6685066903205,12,133,81.3
Appling County,Georgia,74.1299840083705,13,001,74.9
Atkinson County,Georgia,73.6106428460459,13,003,67.2
Bacon County,Georgia,72.7153851629149,13,005,82.1
Baker County,Georgia,77.2265523808269,13,007,80.6
Baldwin County,Georgia,75.958726877356,13,009,85.8
Banks County,Georgia,76.7747953820731,13,011,75.9
Barrow County,Georgia,76.8906956716554,13,013,84.5
Bartow County,Georgia,76.6574000836464,13,015,83.6
Ben Hill County,Georgia,73.1077252518848,13,017,83.5
Berrien County,Georgia,74.4030446681557,13,019,79.0
Bibb County,Georgia,74.0479230862072,13,021,86.0
Bleckley County,Georgia,76.0332417443827,13,023,88.6
Brantley County,Georgia,74.6044083049542,13,025,78.9
Brooks County,Georgia,74.901508755282,13,027,85.1
Bryan County,Georgia,76.2530588035402,13,029,91.6
Bulloch County,Georgia,77.2098952039386,13,031,87.3
Burke County,Georgia,73.9960548058811,13,033,80.1
Butts County,Georgia,74.1990085559535,13,035,80.6
Calhoun County,Georgia,74.4427083560295,13,037,72.9
Camden County,Georgia,78.2590427705682,13,039,91.3
Candler County,Georgia,73.7650410440072,13,043,77.3
Carroll County,Georgia,75.5638951544728,13,045,84.6
Catoosa County,Georgia,77.9344541792589,13,047,87.5
Charlton County,Georgia,76.4868454884365,13,049,74.1
Chatham County,Georgia,77.8888660442048,13,051,89.9
Chattahoochee County,Georgia,77.4040253799594,13,053,94.3
Chattooga County,Georgia,73.6686753247581,13,055,73.8
Cherokee County,Georgia,80.2625671216918,13,057,92.1
Clarke County,Georgia,79.0362591976606,13,059,88.0
Clay County,Georgia,73.8111217920828,13,061,80.0
Clayton County,Georgia,76.8990515639018,13,063,84.8
Clinch County,Georgia,72.551746901677,13,065,69.2
Cobb County,Georgia,80.6407684417505,13,067,92.1
Coffee County,Georgia,74.5050115025747,13,069,75.7
Colquitt County,Georgia,74.1561281823738,13,071,74.7
Columbia County,Georgia,80.3603128042985,13,073,92.7
Cook County,Georgia,74.5026987480474,13,075,79.1
Coweta County,Georgia,78.8038123093466,13,077,89.2
Crawford County,Georgia,75.6724806214399,13,079,83.1
Crisp County,Georgia,74.7220937268816,13,081,82.8
Dade County,Georgia,75.3114701564565,13,083,80.7
Dawson County,Georgia,78.3033662471657,13,085,87.2
Decatur County,Georgia,73.6601562217573,13,087,82.5
DeKalb County,Georgia,80.4448353783483,13,089,89.3
Dodge County,Georgia,75.5468666139455,13,091,85.6
Dooly County,Georgia,78.5020483004188,13,093,77.7
Dougherty County,Georgia,74.3390713154805,13,095,83.4
Douglas County,Georgia,77.8467664649048,13,097,87.8
Early County,Georgia,73.5795568978364,13,099,80.4
Echols County,Georgia,77.4904865671423,13,101,74.2
Effingham County,Georgia,76.7115741558666,13,103,88.3
Elbert County,Georgia,74.483630029281,13,105,78.4
Emanuel County,Georgia,72.8820410119048,13,107,78.6
Evans County,Georgia,75.2129516041769,13,109,76.2
Fannin County,Georgia,77.7982430579873,13,111,86.6
Fayette County,Georgia,81.1591964534197,13,113,95.3
Floyd County,Georgia,75.3084423705215,13,115,82.4
Forsyth County,Georgia,82.1629515233153,13,117,93.0
Franklin County,Georgia,74.074368213478,13,119,82.3
Fulton County,Georgia,79.6229445774038,13,121,92.6
Gilmer County,Georgia,78.3697821362563,13,123,81.7
Glascock County,Georgia,73.556073913624,13,125,78.2
Glynn County,Georgia,77.6513857604345,13,127,88.1
Gordon County,Georgia,75.7777192557876,13,129,77.9
Grady County,Georgia,75.6745096058627,13,131,80.1
Greene County,Georgia,78.4712900431319,13,133,85.3
Gwinnett County,Georgia,81.0167761555968,13,135,87.7
Habersham County,Georgia,77.4525536461943,13,137,79.6
Hall County,Georgia,79.2450646509743,13,139,79.1
Hancock County,Georgia,75.381368510092,13,141,74.2
Haralson County,Georgia,73.5774524409532,13,143,81.2
Harris County,Georgia,79.5625776557608,13,145,92.2
Hart County,Georgia,77.164437570065,13,147,81.5
Heard County,Georgia,75.0756227800294,13,149,79.7
Henry County,Georgia,77.5779659535645,13,151,91.2
Houston County,Georgia,77.5879454126882,13,153,91.6
Irwin County,Georgia,75.0602816749064,13,155,81.5
Jackson County,Georgia,76.6407832284404,13,157,84.1
Jasper County,Georgia,76.1353765239125,13,159,82.8
Jeff Davis County,Georgia,73.5009861495751,13,161,79.3
Jefferson County,Georgia,72.6459562949125,13,163,76.4
Jenkins County,Georgia,73.4732476527202,13,165,79.3
Johnson County,Georgia,76.1942124683175,13,167,75.1
Jones County,Georgia,78.0617806492275,13,169,89.1
Lamar County,Georgia,74.9593700097731,13,171,87.0
Lanier County,Georgia,75.6935233496723,13,173,80.0
Laurens County,Georgia,74.6579676717434,13,175,85.9
Lee County,Georgia,76.7743295827364,13,177,90.9
Liberty County,Georgia,76.4874651261938,13,179,90.7
Lincoln County,Georgia,76.5255941801173,13,181,82.1
Long County,Georgia,79.0586846862287,13,183,87.7
Lowndes County,Georgia,76.1271047440151,13,185,86.6
Lumpkin County,Georgia,77.9066523957369,13,187,84.8
McDuffie County,Georgia,74.0298601677061,13,189,83.4
McIntosh County,Georgia,80.4104185456372,13,191,85.2
Macon County,Georgia,73.7464509823897,13,193,73.6
Madison County,Georgia,76.2644253282229,13,195,83.2
Marion County,Georgia,76.5979928578085,13,197,77.8
Meriwether County,Georgia,74.8212349638533,13,199,79.7
Miller County,Georgia,73.123478698754,13,201,82.6
Mitchell County,Georgia,73.9757811247242,13,205,77.2
Monroe County,Georgia,78.2585017790917,13,207,85.7
Montgomery County,Georgia,75.1853790614533,13,209,81.7
Morgan County,Georgia,77.8007938168183,13,211,87.7
Murray County,Georgia,75.1219487694679,13,213,70.7
Muscogee County,Georgia,74.2296849653059,13,215,88.0
Newton County,Georgia,76.4384532126195,13,217,86.6
Oconee County,Georgia,81.4613369282058,13,219,94.5
Oglethorpe County,Georgia,77.9479609720703,13,221,79.7
Paulding County,Georgia,78.9241895570538,13,223,89.4
Peach County,Georgia,73.8047058848866,13,225,83.0
Pickens County,Georgia,77.3860957156484,13,227,85.3
Pierce County,Georgia,74.4341947507242,13,229,83.4
Pike County,Georgia,75.7634647722075,13,231,88.2
Polk County,Georgia,73.5988039563983,13,233,78.8
Pulaski County,Georgia,78.2225246953724,13,235,81.1
Putnam County,Georgia,78.1286067826551,13,237,87.6
Quitman County,Georgia,76.2445068416415,13,239,64.7
Rabun County,Georgia,77.2156800094562,13,241,84.8
Randolph County,Georgia,75.0894837271813,13,243,74.5
Richmond County,Georgia,74.0629670568665,13,245,84.1
Rockdale County,Georgia,77.7222836148183,13,247,88.8
Schley County,Georgia,77.279661862851,13,249,87.6
Screven County,Georgia,74.7823602905223,13,251,83.5
Seminole County,Georgia,73.6092805430089,13,253,86.0
Spalding County,Georgia,74.6017277015724,13,255,81.9
Stephens County,Georgia,73.7753654217199,13,257,82.1
Stewart County,Georgia,74.4562707570844,13,259,68.1
Sumter County,Georgia,74.3226006260793,13,261,81.4
Talbot County,Georgia,74.7648988477763,13,263,82.3
Taliaferro County,Georgia,74.7025631630207,13,265,71.0
Tattnall County,Georgia,75.1531885694348,13,267,75.8
