County,State,mean_life_expectancy,State_FIPS,County_FIPS,High School Degree or Higher (%)
Marion County,Alabama,74.0145601745605,01,093,79.9
Marshall County,Alabama,74.0554552221729,01,095,78.6
Mobile County,Alabama,74.8448680449495,01,097,85.8
Monroe County,Alabama,74.7048197454091,01,099,82.0
Montgomery County,Alabama,75.9247713547993,01,101,85.5
Morgan County,Alabama,75.2816176346909,01,103,82.5
Perry County,Alabama,72.2207426684408,01,105,76.4
Pickens County,Alabama,74.3841278449026,01,107,81.1
Pike County,Alabama,74.9075976437267,01,109,80.0
Randolph County,Alabama,74.1995203731576,01,111,77.3
Russell County,Alabama,73.8166201926909,01,113,82.6
Saint Clair County,Alabama,74.931099486946,01,115,83.5
Shelby County,Alabama,79.9329869213868,01,117,91.6
Sumter County,Alabama,74.3710053760309,01,119,80.0
Talladega County,Alabama,73.4265194965138,01,121,79.8
Tallapoosa County,Alabama,74.8367340685609,01,123,79.6
Tuscaloosa County,Alabama,76.1222396683925,01,125,88.1
Walker County,Alabama,70.313647599106,01,127,78.6
Washington County,Alabama,74.2666042086814,01,129,79.7
Wilcox County,Alabama,71.4893330327934,01,131,79.9
Winston County,Alabama,74.3483369616355,01,133,76.0
Anchorage Municipality,Alaska,78.9414080782189,02,020,93.3
Bethel Census Area,Alaska,72.4470915674431,02,050,80.9
Bristol Bay Borough,Alaska,75.6282235384974,02,060,92.6
Fairbanks North Star Borough,Alaska,79.6767828494726,02,090,94.4
Haines Borough,Alaska,81.3439033397237,02,100,95.5
Juneau City and Borough,Alaska,80.1511541046263,02,110,95.6
Kenai Peninsula Borough,Alaska,78.4498058809908,02,122,92.7
Kodiak Island Borough,Alaska,79.6808969333594,02,150,90.7
Matanuska-Susitna Borough,Alaska,78.425444432157,02,170,92.4
Nome Census Area,Alaska,70.7266373275761,02,180,84.9
North Slope Borough,Alaska,75.2944708808568,02,185,88.4
Sitka City and Borough,Alaska,80.0851648320793,02,220,92.6
Southeast Fairbanks Census Area,Alaska,77.453426696203,02,240,90.7
Valdez-Cordova Census Area,Alaska,78.4894852204936,02,261,92.8
Wade Hampton Census Area,Alaska,68.2374433774828,02,270,
Northwest Arctic Borough,Alaska,72.3150672257676,02,188,79.1
Aleutians East Borough,Alaska,83.9668552562973,02,013,84.4
Aleutians West Census Area,Alaska,83.9668552562973,02,016,87.5
Dillingham Census Area,Alaska,73.902430273866,02,070,86.8
Lake and Peninsula Borough,Alaska,73.902430273866,02,164,86.3
Denali Borough,Alaska,73.7545978405956,02,068,96.2
Yukon-Koyukuk Census Area,Alaska,73.7545978405956,02,290,82.9
Hoonah-Angoon Census Area,Alaska,80.6333971268856,02,105,90.6
Skagway Municipality,Alaska,80.6333971268856,02,230,96.5
Yakutat City and Borough,Alaska,80.6333971268856,02,282,94.5
Ketchikan Gateway Borough,Alaska,78.7599035617588,02,130,92.0
Petersburg Borough,Alaska,78.7599035617588,02,195,92.4
Prince of Wales-Hyder Census Area,Alaska,78.7599035617588,02,198,90.5
Wrangell City and Borough,Alaska,78.7599035617588,02,275,88.1
Apache County,Arizona,72.5861795747435,04,001,78.2
Cochise County,Arizona,77.8381814457557,04,003,86.6
Coconino County,Arizona,78.7310637809859,04,005,88.9
Gila County,Arizona,74.5194372043746,04,007,84.3
Graham County,Arizona,77.0588505436379,04,009,85.4
Greenlee County,Arizona,78.2700423686553,04,011,87.9
Maricopa County,Arizona,79.7975632543799,04,013,86.9
Mohave County,Arizona,75.0984277272029,04,015,83.9
Navajo County,Arizona,74.0172421905699,04,017,81.5
Pima County,Arizona,78.7473891386961,04,019,87.7
Pinal County,Arizona,80.8872234047816,04,021,84.9
Santa Cruz County,Arizona,81.6928524316121,04,023,74.8
Yavapai County,Arizona,78.2013767088911,04,025,90.2
La Paz County,Arizona,81.1323584179148,04,012,75.2
Yuma County,Arizona,81.1323584179148,04,027,71.7
Arkansas County,Arkansas,73.5078340747071,05,001,82.5
Ashley County,Arkansas,74.1018929294341,05,003,83.9
Baxter County,Arkansas,75.9668160004689,05,005,87.2
Benton County,Arkansas,79.3662392360665,05,007,87.2
Boone County,Arkansas,76.2052538764821,05,009,85.0
Bradley County,Arkansas,73.6321012263139,05,011,79.9
Calhoun County,Arkansas,74.2742607709339,05,013,83.2
Carroll County,Arkansas,76.8819075049595,05,015,83.8
Chicot County,Arkansas,73.3238474544558,05,017,80.1
Clark County,Arkansas,75.3882863851655,05,019,86.5
Clay County,Arkansas,72.9811894014708,05,021,79.1
Cleburne County,Arkansas,75.8127585008705,05,023,83.3
Cleveland County,Arkansas,74.8939886154834,05,025,86.1
Columbia County,Arkansas,74.0855795655613,05,027,85.2
Conway County,Arkansas,74.754414371743,05,029,85.0
Craighead County,Arkansas,76.0817250967884,05,031,88.0
Crawford County,Arkansas,75.6766406592927,05,033,85.3
Crittenden County,Arkansas,72.5637861678559,05,035,81.8
Cross County,Arkansas,73.2244878594942,05,037,80.7
Dallas County,Arkansas,73.4422555480321,05,039,83.4
Desha County,Arkansas,72.6462159118589,05,041,76.1
Drew County,Arkansas,75.1951468080834,05,043,81.7
Faulkner County,Arkansas,76.4874032503551,05,045,91.1
Franklin County,Arkansas,74.4845723172756,05,047,81.1
Fulton County,Arkansas,74.9094662928843,05,049,83.9
Garland County,Arkansas,74.6472657226993,05,051,88.4
Grant County,Arkansas,75.4770090781045,05,053,90.0
Greene County,Arkansas,74.1589164965496,05,055,85.3
Hempstead County,Arkansas,75.1979646501176,05,057,78.7
Hot Spring County,Arkansas,74.4999020548917,05,059,85.9
Howard County,Arkansas,73.932743414837,05,061,79.4
Independence County,Arkansas,75.597642844104,05,063,84.5
Izard County,Arkansas,75.3232023880092,05,065,83.9
Jackson County,Arkansas,73.2755006173174,05,067,76.6
Jefferson County,Arkansas,73.3573657986794,05,069,84.3
Johnson County,Arkansas,75.708328154088,05,071,79.0
Lafayette County,Arkansas,74.1087285476435,05,073,80.2
Lawrence County,Arkansas,73.8666511091755,05,075,81.7
Lee County,Arkansas,73.2898101789483,05,077,69.3
Lincoln County,Arkansas,74.8737212942846,05,079,79.1
Little River County,Arkansas,74.0887659563583,05,081,86.0
Logan County,Arkansas,74.3392486202055,05,083,82.8
Lonoke County,Arkansas,74.8597538055158,05,085,88.1
Madison County,Arkansas,75.3760684364268,05,087,80.4
Marion County,Arkansas,75.2302699143187,05,089,86.0
Miller County,Arkansas,74.464750313759,05,091,85.5
Mississippi County,Arkansas,71.5808568937905,05,093,80.4
Monroe County,Arkansas,72.5512464018065,05,095,78.2
Montgomery County,Arkansas,75.7333292628795,05,097,79.8
Nevada County,Arkansas,74.1305169224004,05,099,83.1
Newton County,Arkansas,76.8481553354379,05,101,80.4
Ouachita County,Arkansas,72.9330993978912,05,103,86.2
Perry County,Arkansas,74.9408602678681,05,105,82.2
Phillips County,Arkansas,71.0370074249924,05,107,76.4
Pike County,Arkansas,74.8391656898764,05,109,81.4
Poinsett County,Arkansas,71.2771472412706,05,111,78.7
Polk County,Arkansas,74.8970397900164,05,113,84.3
Pope County,Arkansas,76.4300136434993,05,115,83.5
Prairie County,Arkansas,75.5071739186967,05,117,82.4
Pulaski County,Arkansas,75.8807017523375,05,119,90.1
Randolph County,Arkansas,74.4503944893886,05,121,83.3
Saint Francis County,Arkansas,74.2814678477732,05,123,78.0
Saline County,Arkansas,77.1945795984751,05,125,89.3
Scott County,Arkansas,74.7762367047787,05,127,76.4
Searcy County,Arkansas,75.209341850468,05,129,84.6
Sebastian County,Arkansas,75.7412578528108,05,131,82.5
Sevier County,Arkansas,75.0335734317659,05,133,69.6
Sharp County,Arkansas,73.8718009909941,05,135,83.2
Stone County,Arkansas,75.9810049570156,05,137,76.5
Union County,Arkansas,73.1547114216788,05,139,83.7
Van Buren County,Arkansas,76.1235890134709,05,141,84.3
Washington County,Arkansas,77.842915624892,05,143,84.2
White County,Arkansas,75.2602189004461,05,145,84.0
Woodruff County,Arkansas,72.6191345768075,05,147,75.5
Yell County,Arkansas,74.3789291508417,05,149,77.9
Alameda County,California,82.1501481156434,06,001,87.3
Alpine County,California,78.7141694777777,06,003,91.1
Amador County,California,79.6289913494107,06,005,88.3
Butte County,California,77.5105736588065,06,007,88.3
Calaveras County,California,79.3962210334918,06,009,90.4
Colusa County,California,79.8683726910953,06,011,68.1
Contra Costa County,California,81.820905224195,06,013,89.1
Del Norte County,California,75.3686655248315,06,015,82.2
El Dorado County,California,81.4317611841157,06,017,92.6
Fresno County,California,78.4598027402172,06,019,73.8
Glenn County,California,77.4678250112228,06,021,72.5
Humboldt County,California,76.7743480124378,06,023,90.3
Imperial County,California,80.7733344280559,06,025,67.0
Inyo County,California,79.2496428941011,06,027,88.5
Kern County,California,77.1131579275637,06,029,73.6
Kings County,California,79.3576346699736,06,031,72.9
Lake County,California,74.8583185356204,06,033,83.7
Lassen County,California,78.1832914319916,06,035,81.4
Los Angeles County,California,81.5672419912865,06,037,77.7
Madera County,California,78.9932943575827,06,039,71.7
Marin County,California,84.5696953393942,06,041,93.1
Mariposa County,California,80.0692648230514,06,043,89.5
Mendocino County,California,78.5297725160372,06,045,86.5
Merced County,California,78.5160140959399,06,047,68.6
Modoc County,California,77.3676287645249,06,049,86.4
Mono County,California,84.9099794657506,06,051,84.0
Monterey County,California,81.9215612488998,06,053,70.9
Napa County,California,81.1717905624185,06,055,83.9
Nevada County,California,81.0737790934898,06,057,93.3
Orange County,California,82.5515884259936,06,059,84.5
Placer County,California,81.6415657950364,06,061,94.2
Plumas County,California,78.4309252153192,06,063,91.9
Riverside County,California,80.3460832691874,06,065,80.5
Sacramento County,California,79.0908345914297,06,067,86.8
San Benito County,California,81.7030195794554,06,069,78.3
San Bernardino County,California,78.3619715863638,06,071,78.8
San Diego County,California,81.6053443891293,06,073,86.4
San Francisco County,California,82.9715287689956,06,075,87.4
San Joaquin County,California,78.1059218431169,06,077,78.0
San Luis Obispo County,California,81.2878144166655,06,079,90.1
San Mateo County,California,84.0123323762231,06,081,88.6
Santa Barbara County,California,81.6454722199999,06,083,80.1
Santa Clara County,California,83.9160943086229,06,085,87.1
Santa Cruz County,California,81.9961564120804,06,087,86.3
Shasta County,California,75.8154731112947,06,089,90.0
Sierra County,California,78.6673415441736,06,091,89.0
Siskiyou County,California,76.2815852028519,06,093,88.6
Solano County,California,79.6679789808252,06,095,87.5
Sonoma County,California,81.4949042107213,06,097,87.2
Stanislaus County,California,77.7558204850156,06,099,77.6
Sutter County,California,78.425992865714,06,101,79.2
Tehama County,California,77.156038711692,06,103,82.9
Trinity County,California,76.476377604325,06,105,90.7
Tulare County,California,78.0600422756,06,107,68.2
Tuolumne County,California,78.5207303713631,06,109,89.8
Ventura County,California,81.8451328376878,06,111,83.4
Yolo County,California,80.902034743803,06,113,85.6
Yuba County,California,75.7450257040619,06,115,82.2
Alamosa County,Colorado,75.771887610673,08,003,83.8
Archuleta County,Colorado,81.6414378243916,08,007,91.4
Baca County,Colorado,76.9965655550903,08,009,86.3
Bent County,Colorado,75.7641542661414,08,011,84.2
Chaffee County,Colorado,81.2002092122488,08,015,91.7
Cheyenne County,Colorado,78.8841561398334,08,017,90.6
Clear Creek County,Colorado,82.2134532225974,08,019,96.9
Conejos County,Colorado,76.3307341255663,08,021,84.0
Costilla County,Colorado,76.7769601558707,08,023,77.0
Crowley County,Colorado,77.1719431023493,08,025,82.8
Custer County,Colorado,81.0944165093847,08,027,91.7
Delta County,Colorado,77.9358229078402,08,029,88.0
Dolores County,Colorado,79.3628695960052,08,033,90.9
Douglas County,Colorado,83.4601212130212,08,035,97.9
Eagle County,Colorado,88.2928566275646,08,037,88.8
Elbert County,Colorado,81.4849215372713,08,039,96.4
El Paso County,Colorado,78.9786695180627,08,041,93.9
Fremont County,Colorado,77.137998463904,08,043,88.7
Garfield County,Colorado,80.5212296945579,08,045,86.9
Gilpin County,Colorado,81.1262138403668,08,047,98.0
Grand County,Colorado,83.5860252464151,08,049,95.7
Gunnison County,Colorado,82.632977713167,08,051,95.3
Huerfano County,Colorado,75.6325634414296,08,055,91.3
Jackson County,Colorado,79.6337211914158,08,057,87.8
Kiowa County,Colorado,77.5284594449532,08,061,92.9
Kit Carson County,Colorado,79.2319755865927,08,063,83.5
Lake County,Colorado,81.4714622277775,08,065,92.8
La Plata County,Colorado,81.6596562998791,08,067,94.8
Larimer County,Colorado,81.5083109395379,08,069,95.7
Las Animas County,Colorado,76.3309843460437,08,071,85.8
Lincoln County,Colorado,78.6842812775749,08,073,85.2
Logan County,Colorado,79.2200596051251,08,075,89.3
Mesa County,Colorado,78.3937721412894,08,077,89.8
Moffat County,Colorado,78.1221748148496,08,081,91.1
Montezuma County,Colorado,77.1367714339189,08,083,90.2
Montrose County,Colorado,79.2461641337684,08,085,88.8
Morgan County,Colorado,78.13439908772,08,087,81.0
Otero County,Colorado,75.1401575306602,08,089,85.8
Ouray County,Colorado,84.0203909090915,08,091,97.8
Park County,Colorado,82.7078121177392,08,093,96.3
Phillips County,Colorado,80.0902373229648,08,095,89.1
Pitkin County,Colorado,90.470655000783,08,097,95.4
Prowers County,Colorado,76.7338690354723,08,099,82.6
Pueblo County,Colorado,76.4534159713537,08,101,88.2
Rio Blanco County,Colorado,78.8510030730045,08,103,91.8
Rio Grande County,Colorado,76.7006333576077,08,105,83.4
Routt County,Colorado,83.0859439169025,08,107,96.5
Saguache County,Colorado,79.549357835051,08,109,80.8
San Miguel County,Colorado,85.8934808652553,08,113,93.2
Sedgwick County,Colorado,77.6908466567926,08,115,91.2
Summit County,Colorado,90.7599342440293,08,117,94.7
Teller County,Colorado,80.4060865096973,08,119,94.4
Washington County,Colorado,79.5359214085342,08,121,91.3
Yuma County,Colorado,78.8699502657181,08,125,87.1
Adams County,Colorado,80.2432338592034,08,001,82.2
Arapahoe County,Colorado,80.2432338592034,08,005,92.3
Boulder County,Colorado,80.2432338592034,08,013,94.5
Broomfield County,Colorado,80.2432338592034,08,014,96.1
Denver County,Colorado,80.2432338592034,08,031,86.4
Jefferson County,Colorado,80.2432338592034,08,059,94.2
Weld County,Colorado,80.2432338592034,08,123,87.0
Fairfield County,Connecticut,82.5933818002003,09,001,89.9
Hartford County,Connecticut,80.2119442590321,09,003,89.3
Litchfield County,Connecticut,80.4021916136219,09,005,91.7
Middlesex County,Connecticut,81.0821212220154,09,007,93.8
New Haven County,Connecticut,80.061944421033,09,009,89.5
New London County,Connecticut,79.9198566902699,09,011,91.6
Tolland County,Connecticut,81.718649046245,09,013,93.8
Windham County,Connecticut,78.8145339848324,09,015,88.1
Kent County,Delaware,77.2142387207649,10,001,86.9
New Castle County,Delaware,78.329504469616,10,003,90.5
Sussex County,Delaware,78.511223894838,10,005,86.2
Alachua County,Florida,78.4485792222787,12,001,92.5
Baker County,Florida,75.0098994703056,12,003,82.1
Bay County,Florida,75.8233176738751,12,005,88.7
Bradford County,Florida,75.281591103258,12,007,76.8
Brevard County,Florida,77.4763904243823,12,009,91.2
Broward County,Florida,80.38591179557,12,011,88.3
Calhoun County,Florida,74.8724377962822,12,013,76.9
Charlotte County,Florida,80.0342861683159,12,015,89.4
Citrus County,Florida,75.4513819875713,12,017,86.7
Clay County,Florida,77.2720166250971,12,019,90.8
Collier County,Florida,84.5508843732645,12,021,85.7
Columbia County,Florida,74.9065889001892,12,023,86.2
Miami-Dade County,Florida,80.9623762730876,12,086,80.6
DeSoto County,Florida,79.2280677265237,12,027,70.5
Dixie County,Florida,74.6214509730913,12,029,77.8
Duval County,Florida,75.8624927005273,12,031,88.9
Escambia County,Florida,75.113067006593,12,033,89.9
Flagler County,Florida,78.902559028605,12,035,91.1
Franklin County,Florida,75.9324842435541,12,037,79.6
Gadsden County,Florida,75.3613788068946,12,039,78.8
Gilchrist County,Florida,76.6292374244165,12,041,82.7
Glades County,Florida,80.4808894980128,12,043,74.4
Gulf County,Florida,76.1199507239587,12,045,82.5
Hamilton County,Florida,75.3710930703004,12,047,75.0
Hardee County,Florida,78.4028121656282,12,049,68.9
Hendry County,Florida,77.1586211178051,12,051,62.9
Hernando County,Florida,76.698885399624,12,053,87.0
Highlands County,Florida,78.4630943919612,12,055,83.3
Hillsborough County,Florida,78.6239373423411,12,057,87.8
Holmes County,Florida,73.5174425326516,12,059,78.3
Indian River County,Florida,80.0878689742647,12,061,87.6
Jackson County,Florida,74.7530884871818,12,063,78.4
Jefferson County,Florida,76.8534552788289,12,065,79.8
Lafayette County,Florida,76.6907511322574,12,067,74.8
Lake County,Florida,78.590205121082,12,069,87.8
Lee County,Florida,81.4778140042049,12,071,87.0
Leon County,Florida,79.1669529782412,12,073,92.6
Levy County,Florida,74.6523472464417,12,075,81.9
Liberty County,Florida,75.8738053602364,12,077,79.1
Madison County,Florida,74.8453783699189,12,079,82.7
Manatee County,Florida,80.2599669690005,12,081,88.5
Marion County,Florida,76.1771704219972,12,083,86.4
Martin County,Florida,81.2904164027968,12,085,90.0
Monroe County,Florida,79.7025052428046,12,087,91.0
Nassau County,Florida,77.4137857800555,12,089,90.9
Okaloosa County,Florida,77.5272617741847,12,091,91.3
Okeechobee County,Florida,76.0526843058407,12,093,71.9
Orange County,Florida,79.6229938205538,12,095,87.7
Osceola County,Florida,79.1287941677334,12,097,85.7
Palm Beach County,Florida,81.5435098991609,12,099,87.9
Pasco County,Florida,77.1762844629969,12,101,88.3
Pinellas County,Florida,78.395681342823,12,103,90.4
Polk County,Florida,77.8620845497436,12,105,84.0
Putnam County,Florida,74.090780438707,12,107,78.4
Saint Johns County,Florida,80.7873785548533,12,109,94.7
Saint Lucie County,Florida,79.3208079937143,12,111,85.8
Santa Rosa County,Florida,77.4755310649387,12,113,90.2
Sarasota County,Florida,81.0536216072404,12,115,92.6
Seminole County,Florida,80.0229363433933,12,117,93.4
Sumter County,Florida,80.6805603758586,12,119,90.5
Suwannee County,Florida,75.2518438739817,12,121,79.1
Taylor County,Florida,75.0117232413597,12,123,78.7
Union County,Florida,68.1022321435241,12,125,74.4
Volusia County,Florida,76.5873174711124,12,127,89.3
Wakulla County,Florida,76.4257876549123,12,129,87.7
Walton County,Florida,77.5629641542452,12,131,84.9
Washington County,Florida,73.1869831493123,12,133,79.8
Appling County,Georgia,74.1433448346722,13,001,76.4
Atkinson County,Georgia,73.4957386486268,13,003,67.9
Bacon County,Georgia,72.7359964465048,13,005,80.1
Baker County,Georgia,77.1856340859936,13,007,78.8
Baldwin County,Georgia,76.09619616506,13,009,81.7
Banks County,Georgia,76.5450676909754,13,011,75.4
Barrow County,Georgia,76.411888155461,13,013,82.0
Bartow County,Georgia,76.1722834809012,13,015,81.6
Ben Hill County,Georgia,73.1598816340588,13,017,81.2
Berrien County,Georgia,74.6754529151076,13,019,80.3
Bibb County,Georgia,73.6322262198595,13,021,84.3
Bleckley County,Georgia,75.6717690416959,13,023,85.2
Brantley County,Georgia,74.2546400533743,13,025,80.2
Brooks County,Georgia,74.8172682959812,13,027,79.0
Bryan County,Georgia,76.1180906074149,13,029,90.4
Bulloch County,Georgia,76.9215839131574,13,031,86.6
Burke County,Georgia,73.6021263366518,13,033,77.3
Butts County,Georgia,73.8736433128169,13,035,77.2
Calhoun County,Georgia,74.7431979128518,13,037,76.0
Camden County,Georgia,77.7910556071849,13,039,91.0
Candler County,Georgia,73.5173794672618,13,043,75.3
Carroll County,Georgia,75.1905636320048,13,045,81.1
Catoosa County,Georgia,77.6873163555651,13,047,85.6
Charlton County,Georgia,76.4126485763899,13,049,80.9
Chatham County,Georgia,77.495475731078,13,051,89.3
Chattahoochee County,Georgia,77.0407510773315,13,053,90.2
Chattooga County,Georgia,73.4795878806539,13,055,72.5
Cherokee County,Georgia,79.8919212910128,13,057,89.8
Clarke County,Georgia,78.5390655519176,13,059,86.2
Clay County,Georgia,74.0565024724032,13,061,82.3
Clayton County,Georgia,76.5867255823059,13,063,83.6
Clinch County,Georgia,72.5941347103603,13,065,76.4
Cobb County,Georgia,80.1632391745068,13,067,91.2
Coffee County,Georgia,74.6415935021983,13,069,78.7
Colquitt County,Georgia,74.2395419909798,13,071,72.5
Columbia County,Georgia,79.9446528000494,13,073,91.9
Cook County,Georgia,74.3816861362536,13,075,76.4
Coweta County,Georgia,78.3629639007777,13,077,88.6
Crawford County,Georgia,75.7700017855094,13,079,80.5
Crisp County,Georgia,74.8754728821352,13,081,79.7
Dade County,Georgia,74.9169898375515,13,083,80.1
Dawson County,Georgia,77.8404809399285,13,085,86.5
Decatur County,Georgia,73.7947102183909,13,087,79.5
DeKalb County,Georgia,79.6424407722431,13,089,88.6
Dodge County,Georgia,75.2439111309318,13,091,81.5
Dooly County,Georgia,78.4687087657377,13,093,74.5
Dougherty County,Georgia,74.5138416570881,13,095,82.2
Douglas County,Georgia,77.3715511881552,13,097,88.3
Early County,Georgia,73.1140819945057,13,099,79.8
Echols County,Georgia,77.1261008355718,13,101,67.0
Effingham County,Georgia,76.3761584292673,13,103,86.2
Elbert County,Georgia,74.4234738881675,13,105,78.5
Emanuel County,Georgia,72.7620593157699,13,107,77.8
Evans County,Georgia,74.8433020894414,13,109,77.1
Fannin County,Georgia,76.9911635316195,13,111,83.0
Fayette County,Georgia,80.7588889119797,13,113,94.6
Floyd County,Georgia,75.2562231958774,13,115,79.7
Forsyth County,Georgia,81.64720509527,13,117,92.2
Franklin County,Georgia,73.9914157726118,13,119,76.6
Fulton County,Georgia,78.7678526769602,13,121,91.3
Gilmer County,Georgia,78.110295381191,13,123,80.3
Glascock County,Georgia,73.5591151643724,13,125,78.6
Glynn County,Georgia,77.1042251846537,13,127,87.6
Gordon County,Georgia,75.5399076199864,13,129,75.4
Grady County,Georgia,75.6781613975346,13,131,77.1
Greene County,Georgia,77.6535983104785,13,133,82.3
Gwinnett County,Georgia,80.5977995974354,13,135,87.5
Habersham County,Georgia,77.41930695738,13,137,78.3
Hall County,Georgia,78.8501578196255,13,139,77.3
Hancock County,Georgia,75.5511526228516,13,141,72.9
Haralson County,Georgia,73.2548609996383,13,143,78.3
Harris County,Georgia,79.3637275024378,13,145,89.8
Hart County,Georgia,76.8943495410448,13,147,80.9
Heard County,Georgia,74.7359238306926,13,149,78.9
Henry County,Georgia,77.2246725220502,13,151,89.4
Houston County,Georgia,77.4957791397741,13,153,89.8
Irwin County,Georgia,74.9700522755473,13,155,84.7
Jackson County,Georgia,76.154219538743,13,157,81.7
Jasper County,Georgia,75.9077043960719,13,159,77.2
Jeff Davis County,Georgia,73.27850301101,13,161,78.4
Jefferson County,Georgia,72.677315464956,13,163,74.5
Jenkins County,Georgia,73.4881821924482,13,165,77.8
Johnson County,Georgia,76.1256460094423,13,167,74.3
Jones County,Georgia,77.9077041501382,13,169,87.5
Lamar County,Georgia,74.5163705283169,13,171,84.0
Lanier County,Georgia,75.3402613596848,13,173,78.2
Laurens County,Georgia,74.6099464490999,13,175,82.9
Lee County,Georgia,76.7932149732719,13,177,88.5
Liberty County,Georgia,76.4775650868514,13,179,89.7
Lincoln County,Georgia,76.1576916943944,13,181,83.4
Long County,Georgia,78.3681666188566,13,183,87.3
Lowndes County,Georgia,75.995529913625,13,185,84.4
Lumpkin County,Georgia,77.6218085990866,13,187,84.2
McDuffie County,Georgia,73.8513564466333,13,189,79.9
McIntosh County,Georgia,79.7602966419833,13,191,82.4
Macon County,Georgia,73.8433801513223,13,193,72.2
Madison County,Georgia,75.8660518401721,13,195,82.8
Marion County,Georgia,76.3753888559576,13,197,78.4
Meriwether County,Georgia,74.4599480502971,13,199,77.1
Miller County,Georgia,73.539483539702,13,201,79.0
Mitchell County,Georgia,74.2252815852118,13,205,76.6
Monroe County,Georgia,77.4615928697148,13,207,84.2
Montgomery County,Georgia,75.1047075175106,13,209,82.0
Morgan County,Georgia,77.4326850024947,13,211,83.4
Murray County,Georgia,74.8101618892847,13,213,68.8
Muscogee County,Georgia,74.2199476837889,13,215,86.6
Newton County,Georgia,76.0155551337021,13,217,84.4
Oconee County,Georgia,80.90554970106,13,219,93.4
Oglethorpe County,Georgia,77.8050173797246,13,221,79.6
Paulding County,Georgia,78.4895950797659,13,223,89.6
Peach County,Georgia,73.7980458639214,13,225,85.1
Pickens County,Georgia,77.1138210119651,13,227,83.2
Pierce County,Georgia,74.4889636156105,13,229,82.0
Pike County,Georgia,75.5700513081301,13,231,87.9
Polk County,Georgia,73.3539926871238,13,233,75.7
Pulaski County,Georgia,77.5360379042965,13,235,80.5
Putnam County,Georgia,77.3546977694882,13,237,84.1
Quitman County,Georgia,75.2221673212216,13,239,76.9
Rabun County,Georgia,77.1527603986146,13,241,85.6
Randolph County,Georgia,75.426296165832,13,243,70.7
Richmond County,Georgia,73.8653991245777,13,245,83.6
Rockdale County,Georgia,77.7038819561169,13,247,87.1
Schley County,Georgia,77.1063445326143,13,249,80.9
Screven County,Georgia,74.4653823162502,13,251,81.1
Seminole County,Georgia,73.7255189590861,13,253,82.1
Spalding County,Georgia,74.2485252754827,13,255,79.3
Stephens County,Georgia,73.3793014301216,13,257,81.1
Stewart County,Georgia,74.0889879344936,13,259,62.1
Sumter County,Georgia,74.507156199642,13,261,77.8
Talbot County,Georgia,74.7719078108227,13,263,78.6
Taliaferro County,Georgia,74.4151345520244,13,265,67.2
Tattnall County,Georgia,74.8066149880787,13,267,74.1
