County,State,mean_life_expectancy,State_FIPS,County_FIPS,Rent Burden Count (+50%)
Nevada County,Arkansas,74.3108502571174,05,099,175
Newton County,Arkansas,77.0546342078252,05,101,42
Ouachita County,Arkansas,73.4215539603755,05,103,787
Perry County,Arkansas,75.3566377146712,05,105,81
Phillips County,Arkansas,71.143137921812,05,107,1080
Pike County,Arkansas,75.3219856286797,05,109,208
Poinsett County,Arkansas,71.7436296549771,05,111,609
Polk County,Arkansas,75.1706027573073,05,113,262
Pope County,Arkansas,76.5312262614872,05,115,1596
Prairie County,Arkansas,75.5040076219309,05,117,124
Pulaski County,Arkansas,76.2155838234668,05,119,14677
Randolph County,Arkansas,74.8295050145305,05,121,416
Saint Francis County,Arkansas,74.2143402022178,05,123,839
Saline County,Arkansas,77.2702721854195,05,125,1486
Scott County,Arkansas,75.4264942209673,05,127,211
Searcy County,Arkansas,75.8170342561347,05,129,144
Sebastian County,Arkansas,75.9063008139938,05,131,4046
Sevier County,Arkansas,74.8024916114451,05,133,226
Sharp County,Arkansas,74.4068059903225,05,135,270
Stone County,Arkansas,76.4746383103692,05,137,207
Union County,Arkansas,73.3950491276234,05,139,1253
Van Buren County,Arkansas,76.3377657708152,05,141,215
Washington County,Arkansas,77.9667709462642,05,143,8468
White County,Arkansas,75.4804389196206,05,145,1844
Woodruff County,Arkansas,72.9704729972146,05,147,242
Yell County,Arkansas,74.6982071723465,05,149,444
Alameda County,California,81.7395666265102,06,001,66698
Alpine County,California,78.7968439851636,06,003,21
Amador County,California,79.7223050305829,06,005,907
Butte County,California,78.0043483458703,06,007,10496
Calaveras County,California,79.7276449490236,06,009,846
Colusa County,California,80.1885672391631,06,011,437
Contra Costa County,California,81.5819673902927,06,013,34291
Del Norte County,California,75.9485446226768,06,015,1078
El Dorado County,California,81.1333632533598,06,017,4309
Fresno County,California,78.6280024400332,06,019,39831
Glenn County,California,78.0902335149727,06,021,767
Humboldt County,California,77.0385176745656,06,023,7939
Imperial County,California,81.0040782496188,06,025,5732
Inyo County,California,79.2667613009441,06,027,553
Kern County,California,77.4190857391695,06,029,29338
Kings County,California,79.4568073221703,06,031,4534
Lake County,California,75.3296236176337,06,033,3597
Lassen County,California,78.5887276747557,06,035,947
Los Angeles County,California,81.513727949983,06,037,526210
Madera County,California,78.9675915817164,06,039,3548
Marin County,California,84.1641989359273,06,041,10539
Mariposa County,California,80.3362251688537,06,043,401
Mendocino County,California,78.6500830383081,06,045,4033
Merced County,California,78.6838148179829,06,047,9325
Modoc County,California,77.8998017368993,06,049,324
Mono County,California,85.128377239051,06,051,365
Monterey County,California,81.9185117287455,06,053,16432
Napa County,California,81.0720024251202,06,055,4879
Nevada County,California,81.2593934799348,06,057,3100
Orange County,California,82.3839819579677,06,059,115275
Placer County,California,81.4678387425728,06,061,9967
Plumas County,California,78.5189520450344,06,063,594
Riverside County,California,80.4402769706343,06,065,68836
Sacramento County,California,79.132092350364,06,067,63678
San Benito County,California,81.8444776151262,06,069,1746
San Bernardino County,California,78.6487652383866,06,071,68642
San Diego County,California,81.4679164471467,06,073,136066
San Francisco County,California,82.485751145669,06,075,47839
San Joaquin County,California,78.2220036604945,06,077,26557
San Luis Obispo County,California,81.2489637100771,06,079,12786
San Mateo County,California,83.4967990283785,06,081,24231
Santa Barbara County,California,81.7882481086712,06,083,19274
Santa Clara County,California,83.500114935863,06,085,60657
Santa Cruz County,California,81.5626211749038,06,087,11813
Shasta County,California,76.0662043800792,06,089,7417
Sierra County,California,79.0329351185959,06,091,63
Siskiyou County,California,76.7979664249462,06,093,2237
Solano County,California,79.6800244647687,06,095,15867
Sonoma County,California,81.1485223965982,06,097,20140
Stanislaus County,California,77.9770812106916,06,099,21337
Sutter County,California,78.7426896341866,06,101,3163
Tehama County,California,77.9506792628036,06,103,1709
Trinity County,California,76.9955672863657,06,105,320
Tulare County,California,78.2025078803788,06,107,15300
Tuolumne County,California,79.044258406196,06,109,2018
Ventura County,California,81.7761931721516,06,111,26175
Yolo County,California,80.7386624179938,06,113,10070
Yuba County,California,75.9458062203812,06,115,2479
Alamosa County,Colorado,76.4616841387818,08,003,619
Archuleta County,Colorado,81.4870439008997,08,007,244
Baca County,Colorado,77.2704980116003,08,009,63
Bent County,Colorado,75.9350821641372,08,011,160
Chaffee County,Colorado,81.3491483892739,08,015,304
Cheyenne County,Colorado,79.6023492108261,08,017,0
Clear Creek County,Colorado,81.7821524704633,08,019,131
Conejos County,Colorado,77.0258356905695,08,021,135
Costilla County,Colorado,77.4765309356295,08,023,62
Crowley County,Colorado,77.8467351587918,08,025,43
Custer County,Colorado,81.3160951778407,08,027,96
Delta County,Colorado,78.5857114920751,08,029,808
Dolores County,Colorado,79.6818226875829,08,033,34
Douglas County,Colorado,83.398137452493,08,035,3557
Eagle County,Colorado,87.8651173312628,08,037,1299
Elbert County,Colorado,81.2848837662553,08,039,167
El Paso County,Colorado,79.5325202986677,08,041,19076
Fremont County,Colorado,77.2534699163747,08,043,1189
Garfield County,Colorado,80.6723210779454,08,045,1514
Gilpin County,Colorado,80.5058523843539,08,047,187
Grand County,Colorado,83.3911146189488,08,049,240
Gunnison County,Colorado,82.5765389495522,08,051,685
Huerfano County,Colorado,76.886483043344,08,055,194
Jackson County,Colorado,79.8747254930755,08,057,42
Kiowa County,Colorado,77.8278281310628,08,061,24
Kit Carson County,Colorado,78.7539822578827,08,063,111
Lake County,Colorado,80.838132827301,08,065,262
La Plata County,Colorado,81.8467654951257,08,067,1590
Larimer County,Colorado,81.5278668733351,08,069,12502
Las Animas County,Colorado,76.7407696975048,08,071,555
Lincoln County,Colorado,79.4178092826071,08,073,129
Logan County,Colorado,79.0949385769402,08,075,397
Mesa County,Colorado,78.7674543057644,08,077,4096
Moffat County,Colorado,78.3930826953069,08,081,228
Montezuma County,Colorado,77.5115724550133,08,083,760
Montrose County,Colorado,79.6067950700064,08,085,1137
Morgan County,Colorado,78.3030515948637,08,087,608
Otero County,Colorado,75.7111807102341,08,089,604
Ouray County,Colorado,84.2222044140032,08,091,105
Park County,Colorado,82.4733990891643,08,093,187
Phillips County,Colorado,80.1194776987327,08,095,105
Pitkin County,Colorado,89.6648153256682,08,097,271
Prowers County,Colorado,76.8340804383445,08,099,374
Pueblo County,Colorado,77.094553026069,08,101,5802
Rio Blanco County,Colorado,79.3559610492821,08,103,79
Rio Grande County,Colorado,77.1676477578974,08,105,351
Routt County,Colorado,83.0289544645963,08,107,751
Saguache County,Colorado,80.3484813709541,08,109,154
San Miguel County,Colorado,85.3741700410346,08,113,241
Sedgwick County,Colorado,78.1950772359603,08,115,56
Summit County,Colorado,89.9631891686862,08,117,970
Teller County,Colorado,80.4486314426082,08,119,469
Washington County,Colorado,79.9994991153517,08,121,77
Yuma County,Colorado,79.1559316064511,08,125,171
Adams County,Colorado,80.114402788454,08,001,12551
Arapahoe County,Colorado,80.114402788454,08,005,20486
Boulder County,Colorado,80.114402788454,08,013,14511
Broomfield County,Colorado,80.114402788454,08,014,1454
Denver County,Colorado,80.114402788454,08,031,32272
Jefferson County,Colorado,80.114402788454,08,059,15235
Weld County,Colorado,80.114402788454,08,123,6777
Fairfield County,Connecticut,82.361563205464,09,001,28335
Hartford County,Connecticut,80.45268370516,09,003,31777
Litchfield County,Connecticut,80.6126221620776,09,005,3301
Middlesex County,Connecticut,81.2500528358246,09,007,3694
New Haven County,Connecticut,80.1729267704691,09,009,35940
New London County,Connecticut,80.1491336655257,09,011,6591
Tolland County,Connecticut,81.786493464423,09,013,2939
Windham County,Connecticut,79.1337741835024,09,015,3232
Kent County,Delaware,77.6499786880756,10,001,4012
New Castle County,Delaware,78.7647932114062,10,003,14684
Sussex County,Delaware,78.6763072946828,10,005,3237
Alachua County,Florida,78.7919425921797,12,001,14280
Baker County,Florida,75.5212181623326,12,003,395
Bay County,Florida,76.4660813157135,12,005,6026
Bradford County,Florida,76.1902715953288,12,007,521
Brevard County,Florida,78.3330796870858,12,009,14454
Broward County,Florida,80.5650531347463,12,011,69728
Calhoun County,Florida,75.6943342878028,12,013,295
Charlotte County,Florida,80.4284537804809,12,015,3976
Citrus County,Florida,76.4681482910462,12,017,3045
Clay County,Florida,77.9259215123163,12,019,3358
Collier County,Florida,84.3190295276291,12,021,7690
Columbia County,Florida,75.5977790791096,12,023,1538
Miami-Dade County,Florida,81.1234565201074,12,086,126250
DeSoto County,Florida,79.7087112323078,12,027,607
Dixie County,Florida,75.2446510785173,12,029,120
Duval County,Florida,76.5390715004831,12,031,32975
Escambia County,Florida,75.8996052771069,12,033,10034
Flagler County,Florida,79.5278588605028,12,035,1872
Franklin County,Florida,76.2687045965907,12,037,336
Gadsden County,Florida,75.7781182334425,12,039,1153
Gilchrist County,Florida,76.9549182859829,12,041,292
Glades County,Florida,80.8626224515423,12,043,187
Gulf County,Florida,76.7041030080508,12,045,280
Hamilton County,Florida,76.2504227694229,12,047,178
Hardee County,Florida,79.0372669912688,12,049,569
Hendry County,Florida,77.9010640777765,12,051,838
Hernando County,Florida,77.3010243498065,12,053,4805
Highlands County,Florida,79.3108383100278,12,055,2245
Hillsborough County,Florida,78.7344657791495,12,057,50132
Holmes County,Florida,74.3769076881332,12,059,246
Indian River County,Florida,80.5353504178124,12,061,4395
Jackson County,Florida,75.6572242778723,12,063,953
Jefferson County,Florida,77.105237152819,12,065,230
Lafayette County,Florida,76.9386335655433,12,067,125
Lake County,Florida,79.4075989109908,12,069,8179
Lee County,Florida,81.6434872180073,12,071,17845
Leon County,Florida,79.5046507466643,12,073,17856
Levy County,Florida,75.2648595949867,12,075,742
Liberty County,Florida,76.2864345782619,12,077,28
Madison County,Florida,75.3802096490306,12,079,514
Manatee County,Florida,80.6401375278797,12,081,9823
Marion County,Florida,77.2193842479713,12,083,8291
Martin County,Florida,81.6918626898687,12,085,4169
Monroe County,Florida,79.6572423356517,12,087,3333
Nassau County,Florida,77.6273796286286,12,089,1208
Okaloosa County,Florida,78.0243619781617,12,091,5542
Okeechobee County,Florida,76.6928309950686,12,093,749
Orange County,Florida,79.907746185422,12,095,53707
Osceola County,Florida,79.4141527712853,12,097,10610
Palm Beach County,Florida,81.9478048279696,12,099,47460
Pasco County,Florida,77.8138523845587,12,101,10652
Pinellas County,Florida,78.6699666288068,12,103,35124
Polk County,Florida,78.3866007118166,12,105,16677
Putnam County,Florida,74.824728147007,12,107,1992
Saint Johns County,Florida,81.0314147503521,12,109,4537
Saint Lucie County,Florida,79.7759103073056,12,111,9253
Santa Rosa County,Florida,77.9439581693406,12,113,2471
Sarasota County,Florida,81.4743257016792,12,115,11561
Seminole County,Florida,80.4267833401531,12,117,10784
Sumter County,Florida,81.3091282658141,12,119,900
Suwannee County,Florida,75.6351396305189,12,121,715
Taylor County,Florida,75.867327971606,12,123,345
Union County,Florida,69.0842926635716,12,125,147
Volusia County,Florida,77.4474098595231,12,127,16615
Wakulla County,Florida,76.5579235348067,12,129,744
Walton County,Florida,77.7370870344531,12,131,1606
Washington County,Florida,74.4336357205743,12,133,438
Appling County,Georgia,74.9345343621424,13,001,160
Atkinson County,Georgia,73.9687683772182,13,003,153
Bacon County,Georgia,73.5924839273872,13,005,291
Baker County,Georgia,77.6093613310299,13,007,88
Baldwin County,Georgia,76.3589481043216,13,009,2052
Banks County,Georgia,76.9206951845027,13,011,273
Barrow County,Georgia,76.568775709694,13,013,1078
Bartow County,Georgia,76.2401395708099,13,015,2575
Ben Hill County,Georgia,73.713227095883,13,017,618
Berrien County,Georgia,75.4720784517024,13,019,396
Bibb County,Georgia,73.9123435117015,13,021,7955
Bleckley County,Georgia,76.1132929655014,13,023,273
Brantley County,Georgia,74.8752724973373,13,025,109
Brooks County,Georgia,75.4456931980419,13,027,587
Bryan County,Georgia,76.2090812741944,13,029,548
Bulloch County,Georgia,77.1197815582943,13,031,4161
Burke County,Georgia,73.6781476098738,13,033,489
Butts County,Georgia,74.1140850897095,13,035,404
Calhoun County,Georgia,75.2998074781914,13,037,149
Camden County,Georgia,77.7735434870564,13,039,1458
Candler County,Georgia,74.0567782956218,13,043,221
Carroll County,Georgia,75.2022873519906,13,045,4016
Catoosa County,Georgia,77.9247757438196,13,047,1198
Charlton County,Georgia,76.7697615807727,13,049,216
Chatham County,Georgia,77.5184797541465,13,051,11725
Chattahoochee County,Georgia,76.84255932623,13,053,150
Chattooga County,Georgia,73.8317108439486,13,055,399
Cherokee County,Georgia,79.7496679472048,13,057,3769
Clarke County,Georgia,78.2615876465466,13,059,7268
Clay County,Georgia,74.8432062452083,13,061,66
Clayton County,Georgia,76.7325719862389,13,063,11516
Clinch County,Georgia,73.408491917808,13,065,129
Cobb County,Georgia,79.9283366661823,13,067,20991
Coffee County,Georgia,75.2157891526563,13,069,874
Colquitt County,Georgia,75.0860049176497,13,071,1298
Columbia County,Georgia,80.1160154662685,13,073,1579
Cook County,Georgia,74.7696432807423,13,075,291
Coweta County,Georgia,78.2106345028716,13,077,2944
Crawford County,Georgia,76.58022808544,13,079,251
Crisp County,Georgia,75.6681687717805,13,081,888
Dade County,Georgia,75.3966077791311,13,083,322
Dawson County,Georgia,77.8413801559133,13,085,491
Decatur County,Georgia,74.7688125394424,13,087,917
DeKalb County,Georgia,79.3320318728214,13,089,31122
Dodge County,Georgia,75.6240895589048,13,091,393
Dooly County,Georgia,78.270500402471,13,093,424
Dougherty County,Georgia,75.1444111594597,13,095,5586
Douglas County,Georgia,77.2553994583244,13,097,3441
Early County,Georgia,74.1746109809755,13,099,293
Echols County,Georgia,77.6281901979393,13,101,110
Effingham County,Georgia,76.4578448594999,13,103,962
Elbert County,Georgia,74.9297782306706,13,105,502
Emanuel County,Georgia,73.1875806317402,13,107,513
Evans County,Georgia,75.1835484789051,13,109,246
Fannin County,Georgia,76.688033522143,13,111,396
Fayette County,Georgia,80.7802913886552,13,113,1404
Floyd County,Georgia,75.4551048703234,13,115,3076
Forsyth County,Georgia,81.2375145242419,13,117,2066
Franklin County,Georgia,74.5581372850625,13,119,420
Fulton County,Georgia,78.4328501920243,13,121,43794
Gilmer County,Georgia,78.1821220728799,13,123,675
Glascock County,Georgia,74.0702002494758,13,125,66
Glynn County,Georgia,77.1794930798449,13,127,3078
Gordon County,Georgia,75.8399271754514,13,129,1390
Grady County,Georgia,76.151119404243,13,131,840
Greene County,Georgia,77.7320535995304,13,133,338
Gwinnett County,Georgia,80.4465430438862,13,135,21191
Habersham County,Georgia,77.6419958353258,13,137,702
Hall County,Georgia,78.7457723645131,13,139,4193
Hancock County,Georgia,76.1199783068919,13,141,205
Haralson County,Georgia,73.553644831127,13,143,995
Harris County,Georgia,79.2890077652842,13,145,375
Hart County,Georgia,77.1294577753602,13,147,556
Heard County,Georgia,75.2250279243881,13,149,209
Henry County,Georgia,77.2668197628104,13,151,3898
Houston County,Georgia,77.5707003222215,13,153,3682
Irwin County,Georgia,75.5319125492145,13,155,128
Jackson County,Georgia,76.1779796658862,13,157,1136
Jasper County,Georgia,76.2323285378843,13,159,370
Jeff Davis County,Georgia,73.7586459215342,13,161,319
Jefferson County,Georgia,73.2040306163978,13,163,517
Jenkins County,Georgia,74.1817912893906,13,165,327
Johnson County,Georgia,76.4532268359357,13,167,121
Jones County,Georgia,78.2209896513889,13,169,388
Lamar County,Georgia,74.9977890915742,13,171,378
Lanier County,Georgia,75.5325124997842,13,173,374
Laurens County,Georgia,74.949039342625,13,175,1241
Lee County,Georgia,77.5265837874481,13,177,489
Liberty County,Georgia,76.8668130027685,13,179,2255
Lincoln County,Georgia,76.2155783286932,13,181,57
Long County,Georgia,78.3991318448588,13,183,418
Lowndes County,Georgia,76.2453956744472,13,185,4971
Lumpkin County,Georgia,78.0597439768539,13,187,883
McDuffie County,Georgia,74.41963111247,13,189,718
McIntosh County,Georgia,79.4457187215119,13,191,188
Macon County,Georgia,74.3211885630731,13,193,292
Madison County,Georgia,75.8992950836721,13,195,476
Marion County,Georgia,76.7225770981052,13,197,120
Meriwether County,Georgia,74.8538276665634,13,199,503
Miller County,Georgia,74.1545691223151,13,201,90
Mitchell County,Georgia,75.188921032314,13,205,557
Monroe County,Georgia,77.4406245257145,13,207,498
Montgomery County,Georgia,75.5819616344513,13,209,122
Morgan County,Georgia,77.5545771533365,13,211,367
Murray County,Georgia,75.1415400042245,13,213,905
Muscogee County,Georgia,74.9242055218078,13,215,7694
Newton County,Georgia,76.388924256193,13,217,2725
Oconee County,Georgia,80.4602667100514,13,219,264
Oglethorpe County,Georgia,78.1537582497183,13,221,173
Paulding County,Georgia,78.5126316183096,13,223,2322
Peach County,Georgia,74.5309944327822,13,225,1056
Pickens County,Georgia,77.550434569024,13,227,488
Pierce County,Georgia,75.1711946674867,13,229,284
Pike County,Georgia,76.0207025888261,13,231,293
Polk County,Georgia,73.7433236411906,13,233,1038
Pulaski County,Georgia,77.8146750421041,13,235,123
Putnam County,Georgia,77.2313879034576,13,237,346
Quitman County,Georgia,75.7144452783848,13,239,22
Rabun County,Georgia,77.6420387387985,13,241,466
Randolph County,Georgia,76.2313513334328,13,243,250
Richmond County,Georgia,74.1469853140117,13,245,8912
Rockdale County,Georgia,77.993058268219,13,247,2209
Schley County,Georgia,77.7098948093512,13,249,75
Screven County,Georgia,74.8304509951324,13,251,341
Seminole County,Georgia,74.6911176414227,13,253,204
Spalding County,Georgia,74.6289363569151,13,255,2472
Stephens County,Georgia,73.7317044967219,13,257,417
Stewart County,Georgia,75.0193609662896,13,259,136
Sumter County,Georgia,75.156794709651,13,261,1302
Talbot County,Georgia,75.511691587113,13,263,40
Taliaferro County,Georgia,75.3022962480459,13,265,24
Tattnall County,Georgia,75.1143036933765,13,267,468
Taylor County,Georgia,75.260771305812,13,269,193
Telfair County,Georgia,77.4247551182069,13,271,338
Terrell County,Georgia,74.7927648235851,13,273,392
Thomas County,Georgia,75.6966995509426,13,275,1734
Tift County,Georgia,75.5183458913149,13,277,1126
Toombs County,Georgia,74.5016680010016,13,279,900
Towns County,Georgia,77.8096190210474,13,281,149
Treutlen County,Georgia,75.5570515870392,13,283,143
Troup County,Georgia,75.5421973131973,13,285,2808
Turner County,Georgia,73.9949974109107,13,287,352
Twiggs County,Georgia,74.7504143091318,13,289,130
Union County,Georgia,78.4431060150389,13,291,340
Upson County,Georgia,73.8239867759287,13,293,807
Walker County,Georgia,75.146113334525,13,295,1332
Walton County,Georgia,76.4762884017935,13,297,2054
Ware County,Georgia,74.3664506333277,13,299,1091
Warren County,Georgia,74.6068506784789,13,301,192
Washington County,Georgia,75.9518689818148,13,303,434
Wayne County,Georgia,74.5789591949201,13,305,804
Webster County,Georgia,78.5644449816301,13,307,17
Wheeler County,Georgia,76.6997760319894,13,309,68
White County,Georgia,78.6768410271151,13,311,932
Whitfield County,Georgia,77.1393039770506,13,313,2451
Wilcox County,Georgia,75.4152159689189,13,315,76
Wilkes County,Georgia,75.4420838618787,13,317,321
Wilkinson County,Georgia,74.2698826356033,13,319,123
Worth County,Georgia,76.3997307975324,13,321,394
Hawaii County,Hawaii,80.220476067836,15,001,5477
Honolulu County,Hawaii,81.5098024961717,15,003,35927
Kauai County,Hawaii,81.3406011310605,15,007,1822
Kalawao County,Hawaii,81.5307117939943,15,005,11
Maui County,Hawaii,81.5307117939943,15,009,5188
Ada County,Idaho,80.6881503004562,16,001,11162
