County,State,mean_life_expectancy,State_FIPS,County_FIPS,Rent Burden Count (+50%)
Jackson County,Arkansas,73.2530221096357,05,067,392.0
Jefferson County,Arkansas,73.4174670389188,05,069,2720.0
Johnson County,Arkansas,75.7486252400996,05,071,704.0
Lafayette County,Arkansas,74.2373886488676,05,073,121.0
Lawrence County,Arkansas,74.0006101915441,05,075,357.0
Lee County,Arkansas,73.5386455072478,05,077,333.0
Lincoln County,Arkansas,75.233629854733,05,079,202.0
Little River County,Arkansas,74.0023896033076,05,081,159.0
Logan County,Arkansas,74.448812913092,05,083,348.0
Lonoke County,Arkansas,75.0394626097886,05,085,1127.0
Madison County,Arkansas,75.4930062075011,05,087,205.0
Marion County,Arkansas,75.3957898991127,05,089,222.0
Miller County,Arkansas,74.620734426667,05,091,1544.0
Mississippi County,Arkansas,71.7603504523958,05,093,1771.0
Monroe County,Arkansas,72.5427214562581,05,095,350.0
Montgomery County,Arkansas,76.0896903526216,05,097,117.0
Nevada County,Arkansas,74.3859172827125,05,099,138.0
Newton County,Arkansas,76.9325218431298,05,101,40.0
Ouachita County,Arkansas,73.1582713046496,05,103,882.0
Perry County,Arkansas,75.2299421886874,05,105,101.0
Phillips County,Arkansas,70.8980349318913,05,107,991.0
