County,State,mean_life_expectancy,State_FIPS,County_FIPS,Total Families
Miami-Dade County,Florida,81.0909251968586,12,086,595092.0
DeSoto County,Florida,79.1692556409631,12,027,8200.0
Dixie County,Florida,74.5193170945958,12,029,4252.0
Duval County,Florida,75.6970284676225,12,031,221153.0
Escambia County,Florida,74.9537469330096,12,033,70350.0
Flagler County,Florida,78.8020239192313,12,035,28547.0
Franklin County,Florida,75.9928495625828,12,037,2639.0
Gadsden County,Florida,75.3416140743242,12,039,11474.0
Gilchrist County,Florida,76.6196658152052,12,041,4487.0
Glades County,Florida,80.213599524511,12,043,2995.0
Gulf County,Florida,76.31210239981,12,045,3668.0
Hamilton County,Florida,75.1836206795715,12,047,3210.0
Hardee County,Florida,78.2553790330659,12,049,5576.0
Hendry County,Florida,77.0832219158998,12,051,8771.0
Hernando County,Florida,76.4160896851137,12,053,49475.0
Highlands County,Florida,78.2770855206328,12,055,26755.0
Hillsborough County,Florida,78.7539862110352,12,057,326368.0
Holmes County,Florida,72.9734087683611,12,059,4883.0
Indian River County,Florida,80.0688913457515,12,061,35755.0
Jackson County,Florida,74.4322343859382,12,063,11198.0
Jefferson County,Florida,76.9589195702897,12,065,3947.0
Lafayette County,Florida,76.8777569268263,12,067,1565.0
Lake County,Florida,78.2469781435388,12,069,88728.0
Lee County,Florida,81.5729772276075,12,071,178334.0
Leon County,Florida,79.0301737876123,12,073,61395.0
Levy County,Florida,74.7957604460706,12,075,10304.0
Liberty County,Florida,75.7134300877082,12,077,1635.0
Madison County,Florida,75.0211610783484,12,079,4356.0
Manatee County,Florida,80.4145051875017,12,081,94718.0
Marion County,Florida,75.9104693910342,12,083,88139.0
Martin County,Florida,81.3154961822022,12,085,38818.0
Monroe County,Florida,79.8589989128447,12,087,18053.0
Nassau County,Florida,77.2494441968309,12,089,22708.0
Okaloosa County,Florida,77.4373108710462,12,091,50129.0
Okeechobee County,Florida,75.9744426993115,12,093,9464.0
Orange County,Florida,79.6595177084295,12,095,299990.0
Osceola County,Florida,78.9109833340189,12,097,73233.0
Palm Beach County,Florida,81.4781513545173,12,099,341581.0
Pasco County,Florida,77.209084296734,12,101,131238.0
Pinellas County,Florida,78.4281181387948,12,103,227414.0
Polk County,Florida,77.8067617494822,12,105,159863.0
Putnam County,Florida,73.901215098391,12,107,17362.0
Saint Johns County,Florida,80.7073688844269,12,109,62079.0
Saint Lucie County,Florida,79.4596418043113,12,111,76444.0
Santa Rosa County,Florida,77.3915324879814,12,113,45866.0
Sarasota County,Florida,81.0591538508499,12,115,110416.0
Seminole County,Florida,79.9049694273451,12,117,111371.0
Sumter County,Florida,80.4754543414289,12,119,36291.0
Suwannee County,Florida,75.1589535656509,12,121,10735.0
Taylor County,Florida,74.7285796616171,12,123,5168.0
Union County,Florida,67.7658357745847,12,125,2698.0
Volusia County,Florida,76.3372145765431,12,127,130030.0
Wakulla County,Florida,76.4018685621857,12,129,8047.0
Walton County,Florida,77.6910869065515,12,131,17621.0
Washington County,Florida,72.8104666515528,12,133,5775.0
Appling County,Georgia,74.1097615751301,13,001,4934.0
Atkinson County,Georgia,73.5443620196483,13,003,1881.0
Bacon County,Georgia,72.6255878368236,13,005,2865.0
Baker County,Georgia,77.2147827275408,13,007,828.0
Baldwin County,Georgia,75.9591221129701,13,009,9295.0
Banks County,Georgia,76.8075277666983,13,011,4954.0
Barrow County,Georgia,76.6625325239611,13,013,19262.0
Bartow County,Georgia,76.4675113465904,13,015,27206.0
Ben Hill County,Georgia,73.0822171824974,13,017,4375.0
Berrien County,Georgia,74.4055440206896,13,019,4983.0
Bibb County,Georgia,73.8807694893633,13,021,34799.0
Bleckley County,Georgia,75.8889059006946,13,023,2657.0
Brantley County,Georgia,74.4239219349596,13,025,4601.0
Brooks County,Georgia,74.7858557927481,13,027,4014.0
Bryan County,Georgia,76.1882691853995,13,029,9901.0
Bulloch County,Georgia,77.005128319724,13,031,16727.0
Burke County,Georgia,73.9364629181846,13,033,6035.0
Butts County,Georgia,74.038792732603,13,035,5933.0
Calhoun County,Georgia,74.4490104932185,13,037,1187.0
Camden County,Georgia,78.0381542177322,13,039,14298.0
Candler County,Georgia,73.5454730234984,13,043,2830.0
Carroll County,Georgia,75.3050871542808,13,045,28747.0
Catoosa County,Georgia,77.7463764116626,13,047,17442.0
Charlton County,Georgia,76.401462816314,13,049,2552.0
Chatham County,Georgia,77.6961215377425,13,051,66668.0
Chattahoochee County,Georgia,77.3047046244563,13,053,1898.0
Chattooga County,Georgia,73.540698248083,13,055,5892.0
Cherokee County,Georgia,80.0614584461507,13,057,64450.0
Clarke County,Georgia,78.885669773019,13,059,23331.0
Clay County,Georgia,74.0815653772769,13,061,692.0
Clayton County,Georgia,76.698286556638,13,063,62196.0
Clinch County,Georgia,72.462441517972,13,065,1593.0
Cobb County,Georgia,80.4588649148347,13,067,189546.0
Coffee County,Georgia,74.4493273658183,13,069,9756.0
Colquitt County,Georgia,74.1088665777009,13,071,10702.0
Columbia County,Georgia,80.1413477711469,13,073,35527.0
Cook County,Georgia,74.4180129870213,13,075,4386.0
Coweta County,Georgia,78.5194372038008,13,077,38004.0
Crawford County,Georgia,75.6413346632261,13,079,3332.0
Crisp County,Georgia,74.6751370900589,13,081,5646.0
Dade County,Georgia,75.3267305299081,13,083,4578.0
Dawson County,Georgia,78.1651309282708,13,085,6374.0
Decatur County,Georgia,73.6932293189229,13,087,6781.0
DeKalb County,Georgia,80.1708909176351,13,089,162716.0
Dodge County,Georgia,75.2115210970033,13,091,5230.0
Dooly County,Georgia,78.3861163186296,13,093,3285.0
Dougherty County,Georgia,74.4307031989871,13,095,21261.0
Douglas County,Georgia,77.6118621931012,13,097,35050.0
Early County,Georgia,73.4100397646834,13,099,2757.0
Echols County,Georgia,77.3138543207156,13,101,1079.0
Effingham County,Georgia,76.5227017348973,13,103,14996.0
Elbert County,Georgia,74.4652122951677,13,105,4908.0
Emanuel County,Georgia,72.8374850896249,13,107,5648.0
Evans County,Georgia,74.9623415964071,13,109,2819.0
Fannin County,Georgia,77.3602030871136,13,111,6987.0
Fayette County,Georgia,81.0336445526931,13,113,30563.0
Floyd County,Georgia,75.0961301003414,13,115,24857.0
Forsyth County,Georgia,81.9106821070703,13,117,60229.0
Franklin County,Georgia,73.9741040026346,13,119,5932.0
Fulton County,Georgia,79.2621914216746,13,121,216890.0
Gilmer County,Georgia,78.0716109761037,13,123,8002.0
Glascock County,Georgia,73.4032244860579,13,125,728.0
Glynn County,Georgia,77.4064219080965,13,127,22088.0
Gordon County,Georgia,75.5910815019174,13,129,15096.0
Grady County,Georgia,75.6390967986397,13,131,6441.0
Greene County,Georgia,78.0771638862825,13,133,4828.0
Gwinnett County,Georgia,80.8576416981151,13,135,217852.0
Habersham County,Georgia,77.4621360966414,13,137,10364.0
Hall County,Georgia,79.0513221599094,13,139,47761.0
Hancock County,Georgia,75.4561378964738,13,141,1736.0
Haralson County,Georgia,73.4638395369125,13,143,8059.0
Harris County,Georgia,79.4514638028953,13,145,9667.0
Hart County,Georgia,77.0465029717568,13,147,6950.0
Heard County,Georgia,74.935041415743,13,149,3177.0
Henry County,Georgia,77.4629291963644,13,151,57307.0
Houston County,Georgia,77.4534964434465,13,153,40223.0
Irwin County,Georgia,74.9026897719718,13,155,2070.0
Jackson County,Georgia,76.5773842944624,13,157,16840.0
Jasper County,Georgia,75.8994510443067,13,159,3734.0
Jeff Davis County,Georgia,73.3471646371562,13,161,3906.0
Jefferson County,Georgia,72.7895471617176,13,163,3575.0
Jenkins County,Georgia,73.4074632261848,13,165,2093.0
Johnson County,Georgia,76.0443954513394,13,167,2282.0
Jones County,Georgia,77.942514638968,13,169,7723.0
Lamar County,Georgia,74.6480848746682,13,171,3844.0
Lanier County,Georgia,75.5741908250113,13,173,2571.0
Laurens County,Georgia,74.6415276577823,13,175,11374.0
Lee County,Georgia,76.6576573244205,13,177,8044.0
Liberty County,Georgia,76.4063478776102,13,179,16618.0
Lincoln County,Georgia,76.4608108585207,13,181,2111.0
Long County,Georgia,78.6678466420593,13,183,4090.0
Lowndes County,Georgia,75.9053554729163,13,185,25370.0
Lumpkin County,Georgia,77.8193013989251,13,187,7710.0
McDuffie County,Georgia,73.9498156118123,13,189,5605.0
McIntosh County,Georgia,79.9990111330534,13,191,4221.0
Macon County,Georgia,73.723715857393,13,193,3019.0
Madison County,Georgia,76.1066582067992,13,195,8140.0
Marion County,Georgia,76.443197414621,13,197,2318.0
Meriwether County,Georgia,74.5741063488475,13,199,5542.0
Miller County,Georgia,73.2470191384742,13,201,1595.0
Mitchell County,Georgia,74.0620100864053,13,205,5363.0
Monroe County,Georgia,77.7871454148834,13,207,6498.0
Montgomery County,Georgia,75.0883350470393,13,209,2108.0
Morgan County,Georgia,77.5186789574759,13,211,5057.0
Murray County,Georgia,74.9700556257629,13,213,10513.0
Muscogee County,Georgia,74.2394264544026,13,215,45097.0
Newton County,Georgia,76.2607976221268,13,217,26098.0
Oconee County,Georgia,81.2570674760447,13,219,10503.0
Oglethorpe County,Georgia,77.8557806138768,13,221,3878.0
Paulding County,Georgia,78.7395615987406,13,223,40722.0
Peach County,Georgia,73.6937146784614,13,225,6471.0
Pickens County,Georgia,77.29387497581,13,227,8820.0
Pierce County,Georgia,74.3784226065327,13,229,5404.0
Pike County,Georgia,75.618283423444,13,231,4490.0
Polk County,Georgia,73.3637862551743,13,233,10290.0
