County,State,mean_life_expectancy,State_FIPS,County_FIPS,No Vehicle (Owner)
Big Stone County,Minnesota,79.254791298494,27,011,50.0
Blue Earth County,Minnesota,80.487517300302,27,013,234.0
Brown County,Minnesota,80.5877352462171,27,015,227.0
Carlton County,Minnesota,77.8147120472818,27,017,250.0
Carver County,Minnesota,82.7884561732061,27,019,464.0
Cass County,Minnesota,78.112913818928,27,021,363.0
Chippewa County,Minnesota,79.6130813963956,27,023,91.0
Chisago County,Minnesota,79.9689706557518,27,025,383.0
Clay County,Minnesota,79.8966116731002,27,027,241.0
Clearwater County,Minnesota,77.4976028781771,27,029,85.0
Cook County,Minnesota,81.9648703488847,27,031,59.0
Cottonwood County,Minnesota,80.4985434824191,27,033,110.0
Crow Wing County,Minnesota,79.7253246505898,27,035,475.0
Dakota County,Minnesota,81.8113208325909,27,037,1470.0
Dodge County,Minnesota,80.9714211312818,27,039,115.0
Douglas County,Minnesota,80.5314799825706,27,041,123.0
Faribault County,Minnesota,79.5722446522431,27,043,93.0
Fillmore County,Minnesota,80.755312892209,27,045,228.0
Freeborn County,Minnesota,80.0830232448869,27,047,254.0
Goodhue County,Minnesota,79.9818139717223,27,049,193.0
Grant County,Minnesota,79.6989844496696,27,051,37.0
Hennepin County,Minnesota,80.9163595198702,27,053,8093.0
Houston County,Minnesota,81.5342766340529,27,055,135.0
Hubbard County,Minnesota,80.4065087023066,27,057,126.0
Isanti County,Minnesota,79.7296581271718,27,059,148.0
Itasca County,Minnesota,78.6854212118527,27,061,381.0
Jackson County,Minnesota,81.322459962606,27,063,120.0
Kanabec County,Minnesota,79.5398088524389,27,065,160.0
Kandiyohi County,Minnesota,80.9196588976853,27,067,191.0
Kittson County,Minnesota,78.6958866774887,27,069,35.0
Koochiching County,Minnesota,78.775251627832,27,071,118.0
Lac qui Parle County,Minnesota,81.2128552675302,27,073,38.0
Lake County,Minnesota,79.4475951675624,27,075,107.0
Lake of the Woods County,Minnesota,78.7458672993894,27,077,48.0
Le Sueur County,Minnesota,80.9210000222343,27,079,148.0
Lincoln County,Minnesota,80.2452684705262,27,081,35.0
Lyon County,Minnesota,80.5584638391641,27,083,88.0
McLeod County,Minnesota,80.7842832443277,27,085,105.0
Mahnomen County,Minnesota,75.3448875602588,27,087,50.0
Marshall County,Minnesota,81.9664193874723,27,089,75.0
Martin County,Minnesota,80.1915655892011,27,091,136.0
Meeker County,Minnesota,80.3890117109068,27,093,150.0
Mille Lacs County,Minnesota,77.465756222792,27,095,174.0
Morrison County,Minnesota,79.7267300751395,27,097,244.0
Mower County,Minnesota,80.8843448216652,27,099,350.0
Murray County,Minnesota,81.0122804104085,27,101,42.0
Nicollet County,Minnesota,81.725972132667,27,103,185.0
Nobles County,Minnesota,81.2299591088802,27,105,97.0
Norman County,Minnesota,77.4794452814812,27,107,40.0
Olmsted County,Minnesota,82.1865608684581,27,109,947.0
Otter Tail County,Minnesota,80.172905129498,27,111,350.0
Pennington County,Minnesota,79.3408145332647,27,113,77.0
Pine County,Minnesota,78.9522942444088,27,115,260.0
Pipestone County,Minnesota,79.9606666090288,27,117,72.0
Polk County,Minnesota,78.4117991500288,27,119,259.0
Pope County,Minnesota,80.4538408526911,27,121,76.0
Ramsey County,Minnesota,79.8311711820139,27,123,3481.0
Red Lake County,Minnesota,79.884368162776,27,125,51.0
Redwood County,Minnesota,79.4284755223726,27,127,142.0
Renville County,Minnesota,78.9594868431795,27,129,73.0
Rice County,Minnesota,80.7199201788931,27,131,392.0
Rock County,Minnesota,79.226594626654,27,133,30.0
Roseau County,Minnesota,79.6303547550798,27,135,101.0
Saint Louis County,Minnesota,78.8061840424085,27,137,1815.0
Scott County,Minnesota,81.9631710846188,27,139,526.0
Sherburne County,Minnesota,80.4892732072236,27,141,359.0
Sibley County,Minnesota,80.6432010189503,27,143,93.0
Stearns County,Minnesota,81.9781380251106,27,145,927.0
Steele County,Minnesota,81.4418901670181,27,147,144.0
Stevens County,Minnesota,81.9633026147453,27,149,37.0
Swift County,Minnesota,80.13599688247,27,151,57.0
Todd County,Minnesota,80.9277258627278,27,153,223.0
Traverse County,Minnesota,79.3158801713473,27,155,23.0
Wabasha County,Minnesota,81.886409686409,27,157,115.0
Wadena County,Minnesota,77.0247547671813,27,159,122.0
Waseca County,Minnesota,80.8591116575922,27,161,157.0
Washington County,Minnesota,81.7753570123076,27,163,894.0
Watonwan County,Minnesota,80.1707149126088,27,165,58.0
Wilkin County,Minnesota,78.4660542690826,27,167,48.0
Winona County,Minnesota,80.7662534119239,27,169,479.0
Wright County,Minnesota,80.8875595225526,27,171,539.0
Yellow Medicine County,Minnesota,80.029722320001,27,173,66.0
Adams County,Mississippi,73.4405717085429,28,001,333.0
Alcorn County,Mississippi,73.7692344323753,28,003,337.0
Amite County,Mississippi,75.7728627733061,28,005,228.0
Attala County,Mississippi,72.9985099185833,28,007,239.0
Benton County,Mississippi,73.8617083406369,28,009,118.0
Bolivar County,Mississippi,71.1199440904391,28,011,446.0
Calhoun County,Mississippi,74.249913651575,28,013,148.0
Carroll County,Mississippi,76.5476740403662,28,015,96.0
Chickasaw County,Mississippi,74.6390054599588,28,017,195.0
Choctaw County,Mississippi,75.5893167320315,28,019,180.0
Claiborne County,Mississippi,72.5180256360336,28,021,135.0
Clarke County,Mississippi,73.895153460462,28,023,292.0
Clay County,Mississippi,74.8481401058942,28,025,323.0
Coahoma County,Mississippi,70.553267967213,28,027,251.0
Copiah County,Mississippi,73.9815131829184,28,029,465.0
Covington County,Mississippi,72.7095204703154,28,031,320.0
DeSoto County,Mississippi,76.7967611755068,28,033,790.0
Forrest County,Mississippi,73.8651568538317,28,035,433.0
Franklin County,Mississippi,74.4020704630055,28,037,102.0
George County,Mississippi,72.5742654790927,28,039,244.0
Greene County,Mississippi,74.7659573269017,28,041,132.0
Grenada County,Mississippi,71.5339447315153,28,043,239.0
Hancock County,Mississippi,76.1993579203685,28,045,451.0
Harrison County,Mississippi,74.7451869079273,28,047,1227.0
Hinds County,Mississippi,75.0254983861196,28,049,1801.0
Holmes County,Mississippi,71.3716849370007,28,051,402.0
Humphreys County,Mississippi,71.8446198677659,28,053,134.0
Issaquena County,Mississippi,73.9174888699664,28,055,11.0
Itawamba County,Mississippi,73.8791324198008,28,057,180.0
Jackson County,Mississippi,75.4434426045451,28,059,980.0
Jasper County,Mississippi,74.5235809901436,28,061,245.0
Jefferson County,Mississippi,72.7001468175575,28,063,132.0
Jefferson Davis County,Mississippi,73.047506595855,28,065,358.0
Jones County,Mississippi,74.4202497451745,28,067,593.0
Kemper County,Mississippi,76.355791194252,28,069,181.0
Lafayette County,Mississippi,77.1288321010329,28,071,241.0
Lamar County,Mississippi,78.3209647064698,28,073,467.0
Lauderdale County,Mississippi,74.4515922608723,28,075,709.0
Lawrence County,Mississippi,73.1234663700198,28,077,183.0
Leake County,Mississippi,73.8550972879831,28,079,307.0
Lee County,Mississippi,74.3179313765844,28,081,578.0
Leflore County,Mississippi,71.5781167184586,28,083,235.0
Lincoln County,Mississippi,73.6677873014299,28,085,285.0
Lowndes County,Mississippi,75.3698991621031,28,087,381.0
Madison County,Mississippi,75.2612992317412,28,089,547.0
Marion County,Mississippi,72.3175262587835,28,091,347.0
Marshall County,Mississippi,73.6009360416266,28,093,370.0
Monroe County,Mississippi,75.0709619227257,28,095,487.0
Montgomery County,Mississippi,73.3000019707264,28,097,113.0
Neshoba County,Mississippi,71.7991579391469,28,099,376.0
Newton County,Mississippi,73.5864589801613,28,101,239.0
Noxubee County,Mississippi,74.510447428853,28,103,280.0
Oktibbeha County,Mississippi,77.7263450786556,28,105,454.0
Panola County,Mississippi,72.6591922296426,28,107,421.0
Pearl River County,Mississippi,74.0835387352385,28,109,773.0
Perry County,Mississippi,73.9292428114927,28,111,140.0
Pike County,Mississippi,72.2948853266708,28,113,541.0
Pontotoc County,Mississippi,76.2199757034886,28,115,220.0
Prentiss County,Mississippi,74.5937195218018,28,117,171.0
Quitman County,Mississippi,70.6946136401729,28,119,128.0
Rankin County,Mississippi,78.3260570476204,28,121,662.0
Scott County,Mississippi,73.939998238645,28,123,464.0
Sharkey County,Mississippi,72.7184040005694,28,125,120.0
Simpson County,Mississippi,73.8756839929085,28,127,412.0
Smith County,Mississippi,74.790121339524,28,129,200.0
Stone County,Mississippi,73.9927907160843,28,131,154.0
Sunflower County,Mississippi,70.9446700596498,28,133,253.0
Tallahatchie County,Mississippi,73.1368149295339,28,135,243.0
Tate County,Mississippi,74.585357338604,28,137,181.0
Tippah County,Mississippi,73.4732393761731,28,139,315.0
Tishomingo County,Mississippi,72.9714621985708,28,141,263.0
Tunica County,Mississippi,70.9017967549254,28,143,130.0
Union County,Mississippi,75.5944429807022,28,145,93.0
Walthall County,Mississippi,73.4795236470908,28,147,162.0
Warren County,Mississippi,73.8008835103326,28,149,413.0
Washington County,Mississippi,71.0435149993716,28,151,614.0
Wayne County,Mississippi,74.4084779375371,28,153,375.0
Webster County,Mississippi,72.9308241315477,28,155,103.0
Wilkinson County,Mississippi,72.067837247522,28,157,225.0
Winston County,Mississippi,74.3372795192025,28,159,410.0
Yalobusha County,Mississippi,72.7324236053424,28,161,147.0
Yazoo County,Mississippi,73.6573730361059,28,163,341.0
Adair County,Missouri,77.8716773419445,29,001,186.0
Andrew County,Missouri,78.9787130406793,29,003,100.0
Atchison County,Missouri,77.7205658580531,29,005,52.0
Audrain County,Missouri,76.5983164180111,29,007,231.0
Barry County,Missouri,75.5939423271874,29,009,250.0
Barton County,Missouri,77.1596164959461,29,011,99.0
Bates County,Missouri,76.2741038626397,29,013,170.0
Benton County,Missouri,75.795476661552,29,015,250.0
Bollinger County,Missouri,76.2336607024064,29,017,134.0
Boone County,Missouri,79.8171269054763,29,019,521.0
Buchanan County,Missouri,76.208181927639,29,021,863.0
Butler County,Missouri,73.7198108736692,29,023,301.0
Caldwell County,Missouri,76.9088757900173,29,025,51.0
Callaway County,Missouri,77.513635548286,29,027,321.0
Camden County,Missouri,79.0831950924824,29,029,350.0
Cape Girardeau County,Missouri,77.8109376062959,29,031,440.0
Carroll County,Missouri,76.6060889888891,29,033,107.0
Carter County,Missouri,73.3677417549055,29,035,150.0
Cass County,Missouri,78.3116362795798,29,037,387.0
Cedar County,Missouri,75.4963817297934,29,039,50.0
Chariton County,Missouri,78.4673805475985,29,041,67.0
Christian County,Missouri,79.1796949730871,29,043,413.0
Clark County,Missouri,76.9782795511869,29,045,67.0
Clay County,Missouri,79.2681247725331,29,047,854.0
Clinton County,Missouri,76.3674022768098,29,049,94.0
Cole County,Missouri,78.7408037773706,29,051,343.0
Cooper County,Missouri,77.5012297521734,29,053,137.0
Crawford County,Missouri,75.1449741823443,29,055,141.0
Dade County,Missouri,76.2039653400457,29,057,43.0
Dallas County,Missouri,76.2917213363793,29,059,207.0
Daviess County,Missouri,77.297278563427,29,061,160.0
DeKalb County,Missouri,77.8762555108364,29,063,36.0
Dent County,Missouri,75.615248675195,29,065,71.0
Douglas County,Missouri,76.4842418474083,29,067,75.0
Dunklin County,Missouri,71.9241106672631,29,069,342.0
Franklin County,Missouri,76.8917400699141,29,071,758.0
Gasconade County,Missouri,76.7818936580139,29,073,123.0
Gentry County,Missouri,77.7094541552858,29,075,51.0
Greene County,Missouri,77.4949992870025,29,077,1677.0
Grundy County,Missouri,77.0283997495545,29,079,139.0
Harrison County,Missouri,77.2934695364312,29,081,79.0
Henry County,Missouri,75.362810911116,29,083,297.0
Hickory County,Missouri,76.5067615795671,29,085,113.0
Holt County,Missouri,79.0981779755224,29,087,39.0
Howard County,Missouri,78.2797011278502,29,089,76.0
Howell County,Missouri,75.077093074329,29,091,333.0
Iron County,Missouri,73.1590765468502,29,093,95.0
Jackson County,Missouri,76.9279466766946,29,095,5070.0
Jasper County,Missouri,76.0047538574463,29,097,639.0
Jefferson County,Missouri,76.2591419421898,29,099,1695.0
Johnson County,Missouri,77.8752254751205,29,101,266.0
Knox County,Missouri,77.1604521946746,29,103,44.0
Laclede County,Missouri,75.411302792524,29,105,226.0
Lafayette County,Missouri,76.9602776179065,29,107,250.0
Lawrence County,Missouri,75.9080862016436,29,109,314.0
Lewis County,Missouri,76.9311459199879,29,111,82.0
Lincoln County,Missouri,76.5897398046884,29,113,168.0
Linn County,Missouri,75.9505739573493,29,115,190.0
Livingston County,Missouri,77.0795024153373,29,117,123.0
McDonald County,Missouri,74.4895752060579,29,119,309.0
Macon County,Missouri,76.9699780825442,29,121,114.0
Madison County,Missouri,74.0593652683747,29,123,151.0
Maries County,Missouri,76.9280202673377,29,125,41.0
Marion County,Missouri,76.5931962440327,29,127,276.0
Mercer County,Missouri,78.2744502849944,29,129,51.0
Miller County,Missouri,76.4032812491137,29,131,135.0
Mississippi County,Missouri,73.1919324446134,29,133,120.0
Moniteau County,Missouri,77.8101680416383,29,135,206.0
Monroe County,Missouri,78.3836383918519,29,137,79.0
Montgomery County,Missouri,75.5876372908063,29,139,103.0
Morgan County,Missouri,75.2768383266123,29,141,257.0
New Madrid County,Missouri,72.9973640589806,29,143,144.0
Newton County,Missouri,76.1360249784,29,145,547.0
Nodaway County,Missouri,79.232970470047,29,147,107.0
Oregon County,Missouri,75.5398322578968,29,149,148.0
Osage County,Missouri,78.6332747123911,29,151,136.0
Ozark County,Missouri,75.8484738625595,29,153,113.0
Pemiscot County,Missouri,71.2805873167206,29,155,166.0
Perry County,Missouri,77.9494663075338,29,157,165.0
Pettis County,Missouri,77.113293593587,29,159,369.0
Phelps County,Missouri,76.4893664483351,29,161,264.0
Pike County,Missouri,76.6968334451591,29,163,277.0
Platte County,Missouri,80.4029800567451,29,165,363.0
Polk County,Missouri,76.3490182886735,29,167,97.0
Pulaski County,Missouri,76.319570957297,29,169,95.0
Putnam County,Missouri,76.805201509387,29,171,73.0
Ralls County,Missouri,78.6936296695752,29,173,69.0
Randolph County,Missouri,75.7116433321604,29,175,236.0
Ray County,Missouri,76.2186745124945,29,177,124.0
Reynolds County,Missouri,74.4417575255095,29,179,85.0
Ripley County,Missouri,73.5143964337156,29,181,147.0
Saint Charles County,Missouri,80.2471786293382,29,183,2134.0
Saint Clair County,Missouri,76.2880298532532,29,185,138.0
Sainte Genevieve County,Missouri,77.9505458056736,29,186,133.0
Saint Francois County,Missouri,74.2991295650474,29,187,447.0
Saint Louis County,Missouri,78.5563080594621,29,189,8212.0
Saline County,Missouri,77.1256735179969,29,195,196.0
Schuyler County,Missouri,77.5436372663149,29,197,50.0
Scotland County,Missouri,77.3123086566522,29,199,27.0
Scott County,Missouri,75.0424158827127,29,201,200.0
Shannon County,Missouri,75.7089185632918,29,203,74.0
Shelby County,Missouri,77.1822670270844,29,205,47.0
Stoddard County,Missouri,75.218946386988,29,207,310.0
Stone County,Missouri,78.0503821038116,29,209,161.0
Sullivan County,Missouri,76.2086961720471,29,211,59.0
Taney County,Missouri,77.313942053857,29,213,292.0
Texas County,Missouri,76.5201101119353,29,215,210.0
Vernon County,Missouri,75.7331526478298,29,217,162.0
Warren County,Missouri,78.3158563763981,29,219,155.0
Washington County,Missouri,73.7127136576939,29,221,372.0
Wayne County,Missouri,74.4168208973688,29,223,139.0
Webster County,Missouri,77.1560738866094,29,225,536.0
Worth County,Missouri,78.1909399705081,29,227,9.0
Wright County,Missouri,74.7830894475954,29,229,193.0
Saint Louis City,Missouri,74.3854488784173,29,510,4466.0
Beaverhead County,Montana,80.1735837703282,30,001,91.0
Big Horn County,Montana,72.2229618897303,30,003,59.0
Blaine County,Montana,74.9573084142268,30,005,85.0
Broadwater County,Montana,79.9411739366655,30,007,25.0
Carbon County,Montana,80.2931305224464,30,009,37.0
Carter County,Montana,79.0546400944961,30,011,10.0
Cascade County,Montana,78.1034082842441,30,013,558.0
Chouteau County,Montana,78.9342409396815,30,015,14.0
Custer County,Montana,77.1643144003878,30,017,74.0
Daniels County,Montana,78.5748388966005,30,019,13.0
Dawson County,Montana,78.2072491464571,30,021,42.0
Deer Lodge County,Montana,76.4712444706983,30,023,63.0
Fallon County,Montana,78.1068159205594,30,025,4.0
Fergus County,Montana,77.9691297325959,30,027,103.0
Flathead County,Montana,78.9970936223213,30,029,317.0
Gallatin County,Montana,81.8385667238207,30,031,304.0
Garfield County,Montana,78.5269201414963,30,033,5.0
Glacier County,Montana,72.2200415740629,30,035,113.0
Granite County,Montana,81.1652124435558,30,039,11.0
Hill County,Montana,76.9407512575621,30,041,86.0
Jefferson County,Montana,78.7267793235962,30,043,40.0
Judith Basin County,Montana,80.3041739246584,30,045,4.0
Lake County,Montana,77.7302470392881,30,047,243.0
Lewis and Clark County,Montana,79.2031393383355,30,049,249.0
Liberty County,Montana,81.4960457156698,30,051,21.0
Lincoln County,Montana,77.8651119075714,30,053,164.0
McCone County,Montana,78.5623867659044,30,055,2.0
Madison County,Montana,80.9504371666036,30,057,52.0
Meagher County,Montana,78.2813757783482,30,059,21.0
Mineral County,Montana,77.3053438935661,30,061,28.0
Missoula County,Montana,79.5809781026102,30,063,420.0
Musselshell County,Montana,76.4697946103433,30,065,21.0
Phillips County,Montana,76.879653101636,30,071,47.0
Pondera County,Montana,77.8653831943473,30,073,45.0
Powder River County,Montana,79.7129881335804,30,075,6.0
Powell County,Montana,76.9472590471796,30,077,0.0
Prairie County,Montana,77.9717092386013,30,079,11.0
Ravalli County,Montana,79.6284457232002,30,081,185.0
Richland County,Montana,77.5042759124785,30,083,45.0
Roosevelt County,Montana,69.6487873883136,30,085,74.0
Rosebud County,Montana,75.1589588486543,30,087,52.0
Sanders County,Montana,77.7556281149117,30,089,81.0
Sheridan County,Montana,76.6847551385251,30,091,26.0
Silver Bow County,Montana,76.3797203315935,30,093,359.0
Stillwater County,Montana,79.4483869796249,30,095,34.0
Sweet Grass County,Montana,80.6681599423417,30,097,14.0
Teton County,Montana,79.9652501428896,30,099,40.0
Toole County,Montana,77.8189157640874,30,101,44.0
Valley County,Montana,78.2111581847178,30,105,21.0
Wheatland County,Montana,78.3214225898747,30,107,10.0
Wibaux County,Montana,77.2569890759575,30,109,5.0
Yellowstone County,Montana,78.3985300037756,30,111,812.0
Park County,Montana,79.8590395399674,30,067,125.0
Adams County,Nebraska,79.0853002917545,31,001,143.0
Antelope County,Nebraska,80.6330175244692,31,003,41.0
Boone County,Nebraska,80.7877402410453,31,011,61.0
Box Butte County,Nebraska,78.055765846668,31,013,46.0
Boyd County,Nebraska,79.0115665880803,31,015,22.0
Brown County,Nebraska,79.9916398845504,31,017,31.0
Buffalo County,Nebraska,80.2728541763481,31,019,192.0
Burt County,Nebraska,78.4057757008157,31,021,39.0
Butler County,Nebraska,78.9273742580012,31,023,36.0
Cass County,Nebraska,78.9521252713049,31,025,164.0
Cedar County,Nebraska,80.6681536889546,31,027,27.0
Chase County,Nebraska,78.6925806930583,31,029,7.0
Cherry County,Nebraska,79.0242830412891,31,031,21.0
Cheyenne County,Nebraska,79.3406201522441,31,033,36.0
Clay County,Nebraska,78.4769082077924,31,035,24.0
Colfax County,Nebraska,80.2850141850759,31,037,53.0
Cuming County,Nebraska,81.2763485304431,31,039,64.0
Custer County,Nebraska,79.499561096861,31,041,93.0
Dakota County,Nebraska,78.1519372996496,31,043,143.0
Dawes County,Nebraska,79.4763754507733,31,045,15.0
Dawson County,Nebraska,79.0503337062258,31,047,110.0
Deuel County,Nebraska,78.9802862093335,31,049,9.0
Dixon County,Nebraska,79.2192348354906,31,051,43.0
Dodge County,Nebraska,78.2236047803823,31,053,196.0
Douglas County,Nebraska,78.7361692861685,31,055,3211.0
Dundy County,Nebraska,78.3512148803213,31,057,8.0
Fillmore County,Nebraska,78.3475713552739,31,059,11.0
Franklin County,Nebraska,78.9449161441871,31,061,39.0
Frontier County,Nebraska,81.9963025250354,31,063,19.0
Furnas County,Nebraska,78.0305303531173,31,065,40.0
Gage County,Nebraska,78.2177819500985,31,067,145.0
Garden County,Nebraska,78.4746775318305,31,069,8.0
Garfield County,Nebraska,78.9707421648619,31,071,10.0
Gosper County,Nebraska,80.0560661259496,31,073,14.0
Greeley County,Nebraska,80.4744391593148,31,077,19.0
Hall County,Nebraska,78.5844763100804,31,079,247.0
Hamilton County,Nebraska,80.4856896838634,31,081,38.0
Harlan County,Nebraska,79.5474686587632,31,083,21.0
Hitchcock County,Nebraska,78.2123066198246,31,087,13.0
Holt County,Nebraska,79.7611333150752,31,089,73.0
Howard County,Nebraska,79.9241246781453,31,093,36.0
Jefferson County,Nebraska,77.9224186948645,31,095,59.0
Johnson County,Nebraska,78.3885121534467,31,097,41.0
Kearney County,Nebraska,78.9817771717053,31,099,54.0
Keith County,Nebraska,78.9932198584629,31,101,38.0
Kimball County,Nebraska,77.4705891786372,31,105,37.0
Knox County,Nebraska,79.261849252545,31,107,117.0
Lancaster County,Nebraska,80.1975800269447,31,109,1360.0
Lincoln County,Nebraska,78.7805782831711,31,111,169.0
Madison County,Nebraska,78.7146208785626,31,119,119.0
Merrick County,Nebraska,79.2663973518514,31,121,60.0
Morrill County,Nebraska,78.1584007265788,31,123,48.0
Nance County,Nebraska,77.4745289888256,31,125,41.0
Nemaha County,Nebraska,78.3912207044653,31,127,40.0
Nuckolls County,Nebraska,79.2339484375192,31,129,21.0
Otoe County,Nebraska,79.2003967949659,31,131,132.0
Pawnee County,Nebraska,79.1775587484674,31,133,51.0
Perkins County,Nebraska,79.893225740762,31,135,11.0
Phelps County,Nebraska,79.4893461165152,31,137,70.0
Pierce County,Nebraska,80.2680162006519,31,139,24.0
Platte County,Nebraska,80.49900290166,31,141,121.0
Polk County,Nebraska,80.5046997392003,31,143,21.0
Red Willow County,Nebraska,78.7638520470185,31,145,47.0
Richardson County,Nebraska,77.8284138656137,31,147,99.0
Rock County,Nebraska,79.0561639405708,31,149,5.0
Saline County,Nebraska,78.1102974615109,31,151,34.0
Sarpy County,Nebraska,80.8235521580292,31,153,350.0
Saunders County,Nebraska,79.4316971552279,31,155,156.0
Scotts Bluff County,Nebraska,77.4812593334836,31,157,255.0
Seward County,Nebraska,79.0214211093605,31,159,73.0
Sheridan County,Nebraska,78.5336207154259,31,161,31.0
Sherman County,Nebraska,79.5396391502623,31,163,25.0
Sioux County,Nebraska,83.3048581796221,31,165,11.0
Stanton County,Nebraska,81.127032653593,31,167,49.0
Thayer County,Nebraska,78.7711361595524,31,169,23.0
Thurston County,Nebraska,73.8812231893759,31,173,67.0
Valley County,Nebraska,79.9243229173657,31,175,19.0
Washington County,Nebraska,80.1307454404247,31,177,106.0
Wayne County,Nebraska,82.7746013905823,31,179,29.0
Webster County,Nebraska,77.5425555157087,31,181,24.0
York County,Nebraska,79.9702239818234,31,185,48.0
Churchill County,Nevada,76.0275433383327,32,001,191.0
Clark County,Nevada,78.4208690117842,32,003,9509.0
Douglas County,Nevada,80.8826588066279,32,005,174.0
Elko County,Nevada,78.3987055712785,32,007,171.0
Eureka County,Nevada,78.2520694436121,32,011,0.0
Humboldt County,Nevada,76.5975740821712,32,013,96.0
Lander County,Nevada,77.2298058085578,32,015,28.0
Lincoln County,Nevada,78.4434737110895,32,017,4.0
Lyon County,Nevada,76.5639247703193,32,019,262.0
Mineral County,Nevada,74.3502627042371,32,021,30.0
Nye County,Nevada,74.0279535231743,32,023,231.0
Pershing County,Nevada,78.1687223413789,32,027,41.0
Storey County,Nevada,81.8808359037913,32,029,12.0
Washoe County,Nevada,77.9965191205969,32,031,2410.0
White Pine County,Nevada,77.3026691452375,32,033,19.0
Carson City,Nevada,75.5228552993092,32,510,228.0
Belknap County,New Hampshire,78.5645117487116,33,001,518.0
Carroll County,New Hampshire,80.0895221572158,33,003,390.0
Cheshire County,New Hampshire,79.5311727163473,33,005,457.0
Coos County,New Hampshire,77.0770868405699,33,007,392.0
Grafton County,New Hampshire,80.5379821951582,33,009,499.0
Hillsborough County,New Hampshire,79.6814107481563,33,011,1977.0
Merrimack County,New Hampshire,79.566058431501,33,013,733.0
Rockingham County,New Hampshire,80.528948653817,33,015,1097.0
Strafford County,New Hampshire,78.7686883274847,33,017,454.0
Sullivan County,New Hampshire,78.8679871072088,33,019,271.0
Atlantic County,New Jersey,77.620017432428,34,001,3262.0
Bergen County,New Jersey,82.8455042423502,34,003,7090.0
Burlington County,New Jersey,79.6185064367324,34,005,2923.0
Camden County,New Jersey,77.7523526278615,34,007,4951.0
Cape May County,New Jersey,77.5364647149758,34,009,1188.0
Cumberland County,New Jersey,76.1781659140248,34,011,1190.0
Essex County,New Jersey,79.1757104526396,34,013,6225.0
Gloucester County,New Jersey,78.2739837497965,34,015,2247.0
Hudson County,New Jersey,81.2855621865806,34,017,10283.0
Hunterdon County,New Jersey,82.745600805146,34,019,876.0
Mercer County,New Jersey,80.1226428127418,34,021,2968.0
Middlesex County,New Jersey,81.3756403297125,34,023,5528.0
Monmouth County,New Jersey,80.533628336757,34,025,4953.0
Morris County,New Jersey,82.3261993279505,34,027,2688.0
Ocean County,New Jersey,79.1683414726734,34,029,8194.0
Passaic County,New Jersey,80.2577097546938,34,031,3040.0
Salem County,New Jersey,76.7390230125902,34,033,520.0
Somerset County,New Jersey,82.2850512130097,34,035,1916.0
Sussex County,New Jersey,79.5853478529019,34,037,942.0
Union County,New Jersey,81.1541157733359,34,039,4188.0
Warren County,New Jersey,79.8596289983665,34,041,882.0
Bernalillo County,New Mexico,78.5236970287092,35,001,4066.0
Catron County,New Mexico,80.2480926764075,35,003,0.0
Chaves County,New Mexico,76.0597363954104,35,005,342.0
Colfax County,New Mexico,77.8055799949328,35,007,141.0
Curry County,New Mexico,76.9369239477479,35,009,276.0
De Baca County,New Mexico,76.1236502253705,35,011,29.0
Dona Ana County,New Mexico,79.5928269314772,35,013,1118.0
Eddy County,New Mexico,75.7384310912948,35,015,351.0
Grant County,New Mexico,77.8632428802893,35,017,242.0
Guadalupe County,New Mexico,76.7094605552094,35,019,30.0
Hidalgo County,New Mexico,76.920283149759,35,023,63.0
Lea County,New Mexico,76.0825120837841,35,025,303.0
Lincoln County,New Mexico,79.4602289490017,35,027,163.0
Los Alamos County,New Mexico,83.2484115857799,35,028,97.0
Luna County,New Mexico,75.9307103880454,35,029,294.0
McKinley County,New Mexico,73.1534608473754,35,031,1520.0
Mora County,New Mexico,77.9083142197107,35,033,56.0
Otero County,New Mexico,77.5555040040474,35,035,527.0
Quay County,New Mexico,75.213065727939,35,037,67.0
Rio Arriba County,New Mexico,74.1897536923914,35,039,417.0
Roosevelt County,New Mexico,77.3488857102387,35,041,119.0
Sandoval County,New Mexico,79.4258577894305,35,043,847.0
San Juan County,New Mexico,77.0434433876711,35,045,1243.0
San Miguel County,New Mexico,76.2772751797009,35,047,543.0
Santa Fe County,New Mexico,80.8299819766356,35,049,752.0
Sierra County,New Mexico,73.887323493532,35,051,84.0
Socorro County,New Mexico,75.9489225979625,35,053,214.0
Taos County,New Mexico,79.2374604392691,35,055,384.0
Torrance County,New Mexico,76.9076725518968,35,057,190.0
Union County,New Mexico,77.4222835733077,35,059,42.0
Cibola County,New Mexico,76.7023163006218,35,006,332.0
Valencia County,New Mexico,76.7023163006218,35,061,504.0
Albany County,New York,79.8002260975746,36,001,2548.0
Allegany County,New York,78.4656184600143,36,003,637.0
Bronx County,New York,79.7314349912225,36,005,21720.0
Broome County,New York,78.7445386069613,36,007,1626.0
Cattaraugus County,New York,77.5784028880955,36,009,1196.0
Cayuga County,New York,79.6454792568615,36,011,610.0
Chautauqua County,New York,78.0372221548865,36,013,1507.0
Chemung County,New York,77.8059218963469,36,015,880.0
Chenango County,New York,77.9310693132362,36,017,397.0
Clinton County,New York,78.9243324808327,36,019,650.0
Columbia County,New York,79.3587771753698,36,021,476.0
Cortland County,New York,78.413440849585,36,023,320.0
Delaware County,New York,78.9484625257616,36,025,644.0
Dutchess County,New York,80.5810035439312,36,027,2136.0
