County,State,mean_life_expectancy,State_FIPS,County_FIPS,Total Occupied Households
Northwest Arctic Borough,Alaska,72.7862703824079,02,188,1795.0
Aleutians East Borough,Alaska,84.863880134356,02,013,890.0
Aleutians West Census Area,Alaska,84.863880134356,02,016,1187.0
Dillingham Census Area,Alaska,74.5502413308315,02,070,1427.0
Lake and Peninsula Borough,Alaska,74.5502413308315,02,164,421.0
Denali Borough,Alaska,74.9741404048799,02,068,613.0
Yukon-Koyukuk Census Area,Alaska,74.9741404048799,02,290,1856.0
Hoonah-Angoon Census Area,Alaska,81.5456543521652,02,105,791.0
Skagway Municipality,Alaska,81.5456543521652,02,230,375.0
Yakutat City and Borough,Alaska,81.5456543521652,02,282,219.0
Ketchikan Gateway Borough,Alaska,79.753892368488,02,130,5397.0
Petersburg Borough,Alaska,79.753892368488,02,195,1187.0
Prince of Wales-Hyder Census Area,Alaska,79.753892368488,02,198,2371.0
Wrangell City and Borough,Alaska,79.753892368488,02,275,1027.0
Apache County,Arizona,72.3284548272921,04,001,20867.0
Cochise County,Arizona,77.7795013827217,04,003,50163.0
Coconino County,Arizona,78.79049043438,04,005,47447.0
Gila County,Arizona,74.3478336675243,04,007,21945.0
Graham County,Arizona,77.2067923381599,04,009,11017.0
Greenlee County,Arizona,78.4893303009505,04,011,3132.0
Maricopa County,Arizona,79.7635827048315,04,013,1552096.0
Mohave County,Arizona,75.2291349289979,04,015,86889.0
Navajo County,Arizona,73.6982428819168,04,017,34990.0
Pima County,Arizona,78.8273378145992,04,019,404739.0
Pinal County,Arizona,81.4701445906188,04,021,141300.0
Santa Cruz County,Arizona,82.039463073111,04,023,15853.0
Yavapai County,Arizona,78.1846564541411,04,025,98386.0
La Paz County,Arizona,81.4353901669475,04,012,9346.0
Yuma County,Arizona,81.4353901669475,04,027,73098.0
Arkansas County,Arkansas,74.0251497586038,05,001,7491.0
Ashley County,Arkansas,74.2895051923306,05,003,7757.0
Baxter County,Arkansas,76.2501239643624,05,005,18435.0
Benton County,Arkansas,79.69562751172,05,007,97249.0
Boone County,Arkansas,76.4606951241037,05,009,15034.0
Bradley County,Arkansas,74.0787319215763,05,011,4419.0
Calhoun County,Arkansas,75.0215094185301,05,013,1850.0
Carroll County,Arkansas,77.2842160355692,05,015,11139.0
Chicot County,Arkansas,73.6861573372926,05,017,4068.0
Clark County,Arkansas,76.0630306037432,05,019,8446.0
Clay County,Arkansas,73.1902475268155,05,021,6444.0
Cleburne County,Arkansas,75.9718803756163,05,023,10783.0
Cleveland County,Arkansas,75.1716757513491,05,025,3217.0
Columbia County,Arkansas,74.5558798297109,05,027,8562.0
Conway County,Arkansas,74.9230500819947,05,029,8309.0
Craighead County,Arkansas,76.4586434664692,05,031,41375.0
Crawford County,Arkansas,76.0994700780118,05,033,23958.0
Crittenden County,Arkansas,73.0267848799303,05,035,19074.0
Cross County,Arkansas,73.4524804330144,05,037,6653.0
Dallas County,Arkansas,73.9958868828713,05,039,2969.0
Desha County,Arkansas,72.7220178284176,05,041,5204.0
Drew County,Arkansas,75.3221847381784,05,043,7157.0
Faulkner County,Arkansas,76.6906424011415,05,045,44575.0
Franklin County,Arkansas,74.8382795580183,05,047,6723.0
Fulton County,Arkansas,75.0356374627702,05,049,4973.0
Garland County,Arkansas,74.8562256903252,05,051,40209.0
Grant County,Arkansas,75.6041085997915,05,053,6863.0
Greene County,Arkansas,74.3358069408924,05,055,17254.0
Hempstead County,Arkansas,75.5311036861403,05,057,8094.0
Hot Spring County,Arkansas,74.4833685843654,05,059,12599.0
Howard County,Arkansas,74.3708884718481,05,061,5142.0
Independence County,Arkansas,76.1679910478133,05,063,14322.0
Izard County,Arkansas,75.6157370549392,05,065,4851.0
Jackson County,Arkansas,73.4717805117145,05,067,6137.0
Jefferson County,Arkansas,73.4261899123358,05,069,26801.0
Johnson County,Arkansas,75.9836214076058,05,071,9682.0
Lafayette County,Arkansas,74.9707697442814,05,073,2784.0
Lawrence County,Arkansas,74.1619647316862,05,075,6463.0
Lee County,Arkansas,73.6550632062585,05,077,3206.0
Lincoln County,Arkansas,75.1174601445946,05,079,3773.0
Little River County,Arkansas,74.2296480855239,05,081,5363.0
Logan County,Arkansas,74.5390519713844,05,083,8417.0
Lonoke County,Arkansas,75.1530127524346,05,085,26895.0
Madison County,Arkansas,75.8570084978955,05,087,6279.0
Marion County,Arkansas,75.6545986398168,05,089,6782.0
Miller County,Arkansas,75.0245849048596,05,091,16426.0
Mississippi County,Arkansas,71.6047392412473,05,093,16389.0
Monroe County,Arkansas,72.5085008717615,05,095,3333.0
Montgomery County,Arkansas,75.8260867646292,05,097,3754.0
Nevada County,Arkansas,74.3619052994291,05,099,3397.0
Newton County,Arkansas,77.4202686543232,05,101,2936.0
Ouachita County,Arkansas,73.4591112390394,05,103,9658.0
Perry County,Arkansas,75.1914833175535,05,105,3668.0
Phillips County,Arkansas,71.3872806812049,05,107,7485.0
Pike County,Arkansas,75.2543244823106,05,109,4280.0
Poinsett County,Arkansas,71.448323467462,05,111,9526.0
Polk County,Arkansas,75.318879330763,05,113,8243.0
Pope County,Arkansas,76.7648866733951,05,115,22579.0
Prairie County,Arkansas,76.3100595930086,05,117,3776.0
Pulaski County,Arkansas,76.2703323632758,05,119,158051.0
Randolph County,Arkansas,74.5934682592182,05,121,7355.0
Saint Francis County,Arkansas,74.2825629644221,05,123,9388.0
Saline County,Arkansas,77.3055666277896,05,125,44075.0
Scott County,Arkansas,74.8636036332918,05,127,3944.0
Searcy County,Arkansas,75.4159073702129,05,129,3327.0
Sebastian County,Arkansas,76.1656763127211,05,131,51228.0
Sevier County,Arkansas,75.6975365722476,05,133,5885.0
Sharp County,Arkansas,73.8715952603263,05,135,7447.0
Stone County,Arkansas,76.3093521708669,05,137,4787.0
Union County,Arkansas,73.5506121344898,05,139,15726.0
Van Buren County,Arkansas,76.0940936040922,05,141,6813.0
Washington County,Arkansas,78.0991138391832,05,143,87325.0
White County,Arkansas,75.5567414461608,05,145,29055.0
Woodruff County,Arkansas,72.9480766180175,05,147,2932.0
Yell County,Arkansas,74.9235318658026,05,149,7503.0
Alameda County,California,82.7575999201849,06,001,577177.0
Alpine County,California,78.6485788538821,06,003,350.0
Amador County,California,79.8862333173767,06,005,14594.0
Butte County,California,77.74205624894,06,007,85320.0
Calaveras County,California,79.652233484278,06,009,16942.0
Colusa County,California,79.8519517516367,06,011,7227.0
Contra Costa County,California,82.3343582015746,06,013,394769.0
Del Norte County,California,75.6423735250373,06,015,9945.0
El Dorado County,California,81.9417323021439,06,017,70974.0
Fresno County,California,78.7315724036983,06,019,307906.0
Glenn County,California,77.4985091634692,06,021,10085.0
Humboldt County,California,77.103231884233,06,023,54679.0
Imperial County,California,81.0043587502323,06,025,44829.0
Inyo County,California,79.7078188792565,06,027,7950.0
Kern County,California,77.2937032261976,06,029,270282.0
Kings County,California,79.6146493630519,06,031,43452.0
Lake County,California,74.991217511911,06,033,25660.0
Lassen County,California,78.2284119036475,06,035,9280.0
Los Angeles County,California,81.972558307764,06,037,3316795.0
Madera County,California,79.3974531940033,06,039,44881.0
Marin County,California,85.1494474193505,06,041,105432.0
Mariposa County,California,80.1801056836494,06,043,7643.0
Mendocino County,California,79.077233019805,06,045,34408.0
Merced County,California,78.8420147049498,06,047,80008.0
Modoc County,California,77.2373424971755,06,049,3616.0
Mono County,California,85.4852438391621,06,051,4765.0
Monterey County,California,82.2537544267071,06,053,127155.0
Napa County,California,81.66511692599,06,055,48705.0
Nevada County,California,81.3041858848551,06,057,40855.0
Orange County,California,82.9944118033005,06,059,1037492.0
Placer County,California,82.0887926135161,06,061,142855.0
Plumas County,California,78.6325377024891,06,063,8450.0
Riverside County,California,80.7191290565484,06,065,724893.0
Sacramento County,California,79.4935137170957,06,067,543025.0
San Benito County,California,81.9286772500934,06,069,18135.0
San Bernardino County,California,78.5801556964033,06,071,636041.0
San Diego County,California,82.0170756619688,06,073,1125286.0
San Francisco County,California,83.5138158609691,06,075,362354.0
San Joaquin County,California,78.3915151066575,06,077,228567.0
San Luis Obispo County,California,81.5052105883313,06,079,105981.0
San Mateo County,California,84.7023442849213,06,081,263543.0
Santa Barbara County,California,81.8166907378361,06,083,145856.0
Santa Clara County,California,84.5063120740832,06,085,640215.0
Santa Cruz County,California,82.7177673079809,06,087,95818.0
Shasta County,California,76.2390119338471,06,089,71181.0
Sierra County,California,78.8775588444232,06,091,1319.0
Siskiyou County,California,76.2690959628399,06,093,19240.0
Solano County,California,80.0436361786558,06,095,149865.0
Sonoma County,California,82.0820448341027,06,097,189374.0
Stanislaus County,California,77.8966215595777,06,099,173898.0
Sutter County,California,78.6026819687963,06,101,32636.0
Tehama County,California,77.3220982796968,06,103,24189.0
Trinity County,California,76.6003438081553,06,105,5939.0
Tulare County,California,78.4413170202644,06,107,138238.0
Tuolumne County,California,78.8406628636061,06,109,22502.0
Ventura County,California,82.2820614093944,06,111,271040.0
Yolo County,California,81.315994065652,06,113,74296.0
Yuba County,California,76.0772917446634,06,115,26354.0
Alamosa County,Colorado,75.8122663850422,08,003,6162.0
Archuleta County,Colorado,82.1853597930904,08,007,5858.0
Baca County,Colorado,77.5452423013832,08,009,1662.0
Bent County,Colorado,76.0410177047456,08,011,1767.0
Chaffee County,Colorado,81.6805627048081,08,015,8231.0
Cheyenne County,Colorado,78.6241739187883,08,017,774.0
Clear Creek County,Colorado,83.0032467314909,08,019,4395.0
Conejos County,Colorado,76.5610928960289,08,021,3183.0
Costilla County,Colorado,77.3234917081086,08,023,1746.0
Crowley County,Colorado,76.9118821750115,08,025,1301.0
Custer County,Colorado,81.5940275715944,08,027,2214.0
Delta County,Colorado,78.1426822131909,08,029,11883.0
Dolores County,Colorado,79.6458320998059,08,033,759.0
Douglas County,Colorado,83.798242865611,08,035,120709.0
Eagle County,Colorado,89.037765865798,08,037,18171.0
Elbert County,Colorado,82.0085057703699,08,039,9280.0
El Paso County,Colorado,78.8629762838757,08,041,257507.0
Fremont County,Colorado,77.3840109100534,08,043,17136.0
Garfield County,Colorado,80.7747188112076,08,045,21498.0
Gilpin County,Colorado,82.1469482912617,08,047,2802.0
Grand County,Colorado,84.3255281528647,08,049,5884.0
Gunnison County,Colorado,83.0109717359124,08,051,6616.0
Huerfano County,Colorado,75.3764961797006,08,055,3225.0
Jackson County,Colorado,79.7053619586582,08,057,558.0
Kiowa County,Colorado,77.4317406302941,08,061,638.0
Kit Carson County,Colorado,79.5711867594791,08,063,3004.0
Lake County,Colorado,82.5092432798499,08,065,3392.0
La Plata County,Colorado,82.2831673739764,08,067,21794.0
Larimer County,Colorado,81.7409917944594,08,069,137021.0
Las Animas County,Colorado,76.7842621659841,08,071,6670.0
Lincoln County,Colorado,78.3588326706885,08,073,1518.0
Logan County,Colorado,79.6749551479201,08,075,8393.0
Mesa County,Colorado,78.6479463380801,08,077,61742.0
Moffat County,Colorado,78.6065465646204,08,081,5366.0
Montezuma County,Colorado,77.6362624458917,08,083,10655.0
Montrose County,Colorado,79.6282118450066,08,085,17140.0
Morgan County,Colorado,78.3683962833378,08,087,10928.0
Otero County,Colorado,75.2461381669673,08,089,7722.0
Ouray County,Colorado,84.4945402093033,08,091,2163.0
Park County,Colorado,83.1413359768179,08,093,6931.0
Phillips County,Colorado,80.83770234646,08,095,1689.0
Pitkin County,Colorado,91.9533771503941,08,097,7467.0
Prowers County,Colorado,77.0828492749894,08,099,4888.0
Pueblo County,Colorado,76.4359209535187,08,101,64314.0
Rio Blanco County,Colorado,78.9294619320974,08,103,2301.0
Rio Grande County,Colorado,76.9744549124682,08,105,4823.0
Routt County,Colorado,83.7251626952226,08,107,9603.0
Saguache County,Colorado,79.7395365629359,08,109,2860.0
San Miguel County,Colorado,86.8405002420409,08,113,3552.0
Sedgwick County,Colorado,78.0042385836866,08,115,967.0
Summit County,Colorado,92.2538583558184,08,117,10641.0
Teller County,Colorado,80.8594227143916,08,119,10248.0
Washington County,Colorado,79.579162477447,08,121,2087.0
Yuma County,Colorado,79.1819910265769,08,125,4028.0
Adams County,Colorado,80.7776770732522,08,001,166450.0
Arapahoe County,Colorado,80.7776770732522,08,005,240304.0
Boulder County,Colorado,80.7776770732522,08,013,127415.0
Broomfield County,Colorado,80.7776770732522,08,014,27470.0
Denver County,Colorado,80.7776770732522,08,031,301501.0
Jefferson County,Colorado,80.7776770732522,08,059,232284.0
Weld County,Colorado,80.7776770732522,08,123,104671.0
Fairfield County,Connecticut,83.06367075044,09,001,340189.0
Hartford County,Connecticut,80.3245705571959,09,003,350408.0
Litchfield County,Connecticut,80.4782806087235,09,005,74143.0
Middlesex County,Connecticut,81.2555672072746,09,007,66971.0
New Haven County,Connecticut,80.238661322463,09,009,330572.0
New London County,Connecticut,80.0120060973127,09,011,107827.0
Tolland County,Connecticut,81.8506213159263,09,013,55683.0
Windham County,Connecticut,78.8137553417168,09,015,44953.0
Kent County,Delaware,77.3566080866732,10,001,65796.0
New Castle County,Delaware,78.4233453623627,10,003,205829.0
Sussex County,Delaware,78.7243267092783,10,005,91697.0
Alachua County,Florida,78.4340931262536,12,001,97995.0
Baker County,Florida,75.128460017376,12,003,8693.0
Bay County,Florida,75.8516440862453,12,005,71422.0
Bradford County,Florida,74.9471636217274,12,007,9115.0
Brevard County,Florida,77.1535095933838,12,009,230417.0
Broward County,Florida,80.6456883184715,12,011,690050.0
Calhoun County,Florida,74.745562315166,12,013,4501.0
Charlotte County,Florida,80.2028826550715,12,015,76891.0
Citrus County,Florida,75.2265593412728,12,017,63681.0
Clay County,Florida,77.3186239719444,12,019,74333.0
Collier County,Florida,85.3006274853414,12,021,142979.0
Columbia County,Florida,75.0076209421469,12,023,25133.0
Miami-Dade County,Florida,81.2133398870448,12,086,883372.0
DeSoto County,Florida,79.353923606622,12,027,12072.0
Dixie County,Florida,74.5628919091959,12,029,6504.0
Duval County,Florida,75.6810672794633,12,031,359544.0
Escambia County,Florida,74.8858720184732,12,033,120104.0
Flagler County,Florida,78.8047744405017,12,035,42121.0
Franklin County,Florida,76.2443544791436,12,037,4444.0
Gadsden County,Florida,75.4408844419078,12,039,17149.0
Gilchrist County,Florida,76.8041546429204,12,041,6464.0
Glades County,Florida,80.4422155675543,12,043,4700.0
Gulf County,Florida,76.6890535995694,12,045,5757.0
Hamilton County,Florida,75.1405417872033,12,047,4381.0
Hardee County,Florida,78.3664151371352,12,049,7863.0
Hendry County,Florida,77.1024946420314,12,051,12527.0
Hernando County,Florida,76.4707870919015,12,053,75348.0
Highlands County,Florida,78.4611947135149,12,055,41740.0
Hillsborough County,Florida,78.9068329546551,12,057,526175.0
Holmes County,Florida,72.8524921555009,12,059,7092.0
Indian River County,Florida,80.0866066846368,12,061,58612.0
Jackson County,Florida,74.3833609589623,12,063,17149.0
Jefferson County,Florida,77.0612988493261,12,065,5770.0
Lafayette County,Florida,77.1306853774472,12,067,2175.0
Lake County,Florida,78.231313487883,12,069,134317.0
Lee County,Florida,81.8202975262275,12,071,275965.0
Leon County,Florida,79.1165379077494,12,073,113658.0
Levy County,Florida,74.8204356383303,12,075,16374.0
Liberty County,Florida,75.7841247471328,12,077,2459.0
Madison County,Florida,75.0209773080767,12,079,6778.0
Manatee County,Florida,80.5582354410051,12,081,145356.0
Marion County,Florida,75.8588184778582,12,083,139172.0
Martin County,Florida,81.5458024946645,12,085,64528.0
Monroe County,Florida,80.0453706124074,12,087,32068.0
Nassau County,Florida,77.3506959508971,12,089,32603.0
Okaloosa County,Florida,77.4527229824993,12,091,77962.0
Okeechobee County,Florida,76.0476015281269,12,093,13904.0
Orange County,Florida,79.8001708637047,12,095,461705.0
Osceola County,Florida,78.8994587406866,12,097,103141.0
Palm Beach County,Florida,81.5903769096319,12,099,554095.0
Pasco County,Florida,77.2485204856939,12,101,204198.0
Pinellas County,Florida,78.586674870322,12,103,407546.0
Polk County,Florida,77.8084507732582,12,105,235283.0
Putnam County,Florida,73.8294207855765,12,107,28943.0
Saint Johns County,Florida,80.8265760794815,12,109,88773.0
Saint Lucie County,Florida,79.5825368083965,12,111,114761.0
Santa Rosa County,Florida,77.2818335841508,12,113,63514.0
Sarasota County,Florida,81.1962314153777,12,115,182842.0
Seminole County,Florida,79.9067588033048,12,117,173668.0
Sumter County,Florida,80.6404891289786,12,119,56230.0
Suwannee County,Florida,75.5232667907986,12,121,14888.0
Taylor County,Florida,74.640605259606,12,123,7405.0
Union County,Florida,67.7776529585801,12,125,3960.0
Volusia County,Florida,76.2744848258596,12,127,216495.0
Wakulla County,Florida,76.390708716639,12,129,11200.0
Walton County,Florida,77.7803937214357,12,131,27420.0
Washington County,Florida,72.6685066903205,12,133,8827.0
Appling County,Georgia,74.1299840083705,13,001,6656.0
Atkinson County,Georgia,73.6106428460459,13,003,2880.0
Bacon County,Georgia,72.7153851629149,13,005,3874.0
Baker County,Georgia,77.2265523808269,13,007,1425.0
Baldwin County,Georgia,75.958726877356,13,009,16191.0
Banks County,Georgia,76.7747953820731,13,011,6740.0
Barrow County,Georgia,76.8906956716554,13,013,26305.0
Bartow County,Georgia,76.6574000836464,13,015,37627.0
Ben Hill County,Georgia,73.1077252518848,13,017,6443.0
Berrien County,Georgia,74.4030446681557,13,019,7367.0
Bibb County,Georgia,74.0479230862072,13,021,58116.0
Bleckley County,Georgia,76.0332417443827,13,023,4176.0
Brantley County,Georgia,74.6044083049542,13,025,6823.0
Brooks County,Georgia,74.901508755282,13,027,6335.0
Bryan County,Georgia,76.2530588035402,13,029,13048.0
Bulloch County,Georgia,77.2098952039386,13,031,27375.0
Burke County,Georgia,73.9960548058811,13,033,8193.0
Butts County,Georgia,74.1990085559535,13,035,8279.0
Calhoun County,Georgia,74.4427083560295,13,037,1736.0
Camden County,Georgia,78.2590427705682,13,039,19338.0
Candler County,Georgia,73.7650410440072,13,043,4013.0
Carroll County,Georgia,75.5638951544728,13,045,41903.0
Catoosa County,Georgia,77.9344541792589,13,047,24778.0
Charlton County,Georgia,76.4868454884365,13,049,3675.0
Chatham County,Georgia,77.8888660442048,13,051,108568.0
Chattahoochee County,Georgia,77.4040253799594,13,053,2570.0
Chattooga County,Georgia,73.6686753247581,13,055,9260.0
Cherokee County,Georgia,80.2625671216918,13,057,88137.0
Clarke County,Georgia,79.0362591976606,13,059,48844.0
Clay County,Georgia,73.8111217920828,13,061,1242.0
Clayton County,Georgia,76.8990515639018,13,063,94279.0
Clinch County,Georgia,72.551746901677,13,065,2477.0
Cobb County,Georgia,80.6407684417505,13,067,280374.0
Coffee County,Georgia,74.5050115025747,13,069,14438.0
Colquitt County,Georgia,74.1561281823738,13,071,15505.0
Columbia County,Georgia,80.3603128042985,13,073,47215.0
Cook County,Georgia,74.5026987480474,13,075,6217.0
Coweta County,Georgia,78.8038123093466,13,077,52035.0
Crawford County,Georgia,75.6724806214399,13,079,4510.0
Crisp County,Georgia,74.7220937268816,13,081,8585.0
Dade County,Georgia,75.3114701564565,13,083,6195.0
Dawson County,Georgia,78.3033662471657,13,085,9041.0
Decatur County,Georgia,73.6601562217573,13,087,10084.0
DeKalb County,Georgia,80.4448353783483,13,089,282436.0
Dodge County,Georgia,75.5468666139455,13,091,7628.0
Dooly County,Georgia,78.5020483004188,13,093,5020.0
Dougherty County,Georgia,74.3390713154805,13,095,34087.0
Douglas County,Georgia,77.8467664649048,13,097,49187.0
Early County,Georgia,73.5795568978364,13,099,4074.0
Echols County,Georgia,77.4904865671423,13,101,1561.0
Effingham County,Georgia,76.7115741558666,13,103,21172.0
Elbert County,Georgia,74.483630029281,13,105,7559.0
Emanuel County,Georgia,72.8820410119048,13,107,8387.0
Evans County,Georgia,75.2129516041769,13,109,4020.0
Fannin County,Georgia,77.7982430579873,13,111,10408.0
Fayette County,Georgia,81.1591964534197,13,113,40285.0
Floyd County,Georgia,75.3084423705215,13,115,35679.0
Forsyth County,Georgia,82.1629515233153,13,117,76753.0
Franklin County,Georgia,74.074368213478,13,119,8460.0
Fulton County,Georgia,79.6229445774038,13,121,410576.0
Gilmer County,Georgia,78.3697821362563,13,123,12021.0
Glascock County,Georgia,73.556073913624,13,125,1108.0
Glynn County,Georgia,77.6513857604345,13,127,34119.0
Gordon County,Georgia,75.7777192557876,13,129,20561.0
Grady County,Georgia,75.6745096058627,13,131,9136.0
Greene County,Georgia,78.4712900431319,13,133,7132.0
Gwinnett County,Georgia,81.0167761555968,13,135,293330.0
Habersham County,Georgia,77.4525536461943,13,137,15139.0
Hall County,Georgia,79.2450646509743,13,139,64352.0
Hancock County,Georgia,75.381368510092,13,141,2974.0
Haralson County,Georgia,73.5774524409532,13,143,11259.0
Harris County,Georgia,79.5625776557608,13,145,12156.0
Hart County,Georgia,77.164437570065,13,147,9853.0
Heard County,Georgia,75.0756227800294,13,149,4502.0
Henry County,Georgia,77.5779659535645,13,151,75984.0
Houston County,Georgia,77.5879454126882,13,153,57056.0
Irwin County,Georgia,75.0602816749064,13,155,3329.0
Jackson County,Georgia,76.6407832284404,13,157,23166.0
Jasper County,Georgia,76.1353765239125,13,159,5171.0
Jeff Davis County,Georgia,73.5009861495751,13,161,5279.0
Jefferson County,Georgia,72.6459562949125,13,163,5664.0
Jenkins County,Georgia,73.4732476527202,13,165,3443.0
Johnson County,Georgia,76.1942124683175,13,167,3393.0
Jones County,Georgia,78.0617806492275,13,169,10701.0
Lamar County,Georgia,74.9593700097731,13,171,6494.0
Lanier County,Georgia,75.6935233496723,13,173,3714.0
Laurens County,Georgia,74.6579676717434,13,175,17142.0
Lee County,Georgia,76.7743295827364,13,177,10226.0
Liberty County,Georgia,76.4874651261938,13,179,23485.0
Lincoln County,Georgia,76.5255941801173,13,181,3475.0
Long County,Georgia,79.0586846862287,13,183,5695.0
Lowndes County,Georgia,76.1271047440151,13,185,41282.0
Lumpkin County,Georgia,77.9066523957369,13,187,11570.0
McDuffie County,Georgia,74.0298601677061,13,189,8153.0
McIntosh County,Georgia,80.4104185456372,13,191,6042.0
Macon County,Georgia,73.7464509823897,13,193,4696.0
Madison County,Georgia,76.2644253282229,13,195,10744.0
Marion County,Georgia,76.5979928578085,13,197,3408.0
Meriwether County,Georgia,74.8212349638533,13,199,8051.0
Miller County,Georgia,73.123478698754,13,201,2333.0
Mitchell County,Georgia,73.9757811247242,13,205,7982.0
Monroe County,Georgia,78.2585017790917,13,207,9760.0
Montgomery County,Georgia,75.1853790614533,13,209,3097.0
Morgan County,Georgia,77.8007938168183,13,211,6942.0
Murray County,Georgia,75.1219487694679,13,213,14385.0
Muscogee County,Georgia,74.2296849653059,13,215,72759.0
Newton County,Georgia,76.4384532126195,13,217,37018.0
Oconee County,Georgia,81.4613369282058,13,219,13423.0
Oglethorpe County,Georgia,77.9479609720703,13,221,5651.0
Paulding County,Georgia,78.9241895570538,13,223,53299.0
Peach County,Georgia,73.8047058848866,13,225,10136.0
Pickens County,Georgia,77.3860957156484,13,227,11868.0
Pierce County,Georgia,74.4341947507242,13,229,7048.0
Pike County,Georgia,75.7634647722075,13,231,6143.0
