County,State,mean_life_expectancy,State_FIPS,County_FIPS,Black Population
DeKalb County,Missouri,78.1158695280235,29,063,1231.0
Dent County,Missouri,75.4762098076057,29,065,77.0
Douglas County,Missouri,76.2044437790229,29,067,14.0
Dunklin County,Missouri,71.7046208083948,29,069,3003.0
Franklin County,Missouri,76.5919727117857,29,071,845.0
Gasconade County,Missouri,76.5619519775557,29,073,91.0
Gentry County,Missouri,77.2676607379027,29,075,63.0
Greene County,Missouri,77.0930843808252,29,077,9408.0
Grundy County,Missouri,77.0190125969577,29,079,59.0
Harrison County,Missouri,77.4209282284649,29,081,68.0
Henry County,Missouri,75.1406824445626,29,083,317.0
Hickory County,Missouri,76.4028937976095,29,085,6.0
Holt County,Missouri,78.849287335293,29,087,14.0
Howard County,Missouri,77.9648674539284,29,089,514.0
Howell County,Missouri,74.7555165370642,29,091,130.0
Iron County,Missouri,72.8010802661979,29,093,159.0
Jackson County,Missouri,76.9580665319386,29,095,162606.0
Jasper County,Missouri,75.9003120461814,29,097,2572.0
Jefferson County,Missouri,76.024076474587,29,099,2269.0
Johnson County,Missouri,77.9738620097951,29,101,2445.0
Knox County,Missouri,76.7958214823764,29,103,16.0
Laclede County,Missouri,75.1142808434637,29,105,188.0
Lafayette County,Missouri,76.871143716326,29,107,662.0
Lawrence County,Missouri,75.4397893217695,29,109,242.0
Lewis County,Missouri,76.609073277272,29,111,297.0
Lincoln County,Missouri,76.5028105340331,29,113,1022.0
Linn County,Missouri,75.8654983733096,29,115,62.0
Livingston County,Missouri,77.1574234361009,29,117,417.0
McDonald County,Missouri,74.1145284503608,29,119,418.0
Macon County,Missouri,76.6786244226203,29,121,362.0
Madison County,Missouri,74.3310890399807,29,123,116.0
Maries County,Missouri,76.6429347453429,29,125,34.0
Marion County,Missouri,76.2568326929545,29,127,1518.0
Mercer County,Missouri,78.0990673844792,29,129,15.0
Miller County,Missouri,76.2972245443321,29,131,95.0
Mississippi County,Missouri,73.0711489006521,29,133,3357.0
Moniteau County,Missouri,77.713481859273,29,135,545.0
Monroe County,Missouri,77.7612035039737,29,137,299.0
Montgomery County,Missouri,75.3062578169907,29,139,176.0
Morgan County,Missouri,75.0839417675962,29,141,168.0
New Madrid County,Missouri,72.7057423493087,29,143,2906.0
Newton County,Missouri,75.9340924444762,29,145,558.0
Nodaway County,Missouri,79.3197781323659,29,147,606.0
Oregon County,Missouri,75.1183193331109,29,149,19.0
Osage County,Missouri,78.361679886808,29,151,89.0
Ozark County,Missouri,75.5832717037637,29,153,4.0
Pemiscot County,Missouri,71.0018412573099,29,155,4717.0
Perry County,Missouri,77.8267655317012,29,157,58.0
Pettis County,Missouri,76.9295237772793,29,159,1203.0
Phelps County,Missouri,76.2507193406522,29,161,1223.0
Pike County,Missouri,76.4662124482018,29,163,1154.0
Platte County,Missouri,80.2551547125401,29,165,6555.0
Polk County,Missouri,76.0743597488892,29,167,197.0
Pulaski County,Missouri,76.2344983601379,29,169,6620.0
Putnam County,Missouri,76.6702661398197,29,171,22.0
Ralls County,Missouri,78.4255644381174,29,173,136.0
Randolph County,Missouri,75.6288832139795,29,175,1442.0
Ray County,Missouri,76.0961889555643,29,177,352.0
Reynolds County,Missouri,74.3911003798123,29,179,116.0
Ripley County,Missouri,73.0299819212142,29,181,32.0
Saint Charles County,Missouri,80.0753691114768,29,183,16439.0
Saint Clair County,Missouri,76.0180503787813,29,185,80.0
Sainte Genevieve County,Missouri,78.114458965438,29,186,456.0
Saint Francois County,Missouri,74.0978124238979,29,187,2883.0
Saint Louis County,Missouri,78.0621777029217,29,189,237302.0
Saline County,Missouri,76.8468927371075,29,195,1084.0
Schuyler County,Missouri,76.8440137595409,29,197,37.0
Scotland County,Missouri,76.9226441560562,29,199,82.0
Scott County,Missouri,74.8783581320391,29,201,4441.0
Shannon County,Missouri,75.5665146152321,29,203,7.0
Shelby County,Missouri,77.08625513736,29,205,121.0
Stoddard County,Missouri,74.9380903343975,29,207,451.0
Stone County,Missouri,77.784187287974,29,209,50.0
Sullivan County,Missouri,76.0570557501338,29,211,115.0
Taney County,Missouri,77.2216155577737,29,213,548.0
Texas County,Missouri,76.1069347378964,29,215,511.0
Vernon County,Missouri,75.6838414185385,29,217,219.0
Warren County,Missouri,78.1556259102142,29,219,779.0
Washington County,Missouri,73.2850034176147,29,221,594.0
Wayne County,Missouri,74.0204758818898,29,223,81.0
Webster County,Missouri,76.9561775866636,29,225,499.0
Worth County,Missouri,77.6577552075631,29,227,6.0
Wright County,Missouri,74.1104165835914,29,229,109.0
Saint Louis City,Missouri,74.0373682826165,29,510,149895.0
Beaverhead County,Montana,80.802937956819,30,001,6.0
Big Horn County,Montana,71.782504420157,30,003,14.0
Blaine County,Montana,75.0403529260628,30,005,16.0
Broadwater County,Montana,79.922341946895,30,007,4.0
Carbon County,Montana,80.396069369275,30,009,24.0
Carter County,Montana,78.9408132448393,30,011,0.0
Cascade County,Montana,77.7692994853194,30,013,1097.0
Chouteau County,Montana,79.0918749905367,30,015,4.0
Custer County,Montana,77.0737057489451,30,017,60.0
Daniels County,Montana,78.3345721639302,30,019,0.0
Dawson County,Montana,78.3899740246786,30,021,48.0
Deer Lodge County,Montana,76.5407352355609,30,023,34.0
Fallon County,Montana,78.1547027799327,30,025,42.0
Fergus County,Montana,77.8562639715539,30,027,16.0
Flathead County,Montana,79.1927520087399,30,029,259.0
Gallatin County,Montana,81.9656480162457,30,031,318.0
Garfield County,Montana,78.2814610146612,30,033,0.0
Glacier County,Montana,72.1796804261226,30,035,39.0
Granite County,Montana,81.3028837117273,30,039,4.0
Hill County,Montana,77.0796309532099,30,041,43.0
Jefferson County,Montana,78.8889268836419,30,043,6.0
Judith Basin County,Montana,80.1332140890852,30,045,0.0
Lake County,Montana,77.8937497855445,30,047,67.0
Lewis and Clark County,Montana,79.2955692635492,30,049,220.0
Liberty County,Montana,81.4900849335824,30,051,0.0
Lincoln County,Montana,77.9740395261073,30,053,15.0
McCone County,Montana,78.1919022779187,30,055,0.0
Madison County,Montana,80.6913229475527,30,057,37.0
Meagher County,Montana,79.0344382196959,30,059,0.0
Mineral County,Montana,77.7097232629033,30,061,7.0
Missoula County,Montana,79.67579863951,30,063,435.0
Musselshell County,Montana,76.1937113743937,30,065,39.0
Phillips County,Montana,77.0920140659319,30,071,0.0
Pondera County,Montana,78.0732048989731,30,073,25.0
Powder River County,Montana,79.6749079578211,30,075,0.0
Powell County,Montana,77.2107814260551,30,077,43.0
Prairie County,Montana,77.9389513035233,30,079,0.0
Ravalli County,Montana,79.599039585145,30,081,41.0
Richland County,Montana,77.3124170885234,30,083,0.0
Roosevelt County,Montana,69.6546272005477,30,085,21.0
Rosebud County,Montana,74.7412929191264,30,087,8.0
Sanders County,Montana,77.7086295235043,30,089,16.0
Sheridan County,Montana,76.7449594300493,30,091,5.0
Silver Bow County,Montana,76.4066465849226,30,093,185.0
Stillwater County,Montana,79.48613160779,30,095,20.0
Sweet Grass County,Montana,80.6928497853089,30,097,5.0
Teton County,Montana,79.8632542094661,30,099,15.0
Toole County,Montana,77.765654046676,30,101,4.0
Valley County,Montana,78.0285803056583,30,105,7.0
Wheatland County,Montana,78.3925561791917,30,107,0.0
Wibaux County,Montana,76.9439879609077,30,109,0.0
Yellowstone County,Montana,78.1957968107236,30,111,1113.0
Park County,Montana,79.6370508562593,30,067,46.0
Adams County,Nebraska,79.0721996526937,31,001,227.0
Antelope County,Nebraska,80.3612412078825,31,003,16.0
Boone County,Nebraska,80.6549802251683,31,011,26.0
Box Butte County,Nebraska,77.8839907622876,31,013,67.0
Boyd County,Nebraska,78.4080256349196,31,015,10.0
Brown County,Nebraska,79.7038204816775,31,017,1.0
Buffalo County,Nebraska,80.2504415890715,31,019,603.0
Burt County,Nebraska,78.0007108645563,31,021,41.0
Butler County,Nebraska,78.6733252475192,31,023,43.0
Cass County,Nebraska,79.0532117683811,31,025,81.0
Cedar County,Nebraska,80.5125281093338,31,027,2.0
Chase County,Nebraska,78.5459536228485,31,029,2.0
Cherry County,Nebraska,78.4799255979361,31,031,2.0
Cheyenne County,Nebraska,79.029493632445,31,033,41.0
Clay County,Nebraska,78.2121298888756,31,035,27.0
Colfax County,Nebraska,80.1616065432502,31,037,292.0
Cuming County,Nebraska,81.2876177525586,31,039,10.0
Custer County,Nebraska,79.1805512203805,31,041,86.0
Dakota County,Nebraska,77.8899340427186,31,043,898.0
Dawes County,Nebraska,79.0434612750246,31,045,145.0
Dawson County,Nebraska,78.7285666867264,31,047,1415.0
Deuel County,Nebraska,78.269924965766,31,049,1.0
Dixon County,Nebraska,79.1919221781433,31,051,17.0
Dodge County,Nebraska,77.8964995433031,31,053,365.0
Douglas County,Nebraska,78.818062794561,31,055,61063.0
Dundy County,Nebraska,77.7039851139516,31,057,3.0
Fillmore County,Nebraska,78.1314223163923,31,059,32.0
Franklin County,Nebraska,78.282844962472,31,061,14.0
Frontier County,Nebraska,81.8823145260526,31,063,1.0
Furnas County,Nebraska,78.0639526181026,31,065,16.0
Gage County,Nebraska,77.9472936340306,31,067,135.0
Garden County,Nebraska,78.0725405394994,31,069,3.0
Garfield County,Nebraska,79.0751942683576,31,071,4.0
Gosper County,Nebraska,80.2198885576783,31,073,0.0
Greeley County,Nebraska,80.234737138072,31,077,15.0
Hall County,Nebraska,78.4847862515935,31,079,1379.0
Hamilton County,Nebraska,80.3535223303032,31,081,66.0
Harlan County,Nebraska,79.7009685697179,31,083,32.0
Hitchcock County,Nebraska,78.0788526606569,31,087,3.0
Holt County,Nebraska,79.4354323554356,31,089,15.0
Howard County,Nebraska,79.7188690775073,31,093,3.0
Jefferson County,Nebraska,77.6780933199828,31,095,1.0
Johnson County,Nebraska,77.931638318935,31,097,361.0
Kearney County,Nebraska,78.795136989676,31,099,8.0
Keith County,Nebraska,78.586217925506,31,101,57.0
Kimball County,Nebraska,77.2457488715786,31,105,5.0
Knox County,Nebraska,79.0992456556717,31,107,20.0
Lancaster County,Nebraska,80.1301084347645,31,109,12419.0
Lincoln County,Nebraska,78.5271945259761,31,111,410.0
Madison County,Nebraska,78.5560407368112,31,119,519.0
Merrick County,Nebraska,79.0952263925171,31,121,47.0
Morrill County,Nebraska,77.5397123622824,31,123,41.0
Nance County,Nebraska,77.4987792563686,31,125,3.0
Nemaha County,Nebraska,78.1641673086881,31,127,100.0
Nuckolls County,Nebraska,78.9910469700302,31,129,11.0
Otoe County,Nebraska,79.1665548774734,31,131,35.0
Pawnee County,Nebraska,79.1216912151022,31,133,0.0
Perkins County,Nebraska,79.8401968245103,31,135,4.0
Phelps County,Nebraska,79.374669064541,31,137,13.0
Pierce County,Nebraska,80.0160969536842,31,139,25.0
Platte County,Nebraska,80.2592086195175,31,141,144.0
Polk County,Nebraska,80.211049660896,31,143,7.0
Red Willow County,Nebraska,78.4125168275228,31,145,125.0
Richardson County,Nebraska,77.4421255998626,31,147,17.0
Rock County,Nebraska,78.7308733623187,31,149,4.0
Saline County,Nebraska,77.7663562258504,31,151,105.0
Sarpy County,Nebraska,81.0491795539534,31,153,6752.0
Saunders County,Nebraska,79.1676550952646,31,155,63.0
Scotts Bluff County,Nebraska,77.3448632566511,31,157,277.0
Seward County,Nebraska,78.9681589814221,31,159,86.0
Sheridan County,Nebraska,77.7424951034042,31,161,28.0
Sherman County,Nebraska,79.5376976321614,31,163,0.0
Sioux County,Nebraska,82.9239403423606,31,165,5.0
Stanton County,Nebraska,80.7976554973829,31,167,77.0
Thayer County,Nebraska,78.3268907453499,31,169,13.0
Thurston County,Nebraska,73.5317095050706,31,173,16.0
Valley County,Nebraska,79.845328974375,31,175,17.0
Washington County,Nebraska,79.9198296464717,31,177,307.0
Wayne County,Nebraska,82.7113078705402,31,179,196.0
Webster County,Nebraska,77.2891366643645,31,181,8.0
York County,Nebraska,79.5822291434226,31,185,167.0
Churchill County,Nevada,75.6682238949079,32,001,606.0
Clark County,Nevada,78.4647320655399,32,003,237543.0
Douglas County,Nevada,80.929024897114,32,005,288.0
Elko County,Nevada,78.378103482134,32,007,507.0
Eureka County,Nevada,77.6996182095285,32,011,2.0
Humboldt County,Nevada,76.6139158037755,32,013,110.0
Lander County,Nevada,76.7963494350931,32,015,3.0
Lincoln County,Nevada,77.9517165570616,32,017,163.0
Lyon County,Nevada,76.2037901870983,32,019,545.0
Mineral County,Nevada,74.2406182033828,32,021,35.0
Nye County,Nevada,73.8189286492307,32,023,1340.0
Pershing County,Nevada,78.2341184986648,32,027,324.0
Storey County,Nevada,82.2412600348574,32,029,28.0
Washoe County,Nevada,78.0533459051136,32,031,10103.0
White Pine County,Nevada,77.1791818745079,32,033,477.0
Carson City,Nevada,75.2485076516673,32,510,931.0
Belknap County,New Hampshire,78.0301796717253,33,001,290.0
Carroll County,New Hampshire,79.5835952577477,33,003,235.0
Cheshire County,New Hampshire,79.2046937055865,33,005,582.0
Coos County,New Hampshire,76.603227319598,33,007,768.0
Grafton County,New Hampshire,80.41969830081,33,009,1088.0
Hillsborough County,New Hampshire,79.4213886476027,33,011,10309.0
Merrimack County,New Hampshire,79.2231341494585,33,013,1813.0
Rockingham County,New Hampshire,80.2661523531506,33,015,2214.0
Strafford County,New Hampshire,78.2291316887693,33,017,1097.0
Sullivan County,New Hampshire,78.697699644859,33,019,236.0
Atlantic County,New Jersey,77.4267282229785,34,001,41259.0
Bergen County,New Jersey,82.9205641805784,34,003,56391.0
Burlington County,New Jersey,79.596583692732,34,005,73690.0
Camden County,New Jersey,77.4674574853393,34,007,99014.0
Cape May County,New Jersey,77.35215478781,34,009,4298.0
Cumberland County,New Jersey,75.6863831489567,34,011,29732.0
Essex County,New Jersey,79.4771857299054,34,013,320278.0
Gloucester County,New Jersey,78.1078725057757,34,015,29948.0
Hudson County,New Jersey,81.8618426025527,34,017,84114.0
Hunterdon County,New Jersey,83.1284386876753,34,019,3406.0
Mercer County,New Jersey,80.2588369683656,34,021,76559.0
Middlesex County,New Jersey,81.5213360163008,34,023,84015.0
Monmouth County,New Jersey,80.6471461438878,34,025,45144.0
Morris County,New Jersey,82.5052162033867,34,027,16065.0
Ocean County,New Jersey,79.1089331978612,34,029,17800.0
Passaic County,New Jersey,80.4301861691935,34,031,60323.0
Salem County,New Jersey,76.1474574064471,34,033,8473.0
Somerset County,New Jersey,82.5314783962976,34,035,31335.0
Sussex County,New Jersey,79.5727534004439,34,037,2997.0
Union County,New Jersey,81.3619303606624,34,039,117852.0
Warren County,New Jersey,79.8407540667501,34,041,4663.0
Bernalillo County,New Mexico,78.3344945469066,35,001,19736.0
Catron County,New Mexico,79.4502223214115,35,003,9.0
Chaves County,New Mexico,75.7266212379223,35,005,1093.0
Colfax County,New Mexico,77.6096106129026,35,007,86.0
Curry County,New Mexico,76.7510196815959,35,009,2958.0
De Baca County,New Mexico,75.492774633981,35,011,30.0
Dona Ana County,New Mexico,79.5930552154468,35,013,3809.0
Eddy County,New Mexico,75.0690073697222,35,015,843.0
Grant County,New Mexico,77.5813813554101,35,017,277.0
Guadalupe County,New Mexico,76.196772400414,35,019,66.0
Hidalgo County,New Mexico,76.4248264380372,35,023,30.0
Lea County,New Mexico,75.7187153983594,35,025,2624.0
Lincoln County,New Mexico,79.4095256882596,35,027,121.0
Los Alamos County,New Mexico,83.3407436700519,35,028,55.0
Luna County,New Mexico,75.4847871855196,35,029,329.0
McKinley County,New Mexico,72.3107773885033,35,031,397.0
Mora County,New Mexico,77.5965020121454,35,033,3.0
Otero County,New Mexico,77.6653097798103,35,035,2199.0
Quay County,New Mexico,75.0495646406145,35,037,133.0
Rio Arriba County,New Mexico,73.5028026232135,35,039,228.0
Roosevelt County,New Mexico,77.2261747816081,35,041,623.0
Sandoval County,New Mexico,78.8565963971519,35,043,2723.0
San Juan County,New Mexico,76.3423423167744,35,045,721.0
San Miguel County,New Mexico,76.4655998733068,35,047,376.0
Santa Fe County,New Mexico,80.7734321470699,35,049,1118.0
Sierra County,New Mexico,73.6168691914401,35,051,62.0
Socorro County,New Mexico,75.8360767968649,35,053,14.0
Taos County,New Mexico,78.8148247163772,35,055,162.0
Torrance County,New Mexico,76.4077000499775,35,057,268.0
Union County,New Mexico,76.8564982839,35,059,55.0
Cibola County,New Mexico,76.5417859643033,35,006,323.0
Valencia County,New Mexico,76.5417859643033,35,061,716.0
Albany County,New York,79.938072274582,36,001,37937.0
Allegany County,New York,78.3365805106504,36,003,687.0
Bronx County,New York,80.0668286619434,36,005,489532.0
Broome County,New York,78.6319538055794,36,007,11279.0
Cattaraugus County,New York,77.6050649067866,36,009,1303.0
Cayuga County,New York,79.5321779610494,36,011,3192.0
Chautauqua County,New York,77.9113284213554,36,013,3459.0
Chemung County,New York,77.2418403667793,36,015,5222.0
Chenango County,New York,77.6342967330289,36,017,418.0
Clinton County,New York,79.2293129790583,36,019,3448.0
Columbia County,New York,79.5219511583599,36,021,2779.0
Cortland County,New York,78.4553195490183,36,023,869.0
Delaware County,New York,78.9146263539021,36,025,904.0
Dutchess County,New York,80.685238326004,36,027,31036.0
Erie County,New York,78.322023116459,36,029,124101.0
Essex County,New York,79.8096547658385,36,031,1220.0
Franklin County,New York,78.8002909336,36,033,3025.0
Fulton County,New York,78.0472984261311,36,035,998.0
Genesee County,New York,78.5831949381772,36,037,1485.0
Greene County,New York,78.6723966145362,36,039,2984.0
Hamilton County,New York,78.4959608627257,36,041,36.0
Herkimer County,New York,78.8110678365009,36,043,786.0
Jefferson County,New York,78.144228704396,36,045,6753.0
Kings County,New York,82.2806868687536,36,047,869467.0
Lewis County,New York,79.4186943362448,36,049,198.0
Livingston County,New York,79.9585394523158,36,051,1688.0
Madison County,New York,80.3129419195098,36,053,1463.0
Monroe County,New York,79.7978575404131,36,055,114344.0
Montgomery County,New York,77.8210883830652,36,057,887.0
Nassau County,New York,82.6475022389346,36,059,157339.0
New York County,New York,84.3724422781752,36,061,246603.0
Niagara County,New York,77.7740450686122,36,063,15317.0
Oneida County,New York,78.3036816347187,36,065,14636.0
Onondaga County,New York,79.3795471025699,36,067,52493.0
Ontario County,New York,79.864798735182,36,069,2713.0
Orange County,New York,80.1226292518443,36,071,40236.0
Orleans County,New York,77.9524927112065,36,073,2515.0
Oswego County,New York,77.9924686914171,36,075,1199.0
Otsego County,New York,80.0118079121873,36,077,1226.0
Putnam County,New York,82.1594089248272,36,079,2414.0
Queens County,New York,83.3823340014097,36,081,426668.0
Rensselaer County,New York,78.8917446117715,36,083,10311.0
Richmond County,New York,80.7418643734648,36,085,49237.0
Rockland County,New York,82.7846043313871,36,087,40643.0
Saint Lawrence County,New York,78.9229910629106,36,089,2637.0
Saratoga County,New York,81.1262575317872,36,091,3893.0
Schenectady County,New York,78.9118964340208,36,093,16008.0
Schoharie County,New York,80.295510180807,36,095,511.0
Schuyler County,New York,78.5270384976407,36,097,248.0
Seneca County,New York,78.6769592663395,36,099,1717.0
Steuben County,New York,78.5314073692607,36,101,1604.0
Suffolk County,New York,80.6503127618509,36,103,117030.0
Sullivan County,New York,77.8327200773667,36,105,6551.0
Tioga County,New York,79.8333145310373,36,107,298.0
Tompkins County,New York,80.8783901915752,36,109,4182.0
Ulster County,New York,79.8635734892512,36,111,10312.0
Warren County,New York,79.4331036290459,36,113,759.0
Washington County,New York,78.7194164371072,36,115,2090.0
Wayne County,New York,78.7569257112341,36,117,2725.0
Westchester County,New York,83.237797493164,36,119,142677.0
Wyoming County,New York,78.6298953282274,36,121,2119.0
Yates County,New York,78.7343275169924,36,123,274.0
Alamance County,North Carolina,76.937809682991,37,001,29972.0
Alexander County,North Carolina,76.9697723996716,37,003,2187.0
Alleghany County,North Carolina,77.3415022695224,37,005,266.0
Anson County,North Carolina,74.0578504614242,37,007,12417.0
Ashe County,North Carolina,77.4319198074158,37,009,210.0
Avery County,North Carolina,76.9382339831424,37,011,743.0
Beaufort County,North Carolina,75.6750945076657,37,013,12526.0
Bertie County,North Carolina,75.5132107204518,37,015,12349.0
Bladen County,North Carolina,74.6619742413309,37,017,11901.0
Brunswick County,North Carolina,78.2587413788006,37,019,13028.0
Buncombe County,North Carolina,78.3896150840868,37,021,15871.0
Burke County,North Carolina,76.1406703226598,37,023,5301.0
Cabarrus County,North Carolina,78.1635432072588,37,025,33787.0
Caldwell County,North Carolina,75.6236593016813,37,027,4027.0
Camden County,North Carolina,78.3633812034208,37,029,1475.0
Carteret County,North Carolina,77.3880326145932,37,031,3908.0
Caswell County,North Carolina,76.1094635641266,37,033,7546.0
Catawba County,North Carolina,76.5074694379563,37,035,12635.0
Chatham County,North Carolina,80.8218342854155,37,037,8235.0
Cherokee County,North Carolina,76.2645277492912,37,039,377.0
Chowan County,North Carolina,76.4763655790244,37,041,4869.0
Clay County,North Carolina,77.2762016618572,37,043,177.0
Cleveland County,North Carolina,74.2287177942467,37,045,20197.0
Columbus County,North Carolina,73.4833987858047,37,047,17479.0
Craven County,North Carolina,76.6697741737035,37,049,22141.0
Cumberland County,North Carolina,75.7559499335067,37,051,121699.0
Currituck County,North Carolina,77.4275905172165,37,053,1369.0
Dare County,North Carolina,78.4710434202301,37,055,756.0
Davidson County,North Carolina,75.9312656757341,37,057,14998.0
Davie County,North Carolina,77.9771427309985,37,059,2554.0
Duplin County,North Carolina,77.7910237195385,37,061,14723.0
Durham County,North Carolina,79.6767739659227,37,063,112351.0
Edgecombe County,North Carolina,73.8133998284673,37,065,30911.0
Forsyth County,North Carolina,77.6646789209061,37,067,95834.0
Franklin County,North Carolina,77.3144470380592,37,069,16395.0
Gaston County,North Carolina,75.1949527552766,37,071,33624.0
Gates County,North Carolina,76.695093945821,37,073,3820.0
Graham County,North Carolina,75.8774386528025,37,075,14.0
Granville County,North Carolina,77.6572004735816,37,077,18161.0
Greene County,North Carolina,76.4442575404695,37,079,7564.0
Guilford County,North Carolina,78.0725057042488,37,081,174443.0
Halifax County,North Carolina,74.032303414178,37,083,27619.0
Harnett County,North Carolina,76.5283618805579,37,085,27243.0
Haywood County,North Carolina,77.0764553384033,37,087,644.0
Henderson County,North Carolina,78.8365086165376,37,089,3848.0
Hertford County,North Carolina,75.9590618629259,37,091,14067.0
Hoke County,North Carolina,76.1322351812717,37,093,17523.0
Hyde County,North Carolina,75.9956125660067,37,095,1690.0
Iredell County,North Carolina,77.3566297600444,37,097,21135.0
Jackson County,North Carolina,78.2096442644319,37,099,1231.0
Johnston County,North Carolina,77.3985740769631,37,101,28671.0
Jones County,North Carolina,75.6319179621074,37,103,2985.0
Lee County,North Carolina,76.3736448958367,37,105,11408.0
Lenoir County,North Carolina,74.3790968742586,37,107,22791.0
Lincoln County,North Carolina,77.0262703201055,37,109,4309.0
McDowell County,North Carolina,76.5048263644749,37,111,1735.0
Macon County,North Carolina,77.5406901232696,37,113,461.0
Madison County,North Carolina,77.3783163988207,37,115,398.0
Martin County,North Carolina,74.5771517599693,37,117,9734.0
Mecklenburg County,North Carolina,80.0045801876963,37,119,322495.0
Mitchell County,North Carolina,75.4328542195731,37,121,48.0
Montgomery County,North Carolina,76.2893258007353,37,123,5117.0
Moore County,North Carolina,79.3055032496574,37,125,11811.0
Nash County,North Carolina,75.2930135225647,37,127,37007.0
New Hanover County,North Carolina,78.979066929318,37,129,31246.0
Northampton County,North Carolina,76.0910376235133,37,131,11654.0
Onslow County,North Carolina,76.5836201899052,37,133,27618.0
Orange County,North Carolina,81.549955465178,37,135,16509.0
Pamlico County,North Carolina,77.3647983574394,37,137,2375.0
Pasquotank County,North Carolina,76.0907155338015,37,139,14338.0
Pender County,North Carolina,77.4299498386164,37,141,9028.0
Perquimans County,North Carolina,78.0120890712207,37,143,3268.0
Person County,North Carolina,76.2476190474825,37,145,10633.0
Pitt County,North Carolina,77.9135308983365,37,147,61105.0
Polk County,North Carolina,78.9993261455622,37,149,1054.0
Randolph County,North Carolina,75.9061411852501,37,151,8958.0
Richmond County,North Carolina,73.5481055417599,37,153,14176.0
Robeson County,North Carolina,72.730671317757,37,155,32308.0
Rockingham County,North Carolina,75.0815799524293,37,157,17054.0
Rowan County,North Carolina,75.0681014538026,37,159,22573.0
Rutherford County,North Carolina,75.3057483183963,37,161,6735.0
Sampson County,North Carolina,75.2802017161554,37,163,16118.0
Scotland County,North Carolina,74.134967596912,37,165,13726.0
Stanly County,North Carolina,75.824885472637,37,167,6784.0
Stokes County,North Carolina,76.1817707058362,37,169,1833.0
Surry County,North Carolina,75.4830011785172,37,171,2703.0
Swain County,North Carolina,72.6482780314483,37,173,67.0
Transylvania County,North Carolina,79.87162478909,37,175,1363.0
Tyrrell County,North Carolina,76.9571321885088,37,177,1462.0
Union County,North Carolina,79.4010924944799,37,179,25619.0
Vance County,North Carolina,73.9857007921373,37,181,22210.0
Wake County,North Carolina,81.2684283321449,37,183,208642.0
Warren County,North Carolina,76.7970018112049,37,185,10173.0
Washington County,North Carolina,76.110970903345,37,187,5949.0
Watauga County,North Carolina,81.3280906107058,37,189,832.0
Wayne County,North Carolina,75.8293050732963,37,191,37887.0
Wilkes County,North Carolina,76.2253955039406,37,193,2893.0
Wilson County,North Carolina,76.0082244342837,37,195,32307.0
Yadkin County,North Carolina,76.2960046056631,37,197,1268.0
Yancey County,North Carolina,77.2395408656086,37,199,149.0
Adams County,North Dakota,79.2359076234819,38,001,39.0
Barnes County,North Dakota,78.9761615598578,38,003,94.0
Benson County,North Dakota,73.1009909764769,38,005,0.0
Bottineau County,North Dakota,78.2448156707019,38,009,58.0
Bowman County,North Dakota,78.8605103124453,38,011,4.0
Burke County,North Dakota,79.4270461344442,38,013,10.0
Burleigh County,North Dakota,81.1718448894401,38,015,1637.0
Cass County,North Dakota,80.8568790977155,38,017,7382.0
Cavalier County,North Dakota,80.11905169146,38,019,13.0
Dickey County,North Dakota,79.2857468911128,38,021,69.0
Divide County,North Dakota,79.5319984730087,38,023,23.0
Dunn County,North Dakota,79.5484103887178,38,025,43.0
Eddy County,North Dakota,75.9991889436742,38,027,0.0
Emmons County,North Dakota,78.7467740271098,38,029,0.0
Foster County,North Dakota,79.1100313193289,38,031,5.0
Golden Valley County,North Dakota,83.2022898361922,38,033,0.0
Grand Forks County,North Dakota,79.3365982380774,38,035,2404.0
Grant County,North Dakota,78.9232692208192,38,037,2.0
Griggs County,North Dakota,78.9800937935521,38,039,31.0
Hettinger County,North Dakota,79.1905598067152,38,041,19.0
Kidder County,North Dakota,80.8882268187548,38,043,12.0
LaMoure County,North Dakota,81.5670211699688,38,045,4.0
Logan County,North Dakota,79.719065661897,38,047,1.0
McHenry County,North Dakota,79.4621663837716,38,049,10.0
McIntosh County,North Dakota,79.2807688951363,38,051,0.0
McKenzie County,North Dakota,78.595958993304,38,053,65.0
McLean County,North Dakota,78.7572008063446,38,055,68.0
Mercer County,North Dakota,79.9780279729036,38,057,81.0
Morton County,North Dakota,78.6477811274231,38,059,194.0
Mountrail County,North Dakota,75.1810692832571,38,061,109.0
Nelson County,North Dakota,76.5723437140746,38,063,4.0
Oliver County,North Dakota,82.673276601479,38,065,7.0
Pembina County,North Dakota,79.7954782722541,38,067,15.0
Pierce County,North Dakota,78.7887726814331,38,069,36.0
Ramsey County,North Dakota,78.0159623608846,38,071,64.0
Ransom County,North Dakota,77.8116785016545,38,073,38.0
Renville County,North Dakota,78.6150592897229,38,075,13.0
Richland County,North Dakota,80.6522087033614,38,077,76.0
Rolette County,North Dakota,72.3600695837935,38,079,68.0
Sargent County,North Dakota,80.4616407898578,38,081,38.0
Sheridan County,North Dakota,82.3864867831582,38,083,0.0
Sioux County,North Dakota,68.0637361999356,38,085,2.0
Stark County,North Dakota,80.2959527142851,38,089,538.0
Steele County,North Dakota,81.6324175764827,38,091,0.0
Stutsman County,North Dakota,78.384355247305,38,093,235.0
Towner County,North Dakota,78.0964503470622,38,095,0.0
Traill County,North Dakota,79.7638091205015,38,097,81.0
