County,State,mean_life_expectancy,State_FIPS,County_FIPS,Total Families
Marion County,Alabama,74.6258695781583,01,093,8030.0
Marshall County,Alabama,74.5877863503167,01,095,24015.0
Mobile County,Alabama,75.3368060857871,01,097,100431.0
Monroe County,Alabama,75.1270770002995,01,099,5124.0
Montgomery County,Alabama,76.4216275471708,01,101,55155.0
Morgan County,Alabama,75.4863635328123,01,103,31182.0
Perry County,Alabama,73.1742532055544,01,105,1476.0
Pickens County,Alabama,74.8142448398232,01,107,5074.0
Pike County,Alabama,75.2422168626359,01,109,6422.0
Randolph County,Alabama,74.6401983680838,01,111,5720.0
Russell County,Alabama,73.8179782797389,01,113,14948.0
Saint Clair County,Alabama,75.2553895649825,01,115,23400.0
Shelby County,Alabama,80.4641938071101,01,117,56666.0
Sumter County,Alabama,74.9804619366111,01,119,2764.0
Talladega County,Alabama,73.8695996345704,01,121,20868.0
Tallapoosa County,Alabama,75.1740848507411,01,123,11183.0
Tuscaloosa County,Alabama,76.6889893454644,01,125,46967.0
Walker County,Alabama,70.6271114963763,01,127,17166.0
Washington County,Alabama,74.8365149840162,01,129,4208.0
Wilcox County,Alabama,71.8708091393013,01,131,2284.0
Winston County,Alabama,74.940147608181,01,133,6268.0
Anchorage Municipality,Alaska,79.3865194176634,02,020,68643.0
Bethel Census Area,Alaska,72.7950243111552,02,050,3415.0
Bristol Bay Borough,Alaska,76.6332466885107,02,060,194.0
Fairbanks North Star Borough,Alaska,80.6262503620013,02,090,23822.0
Haines Borough,Alaska,83.0150521479304,02,100,620.0
Juneau City and Borough,Alaska,81.2261376714925,02,110,7773.0
Kenai Peninsula Borough,Alaska,78.9204662278644,02,122,13603.0
Kodiak Island Borough,Alaska,80.7900989550181,02,150,2967.0
Matanuska-Susitna Borough,Alaska,79.1898406557226,02,170,22093.0
Nome Census Area,Alaska,70.84535552875,02,180,2128.0
North Slope Borough,Alaska,75.9546291142911,02,185,1523.0
Sitka City and Borough,Alaska,80.8518144560272,02,220,2123.0
Southeast Fairbanks Census Area,Alaska,77.9794410796304,02,240,1471.0
Valdez-Cordova Census Area,Alaska,79.5744180540543,02,261,1981.0
Wade Hampton Census Area,Alaska,68.5618044992559,02,270,
Northwest Arctic Borough,Alaska,72.7862703824079,02,188,1318.0
Aleutians East Borough,Alaska,84.863880134356,02,013,550.0
Aleutians West Census Area,Alaska,84.863880134356,02,016,732.0
Dillingham Census Area,Alaska,74.5502413308315,02,070,1041.0
Lake and Peninsula Borough,Alaska,74.5502413308315,02,164,280.0
Denali Borough,Alaska,74.9741404048799,02,068,321.0
Yukon-Koyukuk Census Area,Alaska,74.9741404048799,02,290,1084.0
Hoonah-Angoon Census Area,Alaska,81.5456543521652,02,105,478.0
Skagway Municipality,Alaska,81.5456543521652,02,230,200.0
Yakutat City and Borough,Alaska,81.5456543521652,02,282,127.0
Ketchikan Gateway Borough,Alaska,79.753892368488,02,130,3453.0
Petersburg Borough,Alaska,79.753892368488,02,195,766.0
Prince of Wales-Hyder Census Area,Alaska,79.753892368488,02,198,1525.0
Wrangell City and Borough,Alaska,79.753892368488,02,275,654.0
Apache County,Arizona,72.3284548272921,04,001,13816.0
Cochise County,Arizona,77.7795013827217,04,003,32462.0
Coconino County,Arizona,78.79049043438,04,005,28849.0
Gila County,Arizona,74.3478336675243,04,007,14112.0
Graham County,Arizona,77.2067923381599,04,009,7786.0
Greenlee County,Arizona,78.4893303009505,04,011,2339.0
Maricopa County,Arizona,79.7635827048315,04,013,1018723.0
Mohave County,Arizona,75.2291349289979,04,015,55462.0
Navajo County,Arizona,73.6982428819168,04,017,24355.0
Pima County,Arizona,78.8273378145992,04,019,248813.0
Pinal County,Arizona,81.4701445906188,04,021,99077.0
Santa Cruz County,Arizona,82.039463073111,04,023,12016.0
Yavapai County,Arizona,78.1846564541411,04,025,61412.0
La Paz County,Arizona,81.4353901669475,04,012,5930.0
Yuma County,Arizona,81.4353901669475,04,027,54046.0
Arkansas County,Arkansas,74.0251497586038,05,001,4723.0
Ashley County,Arkansas,74.2895051923306,05,003,5454.0
Baxter County,Arkansas,76.2501239643624,05,005,11964.0
Benton County,Arkansas,79.69562751172,05,007,70386.0
Boone County,Arkansas,76.4606951241037,05,009,10455.0
Bradley County,Arkansas,74.0787319215763,05,011,2827.0
Calhoun County,Arkansas,75.0215094185301,05,013,1302.0
Carroll County,Arkansas,77.2842160355692,05,015,7497.0
Chicot County,Arkansas,73.6861573372926,05,017,2636.0
Clark County,Arkansas,76.0630306037432,05,019,5253.0
Clay County,Arkansas,73.1902475268155,05,021,4140.0
Cleburne County,Arkansas,75.9718803756163,05,023,7230.0
Cleveland County,Arkansas,75.1716757513491,05,025,2254.0
Columbia County,Arkansas,74.5558798297109,05,027,5559.0
Conway County,Arkansas,74.9230500819947,05,029,5600.0
Craighead County,Arkansas,76.4586434664692,05,031,26764.0
Crawford County,Arkansas,76.0994700780118,05,033,17082.0
Crittenden County,Arkansas,73.0267848799303,05,035,11964.0
Cross County,Arkansas,73.4524804330144,05,037,4652.0
Dallas County,Arkansas,73.9958868828713,05,039,1797.0
Desha County,Arkansas,72.7220178284176,05,041,3545.0
Drew County,Arkansas,75.3221847381784,05,043,4651.0
Faulkner County,Arkansas,76.6906424011415,05,045,28842.0
Franklin County,Arkansas,74.8382795580183,05,047,4537.0
Fulton County,Arkansas,75.0356374627702,05,049,3278.0
Garland County,Arkansas,74.8562256903252,05,051,25250.0
Grant County,Arkansas,75.6041085997915,05,053,5007.0
Greene County,Arkansas,74.3358069408924,05,055,12280.0
Hempstead County,Arkansas,75.5311036861403,05,057,5711.0
Hot Spring County,Arkansas,74.4833685843654,05,059,8857.0
Howard County,Arkansas,74.3708884718481,05,061,3503.0
Independence County,Arkansas,76.1679910478133,05,063,9929.0
Izard County,Arkansas,75.6157370549392,05,065,3124.0
Jackson County,Arkansas,73.4717805117145,05,067,3758.0
Jefferson County,Arkansas,73.4261899123358,05,069,16294.0
Johnson County,Arkansas,75.9836214076058,05,071,6650.0
Lafayette County,Arkansas,74.9707697442814,05,073,1801.0
Lawrence County,Arkansas,74.1619647316862,05,075,4466.0
Lee County,Arkansas,73.6550632062585,05,077,1994.0
Lincoln County,Arkansas,75.1174601445946,05,079,2711.0
Little River County,Arkansas,74.2296480855239,05,081,3523.0
Logan County,Arkansas,74.5390519713844,05,083,5839.0
Lonoke County,Arkansas,75.1530127524346,05,085,19891.0
Madison County,Arkansas,75.8570084978955,05,087,4318.0
Marion County,Arkansas,75.6545986398168,05,089,4438.0
Miller County,Arkansas,75.0245849048596,05,091,11108.0
Mississippi County,Arkansas,71.6047392412473,05,093,10635.0
Monroe County,Arkansas,72.5085008717615,05,095,1974.0
Montgomery County,Arkansas,75.8260867646292,05,097,2563.0
Nevada County,Arkansas,74.3619052994291,05,099,2263.0
Newton County,Arkansas,77.4202686543232,05,101,1800.0
Ouachita County,Arkansas,73.4591112390394,05,103,6009.0
Perry County,Arkansas,75.1914833175535,05,105,2824.0
Phillips County,Arkansas,71.3872806812049,05,107,4836.0
Pike County,Arkansas,75.2543244823106,05,109,2969.0
Poinsett County,Arkansas,71.448323467462,05,111,6710.0
Polk County,Arkansas,75.318879330763,05,113,5672.0
Pope County,Arkansas,76.7648866733951,05,115,14881.0
Prairie County,Arkansas,76.3100595930086,05,117,2495.0
Pulaski County,Arkansas,76.2703323632758,05,119,95813.0
Randolph County,Arkansas,74.5934682592182,05,121,4994.0
Saint Francis County,Arkansas,74.2825629644221,05,123,5867.0
Saline County,Arkansas,77.3055666277896,05,125,31296.0
Scott County,Arkansas,74.8636036332918,05,127,2569.0
Searcy County,Arkansas,75.4159073702129,05,129,2333.0
Sebastian County,Arkansas,76.1656763127211,05,131,32909.0
Sevier County,Arkansas,75.6975365722476,05,133,4279.0
Sharp County,Arkansas,73.8715952603263,05,135,4420.0
Stone County,Arkansas,76.3093521708669,05,137,3109.0
Union County,Arkansas,73.5506121344898,05,139,10562.0
Van Buren County,Arkansas,76.0940936040922,05,141,4631.0
Washington County,Arkansas,78.0991138391832,05,143,54999.0
White County,Arkansas,75.5567414461608,05,145,19787.0
Woodruff County,Arkansas,72.9480766180175,05,147,1855.0
Yell County,Arkansas,74.9235318658026,05,149,5542.0
Alameda County,California,82.7575999201849,06,001,384676.0
Alpine County,California,78.6485788538821,06,003,231.0
Amador County,California,79.8862333173767,06,005,9872.0
Butte County,California,77.74205624894,06,007,51447.0
Calaveras County,California,79.652233484278,06,009,11691.0
Colusa County,California,79.8519517516367,06,011,5327.0
Contra Costa County,California,82.3343582015746,06,013,284806.0
Del Norte County,California,75.6423735250373,06,015,6135.0
El Dorado County,California,81.9417323021439,06,017,49749.0
Fresno County,California,78.7315724036983,06,019,222417.0
Glenn County,California,77.4985091634692,06,021,7390.0
Humboldt County,California,77.103231884233,06,023,30179.0
Imperial County,California,81.0043587502323,06,025,34147.0
Inyo County,California,79.7078188792565,06,027,4296.0
Kern County,California,77.2937032261976,06,029,200426.0
Kings County,California,79.6146493630519,06,031,33431.0
Lake County,California,74.991217511911,06,033,15203.0
Lassen County,California,78.2284119036475,06,035,6168.0
Los Angeles County,California,81.972558307764,06,037,2210939.0
Madera County,California,79.3974531940033,06,039,35233.0
Marin County,California,85.1494474193505,06,041,66052.0
Mariposa County,California,80.1801056836494,06,043,4801.0
Mendocino County,California,79.077233019805,06,045,20910.0
Merced County,California,78.8420147049498,06,047,61049.0
Modoc County,California,77.2373424971755,06,049,2131.0
Mono County,California,85.4852438391621,06,051,2503.0
Monterey County,California,82.2537544267071,06,053,91842.0
Napa County,California,81.66511692599,06,055,33113.0
Nevada County,California,81.3041858848551,06,057,26148.0
Orange County,California,82.9944118033005,06,059,744011.0
Placer County,California,82.0887926135161,06,061,100416.0
Plumas County,California,78.6325377024891,06,063,5040.0
Riverside County,California,80.7191290565484,06,065,527085.0
Sacramento County,California,79.4935137170957,06,067,358544.0
San Benito County,California,81.9286772500934,06,069,14588.0
San Bernardino County,California,78.5801556964033,06,071,486285.0
San Diego County,California,82.0170756619688,06,073,756963.0
San Francisco County,California,83.5138158609691,06,075,173658.0
San Joaquin County,California,78.3915151066575,06,077,170529.0
San Luis Obispo County,California,81.5052105883313,06,079,67168.0
San Mateo County,California,84.7023442849213,06,081,184628.0
Santa Barbara County,California,81.8166907378361,06,083,95941.0
Santa Clara County,California,84.5063120740832,06,085,459738.0
Santa Cruz County,California,82.7177673079809,06,087,60637.0
Shasta County,California,76.2390119338471,06,089,46340.0
Sierra County,California,78.8775588444232,06,091,837.0
Siskiyou County,California,76.2690959628399,06,093,11396.0
Solano County,California,80.0436361786558,06,095,107477.0
Sonoma County,California,82.0820448341027,06,097,120441.0
Stanislaus County,California,77.8966215595777,06,099,128904.0
Sutter County,California,78.6026819687963,06,101,23837.0
Tehama County,California,77.3220982796968,06,103,16119.0
Trinity County,California,76.6003438081553,06,105,3425.0
Tulare County,California,78.4413170202644,06,107,106450.0
Tuolumne County,California,78.8406628636061,06,109,13757.0
Ventura County,California,82.2820614093944,06,111,196407.0
Yolo County,California,81.315994065652,06,113,47117.0
Yuba County,California,76.0772917446634,06,115,18386.0
Alamosa County,Colorado,75.8122663850422,08,003,3766.0
Archuleta County,Colorado,82.1853597930904,08,007,3839.0
Baca County,Colorado,77.5452423013832,08,009,1076.0
Bent County,Colorado,76.0410177047456,08,011,1118.0
Chaffee County,Colorado,81.6805627048081,08,015,5359.0
Cheyenne County,Colorado,78.6241739187883,08,017,485.0
Clear Creek County,Colorado,83.0032467314909,08,019,2555.0
Conejos County,Colorado,76.5610928960289,08,021,1981.0
Costilla County,Colorado,77.3234917081086,08,023,1042.0
Crowley County,Colorado,76.9118821750115,08,025,905.0
Custer County,Colorado,81.5940275715944,08,027,1503.0
Delta County,Colorado,78.1426822131909,08,029,7736.0
Dolores County,Colorado,79.6458320998059,08,033,491.0
Douglas County,Colorado,83.798242865611,08,035,93633.0
Eagle County,Colorado,89.037765865798,08,037,12022.0
Elbert County,Colorado,82.0085057703699,08,039,7403.0
El Paso County,Colorado,78.8629762838757,08,041,175552.0
Fremont County,Colorado,77.3840109100534,08,043,11444.0
Garfield County,Colorado,80.7747188112076,08,045,15240.0
Gilpin County,Colorado,82.1469482912617,08,047,1640.0
Grand County,Colorado,84.3255281528647,08,049,3600.0
Gunnison County,Colorado,83.0109717359124,08,051,3381.0
Huerfano County,Colorado,75.3764961797006,08,055,1863.0
Jackson County,Colorado,79.7053619586582,08,057,382.0
Kiowa County,Colorado,77.4317406302941,08,061,386.0
Kit Carson County,Colorado,79.5711867594791,08,063,2005.0
Lake County,Colorado,82.5092432798499,08,065,1936.0
La Plata County,Colorado,82.2831673739764,08,067,13079.0
Larimer County,Colorado,81.7409917944594,08,069,84370.0
Las Animas County,Colorado,76.7842621659841,08,071,3806.0
Lincoln County,Colorado,78.3588326706885,08,073,918.0
Logan County,Colorado,79.6749551479201,08,075,5044.0
Mesa County,Colorado,78.6479463380801,08,077,39165.0
Moffat County,Colorado,78.6065465646204,08,081,3482.0
Montezuma County,Colorado,77.6362624458917,08,083,7058.0
Montrose County,Colorado,79.6282118450066,08,085,11704.0
Morgan County,Colorado,78.3683962833378,08,087,7665.0
Otero County,Colorado,75.2461381669673,08,089,4652.0
Ouray County,Colorado,84.4945402093033,08,091,1369.0
Park County,Colorado,83.1413359768179,08,093,4771.0
Phillips County,Colorado,80.83770234646,08,095,1115.0
Pitkin County,Colorado,91.9533771503941,08,097,3850.0
Prowers County,Colorado,77.0828492749894,08,099,3163.0
Pueblo County,Colorado,76.4359209535187,08,101,40971.0
Rio Blanco County,Colorado,78.9294619320974,08,103,1465.0
Rio Grande County,Colorado,76.9744549124682,08,105,2946.0
Routt County,Colorado,83.7251626952226,08,107,5987.0
Saguache County,Colorado,79.7395365629359,08,109,1788.0
San Miguel County,Colorado,86.8405002420409,08,113,1892.0
Sedgwick County,Colorado,78.0042385836866,08,115,564.0
Summit County,Colorado,92.2538583558184,08,117,5872.0
Teller County,Colorado,80.8594227143916,08,119,7029.0
Washington County,Colorado,79.579162477447,08,121,1436.0
Yuma County,Colorado,79.1819910265769,08,125,2831.0
Adams County,Colorado,80.7776770732522,08,001,117036.0
Arapahoe County,Colorado,80.7776770732522,08,005,157612.0
Boulder County,Colorado,80.7776770732522,08,013,73813.0
Broomfield County,Colorado,80.7776770732522,08,014,17931.0
Denver County,Colorado,80.7776770732522,08,031,146070.0
Jefferson County,Colorado,80.7776770732522,08,059,149418.0
Weld County,Colorado,80.7776770732522,08,123,76512.0
Fairfield County,Connecticut,83.06367075044,09,001,236574.0
Hartford County,Connecticut,80.3245705571959,09,003,224364.0
Litchfield County,Connecticut,80.4782806087235,09,005,48471.0
Middlesex County,Connecticut,81.2555672072746,09,007,42574.0
New Haven County,Connecticut,80.238661322463,09,009,206501.0
New London County,Connecticut,80.0120060973127,09,011,69614.0
Tolland County,Connecticut,81.8506213159263,09,013,35675.0
Windham County,Connecticut,78.8137553417168,09,015,29665.0
Kent County,Delaware,77.3566080866732,10,001,45138.0
New Castle County,Delaware,78.4233453623627,10,003,132214.0
Sussex County,Delaware,78.7243267092783,10,005,62686.0
Alachua County,Florida,78.4340931262536,12,001,50284.0
Baker County,Florida,75.128460017376,12,003,6236.0
Bay County,Florida,75.8516440862453,12,005,45815.0
Bradford County,Florida,74.9471636217274,12,007,5889.0
Brevard County,Florida,77.1535095933838,12,009,145323.0
Broward County,Florida,80.6456883184715,12,011,440676.0
Calhoun County,Florida,74.745562315166,12,013,2731.0
Charlotte County,Florida,80.2028826550715,12,015,49030.0
Citrus County,Florida,75.2265593412728,12,017,39591.0
Clay County,Florida,77.3186239719444,12,019,56543.0
Collier County,Florida,85.3006274853414,12,021,97555.0
Columbia County,Florida,75.0076209421469,12,023,15745.0
Miami-Dade County,Florida,81.2133398870448,12,086,606448.0
DeSoto County,Florida,79.353923606622,12,027,8263.0
Dixie County,Florida,74.5628919091959,12,029,4375.0
Duval County,Florida,75.6810672794633,12,031,223195.0
Escambia County,Florida,74.8858720184732,12,033,71565.0
Flagler County,Florida,78.8047744405017,12,035,29328.0
Franklin County,Florida,76.2443544791436,12,037,2729.0
Gadsden County,Florida,75.4408844419078,12,039,11221.0
Gilchrist County,Florida,76.8041546429204,12,041,4348.0
Glades County,Florida,80.4422155675543,12,043,3113.0
Gulf County,Florida,76.6890535995694,12,045,3901.0
Hamilton County,Florida,75.1405417872033,12,047,3082.0
Hardee County,Florida,78.3664151371352,12,049,5612.0
Hendry County,Florida,77.1024946420314,12,051,8969.0
Hernando County,Florida,76.4707870919015,12,053,50951.0
Highlands County,Florida,78.4611947135149,12,055,27065.0
Hillsborough County,Florida,78.9068329546551,12,057,331934.0
Holmes County,Florida,72.8524921555009,12,059,4779.0
Indian River County,Florida,80.0866066846368,12,061,36632.0
Jackson County,Florida,74.3833609589623,12,063,11152.0
Jefferson County,Florida,77.0612988493261,12,065,3761.0
Lafayette County,Florida,77.1306853774472,12,067,1535.0
Lake County,Florida,78.231313487883,12,069,91078.0
Lee County,Florida,81.8202975262275,12,071,181758.0
Leon County,Florida,79.1165379077494,12,073,61714.0
Levy County,Florida,74.8204356383303,12,075,10299.0
Liberty County,Florida,75.7841247471328,12,077,1614.0
Madison County,Florida,75.0209773080767,12,079,4232.0
Manatee County,Florida,80.5582354410051,12,081,95723.0
Marion County,Florida,75.8588184778582,12,083,91265.0
Martin County,Florida,81.5458024946645,12,085,39461.0
Monroe County,Florida,80.0453706124074,12,087,18798.0
Nassau County,Florida,77.3506959508971,12,089,23952.0
Okaloosa County,Florida,77.4527229824993,12,091,50321.0
Okeechobee County,Florida,76.0476015281269,12,093,9379.0
Orange County,Florida,79.8001708637047,12,095,304886.0
Osceola County,Florida,78.8994587406866,12,097,75564.0
Palm Beach County,Florida,81.5903769096319,12,099,345298.0
Pasco County,Florida,77.2485204856939,12,101,135267.0
Pinellas County,Florida,78.586674870322,12,103,229043.0
Polk County,Florida,77.8084507732582,12,105,161469.0
Putnam County,Florida,73.8294207855765,12,107,18056.0
Saint Johns County,Florida,80.8265760794815,12,109,64328.0
Saint Lucie County,Florida,79.5825368083965,12,111,77488.0
Santa Rosa County,Florida,77.2818335841508,12,113,46887.0
Sarasota County,Florida,81.1962314153777,12,115,111945.0
Seminole County,Florida,79.9067588033048,12,117,116940.0
Sumter County,Florida,80.6404891289786,12,119,37209.0
Suwannee County,Florida,75.5232667907986,12,121,10690.0
Taylor County,Florida,74.640605259606,12,123,5197.0
Union County,Florida,67.7776529585801,12,125,2810.0
Volusia County,Florida,76.2744848258596,12,127,132349.0
Wakulla County,Florida,76.390708716639,12,129,8063.0
Walton County,Florida,77.7803937214357,12,131,18269.0
Washington County,Florida,72.6685066903205,12,133,5922.0
Appling County,Georgia,74.1299840083705,13,001,4875.0
Atkinson County,Georgia,73.6106428460459,13,003,1976.0
Bacon County,Georgia,72.7153851629149,13,005,2706.0
Baker County,Georgia,77.2265523808269,13,007,788.0
Baldwin County,Georgia,75.958726877356,13,009,9568.0
Banks County,Georgia,76.7747953820731,13,011,4875.0
Barrow County,Georgia,76.8906956716554,13,013,19880.0
Bartow County,Georgia,76.6574000836464,13,015,27420.0
Ben Hill County,Georgia,73.1077252518848,13,017,4019.0
Berrien County,Georgia,74.4030446681557,13,019,5055.0
Bibb County,Georgia,74.0479230862072,13,021,34899.0
Bleckley County,Georgia,76.0332417443827,13,023,2727.0
Brantley County,Georgia,74.6044083049542,13,025,4578.0
Brooks County,Georgia,74.901508755282,13,027,4015.0
Bryan County,Georgia,76.2530588035402,13,029,10140.0
Bulloch County,Georgia,77.2098952039386,13,031,16653.0
Burke County,Georgia,73.9960548058811,13,033,5939.0
Butts County,Georgia,74.1990085559535,13,035,5823.0
Calhoun County,Georgia,74.4427083560295,13,037,1152.0
Camden County,Georgia,78.2590427705682,13,039,14380.0
Candler County,Georgia,73.7650410440072,13,043,2775.0
Carroll County,Georgia,75.5638951544728,13,045,29758.0
Catoosa County,Georgia,77.9344541792589,13,047,17428.0
Charlton County,Georgia,76.4868454884365,13,049,2685.0
Chatham County,Georgia,77.8888660442048,13,051,67085.0
Chattahoochee County,Georgia,77.4040253799594,13,053,1886.0
Chattooga County,Georgia,73.6686753247581,13,055,5853.0
Cherokee County,Georgia,80.2625671216918,13,057,66160.0
Clarke County,Georgia,79.0362591976606,13,059,24146.0
Clay County,Georgia,73.8111217920828,13,061,708.0
Clayton County,Georgia,76.8990515639018,13,063,62820.0
Clinch County,Georgia,72.551746901677,13,065,1639.0
Cobb County,Georgia,80.6407684417505,13,067,189539.0
Coffee County,Georgia,74.5050115025747,13,069,9913.0
Colquitt County,Georgia,74.1561281823738,13,071,10663.0
Columbia County,Georgia,80.3603128042985,13,073,35036.0
Cook County,Georgia,74.5026987480474,13,075,4243.0
Coweta County,Georgia,78.8038123093466,13,077,38530.0
Crawford County,Georgia,75.6724806214399,13,079,3122.0
Crisp County,Georgia,74.7220937268816,13,081,5712.0
Dade County,Georgia,75.3114701564565,13,083,4539.0
Dawson County,Georgia,78.3033662471657,13,085,6491.0
Decatur County,Georgia,73.6601562217573,13,087,7113.0
DeKalb County,Georgia,80.4448353783483,13,089,163516.0
Dodge County,Georgia,75.5468666139455,13,091,5167.0
Dooly County,Georgia,78.5020483004188,13,093,3350.0
Dougherty County,Georgia,74.3390713154805,13,095,20710.0
Douglas County,Georgia,77.8467664649048,13,097,34817.0
Early County,Georgia,73.5795568978364,13,099,2659.0
Echols County,Georgia,77.4904865671423,13,101,1097.0
Effingham County,Georgia,76.7115741558666,13,103,15424.0
Elbert County,Georgia,74.483630029281,13,105,5065.0
Emanuel County,Georgia,72.8820410119048,13,107,5683.0
Evans County,Georgia,75.2129516041769,13,109,2747.0
Fannin County,Georgia,77.7982430579873,13,111,7083.0
Fayette County,Georgia,81.1591964534197,13,113,31120.0
Floyd County,Georgia,75.3084423705215,13,115,24946.0
Forsyth County,Georgia,82.1629515233153,13,117,62720.0
Franklin County,Georgia,74.074368213478,13,119,6123.0
Fulton County,Georgia,79.6229445774038,13,121,220445.0
Gilmer County,Georgia,78.3697821362563,13,123,8028.0
Glascock County,Georgia,73.556073913624,13,125,726.0
Glynn County,Georgia,77.6513857604345,13,127,22255.0
Gordon County,Georgia,75.7777192557876,13,129,15002.0
Grady County,Georgia,75.6745096058627,13,131,6320.0
Greene County,Georgia,78.4712900431319,13,133,4975.0
Gwinnett County,Georgia,81.0167761555968,13,135,222097.0
Habersham County,Georgia,77.4525536461943,13,137,10440.0
Hall County,Georgia,79.2450646509743,13,139,48149.0
Hancock County,Georgia,75.381368510092,13,141,1755.0
Haralson County,Georgia,73.5774524409532,13,143,7960.0
Harris County,Georgia,79.5625776557608,13,145,9581.0
Hart County,Georgia,77.164437570065,13,147,6743.0
Heard County,Georgia,75.0756227800294,13,149,3254.0
Henry County,Georgia,77.5779659535645,13,151,58811.0
Houston County,Georgia,77.5879454126882,13,153,40562.0
Irwin County,Georgia,75.0602816749064,13,155,2090.0
Jackson County,Georgia,76.6407832284404,13,157,17847.0
Jasper County,Georgia,76.1353765239125,13,159,3807.0
Jeff Davis County,Georgia,73.5009861495751,13,161,3790.0
Jefferson County,Georgia,72.6459562949125,13,163,3598.0
Jenkins County,Georgia,73.4732476527202,13,165,2095.0
Johnson County,Georgia,76.1942124683175,13,167,2208.0
Jones County,Georgia,78.0617806492275,13,169,7670.0
Lamar County,Georgia,74.9593700097731,13,171,3746.0
Lanier County,Georgia,75.6935233496723,13,173,2536.0
Laurens County,Georgia,74.6579676717434,13,175,11549.0
Lee County,Georgia,76.7743295827364,13,177,7872.0
Liberty County,Georgia,76.4874651261938,13,179,16657.0
Lincoln County,Georgia,76.5255941801173,13,181,2142.0
Long County,Georgia,79.0586846862287,13,183,4146.0
Lowndes County,Georgia,76.1271047440151,13,185,25905.0
Lumpkin County,Georgia,77.9066523957369,13,187,7800.0
McDuffie County,Georgia,74.0298601677061,13,189,5770.0
McIntosh County,Georgia,80.4104185456372,13,191,4065.0
Macon County,Georgia,73.7464509823897,13,193,3033.0
Madison County,Georgia,76.2644253282229,13,195,8153.0
Marion County,Georgia,76.5979928578085,13,197,2396.0
Meriwether County,Georgia,74.8212349638533,13,199,5504.0
Miller County,Georgia,73.123478698754,13,201,1556.0
Mitchell County,Georgia,73.9757811247242,13,205,5454.0
Monroe County,Georgia,78.2585017790917,13,207,6179.0
Montgomery County,Georgia,75.1853790614533,13,209,2102.0
Morgan County,Georgia,77.8007938168183,13,211,5250.0
Murray County,Georgia,75.1219487694679,13,213,10557.0
Muscogee County,Georgia,74.2296849653059,13,215,44801.0
Newton County,Georgia,76.4384532126195,13,217,26621.0
Oconee County,Georgia,81.4613369282058,13,219,10727.0
Oglethorpe County,Georgia,77.9479609720703,13,221,3711.0
Paulding County,Georgia,78.9241895570538,13,223,41482.0
Peach County,Georgia,73.8047058848866,13,225,6596.0
Pickens County,Georgia,77.3860957156484,13,227,8539.0
Pierce County,Georgia,74.4341947507242,13,229,5319.0
Pike County,Georgia,75.7634647722075,13,231,4525.0
Polk County,Georgia,73.5988039563983,13,233,10151.0
