County,State,mean_life_expectancy,State_FIPS,County_FIPS,Total Occupied Households
Wakulla County,Florida,76.7127120388798,12,129,10582
Walton County,Florida,77.5888126252622,12,131,22519
Washington County,Florida,74.6847848509577,12,133,8589
Appling County,Georgia,74.9779197790545,13,001,7047
Atkinson County,Georgia,73.8885246731924,13,003,2719
Bacon County,Georgia,73.4867519673095,13,005,4001
Baker County,Georgia,77.6880210275248,13,007,1464
Baldwin County,Georgia,76.4917363724128,13,009,16433
Banks County,Georgia,77.1087292269939,13,011,6783
Barrow County,Georgia,76.5278828675982,13,013,23618
Bartow County,Georgia,76.2568424918217,13,015,34598
Ben Hill County,Georgia,73.7556677496527,13,017,6383
Berrien County,Georgia,75.4235665257949,13,019,7175
Bibb County,Georgia,73.9452638839029,13,021,57108
Bleckley County,Georgia,76.0719969810564,13,023,4125
Brantley County,Georgia,74.7217910618662,13,025,6551
Brooks County,Georgia,75.3616358192966,13,027,6445
Bryan County,Georgia,76.3338879857695,13,029,10952
Bulloch County,Georgia,77.0224181477753,13,031,25194
Burke County,Georgia,73.7080288955286,13,033,7743
Butts County,Georgia,74.2120351680728,13,035,7796
Calhoun County,Georgia,75.1479380356581,13,037,1797
Camden County,Georgia,77.8798137924963,13,039,18152
Candler County,Georgia,74.1222922738895,13,043,3784
Carroll County,Georgia,75.2649452209793,13,045,39404
Catoosa County,Georgia,77.9156612399569,13,047,23808
Charlton County,Georgia,76.8362263333628,13,049,3755
Chatham County,Georgia,77.4078205118083,13,051,101727
Chattahoochee County,Georgia,77.4188164396145,13,053,2559
Chattooga County,Georgia,74.0233955840073,13,055,9344
Cherokee County,Georgia,79.763757077708,13,057,75937
Clarke County,Georgia,78.2517597517476,13,059,40919
Clay County,Georgia,74.7723471601889,13,061,1285
Clayton County,Georgia,76.6132722992256,13,063,85972
Clinch County,Georgia,73.643481993455,13,065,2592
Cobb County,Georgia,79.911245368843,13,067,259715
Coffee County,Georgia,75.1171865624406,13,069,14764
Colquitt County,Georgia,75.1185273657102,13,071,15766
Columbia County,Georgia,79.9378574714085,13,073,43785
Cook County,Georgia,74.868413227934,13,075,6430
Coweta County,Georgia,78.1474782080004,13,077,46316
Crawford County,Georgia,76.4243544922846,13,079,4692
Crisp County,Georgia,75.604155103377,13,081,8874
Dade County,Georgia,75.6024112493452,13,083,6463
Dawson County,Georgia,77.8272718341701,13,085,8310
Decatur County,Georgia,74.590943827003,13,087,10498
DeKalb County,Georgia,79.2158140499573,13,089,264276
Dodge County,Georgia,75.5425266340757,13,091,8198
Dooly County,Georgia,78.0908779265121,13,093,4994
Dougherty County,Georgia,75.0665944233774,13,095,35918
Douglas County,Georgia,77.1251788314126,13,097,45905
Early County,Georgia,74.1211600263603,13,099,4099
Echols County,Georgia,77.4800040431731,13,101,1333
Effingham County,Georgia,76.6807853160528,13,103,17979
Elbert County,Georgia,74.994719658394,13,105,7726
Emanuel County,Georgia,73.1490169283872,13,107,8106
Evans County,Georgia,75.0916714641789,13,109,4122
Fannin County,Georgia,76.5729956410993,13,111,10040
Fayette County,Georgia,80.7760993114054,13,113,37780
Floyd County,Georgia,75.5360393828392,13,115,34950
Forsyth County,Georgia,81.1621661366037,13,117,56694
Franklin County,Georgia,74.539746357532,13,119,8731
Fulton County,Georgia,78.2466293954694,13,121,366140
Gilmer County,Georgia,78.3285795455149,13,123,11270
Glascock County,Georgia,74.4093464008475,13,125,1182
Glynn County,Georgia,77.090338827007,13,127,31137
Gordon County,Georgia,75.8777609472671,13,129,19194
Grady County,Georgia,76.0273569976464,13,131,9568
Greene County,Georgia,77.7414911540533,13,133,6509
Gwinnett County,Georgia,80.3377205482278,13,135,264592
Habersham County,Georgia,77.7664591639441,13,137,14890
Hall County,Georgia,78.8423446598875,13,139,60994
Hancock County,Georgia,76.1179496302772,13,141,2860
Haralson County,Georgia,73.6407834485258,13,143,10711
Harris County,Georgia,79.4813060339318,13,145,11308
Hart County,Georgia,77.0693619469153,13,147,9949
Heard County,Georgia,75.3100668615891,13,149,4342
Henry County,Georgia,77.2270440243086,13,151,68726
Houston County,Georgia,77.6193132329139,13,153,51728
Irwin County,Georgia,75.5407385290799,13,155,3185
Jackson County,Georgia,76.1224253591681,13,157,21250
Jasper County,Georgia,76.4760822218681,13,159,5101
Jeff Davis County,Georgia,73.5960389400029,13,161,5709
Jefferson County,Georgia,73.2175880700057,13,163,6180
Jenkins County,Georgia,74.2947516934314,13,165,3154
Johnson County,Georgia,76.5217089511221,13,167,3340
Jones County,Georgia,78.1776706001903,13,169,10531
Lamar County,Georgia,74.9908744287588,13,171,6458
Lanier County,Georgia,75.5473722896026,13,173,3627
Laurens County,Georgia,74.9937502841476,13,175,17533
Lee County,Georgia,77.5360123381794,13,177,9625
Liberty County,Georgia,77.0173224716006,13,179,22991
Lincoln County,Georgia,76.1252505636201,13,181,3412
Long County,Georgia,78.1786437705502,13,183,4855
Lowndes County,Georgia,76.2377961783429,13,185,39369
Lumpkin County,Georgia,78.0996066601956,13,187,10782
McDuffie County,Georgia,74.5072516293479,13,189,8217
McIntosh County,Georgia,79.4950677588258,13,191,5086
Macon County,Georgia,74.3906529377592,13,193,4775
Madison County,Georgia,75.8325465241539,13,195,9391
Marion County,Georgia,76.7627012692049,13,197,3025
Meriwether County,Georgia,74.9788050638371,13,199,8081
Miller County,Georgia,74.2177122466892,13,201,2494
Mitchell County,Georgia,75.1898689001318,13,205,8150
Monroe County,Georgia,77.233986566549,13,207,9577
Montgomery County,Georgia,75.4452929856624,13,209,3271
Morgan County,Georgia,77.6218116292189,13,211,6538
Murray County,Georgia,74.8836117904355,13,213,14302
Muscogee County,Georgia,75.1089348482962,13,215,72182
Newton County,Georgia,76.3383600112654,13,217,33646
Oconee County,Georgia,80.5411247556966,13,219,11239
Oglethorpe County,Georgia,78.2764908663064,13,221,4981
Paulding County,Georgia,78.4312674493041,13,223,47858
Peach County,Georgia,74.3399933464774,13,225,9394
Pickens County,Georgia,77.4333827116229,13,227,11314
Pierce County,Georgia,75.1463006448415,13,229,7068
Pike County,Georgia,76.248270265237,13,231,6129
Polk County,Georgia,73.7563254899217,13,233,14633
Pulaski County,Georgia,77.5407856910735,13,235,4297
Putnam County,Georgia,77.2505144611178,13,237,8715
Quitman County,Georgia,75.704949473663,13,239,979
Rabun County,Georgia,77.7200499260469,13,241,6858
Randolph County,Georgia,76.1922253365109,13,243,2833
Richmond County,Georgia,74.1909796753774,13,245,73274
Rockdale County,Georgia,78.0306024210707,13,247,29140
Schley County,Georgia,77.5381182315156,13,249,1752
Screven County,Georgia,74.8408399989457,13,251,4861
Seminole County,Georgia,74.7722620916714,13,253,3258
Spalding County,Georgia,74.4848966724655,13,255,23073
Stephens County,Georgia,73.8081356220611,13,257,9346
Stewart County,Georgia,74.7485703955724,13,259,1941
Sumter County,Georgia,75.3379225174688,13,261,11550
Talbot County,Georgia,75.3884489268479,13,263,2680
Taliaferro County,Georgia,75.1585955884383,13,265,670
Tattnall County,Georgia,75.2235708271841,13,267,8028
Taylor County,Georgia,75.1368046855178,13,269,3527
Telfair County,Georgia,77.3785428575031,13,271,5787
Terrell County,Georgia,74.7344941359309,13,273,3371
Thomas County,Georgia,75.5189642380648,13,275,17462
Tift County,Georgia,75.6807278477855,13,277,13759
Toombs County,Georgia,74.5002564843312,13,279,10359
Towns County,Georgia,77.83848587917,13,281,4483
Treutlen County,Georgia,75.5427251028086,13,283,2349
Troup County,Georgia,75.4809975435124,13,285,24554
Turner County,Georgia,73.7428493298456,13,287,3081
Twiggs County,Georgia,74.7854542382444,13,289,3044
Union County,Georgia,78.2915900351121,13,291,9336
Upson County,Georgia,73.8409648904424,13,293,10213
Walker County,Georgia,75.0645520396827,13,295,26251
Walton County,Georgia,76.5042468360091,13,297,29712
Ware County,Georgia,74.5069783221159,13,299,13248
Warren County,Georgia,74.1209055800715,13,301,2282
Washington County,Georgia,75.6554816144758,13,303,7107
Wayne County,Georgia,74.5948368825111,13,305,10120
Webster County,Georgia,78.300660660108,13,307,1223
Wheeler County,Georgia,76.7970901366388,13,309,2028
