County,State,mean_life_expectancy,State_FIPS,County_FIPS,High School Degree or Higher (%)
Franklin County,Arkansas,75.0304629963768,05,047,81.4
Fulton County,Arkansas,75.4479638785258,05,049,83.6
Garland County,Arkansas,75.0910563247615,05,051,86.7
Grant County,Arkansas,75.8549997601848,05,053,83.7
Greene County,Arkansas,74.5883419533341,05,055,82.9
Hempstead County,Arkansas,75.0816457515582,05,057,78.3
Hot Spring County,Arkansas,74.674457659159,05,059,81.9
Howard County,Arkansas,74.5248817797813,05,061,75.9
Independence County,Arkansas,75.818962809451,05,063,80.8
Izard County,Arkansas,75.5224554466382,05,065,79.2
Jackson County,Arkansas,73.4906835570058,05,067,77.2
Jefferson County,Arkansas,73.7452633122832,05,069,82.9
Johnson County,Arkansas,76.0184647706335,05,071,74.6
Lafayette County,Arkansas,74.2310473910241,05,073,76.4
Lawrence County,Arkansas,74.1199788657354,05,075,79.1
Lee County,Arkansas,73.7502943427827,05,077,65.7
Lincoln County,Arkansas,75.4553403866795,05,079,71.4
Little River County,Arkansas,74.1885922604194,05,081,85.5
Logan County,Arkansas,74.7690105799881,05,083,80.4
Lonoke County,Arkansas,75.2359220612144,05,085,86.9
Madison County,Arkansas,75.6663513769671,05,087,74.1
Marion County,Arkansas,75.5962916062646,05,089,81.6
Miller County,Arkansas,74.8835906326357,05,091,84.0
Mississippi County,Arkansas,72.1102865682895,05,093,77.6
Monroe County,Arkansas,72.8831990296179,05,095,72.7
Montgomery County,Arkansas,76.3127945367472,05,097,78.0
Nevada County,Arkansas,74.2558254291586,05,099,82.0
Newton County,Arkansas,77.256810854711,05,101,82.4
Ouachita County,Arkansas,73.4859440403868,05,103,86.1
Perry County,Arkansas,75.2161291747456,05,105,83.7
Phillips County,Arkansas,71.3295020847569,05,107,73.6
Pike County,Arkansas,75.3612335128047,05,109,79.4
Poinsett County,Arkansas,71.8549037872847,05,111,73.8
Polk County,Arkansas,75.2614485975633,05,113,84.5
Pope County,Arkansas,76.6058991104863,05,115,81.0
Prairie County,Arkansas,75.782559047161,05,117,79.2
Pulaski County,Arkansas,76.1795129989355,05,119,90.1
Randolph County,Arkansas,74.9895162117781,05,121,80.3
Saint Francis County,Arkansas,74.2474039903728,05,123,77.5
Saline County,Arkansas,77.3960857547918,05,125,88.4
Scott County,Arkansas,75.2749649430301,05,127,76.4
Searcy County,Arkansas,76.0184922982395,05,129,77.5
Sebastian County,Arkansas,75.8356293882159,05,131,81.0
Sevier County,Arkansas,75.1099628253174,05,133,65.7
Sharp County,Arkansas,74.3655114172071,05,135,80.2
Stone County,Arkansas,76.4680154726822,05,137,79.1
Union County,Arkansas,73.531738985156,05,139,81.8
Van Buren County,Arkansas,76.3230678398837,05,141,78.2
Washington County,Arkansas,78.0525791787306,05,143,82.3
White County,Arkansas,75.3684739400756,05,145,82.6
Woodruff County,Arkansas,72.9691657863222,05,147,65.9
Yell County,Arkansas,74.9489492833161,05,149,73.4
Alameda County,California,81.9574601824784,06,001,86.9
Alpine County,California,79.1446091671374,06,003,89.4
Amador County,California,79.8676286856863,06,005,86.6
Butte County,California,77.9166897330305,06,007,87.0
Calaveras County,California,79.7392007377838,06,009,92.8
Colusa County,California,80.0718304385206,06,011,66.9
Contra Costa County,California,81.7294599306854,06,013,88.3
Del Norte County,California,75.9903836947179,06,015,77.7
El Dorado County,California,81.4213825961216,06,017,91.7
Fresno County,California,78.6231883737308,06,019,71.7
Glenn County,California,77.838340878587,06,021,73.4
Humboldt County,California,77.0034274971952,06,023,89.1
Imperial County,California,80.9437764733412,06,025,65.9
Inyo County,California,79.4013711406659,06,027,88.2
Kern County,California,77.4155560118422,06,029,71.3
Kings County,California,79.3394443531957,06,031,66.5
Lake County,California,75.2601471981006,06,033,83.8
Lassen County,California,78.5878680298779,06,035,74.3
Los Angeles County,California,81.6088919970855,06,037,76.8
Madera County,California,79.0356091221892,06,039,66.8
Marin County,California,84.3889101013875,06,041,91.6
Mariposa County,California,80.4146626674398,06,043,87.5
Mendocino County,California,78.7539965198557,06,045,84.7
Merced County,California,78.7699495167401,06,047,66.6
Modoc County,California,77.9703785616707,06,049,86.3
Mono County,California,85.1387867187453,06,051,87.0
Monterey County,California,82.0187429129939,06,053,69.7
Napa County,California,81.1951616905384,06,055,81.1
Nevada County,California,81.3087317219083,06,057,94.3
Orange County,California,82.5275699941024,06,059,84.2
Placer County,California,81.5788607115974,06,061,93.3
Plumas County,California,78.5240261319388,06,063,90.6
Riverside County,California,80.5356107538776,06,065,79.1
Sacramento County,California,79.2359862466345,06,067,85.6
San Benito County,California,81.8447025218421,06,069,75.9
San Bernardino County,California,78.6008851539483,06,071,77.7
San Diego County,California,81.6354754382568,06,073,86.4
San Francisco County,California,82.7273768509478,06,075,88.1
San Joaquin County,California,78.2052741778494,06,077,76.6
San Luis Obispo County,California,81.4165855283812,06,079,87.9
San Mateo County,California,83.8167556579334,06,081,88.0
Santa Barbara County,California,81.762921966888,06,083,77.9
Santa Clara County,California,83.7459727060519,06,085,87.5
Santa Cruz County,California,81.7431879819541,06,087,84.7
Shasta County,California,76.1366803244793,06,089,87.8
Sierra County,California,79.1154203499916,06,091,91.1
Siskiyou County,California,76.7123533175491,06,093,88.4
Solano County,California,79.7765697132744,06,095,86.5
Sonoma County,California,81.3537531397856,06,097,84.7
Stanislaus County,California,78.0404081273513,06,099,76.2
Sutter County,California,78.8647497761071,06,101,77.3
Tehama County,California,77.6815646677451,06,103,79.9
Trinity County,California,76.9779522244668,06,105,90.8
Tulare County,California,78.2919831279741,06,107,65.7
Tuolumne County,California,78.9180681770885,06,109,86.6
Ventura County,California,81.8702489506106,06,111,82.3
Yolo County,California,80.8212815975969,06,113,84.0
Yuba County,California,75.9620177615393,06,115,79.0
Alamosa County,Colorado,76.4520030136314,08,003,81.6
Archuleta County,Colorado,81.4521899731809,08,007,94.0
Baca County,Colorado,77.5486412990339,08,009,83.5
Bent County,Colorado,76.1374880821443,08,011,75.6
Chaffee County,Colorado,81.4775538864323,08,015,87.9
Cheyenne County,Colorado,79.6909457212359,08,017,86.0
Clear Creek County,Colorado,82.2544295673685,08,019,96.8
Conejos County,Colorado,76.7644631976601,08,021,83.8
Costilla County,Colorado,77.5800045007178,08,023,77.6
Crowley County,Colorado,77.741052629939,08,025,68.9
Custer County,Colorado,80.6307957604002,08,027,95.2
Delta County,Colorado,78.5163413913364,08,029,86.6
Dolores County,Colorado,79.5945138917714,08,033,87.6
Douglas County,Colorado,83.5549156528537,08,035,97.3
Eagle County,Colorado,87.8550573815851,08,037,89.5
Elbert County,Colorado,81.5265627610726,08,039,95.3
El Paso County,Colorado,79.4766379407405,08,041,93.4
Fremont County,Colorado,77.3282759106017,08,043,80.3
Garfield County,Colorado,80.7129313494244,08,045,83.5
Gilpin County,Colorado,80.8402892278279,08,047,93.8
Grand County,Colorado,83.6104349800547,08,049,96.4
Gunnison County,Colorado,82.4615975701476,08,051,94.4
Huerfano County,Colorado,76.7370310001646,08,055,83.3
Jackson County,Colorado,80.019428596651,08,057,80.5
Kiowa County,Colorado,77.8060630934981,08,061,91.4
Kit Carson County,Colorado,79.0396680266366,08,063,81.1
Lake County,Colorado,81.2812841315244,08,065,91.2
La Plata County,Colorado,81.9139056024152,08,067,94.4
Larimer County,Colorado,81.5911095993052,08,069,94.5
Las Animas County,Colorado,76.936758041852,08,071,87.2
Lincoln County,Colorado,79.2238693329103,08,073,71.4
Logan County,Colorado,79.1604272540649,08,075,87.0
Mesa County,Colorado,78.7432925415044,08,077,88.8
Moffat County,Colorado,78.7540045777934,08,081,86.5
Montezuma County,Colorado,77.577101117793,08,083,90.2
Montrose County,Colorado,79.6478445531103,08,085,84.9
Morgan County,Colorado,78.4127327674347,08,087,77.1
Otero County,Colorado,75.5779720298771,08,089,80.9
Ouray County,Colorado,84.5850561128476,08,091,98.7
Park County,Colorado,82.7525162279221,08,093,93.8
Phillips County,Colorado,79.9467802658477,08,095,82.6
Pitkin County,Colorado,90.0864739901917,08,097,96.2
Prowers County,Colorado,76.9893465934096,08,099,79.3
Pueblo County,Colorado,76.9509448414404,08,101,86.9
Rio Blanco County,Colorado,79.3997581000084,08,103,89.9
Rio Grande County,Colorado,77.1572524407443,08,105,81.5
Routt County,Colorado,83.0836598314748,08,107,96.0
Saguache County,Colorado,80.0823053595073,08,109,75.7
San Miguel County,Colorado,85.7011161631391,08,113,95.3
Sedgwick County,Colorado,78.2075550504511,08,115,85.4
Summit County,Colorado,90.4822708175061,08,117,92.7
Teller County,Colorado,80.5790656291349,08,119,92.3
Washington County,Colorado,79.9836857094953,08,121,89.0
Yuma County,Colorado,79.1855876209467,08,125,89.7
Adams County,Colorado,80.2789722027987,08,001,80.3
Arapahoe County,Colorado,80.2789722027987,08,005,91.4
Boulder County,Colorado,80.2789722027987,08,013,93.4
Broomfield County,Colorado,80.2789722027987,08,014,95.0
Denver County,Colorado,80.2789722027987,08,031,85.3
Jefferson County,Colorado,80.2789722027987,08,059,93.6
Weld County,Colorado,80.2789722027987,08,123,85.2
Fairfield County,Connecticut,82.5631925306583,09,001,88.3
Hartford County,Connecticut,80.5005165160435,09,003,88.2
Litchfield County,Connecticut,80.6656905163656,09,005,90.3
Middlesex County,Connecticut,81.2879575376129,09,007,94.0
New Haven County,Connecticut,80.2317578296903,09,009,88.5
New London County,Connecticut,80.1746538713983,09,011,90.3
Tolland County,Connecticut,81.8740724057526,09,013,92.4
Windham County,Connecticut,79.2213286863835,09,015,86.6
Kent County,Delaware,77.6582126117263,10,001,84.6
New Castle County,Delaware,78.7574531834631,10,003,89.0
Sussex County,Delaware,78.7388341774585,10,005,83.2
Alachua County,Florida,78.8446436145488,12,001,90.8
Baker County,Florida,75.5067173660575,12,003,79.6
Bay County,Florida,76.361815494481,12,005,87.1
Bradford County,Florida,76.0629032158072,12,007,70.5
Brevard County,Florida,78.154786052417,12,009,90.2
Broward County,Florida,80.6074711604382,12,011,87.5
Calhoun County,Florida,75.5785348350231,12,013,64.8
Charlotte County,Florida,80.4388130091559,12,015,87.7
Citrus County,Florida,76.2201643609441,12,017,85.7
Clay County,Florida,77.8317980418307,12,019,89.1
Collier County,Florida,84.4836600504725,12,021,84.3
Columbia County,Florida,75.4379875293089,12,023,81.3
Miami-Dade County,Florida,81.1399928541069,12,086,79.4
DeSoto County,Florida,79.8065989131509,12,027,65.8
Dixie County,Florida,74.9283501697955,12,029,74.3
Duval County,Florida,76.3662413048127,12,031,87.7
Escambia County,Florida,75.8265429872147,12,033,88.2
Flagler County,Florida,79.5181062926383,12,035,90.8
Franklin County,Florida,76.406957616415,12,037,71.8
Gadsden County,Florida,75.8057940796264,12,039,75.8
Gilchrist County,Florida,76.9721949862259,12,041,79.9
Glades County,Florida,80.9082704676563,12,043,70.9
Gulf County,Florida,76.6223858301363,12,045,76.7
Hamilton County,Florida,76.0213829513191,12,047,70.1
Hardee County,Florida,78.7962643023069,12,049,60.2
Hendry County,Florida,77.7970458894187,12,051,60.2
Hernando County,Florida,77.2131242626512,12,053,85.5
Highlands County,Florida,79.179271786199,12,055,80.0
Hillsborough County,Florida,78.8066512790219,12,057,86.4
Holmes County,Florida,74.345279901364,12,059,74.1
Indian River County,Florida,80.5310223845662,12,061,86.5
Jackson County,Florida,75.5087459649011,12,063,77.6
Jefferson County,Florida,77.0795832677861,12,065,76.7
Lafayette County,Florida,77.0212732340539,12,067,72.4
Lake County,Florida,79.2621560630153,12,069,85.7
Lee County,Florida,81.7426837998132,12,071,85.8
Leon County,Florida,79.3960410363991,12,073,91.5
Levy County,Florida,75.3349797824728,12,075,77.4
Liberty County,Florida,76.400954234728,12,077,72.2
Madison County,Florida,75.4161304834043,12,079,74.7
Manatee County,Florida,80.6948049167801,12,081,86.5
Marion County,Florida,77.0658729461655,12,083,84.0
Martin County,Florida,81.7022342824242,12,085,86.4
Monroe County,Florida,79.7820552632832,12,087,89.8
Nassau County,Florida,77.5913421377193,12,089,88.3
Okaloosa County,Florida,77.9811575177656,12,091,91.3
Okeechobee County,Florida,76.5984963130413,12,093,64.5
Orange County,Florida,79.8803026532843,12,095,86.5
Osceola County,Florida,79.3776245905727,12,097,83.7
Palm Beach County,Florida,81.8994870289193,12,099,86.3
Pasco County,Florida,77.7506120972686,12,101,86.7
Pinellas County,Florida,78.6728919990013,12,103,88.8
Polk County,Florida,78.3392589820842,12,105,81.2
Putnam County,Florida,74.6807451280498,12,107,73.6
Saint Johns County,Florida,81.0040923398974,12,109,93.2
Saint Lucie County,Florida,79.7137483124112,12,111,84.5
Santa Rosa County,Florida,77.924490088113,12,113,89.0
Sarasota County,Florida,81.5159280206738,12,115,91.6
Seminole County,Florida,80.3542107587214,12,117,91.9
Sumter County,Florida,81.2792040618854,12,119,85.8
Suwannee County,Florida,75.5908740871612,12,121,74.3
Taylor County,Florida,75.7787599842218,12,123,71.3
Union County,Florida,68.804653768535,12,125,69.8
Volusia County,Florida,77.2470119324166,12,127,87.4
Wakulla County,Florida,76.637763031087,12,129,83.9
Walton County,Florida,77.7392867649656,12,131,82.8
Washington County,Florida,74.1699775225144,12,133,76.9
Appling County,Georgia,74.7913877143402,13,001,77.2
Atkinson County,Georgia,73.7714960390043,13,003,64.2
Bacon County,Georgia,73.5222086041657,13,005,70.9
Baker County,Georgia,77.9683934012373,13,007,76.9
Baldwin County,Georgia,76.3383996487831,13,009,81.7
Banks County,Georgia,76.9101211936386,13,011,73.6
Barrow County,Georgia,76.517230702492,13,013,80.6
Bartow County,Georgia,76.4533100393887,13,015,78.9
Ben Hill County,Georgia,73.6096800245677,13,017,77.0
Berrien County,Georgia,75.190867400244,13,019,78.7
Bibb County,Georgia,73.9294345070761,13,021,80.9
Bleckley County,Georgia,76.187085449615,13,023,83.2
Brantley County,Georgia,74.9365531299157,13,025,72.3
Brooks County,Georgia,75.2397600148768,13,027,74.5
Bryan County,Georgia,76.3639290976648,13,029,89.3
Bulloch County,Georgia,77.0368004262305,13,031,85.4
Burke County,Georgia,73.7898930278459,13,033,76.5
Butts County,Georgia,74.0565385862956,13,035,72.6
Calhoun County,Georgia,75.2943589362578,13,037,61.8
Camden County,Georgia,78.0008189410582,13,039,91.6
Candler County,Georgia,73.882180330007,13,043,78.0
Carroll County,Georgia,75.0924295103043,13,045,79.2
Catoosa County,Georgia,78.0009537512239,13,047,81.2
Charlton County,Georgia,76.5710378110187,13,049,70.1
Chatham County,Georgia,77.720211150539,13,051,87.5
Chattahoochee County,Georgia,77.2468365236423,13,053,95.2
Chattooga County,Georgia,73.8516363427106,13,055,65.0
Cherokee County,Georgia,79.9067687559501,13,057,87.5
Clarke County,Georgia,78.2921794435612,13,059,85.6
Clay County,Georgia,74.6488916925777,13,061,81.5
Clayton County,Georgia,76.880309592685,13,063,80.4
Clinch County,Georgia,73.4584259976083,13,065,75.0
Cobb County,Georgia,80.1366382597769,13,067,90.0
Coffee County,Georgia,75.0163716195189,13,069,75.4
Colquitt County,Georgia,74.9122018657446,13,071,68.7
Columbia County,Georgia,80.0676296378463,13,073,91.3
Cook County,Georgia,74.7320855084491,13,075,73.2
Coweta County,Georgia,78.285359699771,13,077,87.5
Crawford County,Georgia,76.5621078535087,13,079,75.5
Crisp County,Georgia,75.609384748844,13,081,77.5
Dade County,Georgia,75.3960009690029,13,083,78.4
Dawson County,Georgia,78.1336508154396,13,085,84.0
Decatur County,Georgia,74.7007199893853,13,087,76.5
DeKalb County,Georgia,79.4962305308697,13,089,87.1
Dodge County,Georgia,75.4421725381297,13,091,79.5
Dooly County,Georgia,78.5144079303595,13,093,71.5
Dougherty County,Georgia,75.038542335195,13,095,77.1
Douglas County,Georgia,77.4032014471524,13,097,87.2
Early County,Georgia,73.978063106976,13,099,78.4
Echols County,Georgia,77.5417724006261,13,101,73.4
Effingham County,Georgia,76.5731690017895,13,103,86.4
Elbert County,Georgia,75.0164188271286,13,105,75.2
Emanuel County,Georgia,73.1718202483777,13,107,75.1
Evans County,Georgia,75.1580822990035,13,109,73.6
Fannin County,Georgia,76.9013426301904,13,111,77.4
Fayette County,Georgia,80.9425991889622,13,113,93.1
Floyd County,Georgia,75.5586411421325,13,115,75.4
Forsyth County,Georgia,81.4700212970869,13,117,91.4
Franklin County,Georgia,74.3539985940726,13,119,70.5
Fulton County,Georgia,78.5987701241935,13,121,90.7
Gilmer County,Georgia,78.2712613586073,13,123,75.8
Glascock County,Georgia,74.0095727000035,13,125,82.0
Glynn County,Georgia,77.3454296677488,13,127,85.8
Gordon County,Georgia,75.7664983217768,13,129,73.6
Grady County,Georgia,75.9708134350991,13,131,70.2
Greene County,Georgia,77.7291789565482,13,133,75.5
Gwinnett County,Georgia,80.5413606378106,13,135,86.5
Habersham County,Georgia,77.6403397782881,13,137,76.8
Hall County,Georgia,78.8999066045999,13,139,76.7
Hancock County,Georgia,76.1807363127476,13,141,66.1
Haralson County,Georgia,73.5619730006166,13,143,74.4
Harris County,Georgia,79.372928241056,13,145,87.9
Hart County,Georgia,77.0624660385596,13,147,78.2
Heard County,Georgia,75.267737833288,13,149,72.3
Henry County,Georgia,77.3049999830077,13,151,88.4
Houston County,Georgia,77.5027345951035,13,153,88.9
Irwin County,Georgia,75.4290585130566,13,155,80.7
Jackson County,Georgia,76.1830898877838,13,157,80.6
Jasper County,Georgia,76.0796020621275,13,159,79.4
Jeff Davis County,Georgia,73.8214311853932,13,161,76.4
Jefferson County,Georgia,73.1652202685591,13,163,69.5
Jenkins County,Georgia,74.3679832068187,13,165,74.1
Johnson County,Georgia,76.381728931759,13,167,75.5
Jones County,Georgia,78.252880160435,13,169,84.9
Lamar County,Georgia,74.8970962853556,13,171,81.0
Lanier County,Georgia,75.8132703022645,13,173,75.8
Laurens County,Georgia,74.9950661049002,13,175,79.7
Lee County,Georgia,77.4356523334636,13,177,83.1
Liberty County,Georgia,76.903539545897,13,179,92.2
Lincoln County,Georgia,76.4916448181181,13,181,83.5
Long County,Georgia,78.5196020317748,13,183,86.4
Lowndes County,Georgia,76.2643690452204,13,185,82.8
Lumpkin County,Georgia,78.0146664866746,13,187,85.2
McDuffie County,Georgia,74.3231824430064,13,189,70.7
McIntosh County,Georgia,79.6443775538217,13,191,78.3
Macon County,Georgia,74.3214975662633,13,193,68.6
Madison County,Georgia,75.9164119646493,13,195,77.3
Marion County,Georgia,76.5565655971449,13,197,70.3
Meriwether County,Georgia,74.9750751980501,13,199,70.7
Miller County,Georgia,73.9357844275489,13,201,74.3
Mitchell County,Georgia,75.0734144121862,13,205,71.8
Monroe County,Georgia,77.4296681097743,13,207,78.3
Montgomery County,Georgia,75.6422874814565,13,209,81.5
Morgan County,Georgia,77.5413475560736,13,211,80.0
Murray County,Georgia,75.2496113616646,13,213,65.0
Muscogee County,Georgia,74.8788732502681,13,215,85.0
Newton County,Georgia,76.2508476547503,13,217,81.5
Oconee County,Georgia,80.7201006294958,13,219,92.7
Oglethorpe County,Georgia,78.2015427852691,13,221,80.6
Paulding County,Georgia,78.7263186693695,13,223,87.7
Peach County,Georgia,74.3109147998361,13,225,83.9
Pickens County,Georgia,77.4804361140647,13,227,81.3
Pierce County,Georgia,75.0941998698357,13,229,79.9
Pike County,Georgia,75.8421997692356,13,231,85.2
Polk County,Georgia,73.7361143015121,13,233,75.2
Pulaski County,Georgia,77.7938948047007,13,235,75.7
Putnam County,Georgia,77.2841027649912,13,237,81.8
Quitman County,Georgia,75.7392722815738,13,239,74.1
Rabun County,Georgia,77.6475490038442,13,241,84.2
Randolph County,Georgia,75.7955773877892,13,243,66.6
Richmond County,Georgia,74.1815498876986,13,245,82.4
Rockdale County,Georgia,77.9264352187422,13,247,83.8
Schley County,Georgia,77.7418036651367,13,249,70.2
Screven County,Georgia,74.8961507342859,13,251,77.7
Seminole County,Georgia,74.610792469006,13,253,80.0
Spalding County,Georgia,74.3370993352963,13,255,76.0
Stephens County,Georgia,73.6787807406777,13,257,79.7
Stewart County,Georgia,74.7887527287855,13,259,54.0
Sumter County,Georgia,75.1841605846496,13,261,74.1
Talbot County,Georgia,75.3118618731684,13,263,75.6
Taliaferro County,Georgia,75.125225892876,13,265,64.3
Tattnall County,Georgia,75.0566212046537,13,267,71.2
