County,State,mean_life_expectancy,State_FIPS,County_FIPS,Total Families
Tuolumne County,California,78.9180681770885,06,109,14709.0
Ventura County,California,81.8702489506106,06,111,197214.0
Yolo County,California,80.8212815975969,06,113,43978.0
Yuba County,California,75.9620177615393,06,115,17914.0
Alamosa County,Colorado,76.4520030136314,08,003,3592.0
Archuleta County,Colorado,81.4521899731809,08,007,3739.0
Baca County,Colorado,77.5486412990339,08,009,1087.0
Bent County,Colorado,76.1374880821443,08,011,1209.0
Chaffee County,Colorado,81.4775538864323,08,015,5161.0
Cheyenne County,Colorado,79.6909457212359,08,017,511.0
Clear Creek County,Colorado,82.2544295673685,08,019,2504.0
Conejos County,Colorado,76.7644631976601,08,021,2197.0
Costilla County,Colorado,77.5800045007178,08,023,847.0
Crowley County,Colorado,77.741052629939,08,025,770.0
Custer County,Colorado,80.6307957604002,08,027,1337.0
Delta County,Colorado,78.5163413913364,08,029,8386.0
Dolores County,Colorado,79.5945138917714,08,033,456.0
Douglas County,Colorado,83.5549156528537,08,035,82156.0
Eagle County,Colorado,87.8550573815851,08,037,11674.0
Elbert County,Colorado,81.5265627610726,08,039,6164.0
El Paso County,Colorado,79.4766379407405,08,041,163634.0
Fremont County,Colorado,77.3282759106017,08,043,10670.0
Garfield County,Colorado,80.7129313494244,08,045,14539.0
Gilpin County,Colorado,80.8402892278279,08,047,1395.0
Grand County,Colorado,83.6104349800547,08,049,3262.0
Gunnison County,Colorado,82.4615975701476,08,051,3604.0
Huerfano County,Colorado,76.7370310001646,08,055,1707.0
Jackson County,Colorado,80.019428596651,08,057,389.0
Kiowa County,Colorado,77.8060630934981,08,061,365.0
Kit Carson County,Colorado,79.0396680266366,08,063,2061.0
Lake County,Colorado,81.2812841315244,08,065,1764.0
La Plata County,Colorado,81.9139056024152,08,067,12778.0
Larimer County,Colorado,81.5911095993052,08,069,77616.0
Las Animas County,Colorado,76.936758041852,08,071,3880.0
Lincoln County,Colorado,79.2238693329103,08,073,1158.0
Logan County,Colorado,79.1604272540649,08,075,4932.0
Mesa County,Colorado,78.7432925415044,08,077,38386.0
Moffat County,Colorado,78.7540045777934,08,081,3139.0
Montezuma County,Colorado,77.577101117793,08,083,6974.0
Montrose County,Colorado,79.6478445531103,08,085,11470.0
Morgan County,Colorado,78.4127327674347,08,087,7556.0
Otero County,Colorado,75.5779720298771,08,089,4962.0
Ouray County,Colorado,84.5850561128476,08,091,1272.0
Park County,Colorado,82.7525162279221,08,093,4703.0
Phillips County,Colorado,79.9467802658477,08,095,1137.0
Pitkin County,Colorado,90.0864739901917,08,097,3675.0
Prowers County,Colorado,76.9893465934096,08,099,3396.0
Pueblo County,Colorado,76.9509448414404,08,101,40041.0
Rio Blanco County,Colorado,79.3997581000084,08,103,1825.0
Rio Grande County,Colorado,77.1572524407443,08,105,3102.0
Routt County,Colorado,83.0836598314748,08,107,5958.0
Saguache County,Colorado,80.0823053595073,08,109,1473.0
San Miguel County,Colorado,85.7011161631391,08,113,1770.0
Sedgwick County,Colorado,78.2075550504511,08,115,602.0
Summit County,Colorado,90.4822708175061,08,117,5936.0
Teller County,Colorado,80.5790656291349,08,119,6870.0
Washington County,Colorado,79.9836857094953,08,121,1374.0
Yuma County,Colorado,79.1855876209467,08,125,2164.0
Adams County,Colorado,80.2789722027987,08,001,110183.0
Arapahoe County,Colorado,80.2789722027987,08,005,151009.0
Boulder County,Colorado,80.2789722027987,08,013,71826.0
Broomfield County,Colorado,80.2789722027987,08,014,15526.0
Denver County,Colorado,80.2789722027987,08,031,130387.0
Jefferson County,Colorado,80.2789722027987,08,059,143112.0
Weld County,Colorado,80.2789722027987,08,123,66401.0
Fairfield County,Connecticut,82.5631925306583,09,001,231729.0
Hartford County,Connecticut,80.5005165160435,09,003,227653.0
Litchfield County,Connecticut,80.6656905163656,09,005,50637.0
Middlesex County,Connecticut,81.2879575376129,09,007,43563.0
New Haven County,Connecticut,80.2317578296903,09,009,209278.0
New London County,Connecticut,80.1746538713983,09,011,69435.0
Tolland County,Connecticut,81.8740724057526,09,013,37235.0
Windham County,Connecticut,79.2213286863835,09,015,30027.0
Kent County,Delaware,77.6582126117263,10,001,41437.0
New Castle County,Delaware,78.7574531834631,10,003,132832.0
Sussex County,Delaware,78.7388341774585,10,005,53572.0
Alachua County,Florida,78.8446436145488,12,001,50977.0
Baker County,Florida,75.5067173660575,12,003,6395.0
Bay County,Florida,76.361815494481,12,005,43717.0
Bradford County,Florida,76.0629032158072,12,007,5990.0
Brevard County,Florida,78.154786052417,12,009,141708.0
Broward County,Florida,80.6074711604382,12,011,422787.0
Calhoun County,Florida,75.5785348350231,12,013,3221.0
Charlotte County,Florida,80.4388130091559,12,015,46038.0
Citrus County,Florida,76.2201643609441,12,017,38734.0
Clay County,Florida,77.8317980418307,12,019,51125.0
Collier County,Florida,84.4836600504725,12,021,84634.0
Columbia County,Florida,75.4379875293089,12,023,15064.0
Miami-Dade County,Florida,81.1399928541069,12,086,568570.0
DeSoto County,Florida,79.8065989131509,12,027,7536.0
Dixie County,Florida,74.9283501697955,12,029,3850.0
Duval County,Florida,76.3662413048127,12,031,208742.0
Escambia County,Florida,75.8265429872147,12,033,68224.0
Flagler County,Florida,79.5181062926383,12,035,25819.0
Franklin County,Florida,76.406957616415,12,037,2764.0
Gadsden County,Florida,75.8057940796264,12,039,11318.0
Gilchrist County,Florida,76.9721949862259,12,041,4428.0
Glades County,Florida,80.9082704676563,12,043,2446.0
Gulf County,Florida,76.6223858301363,12,045,3710.0
Hamilton County,Florida,76.0213829513191,12,047,3100.0
Hardee County,Florida,78.7962643023069,12,049,5775.0
Hendry County,Florida,77.7970458894187,12,051,8102.0
Hernando County,Florida,77.2131242626512,12,053,47629.0
Highlands County,Florida,79.179271786199,12,055,25416.0
Hillsborough County,Florida,78.8066512790219,12,057,303249.0
Holmes County,Florida,74.345279901364,12,059,4654.0
Indian River County,Florida,80.5310223845662,12,061,36275.0
Jackson County,Florida,75.5087459649011,12,063,10506.0
Jefferson County,Florida,77.0795832677861,12,065,3686.0
Lafayette County,Florida,77.0212732340539,12,067,1839.0
Lake County,Florida,79.2621560630153,12,069,81749.0
Lee County,Florida,81.7426837998132,12,071,161552.0
Leon County,Florida,79.3960410363991,12,073,61082.0
Levy County,Florida,75.3349797824728,12,075,10252.0
Liberty County,Florida,76.400954234728,12,077,1559.0
Madison County,Florida,75.4161304834043,12,079,4488.0
Manatee County,Florida,80.6948049167801,12,081,87075.0
Marion County,Florida,77.0658729461655,12,083,87761.0
Martin County,Florida,81.7022342824242,12,085,38093.0
Monroe County,Florida,79.7820552632832,12,087,16287.0
Nassau County,Florida,77.5913421377193,12,089,20460.0
Okaloosa County,Florida,77.9811575177656,12,091,48970.0
Okeechobee County,Florida,76.5984963130413,12,093,9075.0
Orange County,Florida,79.8803026532843,12,095,272230.0
Osceola County,Florida,79.3776245905727,12,097,67289.0
Palm Beach County,Florida,81.8994870289193,12,099,327716.0
Pasco County,Florida,77.7506120972686,12,101,121950.0
Pinellas County,Florida,78.6728919990013,12,103,222414.0
Polk County,Florida,78.3392589820842,12,105,152115.0
Putnam County,Florida,74.6807451280498,12,107,18043.0
Saint Johns County,Florida,81.0040923398974,12,109,53386.0
Saint Lucie County,Florida,79.7137483124112,12,111,72288.0
Santa Rosa County,Florida,77.924490088113,12,113,41765.0
Sarasota County,Florida,81.5159280206738,12,115,105186.0
Seminole County,Florida,80.3542107587214,12,117,98345.0
Sumter County,Florida,81.2792040618854,12,119,31902.0
Suwannee County,Florida,75.5908740871612,12,121,10955.0
Taylor County,Florida,75.7787599842218,12,123,5112.0
Union County,Florida,68.804653768535,12,125,2742.0
Volusia County,Florida,77.2470119324166,12,127,122024.0
Wakulla County,Florida,76.637763031087,12,129,7949.0
Walton County,Florida,77.7392867649656,12,131,14785.0
Washington County,Florida,74.1699775225144,12,133,5535.0
Appling County,Georgia,74.7913877143402,13,001,4613.0
Atkinson County,Georgia,73.7714960390043,13,003,1865.0
Bacon County,Georgia,73.5222086041657,13,005,2712.0
Baker County,Georgia,77.9683934012373,13,007,890.0
Baldwin County,Georgia,76.3383996487831,13,009,9647.0
Banks County,Georgia,76.9101211936386,13,011,5113.0
Barrow County,Georgia,76.517230702492,13,013,17703.0
Bartow County,Georgia,76.4533100393887,13,015,25806.0
Ben Hill County,Georgia,73.6096800245677,13,017,4338.0
Berrien County,Georgia,75.190867400244,13,019,4997.0
Bibb County,Georgia,73.9294345070761,13,021,35861.0
Bleckley County,Georgia,76.187085449615,13,023,2704.0
Brantley County,Georgia,74.9365531299157,13,025,4877.0
Brooks County,Georgia,75.2397600148768,13,027,4073.0
Bryan County,Georgia,76.3639290976648,13,029,8805.0
Bulloch County,Georgia,77.0368004262305,13,031,15340.0
Burke County,Georgia,73.7898930278459,13,033,5554.0
Butts County,Georgia,74.0565385862956,13,035,5673.0
Calhoun County,Georgia,75.2943589362578,13,037,1131.0
Camden County,Georgia,78.0008189410582,13,039,13984.0
Candler County,Georgia,73.882180330007,13,043,2705.0
Carroll County,Georgia,75.0924295103043,13,045,27322.0
Catoosa County,Georgia,78.0009537512239,13,047,17480.0
Charlton County,Georgia,76.5710378110187,13,049,2595.0
Chatham County,Georgia,77.720211150539,13,051,62819.0
Chattahoochee County,Georgia,77.2468365236423,13,053,2005.0
Chattooga County,Georgia,73.8516363427106,13,055,6356.0
Cherokee County,Georgia,79.9067687559501,13,057,58719.0
Clarke County,Georgia,78.2921794435612,13,059,20663.0
Clay County,Georgia,74.6488916925777,13,061,714.0
Clayton County,Georgia,76.880309592685,13,063,56955.0
Clinch County,Georgia,73.4584259976083,13,065,1636.0
Cobb County,Georgia,80.1366382597769,13,067,179929.0
Coffee County,Georgia,75.0163716195189,13,069,9932.0
Colquitt County,Georgia,74.9122018657446,13,071,11528.0
Columbia County,Georgia,80.0676296378463,13,073,35035.0
Cook County,Georgia,74.7320855084491,13,075,4734.0
Coweta County,Georgia,78.285359699771,13,077,35384.0
Crawford County,Georgia,76.5621078535087,13,079,3453.0
Crisp County,Georgia,75.609384748844,13,081,6245.0
Dade County,Georgia,75.3960009690029,13,083,4620.0
Dawson County,Georgia,78.1336508154396,13,085,6310.0
Decatur County,Georgia,74.7007199893853,13,087,6974.0
DeKalb County,Georgia,79.4962305308697,13,089,154723.0
Dodge County,Georgia,75.4421725381297,13,091,5531.0
Dooly County,Georgia,78.5144079303595,13,093,3079.0
Dougherty County,Georgia,75.038542335195,13,095,22464.0
Douglas County,Georgia,77.4032014471524,13,097,34480.0
Early County,Georgia,73.978063106976,13,099,2830.0
Echols County,Georgia,77.5417724006261,13,101,1080.0
Effingham County,Georgia,76.5731690017895,13,103,13595.0
Elbert County,Georgia,75.0164188271286,13,105,5448.0
Emanuel County,Georgia,73.1718202483777,13,107,5507.0
Evans County,Georgia,75.1580822990035,13,109,2655.0
Fannin County,Georgia,76.9013426301904,13,111,6586.0
Fayette County,Georgia,80.9425991889622,13,113,29763.0
Floyd County,Georgia,75.5586411421325,13,115,23342.0
Forsyth County,Georgia,81.4700212970869,13,117,48151.0
Franklin County,Georgia,74.3539985940726,13,119,5799.0
Fulton County,Georgia,78.5987701241935,13,121,207151.0
Gilmer County,Georgia,78.2712613586073,13,123,7718.0
Glascock County,Georgia,74.0095727000035,13,125,815.0
Glynn County,Georgia,77.3454296677488,13,127,21653.0
Gordon County,Georgia,75.7664983217768,13,129,14078.0
Grady County,Georgia,75.9708134350991,13,131,6654.0
Greene County,Georgia,77.7291789565482,13,133,4636.0
Gwinnett County,Georgia,80.5413606378106,13,135,206956.0
Habersham County,Georgia,77.6403397782881,13,137,10413.0
Hall County,Georgia,78.8999066045999,13,139,45317.0
Hancock County,Georgia,76.1807363127476,13,141,1657.0
Haralson County,Georgia,73.5619730006166,13,143,7764.0
Harris County,Georgia,79.372928241056,13,145,9088.0
Hart County,Georgia,77.0624660385596,13,147,6755.0
Heard County,Georgia,75.267737833288,13,149,2966.0
Henry County,Georgia,77.3049999830077,13,151,52852.0
Houston County,Georgia,77.5027345951035,13,153,36892.0
Irwin County,Georgia,75.4290585130566,13,155,2343.0
Jackson County,Georgia,76.1830898877838,13,157,15935.0
Jasper County,Georgia,76.0796020621275,13,159,3806.0
Jeff Davis County,Georgia,73.8214311853932,13,161,3834.0
Jefferson County,Georgia,73.1652202685591,13,163,4135.0
Jenkins County,Georgia,74.3679832068187,13,165,2279.0
Johnson County,Georgia,76.381728931759,13,167,2282.0
Jones County,Georgia,78.252880160435,13,169,7712.0
Lamar County,Georgia,74.8970962853556,13,171,4503.0
Lanier County,Georgia,75.8132703022645,13,173,2635.0
Laurens County,Georgia,74.9950661049002,13,175,11995.0
Lee County,Georgia,77.4356523334636,13,177,7768.0
Liberty County,Georgia,76.903539545897,13,179,17063.0
Lincoln County,Georgia,76.4916448181181,13,181,2263.0
Long County,Georgia,78.5196020317748,13,183,3740.0
Lowndes County,Georgia,76.2643690452204,13,185,25423.0
Lumpkin County,Georgia,78.0146664866746,13,187,7114.0
McDuffie County,Georgia,74.3231824430064,13,189,6021.0
McIntosh County,Georgia,79.6443775538217,13,191,3358.0
Macon County,Georgia,74.3214975662633,13,193,2983.0
Madison County,Georgia,75.9164119646493,13,195,6923.0
Marion County,Georgia,76.5565655971449,13,197,1958.0
Meriwether County,Georgia,74.9750751980501,13,199,5742.0
Miller County,Georgia,73.9357844275489,13,201,1637.0
Mitchell County,Georgia,75.0734144121862,13,205,5144.0
Monroe County,Georgia,77.4296681097743,13,207,7174.0
Montgomery County,Georgia,75.6422874814565,13,209,2090.0
Morgan County,Georgia,77.5413475560736,13,211,4816.0
Murray County,Georgia,75.2496113616646,13,213,10524.0
Muscogee County,Georgia,74.8788732502681,13,215,46959.0
Newton County,Georgia,76.2508476547503,13,217,25457.0
Oconee County,Georgia,80.7201006294958,13,219,9305.0
Oglethorpe County,Georgia,78.2015427852691,13,221,4018.0
Paulding County,Georgia,78.7263186693695,13,223,38807.0
Peach County,Georgia,74.3109147998361,13,225,6567.0
