County,State,State_FIPS,County_FIPS,black_population
Delaware County,Indiana,18,035,6813.0
Dubois County,Indiana,18,037,164.0
Elkhart County,Indiana,18,039,11610.0
Fayette County,Indiana,18,041,476.0
Floyd County,Indiana,18,043,3734.0
Fountain County,Indiana,18,045,75.0
Franklin County,Indiana,18,047,55.0
Fulton County,Indiana,18,049,204.0
Gibson County,Indiana,18,051,553.0
Grant County,Indiana,18,053,4638.0
Greene County,Indiana,18,055,80.0
Hamilton County,Indiana,18,057,10585.0
Hancock County,Indiana,18,059,1417.0
Harrison County,Indiana,18,061,325.0
Hendricks County,Indiana,18,063,8847.0
Henry County,Indiana,18,065,856.0
Howard County,Indiana,18,067,5867.0
Huntington County,Indiana,18,069,274.0
Jackson County,Indiana,18,071,342.0
Jasper County,Indiana,18,073,247.0
Jay County,Indiana,18,075,123.0
Jefferson County,Indiana,18,077,629.0
Jennings County,Indiana,18,079,401.0
Johnson County,Indiana,18,081,3154.0
Knox County,Indiana,18,083,1132.0
Kosciusko County,Indiana,18,085,650.0
LaGrange County,Indiana,18,087,19.0
Lake County,Indiana,18,089,122177.0
LaPorte County,Indiana,18,091,12101.0
Lawrence County,Indiana,18,093,171.0
Madison County,Indiana,18,095,10212.0
Marion County,Indiana,18,097,250631.0
Marshall County,Indiana,18,099,277.0
Martin County,Indiana,18,101,30.0
Miami County,Indiana,18,103,1862.0
Monroe County,Indiana,18,105,4170.0
Montgomery County,Indiana,18,107,326.0
Morgan County,Indiana,18,109,272.0
Newton County,Indiana,18,111,39.0
Noble County,Indiana,18,113,228.0
Ohio County,Indiana,18,115,58.0
Orange County,Indiana,18,117,277.0
Owen County,Indiana,18,119,129.0
Parke County,Indiana,18,121,357.0
Perry County,Indiana,18,123,592.0
Pike County,Indiana,18,125,24.0
Porter County,Indiana,18,127,5701.0
Posey County,Indiana,18,129,339.0
Pulaski County,Indiana,18,131,60.0
Putnam County,Indiana,18,133,1553.0
Randolph County,Indiana,18,135,94.0
Ripley County,Indiana,18,137,136.0
Rush County,Indiana,18,139,157.0
Saint Joseph County,Indiana,18,141,34532.0
Scott County,Indiana,18,143,66.0
Shelby County,Indiana,18,145,562.0
Spencer County,Indiana,18,147,124.0
Starke County,Indiana,18,149,154.0
Steuben County,Indiana,18,151,87.0
Sullivan County,Indiana,18,153,956.0
Switzerland County,Indiana,18,155,104.0
Tippecanoe County,Indiana,18,157,8066.0
Tipton County,Indiana,18,159,24.0
Union County,Indiana,18,161,12.0
Vanderburgh County,Indiana,18,163,16420.0
Vermillion County,Indiana,18,165,52.0
Vigo County,Indiana,18,167,6596.0
Wabash County,Indiana,18,169,270.0
Warren County,Indiana,18,171,47.0
Warrick County,Indiana,18,173,957.0
Washington County,Indiana,18,175,29.0
Wayne County,Indiana,18,177,3261.0
Wells County,Indiana,18,179,192.0
White County,Indiana,18,181,88.0
Whitley County,Indiana,18,183,121.0
Adair County,Iowa,19,001,27.0
Adams County,Iowa,19,003,27.0
Allamakee County,Iowa,19,005,99.0
Appanoose County,Iowa,19,007,43.0
Audubon County,Iowa,19,009,19.0
Benton County,Iowa,19,011,181.0
Black Hawk County,Iowa,19,013,12130.0
Boone County,Iowa,19,015,235.0
Bremer County,Iowa,19,017,269.0
Buchanan County,Iowa,19,019,79.0
Buena Vista County,Iowa,19,021,590.0
Butler County,Iowa,19,023,59.0
Calhoun County,Iowa,19,025,134.0
Carroll County,Iowa,19,027,314.0
Cass County,Iowa,19,029,57.0
Cedar County,Iowa,19,031,72.0
Cerro Gordo County,Iowa,19,033,544.0
Cherokee County,Iowa,19,035,54.0
Chickasaw County,Iowa,19,037,67.0
Clarke County,Iowa,19,039,13.0
Clay County,Iowa,19,041,118.0
Clayton County,Iowa,19,043,166.0
Clinton County,Iowa,19,045,1352.0
Crawford County,Iowa,19,047,209.0
Dallas County,Iowa,19,049,843.0
Davis County,Iowa,19,051,18.0
Decatur County,Iowa,19,053,139.0
Delaware County,Iowa,19,055,39.0
Des Moines County,Iowa,19,057,2194.0
Dickinson County,Iowa,19,059,52.0
Dubuque County,Iowa,19,061,1862.0
Emmet County,Iowa,19,063,149.0
Fayette County,Iowa,19,065,223.0
Floyd County,Iowa,19,067,325.0
Franklin County,Iowa,19,069,112.0
Fremont County,Iowa,19,071,21.0
Greene County,Iowa,19,073,5.0
Grundy County,Iowa,19,075,51.0
Guthrie County,Iowa,19,077,81.0
Hamilton County,Iowa,19,079,102.0
Hancock County,Iowa,19,081,72.0
Hardin County,Iowa,19,083,178.0
Harrison County,Iowa,19,085,8.0
Henry County,Iowa,19,087,478.0
Howard County,Iowa,19,089,31.0
Humboldt County,Iowa,19,091,13.0
Ida County,Iowa,19,093,39.0
Iowa County,Iowa,19,095,137.0
Jackson County,Iowa,19,097,35.0
Jasper County,Iowa,19,099,542.0
Jefferson County,Iowa,19,101,246.0
Johnson County,Iowa,19,103,7596.0
Jones County,Iowa,19,105,394.0
Keokuk County,Iowa,19,107,0.0
Kossuth County,Iowa,19,109,57.0
Lee County,Iowa,19,111,1068.0
Linn County,Iowa,19,113,9147.0
Louisa County,Iowa,19,115,103.0
Lucas County,Iowa,19,117,20.0
Lyon County,Iowa,19,119,7.0
Madison County,Iowa,19,121,91.0
Mahaska County,Iowa,19,123,310.0
Marion County,Iowa,19,125,182.0
Marshall County,Iowa,19,127,709.0
Mills County,Iowa,19,129,107.0
Mitchell County,Iowa,19,131,15.0
Monona County,Iowa,19,133,49.0
Monroe County,Iowa,19,135,11.0
Montgomery County,Iowa,19,137,0.0
Muscatine County,Iowa,19,139,664.0
O'Brien County,Iowa,19,141,72.0
Osceola County,Iowa,19,143,25.0
Page County,Iowa,19,145,331.0
Palo Alto County,Iowa,19,147,116.0
Plymouth County,Iowa,19,149,126.0
Pocahontas County,Iowa,19,151,97.0
Polk County,Iowa,19,153,28241.0
Pottawattamie County,Iowa,19,155,1200.0
Poweshiek County,Iowa,19,157,217.0
Ringgold County,Iowa,19,159,12.0
Sac County,Iowa,19,161,71.0
Scott County,Iowa,19,163,13115.0
Shelby County,Iowa,19,165,23.0
Sioux County,Iowa,19,167,150.0
Story County,Iowa,19,169,2274.0
Tama County,Iowa,19,171,89.0
Taylor County,Iowa,19,173,13.0
Union County,Iowa,19,175,124.0
Van Buren County,Iowa,19,177,45.0
Wapello County,Iowa,19,179,728.0
Warren County,Iowa,19,181,239.0
Washington County,Iowa,19,183,183.0
Wayne County,Iowa,19,185,30.0
Webster County,Iowa,19,187,1604.0
Winnebago County,Iowa,19,189,98.0
Winneshiek County,Iowa,19,191,198.0
Woodbury County,Iowa,19,193,2862.0
Worth County,Iowa,19,195,73.0
Wright County,Iowa,19,197,49.0
Allen County,Kansas,20,001,223.0
Anderson County,Kansas,20,003,9.0
Atchison County,Kansas,20,005,681.0
Barber County,Kansas,20,007,16.0
Barton County,Kansas,20,009,466.0
Bourbon County,Kansas,20,011,522.0
Brown County,Kansas,20,013,173.0
Butler County,Kansas,20,015,1350.0
Chase County,Kansas,20,017,24.0
Chautauqua County,Kansas,20,019,20.0
Cherokee County,Kansas,20,021,119.0
Cheyenne County,Kansas,20,023,0.0
Clark County,Kansas,20,025,22.0
Clay County,Kansas,20,027,51.0
Cloud County,Kansas,20,029,40.0
Coffey County,Kansas,20,031,66.0
Comanche County,Kansas,20,033,0.0
Cowley County,Kansas,20,035,1143.0
Crawford County,Kansas,20,037,842.0
Decatur County,Kansas,20,039,12.0
Dickinson County,Kansas,20,041,101.0
Doniphan County,Kansas,20,043,290.0
Douglas County,Kansas,20,045,4598.0
Edwards County,Kansas,20,047,27.0
Elk County,Kansas,20,049,21.0
Ellis County,Kansas,20,051,332.0
Ellsworth County,Kansas,20,053,246.0
Finney County,Kansas,20,055,864.0
Ford County,Kansas,20,057,803.0
Franklin County,Kansas,20,059,303.0
Geary County,Kansas,20,061,6103.0
Gove County,Kansas,20,063,27.0
Graham County,Kansas,20,065,80.0
Grant County,Kansas,20,067,1.0
Gray County,Kansas,20,069,0.0
Greeley County,Kansas,20,071,11.0
Greenwood County,Kansas,20,073,10.0
Hamilton County,Kansas,20,075,54.0
Harper County,Kansas,20,077,9.0
Harvey County,Kansas,20,079,570.0
Haskell County,Kansas,20,081,0.0
Hodgeman County,Kansas,20,083,0.0
Jackson County,Kansas,20,085,90.0
Jefferson County,Kansas,20,087,90.0
Jewell County,Kansas,20,089,2.0
Johnson County,Kansas,20,091,25443.0
Kearny County,Kansas,20,093,34.0
Kingman County,Kansas,20,095,11.0
Kiowa County,Kansas,20,097,22.0
Labette County,Kansas,20,099,709.0
Lane County,Kansas,20,101,6.0
Leavenworth County,Kansas,20,103,6620.0
Lincoln County,Kansas,20,105,26.0
Linn County,Kansas,20,107,66.0
Logan County,Kansas,20,109,0.0
Lyon County,Kansas,20,111,849.0
McPherson County,Kansas,20,113,306.0
Marion County,Kansas,20,115,100.0
Marshall County,Kansas,20,117,29.0
Meade County,Kansas,20,119,37.0
Miami County,Kansas,20,121,437.0
Mitchell County,Kansas,20,123,24.0
Montgomery County,Kansas,20,125,1749.0
Morris County,Kansas,20,127,9.0
Morton County,Kansas,20,129,29.0
Nemaha County,Kansas,20,131,90.0
Neosho County,Kansas,20,133,192.0
Ness County,Kansas,20,135,16.0
Norton County,Kansas,20,137,137.0
Osage County,Kansas,20,139,24.0
Osborne County,Kansas,20,141,15.0
Ottawa County,Kansas,20,143,18.0
Pawnee County,Kansas,20,145,335.0
Phillips County,Kansas,20,147,21.0
Pottawatomie County,Kansas,20,149,292.0
Pratt County,Kansas,20,151,70.0
Rawlins County,Kansas,20,153,9.0
Reno County,Kansas,20,155,1909.0
Republic County,Kansas,20,157,7.0
Rice County,Kansas,20,159,181.0
Riley County,Kansas,20,161,4916.0
Rooks County,Kansas,20,163,12.0
Rush County,Kansas,20,165,0.0
Russell County,Kansas,20,167,87.0
Saline County,Kansas,20,169,1789.0
Scott County,Kansas,20,171,0.0
Sedgwick County,Kansas,20,173,46712.0
Seward County,Kansas,20,175,872.0
Shawnee County,Kansas,20,177,14078.0
Sheridan County,Kansas,20,179,2.0
Sherman County,Kansas,20,181,87.0
Smith County,Kansas,20,183,16.0
Stafford County,Kansas,20,185,42.0
Stanton County,Kansas,20,187,22.0
Stevens County,Kansas,20,189,32.0
Sumner County,Kansas,20,191,211.0
Thomas County,Kansas,20,193,148.0
Trego County,Kansas,20,195,9.0
Wabaunsee County,Kansas,20,197,16.0
Wallace County,Kansas,20,199,0.0
Washington County,Kansas,20,201,43.0
Wichita County,Kansas,20,203,0.0
Wilson County,Kansas,20,205,14.0
Woodson County,Kansas,20,207,17.0
Wyandotte County,Kansas,20,209,39044.0
Adair County,Kentucky,21,001,528.0
Allen County,Kentucky,21,003,276.0
Anderson County,Kentucky,21,005,507.0
Ballard County,Kentucky,21,007,279.0
Barren County,Kentucky,21,009,1807.0
Bath County,Kentucky,21,011,196.0
Bell County,Kentucky,21,013,897.0
Boone County,Kentucky,21,015,3733.0
Bourbon County,Kentucky,21,017,1427.0
Boyd County,Kentucky,21,019,1334.0
Boyle County,Kentucky,21,021,2034.0
Bracken County,Kentucky,21,023,2.0
Breathitt County,Kentucky,21,025,66.0
Breckinridge County,Kentucky,21,027,466.0
Bullitt County,Kentucky,21,029,369.0
Butler County,Kentucky,21,031,152.0
Caldwell County,Kentucky,21,033,747.0
Calloway County,Kentucky,21,035,1489.0
Campbell County,Kentucky,21,037,2938.0
Carlisle County,Kentucky,21,039,78.0
Carroll County,Kentucky,21,041,279.0
Carter County,Kentucky,21,043,224.0
Casey County,Kentucky,21,045,127.0
Christian County,Kentucky,21,047,14721.0
Clark County,Kentucky,21,049,1872.0
Clay County,Kentucky,21,051,834.0
Clinton County,Kentucky,21,053,58.0
Crittenden County,Kentucky,21,055,113.0
Cumberland County,Kentucky,21,057,202.0
Daviess County,Kentucky,21,059,4434.0
Edmonson County,Kentucky,21,061,178.0
Elliott County,Kentucky,21,063,189.0
Estill County,Kentucky,21,065,20.0
Fayette County,Kentucky,21,067,44810.0
Fleming County,Kentucky,21,069,201.0
Floyd County,Kentucky,21,071,311.0
Franklin County,Kentucky,21,073,5222.0
Fulton County,Kentucky,21,075,1610.0
Gallatin County,Kentucky,21,077,96.0
Garrard County,Kentucky,21,079,216.0
Grant County,Kentucky,21,081,78.0
Graves County,Kentucky,21,083,1882.0
Grayson County,Kentucky,21,085,300.0
Green County,Kentucky,21,087,339.0
Greenup County,Kentucky,21,089,284.0
Hancock County,Kentucky,21,091,112.0
Hardin County,Kentucky,21,093,12571.0
Harlan County,Kentucky,21,095,705.0
Harrison County,Kentucky,21,097,395.0
Hart County,Kentucky,21,099,868.0
Henderson County,Kentucky,21,101,3349.0
Henry County,Kentucky,21,103,539.0
Hickman County,Kentucky,21,105,430.0
Hopkins County,Kentucky,21,107,2765.0
Jackson County,Kentucky,21,109,6.0
Jefferson County,Kentucky,21,111,156730.0
Jessamine County,Kentucky,21,113,1811.0
Johnson County,Kentucky,21,115,97.0
Kenton County,Kentucky,21,117,7446.0
Knott County,Kentucky,21,119,131.0
Knox County,Kentucky,21,121,368.0
Larue County,Kentucky,21,123,495.0
Laurel County,Kentucky,21,125,516.0
Lawrence County,Kentucky,21,127,24.0
Lee County,Kentucky,21,129,67.0
Leslie County,Kentucky,21,131,75.0
Letcher County,Kentucky,21,133,45.0
Lewis County,Kentucky,21,135,36.0
Lincoln County,Kentucky,21,137,657.0
Livingston County,Kentucky,21,139,18.0
Logan County,Kentucky,21,141,1722.0
Lyon County,Kentucky,21,143,520.0
McCracken County,Kentucky,21,145,7039.0
McCreary County,Kentucky,21,147,1078.0
McLean County,Kentucky,21,149,42.0
Madison County,Kentucky,21,151,3821.0
Magoffin County,Kentucky,21,153,11.0
Marion County,Kentucky,21,155,1731.0
Marshall County,Kentucky,21,157,133.0
Martin County,Kentucky,21,159,597.0
Mason County,Kentucky,21,161,1177.0
Meade County,Kentucky,21,163,1130.0
Menifee County,Kentucky,21,165,26.0
Mercer County,Kentucky,21,167,804.0
Metcalfe County,Kentucky,21,169,128.0
Monroe County,Kentucky,21,171,276.0
Montgomery County,Kentucky,21,173,809.0
Morgan County,Kentucky,21,175,434.0
Muhlenberg County,Kentucky,21,177,1649.0
Nelson County,Kentucky,21,179,2337.0
Nicholas County,Kentucky,21,181,104.0
Ohio County,Kentucky,21,183,567.0
Oldham County,Kentucky,21,185,2662.0
Owen County,Kentucky,21,187,170.0
Owsley County,Kentucky,21,189,50.0
Pendleton County,Kentucky,21,191,83.0
Perry County,Kentucky,21,193,402.0
Pike County,Kentucky,21,195,564.0
Powell County,Kentucky,21,197,51.0
Pulaski County,Kentucky,21,199,628.0
Robertson County,Kentucky,21,201,0.0
Rockcastle County,Kentucky,21,203,33.0
Rowan County,Kentucky,21,205,402.0
Russell County,Kentucky,21,207,49.0
Scott County,Kentucky,21,209,2602.0
Shelby County,Kentucky,21,211,3208.0
Simpson County,Kentucky,21,213,1834.0
Spencer County,Kentucky,21,215,262.0
Taylor County,Kentucky,21,217,1002.0
Todd County,Kentucky,21,219,1059.0
Trigg County,Kentucky,21,221,1253.0
Trimble County,Kentucky,21,223,0.0
Union County,Kentucky,21,225,1959.0
Warren County,Kentucky,21,227,11151.0
Washington County,Kentucky,21,229,704.0
Wayne County,Kentucky,21,231,461.0
Webster County,Kentucky,21,233,593.0
Whitley County,Kentucky,21,235,324.0
Wolfe County,Kentucky,21,237,26.0
Woodford County,Kentucky,21,239,1186.0
Acadia Parish,Louisiana,22,001,10838.0
Allen Parish,Louisiana,22,003,5135.0
Ascension Parish,Louisiana,22,005,25109.0
Assumption Parish,Louisiana,22,007,6885.0
Avoyelles Parish,Louisiana,22,009,12336.0
Beauregard Parish,Louisiana,22,011,4777.0
Bienville Parish,Louisiana,22,013,5863.0
Bossier Parish,Louisiana,22,015,26316.0
Caddo Parish,Louisiana,22,017,122121.0
Calcasieu Parish,Louisiana,22,019,48781.0
Caldwell Parish,Louisiana,22,021,1755.0
Cameron Parish,Louisiana,22,023,207.0
Catahoula Parish,Louisiana,22,025,3326.0
Claiborne Parish,Louisiana,22,027,8347.0
Concordia Parish,Louisiana,22,029,8430.0
De Soto Parish,Louisiana,22,031,10246.0
East Baton Rouge Parish,Louisiana,22,033,202484.0
East Carroll Parish,Louisiana,22,035,5229.0
East Feliciana Parish,Louisiana,22,037,8917.0
Evangeline Parish,Louisiana,22,039,9408.0
Franklin Parish,Louisiana,22,041,6724.0
Grant Parish,Louisiana,22,043,3218.0
Iberia Parish,Louisiana,22,045,23236.0
Iberville Parish,Louisiana,22,047,15999.0
Jackson Parish,Louisiana,22,049,4860.0
Jefferson Parish,Louisiana,22,051,115240.0
Jefferson Davis Parish,Louisiana,22,053,5390.0
Lafayette Parish,Louisiana,22,055,59539.0
Lafourche Parish,Louisiana,22,057,13015.0
LaSalle Parish,Louisiana,22,059,1671.0
Lincoln Parish,Louisiana,22,061,19365.0
Livingston Parish,Louisiana,22,063,8234.0
Madison Parish,Louisiana,22,065,7358.0
Morehouse Parish,Louisiana,22,067,12774.0
Natchitoches Parish,Louisiana,22,069,15921.0
Orleans Parish,Louisiana,22,071,224306.0
Ouachita Parish,Louisiana,22,073,58060.0
Plaquemines Parish,Louisiana,22,075,4940.0
Pointe Coupee Parish,Louisiana,22,077,8077.0
Rapides Parish,Louisiana,22,079,42339.0
Red River Parish,Louisiana,22,081,3446.0
Richland Parish,Louisiana,22,083,7506.0
Sabine Parish,Louisiana,22,085,4061.0
Saint Bernard Parish,Louisiana,22,087,9237.0
Saint Charles Parish,Louisiana,22,089,13867.0
Saint Helena Parish,Louisiana,22,091,5699.0
Saint James Parish,Louisiana,22,093,10893.0
Saint John the Baptist Parish,Louisiana,22,095,23999.0
Saint Landry Parish,Louisiana,22,097,34172.0
Saint Martin Parish,Louisiana,22,099,15801.0
Saint Mary Parish,Louisiana,22,101,16636.0
Saint Tammany Parish,Louisiana,22,103,28542.0
Tangipahoa Parish,Louisiana,22,105,37289.0
Tensas Parish,Louisiana,22,107,2763.0
Terrebonne Parish,Louisiana,22,109,20896.0
Union Parish,Louisiana,22,111,5835.0
Vermilion Parish,Louisiana,22,113,8358.0
Vernon Parish,Louisiana,22,115,7487.0
Washington Parish,Louisiana,22,117,14028.0
Webster Parish,Louisiana,22,119,13942.0
West Baton Rouge Parish,Louisiana,22,121,9328.0
West Carroll Parish,Louisiana,22,123,1917.0
West Feliciana Parish,Louisiana,22,125,7047.0
Winn Parish,Louisiana,22,127,4838.0
Androscoggin County,Maine,23,001,1516.0
Aroostook County,Maine,23,003,520.0
Cumberland County,Maine,23,005,7608.0
Franklin County,Maine,23,007,134.0
Hancock County,Maine,23,009,263.0
Kennebec County,Maine,23,011,957.0
Knox County,Maine,23,013,270.0
Lincoln County,Maine,23,015,40.0
Oxford County,Maine,23,017,232.0
Penobscot County,Maine,23,019,1267.0
Piscataquis County,Maine,23,021,64.0
Sagadahoc County,Maine,23,023,257.0
Somerset County,Maine,23,025,168.0
Waldo County,Maine,23,027,195.0
Washington County,Maine,23,029,180.0
York County,Maine,23,031,1366.0
Allegany County,Maryland,24,001,5898.0
Anne Arundel County,Maryland,24,003,88130.0
Baltimore County,Maryland,24,005,223152.0
Calvert County,Maryland,24,009,11451.0
Caroline County,Maryland,24,011,4508.0
Carroll County,Maryland,24,013,5447.0
Cecil County,Maryland,24,015,6891.0
Charles County,Maryland,24,017,64532.0
Dorchester County,Maryland,24,019,9118.0
Frederick County,Maryland,24,021,21742.0
Garrett County,Maryland,24,023,180.0
Harford County,Maryland,24,025,33208.0
Howard County,Maryland,24,027,55155.0
Kent County,Maryland,24,029,3064.0
Queen Anne's County,Maryland,24,035,3600.0
Saint Mary's County,Maryland,24,037,15624.0
Somerset County,Maryland,24,039,10856.0
Talbot County,Maryland,24,041,4493.0
Washington County,Maryland,24,043,15335.0
Wicomico County,Maryland,24,045,24429.0
Worcester County,Maryland,24,047,7290.0
Baltimore City,Maryland,24,510,391122.0
Montgomery County,Maryland,24,031,179224.0
Prince George's County,Maryland,24,033,566467.0
Barnstable County,Massachusetts,25,001,5570.0
Berkshire County,Massachusetts,25,003,3618.0
Bristol County,Massachusetts,25,005,20445.0
Dukes County,Massachusetts,25,007,566.0
Essex County,Massachusetts,25,009,29887.0
Franklin County,Massachusetts,25,011,922.0
Hampden County,Massachusetts,25,013,40519.0
Hampshire County,Massachusetts,25,015,4361.0
Middlesex County,Massachusetts,25,017,75980.0
Nantucket County,Massachusetts,25,019,995.0
Norfolk County,Massachusetts,25,021,43069.0
Plymouth County,Massachusetts,25,023,45431.0
Suffolk County,Massachusetts,25,025,169946.0
Worcester County,Massachusetts,25,027,37638.0
Alcona County,Michigan,26,001,29.0
Alger County,Michigan,26,003,733.0
Allegan County,Michigan,26,005,1714.0
Alpena County,Michigan,26,007,165.0
Antrim County,Michigan,26,009,75.0
Arenac County,Michigan,26,011,75.0
Baraga County,Michigan,26,013,1607.0
Barry County,Michigan,26,015,288.0
Bay County,Michigan,26,017,1444.0
Benzie County,Michigan,26,019,58.0
Berrien County,Michigan,26,021,23373.0
Branch County,Michigan,26,023,1039.0
Calhoun County,Michigan,26,025,14742.0
Cass County,Michigan,26,027,2459.0
Charlevoix County,Michigan,26,029,85.0
Cheboygan County,Michigan,26,031,173.0
Chippewa County,Michigan,26,033,2583.0
Clare County,Michigan,26,035,139.0
Clinton County,Michigan,26,037,1206.0
Crawford County,Michigan,26,039,64.0
Delta County,Michigan,26,041,93.0
Dickinson County,Michigan,26,043,127.0
Eaton County,Michigan,26,045,6926.0
Emmet County,Michigan,26,047,247.0
Genesee County,Michigan,26,049,84922.0
Gladwin County,Michigan,26,051,92.0
Gogebic County,Michigan,26,053,723.0
Grand Traverse County,Michigan,26,055,1235.0
Gratiot County,Michigan,26,057,2360.0
Hillsdale County,Michigan,26,059,293.0
Houghton County,Michigan,26,061,272.0
Huron County,Michigan,26,063,128.0
Ingham County,Michigan,26,065,31612.0
Ionia County,Michigan,26,067,2097.0
Iosco County,Michigan,26,069,159.0
Iron County,Michigan,26,071,58.0
Isabella County,Michigan,26,073,1827.0
Jackson County,Michigan,26,075,13620.0
Kalamazoo County,Michigan,26,077,28169.0
Kalkaska County,Michigan,26,079,118.0
Kent County,Michigan,26,081,60533.0
Keweenaw County,Michigan,26,083,19.0
Lake County,Michigan,26,085,902.0
Lapeer County,Michigan,26,087,1122.0
Leelanau County,Michigan,26,089,125.0
Lenawee County,Michigan,26,091,2616.0
Livingston County,Michigan,26,093,873.0
Luce County,Michigan,26,095,553.0
Mackinac County,Michigan,26,097,189.0
Macomb County,Michigan,26,099,87934.0
Manistee County,Michigan,26,101,781.0
Marquette County,Michigan,26,103,1143.0
Mason County,Michigan,26,105,286.0
Mecosta County,Michigan,26,107,1190.0
Menominee County,Michigan,26,109,63.0
Midland County,Michigan,26,111,1155.0
Missaukee County,Michigan,26,113,79.0
Monroe County,Michigan,26,115,3494.0
Montcalm County,Michigan,26,117,1333.0
Montmorency County,Michigan,26,119,34.0
Muskegon County,Michigan,26,121,23697.0
Newaygo County,Michigan,26,123,661.0
Oakland County,Michigan,26,125,170706.0
Oceana County,Michigan,26,127,341.0
Ogemaw County,Michigan,26,129,66.0
Ontonagon County,Michigan,26,131,20.0
Osceola County,Michigan,26,133,184.0
Oscoda County,Michigan,26,135,37.0
Otsego County,Michigan,26,137,92.0
Ottawa County,Michigan,26,139,4466.0
Presque Isle County,Michigan,26,141,60.0
Roscommon County,Michigan,26,143,48.0
Saginaw County,Michigan,26,145,36160.0
Saint Clair County,Michigan,26,147,3534.0
Saint Joseph County,Michigan,26,149,1687.0
Sanilac County,Michigan,26,151,240.0
Schoolcraft County,Michigan,26,153,41.0
Shiawassee County,Michigan,26,155,317.0
Tuscola County,Michigan,26,157,625.0
Van Buren County,Michigan,26,159,2723.0
Washtenaw County,Michigan,26,161,42750.0
Wayne County,Michigan,26,163,701169.0
Wexford County,Michigan,26,165,211.0
Aitkin County,Minnesota,27,001,58.0
Anoka County,Minnesota,27,003,16604.0
Becker County,Minnesota,27,005,171.0
Beltrami County,Minnesota,27,007,372.0
Benton County,Minnesota,27,009,912.0
Big Stone County,Minnesota,27,011,10.0
Blue Earth County,Minnesota,27,013,2024.0
Brown County,Minnesota,27,015,114.0
Carlton County,Minnesota,27,017,439.0
Carver County,Minnesota,27,019,1137.0
Cass County,Minnesota,27,021,103.0
Chippewa County,Minnesota,27,023,99.0
Chisago County,Minnesota,27,025,626.0
Clay County,Minnesota,27,027,1221.0
Clearwater County,Minnesota,27,029,22.0
Cook County,Minnesota,27,031,47.0
Cottonwood County,Minnesota,27,033,72.0
Crow Wing County,Minnesota,27,035,403.0
Dakota County,Minnesota,27,037,21308.0
Dodge County,Minnesota,27,039,109.0
Douglas County,Minnesota,27,041,211.0
Faribault County,Minnesota,27,043,51.0
Fillmore County,Minnesota,27,045,85.0
Freeborn County,Minnesota,27,047,349.0
Goodhue County,Minnesota,27,049,516.0
Grant County,Minnesota,27,051,0.0
Hennepin County,Minnesota,27,053,145718.0
Houston County,Minnesota,27,055,57.0
Hubbard County,Minnesota,27,057,114.0
Isanti County,Minnesota,27,059,223.0
Itasca County,Minnesota,27,061,222.0
Jackson County,Minnesota,27,063,20.0
Kanabec County,Minnesota,27,065,69.0
Kandiyohi County,Minnesota,27,067,1238.0
Kittson County,Minnesota,27,069,27.0
Koochiching County,Minnesota,27,071,115.0
Lac qui Parle County,Minnesota,27,073,44.0
Lake County,Minnesota,27,075,12.0
Lake of the Woods County,Minnesota,27,077,23.0
Le Sueur County,Minnesota,27,079,164.0
Lincoln County,Minnesota,27,081,22.0
Lyon County,Minnesota,27,083,752.0
McLeod County,Minnesota,27,085,135.0
Mahnomen County,Minnesota,27,087,31.0
Marshall County,Minnesota,27,089,25.0
Martin County,Minnesota,27,091,71.0
Meeker County,Minnesota,27,093,101.0
Mille Lacs County,Minnesota,27,095,148.0
Morrison County,Minnesota,27,097,179.0
Mower County,Minnesota,27,099,1186.0
Murray County,Minnesota,27,101,30.0
Nicollet County,Minnesota,27,103,806.0
Nobles County,Minnesota,27,105,864.0
Norman County,Minnesota,27,107,34.0
Olmsted County,Minnesota,27,109,7595.0
Otter Tail County,Minnesota,27,111,705.0
Pennington County,Minnesota,27,113,234.0
Pine County,Minnesota,27,115,623.0
Pipestone County,Minnesota,27,117,117.0
Polk County,Minnesota,27,119,365.0
Pope County,Minnesota,27,121,60.0
Ramsey County,Minnesota,27,123,58789.0
Red Lake County,Minnesota,27,125,27.0
Redwood County,Minnesota,27,127,112.0
Renville County,Minnesota,27,129,115.0
Rice County,Minnesota,27,131,2489.0
Rock County,Minnesota,27,133,51.0
Roseau County,Minnesota,27,135,107.0
Saint Louis County,Minnesota,27,137,3101.0
Scott County,Minnesota,27,139,4039.0
Sherburne County,Minnesota,27,141,1784.0
Sibley County,Minnesota,27,143,60.0
Stearns County,Minnesota,27,145,5717.0
Steele County,Minnesota,27,147,932.0
Stevens County,Minnesota,27,149,76.0
Swift County,Minnesota,27,151,156.0
Todd County,Minnesota,27,153,70.0
Traverse County,Minnesota,27,155,17.0
Wabasha County,Minnesota,27,157,36.0
Wadena County,Minnesota,27,159,131.0
Waseca County,Minnesota,27,161,531.0
Washington County,Minnesota,27,163,9474.0
Watonwan County,Minnesota,27,165,66.0
Wilkin County,Minnesota,27,167,21.0
Winona County,Minnesota,27,169,733.0
Wright County,Minnesota,27,171,1304.0
Yellow Medicine County,Minnesota,27,173,46.0
Adams County,Mississippi,28,001,17757.0
Alcorn County,Mississippi,28,003,4281.0
Amite County,Mississippi,28,005,5416.0
Attala County,Mississippi,28,007,8194.0
Benton County,Mississippi,28,009,3078.0
Bolivar County,Mississippi,28,011,21648.0
