County,State,State_FIPS,County_FIPS,black_population
Yuma County,Arizona,04,027,4084
Arkansas County,Arkansas,05,001,4656
Ashley County,Arkansas,05,003,5613
Baxter County,Arkansas,05,005,123
Benton County,Arkansas,05,007,2557
Boone County,Arkansas,05,009,114
Bradley County,Arkansas,05,011,3193
Calhoun County,Arkansas,05,013,1307
Carroll County,Arkansas,05,015,46
Chicot County,Arkansas,05,017,6404
Clark County,Arkansas,05,019,5494
Clay County,Arkansas,05,021,38
Cleburne County,Arkansas,05,023,102
Cleveland County,Arkansas,05,025,1043
Columbia County,Arkansas,05,027,9072
Conway County,Arkansas,05,029,2490
Craighead County,Arkansas,05,031,12750
Crawford County,Arkansas,05,033,859
Crittenden County,Arkansas,05,035,25831
Cross County,Arkansas,05,037,4123
Dallas County,Arkansas,05,039,3495
Desha County,Arkansas,05,041,6201
Drew County,Arkansas,05,043,5271
Faulkner County,Arkansas,05,045,11872
Franklin County,Arkansas,05,047,156
Fulton County,Arkansas,05,049,36
Garland County,Arkansas,05,051,8043
Grant County,Arkansas,05,053,364
Greene County,Arkansas,05,055,279
Hempstead County,Arkansas,05,057,6811
Hot Spring County,Arkansas,05,059,3602
Howard County,Arkansas,05,061,2943
Independence County,Arkansas,05,063,996
Izard County,Arkansas,05,065,163
Jackson County,Arkansas,05,067,2945
Jefferson County,Arkansas,05,069,42307
Johnson County,Arkansas,05,071,413
Lafayette County,Arkansas,05,073,2846
Lawrence County,Arkansas,05,075,114
Lee County,Arkansas,05,077,5888
Lincoln County,Arkansas,05,079,4182
Little River County,Arkansas,05,081,2863
Logan County,Arkansas,05,083,308
Lonoke County,Arkansas,05,085,4248
Madison County,Arkansas,05,087,27
Marion County,Arkansas,05,089,39
Miller County,Arkansas,05,091,10581
Mississippi County,Arkansas,05,093,15855
Monroe County,Arkansas,05,095,3422
Montgomery County,Arkansas,05,097,47
Nevada County,Arkansas,05,099,2857
Newton County,Arkansas,05,101,38
Ouachita County,Arkansas,05,103,10423
Perry County,Arkansas,05,105,237
Phillips County,Arkansas,05,107,13587
Pike County,Arkansas,05,109,397
Poinsett County,Arkansas,05,111,1782
Polk County,Arkansas,05,113,19
Pope County,Arkansas,05,115,2098
Prairie County,Arkansas,05,117,1119
Pulaski County,Arkansas,05,119,134065
Randolph County,Arkansas,05,121,54
Saint Francis County,Arkansas,05,123,14580
Saline County,Arkansas,05,125,5011
Scott County,Arkansas,05,127,22
Searcy County,Arkansas,05,129,26
Sebastian County,Arkansas,05,131,7356
Sevier County,Arkansas,05,133,749
Sharp County,Arkansas,05,135,50
Stone County,Arkansas,05,137,9
Union County,Arkansas,05,139,13703
Van Buren County,Arkansas,05,141,173
Washington County,Arkansas,05,143,6970
White County,Arkansas,05,145,3246
Woodruff County,Arkansas,05,147,2086
Yell County,Arkansas,05,149,273
Alameda County,California,06,001,185614
Alpine County,California,06,003,0
Amador County,California,06,005,985
Butte County,California,06,007,3206
Calaveras County,California,06,009,476
Colusa County,California,06,011,177
Contra Costa County,California,06,013,96210
Del Norte County,California,06,015,1085
El Dorado County,California,06,017,1354
Fresno County,California,06,019,47376
Glenn County,California,06,021,236
Humboldt County,California,06,023,1647
Imperial County,California,06,025,5643
Inyo County,California,06,027,165
Kern County,California,06,029,46649
Kings County,California,06,031,10470
Lake County,California,06,033,1495
Lassen County,California,06,035,2931
Los Angeles County,California,06,037,839837
Madera County,California,06,039,5248
Marin County,California,06,041,7284
Mariposa County,California,06,043,141
Mendocino County,California,06,045,804
Merced County,California,06,047,9794
Modoc County,California,06,049,129
Mono County,California,06,051,82
Monterey County,California,06,053,12568
Napa County,California,06,055,2758
Nevada County,California,06,057,393
Orange County,California,06,059,48985
Placer County,California,06,061,4270
Plumas County,California,06,063,253
Riverside County,California,06,065,138216
Sacramento County,California,06,067,143842
San Benito County,California,06,069,826
San Bernardino County,California,06,071,178176
San Diego County,California,06,073,156645
San Francisco County,California,06,075,48419
San Joaquin County,California,06,077,50463
San Luis Obispo County,California,06,079,5809
San Mateo County,California,06,081,20231
Santa Barbara County,California,06,083,8396
Santa Clara County,California,06,085,46543
Santa Cruz County,California,06,087,2707
Shasta County,California,06,089,1633
Sierra County,California,06,091,36
Siskiyou County,California,06,093,555
Solano County,California,06,095,58858
Sonoma County,California,06,097,7739
Stanislaus County,California,06,099,14493
Sutter County,California,06,101,1667
Tehama County,California,06,103,376
Trinity County,California,06,105,119
Tulare County,California,06,107,7163
Tuolumne County,California,06,109,1131
Ventura County,California,06,111,14795
Yolo County,California,06,113,5054
Yuba County,California,06,115,2003
Alamosa County,Colorado,08,003,115
Archuleta County,Colorado,08,007,58
Baca County,Colorado,08,009,16
Bent County,Colorado,08,011,525
Chaffee County,Colorado,08,015,500
Cheyenne County,Colorado,08,017,5
Clear Creek County,Colorado,08,019,33
Conejos County,Colorado,08,021,6
Costilla County,Colorado,08,023,12
Crowley County,Colorado,08,025,441
Custer County,Colorado,08,027,38
Delta County,Colorado,08,029,306
Dolores County,Colorado,08,033,0
Douglas County,Colorado,08,035,3202
Eagle County,Colorado,08,037,156
Elbert County,Colorado,08,039,73
El Paso County,Colorado,08,041,37927
Fremont County,Colorado,08,043,2791
Garfield County,Colorado,08,045,630
Gilpin County,Colorado,08,047,44
Grand County,Colorado,08,049,87
Gunnison County,Colorado,08,051,121
Huerfano County,Colorado,08,055,137
Jackson County,Colorado,08,057,4
Kiowa County,Colorado,08,061,2
Kit Carson County,Colorado,08,063,259
Lake County,Colorado,08,065,75
La Plata County,Colorado,08,067,246
Larimer County,Colorado,08,069,2504
Las Animas County,Colorado,08,071,175
Lincoln County,Colorado,08,073,499
Logan County,Colorado,08,075,327
Mesa County,Colorado,08,077,956
Moffat County,Colorado,08,081,47
Montezuma County,Colorado,08,083,26
Montrose County,Colorado,08,085,260
Morgan County,Colorado,08,087,728
Otero County,Colorado,08,089,76
Ouray County,Colorado,08,091,0
Park County,Colorado,08,093,5
Phillips County,Colorado,08,095,16
Pitkin County,Colorado,08,097,94
Prowers County,Colorado,08,099,38
Pueblo County,Colorado,08,101,3148
Rio Blanco County,Colorado,08,103,48
Rio Grande County,Colorado,08,105,69
Routt County,Colorado,08,107,91
Saguache County,Colorado,08,109,29
San Miguel County,Colorado,08,113,15
Sedgwick County,Colorado,08,115,6
Summit County,Colorado,08,117,164
Teller County,Colorado,08,119,191
Washington County,Colorado,08,121,20
Yuma County,Colorado,08,125,15
Adams County,Colorado,08,001,14084
Arapahoe County,Colorado,08,005,57554
Boulder County,Colorado,08,013,2667
Broomfield County,Colorado,08,014,446
Denver County,Colorado,08,031,61274
Jefferson County,Colorado,08,059,5837
Weld County,Colorado,08,123,2197
Fairfield County,Connecticut,09,001,99871
Hartford County,Connecticut,09,003,117181
Litchfield County,Connecticut,09,005,2229
Middlesex County,Connecticut,09,007,7618
New Haven County,Connecticut,09,009,107283
New London County,Connecticut,09,011,14834
Tolland County,Connecticut,09,013,4411
Windham County,Connecticut,09,015,2233
Kent County,Delaware,10,001,39023
New Castle County,Delaware,10,003,128385
Sussex County,Delaware,10,005,25221
Alachua County,Florida,12,001,49795
Baker County,Florida,12,003,3786
Bay County,Florida,12,005,17810
Bradford County,Florida,12,007,5856
Brevard County,Florida,12,009,54218
Broward County,Florida,12,011,470059
Calhoun County,Florida,12,013,2239
Charlotte County,Florida,12,015,8984
Citrus County,Florida,12,017,4113
Clay County,Florida,12,019,19132
Collier County,Florida,12,021,21477
Columbia County,Florida,12,023,11882
Miami-Dade County,Florida,12,086,477618
DeSoto County,Florida,12,027,4509
Dixie County,Florida,12,029,1532
Duval County,Florida,12,031,254680
Escambia County,Florida,12,033,66734
Flagler County,Florida,12,035,11032
Franklin County,Florida,12,037,1724
Gadsden County,Florida,12,039,26009
Gilchrist County,Florida,12,041,935
Glades County,Florida,12,043,1511
Gulf County,Florida,12,045,2928
Hamilton County,Florida,12,047,5112
Hardee County,Florida,12,049,2239
Hendry County,Florida,12,051,5188
Hernando County,Florida,12,053,9205
Highlands County,Florida,12,055,9190
Hillsborough County,Florida,12,057,207092
Holmes County,Florida,12,059,1077
Indian River County,Florida,12,061,12313
Jackson County,Florida,12,063,12988
Jefferson County,Florida,12,065,5376
Lafayette County,Florida,12,067,1334
Lake County,Florida,12,069,28631
Lee County,Florida,12,071,50514
Leon County,Florida,12,073,83628
Levy County,Florida,12,075,3791
Liberty County,Florida,12,077,1316
Madison County,Florida,12,079,7463
Manatee County,Florida,12,081,28052
Marion County,Florida,12,083,41173
Martin County,Florida,12,085,8288
Monroe County,Florida,12,087,4769
Nassau County,Florida,12,089,4949
Okaloosa County,Florida,12,091,16290
Okeechobee County,Florida,12,093,3393
Orange County,Florida,12,095,238585
Osceola County,Florida,12,097,31134
Palm Beach County,Florida,12,099,229313
Pasco County,Florida,12,101,20425
Pinellas County,Florida,12,103,94304
Polk County,Florida,12,105,89051
Putnam County,Florida,12,107,12212
Saint Johns County,Florida,12,109,10158
Saint Lucie County,Florida,12,111,52361
Santa Rosa County,Florida,12,113,7958
Sarasota County,Florida,12,115,17619
Seminole County,Florida,12,117,46044
Sumter County,Florida,12,119,9198
Suwannee County,Florida,12,121,4902
Taylor County,Florida,12,123,4821
Union County,Florida,12,125,3197
Volusia County,Florida,12,127,51487
Wakulla County,Florida,12,129,4246
Walton County,Florida,12,131,3037
Washington County,Florida,12,133,3565
Appling County,Georgia,13,001,3563
Atkinson County,Georgia,13,003,1418
Bacon County,Georgia,13,005,1810
Baker County,Georgia,13,007,1981
Baldwin County,Georgia,13,009,19335
Banks County,Georgia,13,011,507
Barrow County,Georgia,13,013,8396
Bartow County,Georgia,13,015,10000
Ben Hill County,Georgia,13,017,6253
Berrien County,Georgia,13,019,2126
Bibb County,Georgia,13,021,80153
Bleckley County,Georgia,13,023,3666
Brantley County,Georgia,13,025,750
Brooks County,Georgia,13,027,5730
Bryan County,Georgia,13,029,4247
Bulloch County,Georgia,13,031,19530
Burke County,Georgia,13,033,11588
Butts County,Georgia,13,035,6773
Calhoun County,Georgia,13,037,3937
Camden County,Georgia,13,039,9831
Candler County,Georgia,13,043,2665
Carroll County,Georgia,13,045,20175
Catoosa County,Georgia,13,047,1534
Charlton County,Georgia,13,049,3202
Chatham County,Georgia,13,051,107233
Chattahoochee County,Georgia,13,053,2451
Chattooga County,Georgia,13,055,2914
Cherokee County,Georgia,13,057,12306
Clarke County,Georgia,13,059,30810
Clay County,Georgia,13,061,1999
Clayton County,Georgia,13,063,171921
Clinch County,Georgia,13,065,1940
Cobb County,Georgia,13,067,173854
Coffee County,Georgia,13,069,11642
Colquitt County,Georgia,13,071,10448
Columbia County,Georgia,13,073,19294
Cook County,Georgia,13,075,4772
Coweta County,Georgia,13,077,22602
Crawford County,Georgia,13,079,2985
Crisp County,Georgia,13,081,10224
Dade County,Georgia,13,083,211
Dawson County,Georgia,13,085,42
Decatur County,Georgia,13,087,11582
DeKalb County,Georgia,13,089,378457
Dodge County,Georgia,13,091,6452
Dooly County,Georgia,13,093,7505
Dougherty County,Georgia,13,095,63492
Douglas County,Georgia,13,097,52129
Early County,Georgia,13,099,5549
Echols County,Georgia,13,101,85
Effingham County,Georgia,13,103,7121
Elbert County,Georgia,13,105,6083
Emanuel County,Georgia,13,107,7606
Evans County,Georgia,13,109,3158
Fannin County,Georgia,13,111,138
Fayette County,Georgia,13,113,21297
Floyd County,Georgia,13,115,13764
Forsyth County,Georgia,13,117,4819
Franklin County,Georgia,13,119,1931
Fulton County,Georgia,13,121,410993
Gilmer County,Georgia,13,123,121
Glascock County,Georgia,13,125,243
Glynn County,Georgia,13,127,20399
Gordon County,Georgia,13,129,2334
Grady County,Georgia,13,131,7289
Greene County,Georgia,13,133,6115
Gwinnett County,Georgia,13,135,189028
Habersham County,Georgia,13,137,1776
Hall County,Georgia,13,139,13395
Hancock County,Georgia,13,141,7044
Haralson County,Georgia,13,143,1380
Harris County,Georgia,13,145,5529
Hart County,Georgia,13,147,5068
Heard County,Georgia,13,149,1372
Henry County,Georgia,13,151,73993
Houston County,Georgia,13,153,40147
Irwin County,Georgia,13,155,2794
Jackson County,Georgia,13,157,4297
Jasper County,Georgia,13,159,2953
Jeff Davis County,Georgia,13,161,2279
Jefferson County,Georgia,13,163,9671
Jenkins County,Georgia,13,165,3028
Johnson County,Georgia,13,167,3519
Jones County,Georgia,13,169,7187
Lamar County,Georgia,13,171,5668
Lanier County,Georgia,13,173,2398
Laurens County,Georgia,13,175,17311
Lee County,Georgia,13,177,5382
Liberty County,Georgia,13,179,26948
Lincoln County,Georgia,13,181,2595
Long County,Georgia,13,183,3693
Lowndes County,Georgia,13,185,39481
Lumpkin County,Georgia,13,187,496
McDuffie County,Georgia,13,189,8829
McIntosh County,Georgia,13,191,5084
Macon County,Georgia,13,193,8872
Madison County,Georgia,13,195,2244
Marion County,Georgia,13,197,2854
Meriwether County,Georgia,13,199,8823
Miller County,Georgia,13,201,1822
Mitchell County,Georgia,13,205,11320
Monroe County,Georgia,13,207,6300
Montgomery County,Georgia,13,209,2440
Morgan County,Georgia,13,211,4466
Murray County,Georgia,13,213,450
Muscogee County,Georgia,13,215,86320
Newton County,Georgia,13,217,40145
Oconee County,Georgia,13,219,1802
Oglethorpe County,Georgia,13,221,2478
Paulding County,Georgia,13,223,24257
Peach County,Georgia,13,225,12761
Pickens County,Georgia,13,227,368
Pierce County,Georgia,13,229,1687
Pike County,Georgia,13,231,1913
Polk County,Georgia,13,233,5353
Pulaski County,Georgia,13,235,3738
Putnam County,Georgia,13,237,5732
Quitman County,Georgia,13,239,1344
Rabun County,Georgia,13,241,188
Randolph County,Georgia,13,243,4424
Richmond County,Georgia,13,245,109167
Rockdale County,Georgia,13,247,38888
Schley County,Georgia,13,249,1420
Screven County,Georgia,13,251,6416
Seminole County,Georgia,13,253,2944
Spalding County,Georgia,13,255,21080
Stephens County,Georgia,13,257,3037
Stewart County,Georgia,13,259,3722
Sumter County,Georgia,13,261,16805
Talbot County,Georgia,13,263,4069
Taliaferro County,Georgia,13,265,930
Tattnall County,Georgia,13,267,7139
Taylor County,Georgia,13,269,3481
Telfair County,Georgia,13,271,6263
Terrell County,Georgia,13,273,5698
Thomas County,Georgia,13,275,16650
Tift County,Georgia,13,277,11986
Toombs County,Georgia,13,279,6826
Towns County,Georgia,13,281,128
Treutlen County,Georgia,13,283,1958
Troup County,Georgia,13,285,22712
Turner County,Georgia,13,287,3642
Twiggs County,Georgia,13,289,3823
Union County,Georgia,13,291,261
Upson County,Georgia,13,293,7560
Walker County,Georgia,13,295,2987
Walton County,Georgia,13,297,12912
Ware County,Georgia,13,299,10758
Warren County,Georgia,13,301,3511
Washington County,Georgia,13,303,11197
Wayne County,Georgia,13,305,6277
Webster County,Georgia,13,307,1073
Wheeler County,Georgia,13,309,3082
White County,Georgia,13,311,616
Whitfield County,Georgia,13,313,3843
Wilcox County,Georgia,13,315,3316
Wilkes County,Georgia,13,317,4462
Wilkinson County,Georgia,13,319,3747
Worth County,Georgia,13,321,6169
Hawaii County,Hawaii,15,001,1258
Honolulu County,Hawaii,15,003,20222
Kauai County,Hawaii,15,007,340
Kalawao County,Hawaii,15,005,0
Maui County,Hawaii,15,009,579
Ada County,Idaho,16,001,4057
Adams County,Idaho,16,003,0
Bannock County,Idaho,16,005,587
Bear Lake County,Idaho,16,007,22
Benewah County,Idaho,16,009,148
Bingham County,Idaho,16,011,113
Blaine County,Idaho,16,013,8
Boise County,Idaho,16,015,32
Bonner County,Idaho,16,017,127
Bonneville County,Idaho,16,019,701
Boundary County,Idaho,16,021,0
Butte County,Idaho,16,023,3
Camas County,Idaho,16,025,6
Canyon County,Idaho,16,027,582
Caribou County,Idaho,16,029,7
Cassia County,Idaho,16,031,111
Clearwater County,Idaho,16,035,25
Custer County,Idaho,16,037,0
Elmore County,Idaho,16,039,774
Franklin County,Idaho,16,041,23
Fremont County,Idaho,16,043,5
Gem County,Idaho,16,045,2
Gooding County,Idaho,16,047,2
Idaho County,Idaho,16,049,19
Jefferson County,Idaho,16,051,47
Jerome County,Idaho,16,053,35
Kootenai County,Idaho,16,055,283
Latah County,Idaho,16,057,251
Lemhi County,Idaho,16,059,35
Lewis County,Idaho,16,061,0
Lincoln County,Idaho,16,063,30
Madison County,Idaho,16,065,209
Minidoka County,Idaho,16,067,50
Nez Perce County,Idaho,16,069,112
Oneida County,Idaho,16,071,0
Owyhee County,Idaho,16,073,0
Payette County,Idaho,16,075,15
Power County,Idaho,16,077,20
Shoshone County,Idaho,16,079,17
Teton County,Idaho,16,081,0
Twin Falls County,Idaho,16,083,362
Valley County,Idaho,16,085,1
Washington County,Idaho,16,087,0
Adams County,Illinois,17,001,2418
Alexander County,Illinois,17,003,2833
Bond County,Illinois,17,005,518
Boone County,Illinois,17,007,1186
Brown County,Illinois,17,009,994
Bureau County,Illinois,17,011,221
Calhoun County,Illinois,17,013,4
Carroll County,Illinois,17,015,75
Cass County,Illinois,17,017,423
Champaign County,Illinois,17,019,25348
Christian County,Illinois,17,021,501
Clark County,Illinois,17,023,64
Clay County,Illinois,17,025,86
Clinton County,Illinois,17,027,1309
Coles County,Illinois,17,029,2024
Cook County,Illinois,17,031,1284262
Crawford County,Illinois,17,033,574
Cumberland County,Illinois,17,035,56
DeKalb County,Illinois,17,037,6526
De Witt County,Illinois,17,039,217
Douglas County,Illinois,17,041,82
DuPage County,Illinois,17,043,41842
Edgar County,Illinois,17,045,73
Edwards County,Illinois,17,047,63
Effingham County,Illinois,17,049,87
Fayette County,Illinois,17,051,397
Ford County,Illinois,17,053,75
Franklin County,Illinois,17,055,69
Fulton County,Illinois,17,057,1268
Gallatin County,Illinois,17,059,23
Greene County,Illinois,17,061,177
Grundy County,Illinois,17,063,539
Hamilton County,Illinois,17,065,32
Hancock County,Illinois,17,067,60
Hardin County,Illinois,17,069,34
Henderson County,Illinois,17,071,21
Henry County,Illinois,17,073,800
Iroquois County,Illinois,17,075,337
Jackson County,Illinois,17,077,8644
Jasper County,Illinois,17,079,6
Jefferson County,Illinois,17,081,3108
Jersey County,Illinois,17,083,153
Jo Daviess County,Illinois,17,085,114
Johnson County,Illinois,17,087,1201
Kane County,Illinois,17,089,28009
Kankakee County,Illinois,17,091,16821
Kendall County,Illinois,17,093,6223
Knox County,Illinois,17,095,4144
Lake County,Illinois,17,097,47655
LaSalle County,Illinois,17,099,2012
Lawrence County,Illinois,17,101,3662
Lee County,Illinois,17,103,1621
Livingston County,Illinois,17,105,2333
Logan County,Illinois,17,107,3600
McDonough County,Illinois,17,109,1654
McHenry County,Illinois,17,111,3449
McLean County,Illinois,17,113,12198
Macon County,Illinois,17,115,17612
Macoupin County,Illinois,17,117,291
Madison County,Illinois,17,119,21124
Marion County,Illinois,17,121,1283
Marshall County,Illinois,17,123,52
Mason County,Illinois,17,125,135
Massac County,Illinois,17,127,817
Menard County,Illinois,17,129,116
Mercer County,Illinois,17,131,87
Monroe County,Illinois,17,133,75
Montgomery County,Illinois,17,135,2208
Morgan County,Illinois,17,137,2239
Moultrie County,Illinois,17,139,58
Ogle County,Illinois,17,141,499
Peoria County,Illinois,17,143,33054
Perry County,Illinois,17,145,1974
Piatt County,Illinois,17,147,82
Pike County,Illinois,17,149,229
Pope County,Illinois,17,151,205
Pulaski County,Illinois,17,153,2038
Putnam County,Illinois,17,155,40
Randolph County,Illinois,17,157,3243
Richland County,Illinois,17,159,59
Rock Island County,Illinois,17,161,13388
Saint Clair County,Illinois,17,163,81457
Saline County,Illinois,17,165,955
Sangamon County,Illinois,17,167,23726
Schuyler County,Illinois,17,169,72
Scott County,Illinois,17,171,0
Shelby County,Illinois,17,173,72
Stark County,Illinois,17,175,20
Stephenson County,Illinois,17,177,4316
Tazewell County,Illinois,17,179,1225
Union County,Illinois,17,181,356
Vermilion County,Illinois,17,183,10613
Wabash County,Illinois,17,185,7
Warren County,Illinois,17,187,460
Washington County,Illinois,17,189,125
Wayne County,Illinois,17,191,69
White County,Illinois,17,193,96
Whiteside County,Illinois,17,195,802
Will County,Illinois,17,197,74036
Williamson County,Illinois,17,199,2618
Winnebago County,Illinois,17,201,36087
Woodford County,Illinois,17,203,226
Adams County,Indiana,18,001,123
Allen County,Indiana,18,003,42209
Bartholomew County,Indiana,18,005,1410
Benton County,Indiana,18,007,41
Blackford County,Indiana,18,009,48
Boone County,Indiana,18,011,610
Brown County,Indiana,18,013,24
Carroll County,Indiana,18,015,88
Cass County,Indiana,18,017,610
Clark County,Indiana,18,019,7583
Clay County,Indiana,18,021,56
Clinton County,Indiana,18,023,218
Crawford County,Indiana,18,025,52
Daviess County,Indiana,18,027,187
Dearborn County,Indiana,18,029,338
Decatur County,Indiana,18,031,120
DeKalb County,Indiana,18,033,61
Delaware County,Indiana,18,035,5509
Dubois County,Indiana,18,037,181
Elkhart County,Indiana,18,039,11455
Fayette County,Indiana,18,041,293
Floyd County,Indiana,18,043,3463
Fountain County,Indiana,18,045,54
Franklin County,Indiana,18,047,17
Fulton County,Indiana,18,049,205
Gibson County,Indiana,18,051,722
Grant County,Indiana,18,053,4792
Greene County,Indiana,18,055,135
Hamilton County,Indiana,18,057,9351
Hancock County,Indiana,18,059,1443
Harrison County,Indiana,18,061,198
Hendricks County,Indiana,18,063,7051
Henry County,Indiana,18,065,710
Howard County,Indiana,18,067,5902
Huntington County,Indiana,18,069,211
Jackson County,Indiana,18,071,130
Jasper County,Indiana,18,073,248
Jay County,Indiana,18,075,57
Jefferson County,Indiana,18,077,672
Jennings County,Indiana,18,079,75
Johnson County,Indiana,18,081,2044
Knox County,Indiana,18,083,1052
Kosciusko County,Indiana,18,085,460
LaGrange County,Indiana,18,087,46
Lake County,Indiana,18,089,126091
LaPorte County,Indiana,18,091,11856
Lawrence County,Indiana,18,093,238
Madison County,Indiana,18,095,8813
Marion County,Indiana,18,097,239965
Marshall County,Indiana,18,099,330
Martin County,Indiana,18,101,20
Miami County,Indiana,18,103,1740
Monroe County,Indiana,18,105,4299
Montgomery County,Indiana,18,107,507
Morgan County,Indiana,18,109,194
Newton County,Indiana,18,111,37
Noble County,Indiana,18,113,63
Ohio County,Indiana,18,115,57
Orange County,Indiana,18,117,263
Owen County,Indiana,18,119,100
Parke County,Indiana,18,121,398
Perry County,Indiana,18,123,506
Pike County,Indiana,18,125,4
Porter County,Indiana,18,127,4832
Posey County,Indiana,18,129,329
Pulaski County,Indiana,18,131,33
Putnam County,Indiana,18,133,1491
Randolph County,Indiana,18,135,83
Ripley County,Indiana,18,137,97
Rush County,Indiana,18,139,139
Saint Joseph County,Indiana,18,141,34048
Scott County,Indiana,18,143,117
Shelby County,Indiana,18,145,488
Spencer County,Indiana,18,147,138
Starke County,Indiana,18,149,81
Steuben County,Indiana,18,151,264
Sullivan County,Indiana,18,153,1061
Switzerland County,Indiana,18,155,45
Tippecanoe County,Indiana,18,157,6826
Tipton County,Indiana,18,159,41
Union County,Indiana,18,161,42
Vanderburgh County,Indiana,18,163,16053
Vermillion County,Indiana,18,165,21
Vigo County,Indiana,18,167,7250
Wabash County,Indiana,18,169,219
Warren County,Indiana,18,171,7
Warrick County,Indiana,18,173,515
Washington County,Indiana,18,175,125
Wayne County,Indiana,18,177,2239
Wells County,Indiana,18,179,148
White County,Indiana,18,181,64
Whitley County,Indiana,18,183,160
Adair County,Iowa,19,001,11
Adams County,Iowa,19,003,12
Allamakee County,Iowa,19,005,39
Appanoose County,Iowa,19,007,61
Audubon County,Iowa,19,009,4
Benton County,Iowa,19,011,65
Black Hawk County,Iowa,19,013,11774
Boone County,Iowa,19,015,236
