County,State,State_FIPS,County_FIPS,black_population
Fulton County,Arkansas,05,049,71.0
Garland County,Arkansas,05,051,8031.0
Grant County,Arkansas,05,053,541.0
Greene County,Arkansas,05,055,720.0
Hempstead County,Arkansas,05,057,6713.0
Hot Spring County,Arkansas,05,059,4032.0
Howard County,Arkansas,05,061,2761.0
Independence County,Arkansas,05,063,693.0
Izard County,Arkansas,05,065,254.0
Jackson County,Arkansas,05,067,2143.0
Jefferson County,Arkansas,05,069,39889.0
Johnson County,Arkansas,05,071,424.0
Lafayette County,Arkansas,05,073,2533.0
Lawrence County,Arkansas,05,075,173.0
Lee County,Arkansas,05,077,5313.0
Lincoln County,Arkansas,05,079,4292.0
Little River County,Arkansas,05,081,2762.0
Logan County,Arkansas,05,083,293.0
Lonoke County,Arkansas,05,085,4379.0
Madison County,Arkansas,05,087,87.0
Marion County,Arkansas,05,089,145.0
Miller County,Arkansas,05,091,10844.0
Mississippi County,Arkansas,05,093,15070.0
Monroe County,Arkansas,05,095,2897.0
Montgomery County,Arkansas,05,097,20.0
Nevada County,Arkansas,05,099,2927.0
Newton County,Arkansas,05,101,2.0
Ouachita County,Arkansas,05,103,9904.0
Perry County,Arkansas,05,105,196.0
Phillips County,Arkansas,05,107,11921.0
Pike County,Arkansas,05,109,355.0
Poinsett County,Arkansas,05,111,1149.0
Polk County,Arkansas,05,113,91.0
Pope County,Arkansas,05,115,1895.0
Prairie County,Arkansas,05,117,1073.0
Pulaski County,Arkansas,05,119,143508.0
Randolph County,Arkansas,05,121,201.0
Saint Francis County,Arkansas,05,123,14624.0
Saline County,Arkansas,05,125,8293.0
Scott County,Arkansas,05,127,28.0
Searcy County,Arkansas,05,129,54.0
Sebastian County,Arkansas,05,131,8877.0
Sevier County,Arkansas,05,133,874.0
Sharp County,Arkansas,05,135,119.0
Stone County,Arkansas,05,137,9.0
Union County,Arkansas,05,139,12972.0
Van Buren County,Arkansas,05,141,81.0
Washington County,Arkansas,05,143,8149.0
White County,Arkansas,05,145,3206.0
Woodruff County,Arkansas,05,147,1845.0
Yell County,Arkansas,05,149,542.0
Alameda County,California,06,001,177135.0
Alpine County,California,06,003,9.0
Amador County,California,06,005,790.0
Butte County,California,06,007,3477.0
Calaveras County,California,06,009,302.0
Colusa County,California,06,011,362.0
Contra Costa County,California,06,013,97333.0
Del Norte County,California,06,015,785.0
El Dorado County,California,06,017,1494.0
Fresno County,California,06,019,47372.0
Glenn County,California,06,021,255.0
Humboldt County,California,06,023,1585.0
Imperial County,California,06,025,4591.0
Inyo County,California,06,027,161.0
Kern County,California,06,029,48179.0
Kings County,California,06,031,9687.0
Lake County,California,06,033,1562.0
Lassen County,California,06,035,2738.0
Los Angeles County,California,06,037,823987.0
Madera County,California,06,039,5026.0
Marin County,California,06,041,5709.0
Mariposa County,California,06,043,166.0
Mendocino County,California,06,045,531.0
Merced County,California,06,047,8772.0
Modoc County,California,06,049,149.0
Mono County,California,06,051,105.0
Monterey County,California,06,053,11200.0
Napa County,California,06,055,2867.0
Nevada County,California,06,057,655.0
Orange County,California,06,059,54732.0
Placer County,California,06,061,6197.0
Plumas County,California,06,063,194.0
Riverside County,California,06,065,153545.0
Sacramento County,California,06,067,149064.0
San Benito County,California,06,069,440.0
San Bernardino County,California,06,071,178404.0
San Diego County,California,06,073,166412.0
San Francisco County,California,06,075,45402.0
San Joaquin County,California,06,077,52023.0
San Luis Obispo County,California,06,079,5265.0
San Mateo County,California,06,081,17849.0
Santa Barbara County,California,06,083,8626.0
Santa Clara County,California,06,085,48058.0
Santa Cruz County,California,06,087,2596.0
Shasta County,California,06,089,2209.0
Sierra County,California,06,091,6.0
Siskiyou County,California,06,093,632.0
Solano County,California,06,095,61826.0
Sonoma County,California,06,097,7960.0
Stanislaus County,California,06,099,15534.0
Sutter County,California,06,101,2006.0
Tehama County,California,06,103,471.0
Trinity County,California,06,105,87.0
Tulare County,California,06,107,7326.0
Tuolumne County,California,06,109,926.0
Ventura County,California,06,111,14835.0
Yolo County,California,06,113,5834.0
Yuba County,California,06,115,2432.0
Alamosa County,Colorado,08,003,191.0
Archuleta County,Colorado,08,007,249.0
Baca County,Colorado,08,009,35.0
Bent County,Colorado,08,011,230.0
Chaffee County,Colorado,08,015,366.0
Cheyenne County,Colorado,08,017,2.0
Clear Creek County,Colorado,08,019,103.0
Conejos County,Colorado,08,021,36.0
Costilla County,Colorado,08,023,17.0
Crowley County,Colorado,08,025,206.0
Custer County,Colorado,08,027,119.0
Delta County,Colorado,08,029,291.0
Dolores County,Colorado,08,033,0.0
Douglas County,Colorado,08,035,4460.0
Eagle County,Colorado,08,037,525.0
Elbert County,Colorado,08,039,122.0
El Paso County,Colorado,08,041,43282.0
Fremont County,Colorado,08,043,1935.0
Garfield County,Colorado,08,045,234.0
Gilpin County,Colorado,08,047,15.0
Grand County,Colorado,08,049,122.0
Gunnison County,Colorado,08,051,103.0
Huerfano County,Colorado,08,055,38.0
Jackson County,Colorado,08,057,0.0
Kiowa County,Colorado,08,061,17.0
Kit Carson County,Colorado,08,063,195.0
Lake County,Colorado,08,065,8.0
La Plata County,Colorado,08,067,261.0
Larimer County,Colorado,08,069,3275.0
Las Animas County,Colorado,08,071,121.0
Lincoln County,Colorado,08,073,532.0
Logan County,Colorado,08,075,202.0
Mesa County,Colorado,08,077,1033.0
Moffat County,Colorado,08,081,150.0
Montezuma County,Colorado,08,083,52.0
Montrose County,Colorado,08,085,155.0
Morgan County,Colorado,08,087,954.0
Otero County,Colorado,08,089,251.0
Ouray County,Colorado,08,091,0.0
Park County,Colorado,08,093,49.0
Phillips County,Colorado,08,095,12.0
Pitkin County,Colorado,08,097,297.0
Prowers County,Colorado,08,099,134.0
Pueblo County,Colorado,08,101,3535.0
Rio Blanco County,Colorado,08,103,25.0
Rio Grande County,Colorado,08,105,98.0
Routt County,Colorado,08,107,193.0
Saguache County,Colorado,08,109,0.0
San Miguel County,Colorado,08,113,16.0
Sedgwick County,Colorado,08,115,30.0
Summit County,Colorado,08,117,285.0
Teller County,Colorado,08,119,191.0
Washington County,Colorado,08,121,67.0
Yuma County,Colorado,08,125,238.0
Adams County,Colorado,08,001,16494.0
Arapahoe County,Colorado,08,005,67821.0
Boulder County,Colorado,08,013,2827.0
Broomfield County,Colorado,08,014,770.0
Denver County,Colorado,08,031,64881.0
Jefferson County,Colorado,08,059,6639.0
Weld County,Colorado,08,123,3431.0
Fairfield County,Connecticut,09,001,107215.0
Hartford County,Connecticut,09,003,122103.0
Litchfield County,Connecticut,09,005,3528.0
Middlesex County,Connecticut,09,007,8654.0
New Haven County,Connecticut,09,009,113737.0
New London County,Connecticut,09,011,15760.0
Tolland County,Connecticut,09,013,4621.0
Windham County,Connecticut,09,015,2644.0
Kent County,Delaware,10,001,44292.0
New Castle County,Delaware,10,003,138608.0
Sussex County,Delaware,10,005,26992.0
Alachua County,Florida,12,001,52592.0
Baker County,Florida,12,003,3810.0
Bay County,Florida,12,005,20018.0
Bradford County,Florida,12,007,5353.0
Brevard County,Florida,12,009,58100.0
Broward County,Florida,12,011,543471.0
Calhoun County,Florida,12,013,1812.0
Charlotte County,Florida,12,015,9735.0
Citrus County,Florida,12,017,4183.0
Clay County,Florida,12,019,21318.0
Collier County,Florida,12,021,25356.0
Columbia County,Florida,12,023,12256.0
Miami-Dade County,Florida,12,086,481976.0
DeSoto County,Florida,12,027,4420.0
Dixie County,Florida,12,029,1364.0
Duval County,Florida,12,031,273829.0
Escambia County,Florida,12,033,68361.0
Flagler County,Florida,12,035,11328.0
Franklin County,Florida,12,037,1615.0
Gadsden County,Florida,12,039,25658.0
Gilchrist County,Florida,12,041,1110.0
Glades County,Florida,12,043,1861.0
Gulf County,Florida,12,045,3011.0
Hamilton County,Florida,12,047,4923.0
Hardee County,Florida,12,049,2111.0
Hendry County,Florida,12,051,4621.0
Hernando County,Florida,12,053,9307.0
Highlands County,Florida,12,055,9380.0
Hillsborough County,Florida,12,057,229200.0
Holmes County,Florida,12,059,1330.0
Indian River County,Florida,12,061,13617.0
Jackson County,Florida,12,063,13140.0
Jefferson County,Florida,12,065,4868.0
Lafayette County,Florida,12,067,1407.0
Lake County,Florida,12,069,35268.0
Lee County,Florida,12,071,61829.0
Leon County,Florida,12,073,89444.0
Levy County,Florida,12,075,3465.0
Liberty County,Florida,12,077,1257.0
Madison County,Florida,12,079,7158.0
Manatee County,Florida,12,081,32349.0
Marion County,Florida,12,083,43886.0
Martin County,Florida,12,085,9082.0
Monroe County,Florida,12,087,5399.0
Nassau County,Florida,12,089,4886.0
Okaloosa County,Florida,12,091,19666.0
Okeechobee County,Florida,12,093,3529.0
Orange County,Florida,12,095,277193.0
Osceola County,Florida,12,097,38975.0
Palm Beach County,Florida,12,099,268489.0
Pasco County,Florida,12,101,28461.0
Pinellas County,Florida,12,103,98432.0
Polk County,Florida,12,105,101690.0
Putnam County,Florida,12,107,11707.0
Saint Johns County,Florida,12,109,12731.0
Saint Lucie County,Florida,12,111,61325.0
Santa Rosa County,Florida,12,113,10339.0
Sarasota County,Florida,12,115,18646.0
Seminole County,Florida,12,117,53080.0
Sumter County,Florida,12,119,9029.0
Suwannee County,Florida,12,121,5788.0
Taylor County,Florida,12,123,4877.0
Union County,Florida,12,125,3335.0
Volusia County,Florida,12,127,56984.0
Wakulla County,Florida,12,129,4741.0
Walton County,Florida,12,131,3092.0
Washington County,Florida,12,133,3803.0
Appling County,Georgia,13,001,3363.0
Atkinson County,Georgia,13,003,1484.0
Bacon County,Georgia,13,005,1714.0
Baker County,Georgia,13,007,1236.0
Baldwin County,Georgia,13,009,19060.0
Banks County,Georgia,13,011,502.0
Barrow County,Georgia,13,013,8841.0
Bartow County,Georgia,13,015,11113.0
Ben Hill County,Georgia,13,017,6286.0
Berrien County,Georgia,13,019,2273.0
Bibb County,Georgia,13,021,83068.0
Bleckley County,Georgia,13,023,3590.0
Brantley County,Georgia,13,025,655.0
Brooks County,Georgia,13,027,5358.0
Bryan County,Georgia,13,029,5296.0
Bulloch County,Georgia,13,031,21072.0
Burke County,Georgia,13,033,10958.0
Butts County,Georgia,13,035,6858.0
Calhoun County,Georgia,13,037,3919.0
Camden County,Georgia,13,039,9862.0
Candler County,Georgia,13,043,2572.0
Carroll County,Georgia,13,045,21996.0
Catoosa County,Georgia,13,047,1558.0
Charlton County,Georgia,13,049,3358.0
Chatham County,Georgia,13,051,114130.0
Chattahoochee County,Georgia,13,053,2263.0
Chattooga County,Georgia,13,055,2507.0
Cherokee County,Georgia,13,057,16478.0
Clarke County,Georgia,13,059,34354.0
Clay County,Georgia,13,061,2036.0
Clayton County,Georgia,13,063,192765.0
Clinch County,Georgia,13,065,1862.0
Cobb County,Georgia,13,067,203874.0
Coffee County,Georgia,13,069,12056.0
Colquitt County,Georgia,13,071,10491.0
Columbia County,Georgia,13,073,24575.0
Cook County,Georgia,13,075,4723.0
Coweta County,Georgia,13,077,24730.0
Crawford County,Georgia,13,079,2978.0
Crisp County,Georgia,13,081,9974.0
Dade County,Georgia,13,083,103.0
Dawson County,Georgia,13,085,230.0
Decatur County,Georgia,13,087,11165.0
DeKalb County,Georgia,13,089,401085.0
Dodge County,Georgia,13,091,5868.0
Dooly County,Georgia,13,093,6824.0
Dougherty County,Georgia,13,095,62847.0
Douglas County,Georgia,13,097,65482.0
Early County,Georgia,13,099,5315.0
Echols County,Georgia,13,101,143.0
Effingham County,Georgia,13,103,7955.0
Elbert County,Georgia,13,105,5889.0
Emanuel County,Georgia,13,107,7698.0
Evans County,Georgia,13,109,3262.0
Fannin County,Georgia,13,111,79.0
Fayette County,Georgia,13,113,24316.0
Floyd County,Georgia,13,115,13861.0
Forsyth County,Georgia,13,117,7301.0
Franklin County,Georgia,13,119,2150.0
Fulton County,Georgia,13,121,451053.0
Gilmer County,Georgia,13,123,135.0
Glascock County,Georgia,13,125,275.0
Glynn County,Georgia,13,127,21957.0
Gordon County,Georgia,13,129,2255.0
Grady County,Georgia,13,131,7163.0
Greene County,Georgia,13,133,6028.0
Gwinnett County,Georgia,13,135,245748.0
Habersham County,Georgia,13,137,1358.0
Hall County,Georgia,13,139,14540.0
Hancock County,Georgia,13,141,6178.0
Haralson County,Georgia,13,143,1347.0
Harris County,Georgia,13,145,5417.0
Hart County,Georgia,13,147,4730.0
Heard County,Georgia,13,149,1085.0
Henry County,Georgia,13,151,93814.0
Houston County,Georgia,13,153,46232.0
Irwin County,Georgia,13,155,2759.0
Jackson County,Georgia,13,157,4393.0
Jasper County,Georgia,13,159,2881.0
Jeff Davis County,Georgia,13,161,2465.0
Jefferson County,Georgia,13,163,8515.0
Jenkins County,Georgia,13,165,2955.0
Johnson County,Georgia,13,167,3256.0
Jones County,Georgia,13,169,7082.0
Lamar County,Georgia,13,171,5392.0
Lanier County,Georgia,13,173,2507.0
Laurens County,Georgia,13,175,17645.0
Lee County,Georgia,13,177,5956.0
Liberty County,Georgia,13,179,25503.0
Lincoln County,Georgia,13,181,2462.0
Long County,Georgia,13,183,4299.0
Lowndes County,Georgia,13,185,41718.0
Lumpkin County,Georgia,13,187,605.0
McDuffie County,Georgia,13,189,8692.0
McIntosh County,Georgia,13,191,4840.0
Macon County,Georgia,13,193,8171.0
Madison County,Georgia,13,195,2534.0
Marion County,Georgia,13,197,2576.0
Meriwether County,Georgia,13,199,8169.0
Miller County,Georgia,13,201,1780.0
Mitchell County,Georgia,13,205,10461.0
Monroe County,Georgia,13,207,6302.0
Montgomery County,Georgia,13,209,2374.0
Morgan County,Georgia,13,211,4258.0
Murray County,Georgia,13,213,424.0
Muscogee County,Georgia,13,215,90001.0
Newton County,Georgia,13,217,46869.0
Oconee County,Georgia,13,219,2005.0
Oglethorpe County,Georgia,13,221,2623.0
Paulding County,Georgia,13,223,29448.0
Peach County,Georgia,13,225,12047.0
Pickens County,Georgia,13,227,409.0
Pierce County,Georgia,13,229,1832.0
Pike County,Georgia,13,231,1811.0
Polk County,Georgia,13,233,5091.0
Pulaski County,Georgia,13,235,3929.0
Putnam County,Georgia,13,237,5633.0
Quitman County,Georgia,13,239,1192.0
Rabun County,Georgia,13,241,393.0
Randolph County,Georgia,13,243,4406.0
Richmond County,Georgia,13,245,113881.0
Rockdale County,Georgia,13,247,47414.0
Schley County,Georgia,13,249,1558.0
Screven County,Georgia,13,251,5868.0
Seminole County,Georgia,13,253,2790.0
Spalding County,Georgia,13,255,21697.0
Stephens County,Georgia,13,257,2876.0
Stewart County,Georgia,13,259,3269.0
Sumter County,Georgia,13,261,15974.0
Talbot County,Georgia,13,263,3687.0
Taliaferro County,Georgia,13,265,1085.0
Tattnall County,Georgia,13,267,7403.0
Taylor County,Georgia,13,269,3150.0
Telfair County,Georgia,13,271,6725.0
Terrell County,Georgia,13,273,5272.0
Thomas County,Georgia,13,275,16302.0
Tift County,Georgia,13,277,12200.0
Toombs County,Georgia,13,279,6968.0
Towns County,Georgia,13,281,135.0
Treutlen County,Georgia,13,283,1840.0
Troup County,Georgia,13,285,24934.0
Turner County,Georgia,13,287,3423.0
Twiggs County,Georgia,13,289,3510.0
Union County,Georgia,13,291,148.0
Upson County,Georgia,13,293,7369.0
Walker County,Georgia,13,295,2817.0
Walton County,Georgia,13,297,15327.0
Ware County,Georgia,13,299,10621.0
Warren County,Georgia,13,301,3267.0
Washington County,Georgia,13,303,10845.0
Wayne County,Georgia,13,305,5935.0
Webster County,Georgia,13,307,1045.0
Wheeler County,Georgia,13,309,3379.0
White County,Georgia,13,311,417.0
Whitfield County,Georgia,13,313,4110.0
Wilcox County,Georgia,13,315,3122.0
Wilkes County,Georgia,13,317,4198.0
Wilkinson County,Georgia,13,319,3567.0
Worth County,Georgia,13,321,5833.0
Hawaii County,Hawaii,15,001,1342.0
Honolulu County,Hawaii,15,003,23472.0
Kauai County,Hawaii,15,007,482.0
Kalawao County,Hawaii,15,005,2.0
Maui County,Hawaii,15,009,968.0
Ada County,Idaho,16,001,6204.0
Adams County,Idaho,16,003,11.0
Bannock County,Idaho,16,005,568.0
Bear Lake County,Idaho,16,007,21.0
Benewah County,Idaho,16,009,6.0
Bingham County,Idaho,16,011,122.0
Blaine County,Idaho,16,013,81.0
Boise County,Idaho,16,015,16.0
Bonner County,Idaho,16,017,127.0
Bonneville County,Idaho,16,019,608.0
Boundary County,Idaho,16,021,33.0
Butte County,Idaho,16,023,4.0
Camas County,Idaho,16,025,0.0
Canyon County,Idaho,16,027,715.0
Caribou County,Idaho,16,029,0.0
Cassia County,Idaho,16,031,46.0
Clearwater County,Idaho,16,035,33.0
Custer County,Idaho,16,037,4.0
Elmore County,Idaho,16,039,687.0
Franklin County,Idaho,16,041,32.0
Fremont County,Idaho,16,043,40.0
Gem County,Idaho,16,045,0.0
Gooding County,Idaho,16,047,15.0
Idaho County,Idaho,16,049,33.0
Jefferson County,Idaho,16,051,24.0
Jerome County,Idaho,16,053,29.0
Kootenai County,Idaho,16,055,610.0
Latah County,Idaho,16,057,386.0
Lemhi County,Idaho,16,059,3.0
Lewis County,Idaho,16,061,9.0
Lincoln County,Idaho,16,063,0.0
Madison County,Idaho,16,065,106.0
Minidoka County,Idaho,16,067,27.0
Nez Perce County,Idaho,16,069,104.0
Oneida County,Idaho,16,071,4.0
Owyhee County,Idaho,16,073,50.0
Payette County,Idaho,16,075,78.0
Power County,Idaho,16,077,4.0
Shoshone County,Idaho,16,079,55.0
Teton County,Idaho,16,081,17.0
Twin Falls County,Idaho,16,083,591.0
Valley County,Idaho,16,085,9.0
Washington County,Idaho,16,087,17.0
Adams County,Illinois,17,001,2712.0
Alexander County,Illinois,17,003,2169.0
Bond County,Illinois,17,005,1043.0
Boone County,Illinois,17,007,1190.0
Brown County,Illinois,17,009,1364.0
Bureau County,Illinois,17,011,311.0
Calhoun County,Illinois,17,013,17.0
Carroll County,Illinois,17,015,166.0
Cass County,Illinois,17,017,590.0
Champaign County,Illinois,17,019,27942.0
Christian County,Illinois,17,021,423.0
Clark County,Illinois,17,023,49.0
Clay County,Illinois,17,025,61.0
Clinton County,Illinois,17,027,1311.0
Coles County,Illinois,17,029,1905.0
Cook County,Illinois,17,031,1230494.0
Crawford County,Illinois,17,033,1100.0
Cumberland County,Illinois,17,035,9.0
DeKalb County,Illinois,17,037,8033.0
De Witt County,Illinois,17,039,76.0
Douglas County,Illinois,17,041,105.0
DuPage County,Illinois,17,043,44287.0
Edgar County,Illinois,17,045,61.0
Edwards County,Illinois,17,047,45.0
Effingham County,Illinois,17,049,179.0
Fayette County,Illinois,17,051,1043.0
Ford County,Illinois,17,053,147.0
Franklin County,Illinois,17,055,323.0
Fulton County,Illinois,17,057,1317.0
Gallatin County,Illinois,17,059,12.0
Greene County,Illinois,17,061,194.0
Grundy County,Illinois,17,063,735.0
Hamilton County,Illinois,17,065,31.0
Hancock County,Illinois,17,067,148.0
Hardin County,Illinois,17,069,112.0
Henderson County,Illinois,17,071,5.0
Henry County,Illinois,17,073,856.0
Iroquois County,Illinois,17,075,290.0
Jackson County,Illinois,17,077,8753.0
Jasper County,Illinois,17,079,97.0
Jefferson County,Illinois,17,081,3201.0
Jersey County,Illinois,17,083,105.0
Jo Daviess County,Illinois,17,085,110.0
Johnson County,Illinois,17,087,1486.0
Kane County,Illinois,17,089,29259.0
Kankakee County,Illinois,17,091,16716.0
Kendall County,Illinois,17,093,8775.0
Knox County,Illinois,17,095,4570.0
Lake County,Illinois,17,097,47489.0
LaSalle County,Illinois,17,099,2787.0
Lawrence County,Illinois,17,101,1445.0
Lee County,Illinois,17,103,1769.0
Livingston County,Illinois,17,105,1454.0
Logan County,Illinois,17,107,1849.0
McDonough County,Illinois,17,109,1458.0
McHenry County,Illinois,17,111,4473.0
McLean County,Illinois,17,113,14618.0
Macon County,Illinois,17,115,15291.0
Macoupin County,Illinois,17,117,422.0
Madison County,Illinois,17,119,22659.0
Marion County,Illinois,17,121,1330.0
Marshall County,Illinois,17,123,49.0
Mason County,Illinois,17,125,130.0
Massac County,Illinois,17,127,901.0
Menard County,Illinois,17,129,58.0
Mercer County,Illinois,17,131,92.0
Monroe County,Illinois,17,133,76.0
Montgomery County,Illinois,17,135,1458.0
Morgan County,Illinois,17,137,2369.0
Moultrie County,Illinois,17,139,78.0
Ogle County,Illinois,17,141,501.0
Peoria County,Illinois,17,143,32473.0
Perry County,Illinois,17,145,1918.0
Piatt County,Illinois,17,147,90.0
Pike County,Illinois,17,149,243.0
Pope County,Illinois,17,151,223.0
Pulaski County,Illinois,17,153,1685.0
Putnam County,Illinois,17,155,34.0
Randolph County,Illinois,17,157,3311.0
Richland County,Illinois,17,159,141.0
Rock Island County,Illinois,17,161,14645.0
Saint Clair County,Illinois,17,163,79351.0
Saline County,Illinois,17,165,683.0
Sangamon County,Illinois,17,167,25260.0
Schuyler County,Illinois,17,169,518.0
Scott County,Illinois,17,171,8.0
Shelby County,Illinois,17,173,203.0
Stark County,Illinois,17,175,38.0
Stephenson County,Illinois,17,177,4469.0
Tazewell County,Illinois,17,179,1747.0
Union County,Illinois,17,181,237.0
Vermilion County,Illinois,17,183,10975.0
Wabash County,Illinois,17,185,93.0
Warren County,Illinois,17,187,453.0
Washington County,Illinois,17,189,117.0
Wayne County,Illinois,17,191,290.0
White County,Illinois,17,193,101.0
Whiteside County,Illinois,17,195,986.0
Will County,Illinois,17,197,77224.0
Williamson County,Illinois,17,199,2843.0
Winnebago County,Illinois,17,201,36833.0
Woodford County,Illinois,17,203,250.0
Adams County,Indiana,18,001,392.0
Allen County,Indiana,18,003,42187.0
Bartholomew County,Indiana,18,005,1625.0
Benton County,Indiana,18,007,49.0
Blackford County,Indiana,18,009,17.0
Boone County,Indiana,18,011,1024.0
Brown County,Indiana,18,013,157.0
Carroll County,Indiana,18,015,89.0
Cass County,Indiana,18,017,463.0
Clark County,Indiana,18,019,7981.0
Clay County,Indiana,18,021,202.0
Clinton County,Indiana,18,023,355.0
Crawford County,Indiana,18,025,33.0
Daviess County,Indiana,18,027,577.0
Dearborn County,Indiana,18,029,433.0
Decatur County,Indiana,18,031,167.0
DeKalb County,Indiana,18,033,114.0
