County,State,mean_life_expectancy,State_FIPS,County_FIPS
White County,Arkansas,75.2602189004461,05,145
Woodruff County,Arkansas,72.6191345768075,05,147
Yell County,Arkansas,74.3789291508417,05,149
Alameda County,California,82.1501481156434,06,001
Alpine County,California,78.7141694777777,06,003
Amador County,California,79.6289913494107,06,005
Butte County,California,77.5105736588065,06,007
Calaveras County,California,79.3962210334918,06,009
Colusa County,California,79.8683726910953,06,011
Contra Costa County,California,81.820905224195,06,013
Del Norte County,California,75.3686655248315,06,015
El Dorado County,California,81.4317611841157,06,017
Fresno County,California,78.4598027402172,06,019
Glenn County,California,77.4678250112228,06,021
Humboldt County,California,76.7743480124378,06,023
Imperial County,California,80.7733344280559,06,025
Inyo County,California,79.2496428941011,06,027
Kern County,California,77.1131579275637,06,029
Kings County,California,79.3576346699736,06,031
Lake County,California,74.8583185356204,06,033
Lassen County,California,78.1832914319916,06,035
Los Angeles County,California,81.5672419912865,06,037
Madera County,California,78.9932943575827,06,039
Marin County,California,84.5696953393942,06,041
Mariposa County,California,80.0692648230514,06,043
Mendocino County,California,78.5297725160372,06,045
Merced County,California,78.5160140959399,06,047
Modoc County,California,77.3676287645249,06,049
Mono County,California,84.9099794657506,06,051
Monterey County,California,81.9215612488998,06,053
Napa County,California,81.1717905624185,06,055
Nevada County,California,81.0737790934898,06,057
Orange County,California,82.5515884259936,06,059
Placer County,California,81.6415657950364,06,061
Plumas County,California,78.4309252153192,06,063
Riverside County,California,80.3460832691874,06,065
Sacramento County,California,79.0908345914297,06,067
San Benito County,California,81.7030195794554,06,069
San Bernardino County,California,78.3619715863638,06,071
San Diego County,California,81.6053443891293,06,073
San Francisco County,California,82.9715287689956,06,075
San Joaquin County,California,78.1059218431169,06,077
San Luis Obispo County,California,81.2878144166655,06,079
San Mateo County,California,84.0123323762231,06,081
Santa Barbara County,California,81.6454722199999,06,083
Santa Clara County,California,83.9160943086229,06,085
Santa Cruz County,California,81.9961564120804,06,087
Shasta County,California,75.8154731112947,06,089
Sierra County,California,78.6673415441736,06,091
Siskiyou County,California,76.2815852028519,06,093
Solano County,California,79.6679789808252,06,095
Sonoma County,California,81.4949042107213,06,097
Stanislaus County,California,77.7558204850156,06,099
Sutter County,California,78.425992865714,06,101
Tehama County,California,77.156038711692,06,103
Trinity County,California,76.476377604325,06,105
Tulare County,California,78.0600422756,06,107
Tuolumne County,California,78.5207303713631,06,109
Ventura County,California,81.8451328376878,06,111
Yolo County,California,80.902034743803,06,113
Yuba County,California,75.7450257040619,06,115
Alamosa County,Colorado,75.771887610673,08,003
Archuleta County,Colorado,81.6414378243916,08,007
Baca County,Colorado,76.9965655550903,08,009
Bent County,Colorado,75.7641542661414,08,011
Chaffee County,Colorado,81.2002092122488,08,015
Cheyenne County,Colorado,78.8841561398334,08,017
Clear Creek County,Colorado,82.2134532225974,08,019
Conejos County,Colorado,76.3307341255663,08,021
Costilla County,Colorado,76.7769601558707,08,023
Crowley County,Colorado,77.1719431023493,08,025
Custer County,Colorado,81.0944165093847,08,027
Delta County,Colorado,77.9358229078402,08,029
Dolores County,Colorado,79.3628695960052,08,033
Douglas County,Colorado,83.4601212130212,08,035
Eagle County,Colorado,88.2928566275646,08,037
Elbert County,Colorado,81.4849215372713,08,039
El Paso County,Colorado,78.9786695180627,08,041
Fremont County,Colorado,77.137998463904,08,043
Garfield County,Colorado,80.5212296945579,08,045
Gilpin County,Colorado,81.1262138403668,08,047
Grand County,Colorado,83.5860252464151,08,049
Gunnison County,Colorado,82.632977713167,08,051
Huerfano County,Colorado,75.6325634414296,08,055
Jackson County,Colorado,79.6337211914158,08,057
Kiowa County,Colorado,77.5284594449532,08,061
Kit Carson County,Colorado,79.2319755865927,08,063
Lake County,Colorado,81.4714622277775,08,065
La Plata County,Colorado,81.6596562998791,08,067
Larimer County,Colorado,81.5083109395379,08,069
Las Animas County,Colorado,76.3309843460437,08,071
Lincoln County,Colorado,78.6842812775749,08,073
Logan County,Colorado,79.2200596051251,08,075
Mesa County,Colorado,78.3937721412894,08,077
Moffat County,Colorado,78.1221748148496,08,081
Montezuma County,Colorado,77.1367714339189,08,083
Montrose County,Colorado,79.2461641337684,08,085
Morgan County,Colorado,78.13439908772,08,087
Otero County,Colorado,75.1401575306602,08,089
Ouray County,Colorado,84.0203909090915,08,091
Park County,Colorado,82.7078121177392,08,093
Phillips County,Colorado,80.0902373229648,08,095
Pitkin County,Colorado,90.470655000783,08,097
Prowers County,Colorado,76.7338690354723,08,099
Pueblo County,Colorado,76.4534159713537,08,101
Rio Blanco County,Colorado,78.8510030730045,08,103
Rio Grande County,Colorado,76.7006333576077,08,105
Routt County,Colorado,83.0859439169025,08,107
Saguache County,Colorado,79.549357835051,08,109
San Miguel County,Colorado,85.8934808652553,08,113
Sedgwick County,Colorado,77.6908466567926,08,115
Summit County,Colorado,90.7599342440293,08,117
Teller County,Colorado,80.4060865096973,08,119
Washington County,Colorado,79.5359214085342,08,121
Yuma County,Colorado,78.8699502657181,08,125
Adams County,Colorado,80.2432338592034,08,001
Arapahoe County,Colorado,80.2432338592034,08,005
Boulder County,Colorado,80.2432338592034,08,013
Broomfield County,Colorado,80.2432338592034,08,014
Denver County,Colorado,80.2432338592034,08,031
Jefferson County,Colorado,80.2432338592034,08,059
Weld County,Colorado,80.2432338592034,08,123
Fairfield County,Connecticut,82.5933818002003,09,001
Hartford County,Connecticut,80.2119442590321,09,003
Litchfield County,Connecticut,80.4021916136219,09,005
Middlesex County,Connecticut,81.0821212220154,09,007
New Haven County,Connecticut,80.061944421033,09,009
New London County,Connecticut,79.9198566902699,09,011
Tolland County,Connecticut,81.718649046245,09,013
Windham County,Connecticut,78.8145339848324,09,015
Kent County,Delaware,77.2142387207649,10,001
New Castle County,Delaware,78.329504469616,10,003
Sussex County,Delaware,78.511223894838,10,005
Alachua County,Florida,78.4485792222787,12,001
Baker County,Florida,75.0098994703056,12,003
Bay County,Florida,75.8233176738751,12,005
Bradford County,Florida,75.281591103258,12,007
Brevard County,Florida,77.4763904243823,12,009
Broward County,Florida,80.38591179557,12,011
Calhoun County,Florida,74.8724377962822,12,013
Charlotte County,Florida,80.0342861683159,12,015
Citrus County,Florida,75.4513819875713,12,017
Clay County,Florida,77.2720166250971,12,019
Collier County,Florida,84.5508843732645,12,021
Columbia County,Florida,74.9065889001892,12,023
Miami-Dade County,Florida,80.9623762730876,12,086
DeSoto County,Florida,79.2280677265237,12,027
Dixie County,Florida,74.6214509730913,12,029
Duval County,Florida,75.8624927005273,12,031
Escambia County,Florida,75.113067006593,12,033
Flagler County,Florida,78.902559028605,12,035
Franklin County,Florida,75.9324842435541,12,037
Gadsden County,Florida,75.3613788068946,12,039
Gilchrist County,Florida,76.6292374244165,12,041
Glades County,Florida,80.4808894980128,12,043
Gulf County,Florida,76.1199507239587,12,045
Hamilton County,Florida,75.3710930703004,12,047
Hardee County,Florida,78.4028121656282,12,049
Hendry County,Florida,77.1586211178051,12,051
Hernando County,Florida,76.698885399624,12,053
Highlands County,Florida,78.4630943919612,12,055
Hillsborough County,Florida,78.6239373423411,12,057
Holmes County,Florida,73.5174425326516,12,059
Indian River County,Florida,80.0878689742647,12,061
Jackson County,Florida,74.7530884871818,12,063
Jefferson County,Florida,76.8534552788289,12,065
Lafayette County,Florida,76.6907511322574,12,067
Lake County,Florida,78.590205121082,12,069
Lee County,Florida,81.4778140042049,12,071
Leon County,Florida,79.1669529782412,12,073
Levy County,Florida,74.6523472464417,12,075
Liberty County,Florida,75.8738053602364,12,077
Madison County,Florida,74.8453783699189,12,079
Manatee County,Florida,80.2599669690005,12,081
Marion County,Florida,76.1771704219972,12,083
Martin County,Florida,81.2904164027968,12,085
Monroe County,Florida,79.7025052428046,12,087
Nassau County,Florida,77.4137857800555,12,089
Okaloosa County,Florida,77.5272617741847,12,091
Okeechobee County,Florida,76.0526843058407,12,093
Orange County,Florida,79.6229938205538,12,095
Osceola County,Florida,79.1287941677334,12,097
Palm Beach County,Florida,81.5435098991609,12,099
Pasco County,Florida,77.1762844629969,12,101
Pinellas County,Florida,78.395681342823,12,103
Polk County,Florida,77.8620845497436,12,105
Putnam County,Florida,74.090780438707,12,107
Saint Johns County,Florida,80.7873785548533,12,109
Saint Lucie County,Florida,79.3208079937143,12,111
Santa Rosa County,Florida,77.4755310649387,12,113
Sarasota County,Florida,81.0536216072404,12,115
Seminole County,Florida,80.0229363433933,12,117
Sumter County,Florida,80.6805603758586,12,119
Suwannee County,Florida,75.2518438739817,12,121
Taylor County,Florida,75.0117232413597,12,123
Union County,Florida,68.1022321435241,12,125
Volusia County,Florida,76.5873174711124,12,127
Wakulla County,Florida,76.4257876549123,12,129
Walton County,Florida,77.5629641542452,12,131
Washington County,Florida,73.1869831493123,12,133
Appling County,Georgia,74.1433448346722,13,001
Atkinson County,Georgia,73.4957386486268,13,003
Bacon County,Georgia,72.7359964465048,13,005
Baker County,Georgia,77.1856340859936,13,007
Baldwin County,Georgia,76.09619616506,13,009
Banks County,Georgia,76.5450676909754,13,011
Barrow County,Georgia,76.411888155461,13,013
Bartow County,Georgia,76.1722834809012,13,015
Ben Hill County,Georgia,73.1598816340588,13,017
Berrien County,Georgia,74.6754529151076,13,019
Bibb County,Georgia,73.6322262198595,13,021
Bleckley County,Georgia,75.6717690416959,13,023
Brantley County,Georgia,74.2546400533743,13,025
Brooks County,Georgia,74.8172682959812,13,027
Bryan County,Georgia,76.1180906074149,13,029
Bulloch County,Georgia,76.9215839131574,13,031
Burke County,Georgia,73.6021263366518,13,033
Butts County,Georgia,73.8736433128169,13,035
Calhoun County,Georgia,74.7431979128518,13,037
Camden County,Georgia,77.7910556071849,13,039
Candler County,Georgia,73.5173794672618,13,043
Carroll County,Georgia,75.1905636320048,13,045
Catoosa County,Georgia,77.6873163555651,13,047
Charlton County,Georgia,76.4126485763899,13,049
Chatham County,Georgia,77.495475731078,13,051
Chattahoochee County,Georgia,77.0407510773315,13,053
Chattooga County,Georgia,73.4795878806539,13,055
Cherokee County,Georgia,79.8919212910128,13,057
Clarke County,Georgia,78.5390655519176,13,059
Clay County,Georgia,74.0565024724032,13,061
Clayton County,Georgia,76.5867255823059,13,063
Clinch County,Georgia,72.5941347103603,13,065
Cobb County,Georgia,80.1632391745068,13,067
Coffee County,Georgia,74.6415935021983,13,069
Colquitt County,Georgia,74.2395419909798,13,071
Columbia County,Georgia,79.9446528000494,13,073
Cook County,Georgia,74.3816861362536,13,075
Coweta County,Georgia,78.3629639007777,13,077
Crawford County,Georgia,75.7700017855094,13,079
Crisp County,Georgia,74.8754728821352,13,081
Dade County,Georgia,74.9169898375515,13,083
Dawson County,Georgia,77.8404809399285,13,085
Decatur County,Georgia,73.7947102183909,13,087
DeKalb County,Georgia,79.6424407722431,13,089
Dodge County,Georgia,75.2439111309318,13,091
Dooly County,Georgia,78.4687087657377,13,093
Dougherty County,Georgia,74.5138416570881,13,095
Douglas County,Georgia,77.3715511881552,13,097
Early County,Georgia,73.1140819945057,13,099
Echols County,Georgia,77.1261008355718,13,101
Effingham County,Georgia,76.3761584292673,13,103
Elbert County,Georgia,74.4234738881675,13,105
Emanuel County,Georgia,72.7620593157699,13,107
Evans County,Georgia,74.8433020894414,13,109
Fannin County,Georgia,76.9911635316195,13,111
Fayette County,Georgia,80.7588889119797,13,113
Floyd County,Georgia,75.2562231958774,13,115
Forsyth County,Georgia,81.64720509527,13,117
Franklin County,Georgia,73.9914157726118,13,119
Fulton County,Georgia,78.7678526769602,13,121
Gilmer County,Georgia,78.110295381191,13,123
Glascock County,Georgia,73.5591151643724,13,125
Glynn County,Georgia,77.1042251846537,13,127
Gordon County,Georgia,75.5399076199864,13,129
Grady County,Georgia,75.6781613975346,13,131
Greene County,Georgia,77.6535983104785,13,133
Gwinnett County,Georgia,80.5977995974354,13,135
Habersham County,Georgia,77.41930695738,13,137
Hall County,Georgia,78.8501578196255,13,139
Hancock County,Georgia,75.5511526228516,13,141
Haralson County,Georgia,73.2548609996383,13,143
Harris County,Georgia,79.3637275024378,13,145
Hart County,Georgia,76.8943495410448,13,147
Heard County,Georgia,74.7359238306926,13,149
Henry County,Georgia,77.2246725220502,13,151
Houston County,Georgia,77.4957791397741,13,153
Irwin County,Georgia,74.9700522755473,13,155
Jackson County,Georgia,76.154219538743,13,157
Jasper County,Georgia,75.9077043960719,13,159
Jeff Davis County,Georgia,73.27850301101,13,161
Jefferson County,Georgia,72.677315464956,13,163
Jenkins County,Georgia,73.4881821924482,13,165
Johnson County,Georgia,76.1256460094423,13,167
Jones County,Georgia,77.9077041501382,13,169
Lamar County,Georgia,74.5163705283169,13,171
Lanier County,Georgia,75.3402613596848,13,173
Laurens County,Georgia,74.6099464490999,13,175
Lee County,Georgia,76.7932149732719,13,177
Liberty County,Georgia,76.4775650868514,13,179
Lincoln County,Georgia,76.1576916943944,13,181
Long County,Georgia,78.3681666188566,13,183
Lowndes County,Georgia,75.995529913625,13,185
Lumpkin County,Georgia,77.6218085990866,13,187
McDuffie County,Georgia,73.8513564466333,13,189
McIntosh County,Georgia,79.7602966419833,13,191
Macon County,Georgia,73.8433801513223,13,193
Madison County,Georgia,75.8660518401721,13,195
Marion County,Georgia,76.3753888559576,13,197
Meriwether County,Georgia,74.4599480502971,13,199
Miller County,Georgia,73.539483539702,13,201
Mitchell County,Georgia,74.2252815852118,13,205
Monroe County,Georgia,77.4615928697148,13,207
Montgomery County,Georgia,75.1047075175106,13,209
Morgan County,Georgia,77.4326850024947,13,211
Murray County,Georgia,74.8101618892847,13,213
Muscogee County,Georgia,74.2199476837889,13,215
Newton County,Georgia,76.0155551337021,13,217
Oconee County,Georgia,80.90554970106,13,219
Oglethorpe County,Georgia,77.8050173797246,13,221
Paulding County,Georgia,78.4895950797659,13,223
Peach County,Georgia,73.7980458639214,13,225
Pickens County,Georgia,77.1138210119651,13,227
Pierce County,Georgia,74.4889636156105,13,229
Pike County,Georgia,75.5700513081301,13,231
Polk County,Georgia,73.3539926871238,13,233
Pulaski County,Georgia,77.5360379042965,13,235
Putnam County,Georgia,77.3546977694882,13,237
Quitman County,Georgia,75.2221673212216,13,239
Rabun County,Georgia,77.1527603986146,13,241
Randolph County,Georgia,75.426296165832,13,243
Richmond County,Georgia,73.8653991245777,13,245
Rockdale County,Georgia,77.7038819561169,13,247
Schley County,Georgia,77.1063445326143,13,249
Screven County,Georgia,74.4653823162502,13,251
Seminole County,Georgia,73.7255189590861,13,253
Spalding County,Georgia,74.2485252754827,13,255
Stephens County,Georgia,73.3793014301216,13,257
Stewart County,Georgia,74.0889879344936,13,259
Sumter County,Georgia,74.507156199642,13,261
Talbot County,Georgia,74.7719078108227,13,263
Taliaferro County,Georgia,74.4151345520244,13,265
Tattnall County,Georgia,74.8066149880787,13,267
Taylor County,Georgia,74.7090179595822,13,269
Telfair County,Georgia,77.3078965375373,13,271
Terrell County,Georgia,74.0773156453608,13,273
Thomas County,Georgia,75.201477897301,13,275
Tift County,Georgia,74.7870201854646,13,277
Toombs County,Georgia,74.1778642566855,13,279
Towns County,Georgia,77.8229688611086,13,281
Treutlen County,Georgia,74.9329068404422,13,283
Troup County,Georgia,75.1486114971861,13,285
Turner County,Georgia,72.9932040808079,13,287
Twiggs County,Georgia,74.1272906446595,13,289
Union County,Georgia,78.415270096365,13,291
Upson County,Georgia,73.0792631348822,13,293
Walker County,Georgia,74.8118385223856,13,295
Walton County,Georgia,76.352234370486,13,297
Ware County,Georgia,73.7498453948408,13,299
Warren County,Georgia,74.1883642622755,13,301
Washington County,Georgia,75.3034859538113,13,303
Wayne County,Georgia,73.9630482802072,13,305
Webster County,Georgia,78.5007920549565,13,307
Wheeler County,Georgia,77.1619995698847,13,309
White County,Georgia,78.5916537923616,13,311
Whitfield County,Georgia,77.2456867509714,13,313
Wilcox County,Georgia,75.2183695032722,13,315
Wilkes County,Georgia,74.5831373681597,13,317
Wilkinson County,Georgia,74.2377828800541,13,319
Worth County,Georgia,75.5688114187151,13,321
Hawaii County,Hawaii,80.0433283563566,15,001
Honolulu County,Hawaii,81.5288654020006,15,003
Kauai County,Hawaii,81.2885989767399,15,007
Kalawao County,Hawaii,81.6022793092956,15,005
Maui County,Hawaii,81.6022793092956,15,009
Ada County,Idaho,80.6492124178609,16,001
Adams County,Idaho,80.4585907587652,16,003
Bannock County,Idaho,77.1500078905129,16,005
Bear Lake County,Idaho,78.5844515167266,16,007
Benewah County,Idaho,75.944913432029,16,009
Bingham County,Idaho,77.7827223533336,16,011
Blaine County,Idaho,83.6228802296991,16,013
Boise County,Idaho,81.3403902681859,16,015
Bonner County,Idaho,79.1305707609657,16,017
Bonneville County,Idaho,78.2736785879565,16,019
Boundary County,Idaho,78.6482681534744,16,021
Butte County,Idaho,78.5726191122502,16,023
Camas County,Idaho,80.562604263514,16,025
Canyon County,Idaho,78.8829969807554,16,027
Caribou County,Idaho,77.8818625646932,16,029
Cassia County,Idaho,77.8669694301039,16,031
Clearwater County,Idaho,78.2936577830062,16,035
Custer County,Idaho,80.1866632267708,16,037
Elmore County,Idaho,77.9932770717701,16,039
Franklin County,Idaho,79.290721202944,16,041
Fremont County,Idaho,79.4388539780583,16,043
Gem County,Idaho,77.6567495024108,16,045
Gooding County,Idaho,78.2750059282776,16,047
Idaho County,Idaho,79.4040840538418,16,049
Jefferson County,Idaho,79.6622552500095,16,051
Jerome County,Idaho,78.1723636821426,16,053
Kootenai County,Idaho,79.0595560076741,16,055
Latah County,Idaho,81.2285037737435,16,057
Lemhi County,Idaho,78.56051581245,16,059
Lewis County,Idaho,78.2732521406635,16,061
Lincoln County,Idaho,77.9006648276826,16,063
Madison County,Idaho,80.7365367513647,16,065
Minidoka County,Idaho,78.2166428521007,16,067
Nez Perce County,Idaho,77.2062321886789,16,069
Oneida County,Idaho,79.2150163948579,16,071
Owyhee County,Idaho,78.46044458149,16,073
Payette County,Idaho,77.8592584122404,16,075
Power County,Idaho,77.9179822611832,16,077
Shoshone County,Idaho,75.2080815004412,16,079
Teton County,Idaho,82.5644671892687,16,081
Twin Falls County,Idaho,77.9557545243585,16,083
Valley County,Idaho,82.0093328266915,16,085
Washington County,Idaho,78.3447971515704,16,087
Adams County,Illinois,78.2364724987973,17,001
Alexander County,Illinois,73.7694331519724,17,003
Bond County,Illinois,78.3857918943903,17,005
Boone County,Illinois,79.5114723099561,17,007
Brown County,Illinois,78.0586273250647,17,009
Bureau County,Illinois,78.4850004015145,17,011
Calhoun County,Illinois,78.7872842736101,17,013
Carroll County,Illinois,78.5419586257175,17,015
Cass County,Illinois,76.7163352786374,17,017
Champaign County,Illinois,80.4425235584885,17,019
Christian County,Illinois,76.9221215038543,17,021
Clark County,Illinois,76.5410816166663,17,023
Clay County,Illinois,76.6835522550341,17,025
Clinton County,Illinois,79.20363790919,17,027
Coles County,Illinois,77.981866044557,17,029
Cook County,Illinois,79.177654597965,17,031
Crawford County,Illinois,77.1045974700904,17,033
