County,State,mean_life_expectancy,State_FIPS,County_FIPS
Benton County,Arkansas,79.69562751172,05,007
Boone County,Arkansas,76.4606951241037,05,009
Bradley County,Arkansas,74.0787319215763,05,011
Calhoun County,Arkansas,75.0215094185301,05,013
Carroll County,Arkansas,77.2842160355692,05,015
Chicot County,Arkansas,73.6861573372926,05,017
Clark County,Arkansas,76.0630306037432,05,019
Clay County,Arkansas,73.1902475268155,05,021
Cleburne County,Arkansas,75.9718803756163,05,023
Cleveland County,Arkansas,75.1716757513491,05,025
Columbia County,Arkansas,74.5558798297109,05,027
Conway County,Arkansas,74.9230500819947,05,029
Craighead County,Arkansas,76.4586434664692,05,031
Crawford County,Arkansas,76.0994700780118,05,033
Crittenden County,Arkansas,73.0267848799303,05,035
Cross County,Arkansas,73.4524804330144,05,037
Dallas County,Arkansas,73.9958868828713,05,039
Desha County,Arkansas,72.7220178284176,05,041
Drew County,Arkansas,75.3221847381784,05,043
Faulkner County,Arkansas,76.6906424011415,05,045
Franklin County,Arkansas,74.8382795580183,05,047
Fulton County,Arkansas,75.0356374627702,05,049
Garland County,Arkansas,74.8562256903252,05,051
Grant County,Arkansas,75.6041085997915,05,053
Greene County,Arkansas,74.3358069408924,05,055
Hempstead County,Arkansas,75.5311036861403,05,057
Hot Spring County,Arkansas,74.4833685843654,05,059
Howard County,Arkansas,74.3708884718481,05,061
Independence County,Arkansas,76.1679910478133,05,063
Izard County,Arkansas,75.6157370549392,05,065
Jackson County,Arkansas,73.4717805117145,05,067
Jefferson County,Arkansas,73.4261899123358,05,069
Johnson County,Arkansas,75.9836214076058,05,071
Lafayette County,Arkansas,74.9707697442814,05,073
Lawrence County,Arkansas,74.1619647316862,05,075
Lee County,Arkansas,73.6550632062585,05,077
Lincoln County,Arkansas,75.1174601445946,05,079
Little River County,Arkansas,74.2296480855239,05,081
Logan County,Arkansas,74.5390519713844,05,083
Lonoke County,Arkansas,75.1530127524346,05,085
Madison County,Arkansas,75.8570084978955,05,087
Marion County,Arkansas,75.6545986398168,05,089
Miller County,Arkansas,75.0245849048596,05,091
Mississippi County,Arkansas,71.6047392412473,05,093
Monroe County,Arkansas,72.5085008717615,05,095
Montgomery County,Arkansas,75.8260867646292,05,097
Nevada County,Arkansas,74.3619052994291,05,099
Newton County,Arkansas,77.4202686543232,05,101
Ouachita County,Arkansas,73.4591112390394,05,103
Perry County,Arkansas,75.1914833175535,05,105
Phillips County,Arkansas,71.3872806812049,05,107
Pike County,Arkansas,75.2543244823106,05,109
Poinsett County,Arkansas,71.448323467462,05,111
Polk County,Arkansas,75.318879330763,05,113
Pope County,Arkansas,76.7648866733951,05,115
Prairie County,Arkansas,76.3100595930086,05,117
Pulaski County,Arkansas,76.2703323632758,05,119
Randolph County,Arkansas,74.5934682592182,05,121
Saint Francis County,Arkansas,74.2825629644221,05,123
Saline County,Arkansas,77.3055666277896,05,125
Scott County,Arkansas,74.8636036332918,05,127
Searcy County,Arkansas,75.4159073702129,05,129
Sebastian County,Arkansas,76.1656763127211,05,131
Sevier County,Arkansas,75.6975365722476,05,133
Sharp County,Arkansas,73.8715952603263,05,135
Stone County,Arkansas,76.3093521708669,05,137
Union County,Arkansas,73.5506121344898,05,139
Van Buren County,Arkansas,76.0940936040922,05,141
Washington County,Arkansas,78.0991138391832,05,143
White County,Arkansas,75.5567414461608,05,145
Woodruff County,Arkansas,72.9480766180175,05,147
Yell County,Arkansas,74.9235318658026,05,149
Alameda County,California,82.7575999201849,06,001
Alpine County,California,78.6485788538821,06,003
Amador County,California,79.8862333173767,06,005
Butte County,California,77.74205624894,06,007
Calaveras County,California,79.652233484278,06,009
Colusa County,California,79.8519517516367,06,011
Contra Costa County,California,82.3343582015746,06,013
Del Norte County,California,75.6423735250373,06,015
El Dorado County,California,81.9417323021439,06,017
Fresno County,California,78.7315724036983,06,019
Glenn County,California,77.4985091634692,06,021
Humboldt County,California,77.103231884233,06,023
Imperial County,California,81.0043587502323,06,025
Inyo County,California,79.7078188792565,06,027
Kern County,California,77.2937032261976,06,029
Kings County,California,79.6146493630519,06,031
Lake County,California,74.991217511911,06,033
Lassen County,California,78.2284119036475,06,035
Los Angeles County,California,81.972558307764,06,037
Madera County,California,79.3974531940033,06,039
Marin County,California,85.1494474193505,06,041
Mariposa County,California,80.1801056836494,06,043
Mendocino County,California,79.077233019805,06,045
Merced County,California,78.8420147049498,06,047
Modoc County,California,77.2373424971755,06,049
Mono County,California,85.4852438391621,06,051
Monterey County,California,82.2537544267071,06,053
Napa County,California,81.66511692599,06,055
Nevada County,California,81.3041858848551,06,057
Orange County,California,82.9944118033005,06,059
Placer County,California,82.0887926135161,06,061
Plumas County,California,78.6325377024891,06,063
Riverside County,California,80.7191290565484,06,065
Sacramento County,California,79.4935137170957,06,067
San Benito County,California,81.9286772500934,06,069
San Bernardino County,California,78.5801556964033,06,071
San Diego County,California,82.0170756619688,06,073
San Francisco County,California,83.5138158609691,06,075
San Joaquin County,California,78.3915151066575,06,077
San Luis Obispo County,California,81.5052105883313,06,079
San Mateo County,California,84.7023442849213,06,081
Santa Barbara County,California,81.8166907378361,06,083
Santa Clara County,California,84.5063120740832,06,085
Santa Cruz County,California,82.7177673079809,06,087
Shasta County,California,76.2390119338471,06,089
Sierra County,California,78.8775588444232,06,091
Siskiyou County,California,76.2690959628399,06,093
Solano County,California,80.0436361786558,06,095
Sonoma County,California,82.0820448341027,06,097
Stanislaus County,California,77.8966215595777,06,099
Sutter County,California,78.6026819687963,06,101
Tehama County,California,77.3220982796968,06,103
Trinity County,California,76.6003438081553,06,105
Tulare County,California,78.4413170202644,06,107
Tuolumne County,California,78.8406628636061,06,109
Ventura County,California,82.2820614093944,06,111
Yolo County,California,81.315994065652,06,113
Yuba County,California,76.0772917446634,06,115
Alamosa County,Colorado,75.8122663850422,08,003
Archuleta County,Colorado,82.1853597930904,08,007
Baca County,Colorado,77.5452423013832,08,009
Bent County,Colorado,76.0410177047456,08,011
Chaffee County,Colorado,81.6805627048081,08,015
Cheyenne County,Colorado,78.6241739187883,08,017
Clear Creek County,Colorado,83.0032467314909,08,019
Conejos County,Colorado,76.5610928960289,08,021
Costilla County,Colorado,77.3234917081086,08,023
Crowley County,Colorado,76.9118821750115,08,025
Custer County,Colorado,81.5940275715944,08,027
Delta County,Colorado,78.1426822131909,08,029
Dolores County,Colorado,79.6458320998059,08,033
Douglas County,Colorado,83.798242865611,08,035
Eagle County,Colorado,89.037765865798,08,037
Elbert County,Colorado,82.0085057703699,08,039
El Paso County,Colorado,78.8629762838757,08,041
Fremont County,Colorado,77.3840109100534,08,043
Garfield County,Colorado,80.7747188112076,08,045
Gilpin County,Colorado,82.1469482912617,08,047
Grand County,Colorado,84.3255281528647,08,049
Gunnison County,Colorado,83.0109717359124,08,051
Huerfano County,Colorado,75.3764961797006,08,055
Jackson County,Colorado,79.7053619586582,08,057
Kiowa County,Colorado,77.4317406302941,08,061
Kit Carson County,Colorado,79.5711867594791,08,063
Lake County,Colorado,82.5092432798499,08,065
La Plata County,Colorado,82.2831673739764,08,067
Larimer County,Colorado,81.7409917944594,08,069
Las Animas County,Colorado,76.7842621659841,08,071
Lincoln County,Colorado,78.3588326706885,08,073
Logan County,Colorado,79.6749551479201,08,075
Mesa County,Colorado,78.6479463380801,08,077
Moffat County,Colorado,78.6065465646204,08,081
Montezuma County,Colorado,77.6362624458917,08,083
Montrose County,Colorado,79.6282118450066,08,085
Morgan County,Colorado,78.3683962833378,08,087
Otero County,Colorado,75.2461381669673,08,089
Ouray County,Colorado,84.4945402093033,08,091
Park County,Colorado,83.1413359768179,08,093
Phillips County,Colorado,80.83770234646,08,095
Pitkin County,Colorado,91.9533771503941,08,097
Prowers County,Colorado,77.0828492749894,08,099
Pueblo County,Colorado,76.4359209535187,08,101
Rio Blanco County,Colorado,78.9294619320974,08,103
Rio Grande County,Colorado,76.9744549124682,08,105
Routt County,Colorado,83.7251626952226,08,107
Saguache County,Colorado,79.7395365629359,08,109
San Miguel County,Colorado,86.8405002420409,08,113
Sedgwick County,Colorado,78.0042385836866,08,115
Summit County,Colorado,92.2538583558184,08,117
Teller County,Colorado,80.8594227143916,08,119
Washington County,Colorado,79.579162477447,08,121
Yuma County,Colorado,79.1819910265769,08,125
Adams County,Colorado,80.7776770732522,08,001
Arapahoe County,Colorado,80.7776770732522,08,005
Boulder County,Colorado,80.7776770732522,08,013
Broomfield County,Colorado,80.7776770732522,08,014
Denver County,Colorado,80.7776770732522,08,031
Jefferson County,Colorado,80.7776770732522,08,059
Weld County,Colorado,80.7776770732522,08,123
Fairfield County,Connecticut,83.06367075044,09,001
Hartford County,Connecticut,80.3245705571959,09,003
Litchfield County,Connecticut,80.4782806087235,09,005
Middlesex County,Connecticut,81.2555672072746,09,007
New Haven County,Connecticut,80.238661322463,09,009
New London County,Connecticut,80.0120060973127,09,011
Tolland County,Connecticut,81.8506213159263,09,013
Windham County,Connecticut,78.8137553417168,09,015
Kent County,Delaware,77.3566080866732,10,001
New Castle County,Delaware,78.4233453623627,10,003
Sussex County,Delaware,78.7243267092783,10,005
Alachua County,Florida,78.4340931262536,12,001
Baker County,Florida,75.128460017376,12,003
Bay County,Florida,75.8516440862453,12,005
Bradford County,Florida,74.9471636217274,12,007
Brevard County,Florida,77.1535095933838,12,009
Broward County,Florida,80.6456883184715,12,011
Calhoun County,Florida,74.745562315166,12,013
Charlotte County,Florida,80.2028826550715,12,015
Citrus County,Florida,75.2265593412728,12,017
Clay County,Florida,77.3186239719444,12,019
Collier County,Florida,85.3006274853414,12,021
Columbia County,Florida,75.0076209421469,12,023
Miami-Dade County,Florida,81.2133398870448,12,086
DeSoto County,Florida,79.353923606622,12,027
Dixie County,Florida,74.5628919091959,12,029
Duval County,Florida,75.6810672794633,12,031
Escambia County,Florida,74.8858720184732,12,033
Flagler County,Florida,78.8047744405017,12,035
Franklin County,Florida,76.2443544791436,12,037
Gadsden County,Florida,75.4408844419078,12,039
Gilchrist County,Florida,76.8041546429204,12,041
Glades County,Florida,80.4422155675543,12,043
Gulf County,Florida,76.6890535995694,12,045
Hamilton County,Florida,75.1405417872033,12,047
Hardee County,Florida,78.3664151371352,12,049
Hendry County,Florida,77.1024946420314,12,051
Hernando County,Florida,76.4707870919015,12,053
Highlands County,Florida,78.4611947135149,12,055
Hillsborough County,Florida,78.9068329546551,12,057
Holmes County,Florida,72.8524921555009,12,059
Indian River County,Florida,80.0866066846368,12,061
Jackson County,Florida,74.3833609589623,12,063
Jefferson County,Florida,77.0612988493261,12,065
Lafayette County,Florida,77.1306853774472,12,067
Lake County,Florida,78.231313487883,12,069
Lee County,Florida,81.8202975262275,12,071
Leon County,Florida,79.1165379077494,12,073
Levy County,Florida,74.8204356383303,12,075
Liberty County,Florida,75.7841247471328,12,077
Madison County,Florida,75.0209773080767,12,079
Manatee County,Florida,80.5582354410051,12,081
Marion County,Florida,75.8588184778582,12,083
Martin County,Florida,81.5458024946645,12,085
Monroe County,Florida,80.0453706124074,12,087
Nassau County,Florida,77.3506959508971,12,089
Okaloosa County,Florida,77.4527229824993,12,091
Okeechobee County,Florida,76.0476015281269,12,093
Orange County,Florida,79.8001708637047,12,095
Osceola County,Florida,78.8994587406866,12,097
Palm Beach County,Florida,81.5903769096319,12,099
Pasco County,Florida,77.2485204856939,12,101
Pinellas County,Florida,78.586674870322,12,103
Polk County,Florida,77.8084507732582,12,105
Putnam County,Florida,73.8294207855765,12,107
Saint Johns County,Florida,80.8265760794815,12,109
Saint Lucie County,Florida,79.5825368083965,12,111
Santa Rosa County,Florida,77.2818335841508,12,113
Sarasota County,Florida,81.1962314153777,12,115
Seminole County,Florida,79.9067588033048,12,117
Sumter County,Florida,80.6404891289786,12,119
Suwannee County,Florida,75.5232667907986,12,121
Taylor County,Florida,74.640605259606,12,123
Union County,Florida,67.7776529585801,12,125
Volusia County,Florida,76.2744848258596,12,127
Wakulla County,Florida,76.390708716639,12,129
Walton County,Florida,77.7803937214357,12,131
Washington County,Florida,72.6685066903205,12,133
Appling County,Georgia,74.1299840083705,13,001
Atkinson County,Georgia,73.6106428460459,13,003
Bacon County,Georgia,72.7153851629149,13,005
Baker County,Georgia,77.2265523808269,13,007
Baldwin County,Georgia,75.958726877356,13,009
Banks County,Georgia,76.7747953820731,13,011
Barrow County,Georgia,76.8906956716554,13,013
Bartow County,Georgia,76.6574000836464,13,015
Ben Hill County,Georgia,73.1077252518848,13,017
Berrien County,Georgia,74.4030446681557,13,019
Bibb County,Georgia,74.0479230862072,13,021
Bleckley County,Georgia,76.0332417443827,13,023
Brantley County,Georgia,74.6044083049542,13,025
Brooks County,Georgia,74.901508755282,13,027
Bryan County,Georgia,76.2530588035402,13,029
Bulloch County,Georgia,77.2098952039386,13,031
Burke County,Georgia,73.9960548058811,13,033
Butts County,Georgia,74.1990085559535,13,035
Calhoun County,Georgia,74.4427083560295,13,037
Camden County,Georgia,78.2590427705682,13,039
Candler County,Georgia,73.7650410440072,13,043
Carroll County,Georgia,75.5638951544728,13,045
Catoosa County,Georgia,77.9344541792589,13,047
Charlton County,Georgia,76.4868454884365,13,049
Chatham County,Georgia,77.8888660442048,13,051
Chattahoochee County,Georgia,77.4040253799594,13,053
Chattooga County,Georgia,73.6686753247581,13,055
Cherokee County,Georgia,80.2625671216918,13,057
Clarke County,Georgia,79.0362591976606,13,059
Clay County,Georgia,73.8111217920828,13,061
Clayton County,Georgia,76.8990515639018,13,063
Clinch County,Georgia,72.551746901677,13,065
Cobb County,Georgia,80.6407684417505,13,067
Coffee County,Georgia,74.5050115025747,13,069
Colquitt County,Georgia,74.1561281823738,13,071
Columbia County,Georgia,80.3603128042985,13,073
Cook County,Georgia,74.5026987480474,13,075
Coweta County,Georgia,78.8038123093466,13,077
Crawford County,Georgia,75.6724806214399,13,079
Crisp County,Georgia,74.7220937268816,13,081
Dade County,Georgia,75.3114701564565,13,083
Dawson County,Georgia,78.3033662471657,13,085
Decatur County,Georgia,73.6601562217573,13,087
DeKalb County,Georgia,80.4448353783483,13,089
Dodge County,Georgia,75.5468666139455,13,091
Dooly County,Georgia,78.5020483004188,13,093
Dougherty County,Georgia,74.3390713154805,13,095
Douglas County,Georgia,77.8467664649048,13,097
Early County,Georgia,73.5795568978364,13,099
Echols County,Georgia,77.4904865671423,13,101
Effingham County,Georgia,76.7115741558666,13,103
Elbert County,Georgia,74.483630029281,13,105
Emanuel County,Georgia,72.8820410119048,13,107
Evans County,Georgia,75.2129516041769,13,109
Fannin County,Georgia,77.7982430579873,13,111
Fayette County,Georgia,81.1591964534197,13,113
Floyd County,Georgia,75.3084423705215,13,115
Forsyth County,Georgia,82.1629515233153,13,117
Franklin County,Georgia,74.074368213478,13,119
Fulton County,Georgia,79.6229445774038,13,121
Gilmer County,Georgia,78.3697821362563,13,123
Glascock County,Georgia,73.556073913624,13,125
Glynn County,Georgia,77.6513857604345,13,127
Gordon County,Georgia,75.7777192557876,13,129
Grady County,Georgia,75.6745096058627,13,131
Greene County,Georgia,78.4712900431319,13,133
Gwinnett County,Georgia,81.0167761555968,13,135
Habersham County,Georgia,77.4525536461943,13,137
Hall County,Georgia,79.2450646509743,13,139
Hancock County,Georgia,75.381368510092,13,141
Haralson County,Georgia,73.5774524409532,13,143
Harris County,Georgia,79.5625776557608,13,145
Hart County,Georgia,77.164437570065,13,147
Heard County,Georgia,75.0756227800294,13,149
Henry County,Georgia,77.5779659535645,13,151
Houston County,Georgia,77.5879454126882,13,153
Irwin County,Georgia,75.0602816749064,13,155
Jackson County,Georgia,76.6407832284404,13,157
Jasper County,Georgia,76.1353765239125,13,159
Jeff Davis County,Georgia,73.5009861495751,13,161
Jefferson County,Georgia,72.6459562949125,13,163
Jenkins County,Georgia,73.4732476527202,13,165
Johnson County,Georgia,76.1942124683175,13,167
Jones County,Georgia,78.0617806492275,13,169
Lamar County,Georgia,74.9593700097731,13,171
Lanier County,Georgia,75.6935233496723,13,173
Laurens County,Georgia,74.6579676717434,13,175
Lee County,Georgia,76.7743295827364,13,177
Liberty County,Georgia,76.4874651261938,13,179
Lincoln County,Georgia,76.5255941801173,13,181
Long County,Georgia,79.0586846862287,13,183
Lowndes County,Georgia,76.1271047440151,13,185
Lumpkin County,Georgia,77.9066523957369,13,187
McDuffie County,Georgia,74.0298601677061,13,189
McIntosh County,Georgia,80.4104185456372,13,191
Macon County,Georgia,73.7464509823897,13,193
Madison County,Georgia,76.2644253282229,13,195
Marion County,Georgia,76.5979928578085,13,197
Meriwether County,Georgia,74.8212349638533,13,199
Miller County,Georgia,73.123478698754,13,201
Mitchell County,Georgia,73.9757811247242,13,205
Monroe County,Georgia,78.2585017790917,13,207
Montgomery County,Georgia,75.1853790614533,13,209
Morgan County,Georgia,77.8007938168183,13,211
Murray County,Georgia,75.1219487694679,13,213
Muscogee County,Georgia,74.2296849653059,13,215
Newton County,Georgia,76.4384532126195,13,217
Oconee County,Georgia,81.4613369282058,13,219
Oglethorpe County,Georgia,77.9479609720703,13,221
Paulding County,Georgia,78.9241895570538,13,223
Peach County,Georgia,73.8047058848866,13,225
Pickens County,Georgia,77.3860957156484,13,227
Pierce County,Georgia,74.4341947507242,13,229
Pike County,Georgia,75.7634647722075,13,231
Polk County,Georgia,73.5988039563983,13,233
Pulaski County,Georgia,78.2225246953724,13,235
Putnam County,Georgia,78.1286067826551,13,237
Quitman County,Georgia,76.2445068416415,13,239
Rabun County,Georgia,77.2156800094562,13,241
Randolph County,Georgia,75.0894837271813,13,243
Richmond County,Georgia,74.0629670568665,13,245
Rockdale County,Georgia,77.7222836148183,13,247
Schley County,Georgia,77.279661862851,13,249
Screven County,Georgia,74.7823602905223,13,251
Seminole County,Georgia,73.6092805430089,13,253
Spalding County,Georgia,74.6017277015724,13,255
Stephens County,Georgia,73.7753654217199,13,257
Stewart County,Georgia,74.4562707570844,13,259
Sumter County,Georgia,74.3226006260793,13,261
Talbot County,Georgia,74.7648988477763,13,263
Taliaferro County,Georgia,74.7025631630207,13,265
Tattnall County,Georgia,75.1531885694348,13,267
Taylor County,Georgia,74.5078041480481,13,269
Telfair County,Georgia,77.650119684055,13,271
Terrell County,Georgia,74.140676112874,13,273
Thomas County,Georgia,75.3560942395986,13,275
Tift County,Georgia,74.5373875864907,13,277
Toombs County,Georgia,74.3958270598409,13,279
Towns County,Georgia,78.2280698684163,13,281
Treutlen County,Georgia,75.1610079961081,13,283
Troup County,Georgia,75.3443414702564,13,285
Turner County,Georgia,72.8111618714218,13,287
Twiggs County,Georgia,74.154018930898,13,289
Union County,Georgia,79.019354209674,13,291
Upson County,Georgia,73.0857159664714,13,293
Walker County,Georgia,75.2369204895091,13,295
Walton County,Georgia,76.7752979599534,13,297
Ware County,Georgia,73.511007331741,13,299
Warren County,Georgia,74.7239511667808,13,301
Washington County,Georgia,75.5371230880087,13,303
Wayne County,Georgia,73.9998824370215,13,305
Webster County,Georgia,78.7050174485104,13,307
Wheeler County,Georgia,78.0130875152053,13,309
White County,Georgia,79.1471942604005,13,311
Whitfield County,Georgia,77.6588073389721,13,313
Wilcox County,Georgia,75.5955557220329,13,315
Wilkes County,Georgia,74.7109821773082,13,317
Wilkinson County,Georgia,74.2134610540593,13,319
Worth County,Georgia,75.2823894340214,13,321
Hawaii County,Hawaii,80.2568352732976,15,001
Honolulu County,Hawaii,81.8153393419279,15,003
Kauai County,Hawaii,81.6741363224012,15,007
Kalawao County,Hawaii,81.9874484177554,15,005
Maui County,Hawaii,81.9874484177554,15,009
Ada County,Idaho,80.936014639849,16,001
Adams County,Idaho,80.7342053228818,16,003
Bannock County,Idaho,77.2122914211476,16,005
Bear Lake County,Idaho,79.0613207816828,16,007
Benewah County,Idaho,76.2461373514745,16,009
Bingham County,Idaho,77.9455324012578,16,011
Blaine County,Idaho,83.586055802518,16,013
Boise County,Idaho,82.0989425092998,16,015
Bonner County,Idaho,79.7451883809608,16,017
Bonneville County,Idaho,78.3743634856776,16,019
Boundary County,Idaho,79.6031633422756,16,021
Butte County,Idaho,78.9051613332128,16,023
Camas County,Idaho,80.6787625407407,16,025
Canyon County,Idaho,79.1781137309207,16,027
Caribou County,Idaho,78.0709706007136,16,029
Cassia County,Idaho,78.1039269817433,16,031
Clearwater County,Idaho,78.9377108765173,16,035
Custer County,Idaho,80.3146828521566,16,037
Elmore County,Idaho,78.1176729196358,16,039
Franklin County,Idaho,79.2301783970525,16,041
Fremont County,Idaho,79.8235832335636,16,043
Gem County,Idaho,77.905801191209,16,045
Gooding County,Idaho,78.7387198970402,16,047
Idaho County,Idaho,80.2178264275529,16,049
Jefferson County,Idaho,79.5669957861167,16,051
Jerome County,Idaho,78.4700208501214,16,053
Kootenai County,Idaho,79.4359446608442,16,055
Latah County,Idaho,82.1128266621932,16,057
Lemhi County,Idaho,78.7793898464421,16,059
Lewis County,Idaho,78.6381338375493,16,061
Lincoln County,Idaho,78.0362194422426,16,063
Madison County,Idaho,80.6889395461325,16,065
Minidoka County,Idaho,78.6052731644612,16,067
Nez Perce County,Idaho,77.7039177057161,16,069
Oneida County,Idaho,79.4799737029482,16,071
Owyhee County,Idaho,79.1677631761969,16,073
Payette County,Idaho,77.9039479900526,16,075
Power County,Idaho,78.0640388607191,16,077
Shoshone County,Idaho,75.3833244735253,16,079
Teton County,Idaho,83.0603039631204,16,081
Twin Falls County,Idaho,78.3488494589197,16,083
Valley County,Idaho,82.1515978768587,16,085
Washington County,Idaho,78.4399257900155,16,087
Adams County,Illinois,78.4108241377861,17,001
Alexander County,Illinois,74.1333452633517,17,003
Bond County,Illinois,78.5713401113639,17,005
Boone County,Illinois,79.9428582701447,17,007
Brown County,Illinois,78.1777281866588,17,009
Bureau County,Illinois,78.544061938755,17,011
Calhoun County,Illinois,78.8043394171538,17,013
Carroll County,Illinois,78.8910292385652,17,015
Cass County,Illinois,76.8280964783694,17,017
Champaign County,Illinois,80.6263274745649,17,019
Christian County,Illinois,76.9275240211095,17,021
Clark County,Illinois,76.8952527936551,17,023
Clay County,Illinois,77.0093201944133,17,025
Clinton County,Illinois,79.5135151308142,17,027
Coles County,Illinois,78.3813214032447,17,029
Cook County,Illinois,79.6459409529399,17,031
Crawford County,Illinois,77.3638985239203,17,033
