County,State,State_FIPS,County_FIPS,unemployment_rate
Jennings County,Indiana,18,079,4.1
Johnson County,Indiana,18,081,4.2
Knox County,Indiana,18,083,5.1
Kosciusko County,Indiana,18,085,4.0
LaGrange County,Indiana,18,087,2.5
Lake County,Indiana,18,089,8.0
LaPorte County,Indiana,18,091,7.8
Lawrence County,Indiana,18,093,4.9
Madison County,Indiana,18,095,6.1
Marion County,Indiana,18,097,7.1
Marshall County,Indiana,18,099,5.7
Martin County,Indiana,18,101,3.1
Miami County,Indiana,18,103,6.6
Monroe County,Indiana,18,105,6.4
Montgomery County,Indiana,18,107,4.1
Morgan County,Indiana,18,109,5.9
Newton County,Indiana,18,111,6.6
Noble County,Indiana,18,113,4.6
Ohio County,Indiana,18,115,2.3
Orange County,Indiana,18,117,4.4
Owen County,Indiana,18,119,5.5
Parke County,Indiana,18,121,5.6
Perry County,Indiana,18,123,2.8
Pike County,Indiana,18,125,4.2
Porter County,Indiana,18,127,4.7
Posey County,Indiana,18,129,4.2
Pulaski County,Indiana,18,131,5.8
Putnam County,Indiana,18,133,4.2
Randolph County,Indiana,18,135,5.0
Ripley County,Indiana,18,137,5.5
Rush County,Indiana,18,139,5.0
Saint Joseph County,Indiana,18,141,5.3
Scott County,Indiana,18,143,5.4
Shelby County,Indiana,18,145,4.2
Spencer County,Indiana,18,147,4.1
Starke County,Indiana,18,149,7.0
Steuben County,Indiana,18,151,3.8
Sullivan County,Indiana,18,153,6.2
Switzerland County,Indiana,18,155,5.7
Tippecanoe County,Indiana,18,157,4.8
Tipton County,Indiana,18,159,3.2
Union County,Indiana,18,161,2.7
Vanderburgh County,Indiana,18,163,4.9
Vermillion County,Indiana,18,165,5.1
Vigo County,Indiana,18,167,7.9
Wabash County,Indiana,18,169,4.3
Warren County,Indiana,18,171,3.8
Warrick County,Indiana,18,173,3.3
Washington County,Indiana,18,175,6.1
Wayne County,Indiana,18,177,5.8
Wells County,Indiana,18,179,2.4
White County,Indiana,18,181,4.2
Whitley County,Indiana,18,183,2.9
Adair County,Iowa,19,001,3.5
Adams County,Iowa,19,003,2.8
Allamakee County,Iowa,19,005,2.5
Appanoose County,Iowa,19,007,5.4
Audubon County,Iowa,19,009,2.5
Benton County,Iowa,19,011,2.9
Black Hawk County,Iowa,19,013,4.5
Boone County,Iowa,19,015,3.8
Bremer County,Iowa,19,017,3.2
Buchanan County,Iowa,19,019,3.0
Buena Vista County,Iowa,19,021,5.3
Butler County,Iowa,19,023,3.3
Calhoun County,Iowa,19,025,2.2
Carroll County,Iowa,19,027,2.1
Cass County,Iowa,19,029,2.4
Cedar County,Iowa,19,031,2.7
Cerro Gordo County,Iowa,19,033,4.1
Cherokee County,Iowa,19,035,2.3
Chickasaw County,Iowa,19,037,1.9
Clarke County,Iowa,19,039,3.2
Clay County,Iowa,19,041,3.6
Clayton County,Iowa,19,043,2.1
Clinton County,Iowa,19,045,4.4
Crawford County,Iowa,19,047,7.0
Dallas County,Iowa,19,049,2.4
Davis County,Iowa,19,051,2.8
Decatur County,Iowa,19,053,4.4
Delaware County,Iowa,19,055,2.3
Des Moines County,Iowa,19,057,5.3
Dickinson County,Iowa,19,059,2.8
Dubuque County,Iowa,19,061,4.1
Emmet County,Iowa,19,063,3.3
Fayette County,Iowa,19,065,3.4
Floyd County,Iowa,19,067,2.5
Franklin County,Iowa,19,069,3.9
Fremont County,Iowa,19,071,3.7
Greene County,Iowa,19,073,5.3
Grundy County,Iowa,19,075,2.1
Guthrie County,Iowa,19,077,3.4
Hamilton County,Iowa,19,079,3.0
Hancock County,Iowa,19,081,1.9
Hardin County,Iowa,19,083,1.8
Harrison County,Iowa,19,085,1.5
Henry County,Iowa,19,087,5.2
Howard County,Iowa,19,089,2.5
Humboldt County,Iowa,19,091,3.7
Ida County,Iowa,19,093,4.2
Iowa County,Iowa,19,095,2.7
Jackson County,Iowa,19,097,4.3
Jasper County,Iowa,19,099,4.9
Jefferson County,Iowa,19,101,6.7
Johnson County,Iowa,19,103,3.3
Jones County,Iowa,19,105,3.8
Keokuk County,Iowa,19,107,4.9
Kossuth County,Iowa,19,109,3.1
Lee County,Iowa,19,111,7.2
Linn County,Iowa,19,113,3.5
Louisa County,Iowa,19,115,5.1
Lucas County,Iowa,19,117,4.9
Lyon County,Iowa,19,119,2.0
Madison County,Iowa,19,121,4.0
Mahaska County,Iowa,19,123,5.3
Marion County,Iowa,19,125,3.0
Marshall County,Iowa,19,127,5.1
Mills County,Iowa,19,129,3.8
Mitchell County,Iowa,19,131,3.1
Monona County,Iowa,19,133,3.1
Monroe County,Iowa,19,135,5.9
Montgomery County,Iowa,19,137,6.8
Muscatine County,Iowa,19,139,2.4
O'Brien County,Iowa,19,141,2.2
Osceola County,Iowa,19,143,2.5
Page County,Iowa,19,145,4.3
Palo Alto County,Iowa,19,147,1.1
Plymouth County,Iowa,19,149,2.3
Pocahontas County,Iowa,19,151,3.2
Polk County,Iowa,19,153,4.3
Pottawattamie County,Iowa,19,155,4.3
Poweshiek County,Iowa,19,157,4.6
Ringgold County,Iowa,19,159,4.4
Sac County,Iowa,19,161,3.0
Scott County,Iowa,19,163,4.2
Shelby County,Iowa,19,165,3.2
Sioux County,Iowa,19,167,2.6
Story County,Iowa,19,169,4.3
Tama County,Iowa,19,171,3.8
Taylor County,Iowa,19,173,3.7
Union County,Iowa,19,175,5.2
Van Buren County,Iowa,19,177,4.7
Wapello County,Iowa,19,179,6.4
Warren County,Iowa,19,181,3.3
Washington County,Iowa,19,183,4.2
Wayne County,Iowa,19,185,2.3
Webster County,Iowa,19,187,4.5
Winnebago County,Iowa,19,189,4.6
Winneshiek County,Iowa,19,191,1.9
Woodbury County,Iowa,19,193,4.7
Worth County,Iowa,19,195,4.7
Wright County,Iowa,19,197,5.4
Allen County,Kansas,20,001,4.6
Anderson County,Kansas,20,003,2.9
Atchison County,Kansas,20,005,4.6
Barber County,Kansas,20,007,1.7
Barton County,Kansas,20,009,3.9
Bourbon County,Kansas,20,011,2.5
Brown County,Kansas,20,013,3.6
Butler County,Kansas,20,015,4.2
Chase County,Kansas,20,017,4.5
Chautauqua County,Kansas,20,019,7.4
Cherokee County,Kansas,20,021,4.7
Cheyenne County,Kansas,20,023,3.0
Clark County,Kansas,20,025,1.2
Clay County,Kansas,20,027,2.5
Cloud County,Kansas,20,029,4.7
Coffey County,Kansas,20,031,4.4
Comanche County,Kansas,20,033,2.3
Cowley County,Kansas,20,035,4.9
Crawford County,Kansas,20,037,4.5
Decatur County,Kansas,20,039,2.3
Dickinson County,Kansas,20,041,5.8
Doniphan County,Kansas,20,043,3.8
Douglas County,Kansas,20,045,4.4
Edwards County,Kansas,20,047,2.2
Elk County,Kansas,20,049,6.3
Ellis County,Kansas,20,051,2.4
Ellsworth County,Kansas,20,053,3.6
Finney County,Kansas,20,055,4.7
Ford County,Kansas,20,057,5.9
Franklin County,Kansas,20,059,4.5
Geary County,Kansas,20,061,6.6
Gove County,Kansas,20,063,1.8
Graham County,Kansas,20,065,3.5
Grant County,Kansas,20,067,5.3
Gray County,Kansas,20,069,2.9
Greeley County,Kansas,20,071,0.9
Greenwood County,Kansas,20,073,3.1
Hamilton County,Kansas,20,075,2.1
Harper County,Kansas,20,077,3.1
Harvey County,Kansas,20,079,3.0
Haskell County,Kansas,20,081,2.6
Hodgeman County,Kansas,20,083,3.1
Jackson County,Kansas,20,085,5.8
Jefferson County,Kansas,20,087,5.5
Jewell County,Kansas,20,089,2.6
Johnson County,Kansas,20,091,3.1
Kearny County,Kansas,20,093,3.5
Kingman County,Kansas,20,095,5.3
Kiowa County,Kansas,20,097,2.6
Labette County,Kansas,20,099,4.0
Lane County,Kansas,20,101,2.3
Leavenworth County,Kansas,20,103,3.9
Lincoln County,Kansas,20,105,4.8
Linn County,Kansas,20,107,5.9
Logan County,Kansas,20,109,1.8
Lyon County,Kansas,20,111,5.7
McPherson County,Kansas,20,113,2.3
Marion County,Kansas,20,115,4.4
Marshall County,Kansas,20,117,4.2
Meade County,Kansas,20,119,2.8
Miami County,Kansas,20,121,3.2
Mitchell County,Kansas,20,123,3.1
Montgomery County,Kansas,20,125,5.5
Morris County,Kansas,20,127,3.2
Morton County,Kansas,20,129,3.6
Nemaha County,Kansas,20,131,1.9
Neosho County,Kansas,20,133,3.8
Ness County,Kansas,20,135,2.7
Norton County,Kansas,20,137,1.2
Osage County,Kansas,20,139,5.3
Osborne County,Kansas,20,141,2.5
Ottawa County,Kansas,20,143,2.6
Pawnee County,Kansas,20,145,2.2
Phillips County,Kansas,20,147,2.5
Pottawatomie County,Kansas,20,149,4.0
Pratt County,Kansas,20,151,3.8
Rawlins County,Kansas,20,153,1.5
Reno County,Kansas,20,155,4.5
Republic County,Kansas,20,157,2.5
Rice County,Kansas,20,159,5.3
Riley County,Kansas,20,161,5.5
Rooks County,Kansas,20,163,4.0
Rush County,Kansas,20,165,3.4
Russell County,Kansas,20,167,6.3
Saline County,Kansas,20,169,3.8
Scott County,Kansas,20,171,3.8
Sedgwick County,Kansas,20,173,5.2
Seward County,Kansas,20,175,5.3
Shawnee County,Kansas,20,177,4.5
Sheridan County,Kansas,20,179,2.2
Sherman County,Kansas,20,181,4.2
Smith County,Kansas,20,183,2.8
Stafford County,Kansas,20,185,4.3
Stanton County,Kansas,20,187,1.5
Stevens County,Kansas,20,189,4.5
Sumner County,Kansas,20,191,3.7
Thomas County,Kansas,20,193,1.9
Trego County,Kansas,20,195,1.6
Wabaunsee County,Kansas,20,197,3.1
Wallace County,Kansas,20,199,2.5
Washington County,Kansas,20,201,2.9
Wichita County,Kansas,20,203,2.4
Wilson County,Kansas,20,205,5.1
Woodson County,Kansas,20,207,8.6
Wyandotte County,Kansas,20,209,7.5
Adair County,Kentucky,21,001,6.2
Allen County,Kentucky,21,003,5.5
Anderson County,Kentucky,21,005,7.7
Ballard County,Kentucky,21,007,5.5
Barren County,Kentucky,21,009,7.2
Bath County,Kentucky,21,011,7.1
Bell County,Kentucky,21,013,9.0
Boone County,Kentucky,21,015,4.3
Bourbon County,Kentucky,21,017,6.4
Boyd County,Kentucky,21,019,9.0
Boyle County,Kentucky,21,021,4.7
Bracken County,Kentucky,21,023,5.5
Breathitt County,Kentucky,21,025,11.6
Breckinridge County,Kentucky,21,027,8.3
Bullitt County,Kentucky,21,029,4.8
Butler County,Kentucky,21,031,6.0
Caldwell County,Kentucky,21,033,5.0
Calloway County,Kentucky,21,035,5.0
Campbell County,Kentucky,21,037,4.5
Carlisle County,Kentucky,21,039,5.9
Carroll County,Kentucky,21,041,9.0
Carter County,Kentucky,21,043,7.8
Casey County,Kentucky,21,045,8.3
Christian County,Kentucky,21,047,8.3
Clark County,Kentucky,21,049,6.0
Clay County,Kentucky,21,051,10.5
Clinton County,Kentucky,21,053,7.2
Crittenden County,Kentucky,21,055,4.0
Cumberland County,Kentucky,21,057,5.6
Daviess County,Kentucky,21,059,5.4
Edmonson County,Kentucky,21,061,8.7
Elliott County,Kentucky,21,063,4.7
Estill County,Kentucky,21,065,12.0
Fayette County,Kentucky,21,067,5.4
Fleming County,Kentucky,21,069,6.9
Floyd County,Kentucky,21,071,11.7
Franklin County,Kentucky,21,073,5.7
Fulton County,Kentucky,21,075,6.6
Gallatin County,Kentucky,21,077,5.9
Garrard County,Kentucky,21,079,6.0
Grant County,Kentucky,21,081,3.6
Graves County,Kentucky,21,083,7.7
Grayson County,Kentucky,21,085,4.4
Green County,Kentucky,21,087,4.3
Greenup County,Kentucky,21,089,8.2
Hancock County,Kentucky,21,091,5.8
Hardin County,Kentucky,21,093,5.9
Harlan County,Kentucky,21,095,9.5
Harrison County,Kentucky,21,097,5.1
Hart County,Kentucky,21,099,6.9
Henderson County,Kentucky,21,101,4.7
Henry County,Kentucky,21,103,5.3
Hickman County,Kentucky,21,105,5.8
Hopkins County,Kentucky,21,107,5.7
Jackson County,Kentucky,21,109,10.0
Jefferson County,Kentucky,21,111,5.9
Jessamine County,Kentucky,21,113,6.2
Johnson County,Kentucky,21,115,9.6
Kenton County,Kentucky,21,117,4.8
Knott County,Kentucky,21,119,12.4
Knox County,Kentucky,21,121,7.2
Larue County,Kentucky,21,123,5.8
Laurel County,Kentucky,21,125,8.1
Lawrence County,Kentucky,21,127,9.1
Lee County,Kentucky,21,129,8.6
Leslie County,Kentucky,21,131,10.3
Letcher County,Kentucky,21,133,12.8
Lewis County,Kentucky,21,135,6.9
Lincoln County,Kentucky,21,137,6.7
Livingston County,Kentucky,21,139,5.3
Logan County,Kentucky,21,141,5.6
Lyon County,Kentucky,21,143,2.7
McCracken County,Kentucky,21,145,4.2
McCreary County,Kentucky,21,147,15.9
McLean County,Kentucky,21,149,7.0
Madison County,Kentucky,21,151,6.6
Magoffin County,Kentucky,21,153,11.8
Marion County,Kentucky,21,155,9.1
Marshall County,Kentucky,21,157,5.5
Martin County,Kentucky,21,159,13.7
Mason County,Kentucky,21,161,5.4
Meade County,Kentucky,21,163,7.1
Menifee County,Kentucky,21,165,6.3
Mercer County,Kentucky,21,167,9.2
Metcalfe County,Kentucky,21,169,5.4
Monroe County,Kentucky,21,171,6.2
Montgomery County,Kentucky,21,173,6.5
Morgan County,Kentucky,21,175,5.9
Muhlenberg County,Kentucky,21,177,8.9
Nelson County,Kentucky,21,179,5.7
Nicholas County,Kentucky,21,181,7.1
Ohio County,Kentucky,21,183,9.1
Oldham County,Kentucky,21,185,3.1
Owen County,Kentucky,21,187,5.1
Owsley County,Kentucky,21,189,10.8
Pendleton County,Kentucky,21,191,3.9
Perry County,Kentucky,21,193,13.9
Pike County,Kentucky,21,195,8.9
Powell County,Kentucky,21,197,7.0
Pulaski County,Kentucky,21,199,8.4
Robertson County,Kentucky,21,201,4.5
Rockcastle County,Kentucky,21,203,8.3
Rowan County,Kentucky,21,205,4.8
Russell County,Kentucky,21,207,8.4
Scott County,Kentucky,21,209,4.0
Shelby County,Kentucky,21,211,4.7
Simpson County,Kentucky,21,213,3.2
Spencer County,Kentucky,21,215,4.9
Taylor County,Kentucky,21,217,5.7
Todd County,Kentucky,21,219,7.1
Trigg County,Kentucky,21,221,9.8
Trimble County,Kentucky,21,223,10.3
Union County,Kentucky,21,225,8.2
Warren County,Kentucky,21,227,5.1
Washington County,Kentucky,21,229,4.9
Wayne County,Kentucky,21,231,6.2
Webster County,Kentucky,21,233,4.9
Whitley County,Kentucky,21,235,8.3
Wolfe County,Kentucky,21,237,17.6
Woodford County,Kentucky,21,239,3.2
Acadia Parish,Louisiana,22,001,9.1
Allen Parish,Louisiana,22,003,9.6
Ascension Parish,Louisiana,22,005,6.0
Assumption Parish,Louisiana,22,007,7.3
Avoyelles Parish,Louisiana,22,009,7.2
Beauregard Parish,Louisiana,22,011,7.9
Bienville Parish,Louisiana,22,013,5.4
Bossier Parish,Louisiana,22,015,5.8
Caddo Parish,Louisiana,22,017,7.1
Calcasieu Parish,Louisiana,22,019,5.7
Caldwell Parish,Louisiana,22,021,8.2
Cameron Parish,Louisiana,22,023,4.2
Catahoula Parish,Louisiana,22,025,5.7
Claiborne Parish,Louisiana,22,027,9.4
Concordia Parish,Louisiana,22,029,6.3
De Soto Parish,Louisiana,22,031,10.3
East Baton Rouge Parish,Louisiana,22,033,6.5
East Carroll Parish,Louisiana,22,035,7.8
East Feliciana Parish,Louisiana,22,037,5.8
Evangeline Parish,Louisiana,22,039,13.5
Franklin Parish,Louisiana,22,041,9.8
Grant Parish,Louisiana,22,043,5.6
Iberia Parish,Louisiana,22,045,10.2
Iberville Parish,Louisiana,22,047,6.5
Jackson Parish,Louisiana,22,049,6.0
Jefferson Parish,Louisiana,22,051,5.7
Jefferson Davis Parish,Louisiana,22,053,9.0
Lafayette Parish,Louisiana,22,055,4.8
Lafourche Parish,Louisiana,22,057,6.9
LaSalle Parish,Louisiana,22,059,3.8
Lincoln Parish,Louisiana,22,061,7.1
Livingston Parish,Louisiana,22,063,4.7
Madison Parish,Louisiana,22,065,9.8
Morehouse Parish,Louisiana,22,067,5.4
Natchitoches Parish,Louisiana,22,069,13.9
Orleans Parish,Louisiana,22,071,8.4
Ouachita Parish,Louisiana,22,073,6.7
Plaquemines Parish,Louisiana,22,075,3.6
Pointe Coupee Parish,Louisiana,22,077,8.2
Rapides Parish,Louisiana,22,079,7.2
Red River Parish,Louisiana,22,081,4.7
Richland Parish,Louisiana,22,083,4.7
Sabine Parish,Louisiana,22,085,10.3
Saint Bernard Parish,Louisiana,22,087,10.3
Saint Charles Parish,Louisiana,22,089,5.7
Saint Helena Parish,Louisiana,22,091,13.6
Saint James Parish,Louisiana,22,093,6.5
Saint John the Baptist Parish,Louisiana,22,095,7.2
Saint Landry Parish,Louisiana,22,097,6.2
Saint Martin Parish,Louisiana,22,099,6.8
Saint Mary Parish,Louisiana,22,101,9.0
Saint Tammany Parish,Louisiana,22,103,5.8
Tangipahoa Parish,Louisiana,22,105,8.6
Tensas Parish,Louisiana,22,107,16.7
Terrebonne Parish,Louisiana,22,109,6.6
Union Parish,Louisiana,22,111,6.3
Vermilion Parish,Louisiana,22,113,8.0
Vernon Parish,Louisiana,22,115,9.0
Washington Parish,Louisiana,22,117,11.0
Webster Parish,Louisiana,22,119,5.6
West Baton Rouge Parish,Louisiana,22,121,6.0
West Carroll Parish,Louisiana,22,123,10.9
West Feliciana Parish,Louisiana,22,125,7.7
Winn Parish,Louisiana,22,127,4.6
Androscoggin County,Maine,23,001,4.6
Aroostook County,Maine,23,003,5.1
Cumberland County,Maine,23,005,3.4
Franklin County,Maine,23,007,5.7
Hancock County,Maine,23,009,4.7
Kennebec County,Maine,23,011,4.9
Knox County,Maine,23,013,4.2
Lincoln County,Maine,23,015,3.8
Oxford County,Maine,23,017,6.0
Penobscot County,Maine,23,019,5.5
Piscataquis County,Maine,23,021,7.7
Sagadahoc County,Maine,23,023,2.6
Somerset County,Maine,23,025,8.6
Waldo County,Maine,23,027,5.6
Washington County,Maine,23,029,7.0
York County,Maine,23,031,4.1
Allegany County,Maryland,24,001,8.5
Anne Arundel County,Maryland,24,003,4.6
Baltimore County,Maryland,24,005,5.2
Calvert County,Maryland,24,009,6.4
Caroline County,Maryland,24,011,5.2
Carroll County,Maryland,24,013,3.5
Cecil County,Maryland,24,015,5.6
Charles County,Maryland,24,017,4.0
Dorchester County,Maryland,24,019,7.9
Frederick County,Maryland,24,021,4.6
Garrett County,Maryland,24,023,4.0
Harford County,Maryland,24,025,4.8
Howard County,Maryland,24,027,3.8
Kent County,Maryland,24,029,4.4
Queen Anne's County,Maryland,24,035,2.9
Saint Mary's County,Maryland,24,037,3.6
Somerset County,Maryland,24,039,8.9
Talbot County,Maryland,24,041,3.3
Washington County,Maryland,24,043,6.5
Wicomico County,Maryland,24,045,7.6
Worcester County,Maryland,24,047,5.3
Baltimore City,Maryland,24,510,9.1
Montgomery County,Maryland,24,031,4.9
Prince George's County,Maryland,24,033,6.7
Barnstable County,Massachusetts,25,001,4.7
Berkshire County,Massachusetts,25,003,6.0
Bristol County,Massachusetts,25,005,5.8
Dukes County,Massachusetts,25,007,3.2
Essex County,Massachusetts,25,009,5.4
Franklin County,Massachusetts,25,011,5.2
Hampden County,Massachusetts,25,013,6.8
Hampshire County,Massachusetts,25,015,5.9
Middlesex County,Massachusetts,25,017,4.2
Nantucket County,Massachusetts,25,019,2.8
Norfolk County,Massachusetts,25,021,5.0
Plymouth County,Massachusetts,25,023,5.4
Suffolk County,Massachusetts,25,025,7.0
Worcester County,Massachusetts,25,027,5.5
Alcona County,Michigan,26,001,8.9
Alger County,Michigan,26,003,6.5
Allegan County,Michigan,26,005,3.2
Alpena County,Michigan,26,007,6.0
Antrim County,Michigan,26,009,5.3
Arenac County,Michigan,26,011,9.6
Baraga County,Michigan,26,013,6.4
Barry County,Michigan,26,015,5.2
Bay County,Michigan,26,017,6.9
Benzie County,Michigan,26,019,5.6
Berrien County,Michigan,26,021,6.4
Branch County,Michigan,26,023,4.5
Calhoun County,Michigan,26,025,7.0
Cass County,Michigan,26,027,6.7
Charlevoix County,Michigan,26,029,4.5
Cheboygan County,Michigan,26,031,8.2
Chippewa County,Michigan,26,033,9.3
Clare County,Michigan,26,035,10.1
Clinton County,Michigan,26,037,4.0
Crawford County,Michigan,26,039,8.2
Delta County,Michigan,26,041,5.3
Dickinson County,Michigan,26,043,4.4
Eaton County,Michigan,26,045,5.3
Emmet County,Michigan,26,047,5.0
Genesee County,Michigan,26,049,9.8
Gladwin County,Michigan,26,051,7.0
Gogebic County,Michigan,26,053,5.6
Grand Traverse County,Michigan,26,055,4.9
Gratiot County,Michigan,26,057,6.7
Hillsdale County,Michigan,26,059,5.0
Houghton County,Michigan,26,061,6.5
Huron County,Michigan,26,063,5.4
Ingham County,Michigan,26,065,7.1
Ionia County,Michigan,26,067,5.2
Iosco County,Michigan,26,069,8.2
Iron County,Michigan,26,071,6.0
Isabella County,Michigan,26,073,7.6
Jackson County,Michigan,26,075,6.8
Kalamazoo County,Michigan,26,077,6.0
Kalkaska County,Michigan,26,079,7.5
Kent County,Michigan,26,081,4.8
Keweenaw County,Michigan,26,083,6.0
Lake County,Michigan,26,085,12.2
Lapeer County,Michigan,26,087,6.4
Leelanau County,Michigan,26,089,5.3
Lenawee County,Michigan,26,091,5.1
Livingston County,Michigan,26,093,4.2
Luce County,Michigan,26,095,5.7
Mackinac County,Michigan,26,097,9.8
Macomb County,Michigan,26,099,5.7
Manistee County,Michigan,26,101,7.2
Marquette County,Michigan,26,103,6.1
Mason County,Michigan,26,105,6.1
Mecosta County,Michigan,26,107,7.0
Menominee County,Michigan,26,109,4.4
Midland County,Michigan,26,111,6.0
Missaukee County,Michigan,26,113,6.3
Monroe County,Michigan,26,115,4.9
Montcalm County,Michigan,26,117,5.1
Montmorency County,Michigan,26,119,11.6
Muskegon County,Michigan,26,121,7.4
Newaygo County,Michigan,26,123,6.1
Oakland County,Michigan,26,125,4.8
Oceana County,Michigan,26,127,7.4
Ogemaw County,Michigan,26,129,8.0
Ontonagon County,Michigan,26,131,7.2
Osceola County,Michigan,26,133,6.9
Oscoda County,Michigan,26,135,12.1
Otsego County,Michigan,26,137,5.6
Ottawa County,Michigan,26,139,3.9
Presque Isle County,Michigan,26,141,8.9
Roscommon County,Michigan,26,143,11.3
Saginaw County,Michigan,26,145,7.5
Saint Clair County,Michigan,26,147,6.7
Saint Joseph County,Michigan,26,149,5.2
Sanilac County,Michigan,26,151,7.0
Schoolcraft County,Michigan,26,153,10.3
Shiawassee County,Michigan,26,155,5.0
Tuscola County,Michigan,26,157,6.4
Van Buren County,Michigan,26,159,6.2
Washtenaw County,Michigan,26,161,4.7
Wayne County,Michigan,26,163,10.2
Wexford County,Michigan,26,165,6.1
Aitkin County,Minnesota,27,001,5.9
Anoka County,Minnesota,27,003,3.7
Becker County,Minnesota,27,005,3.6
Beltrami County,Minnesota,27,007,7.7
Benton County,Minnesota,27,009,4.0
Big Stone County,Minnesota,27,011,2.3
Blue Earth County,Minnesota,27,013,4.0
Brown County,Minnesota,27,015,2.0
Carlton County,Minnesota,27,017,4.2
Carver County,Minnesota,27,019,2.1
Cass County,Minnesota,27,021,5.4
Chippewa County,Minnesota,27,023,2.7
Chisago County,Minnesota,27,025,4.1
Clay County,Minnesota,27,027,2.6
Clearwater County,Minnesota,27,029,7.9
Cook County,Minnesota,27,031,2.8
Cottonwood County,Minnesota,27,033,4.1
Crow Wing County,Minnesota,27,035,2.8
Dakota County,Minnesota,27,037,3.6
Dodge County,Minnesota,27,039,2.6
Douglas County,Minnesota,27,041,3.0
Faribault County,Minnesota,27,043,3.2
Fillmore County,Minnesota,27,045,2.7
Freeborn County,Minnesota,27,047,4.4
Goodhue County,Minnesota,27,049,3.7
Grant County,Minnesota,27,051,4.0
Hennepin County,Minnesota,27,053,4.2
Houston County,Minnesota,27,055,2.0
Hubbard County,Minnesota,27,057,3.5
Isanti County,Minnesota,27,059,4.6
Itasca County,Minnesota,27,061,5.2
Jackson County,Minnesota,27,063,3.1
Kanabec County,Minnesota,27,065,4.6
Kandiyohi County,Minnesota,27,067,3.0
Kittson County,Minnesota,27,069,2.6
Koochiching County,Minnesota,27,071,6.8
Lac qui Parle County,Minnesota,27,073,2.3
Lake County,Minnesota,27,075,4.4
Lake of the Woods County,Minnesota,27,077,3.1
Le Sueur County,Minnesota,27,079,3.5
Lincoln County,Minnesota,27,081,2.4
Lyon County,Minnesota,27,083,3.4
McLeod County,Minnesota,27,085,2.6
Mahnomen County,Minnesota,27,087,7.6
Marshall County,Minnesota,27,089,2.7
Martin County,Minnesota,27,091,3.5
Meeker County,Minnesota,27,093,2.7
Mille Lacs County,Minnesota,27,095,6.0
Morrison County,Minnesota,27,097,4.3
Mower County,Minnesota,27,099,4.5
Murray County,Minnesota,27,101,2.6
Nicollet County,Minnesota,27,103,3.6
Nobles County,Minnesota,27,105,5.1
Norman County,Minnesota,27,107,3.2
Olmsted County,Minnesota,27,109,3.7
Otter Tail County,Minnesota,27,111,3.4
Pennington County,Minnesota,27,113,3.0
Pine County,Minnesota,27,115,5.2
Pipestone County,Minnesota,27,117,2.9
Polk County,Minnesota,27,119,3.4
Pope County,Minnesota,27,121,2.7
Ramsey County,Minnesota,27,123,4.9
Red Lake County,Minnesota,27,125,3.3
Redwood County,Minnesota,27,127,2.5
Renville County,Minnesota,27,129,2.9
Rice County,Minnesota,27,131,3.7
Rock County,Minnesota,27,133,1.9
Roseau County,Minnesota,27,135,2.6
Saint Louis County,Minnesota,27,137,4.9
Scott County,Minnesota,27,139,3.3
Sherburne County,Minnesota,27,141,3.1
Sibley County,Minnesota,27,143,2.8
Stearns County,Minnesota,27,145,4.6
Steele County,Minnesota,27,147,4.1
Stevens County,Minnesota,27,149,2.3
Swift County,Minnesota,27,151,2.8
Todd County,Minnesota,27,153,3.0
Traverse County,Minnesota,27,155,2.9
Wabasha County,Minnesota,27,157,3.2
Wadena County,Minnesota,27,159,5.0
Waseca County,Minnesota,27,161,3.6
Washington County,Minnesota,27,163,3.1
Watonwan County,Minnesota,27,165,2.6
Wilkin County,Minnesota,27,167,1.4
Winona County,Minnesota,27,169,3.8
Wright County,Minnesota,27,171,3.2
Yellow Medicine County,Minnesota,27,173,3.0
Adams County,Mississippi,28,001,10.0
Alcorn County,Mississippi,28,003,8.8
Amite County,Mississippi,28,005,8.2
Attala County,Mississippi,28,007,10.5
Benton County,Mississippi,28,009,8.6
Bolivar County,Mississippi,28,011,10.5
Calhoun County,Mississippi,28,013,7.2
Carroll County,Mississippi,28,015,9.8
Chickasaw County,Mississippi,28,017,5.8
Choctaw County,Mississippi,28,019,8.9
Claiborne County,Mississippi,28,021,15.6
Clarke County,Mississippi,28,023,8.2
Clay County,Mississippi,28,025,11.3
Coahoma County,Mississippi,28,027,17.9
Copiah County,Mississippi,28,029,10.6
Covington County,Mississippi,28,031,9.9
DeSoto County,Mississippi,28,033,5.8
Forrest County,Mississippi,28,035,10.1
Franklin County,Mississippi,28,037,6.4
George County,Mississippi,28,039,9.3
Greene County,Mississippi,28,041,9.2
Grenada County,Mississippi,28,043,6.9
Hancock County,Mississippi,28,045,8.2
Harrison County,Mississippi,28,047,9.6
Hinds County,Mississippi,28,049,9.5
Holmes County,Mississippi,28,051,19.1
Humphreys County,Mississippi,28,053,18.4
Issaquena County,Mississippi,28,055,13.7
Itawamba County,Mississippi,28,057,4.2
Jackson County,Mississippi,28,059,8.2
Jasper County,Mississippi,28,061,6.0
Jefferson County,Mississippi,28,063,7.5
Jefferson Davis County,Mississippi,28,065,9.9
Jones County,Mississippi,28,067,6.4
Kemper County,Mississippi,28,069,6.9
Lafayette County,Mississippi,28,071,6.8
Lamar County,Mississippi,28,073,9.7
Lauderdale County,Mississippi,28,075,6.7
