County,State,mean_life_expectancy,State_FIPS,County_FIPS,health_insurance_rate
Lee County,Arkansas,73.7502943427827,05,077,19.7
Lincoln County,Arkansas,75.4553403866795,05,079,18.9
Little River County,Arkansas,74.1885922604194,05,081,17.5
Logan County,Arkansas,74.7690105799881,05,083,14.6
Lonoke County,Arkansas,75.2359220612144,05,085,12.7
Madison County,Arkansas,75.6663513769671,05,087,18.4
Marion County,Arkansas,75.5962916062646,05,089,17.9
Miller County,Arkansas,74.8835906326357,05,091,18.0
Mississippi County,Arkansas,72.1102865682895,05,093,16.7
Monroe County,Arkansas,72.8831990296179,05,095,15.7
Montgomery County,Arkansas,76.3127945367472,05,097,20.3
Nevada County,Arkansas,74.2558254291586,05,099,16.1
Newton County,Arkansas,77.256810854711,05,101,16.7
Ouachita County,Arkansas,73.4859440403868,05,103,13.1
Perry County,Arkansas,75.2161291747456,05,105,11.2
Phillips County,Arkansas,71.3295020847569,05,107,17.3
Pike County,Arkansas,75.3612335128047,05,109,17.6
Poinsett County,Arkansas,71.8549037872847,05,111,18.1
Polk County,Arkansas,75.2614485975633,05,113,19.6
Pope County,Arkansas,76.6058991104863,05,115,14.6
Prairie County,Arkansas,75.782559047161,05,117,15.4
Pulaski County,Arkansas,76.1795129989355,05,119,14.8
Randolph County,Arkansas,74.9895162117781,05,121,17.6
Saint Francis County,Arkansas,74.2474039903728,05,123,17.6
Saline County,Arkansas,77.3960857547918,05,125,12.0
Scott County,Arkansas,75.2749649430301,05,127,16.9
Searcy County,Arkansas,76.0184922982395,05,129,20.7
Sebastian County,Arkansas,75.8356293882159,05,131,17.8
Sevier County,Arkansas,75.1099628253174,05,133,22.6
Sharp County,Arkansas,74.3655114172071,05,135,17.8
Stone County,Arkansas,76.4680154726822,05,137,14.3
Union County,Arkansas,73.531738985156,05,139,15.8
Van Buren County,Arkansas,76.3230678398837,05,141,20.3
Washington County,Arkansas,78.0525791787306,05,143,17.6
White County,Arkansas,75.3684739400756,05,145,15.6
Woodruff County,Arkansas,72.9691657863222,05,147,21.0
Yell County,Arkansas,74.9489492833161,05,149,17.1
Alameda County,California,81.9574601824784,06,001,11.8
Alpine County,California,79.1446091671374,06,003,22.2
Amador County,California,79.8676286856863,06,005,10.7
Butte County,California,77.9166897330305,06,007,14.9
Calaveras County,California,79.7392007377838,06,009,11.0
Colusa County,California,80.0718304385206,06,011,20.5
Contra Costa County,California,81.7294599306854,06,013,11.2
Del Norte County,California,75.9903836947179,06,015,13.0
El Dorado County,California,81.4213825961216,06,017,9.8
Fresno County,California,78.6231883737308,06,019,18.5
Glenn County,California,77.838340878587,06,021,19.5
Humboldt County,California,77.0034274971952,06,023,18.8
Imperial County,California,80.9437764733412,06,025,19.7
Inyo County,California,79.4013711406659,06,027,13.6
Kern County,California,77.4155560118422,06,029,18.5
Kings County,California,79.3394443531957,06,031,17.3
Lake County,California,75.2601471981006,06,033,18.8
Lassen County,California,78.5878680298779,06,035,11.1
Los Angeles County,California,81.6088919970855,06,037,20.9
Madera County,California,79.0356091221892,06,039,19.0
Marin County,California,84.3889101013875,06,041,8.3
Mariposa County,California,80.4146626674398,06,043,10.2
Mendocino County,California,78.7539965198557,06,045,16.4
Merced County,California,78.7699495167401,06,047,17.7
Modoc County,California,77.9703785616707,06,049,16.9
Mono County,California,85.1387867187453,06,051,22.8
Monterey County,California,82.0187429129939,06,053,20.9
Napa County,California,81.1951616905384,06,055,13.9
Nevada County,California,81.3087317219083,06,057,14.5
Orange County,California,82.5275699941024,06,059,16.1
Placer County,California,81.5788607115974,06,061,9.7
Plumas County,California,78.5240261319388,06,063,15.2
Riverside County,California,80.5356107538776,06,065,19.2
Sacramento County,California,79.2359862466345,06,067,13.7
San Benito County,California,81.8447025218421,06,069,14.8
San Bernardino County,California,78.6008851539483,06,071,19.1
San Diego County,California,81.6354754382568,06,073,15.9
San Francisco County,California,82.7273768509478,06,075,10.0
San Joaquin County,California,78.2052741778494,06,077,16.1
San Luis Obispo County,California,81.4165855283812,06,079,13.7
San Mateo County,California,83.8167556579334,06,081,10.2
Santa Barbara County,California,81.762921966888,06,083,17.4
Santa Clara County,California,83.7459727060519,06,085,10.5
Santa Cruz County,California,81.7431879819541,06,087,13.9
Shasta County,California,76.1366803244793,06,089,15.1
Sierra County,California,79.1154203499916,06,091,19.1
Siskiyou County,California,76.7123533175491,06,093,14.2
Solano County,California,79.7765697132744,06,095,12.1
Sonoma County,California,81.3537531397856,06,097,13.3
Stanislaus County,California,78.0404081273513,06,099,16.5
Sutter County,California,78.8647497761071,06,101,17.3
Tehama County,California,77.6815646677451,06,103,14.9
Trinity County,California,76.9779522244668,06,105,20.6
Tulare County,California,78.2919831279741,06,107,20.0
Tuolumne County,California,78.9180681770885,06,109,12.2
Ventura County,California,81.8702489506106,06,111,15.2
Yolo County,California,80.8212815975969,06,113,11.9
Yuba County,California,75.9620177615393,06,115,16.2
Alamosa County,Colorado,76.4520030136314,08,003,13.0
Archuleta County,Colorado,81.4521899731809,08,007,23.1
Baca County,Colorado,77.5486412990339,08,009,17.6
Bent County,Colorado,76.1374880821443,08,011,16.4
Chaffee County,Colorado,81.4775538864323,08,015,15.7
Cheyenne County,Colorado,79.6909457212359,08,017,22.0
Clear Creek County,Colorado,82.2544295673685,08,019,9.1
Conejos County,Colorado,76.7644631976601,08,021,17.6
Costilla County,Colorado,77.5800045007178,08,023,18.2
Crowley County,Colorado,77.741052629939,08,025,14.1
Custer County,Colorado,80.6307957604002,08,027,18.2
Delta County,Colorado,78.5163413913364,08,029,19.9
Dolores County,Colorado,79.5945138917714,08,033,15.1
Douglas County,Colorado,83.5549156528537,08,035,5.9
Eagle County,Colorado,87.8550573815851,08,037,18.4
Elbert County,Colorado,81.5265627610726,08,039,11.8
El Paso County,Colorado,79.4766379407405,08,041,12.4
Fremont County,Colorado,77.3282759106017,08,043,12.1
Garfield County,Colorado,80.7129313494244,08,045,27.7
Gilpin County,Colorado,80.8402892278279,08,047,13.5
Grand County,Colorado,83.6104349800547,08,049,20.8
Gunnison County,Colorado,82.4615975701476,08,051,17.1
Huerfano County,Colorado,76.7370310001646,08,055,17.9
Jackson County,Colorado,80.019428596651,08,057,19.0
Kiowa County,Colorado,77.8060630934981,08,061,15.9
Kit Carson County,Colorado,79.0396680266366,08,063,17.7
Lake County,Colorado,81.2812841315244,08,065,22.8
La Plata County,Colorado,81.9139056024152,08,067,17.0
Larimer County,Colorado,81.5911095993052,08,069,11.0
Las Animas County,Colorado,76.936758041852,08,071,17.2
Lincoln County,Colorado,79.2238693329103,08,073,8.2
Logan County,Colorado,79.1604272540649,08,075,17.8
Mesa County,Colorado,78.7432925415044,08,077,15.6
Moffat County,Colorado,78.7540045777934,08,081,14.9
Montezuma County,Colorado,77.577101117793,08,083,22.7
Montrose County,Colorado,79.6478445531103,08,085,20.3
Morgan County,Colorado,78.4127327674347,08,087,15.7
Otero County,Colorado,75.5779720298771,08,089,17.6
Ouray County,Colorado,84.5850561128476,08,091,14.3
Park County,Colorado,82.7525162279221,08,093,13.6
Phillips County,Colorado,79.9467802658477,08,095,16.4
Pitkin County,Colorado,90.0864739901917,08,097,15.4
Prowers County,Colorado,76.9893465934096,08,099,17.0
Pueblo County,Colorado,76.9509448414404,08,101,12.9
Rio Blanco County,Colorado,79.3997581000084,08,103,14.1
Rio Grande County,Colorado,77.1572524407443,08,105,18.3
Routt County,Colorado,83.0836598314748,08,107,13.5
Saguache County,Colorado,80.0823053595073,08,109,30.3
San Miguel County,Colorado,85.7011161631391,08,113,16.8
Sedgwick County,Colorado,78.2075550504511,08,115,12.7
Summit County,Colorado,90.4822708175061,08,117,22.6
Teller County,Colorado,80.5790656291349,08,119,11.5
Washington County,Colorado,79.9836857094953,08,121,12.0
Yuma County,Colorado,79.1855876209467,08,125,16.2
Adams County,Colorado,80.2789722027987,08,001,19.6
Arapahoe County,Colorado,80.2789722027987,08,005,14.7
Boulder County,Colorado,80.2789722027987,08,013,10.3
Broomfield County,Colorado,80.2789722027987,08,014,8.0
Denver County,Colorado,80.2789722027987,08,031,15.9
Jefferson County,Colorado,80.2789722027987,08,059,10.9
Weld County,Colorado,80.2789722027987,08,123,14.3
Fairfield County,Connecticut,82.5631925306583,09,001,11.3
Hartford County,Connecticut,80.5005165160435,09,003,7.7
Litchfield County,Connecticut,80.6656905163656,09,005,7.2
Middlesex County,Connecticut,81.2879575376129,09,007,6.6
New Haven County,Connecticut,80.2317578296903,09,009,8.3
New London County,Connecticut,80.1746538713983,09,011,6.7
Tolland County,Connecticut,81.8740724057526,09,013,5.2
Windham County,Connecticut,79.2213286863835,09,015,7.9
Kent County,Delaware,77.6582126117263,10,001,8.2
New Castle County,Delaware,78.7574531834631,10,003,8.6
Sussex County,Delaware,78.7388341774585,10,005,10.6
Alachua County,Florida,78.8446436145488,12,001,14.7
Baker County,Florida,75.5067173660575,12,003,14.2
Bay County,Florida,76.361815494481,12,005,18.2
Bradford County,Florida,76.0629032158072,12,007,18.3
Brevard County,Florida,78.154786052417,12,009,16.0
Broward County,Florida,80.6074711604382,12,011,21.7
Calhoun County,Florida,75.5785348350231,12,013,20.3
Charlotte County,Florida,80.4388130091559,12,015,16.4
Citrus County,Florida,76.2201643609441,12,017,14.6
Clay County,Florida,77.8317980418307,12,019,13.1
Collier County,Florida,84.4836600504725,12,021,21.3
Columbia County,Florida,75.4379875293089,12,023,18.0
Miami-Dade County,Florida,81.1399928541069,12,086,28.3
DeSoto County,Florida,79.8065989131509,12,027,28.0
Dixie County,Florida,74.9283501697955,12,029,20.0
Duval County,Florida,76.3662413048127,12,031,16.2
Escambia County,Florida,75.8265429872147,12,033,15.6
Flagler County,Florida,79.5181062926383,12,035,16.1
Franklin County,Florida,76.406957616415,12,037,21.2
Gadsden County,Florida,75.8057940796264,12,039,19.2
Gilchrist County,Florida,76.9721949862259,12,041,22.7
Glades County,Florida,80.9082704676563,12,043,29.0
Gulf County,Florida,76.6223858301363,12,045,19.9
Hamilton County,Florida,76.0213829513191,12,047,17.2
Hardee County,Florida,78.7962643023069,12,049,28.4
Hendry County,Florida,77.7970458894187,12,051,31.4
Hernando County,Florida,77.2131242626512,12,053,16.8
Highlands County,Florida,79.179271786199,12,055,17.4
Hillsborough County,Florida,78.8066512790219,12,057,17.7
Holmes County,Florida,74.345279901364,12,059,18.4
Indian River County,Florida,80.5310223845662,12,061,18.6
Jackson County,Florida,75.5087459649011,12,063,13.6
Jefferson County,Florida,77.0795832677861,12,065,15.3
Lafayette County,Florida,77.0212732340539,12,067,21.1
Lake County,Florida,79.2621560630153,12,069,15.7
Lee County,Florida,81.7426837998132,12,071,20.0
Leon County,Florida,79.3960410363991,12,073,12.3
Levy County,Florida,75.3349797824728,12,075,21.4
Liberty County,Florida,76.400954234728,12,077,27.0
Madison County,Florida,75.4161304834043,12,079,18.7
Manatee County,Florida,80.6948049167801,12,081,17.7
Marion County,Florida,77.0658729461655,12,083,18.4
Martin County,Florida,81.7022342824242,12,085,15.3
Monroe County,Florida,79.7820552632832,12,087,25.3
Nassau County,Florida,77.5913421377193,12,089,15.8
Okaloosa County,Florida,77.9811575177656,12,091,15.9
Okeechobee County,Florida,76.5984963130413,12,093,22.3
Orange County,Florida,79.8803026532843,12,095,21.6
Osceola County,Florida,79.3776245905727,12,097,23.3
Palm Beach County,Florida,81.8994870289193,12,099,19.2
Pasco County,Florida,77.7506120972686,12,101,15.8
Pinellas County,Florida,78.6728919990013,12,103,16.6
Polk County,Florida,78.3392589820842,12,105,18.1
Putnam County,Florida,74.6807451280498,12,107,21.1
Saint Johns County,Florida,81.0040923398974,12,109,11.6
Saint Lucie County,Florida,79.7137483124112,12,111,20.6
Santa Rosa County,Florida,77.924490088113,12,113,14.2
Sarasota County,Florida,81.5159280206738,12,115,15.5
Seminole County,Florida,80.3542107587214,12,117,16.6
Sumter County,Florida,81.2792040618854,12,119,10.1
Suwannee County,Florida,75.5908740871612,12,121,18.1
Taylor County,Florida,75.7787599842218,12,123,15.1
Union County,Florida,68.804653768535,12,125,15.2
Volusia County,Florida,77.2470119324166,12,127,18.6
Wakulla County,Florida,76.637763031087,12,129,13.2
Walton County,Florida,77.7392867649656,12,131,19.1
Washington County,Florida,74.1699775225144,12,133,15.3
Appling County,Georgia,74.7913877143402,13,001,22.7
Atkinson County,Georgia,73.7714960390043,13,003,30.4
Bacon County,Georgia,73.5222086041657,13,005,20.1
Baker County,Georgia,77.9683934012373,13,007,20.9
Baldwin County,Georgia,76.3383996487831,13,009,15.2
Banks County,Georgia,76.9101211936386,13,011,17.5
Barrow County,Georgia,76.517230702492,13,013,18.3
Bartow County,Georgia,76.4533100393887,13,015,18.4
Ben Hill County,Georgia,73.6096800245677,13,017,21.3
Berrien County,Georgia,75.190867400244,13,019,25.6
Bibb County,Georgia,73.9294345070761,13,021,17.4
Bleckley County,Georgia,76.187085449615,13,023,14.6
Brantley County,Georgia,74.9365531299157,13,025,29.5
Brooks County,Georgia,75.2397600148768,13,027,24.1
Bryan County,Georgia,76.3639290976648,13,029,15.2
Bulloch County,Georgia,77.0368004262305,13,031,18.1
Burke County,Georgia,73.7898930278459,13,033,17.6
Butts County,Georgia,74.0565385862956,13,035,18.0
Calhoun County,Georgia,75.2943589362578,13,037,27.3
Camden County,Georgia,78.0008189410582,13,039,13.3
Candler County,Georgia,73.882180330007,13,043,27.2
Carroll County,Georgia,75.0924295103043,13,045,18.4
Catoosa County,Georgia,78.0009537512239,13,047,14.9
Charlton County,Georgia,76.5710378110187,13,049,23.0
Chatham County,Georgia,77.720211150539,13,051,18.6
Chattahoochee County,Georgia,77.2468365236423,13,053,11.8
Chattooga County,Georgia,73.8516363427106,13,055,18.8
Cherokee County,Georgia,79.9067687559501,13,057,15.0
Clarke County,Georgia,78.2921794435612,13,059,16.9
Clay County,Georgia,74.6488916925777,13,061,23.7
Clayton County,Georgia,76.880309592685,13,063,26.7
Clinch County,Georgia,73.4584259976083,13,065,20.3
Cobb County,Georgia,80.1366382597769,13,067,17.7
Coffee County,Georgia,75.0163716195189,13,069,23.7
Colquitt County,Georgia,74.9122018657446,13,071,28.0
Columbia County,Georgia,80.0676296378463,13,073,11.5
Cook County,Georgia,74.7320855084491,13,075,27.3
Coweta County,Georgia,78.285359699771,13,077,12.8
Crawford County,Georgia,76.5621078535087,13,079,16.1
Crisp County,Georgia,75.609384748844,13,081,19.3
Dade County,Georgia,75.3960009690029,13,083,16.5
Dawson County,Georgia,78.1336508154396,13,085,16.0
Decatur County,Georgia,74.7007199893853,13,087,22.3
DeKalb County,Georgia,79.4962305308697,13,089,20.8
Dodge County,Georgia,75.4421725381297,13,091,17.1
Dooly County,Georgia,78.5144079303595,13,093,23.1
Dougherty County,Georgia,75.038542335195,13,095,20.8
Douglas County,Georgia,77.4032014471524,13,097,17.8
Early County,Georgia,73.978063106976,13,099,17.1
Echols County,Georgia,77.5417724006261,13,101,34.6
Effingham County,Georgia,76.5731690017895,13,103,15.6
Elbert County,Georgia,75.0164188271286,13,105,17.5
Emanuel County,Georgia,73.1718202483777,13,107,24.1
Evans County,Georgia,75.1580822990035,13,109,18.6
Fannin County,Georgia,76.9013426301904,13,111,17.4
Fayette County,Georgia,80.9425991889622,13,113,9.3
Floyd County,Georgia,75.5586411421325,13,115,18.4
Forsyth County,Georgia,81.4700212970869,13,117,12.2
Franklin County,Georgia,74.3539985940726,13,119,18.9
Fulton County,Georgia,78.5987701241935,13,121,16.6
Gilmer County,Georgia,78.2712613586073,13,123,21.7
Glascock County,Georgia,74.0095727000035,13,125,17.4
Glynn County,Georgia,77.3454296677488,13,127,20.3
Gordon County,Georgia,75.7664983217768,13,129,20.7
Grady County,Georgia,75.9708134350991,13,131,24.6
Greene County,Georgia,77.7291789565482,13,133,18.4
Gwinnett County,Georgia,80.5413606378106,13,135,21.2
Habersham County,Georgia,77.6403397782881,13,137,18.7
Hall County,Georgia,78.8999066045999,13,139,20.2
Hancock County,Georgia,76.1807363127476,13,141,16.9
Haralson County,Georgia,73.5619730006166,13,143,16.3
Harris County,Georgia,79.372928241056,13,145,11.4
Hart County,Georgia,77.0624660385596,13,147,18.3
Heard County,Georgia,75.267737833288,13,149,18.1
Henry County,Georgia,77.3049999830077,13,151,15.1
Houston County,Georgia,77.5027345951035,13,153,14.7
Irwin County,Georgia,75.4290585130566,13,155,17.6
Jackson County,Georgia,76.1830898877838,13,157,16.4
Jasper County,Georgia,76.0796020621275,13,159,17.6
Jeff Davis County,Georgia,73.8214311853932,13,161,23.7
Jefferson County,Georgia,73.1652202685591,13,163,24.4
Jenkins County,Georgia,74.3679832068187,13,165,21.0
Johnson County,Georgia,76.381728931759,13,167,20.8
Jones County,Georgia,78.252880160435,13,169,15.2
Lamar County,Georgia,74.8970962853556,13,171,18.5
Lanier County,Georgia,75.8132703022645,13,173,21.6
Laurens County,Georgia,74.9950661049002,13,175,15.6
Lee County,Georgia,77.4356523334636,13,177,13.4
Liberty County,Georgia,76.903539545897,13,179,13.9
Lincoln County,Georgia,76.4916448181181,13,181,18.8
Long County,Georgia,78.5196020317748,13,183,18.2
Lowndes County,Georgia,76.2643690452204,13,185,20.3
Lumpkin County,Georgia,78.0146664866746,13,187,15.4
McDuffie County,Georgia,74.3231824430064,13,189,21.1
McIntosh County,Georgia,79.6443775538217,13,191,17.9
Macon County,Georgia,74.3214975662633,13,193,24.3
Madison County,Georgia,75.9164119646493,13,195,17.6
Marion County,Georgia,76.5565655971449,13,197,25.5
Meriwether County,Georgia,74.9750751980501,13,199,20.2
Miller County,Georgia,73.9357844275489,13,201,16.4
Mitchell County,Georgia,75.0734144121862,13,205,22.5
Monroe County,Georgia,77.4296681097743,13,207,14.5
Montgomery County,Georgia,75.6422874814565,13,209,20.5
Morgan County,Georgia,77.5413475560736,13,211,17.6
Murray County,Georgia,75.2496113616646,13,213,21.5
Muscogee County,Georgia,74.8788732502681,13,215,16.4
Newton County,Georgia,76.2508476547503,13,217,17.4
Oconee County,Georgia,80.7201006294958,13,219,9.7
Oglethorpe County,Georgia,78.2015427852691,13,221,15.2
Paulding County,Georgia,78.7263186693695,13,223,14.3
Peach County,Georgia,74.3109147998361,13,225,18.8
Pickens County,Georgia,77.4804361140647,13,227,14.5
Pierce County,Georgia,75.0941998698357,13,229,21.0
Pike County,Georgia,75.8421997692356,13,231,16.8
Polk County,Georgia,73.7361143015121,13,233,19.2
Pulaski County,Georgia,77.7938948047007,13,235,19.2
Putnam County,Georgia,77.2841027649912,13,237,17.2
Quitman County,Georgia,75.7392722815738,13,239,18.3
Rabun County,Georgia,77.6475490038442,13,241,25.2
Randolph County,Georgia,75.7955773877892,13,243,20.7
Richmond County,Georgia,74.1815498876986,13,245,17.6
Rockdale County,Georgia,77.9264352187422,13,247,19.8
Schley County,Georgia,77.7418036651367,13,249,24.2
Screven County,Georgia,74.8961507342859,13,251,21.2
Seminole County,Georgia,74.610792469006,13,253,20.4
Spalding County,Georgia,74.3370993352963,13,255,18.2
Stephens County,Georgia,73.6787807406777,13,257,17.9
Stewart County,Georgia,74.7887527287855,13,259,26.8
Sumter County,Georgia,75.1841605846496,13,261,16.3
Talbot County,Georgia,75.3118618731684,13,263,14.4
Taliaferro County,Georgia,75.125225892876,13,265,20.2
Tattnall County,Georgia,75.0566212046537,13,267,21.5
